!!SBtab TableType='Proteomaps' Organism='eco' Condition='Complete medium'
!ProteinIdentifier	!Abundance
b4160	1980	
b4030	8	
b0384	17	
b1304	1652	
b1305	341	
b1306	300	
b1307	100	
b1308	1557	
b1303	121	
b4050	124	
b2585	1855	
b3726	467	
b3725	1847	
b3727	452	
b3728	1011	
b2165	14	
b2166	2	
b2164	0	
b2297	13861	
b1204	1966	
b2821	227	
b1845	86	
b3947	4	
b1101	15389	
b2415	54232	
b2416	15068	
b3204	1827	
b2829	401	
b4177	11727	
b1131	7380	
b2476	2986	
b4005	1072	
b0523	1068	
b2312	1339	
b4006	1919	
b0522	655	
b2557	1132	
b2499	1596	
b2500	753	
b3714	2980	
b1658	4198	
b1849	671	
b1232	5277	
B1014	222	
b1015	1637	
b1297	109	
b1301	31	
b1300	24	
b1298	84	
b1302	14	
b1296	13	
b1299	246	
b1854	2749	
b1676	12968	
b4245	1359	
b1062	4309	
b0945	1798	
b3642	823	
b1281	3128	
b2780	14494	
b0171	8703	
b4244	1082	
b4246	1097	
b0489	178	
b4051	217	
b4211	201	
b3025	138	
b3026	94	
b4327	58	
b0405	1361	
b0444	1975	
b2765	2724	
b2794	1522	
b0551	6	
b1559	19	
b1351	9	
b1356	267	
b4389	428	
b2597	3606	
b1348	28	
b0059	5109	
b0892	309	
b3819	331	
b3746	140	
b3486	180	
b3167	6180	
b2268	468	
b3749	263	
b3751	1714	
b3750	324	
b3748	585	
b3752	816	
b3753	93	
b2106	48	
b2105	287	
b1951	14	
b2217	5968	
b2218	102	
b2216	287	
b0196	3116	
b2954	1397	
b0393	2964	
b3859	407	
b2699	10377	
b2820	93	
b2822	118	
b2819	113	
b1350	15	
b3700	149	
b3652	112	
b2892	504	
b2616	407	
b2565	85	
b3822	155	
b0472	1342	
b1349	28	
b2698	71	
b2784	356	
b1564	2831	
b1563	377	
b1561	4	
b3778	453	
b3628	261	
b3621	403	
b3619	8651	
b3052	2803	
b3620	772	
b3631	374	
b3842	596	
b3627	236	
b3626	461	
b3622	451	
b3630	272	
b3632	454	
b3629	219	
b3625	427	
b3624	279	
b2039	3760	
b2041	5290	
b2038	1965	
b2040	2876	
b2037	614	
b2035	377	
b3784	1448	
b3791	969	
b3790	143	
b3787	1074	
b3786	1326	
b3788	868	
b3789	528	
b3794	590	
b4481	324	
b3903	4	
b3904	0	
B3902	29	
b3901	9	
b3906	2	
b3905	4	
b3907	1	
b3780	3459	
b0797	815	
b2245	78	
b2247	1	
b2248	0	
b2246	0	
b3783	17921	
b3593	0	
b3482	1	
b0700	0	
b0497	2	
b0813	132	
b3824	84	
b3823	225	
b1277	2328	
b3041	3124	
b1662	2279	
b0414	617	
b0415	10923	
b0025	720	
b0651	516	
b2162	0	
b0030	612	
b4373	625	
b1066	362	
b0852	101	
b1427	174	
b2608	6216	
b3282	2394	
b0835	4329	
b3170	6151	
b1822	1014	
b4180	2258	
b3179	1629	
b0807	928	
b3084	1106	
b0636	1099	
b0967	3062	
b0948	1759	
b2806	2057	
b2517	3887	
b0633	1308	
b0058	585	
b1269	6949	
b1086	2439	
b2594	2383	
b1135	364	
b4022	519	
b0953	256	
b3832	62	
b0611	1489	
b1286	4732	
b2567	3393	
b1804	785	
b1084	2729	
b3247	440	
b0214	804	
b0183	604	
b0610	3754	
b2630	565	
b3704	1940	
b4179	1121	
b1652	1089	
b4396	1593	
b2516	1309	
b0189	1158	
b3386	2199	
b3643	5342	
b2914	8526	
b4090	84	
b4089	328	
b3984	143769	
b3317	126480	
b3320	118352	
b3319	131359	
b3308	111791	
b3305	117546	
b4203	139354	
b3985	138126	
b3983	153601	
b3986	472965	
b3231	119510	
b3310	118153	
b3301	117266	
b3313	131270	
b3294	154167	
b3304	109512	
b2606	155640	
b1716	114460	
b3186	147570	
b3315	133394	
b3318	103687	
b3309	79197	
b2185	137338	
b3185	139118	
b3637	177562	
b3312	122129	
b3302	110113	
b3936	181267	
b1089	196317	
b3636	153443	
b3703	195605	
b1717	161842	
b3299	118492	
b3295	47625	
b3987	16156	
b3988	17553	
b3067	11809	
b2573	532	
b3461	3424	
b3202	459	
b2741	2254	
b3649	29488	
b2830	626	
b0911	126181	
b0169	143643	
b3314	114735	
b3296	158063	
b3303	114899	
b4200	170065	
b3341	151573	
b3306	110023	
b3230	175324	
b3321	159240	
b3297	136478	
b3342	138745	
b3298	118618	
b3307	135510	
b3165	155015	
b2609	162221	
b3311	118366	
b4202	153647	
b3316	120180	
b0023	169651	
b3065	197851	
b3929	3341	
b4255	10698	
b3995	314	
b2572	1136	
b2571	493	
b2570	244	
b0176	392	
b4161	1289	
b0051	3312	
b3289	1406	
b4371	2214	
b3465	745	
b2946	1010	
b1835	447	
b3740	2210	
b0082	976	
b3146	953	
b1581	13	
b1580	20	
b1234	256	
b1235	170	
b1608	389	
b1609	101	
b2183	2485	
b1627	444	
b1628	466	
b1629	469	
b1630	357	
b1632	393	
b1631	392	
b4475	32	
b3421	67	
b3422	8	
b2176	41	
b2785	503	
b0859	259	
b0550	0	
b1012	0	
b1011	0	
b1010	0	
b1009	0	
b1008	0	
b1007	9	
b1006	2	
b1013	201	
b1861	657	
b1860	452	
b1863	462	
b4510	8	
b4689	0	
b0556	12	
b1573	1	
b1525	202	
b1500	0	
b2144	128	
b1294	363	
b1293	180	
b1292	181	
b1291	245	
b1290	257	
b2011	401	
b0397	135	
b0398	245	
b0377	76	
b2009	81	
b3917	7	
b2917	0	
b2919	37	
b2920	1	
b1814	2133	
b2797	8533	
b2796	15068	
b0723	3611	
b0724	4850	
b0721	3179	
b0722	2341	
b1916	434	
b0098	3987	
b3609	21205	
b0408	2699	
b3981	10472	
b0409	2927	
b3175	12154	
b0097	560	
b3300	9848	
b3591	644	
b3590	1083	
b1764	2740	
b0503	266	
b0687	4435	
b2913	5109	
b4388	790	
b0907	3643	
b0893	11805	
b0070	56	
b2170	7	
b3659	5	
b0530	7	
b0531	0	
b0532	0	
b0534	6	
b0533	3	
b0146	349	
b3188	171	
b4302	94	
b4565	10	
b4304	3	
b4301	29	
b4303	36	
b4300	14	
b4305	0	
b0069	236	
b4662	0	
b1981	163	
b4687	17	
b1353	29	
b3470	2167	
b2340	1246	
b0178	20120	
b3641	2323	
b3506	69	
b4392	270	
b1642	1287	
b1641	18522	
b3349	38169	
b3348	2618	
b4473	20	
b3284	216	
b2620	4934	
b0921	323	
b3908	50220	
b1656	33494	
b1646	28	
b3129	470	
b1272	1334	
b1059	1014	
b4063	206	
b4062	1395	
b2938	9452	
b2937	11961	
b2965	684	
b0120	6346	
b0121	4911	
b0693	0	
b1584	2235	
b3650	472	
b1766	547	
b2175	3931	
b1743	309	
b1480	396	
b2702	12	
b2704	83	
b2705	139	
b2703	11	
b2707	210	
b2576	2324	
b4059	14444	
b2521	858	
b2522	1466	
b2879	0	
b3229	12135	
b3228	2957	
b3089	1712	
b0936	5	
b0933	7	
b0934	3	
b0935	11	
b0937	2	
b1154	3	
b1547	0	
b1372	0	
b3962	845	
b2669	28631	
b0726	3431	
b0727	10970	
b0728	5335	
b0729	6091	
b1684	146	
b1683	75	
b1682	117	
b1681	82	
b1679	76	
b1680	63	
b4148	167	
b2533	11711	
b0958	334	
b0053	3872	
b2744	439	
b0959	33	
b2793	982	
b4347	184	
b4252	1052	
b2559	699	
b3549	285	
b2464	86	
b0008	19464	
b1519	40	
b1885	0	
b1886	1	
b2834	882	
b3836	6336	
b3838	1068	
b3839	1148	
b4483	254	
b0627	3465	
b0365	3	
b0366	0	
b0367	0	
b0368	7	
b3118	6	
b3117	5	
b3116	83	
b3115	30	
b3114	88	
b3113	99	
b4471	18	
b3119	0	
b3616	4448	
b1238	1249	
b1429	111	
b1430	1103	
b0494	400	
b0452	850	
b1156	5	
b1373	7	
b0406	8185	
b0068	193	
b3994	15	
b2103	31	
b3993	6	
b3992	5	
b3991	15	
b3990	11	
b0423	3830	
b1106	35	
b0417	492	
b2104	39	
b0067	34	
b0066	95	
b4407	3	
b0002	3789	
b0003	1981	
b0004	4879	
b0001	11221	
b1719	12096	
b2827	3089	
b0436	69639	
b0188	490	
b4618	19	
b2935	13819	
b2465	64	
b3244	1635	
b2474	53	
b1098	940	
b3708	18	
b3709	0	
b3707	1	
b0739	476	
b0740	6049	
b3035	8768	
b0737	1667	
b0738	864	
b0461	22	
b1252	647	
b1274	2792	
b1763	419	
b0997	2	
b0996	0	
b0998	0	
b4501	62	
b0995	254	
b0993	3	
b0994	13	
b1873	0	
b1872	16	
b3919	11959	
b1229	0	
b1324	47473	
b1601	26	
b1197	24	
b4240	66	
b4239	79	
b3519	27	
b4241	237	
b1421	1	
b3290	563	
b1363	60	
b3849	234	
b3965	1907	
b2607	1778	
b3651	605	
b2960	4353	
b2532	3417	
b3606	934	
b1260	544	
b1261	550	
b1262	113	
b1263	74	
b1264	121	
b1265	166	
b4393	924	
b3384	7805	
B2318	895	
b3166	1527	
b2791	553	
b2745	1009	
b3781	34622	
b0888	8599	
b2582	1704	
b0170	95122	
b3364	587	
b4355	17	
b0411	14911	
b1344	4772	
b3061	0	
b3062	1	
b3060	2	
b3063	0	
b3339	579074	
b1610	234	
b1386	3	
b3871	17233	
b2600	610	
b4054	1417	
b1907	391	
b1323	1018	
b1637	7986	
b4040	1121	
b3835	202	
b4039	359	
b3843	1216	
b3833	3618	
b0662	777	
b2232	2047	
b2907	295	
b2311	268	
b2426	820	
b2066	3151	
b3831	2761	
b2028	26	
b3452	10	
b3453	52	
b3450	69	
b3451	8	
b3449	530	
b3669	194	
b3668	32	
b3667	32	
b3666	2	
b1617	9	
b1616	0	
b1615	0	
b1618	302	
b4193	2	
b4194	71	
b4195	27	
B4196	62	
B4197	18	
b4198	22	
b4192	210	
b4191	411	
b1184	30	
b1183	72	
b2580	1058	
b4637	275	
b2498	18345	
b2497	1679	
b2319	2191	
b0480	484	
b3495	12675	
b3494	66	
b1895	52	
b3923	661	
b1333	542	
b1376	189	
b0607	980	
b0949	1482	
b4058	621	
b0779	370	
b1913	269	
b3813	551	
b1914	880	
b3091	53	
b1521	20	
b3092	162	
b4322	595	
b4323	364	
b4324	472	
b4258	8921	
b1742	0	
b3745	38	
b2906	556	
b1960	79	
b3633	593	
b3623	322	
b2034	2792	
b2033	1018	
b2032	773	
b2059	0	
b2058	0	
b2057	0	
b2056	0	
b2055	0	
b2054	0	
b2050	0	
b2047	0	
b2045	17	
b2044	6	
b2043	5	
b3561	32	
b1004	286	
b2062	0	
b2061	0	
b2060	0	
b2046	1	
b3792	120	
b3793	135	
b3785	997	
b3654	532	
b2882	1	
b2407	2	
b2406	1	
b2405	23	
b2866	4	
b2867	12	
b2868	22	
b2881	11	
b3811	393	
b2894	199	
b1141	6	
b2509	559	
b0422	1871	
b1749	3914	
b3565	20	
b3564	67	
b4031	0	
b3566	1	
b3567	0	
b3568	5	
b3569	138	
b0006	1335	
b0010	1461	
b0013	5	
b0007	13	
b0045	0	
b0011	30	
b0005	121	
b0024	0	
b0065	101	
b0122	421	
b0102	1983	
b0101	3248	
b0117	0	
b0119	1628	
b0144	116	
b0135	5	
b0132	19	
b0130	63	
b0127	724	
b0128	631	
b0129	26	
b0136	1	
b0137	7	
b0138	6	
b0141	9	
b0157	183	
b0195	430	
b0193	1	
b0163	1093	
b0164	0	
b0191	73	
b4406	828	
b0190	570	
b0187	330	
b0208	316	
b0209	221	
b0210	5	
b0223	341	
b0224	2380	
b0227	5	
b0228	84	
b0232	311	
b0233	63	
b0234	80	
b0225	136	
b0213	73	
b0217	82	
b0219	113	
b0246	1	
b0248	2	
b0251	36	
b0252	18	
b0267	0	
b0268	141	
b0269	72	
b0270	17	
b0271	60	
b0272	101	
b0277	37	
b0278	32	
b0279	11	
b0280	1993	
b0287	1665	
b0289	14	
b0290	8	
b0291	0	
b0315	242	
b0316	27	
b0317	8	
b0318	21	
b0319	0	
b0320	5	
b0321	5	
b0323	5	
b0324	145	
b0325	154	
b0326	1	
b0327	3	
b0328	18	
b0329	164	
b0389	129	
b0391	2065	
b0387	464	
b0354	1059	
b0358	3	
b0363	9	
b0364	25	
b0375	0	
b0378	305	
b0379	7	
b0380	248	
b0407	26903	
b0410	665	
b0434	7238	
b0412	45	
b0424	1096	
b0419	246	
b0426	14080	
b0427	146	
b0456	1	
b0471	19500	
b0445	11	
b0481	1532	
b0478	341	
b0466	670	
b0468	196	
b0447	243	
b0482	64	
b0483	943	
b0485	13	
b0486	5	
b0442	41	
b0453	559	
b0454	116	
b0495	65	
b0498	60	
b0488	89	
b0490	285	
b0491	110	
b0492	5221	
b0493	450	
b0496	37	
b0511	0	
b0513	4	
b0521	7	
b0567	117	
b0527	6	
b0528	3974	
b0544	12	
b0545	20	
b0546	24	
b0547	0	
b0549	0	
b0558	2	
b0559	62	
b4512	147	
b0579	163	
b0599	113	
b0580	714	
b0581	12	
b0600	105	
b0601	79	
b0602	3	
b0603	5	
b0608	4	
b4511	27	
b0637	4975	
b0631	8919	
b0629	21	
b0643	463	
b0644	1	
b0645	0	
b0647	4	
b0648	4	
b0658	1280	
b0659	1611	
b0660	2115	
b0699	1314	
b0702	1	
b0704	22	
b0706	0	
b0685	960	
b0686	679	
b4590	0	
b0689	19	
b0707	11	
b0736	790	
b0719	2	
b0735	520	
b0742	5262	
b0710	1665	
b0711	269	
b0712	308	
b0713	142	
b0716	0	
b0717	3	
b0718	0	
b0753	34	
b4515	4293	
b0766	1680	
b0773	672	
b0772	4039	
b0768	1	
b0794	50	
b0795	148	
b0769	0	
b0770	0	
b0771	26	
b0780	166	
b0786	1216	
b0787	16	
b0788	1	
b0789	3	
b0790	8	
b0791	257	
b0792	30	
b0793	33	
b0762	7148	
b0798	35	
b0800	817	
b0801	914	
b0796	69	
b0803	4	
b0802	609	
b0808	2	
b0815	250	
b0818	112	
b0819	4910	
b0820	3239	
b0821	169	
b0822	486	
b0823	2	
b0804	20	
b0824	0	
b0850	46	
b0876	183	
b0874	287	
b0841	623	
b0843	28	
b0844	291	
b0845	167	
b0846	73	
b0847	406	
b0848	12	
b0853	1365	
b0858	79	
b0865	885	
b0866	853	
b0868	404	
b0869	60	
b0877	2797	
b0897	6	
b0898	291	
b0913	2	
b0901	154	
b0909	52	
b0899	14	
b0900	23	
b0905	4641	
b0906	2	
b0916	4	
b0917	6875	
b0925	81	
b0920	112	
b0944	2	
b0919	16	
b0926	1862	
b0927	1759	
b0942	10	
b0943	9	
b0946	155	
b0947	649	
b0955	700	
b0970	8269	
b4592	70	
b1001	5	
b0961	802	
b1003	168	
b0969	1378	
b0992	4	
b0960	247	
b0964	1	
b0965	1919	
b0968	192	
b1025	11	
b1029	0	
b1034	922	
b1035	2564	
b1036	205	
b1055	3422	
b1063	572	
b1088	5980	
b1087	720	
b1097	312	
b1067	813	
b1056	587	
b1057	16	
b1050	62	
b1068	154	
b1058	9	
b1085	0	
b1128	1969	
b1100	1428	
b1110	30	
b1104	141	
b1105	1490	
b1108	1741	
b1111	227	
b1113	461	
b1115	0	
b1121	13	
b1188	5	
b1162	198	
b1163	11	
b1168	0	
b1177	461	
b1179	2328	
b1180	304	
b1181	714	
b1194	3	
b1202	2	
b1161	64	
b1196	9	
b1164	232	
b1214	361	
b1242	188	
b1203	11634	
b1205	100	
b1233	836	
b1206	321	
b1219	2551	
b1220	26	
b1213	48	
b1253	2781	
b1254	1148	
b1255	1029	
b1257	24	
b1258	3	
b1259	2	
b1282	1768	
b1251	1251	
b1271	479	
b1280	147	
b1273	5534	
b1267	1415	
b1268	5	
b1279	702	
b1284	1461	
b1248	1564	
b1266	104	
b1287	10	
b4523	744	
b4595	3200	
b4596	198	
b1289	4	
b1322	284	
b1325	96	
b1309	1	
b1310	0	
b1311	0	
b1312	2	
b1313	13	
b1314	6	
b1315	1	
b1316	1	
b1317	0	
b1320	88	
b1321	254	
b1327	25	
b1328	107	
b1347	11	
b4526	0	
b4527	25	
b1355	55	
b1340	341	
b1341	7	
b1342	243	
b1346	0	
b1357	16	
b1358	24	
b1359	6	
b1360	3	
b1406	60	
b1407	1	
b1381	90	
b4529	1254	
b1378	924	
b1383	190	
b1419	83	
b1460	0	
b1457	9	
b1414	485	
b1426	67	
b1422	458	
b1423	1	
b1428	3	
b1431	540	
b1434	58	
b1433	8	
b1435	810	
b1439	213	
b1440	11	
b1441	2	
b1442	1	
b1443	1	
b1445	383	
b1446	5960	
b1447	28	
b1496	7	
b1495	19	
b1464	234	
b1473	138	
b1462	3	
b1470	0	
b1477	252	
b1491	282	
b1528	202	
b1534	43	
b1535	6	
b1536	34	
b1537	13	
b1497	0	
b1498	24	
b1499	8	
b1501	22	
b1502	7	
b1503	2	
b1504	1	
b1571	48	
b1572	42	
b1573	83	
b1576	7	
b1539	3930	
b1540	519	
b1542	43	
b1549	27	
b1555	6	
b1560	3	
b1565	0	
b1541	265	
b1614	1875	
b1607	152	
b1598	103	
b1604	4472	
b1605	275	
b1624	344	
b1626	425	
b4601	0	
b1659	114	
b1660	785	
b1647	897	
b1643	237	
b1644	196	
b1645	33	
b1648	9	
b1655	265	
b1657	130	
b1664	1192	
b1667	2211	
b1668	7	
b1669	0	
b1670	1	
b1673	0	
b1672	1	
b1671	2	
b1674	1	
b1675	1033	
b1692	12	
b1705	189	
b1694	14	
b1685	609	
b1686	646	
b1687	728	
b1688	789	
b1689	0	
b1690	0	
b1691	0	
b1695	32	
b1696	25	
b1697	5	
b1698	13	
b1699	1	
b1700	5	
b1706	205	
b1707	22	
b1722	5888	
b1724	104	
b1765	2089	
b1769	5	
b1770	304	
b1771	31	
b1772	3	
b1773	19	
b1774	7	
b1775	0	
b1776	17	
b1728	79	
b1729	220	
b1730	0	
b1750	8	
b1751	19	
b1752	11	
b1777	2446	
b1780	1320	
b1781	117	
b1783	9	
b1784	1	
b1785	0	
b1786	68	
b1787	747	
b1789	127	
b1790	70	
b1791	36	
b1792	270	
b1794	191	
b1795	1309	
b1797	8	
b1801	0	
b1802	4	
b1803	7	
b1806	676	
b1807	1862	
b1856	341	
b1862	3	
b1864	13702	
b1846	115	
b1847	196	
b1848	2308	
b1853	338	
b1821	185	
b1825	2186	
b1828	13	
b1832	2144	
b1833	47	
b1834	126	
b1836	29	
b1837	77	
b1839	2349	
b1840	211	
b1908	566	
b1917	379	
b1867	463	
b1868	75	
b1915	6793	
b1906	49	
b4537	3696	
b1875	438	
b1869	218	
b1904	31	
b1918	317	
b1877	14	
b1959	14	
b1928	5007	
b1929	2440	
b1930	2982	
b1958	267	
b1962	94	
b1931	15	
b1932	25	
b1955	24	
b1956	41	
b1963	509	
b1968	54	
b1969	166	
b1971	23	
b1972	15	
b2008	108	
b2012	477	
b2013	19	
b2014	18110	
b1978	3	
b1983	3544	
b1985	15	
b2001	3	
b2002	0	
b2003	4	
b2004	0	
b2005	4	
b2007	13270	
b2015	4	
b2016	904	
b2017	990	
b2069	321	
b2067	12	
b2063	301	
b2070	2	
b2071	14	
b2072	0	
b2073	3	
b2080	40	
b2081	3663	
b2085	30	
b2086	18	
b2098	19	
b2099	146	
b2100	45	
b2101	188	
b2102	2	
b2108	2	
b2109	0	
b2110	0	
b2111	15	
b2112	57	
b2118	2	
b4541	0	
b2119	5	
b2120	0	
b2121	1	
b2123	38	
b2124	946	
b2125	152	
b2126	59	
b2128	3	
b2129	7	
b2130	3	
b2147	23	
b2152	32	
b2157	237	
b2154	489	
b2158	168	
b2160	42	
b2163	3	
b2171	8692	
b2172	177	
b2173	442	
b2145	371	
b2146	30	
b4502	12	
b2177	51	
b2178	18	
b2179	33	
b2180	29	
b2181	1879	
b2184	113	
b2186	2214	
b2187	7207	
b2188	201	
b2230	3	
b2244	133	
b2236	814	
b2233	3	
b2225	1	
b2226	0	
b2229	0	
b2249	653	
b2250	3657	
b2270	1	
b2271	3	
b2272	13	
b2273	2	
b2274	9	
b2275	16	
b2291	616	
b2292	21	
b2293	488	
b2294	2882	
b2295	806	
b2327	190	
b2298	8	
b2299	3558	
b2300	1823	
b2301	70	
b2302	6	
b2304	307	
b2305	47	
b2322	133	
b2325	2775	
b2326	238	
b2331	784	
b2332	92	
b2333	1	
b2334	1	
b2335	1	
b2336	0	
b2339	9	
b2343	8490	
b2347	12	
b2371	9	
b2345	11	
b2354	27	
b2357	0	
b2359	4	
b2360	90	
b2361	0	
b2362	5	
b2363	4	
b2372	1	
b2375	24	
b2377	169	
b2395	90	
b2398	75	
b2399	247	
b2410	407	
b2419	21	
b2408	2	
b2389	12	
b2409	95	
b2420	10	
b2430	26	
b2431	3527	
b2432	350	
b2433	153	
b2471	2070	
b2443	126	
b2444	0	
b2445	3	
b2446	27	
b2447	22	
b2448	5	
b2449	255	
b2450	777	
b2494	181	
b2495	5293	
b2503	0	
b2504	991	
b2505	11	
b2506	12	
b2510	1438	
b2513	2852	
b2493	287	
b2560	218	
b2555	143	
b2561	145	
b2562	773	
b2520	99	
b2534	2	
b2605	285	
b2575	255	
b2579	7560	
b2577	111	
b2581	3949	
b2593	546	
b2602	10	
b2586	17	
b2604	27	
b2583	478	
b2584	20	
b2603	35	
b4461	246	
b2618	1937	
b2619	2719	
b2623	74	
b2625	7	
b2626	10	
b2627	40	
b2628	40	
b2629	3	
b2631	122	
b2632	20	
b2633	30	
b2634	0	
b2636	41	
b2637	35	
b2642	16	
b2643	0	
b2644	0	
b2645	7	
b2671	173	
b2700	795	
b2683	231	
b2672	114	
b2668	199	
b2665	418	
b2667	143	
b2670	80	
b2682	314	
b2732	49	
b2749	83	
b2754	19	
b2735	207	
b2736	18	
b2737	7	
b2738	6	
b2739	21	
b2740	5	
b2755	5	
b2761	2	
b2776	10	
b2777	1119	
b2778	7	
b2766	2	
b2767	7	
b2768	16	
b2769	8	
b2770	6	
b2771	0	
b4463	4	
b2774	3	
b2824	1	
b2807	1834	
b2798	160	
b2795	850	
b2809	386	
b2832	613	
b2833	569	
b2840	226	
b2851	0	
b2852	0	
b2853	0	
b2865	298	
b2869	11	
b2870	0	
b2871	4	
b2872	33	
b2912	144	
b2909	2535	
b2902	28	
b2921	15	
b2878	0	
b2880	11	
b4464	17	
b2886	12	
b2887	0	
b2888	0	
b2896	218	
b2897	2794	
b2898	5476	
b2928	103	
b2929	70	
b2922	2830	
b2930	3	
b2936	1094	
b2944	174	
b2959	6699	
b2956	3	
b2958	1158	
b4465	7	
b2950	12	
b2951	1053	
b2952	1551	
b2953	320	
b2955	310	
b2962	7132	
b3003	2	
b3009	315	
b2968	45	
b2971	830	
b4466	1830	
b2983	0	
b2984	0	
b2985	6	
b2986	3	
b2989	319	
b2998	61	
b3037	3023	
b3038	1056	
b3039	31	
b3054	1003	
b3043	140	
b3055	662	
b3029	4429	
b4469	1176	
b3020	108	
b3023	33	
b3024	2395	
b3027	0	
b3074	101	
b3078	0	
b3079	0	
b3080	2	
b3085	258	
b3086	6	
b3087	208	
b3090	40	
b3120	0	
b3121	2	
b3103	1327	
b3104	34	
b3105	534	
b3106	46	
b3107	921	
b4470	2100	
b3110	24	
b3130	246	
b3184	201	
b3205	1332	
b3153	4	
b3154	90	
b3155	64	
b3156	1192	
b3157	1113	
b3158	12	
b3159	19	
b3160	384	
b3173	9	
b3180	17221	
b3215	7	
b3233	3651	
b3211	4	
b3216	2	
b3219	77	
b3220	6	
b3221	128	
b3232	255	
b3238	1846	
b3239	31	
b3248	699	
b3253	756	
b3262	6	
b4550	948	
b3293	93	
b4472	65	
b3257	799	
b3263	247	
b3267	176	
b3269	0	
b3270	0	
b3271	29	
b3343	351	
b3344	302	
b3345	365	
b3346	676	
b3352	855	
b3353	253	
b3354	524	
b4551	658	
b3356	1623	
b3362	73	
b3358	92	
b3369	128	
b3376	4	
b3377	1	
b3378	12	
b3380	0	
b3381	0	
b3382	53	
b3383	142	
b3411	63	
b3402	41	
b3407	3198	
b3434	669	
b3448	96	
b3483	17	
b3485	155	
b3459	1131	
b3466	678	
b3467	362	
b3468	328	
b3471	373	
b3473	109	
b3474	14	
b3439	371	
b3440	1001	
b3441	167	
b3442	0	
b3508	1	
b3487	413	
b3488	4	
b3491	16	
b3492	451	
b3497	532	
b3499	1230	
b3518	9	
b3520	59	
b3521	64	
b3522	176	
b3523	149	
b3524	3	
b3525	1	
b3527	702	
b3529	181	
b3535	439	
b3539	402	
b3547	3	
b3548	25	
b3562	2	
b3563	0	
b3550	41	
b3552	4423	
b3554	5946	
b3555	92	
b3574	248	
b3575	8	
b3576	2	
b3577	0	
b3578	0	
b3579	1	
b3581	33	
b3582	26	
b3583	24	
b3584	32	
b3585	31	
b3586	11	
b3587	15	
b3589	0	
b3594	57	
b3618	654	
b3615	7	
b3592	326	
b3596	8	
b3597	9	
b3598	6	
b3602	4692	
b3611	8459	
b3614	292	
b4554	1536	
b3644	3069	
b3646	93	
b3655	187	
b3656	17	
b3657	0	
b3660	180	
b3663	106	
b3664	0	
b3638	20	
b4555	13	
b3697	1745	
b3698	916	
b3705	8807	
b4557	469	
b3685	94	
b3674	9	
b3675	15	
b3676	57	
b3677	39	
b3678	6	
b3679	0	
b3680	10	
b3684	4	
b3688	432	
b3689	221	
b3696	12	
b3711	84	
b3712	93	
b3713	702	
b3715	178	
b3718	84	
b3719	16	
b3755	1032	
b3765	2	
b3764	43279	
b3795	2254	
b4558	6820	
b3810	529	
b3812	712	
b4482	26	
b3817	116	
b3818	2	
b3820	1631	
b3826	789	
b3827	355	
b3834	932	
b3848	207	
b3865	3813	
b3858	5102	
b3861	10	
b3862	234	
b3866	7289	
b3872	104	
b3873	106	
b3874	22	
b3876	0	
b3877	5	
b3878	10	
b3879	4	
b3880	15	
b3881	13	
b3882	1	
b3883	10	
b3884	522	
b3885	441	
b3886	84	
b3888	484	
b3889	11	
b3890	41	
b3896	28	
b3910	722	
b3920	200	
b3921	319	
b3922	750	
b3937	25	
b3964	1941	
b3943	38	
b3944	1	
b3954	56	
b3955	1678	
b4011	72	
b4012	152	
b3999	1825	
b4001	82	
b3989	22	
b4020	192	
b4023	471	
b4026	43	
b4027	1	
b4028	2	
b4029	1	
b4045	238	
b4047	0	
b4048	2	
b4056	164	
b4057	532	
b4621	1	
b4620	1	
b4060	299	
b4061	13	
b4064	2302	
b4065	308	
b4066	0	
b4068	9	
b4078	131	
b4083	2	
b4110	4	
b4109	27	
b4135	457	
b4121	104	
b4126	43	
b4127	120	
b4128	14	
b4130	3	
b4108	5011	
b4107	0	
b4559	0	
b4487	23	
b4155	1139	
b4168	900	
b4167	96	
b4141	41	
b4144	3172	
b4145	45	
b4146	777	
b4156	93	
b4157	2	
b4158	14	
b4159	146	
b4166	108	
b4176	518	
b4670	44	
b4186	0	
b4231	3	
b4181	3	
b4182	11	
b4183	0	
b4184	0	
b4185	1	
b4188	26	
b4190	174	
b4199	0	
b4204	71	
b4234	3950	
b4269	101	
b4243	18166	
b4248	80	
b4249	67	
b4251	544	
b4253	7	
b4256	1096	
b4257	11	
b4263	78	
b4277	0	
b4279	17	
b4280	161	
b4296	6	
b4297	25	
b4298	33	
b4299	2	
b4306	58	
b4307	63	
b4295	694	
b4566	15	
b4352	787	
b4325	6	
b4329	7	
b4330	5	
b4332	1	
b4333	40	
b4334	0	
b4335	8	
b4336	28	
b4340	41	
b4341	14	
b4353	567	
b4354	7006	
b4360	1607	
b4363	17	
b4374	763	
b4380	40	
b4385	157	
b4391	9191	
b4356	1	
b4357	15	
b4358	3	
b4364	33	
b4365	0	
b4377	143	
b4378	67	
b4379	4	
b4394	955	
b4402	0	
b4567	25	
b4403	630	
b0253	26	
b0250	114	
b0249	4	
b0247	4	
b4504	0	
b0245	1	
b4586	0	
b0301	25	
b0304	8	
b0305	15	
b0306	27	
b0307	37	
b0308	45	
b0310	11	
b0303	61	
b0288	318	
b0295	6	
b0296	487	
b4506	493	
b4671	5	
b0457	23	
b0458	957	
b0458	266	
