Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-Other Enzymes	-Nervous System	55.24	69.36	101.6	86.01
Organismal Systems	-Nervous System	29.11	43.04	74.61	55.63
-Immune System	-Nervous System	20.11	32.9	33.34	32.61
-Endocrine System	-Nervous System	2.193	2.711	19.74	6.198
-Circulatory System	-Nervous System	0.1604	0.1241	5.9	4.153
-Digestive System	-Nervous System	0.9372	1.161	0.5297	0.3659
-Excretory System	-Nervous System	3.482	4.06	11.82	9.467
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0	0	0	0
-Development	-Nervous System	1.228	1.084	2.284	1.836
-Environmental Adaptation	-Nervous System	0	0	0	0
Human Diseases	-Nervous System	8.703	10.38	26.33	22.57
-Cancers	-Nervous System	3.552	3.506	5.426	4.516
-Immune System Diseases	-Nervous System	0.5518	0.4957	7.907	5.313
-Neurodegenerative Diseases	-Nervous System	1.711	2.497	5.479	6.217
-Cardiovascular Diseases	-Nervous System	0.2689	0.2993	0.7582	0.5383
-Infectious Diseases	-Nervous System	2.62	3.579	6.76	5.984
Not Mapped	-Nervous System	367.3	467.6	865.2	688.2
-Not Mapped	-Nervous System	367.3	467.6	865.2	688.2
TOTAL	-Sensory System	Inf	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf
-Hemoglobin	-Sensory System	NaN	NaN	NaN	NaN
-Vesicular Transport	-Sensory System	Inf	Inf	Inf	Inf
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	Inf	Inf	Inf	Inf
Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	Inf	Inf	Inf	Inf
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	Inf	Inf	Inf	Inf
-Digestive System	-Sensory System	Inf	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf	Inf
-Nervous System	-Sensory System	Inf	Inf	Inf	Inf
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN
-Development	-Sensory System	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Sensory System	NaN	NaN	NaN	NaN
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
TOTAL	-Development	1357	1864	2193	2236
MAPPED	-Development	1058	1432	1814	1861
Genetic Information Processing	-Development	570.1	768.2	941.2	956
-Transcription	-Development	82.28	108.8	122	123.1
-Translation	-Development	168.4	273.2	256.2	256.1
-Folding, Sorting and Degradation	-Development	212.4	257.3	426.3	432.8
-DNA Maintenance	-Development	107	128.9	136.6	143.9
Environmental Information Processing	-Development	124.3	162.1	78.69	75.89
-Signal Transduction	-Development	47.04	58.35	38.06	40.15
-Signaling Molecules and Interaction	-Development	77.3	103.8	40.63	35.73
Cellular Processes	-Development	153.4	198.9	263.2	248
-Hemoglobin	-Development	0	0	0	0
-Vesicular Transport	-Development	55.94	87.06	62.73	70.66
-Cytoskeleton	-Development	78.73	91.16	160.5	137.7
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	6.356	6.732	18.44	16.81
-Cell Communication	-Development	12.36	13.94	21.52	22.82
Metabolism	-Development	179.2	253.8	486.5	539
-Membrane Transport	-Development	2.83	3.015	0.4675	0.7254
-Central Carbon Metabolism	-Development	66.63	102.8	268.3	314.3
-Energy Metabolism	-Development	17.97	23.8	75.22	70.26
-Biosynthesis	-Development	46.75	60.1	97.99	106.9
-Other Enzymes	-Development	44.97	63.99	44.49	46.84
Organismal Systems	-Development	23.7	39.71	32.68	30.29
-Immune System	-Development	16.37	30.35	14.6	17.76
-Endocrine System	-Development	1.785	2.501	8.646	3.375
-Circulatory System	-Development	0.1306	0.1145	2.584	2.262
-Digestive System	-Development	0.7631	1.072	0.232	0.1992
-Excretory System	-Development	2.835	3.746	5.177	5.155
-Nervous System	-Development	0.8141	0.9226	0.4379	0.5445
-Sensory System	-Development	0	0	0	0
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0	0	0	0
Human Diseases	-Development	7.086	9.574	11.53	12.29
-Cancers	-Development	2.892	3.235	2.376	2.459
-Immune System Diseases	-Development	0.4493	0.4574	3.463	2.893
-Neurodegenerative Diseases	-Development	1.393	2.304	2.4	3.386
-Cardiovascular Diseases	-Development	0.2189	0.2761	0.332	0.2931
-Infectious Diseases	-Development	2.133	3.302	2.96	3.258
Not Mapped	-Development	299.1	431.4	378.9	374.7
-Not Mapped	-Development	299.1	431.4	378.9	374.7
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf
Environmental Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signal Transduction	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Environmental Adaptation	Inf	Inf	Inf	Inf
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Hemoglobin	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Vesicular Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Motility	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Communication	-Environmental Adaptation	Inf	Inf	Inf	Inf
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf
Organismal Systems	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Endocrine System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Circulatory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Digestive System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Excretory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Nervous System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Sensory System	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Development	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN
Human Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cancers	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Infectious Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
TOTAL	Human Diseases	191.5	194.7	190.2	182
MAPPED	Human Diseases	149.3	149.6	157.3	151.5
Genetic Information Processing	Human Diseases	80.46	80.24	81.63	77.79
-Transcription	Human Diseases	11.61	11.36	10.58	10.01
-Translation	Human Diseases	23.76	28.54	22.22	20.84
-Folding, Sorting and Degradation	Human Diseases	29.98	26.88	36.97	35.22
-DNA Maintenance	Human Diseases	15.11	13.47	11.85	11.71
Environmental Information Processing	Human Diseases	17.55	16.93	6.824	6.175
-Signal Transduction	Human Diseases	6.639	6.095	3.301	3.267
-Signaling Molecules and Interaction	Human Diseases	10.91	10.84	3.523	2.908
Cellular Processes	Human Diseases	21.65	20.77	22.83	20.18
-Hemoglobin	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	7.894	9.094	5.44	5.749
-Cytoskeleton	Human Diseases	11.11	9.521	13.92	11.21
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.897	0.7031	1.599	1.368
-Cell Communication	Human Diseases	1.744	1.456	1.867	1.857
Metabolism	Human Diseases	25.28	26.5	42.19	43.86
-Membrane Transport	Human Diseases	0.3994	0.315	0.04054	0.05902
-Central Carbon Metabolism	Human Diseases	9.404	10.74	23.27	25.58
-Energy Metabolism	Human Diseases	2.537	2.486	6.523	5.717
-Biosynthesis	Human Diseases	6.597	6.277	8.498	8.696
-Other Enzymes	Human Diseases	6.347	6.684	3.858	3.811
Organismal Systems	Human Diseases	3.345	4.147	2.834	2.465
-Immune System	Human Diseases	2.311	3.17	1.266	1.445
-Endocrine System	Human Diseases	0.252	0.2613	0.7498	0.2746
-Circulatory System	Human Diseases	0.01843	0.01196	0.2241	0.184
-Digestive System	Human Diseases	0.1077	0.1119	0.02012	0.01621
-Excretory System	Human Diseases	0.4001	0.3912	0.4489	0.4195
-Nervous System	Human Diseases	0.1149	0.09636	0.03798	0.04431
-Sensory System	Human Diseases	0	0	0	0
-Development	Human Diseases	0.1411	0.1044	0.08672	0.08137
-Environmental Adaptation	Human Diseases	0	0	0	0
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.4081	0.3379	0.2061	0.2001
-Immune System Diseases	Human Diseases	0.0634	0.04777	0.3003	0.2354
-Neurodegenerative Diseases	Human Diseases	0.1966	0.2407	0.2081	0.2755
-Cardiovascular Diseases	Human Diseases	0.03089	0.02884	0.0288	0.02385
-Infectious Diseases	Human Diseases	0.301	0.3449	0.2567	0.2651
Not Mapped	Human Diseases	42.21	45.06	32.86	30.49
-Not Mapped	Human Diseases	42.21	45.06	32.86	30.49
TOTAL	-Cancers	469.2	576.2	922.7	909.4
MAPPED	-Cancers	365.8	442.8	763.3	757
Genetic Information Processing	-Cancers	197.2	237.5	396.1	388.8
-Transcription	-Cancers	28.46	33.63	51.36	50.05
-Translation	-Cancers	58.23	84.46	107.8	104.2
-Folding, Sorting and Degradation	-Cancers	73.46	79.56	179.4	176
-DNA Maintenance	-Cancers	37.02	39.86	57.49	58.53
Environmental Information Processing	-Cancers	43	50.12	33.11	30.86
-Signal Transduction	-Cancers	16.27	18.04	16.02	16.33
-Signaling Molecules and Interaction	-Cancers	26.73	32.08	17.1	14.53
Cellular Processes	-Cancers	53.04	61.49	110.8	100.9
-Hemoglobin	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	19.34	26.92	26.4	28.73
-Cytoskeleton	-Cancers	27.23	28.18	67.55	56.01
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	2.198	2.081	7.76	6.837
-Cell Communication	-Cancers	4.275	4.309	9.057	9.279
Metabolism	-Cancers	61.96	78.45	204.7	219.2
-Membrane Transport	-Cancers	0.9787	0.9322	0.1967	0.295
-Central Carbon Metabolism	-Cancers	23.04	31.8	112.9	127.8
-Energy Metabolism	-Cancers	6.216	7.359	31.65	28.57
-Biosynthesis	-Cancers	16.17	18.58	41.24	43.46
-Other Enzymes	-Cancers	15.55	19.78	18.72	19.05
Organismal Systems	-Cancers	8.196	12.28	13.75	12.32
-Immune System	-Cancers	5.662	9.383	6.143	7.221
-Endocrine System	-Cancers	0.6174	0.7733	3.639	1.373
-Circulatory System	-Cancers	0.04516	0.03539	1.087	0.9197
-Digestive System	-Cancers	0.2639	0.3313	0.09761	0.08103
-Excretory System	-Cancers	0.9804	1.158	2.178	2.097
-Nervous System	-Cancers	0.2816	0.2852	0.1843	0.2215
-Sensory System	-Cancers	0	0	0	0
-Development	-Cancers	0.3458	0.3092	0.4208	0.4067
-Environmental Adaptation	-Cancers	0	0	0	0
Human Diseases	-Cancers	2.45	2.96	4.852	4.998
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.1554	0.1414	1.457	1.177
-Neurodegenerative Diseases	-Cancers	0.4818	0.7123	1.01	1.377
-Cardiovascular Diseases	-Cancers	0.0757	0.08537	0.1397	0.1192
-Infectious Diseases	-Cancers	0.7376	1.021	1.246	1.325
Not Mapped	-Cancers	103.4	133.4	159.4	152.4
-Not Mapped	-Cancers	103.4	133.4	159.4	152.4
TOTAL	-Immune System Diseases	3020	4075	633.2	772.9
MAPPED	-Immune System Diseases	2355	3132	523.8	643.4
Genetic Information Processing	-Immune System Diseases	1269	1680	271.8	330.4
-Transcription	-Immune System Diseases	183.2	237.8	35.25	42.54
-Translation	-Immune System Diseases	374.8	597.4	74	88.53
-Folding, Sorting and Degradation	-Immune System Diseases	472.8	562.7	123.1	149.6
-DNA Maintenance	-Immune System Diseases	238.3	281.9	39.45	49.74
Environmental Information Processing	-Immune System Diseases	276.8	354.5	22.72	26.23
-Signal Transduction	-Immune System Diseases	104.7	127.6	10.99	13.88
-Signaling Molecules and Interaction	-Immune System Diseases	172.1	226.9	11.73	12.35
Cellular Processes	-Immune System Diseases	341.4	434.9	76.01	85.71
-Hemoglobin	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	124.5	190.4	18.12	24.42
-Cytoskeleton	-Immune System Diseases	175.2	199.3	46.36	47.6
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	14.15	14.72	5.325	5.81
-Cell Communication	-Immune System Diseases	27.51	30.48	6.216	7.886
Metabolism	-Immune System Diseases	398.8	554.8	140.5	186.3
-Membrane Transport	-Immune System Diseases	6.3	6.593	0.135	0.2507
-Central Carbon Metabolism	-Immune System Diseases	148.3	224.9	77.48	108.6
-Energy Metabolism	-Immune System Diseases	40.01	52.04	21.72	24.28
-Biosynthesis	-Immune System Diseases	104.1	131.4	28.3	36.93
-Other Enzymes	-Immune System Diseases	100.1	139.9	12.85	16.19
Organismal Systems	-Immune System Diseases	52.76	86.82	9.437	10.47
-Immune System	-Immune System Diseases	36.44	66.36	4.216	6.137
-Endocrine System	-Immune System Diseases	3.974	5.469	2.497	1.166
-Circulatory System	-Immune System Diseases	0.2907	0.2503	0.7462	0.7816
-Digestive System	-Immune System Diseases	1.698	2.343	0.06699	0.06886
-Excretory System	-Immune System Diseases	6.31	8.19	1.495	1.782
-Nervous System	-Immune System Diseases	1.812	2.017	0.1265	0.1882
-Sensory System	-Immune System Diseases	0	0	0	0
-Development	-Immune System Diseases	2.226	2.187	0.2888	0.3456
-Environmental Adaptation	-Immune System Diseases	0	0	0	0
Human Diseases	-Immune System Diseases	15.77	20.93	3.33	4.247
-Cancers	-Immune System Diseases	6.436	7.072	0.6863	0.8499
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	3.101	5.038	0.693	1.17
-Cardiovascular Diseases	-Immune System Diseases	0.4873	0.6038	0.09589	0.1013
-Infectious Diseases	-Immune System Diseases	4.747	7.219	0.855	1.126
Not Mapped	-Immune System Diseases	665.7	943.3	109.4	129.5
-Not Mapped	-Immune System Diseases	665.7	943.3	109.4	129.5
TOTAL	-Neurodegenerative Diseases	973.9	808.8	913.8	660.5
MAPPED	-Neurodegenerative Diseases	759.2	621.6	755.9	549.8
Genetic Information Processing	-Neurodegenerative Diseases	409.2	333.4	392.2	282.4
-Transcription	-Neurodegenerative Diseases	59.06	47.21	50.86	36.35
-Translation	-Neurodegenerative Diseases	120.9	118.6	106.8	75.66
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	152.5	111.7	177.7	127.8
-DNA Maintenance	-Neurodegenerative Diseases	76.83	55.96	56.93	42.51
Environmental Information Processing	-Neurodegenerative Diseases	89.25	70.36	32.79	22.41
-Signal Transduction	-Neurodegenerative Diseases	33.76	25.33	15.86	11.86
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	55.48	45.03	16.93	10.55
Cellular Processes	-Neurodegenerative Diseases	110.1	86.32	109.7	73.25
-Hemoglobin	-Neurodegenerative Diseases	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	40.15	37.79	26.14	20.87
-Cytoskeleton	-Neurodegenerative Diseases	56.51	39.56	66.89	40.68
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	4.562	2.921	7.684	4.965
-Cell Communication	-Neurodegenerative Diseases	8.872	6.05	8.969	6.739
Metabolism	-Neurodegenerative Diseases	128.6	110.1	202.7	159.2
-Membrane Transport	-Neurodegenerative Diseases	2.031	1.309	0.1948	0.2143
-Central Carbon Metabolism	-Neurodegenerative Diseases	47.83	44.64	111.8	92.85
-Energy Metabolism	-Neurodegenerative Diseases	12.9	10.33	31.34	20.75
-Biosynthesis	-Neurodegenerative Diseases	33.55	26.08	40.83	31.56
-Other Enzymes	-Neurodegenerative Diseases	32.28	27.77	18.54	13.83
Organismal Systems	-Neurodegenerative Diseases	17.01	17.23	13.62	8.947
-Immune System	-Neurodegenerative Diseases	11.75	13.17	6.084	5.245
-Endocrine System	-Neurodegenerative Diseases	1.281	1.086	3.603	0.9968
-Circulatory System	-Neurodegenerative Diseases	0.09374	0.04968	1.077	0.668
-Digestive System	-Neurodegenerative Diseases	0.5477	0.4651	0.09666	0.05885
-Excretory System	-Neurodegenerative Diseases	2.035	1.626	2.157	1.523
-Nervous System	-Neurodegenerative Diseases	0.5844	0.4004	0.1825	0.1608
-Sensory System	-Neurodegenerative Diseases	0	0	0	0
-Development	-Neurodegenerative Diseases	0.7178	0.434	0.4167	0.2954
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	0	0
Human Diseases	-Neurodegenerative Diseases	5.086	4.155	4.805	3.63
-Cancers	-Neurodegenerative Diseases	2.075	1.404	0.9903	0.7263
-Immune System Diseases	-Neurodegenerative Diseases	0.3225	0.1985	1.443	0.8546
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.1571	0.1198	0.1384	0.08658
-Infectious Diseases	-Neurodegenerative Diseases	1.531	1.433	1.234	0.9624
Not Mapped	-Neurodegenerative Diseases	214.7	187.2	157.9	110.7
-Not Mapped	-Neurodegenerative Diseases	214.7	187.2	157.9	110.7
TOTAL	-Cardiovascular Diseases	6198	6749	6604	7629
MAPPED	-Cardiovascular Diseases	4832	5187	5462	6351
Genetic Information Processing	-Cardiovascular Diseases	2604	2782	2835	3261
-Transcription	-Cardiovascular Diseases	375.9	393.9	367.6	419.9
-Translation	-Cardiovascular Diseases	769.2	989.3	771.7	873.9
-Folding, Sorting and Degradation	-Cardiovascular Diseases	970.3	931.9	1284	1477
-DNA Maintenance	-Cardiovascular Diseases	489	466.9	411.4	491
Environmental Information Processing	-Cardiovascular Diseases	568	587.1	237	258.9
-Signal Transduction	-Cardiovascular Diseases	214.9	211.3	114.6	137
-Signaling Molecules and Interaction	-Cardiovascular Diseases	353.1	375.7	122.4	121.9
Cellular Processes	-Cardiovascular Diseases	700.7	720.2	792.7	846.1
-Hemoglobin	-Cardiovascular Diseases	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	255.5	315.3	188.9	241
-Cytoskeleton	-Cardiovascular Diseases	359.6	330.1	483.4	469.8
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	29.04	24.38	55.53	57.35
-Cell Communication	-Cardiovascular Diseases	56.46	50.48	64.82	77.84
Metabolism	-Cardiovascular Diseases	818.4	918.9	1465	1839
-Membrane Transport	-Cardiovascular Diseases	12.93	10.92	1.408	2.475
-Central Carbon Metabolism	-Cardiovascular Diseases	304.4	372.4	808	1072
-Energy Metabolism	-Cardiovascular Diseases	82.11	86.2	226.5	239.7
-Biosynthesis	-Cardiovascular Diseases	213.5	217.6	295.1	364.6
-Other Enzymes	-Cardiovascular Diseases	205.4	231.7	134	159.8
Organismal Systems	-Cardiovascular Diseases	108.3	143.8	98.41	103.3
-Immune System	-Cardiovascular Diseases	74.79	109.9	43.97	60.58
-Endocrine System	-Cardiovascular Diseases	8.155	9.058	26.04	11.51
-Circulatory System	-Cardiovascular Diseases	0.5966	0.4145	7.782	7.715
-Digestive System	-Cardiovascular Diseases	3.486	3.88	0.6986	0.6797
-Excretory System	-Cardiovascular Diseases	12.95	13.56	15.59	17.59
-Nervous System	-Cardiovascular Diseases	3.719	3.341	1.319	1.858
-Sensory System	-Cardiovascular Diseases	0	0	0	0
-Development	-Cardiovascular Diseases	4.568	3.621	3.012	3.412
-Environmental Adaptation	-Cardiovascular Diseases	0	0	0	0
Human Diseases	-Cardiovascular Diseases	32.37	34.67	34.73	41.93
-Cancers	-Cardiovascular Diseases	13.21	11.71	7.157	8.389
-Immune System Diseases	-Cardiovascular Diseases	2.052	1.656	10.43	9.871
-Neurodegenerative Diseases	-Cardiovascular Diseases	6.364	8.344	7.227	11.55
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Infectious Diseases	-Cardiovascular Diseases	9.743	11.96	8.916	11.12
Not Mapped	-Cardiovascular Diseases	1366	1562	1141	1278
-Not Mapped	-Cardiovascular Diseases	1366	1562	1141	1278
TOTAL	-Infectious Diseases	636.2	564.4	740.7	686.3
MAPPED	-Infectious Diseases	496	433.8	612.7	571.3
Genetic Information Processing	-Infectious Diseases	267.3	232.7	317.9	293.4
-Transcription	-Infectious Diseases	38.58	32.94	41.23	37.77
-Translation	-Infectious Diseases	78.95	82.74	86.55	78.61
-Folding, Sorting and Degradation	-Infectious Diseases	99.59	77.94	144	132.8
-DNA Maintenance	-Infectious Diseases	50.19	39.05	46.14	44.17
Environmental Information Processing	-Infectious Diseases	58.3	49.1	26.58	23.29
-Signal Transduction	-Infectious Diseases	22.06	17.67	12.86	12.32
-Signaling Molecules and Interaction	-Infectious Diseases	36.24	31.43	13.72	10.97
Cellular Processes	-Infectious Diseases	71.91	60.24	88.91	76.11
-Hemoglobin	-Infectious Diseases	0	0	0	0
-Vesicular Transport	-Infectious Diseases	26.23	26.37	21.19	21.68
-Cytoskeleton	-Infectious Diseases	36.91	27.61	54.22	42.27
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	2.98	2.039	6.229	5.159
-Cell Communication	-Infectious Diseases	5.795	4.222	7.27	7.002
Metabolism	-Infectious Diseases	84	76.85	164.3	165.4
-Membrane Transport	-Infectious Diseases	1.327	0.9133	0.1579	0.2226
-Central Carbon Metabolism	-Infectious Diseases	31.24	31.15	90.63	96.47
-Energy Metabolism	-Infectious Diseases	8.428	7.209	25.41	21.56
-Biosynthesis	-Infectious Diseases	21.92	18.2	33.1	32.8
-Other Enzymes	-Infectious Diseases	21.09	19.38	15.03	14.37
Organismal Systems	-Infectious Diseases	11.11	12.03	11.04	9.297
-Immune System	-Infectious Diseases	7.677	9.192	4.931	5.45
-Endocrine System	-Infectious Diseases	0.837	0.7576	2.921	1.036
-Circulatory System	-Infectious Diseases	0.06123	0.03467	0.8728	0.6941
-Digestive System	-Infectious Diseases	0.3578	0.3245	0.07835	0.06115
-Excretory System	-Infectious Diseases	1.329	1.134	1.749	1.582
-Nervous System	-Infectious Diseases	0.3817	0.2794	0.1479	0.1671
-Sensory System	-Infectious Diseases	0	0	0	0
-Development	-Infectious Diseases	0.4689	0.3029	0.3378	0.3069
-Environmental Adaptation	-Infectious Diseases	0	0	0	0
Human Diseases	-Infectious Diseases	3.322	2.9	3.895	3.772
-Cancers	-Infectious Diseases	1.356	0.9796	0.8027	0.7547
-Immune System Diseases	-Infectious Diseases	0.2106	0.1385	1.17	0.888
-Neurodegenerative Diseases	-Infectious Diseases	0.6532	0.6978	0.8106	1.039
-Cardiovascular Diseases	-Infectious Diseases	0.1026	0.08363	0.1122	0.08996
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	140.2	130.7	128	115
-Not Mapped	-Infectious Diseases	140.2	130.7	128	115
TOTAL	Not Mapped	4.537	4.32	5.787	5.967
MAPPED	Not Mapped	3.537	3.32	4.787	4.967
Genetic Information Processing	Not Mapped	1.906	1.781	2.484	2.551
-Transcription	Not Mapped	0.2751	0.2521	0.3221	0.3284
-Translation	Not Mapped	0.563	0.6333	0.6763	0.6835
-Folding, Sorting and Degradation	Not Mapped	0.7102	0.5965	1.125	1.155
-DNA Maintenance	Not Mapped	0.3579	0.2988	0.3605	0.3841
Environmental Information Processing	Not Mapped	0.4158	0.3758	0.2077	0.2025
-Signal Transduction	Not Mapped	0.1573	0.1353	0.1004	0.1071
-Signaling Molecules and Interaction	Not Mapped	0.2585	0.2405	0.1072	0.09536
Cellular Processes	Not Mapped	0.5129	0.461	0.6946	0.6618
-Hemoglobin	Not Mapped	0	0	0	0
-Vesicular Transport	Not Mapped	0.187	0.2018	0.1655	0.1885
-Cytoskeleton	Not Mapped	0.2632	0.2113	0.4236	0.3675
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.02125	0.0156	0.04867	0.04486
-Cell Communication	Not Mapped	0.04133	0.03231	0.0568	0.06088
Metabolism	Not Mapped	0.5991	0.5882	1.284	1.438
-Membrane Transport	Not Mapped	0.009463	0.006989	0.001234	0.001936
-Central Carbon Metabolism	Not Mapped	0.2228	0.2384	0.7081	0.8388
-Energy Metabolism	Not Mapped	0.0601	0.05517	0.1985	0.1875
-Biosynthesis	Not Mapped	0.1563	0.1393	0.2586	0.2852
-Other Enzymes	Not Mapped	0.1504	0.1483	0.1174	0.125
Organismal Systems	Not Mapped	0.07925	0.09204	0.08624	0.08084
-Immune System	Not Mapped	0.05475	0.07035	0.03853	0.04738
-Endocrine System	Not Mapped	0.00597	0.005798	0.02282	0.009006
-Circulatory System	Not Mapped	0.0004367	0.0002653	0.006819	0.006035
-Digestive System	Not Mapped	0.002552	0.002484	0.0006122	0.0005317
-Excretory System	Not Mapped	0.009479	0.008682	0.01366	0.01376
-Nervous System	Not Mapped	0.002722	0.002138	0.001156	0.001453
