Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-Metabolic Diseases	-Neurodegenerative Diseases	0.01488	0.01015	0.0003433	0.0003111
-Infectious Diseases	-Neurodegenerative Diseases	1.359	1.094	0.7205	0.7263
Not Mapped	-Neurodegenerative Diseases	11.14	7.794	4.464	4.299
-Not Mapped	-Neurodegenerative Diseases	11.14	7.794	4.464	4.299
TOTAL	-Cardiovascular Diseases	619.1	1285	264.4	549
MAPPED	-Cardiovascular Diseases	447.2	941.7	209.5	437.1
Genetic Information Processing	-Cardiovascular Diseases	175.7	407.3	80.08	165.5
-Transcription	-Cardiovascular Diseases	21.49	42.12	8.186	15.98
-Translation	-Cardiovascular Diseases	82.1	232.2	29.1	62.51
-Folding, Sorting and Degradation	-Cardiovascular Diseases	50.57	91.69	33.34	61.87
-DNA Maintenance	-Cardiovascular Diseases	21.51	41.32	10.44	21.55
-RNA Family	-Cardiovascular Diseases	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	38.51	63.25	5.715	11.25
-Signal Transduction	-Cardiovascular Diseases	5.283	9.78	1.369	3.404
-Signaling Molecules and Interaction	-Cardiovascular Diseases	29.55	49.21	4.395	7.843
Cellular Processes	-Cardiovascular Diseases	47.89	93.53	21.09	38.21
-Hemoglobin	-Cardiovascular Diseases	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	18.84	41.48	4.097	8.934
-Cytoskeleton	-Cardiovascular Diseases	22.25	39.78	12.79	20.41
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	4.166	6.907	2.102	3.891
-Cell Communication	-Cardiovascular Diseases	3.209	5.571	1.21	2.765
Metabolism	-Cardiovascular Diseases	102.7	201.9	56.45	128.3
-Membrane Transport	-Cardiovascular Diseases	1.908	2.555	0.5087	0.7387
-Central Carbon Metabolism	-Cardiovascular Diseases	11.18	15.34	9.378	19.52
-Energy Metabolism	-Cardiovascular Diseases	4.987	6.991	3.914	7.169
-Biosynthesis	-Cardiovascular Diseases	21.97	39.94	12.03	25.1
-Other Enzymes	-Cardiovascular Diseases	60.77	109.1	24.01	53.46
Organismal Systems	-Cardiovascular Diseases	39.18	80.65	12.75	21.31
-Immune System	-Cardiovascular Diseases	21.03	49.73	3.907	7.368
-Endocrine System	-Cardiovascular Diseases	3.367	6.402	3.648	2.828
-Circulatory System	-Cardiovascular Diseases	0.6897	0.9351	0.7597	1.393
-Digestive System	-Cardiovascular Diseases	1.848	3.266	0.1843	0.3167
-Excretory System	-Cardiovascular Diseases	3.04	4.508	1.242	1.722
-Nervous System	-Cardiovascular Diseases	3.028	3.901	1.095	1.92
-Sensory System	-Cardiovascular Diseases	0	0	0	0
-Development	-Cardiovascular Diseases	1.569	2.6	0.2293	0.4137
-Environmental Adaptation	-Cardiovascular Diseases	0.1943	0.2212	0.1082	0.1938
Human Diseases	-Cardiovascular Diseases	31.46	62.66	17.65	32.24
-Cancers	-Cardiovascular Diseases	5.848	9.097	1.5	2.929
-Immune System Diseases	-Cardiovascular Diseases	1.115	1.879	0.7108	1.43
-Neurodegenerative Diseases	-Cardiovascular Diseases	10.28	21.17	6.988	14.04
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0.153	0.2152	0.003948	0.006886
-Infectious Diseases	-Cardiovascular Diseases	14.38	27.98	5.201	10.57
Not Mapped	-Cardiovascular Diseases	171.8	343.1	54.9	111.9
-Not Mapped	-Cardiovascular Diseases	171.8	343.1	54.9	111.9
TOTAL	-Metabolic Diseases	2698	2876	62210	65300
MAPPED	-Metabolic Diseases	1949	2108	49300	51990
Genetic Information Processing	-Metabolic Diseases	777.8	923.9	20150	21280
-Transcription	-Metabolic Diseases	84.73	85.84	1802	1766
-Translation	-Metabolic Diseases	357.3	520.4	6861	7477
-Folding, Sorting and Degradation	-Metabolic Diseases	236	214.9	8548	8980
-DNA Maintenance	-Metabolic Diseases	91.16	90.66	2873	2945
-RNA Family	-Metabolic Diseases	0	0	0	0
Environmental Information Processing	-Metabolic Diseases	181.1	161.5	1400	1420
-Signal Transduction	-Metabolic Diseases	28.94	25.41	273.9	334.1
-Signaling Molecules and Interaction	-Metabolic Diseases	146.1	137.7	1126	1086
Cellular Processes	-Metabolic Diseases	192.3	187	4585	4596
-Hemoglobin	-Metabolic Diseases	0	0	0	0
-Vesicular Transport	-Metabolic Diseases	74.3	83.57	900.9	987.7
-Cytoskeleton	-Metabolic Diseases	87.73	79.52	2116	1756
-Cell Motility	-Metabolic Diseases	0	0	0	0
-Cell Growth and Death	-Metabolic Diseases	26.81	20.94	909.8	931.5
-Cell Communication	-Metabolic Diseases	12.96	11.39	289	294.1
Metabolism	-Metabolic Diseases	444.9	438.3	14110	15830
-Membrane Transport	-Metabolic Diseases	5.96	5.858	140.1	106.7
-Central Carbon Metabolism	-Metabolic Diseases	49.55	46.94	2413	2834
-Energy Metabolism	-Metabolic Diseases	32.61	26.25	1701	1763
-Biosynthesis	-Metabolic Diseases	89.85	86.67	2632	2907
-Other Enzymes	-Metabolic Diseases	220.3	212.1	5182	5910
Organismal Systems	-Metabolic Diseases	154.5	161.2	2722	2197
-Immune System	-Metabolic Diseases	96.26	104.6	937.3	935.5
-Endocrine System	-Metabolic Diseases	16.2	14.31	955.8	523.1
-Circulatory System	-Metabolic Diseases	2.683	4.108	144.2	132.2
-Digestive System	-Metabolic Diseases	6.066	6.35	40.52	35.01
-Excretory System	-Metabolic Diseases	8.904	7.916	90.34	103.2
-Nervous System	-Metabolic Diseases	18.11	14.09	277.3	278.8
-Sensory System	-Metabolic Diseases	0.006824	0.01049	0.04564	0.01146
-Development	-Metabolic Diseases	5.864	5.128	40.39	42.89
-Environmental Adaptation	-Metabolic Diseases	3.128	4.077	44.22	38.48
Human Diseases	-Metabolic Diseases	151.4	162.2	3374	3430
-Cancers	-Metabolic Diseases	24.52	21.39	343.1	457.8
-Immune System Diseases	-Metabolic Diseases	5.279	4.866	187	180.5
-Neurodegenerative Diseases	-Metabolic Diseases	36.16	54.41	1513	1553
-Cardiovascular Diseases	-Metabolic Diseases	3.944	2.713	220.1	110.6
-Metabolic Diseases	-Metabolic Diseases	1	1	1	1
-Infectious Diseases	-Metabolic Diseases	87.94	104.5	1111	1128
Not Mapped	-Metabolic Diseases	748.8	768.1	12920	13310
-Not Mapped	-Metabolic Diseases	748.8	768.1	12920	13310
TOTAL	-Infectious Diseases	32.26	27.64	46.69	47.44
MAPPED	-Infectious Diseases	23.31	20.26	37	37.77
Genetic Information Processing	-Infectious Diseases	9.116	8.857	15.18	15.25
-Transcription	-Infectious Diseases	1.066	0.8759	1.624	1.566
-Translation	-Infectious Diseases	4.3	5.027	5.116	5.41
-Folding, Sorting and Degradation	-Infectious Diseases	2.683	2.128	6.411	5.867
-DNA Maintenance	-Infectious Diseases	1.1	0.8489	1.746	1.795
-RNA Family	-Infectious Diseases	0	0	0	0
Environmental Information Processing	-Infectious Diseases	2.005	1.507	1.159	1.007
-Signal Transduction	-Infectious Diseases	0.2884	0.2379	0.2633	0.2809
-Signaling Molecules and Interaction	-Infectious Diseases	1.726	1.284	0.8702	0.7023
Cellular Processes	-Infectious Diseases	2.475	2.079	3.527	3.165
-Hemoglobin	-Infectious Diseases	0	0	0	0
-Vesicular Transport	-Infectious Diseases	0.8487	0.9306	0.7529	0.7362
-Cytoskeleton	-Infectious Diseases	1.208	0.9578	2.374	1.907
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.2955	0.2018	0.3832	0.3812
-Cell Communication	-Infectious Diseases	0.1395	0.1145	0.2055	0.2174
Metabolism	-Infectious Diseases	5.258	4.142	10.86	11.49
-Membrane Transport	-Infectious Diseases	0.1036	0.08825	0.1025	0.0964
-Central Carbon Metabolism	-Infectious Diseases	0.5903	0.4378	1.804	2.024
-Energy Metabolism	-Infectious Diseases	0.3421	0.2688	0.6546	0.6807
-Biosynthesis	-Infectious Diseases	1.202	0.9028	2.312	2.271
-Other Enzymes	-Infectious Diseases	2.651	2.293	5.912	6.295
Organismal Systems	-Infectious Diseases	2.086	1.682	2.527	2.081
-Immune System	-Infectious Diseases	1.167	1.069	0.7235	0.6564
-Endocrine System	-Infectious Diseases	0.1794	0.133	0.6101	0.2336
-Circulatory System	-Infectious Diseases	0.03327	0.02329	0.1192	0.08974
-Digestive System	-Infectious Diseases	0.1011	0.06079	0.05681	0.03927
-Excretory System	-Infectious Diseases	0.1804	0.1501	0.15	0.163
-Nervous System	-Infectious Diseases	0.2099	0.1494	0.2963	0.2797
-Sensory System	-Infectious Diseases	0	0	0	0
-Development	-Infectious Diseases	0.08975	0.0562	0.04332	0.03512
-Environmental Adaptation	-Infectious Diseases	0.01548	0.01108	0.01735	0.01486
Human Diseases	-Infectious Diseases	2.176	2.263	2.991	2.715
-Cancers	-Infectious Diseases	0.3253	0.2076	0.2848	0.2467
-Immune System Diseases	-Infectious Diseases	0.06863	0.05366	0.1262	0.09636
-Neurodegenerative Diseases	-Infectious Diseases	0.7153	0.906	1.362	1.264
-Cardiovascular Diseases	-Infectious Diseases	0.05933	0.03167	0.1672	0.08954
-Metabolic Diseases	-Infectious Diseases	0.01064	0.009327	0.0003924	0.0003861
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	8.955	7.381	9.695	9.669
-Not Mapped	-Infectious Diseases	8.955	7.381	9.695	9.669
TOTAL	Not Mapped	3.603	3.745	4.816	4.906
MAPPED	Not Mapped	2.603	2.745	3.816	3.906
Genetic Information Processing	Not Mapped	1.025	1.187	1.514	1.537
-Transcription	Not Mapped	0.1188	0.1203	0.1817	0.1683
-Translation	Not Mapped	0.4808	0.68	0.5311	0.5617
-Folding, Sorting and Degradation	Not Mapped	0.3067	0.2739	0.5931	0.6072
-DNA Maintenance	Not Mapped	0.1208	0.1145	0.1869	0.1984
-RNA Family	Not Mapped	0	0	0	0
Environmental Information Processing	Not Mapped	0.2275	0.2017	0.11	0.1109
-Signal Transduction	Not Mapped	0.03122	0.03109	0.02596	0.03187
-Signaling Molecules and Interaction	Not Mapped	0.1963	0.1698	0.08717	0.08158
Cellular Processes	Not Mapped	0.2816	0.276	0.3852	0.3498
-Hemoglobin	Not Mapped	0	0	0	0
-Vesicular Transport	Not Mapped	0.106	0.1205	0.08597	0.1055
-Cytoskeleton	Not Mapped	0.1358	0.122	0.2423	0.1946
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.03299	0.02618	0.0628	0.06268
-Cell Communication	Not Mapped	0.01576	0.01482	0.02179	0.02369
Metabolism	Not Mapped	0.5941	0.5706	1.136	1.242
-Membrane Transport	Not Mapped	0.01314	0.012	0.01084	0.00997
-Central Carbon Metabolism	Not Mapped	0.06617	0.05738	0.2103	0.2591
-Energy Metabolism	Not Mapped	0.03185	0.03163	0.06965	0.0959
-Biosynthesis	Not Mapped	0.125	0.1176	0.2123	0.2243
-Other Enzymes	Not Mapped	0.3266	0.2963	0.5595	0.6026
Organismal Systems	Not Mapped	0.2252	0.2264	0.2316	0.1888
-Immune System	Not Mapped	0.127	0.1449	0.07462	0.07043
-Endocrine System	Not Mapped	0.02053	0.01849	0.06629	0.03034
-Circulatory System	Not Mapped	0.00405	0.003259	0.01428	0.01288
-Digestive System	Not Mapped	0.01076	0.008267	0.004642	0.003355
-Excretory System	Not Mapped	0.02131	0.01871	0.02997	0.03052
-Nervous System	Not Mapped	0.02333	0.01947	0.02301	0.02389
-Sensory System	Not Mapped	0	0	0	0
-Development	Not Mapped	0.009458	0.007578	0.003882	0.004487
-Environmental Adaptation	Not Mapped	0.001902	0.00145	0.001867	0.00166
Human Diseases	Not Mapped	0.2599	0.2573	0.3512	0.3687
-Cancers	Not Mapped	0.03284	0.02717	0.02878	0.03362
-Immune System Diseases	Not Mapped	0.006994	0.006636	0.01321	0.01306
-Neurodegenerative Diseases	Not Mapped	0.06856	0.06656	0.1662	0.1607
-Cardiovascular Diseases	Not Mapped	0.005374	0.00268	0.01729	0.008567
-Metabolic Diseases	Not Mapped	0.001335	0.001302	7.741e-05	7.512e-05
-Infectious Diseases	Not Mapped	0.108	0.1309	0.0899	0.0992
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	3.603	3.745	4.816	4.906
MAPPED	-Not Mapped	2.603	2.745	3.816	3.906
Genetic Information Processing	-Not Mapped	1.025	1.187	1.514	1.537
-Transcription	-Not Mapped	0.1188	0.1203	0.1817	0.1683
-Translation	-Not Mapped	0.4808	0.68	0.5311	0.5617
-Folding, Sorting and Degradation	-Not Mapped	0.3067	0.2739	0.5931	0.6072
-DNA Maintenance	-Not Mapped	0.1208	0.1145	0.1869	0.1984
-RNA Family	-Not Mapped	0	0	0	0
Environmental Information Processing	-Not Mapped	0.2275	0.2017	0.11	0.1109
-Signal Transduction	-Not Mapped	0.03122	0.03109	0.02596	0.03187
-Signaling Molecules and Interaction	-Not Mapped	0.1963	0.1698	0.08717	0.08158
Cellular Processes	-Not Mapped	0.2816	0.276	0.3852	0.3498
-Hemoglobin	-Not Mapped	0	0	0	0
-Vesicular Transport	-Not Mapped	0.106	0.1205	0.08597	0.1055
-Cytoskeleton	-Not Mapped	0.1358	0.122	0.2423	0.1946
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.03299	0.02618	0.0628	0.06268
-Cell Communication	-Not Mapped	0.01576	0.01482	0.02179	0.02369
Metabolism	-Not Mapped	0.5941	0.5706	1.136	1.242
-Membrane Transport	-Not Mapped	0.01314	0.012	0.01084	0.00997
-Central Carbon Metabolism	-Not Mapped	0.06617	0.05738	0.2103	0.2591
-Energy Metabolism	-Not Mapped	0.03185	0.03163	0.06965	0.0959
-Biosynthesis	-Not Mapped	0.125	0.1176	0.2123	0.2243
-Other Enzymes	-Not Mapped	0.3266	0.2963	0.5595	0.6026
Organismal Systems	-Not Mapped	0.2252	0.2264	0.2316	0.1888
-Immune System	-Not Mapped	0.127	0.1449	0.07462	0.07043
-Endocrine System	-Not Mapped	0.02053	0.01849	0.06629	0.03034
-Circulatory System	-Not Mapped	0.00405	0.003259	0.01428	0.01288
-Digestive System	-Not Mapped	0.01076	0.008267	0.004642	0.003355
-Excretory System	-Not Mapped	0.02131	0.01871	0.02997	0.03052
-Nervous System	-Not Mapped	0.02333	0.01947	0.02301	0.02389
-Sensory System	-Not Mapped	0	0	0	0
-Development	-Not Mapped	0.009458	0.007578	0.003882	0.004487
-Environmental Adaptation	-Not Mapped	0.001902	0.00145	0.001867	0.00166
Human Diseases	-Not Mapped	0.2599	0.2573	0.3512	0.3687
-Cancers	-Not Mapped	0.03284	0.02717	0.02878	0.03362
-Immune System Diseases	-Not Mapped	0.006994	0.006636	0.01321	0.01306
-Neurodegenerative Diseases	-Not Mapped	0.06856	0.06656	0.1662	0.1607
-Cardiovascular Diseases	-Not Mapped	0.005374	0.00268	0.01729	0.008567
-Metabolic Diseases	-Not Mapped	0.001335	0.001302	7.741e-05	7.512e-05
-Infectious Diseases	-Not Mapped	0.108	0.1309	0.0899	0.0992
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
