1749	Dlx5	K09315
2016	Emx1	K09317
2018	Emx2	K09317
11023	Vax1	K09318
25806	Vax2	K09318
2019	En1	K09319
2020	En2	K09319
2128	Evx1	K09320
344191	Evx2	K09320
2636	Gbx1	K09321
2637	Gbx2	K09321
3110	Mnx1	K08025
4222	MeoX1	K09322
4223	MeoX2	K09322
170302	Arx	K09452
257	Alx3	K09323
60529	Alx4	K09451
145258	Gsc	K09324
2928	Gsc2	K09325
5013	Otx1	K09326
5015	Otx2	K09326
5626	ProP1	K09327
340260	UncX	K09328
51450	PrrX2	K09329
5396	PrrX1	K09329
401	PhoX2a	K09330
8929	PhoX2b	K09330
6473	ShoX	K09331
6474	ShoX2	K09331
30062	Rax	K09332
84839	Rax2	K09333
8092	Alx1	K09334
30813	Vsx1	K09335
338917	Vsx2	K09336
1406	Crx	K09337
3142	Hlx	K09339
30012	Tlx3	K09340
3195	Tlx1	K09340
3196	Tlx2	K09340
6927	Hnf1a	K08036
6928	Hnf1b	K08034
4487	Msx1	K09341
4488	Msx2	K09341
7080	Nkx2-1	K09342
4821	Nkx2-2	K08029
159296	Nkx2-3	K09343
644524	Nkx2-4	K09344
1482	Nkx2-5	K09345
137814	Nkx2-6	K09346
26257	Nkx2-8	K09347
4824	Nkx3-1	K09348
579	Nkx3-2	K09995
3166	Hmx1	K09349
3167	Hmx2	K09349
340784	Hmx3	K09349
4825	Nkx6-1	K08030
84504	Nkx6-2	K09350
10660	Lbx1	K09353
85474	Lbx2	K09353
8820	HesX1	K09354
5087	Pbx1	K09355
5089	Pbx2	K09355
5090	Pbx3	K09355
80714	Pbx4	K09355
5307	PitX1	K09356
5308	PitX2	K04686
5309	PitX3	K09357
3087	HheX	K08024
343472	BarHl2	K09360
56751	BarHl1	K09360
56033	BarX1	K09361
8538	BarX2	K09361
79923	NanOg	K10164
5449	Pou1f1	K09363
25833	Pou2f3	K09364
5451	Pou2f1	K09364
5452	Pou2f2	K09364
5453	Pou3f1	K09365
5454	Pou3f2	K09365
5455	Pou3f3	K09365
5456	Pou3f4	K09365
5457	Pou4f1	K09366
5458	Pou4f2	K09366
5459	Pou4f3	K09366
5460	Pou5f1	K09367
11281	Pou6f2	K09368
5463	Pou6f1	K09368
3670	Isl1	K09370
64843	Isl2	K09370
4009	Lmx1a	K09371
4010	Lmx1b	K09371
3975	Lhx1	K09372
64211	Lhx5	K09372
56956	Lhx9	K09373
9355	Lhx2	K09373
8022	Lhx3	K09374
89884	Lhx4	K09374
26468	Lhx6	K09375
431707	Lhx8	K09375
1465	CsrP1	K09377
1466	CsrP2	K09377
8048	CsrP3	K09377
463	ZfhX3	K09378
85446	ZfhX2	K09379
79776	ZfhX4	K09380
5077	Pax3	K09381
5081	Pax7	K09381
5078	Pax4	K08032
5080	Pax6	K08031
5075	Pax1	K09382
5083	Pax9	K09382
5076	Pax2	K09383
5079	Pax5	K09383
7849	Pax8	K09293
3170	FoxA2	K08035
2296	FoxC1	K09396
2303	FoxC2	K09396
2290	FoxG1	K09385
1112	FoxN3	K09407
121643	FoxN4	K09407
3344	FoxN2	K09407
8456	FoxN1	K09407
3169	FoxA1	K09387
3171	FoxA3	K08038
2302	FoxJ1	K09402
1869	E2f1	K06620
1871	E2f3	K06620
1870	E2f2	K09389
1874	E2f4	K04682
1875	E2f5	K04682
1876	E2f6	K09390
144455	E2f7	K09391
79733	E2f8	K09391
7027	TfdP1	K04683
7029	TfdP2	K09392
51270	TfdP3	K09393
27023	FoxB1	K09395
442425	FoxB2	K09395
200350	FoxD4l1	K09397
2297	FoxD1	K09397
2298	FoxD4	K09397
2306	FoxD2	K09397
27022	FoxD3	K09397
286380	FoxD4l3	K09397
349334	FoxD4l4	K09397
653404	FoxD4l6	K09397
2301	FoxE3	K09398
2304	FoxE1	K09398
2294	FoxF1	K09399
2295	FoxF2	K09399
8928	FoxH1	K09400
2299	FoxI1	K09401
344167	FoxI3	K09401
399823	FoxI2	K09401
22887	FoxJ3	K09403
55810	FoxJ2	K09403
221937	FoxK1	K09404
3607	FoxK2	K09404
2300	FoxL1	K09405
668	FoxL2	K09405
2305	FoxM1	K09406
2308	FoxO1	K07201
2309	FoxO3	K09408
4303	FoxO4	K12358
116113	FoxP4	K09409
93986	FoxP2	K09409
94234	FoxQ1	K09410
2307	FoxS1	K09412
3297	Hsf1	K09414
3298	Hsf2	K09415
3299	Hsf4	K09417
4602	Myb	K09420
4603	MybL1	K09421
4605	MybL2	K09421
6621	SnaPc4	K09453
1997	Elf1	K09428
1998	Elf2	K09428
2000	Elf4	K09428
1999	Elf3	K09429
2001	Elf5	K09429
26298	Ehf	K09429
2002	Elk1	K04375
2004	Elk3	K09430
2005	Elk4	K04376
2115	Etv1	K09431
2118	Etv4	K09431
2119	Etv5	K09431
2116	Etv2	K09432
2117	Etv3	K09433
2120	Etv6	K03211
51513	Etv7	K03211
2077	Erf	K09434
2113	Ets1	K02678
2114	Ets2	K02678
2078	Erg	K09435
2313	Fli1	K09436
54738	Fev	K09437
6688	Spi1	K09438
6689	SpiB	K09439
121599	SpiC	K09440
2551	GabPa	K09441
25803	SpdEf	K09442
3659	Irf1	K09444
3660	Irf2	K10153
3661	Irf3	K05411
3662	Irf4	K09445
3663	Irf5	K09446
3664	Irf6	K10154
3665	Irf7	K09447
3394	Irf8	K10155
10379	Irf9	K04693
7003	TeaD1	K09448
7004	TeaD4	K09448
7005	TeaD3	K09448
8463	TeaD2	K09449
4790	NfkB1	K02580
4791	NfkB2	K04469
5970	RelA	K04735
5971	RelB	K09253
5966	Rel	K09254
4792	NfkBia	K04734
4793	NfkBib	K02581
84807	NfkBid	K14214
4794	NfkBie	K05872
64332	NfkBiz	K14242
4795	NfkBil1	K09256
4796	NfkBil2	K09257
602	Bcl3	K09258
126626	GabPb2	K09454
2553	GabPb1	K09454
10725	NfaT5	K04446
4772	NfaTc1	K04446
4773	NfaTc2	K04446
4775	NfaTc3	K04446
4776	NfaTc4	K04446
6772	StaT1	K11220
6773	StaT2	K11221
6774	StaT3	K04692
6775	StaT4	K11222
6776	StaT5a	K11223
6777	StaT5b	K11224
6778	StaT6	K11225
7157	Tp53	K04451
7161	Tp73	K10148
8626	Tp63	K10149
4205	Mef2a	K09260
100271849	Mef2b	K09261
4207	Mef2b	K09261
4208	Mef2c	K04454
4209	Mef2d	K09262
6722	Srf	K04378
387332	TbpL2	K03120
6908	Tbp	K03120
9519	TbpL1	K03120
6736	Sry	K09266
11166	Sox21	K09267
6656	Sox1	K09267
6657	Sox2	K09267
6658	Sox3	K09267
8403	Sox14	K09267
6659	Sox4	K09268
6664	Sox11	K09268
6666	Sox12	K09268
55553	Sox6	K09269
6660	Sox5	K09269
9580	Sox13	K09269
30812	Sox8	K09270
54345	Sox18	K09270
6662	Sox9	K09270
6663	Sox10	K09270
83595	Sox7	K09270
64321	Sox17	K04495
11063	Sox30	K09271
6665	Sox15	K09271
51176	Lef1	K04492
6932	Tcf7	K02620
83439	Tcf7l1	K04490
6934	Tcf7l2	K04491
6749	SsrP1	K09272
7343	UbtF	K09273
4800	NfyA	K08064
4801	NfyB	K08065
4802	NfyC	K08066
29841	GrhL1	K09275
29842	TfcP2l1	K09275
57822	GrhL3	K09275
7024	TfcP2	K09275
7342	Ubp1	K09275
79977	GrhL2	K09275
8531	CsdA	K06099
4904	Ybx1	K09276
51087	Ybx2	K09277
861	RunX1	K08367
860	RunX2	K09278
864	RunX3	K09279
3159	HmgA1	K09282
8091	HmgA2	K09283
5925	Rb1	K06618
5933	Rbl1	K04681
5934	Rbl2	K04681
1387	CreBbp	K04498
2033	Ep300	K04498
6862	T	K10172
8320	EomEs	K10173
10716	Tbr1	K10174
6899	Tbx1	K10175
6909	Tbx2	K10176
6926	Tbx3	K10177
9496	Tbx4	K10178
6910	Tbx5	K10179
6911	Tbx6	K10180
347853	Tbx10	K10181
6913	Tbx15	K10182
9096	Tbx18	K10183
9095	Tbx19	K10184
57057	Tbx20	K10185
30009	Tbx21	K10166
50945	Tbx22	K10186
1543	Cyp1a1	K07408
1544	Cyp1a2	K07409
1545	Cyp1b1	K07410
1548	Cyp2a6	K07411
1549	Cyp2a7	K07411
1553	Cyp2a13	K07411
1555	Cyp2b6	K07412
1557	Cyp2c19	K07413
1558	Cyp2c8	K07413
1559	Cyp2c9	K07413
1562	Cyp2c18	K07413
1565	Cyp2d6	K07414
1571	Cyp2e1	K07415
1572	Cyp2f1	K07416
1573	Cyp2j2	K07418
120227	Cyp2r1	K07419
29785	Cyp2s1	K07420
113612	Cyp2u1	K07422
54905	Cyp2w1	K07423
1551	Cyp3a7	K07424
1576	Cyp3a4	K07424
1577	Cyp3a5	K07424
64816	Cyp3a43	K07424
1579	Cyp4a11	K07425
284541	Cyp4a22	K07425
1580	Cyp4b1	K07426
4051	Cyp4f3	K00490
8529	Cyp4f2	K00490
285440	Cyp4v2	K07427
260293	Cyp4x1	K07428
199974	Cyp4z1	K07429
6916	TbxAs1	K01832
1581	Cyp7a1	K00489
9420	Cyp7b1	K07430
5740	PtgIs	K01831
1582	Cyp8b1	K07431
1583	Cyp11a1	K00498
1584	Cyp11b1	K00497
1585	Cyp11b2	K07433
1586	Cyp17a1	K00512
1588	Cyp19a1	K07434
57404	Cyp20a1	K07435
1589	Cyp21a2	K00513
1591	Cyp24a1	K07436
1592	Cyp26a1	K07437
56603	Cyp26b1	K12664
340665	Cyp26c1	K12665
1593	Cyp27a1	K00488
1594	Cyp27b1	K07438
51302	Cyp39a1	K07439
10858	Cyp46a1	K07440
1595	Cyp51a1	K05917
58	ActA1	K10354
59	ActA2	K12313
70	ActC1	K12314
72	ActG2	K12315
60	ActB	K05692
71	ActG1	K05692
283446	Myo1h	K10356
4430	Myo1b	K10356
4542	Myo1f	K10356
4640	Myo1a	K10356
4641	Myo1c	K10356
4642	Myo1d	K10356
4643	Myo1e	K10356
64005	Myo1g	K10356
140469	Myo3b	K08834
53904	Myo3a	K08834
4644	Myo5a	K10357
4645	Myo5b	K10357
55930	Myo5c	K10357
4646	Myo6	K10358
4647	Myo7a	K10359
4648	Myo7b	K10359
4649	Myo9a	K10360
4650	Myo9b	K10360
4651	Myo10	K12559
51168	Myo15a	K10361
399687	Myo18a	K10362
84700	Myo18b	K10362
22989	Myh15	K10352
4619	Myh1	K10352
4620	Myh2	K10352
4621	Myh3	K10352
4622	Myh4	K10352
4624	Myh6	K10352
4625	Myh7	K10352
4626	Myh8	K10352
4627	Myh9	K10352
4628	Myh10	K10352
4629	Myh11	K10352
57644	Myh7b	K10352
79784	Myh14	K10352
8735	Myh13	K10352
4632	Myl1	K05738
4634	Myl3	K12749
4635	Myl4	K12750
140465	Myl6b	K12751
4637	Myl6	K12751
4633	Myl2	K10351
4636	Myl5	K12753
58498	Myl7	K12754
10398	Myl9	K12755
93408	Myl10	K12756
103910	Myl12b	K12757
10627	Myl12a	K12757
29895	MylPf	K12758
10095	ArpC1b	K05757
10552	ArpC1a	K05757
10109	ArpC2	K05758
10094	ArpC3	K05756
10093	ArpC4	K05755
10092	ArpC5	K05754
81873	ArpC5l	K05754
1072	Cfl1	K05765
1073	Cfl2	K05765
11034	DstN	K10363
829	CapZa1	K10364
830	CapZa2	K10364
93661	CapZa3	K10364
832	CapZb	K10365
81	ActN4	K05699
87	ActN1	K05699
88	ActN2	K05699
89	ActN3	K05699
1756	Dmd	K10366
2316	FlnA	K04437
2317	FlnB	K04437
2318	FlnC	K04437
6708	SptA1	K06114
6709	SptAn1	K06114
51332	SptBn5	K06115
57731	SptBn4	K06115
6710	SptB	K06115
6711	SptBn1	K06115
6712	SptBn2	K06115
342184	Fmn1	K10367
56776	Fmn2	K02184
2934	Gsn	K05768
85477	SciN	K05768
822	CapG	K10368
7429	Vil1	K05761
7430	Ezr	K08007
10677	AviL	K08017
6840	SviL	K10369
345456	Pfn3	K05759
375189	Pfn4	K05759
5216	Pfn1	K05759
5217	Pfn2	K05759
29765	TmoD4	K10370
29766	TmoD3	K10370
29767	TmoD2	K10370
7111	TmoD1	K10370
7134	TnnC1	K05865
7125	TnnC2	K12042
7135	TnnI1	K10371
7136	TnnI2	K12043
7137	TnnI3	K12044
7138	TnnT1	K10372
7139	TnnT2	K12045
7140	TnnT3	K12046
7168	Tpm1	K10373
7169	Tpm2	K10374
7170	Tpm3	K09290
7171	Tpm4	K10375
7454	Was	K05747
8976	WasL	K05747
125115	Krt40	K07604
147183	Krt25	K07604
162605	Krt28	K07604
192666	Krt24	K07604
25984	Krt23	K07604
342574	Krt27	K07604
3857	Krt9	K07604
3858	Krt10	K07604
3859	Krt12	K07604
3860	Krt13	K07604
3861	Krt14	K07604
3866	Krt15	K07604
3868	Krt16	K07604
3872	Krt17	K07604
3875	Krt18	K07604
3880	Krt19	K07604
3881	Krt31	K07604
3882	Krt32	K07604
3883	Krt33a	K07604
3884	Krt33b	K07604
3885	Krt34	K07604
3886	Krt35	K07604
390792	Krt39	K07604
54474	Krt20	K07604
8687	Krt38	K07604
8688	Krt37	K07604
8689	Krt36	K07604
112802	Krt71	K07605
121391	Krt74	K07605
140807	Krt72	K07605
144501	Krt80	K07605
196374	Krt78	K07605
286887	Krt6c	K07605
319101	Krt73	K07605
338785	Krt79	K07605
374454	Krt77	K07605
3848	Krt1	K07605
3849	Krt2	K07605
3850	Krt3	K07605
3851	Krt4	K07605
3852	Krt5	K07605
3853	Krt6a	K07605
3854	Krt6b	K07605
3855	Krt7	K07605
3856	Krt8	K07605
3887	Krt81	K07605
3888	Krt82	K07605
3889	Krt83	K07605
3890	Krt84	K07605
3891	Krt85	K07605
3892	Krt86	K07605
51350	Krt76	K07605
9119	Krt75	K07605
1674	Des	K07610
2670	GfaP	K05640
5630	PrpH	K07607
5961	PrpH2	K07607
7431	Vim	K07606
9118	Ina	K07608
10763	Nes	K07609
4747	NefL	K04572
4741	NefM	K04573
4744	NefH	K04574
23336	SynM	K10376
81493	SynC	K10377
4000	LmnA	K12641
4001	LmnB1	K07611
84823	LmnB2	K07611
631	BfsP1	K10378
8419	BfsP2	K10379
286	Ank1	K10380
287	Ank2	K10380
288	Ank3	K10380
1832	Dsp	K10381
667	Dst	K10382
2125	EvpL	K10383
388698	Flg2	K10384
2316	FlnA	K04437
2317	FlnB	K04437
2318	FlnC	K04437
4014	Lor	K10385
5493	Ppl	K10386
5317	Pkp1	K10387
5339	PleC	K10388
5310	Pkd1	K04985
6708	SptA1	K06114
6709	SptAn1	K06114
51332	SptBn5	K06115
57731	SptBn4	K06115
6710	SptB	K06115
6711	SptBn1	K06115
6712	SptBn2	K06115
10376	TubA1b	K07374
112714	TubA3e	K07374
113457	TubA3d	K07374
51807	TubA8	K07374
7277	TubA4a	K07374
7278	TubA3c	K07374
7846	TubA1a	K07374
79861	TubAl3	K07374
84790	TubA1c	K07374
10381	TubB3	K07375
10382	TubB4	K07375
10383	TubB2c	K07375
203068	TubB	K07375
347688	TubB8	K07375
347733	TubB2b	K07375
56604	TubB4q	K07375
7280	TubB2a	K07375
81027	TubB1	K07375
84617	TubB6	K07375
27175	TubG2	K10389
7283	TubG1	K10389
51174	TubD1	K10390
51175	TubE1	K10391
10749	Kif1c	K10392
23095	Kif1b	K10392
23303	Kif13b	K10392
547	Kif1a	K10392
55614	Kif16b	K10392
63971	Kif13a	K10392
9928	Kif14	K10392
11004	Kif2c	K10393
347240	Kif24	K10393
3796	Kif2a	K10393
84643	Kif2b	K10393
11127	Kif3a	K10394
3797	Kif3c	K10394
57576	Kif17	K10394
9371	Kif3b	K10394
23046	Kif21b	K10395
24137	Kif4a	K10395
285643	Kif4b	K10395
374654	Kif7	K10395
55582	Kif27	K10395
55605	Kif21a	K10395
3798	Kif5a	K10396
3799	Kif5b	K10396
3800	Kif5c	K10396
221458	Kif6	K10397
64147	Kif9	K10397
3832	Kif11	K10398
113220	Kif12	K10399
56992	Kif15	K10400
124602	Kif19	K10401
81930	Kif18a	K10401
10112	Kif20a	K10402
9493	Kif23	K10402
3835	Kif22	K10403
26153	Kif26a	K10404
55083	Kif26b	K10404
3833	KifC1	K10405
3801	KifC3	K10406
90990	KifC2	K10406
147700	Klc3	K10407
3831	Klc1	K10407
64837	Klc2	K10407
89953	Klc4	K10407
146754	DnaH2	K10408
25981	DnaH1	K10408
55567	DnaH3	K10408
27019	DnaI1	K10409
64446	DnaI2	K11143
7802	DnaLi1	K10410
83544	DnaL1	K10411
10126	DnaL4	K10412
1778	DynC1h1	K10413
79659	DynC2h1	K10414
1780	DynC1i1	K10415
1781	DynC1i2	K10415
1783	DynC1li2	K10416
51143	DynC1li1	K10416
51626	DynC2li1	K10417
140735	DynLl2	K10418
8655	DynLl1	K10418
83657	DynLrb2	K10419
83658	DynLrb1	K10419
6990	DynLt3	K10420
6993	DynLt1	K10420
10297	Apc2	K02085
324	Apc	K02085
6249	CliP1	K10421
7461	CliP2	K10422
25999	CliP3	K10423
79745	CliP4	K10423
1639	DctN1	K04648
10540	DctN2	K10424
11258	DctN3	K10425
51164	DctN4	K10426
84516	DctN5	K10427
10671	DctN6	K10428
4130	Map1a	K10429
4131	Map1b	K10429
55201	Map1s	K10429
4133	Map2	K10430
4134	Map4	K10431
4135	Map6	K10432
9053	Map7	K10433
79884	Map9	K10434
440738	Map1lc3c	K10435
81631	Map1lc3b	K10435
84557	Map1lc3a	K10435
10982	MapRe2	K10436
22919	MapRe1	K10436
22924	MapRe3	K10436
4137	MapT	K04380
3925	StmN1	K04381
27127	Smc1b	K06636
8243	Smc1a	K06636
9126	Smc3	K06669
5885	Rad21	K06670
9985	Rec8	K13054
10274	StaG1	K06671
10735	StaG2	K06671
10734	StaG3	K13055
25836	NipBl	K06672
23383	Mau2	K11266
23047	Pds5b	K11267
23244	Pds5a	K11267
114799	EscO1	K11268
157570	EscO2	K11268
63922	ChtF18	K11269
54921	ChtF8	K11270
79075	DscC1	K11271
5982	Rfc2	K10755
5984	Rfc4	K10755
5983	Rfc3	K10756
5985	Rfc5	K10756
1663	Ddx11	K11273
11169	WdhD1	K11274
3005	H1f0	K11275
3006	HisT1h1c	K11275
3007	HisT1h1d	K11275
3008	HisT1h1e	K11275
3009	HisT1h1b	K11275
3010	HisT1h1t	K11275
3024	HisT1h1a	K11275
8971	H1fX	K11275
221613	HisT1h2aa	K11251
3012	HisT1h2ae	K11251
3013	HisT1h2ad	K11251
3014	H2aFx	K11251
3015	H2aFz	K11251
317772	HisT2h2ab	K11251
474381	H2aFb2	K11251
474382	H2aFb1	K11251
55506	H2aFy2	K11251
55766	H2aFj	K11251
8329	HisT1h2ai	K11251
8330	HisT1h2ak	K11251
8331	HisT1h2aj	K11251
8332	HisT1h2al	K11251
8334	HisT1h2ac	K11251
8335	HisT1h2ab	K11251
8336	HisT1h2am	K11251
8338	HisT2h2ac	K11251
83740	H2aFb3	K11251
85235	HisT1h2ah	K11251
8969	HisT1h2ag	K11251
92815	HisT3h2a	K11251
94239	H2aFv	K11251
9555	H2aFy	K11251
128312	HisT3h2bb	K11252
158983	H2bFwt	K11252
255626	HisT1h2ba	K11252
286436	H2bFm	K11252
3017	HisT1h2bd	K11252
3018	HisT1h2bb	K11252
440689	HisT2h2bf	K11252
8339	HisT1h2bg	K11252
8340	HisT1h2bl	K11252
8341	HisT1h2bn	K11252
8342	HisT1h2bm	K11252
8343	HisT1h2bf	K11252
8344	HisT1h2be	K11252
8345	HisT1h2bh	K11252
8346	HisT1h2bi	K11252
8347	HisT1h2bc	K11252
8348	HisT1h2bo	K11252
8349	HisT2h2be	K11252
85236	HisT1h2bk	K11252
8970	HisT1h2bj	K11252
126961	HisT2h3c	K11253
3020	H3f3a	K11253
3021	H3f3b	K11253
333932	HisT2h3a	K11253
440093	H3f3c	K11253
653604	HisT2h3d	K11253
8290	HisT3h3	K11253
8350	HisT1h3a	K11253
8351	HisT1h3d	K11253
8352	HisT1h3c	K11253
8353	HisT1h3e	K11253
8354	HisT1h3i	K11253
8355	HisT1h3g	K11253
8356	HisT1h3j	K11253
8357	HisT1h3h	K11253
8358	HisT1h3b	K11253
8968	HisT1h3f	K11253
121504	HisT4h4	K11254
554313	HisT2h4b	K11254
8294	HisT1h4i	K11254
8359	HisT1h4a	K11254
8360	HisT1h4d	K11254
8361	HisT1h4f	K11254
8362	HisT1h4k	K11254
8363	HisT1h4j	K11254
8364	HisT1h4c	K11254
8365	HisT1h4h	K11254
8366	HisT1h4b	K11254
8367	HisT1h4e	K11254
8368	HisT1h4l	K11254
8369	HisT1h4g	K11254
8370	HisT2h4a	K11254
4869	Npm1	K11276
10361	Npm2	K11277
10360	Npm3	K11278
4673	Nap1l1	K11279
4674	Nap1l2	K11280
4675	Nap1l3	K11281
4676	Nap1l4	K11282
266812	Nap1l5	K11283
7258	TspY1	K11284
7259	TspYl1	K11284
728137	TspY3	K11284
64061	TspYl2	K11285
23270	TspYl4	K11287
85453	TspYl5	K11288
388951	TspYl6	K11289
6418	Set	K11290
10036	ChaF1a	K10750
8208	ChaF1b	K10751
5928	RbbP4	K10752
25842	Asf1a	K10753
55723	Asf1b	K10753
4678	NasP	K11291
6830	SupT6h	K11292
7290	HirA	K11293
122953	Jdp2	K09033
4691	Ncl	K11294
3159	HmgA1	K09282
8091	HmgA2	K09283
3146	HmgB1	K10802
3148	HmgB2	K11295
3149	HmgB3	K11296
127540	HmgB4	K11297
10042	HmgXb4	K11298
3150	HmgN1	K11299
3151	HmgN2	K11300
9324	HmgN3	K11301
10473	HmgN4	K11302
8520	Hat1	K11303
2648	Kat2a	K06062
8850	Kat2b	K06062
1387	CreBbp	K04498
2033	Ep300	K04498
138474	Taf1l	K03125
6872	Taf1	K03125
10524	Kat5	K11304
84148	MysT1	K11308
11143	MysT2	K11307
7994	MysT3	K11305
23522	MysT4	K11306
55140	Elp3	K07739
9329	Gtf3c4	K11310
8648	NcoA1	K09101
10499	NcoA2	K11255
8202	NcoA3	K11256
9575	CloCk	K02223
2648	Kat2a	K06062
8850	Kat2b	K06062
8295	TrrAp	K08874
8464	SupT3h	K11313
6871	TadA2a	K11314
10474	TadA3	K11315
27097	Taf5l	K03130
6877	Taf5	K03130
10629	Taf6l	K03131
6878	Taf6	K03131
51616	Taf9b	K03133
6880	Taf9	K03133
6881	Taf10	K03134
6883	Taf12	K03126
2648	Kat2a	K06062
8850	Kat2b	K06062
8295	TrrAp	K08874
8464	SupT3h	K11313
9913	SupT7l	K11316
117143	TadA1	K11317
10474	TadA3	K11315
27097	Taf5l	K03130
6877	Taf5	K03130
10629	Taf6l	K03131
6878	Taf6	K03131
51616	Taf9b	K03133
6880	Taf9	K03133
6881	Taf10	K03134
6883	Taf12	K03126
2648	Kat2a	K06062
8850	Kat2b	K06062
8295	TrrAp	K08874
8464	SupT3h	K11313
10474	TadA3	K11315
6314	AtxN7	K11318
6873	Taf2	K03128
6874	Taf4	K03129
6875	Taf4b	K03129
27097	Taf5l	K03130
6877	Taf5	K03130
10629	Taf6l	K03131
6878	Taf6	K03131
54457	Taf7l	K03132
6879	Taf7	K03132
51616	Taf9b	K03133
6880	Taf9	K03133
6881	Taf10	K03134
6883	Taf12	K03126
10524	Kat5	K11304
8295	TrrAp	K08874
54556	Ing3	K11319
57634	Ep400	K11320
10902	Brd8	K11321
26122	Epc2	K11322
80314	Epc1	K11322
55929	DmaP1	K11324
8607	RuvBl1	K04499
10856	RuvBl2	K11338
10933	MorF4l1	K11339
10934	MorF4	K11339
86	ActL6a	K11340
60	ActB	K05692
71	ActG1	K05692
8089	YeaTs4	K11341
9643	MorF4l2	K11342
55257	C20Orf20	K11343
64769	MeaF6	K11344
11143	MysT2	K11307
51147	Ing4	K11346
84289	Ing5	K11345
79960	Phf17	K11347
64769	MeaF6	K11344
7994	MysT3	K11305
23522	MysT4	K11306
84289	Ing5	K11345
7862	BrpF1	K11348
23774	Brd1	K11349
27154	BrpF3	K11350
64769	MeaF6	K11344
2648	Kat2a	K06062
8850	Kat2b	K06062
8295	TrrAp	K08874
8464	SupT3h	K11313
6871	TadA2a	K11314
10474	TadA3	K11315
27097	Taf5l	K03130
6877	Taf5	K03130
10629	Taf6l	K03131
6878	Taf6	K03131
51616	Taf9b	K03133
6880	Taf9	K03133
6881	Taf10	K03134
6883	Taf12	K03126
158880	Usp51	K11366
23326	Usp22	K11366
389856	Usp27x	K11366
1105	Chd1	K11367
56943	Eny2	K11368
2648	Kat2a	K06062
8850	Kat2b	K06062
8295	TrrAp	K08874
8464	SupT3h	K11313
6871	TadA2a	K11314
10474	TadA3	K11315
27097	Taf5l	K03130
6877	Taf5	K03130
10629	Taf6l	K03131
6878	Taf6	K03131
51616	Taf9b	K03133
6880	Taf9	K03133
6881	Taf10	K03134
6883	Taf12	K03126
158880	Usp51	K11366
23326	Usp22	K11366
389856	Usp27x	K11366
1105	Chd1	K11367
2648	Kat2a	K06062
8850	Kat2b	K06062
6871	TadA2a	K11314
10474	TadA3	K11315
2648	Kat2a	K06062
8850	Kat2b	K06062
6871	TadA2a	K11314
10474	TadA3	K11315
8520	Hat1	K11303
5928	RbbP4	K10752
55140	Elp3	K07739
8518	IkbKap	K11373
55250	Elp2	K11374
26610	Elp4	K11375
10524	Kat5	K11304
8295	TrrAp	K08874
8089	YeaTs4	K11341
55929	DmaP1	K11324
10933	MorF4l1	K11339
10934	MorF4	K11339
64769	MeaF6	K11344
26122	Epc2	K11322
80314	Epc1	K11322
60	ActB	K05692
71	ActG1	K05692
3065	HdaC1	K06067
3066	HdaC2	K06067
8841	HdaC3	K11404
55869	HdaC8	K11405
10014	HdaC5	K11406
9759	HdaC4	K11406
10013	HdaC6	K11407
83933	HdaC10	K11407
51564	HdaC7	K11408
9734	HdaC9	K11409
23411	SirT1	K11411
22933	SirT2	K11412
23410	SirT3	K11413
23409	SirT4	K11414
23408	SirT5	K11415
51548	SirT6	K11416
51547	SirT7	K11417
79885	HdaC11	K11418
55870	Ash1l	K06101
84444	Dot1l	K11427
10919	EhmT2	K11420
79813	EhmT1	K11420
2145	Ezh1	K11430
2146	Ezh2	K11430
4297	Mll	K09186
9757	Mll4	K09186
8085	Mll2	K09187
58508	Mll3	K09188
55904	Mll5	K09189
64324	Nsd1	K11424
7468	WhsC1	K11424
54904	WhsC1l1	K11425
7799	PrdM2	K11432
23067	SetD1b	K11422
9739	SetD1a	K11422
29072	SetD2	K11423
80854	SetD7	K11431
387893	SetD8	K11428
83852	SetDb2	K11421
9869	SetDb1	K11421
6419	SetMar	K11433
150572	SmyD1	K11426
56950	SmyD2	K11426
64754	SmyD3	K11426
6839	Suv39h1	K11419
79723	Suv39h2	K11419
51111	Suv420h1	K11429
84787	Suv420h2	K11429
3276	PrmT1	K11434
3275	PrmT2	K11435
10196	PrmT3	K11436
10498	CarM1	K05931
10419	PrmT5	K02516
55170	PrmT6	K11437
54496	PrmT7	K11438
56341	PrmT8	K11439
22992	Kdm2a	K10276
84678	Kdm2b	K10276
80853	JhdM1d	K11445
221037	JmjD1c	K11449
51780	Kdm3b	K11449
55818	Kdm3a	K11449
23030	Kdm4b	K06709
23081	Kdm4c	K06709
55693	Kdm4d	K06709
9682	Kdm4a	K06709
7403	Kdm6a	K11447
7404	Uty	K11447
23135	Kdm6b	K11448
10765	Kdm5b	K11446
5927	Kdm5a	K11446
8242	Kdm5c	K11446
8284	Kdm5d	K11446
23028	Kdm1a	K11450
84733	Cbx2	K11451
8535	Cbx4	K11452
23466	Cbx6	K11453
23492	Cbx7	K11454
57332	Cbx8	K11455
7703	PcgF2	K11460
648	Bmi1	K11459
1911	Phc1	K11456
1912	Phc2	K11457
80012	Phc3	K11458
6015	RinG1	K10695
6045	Rnf2	K10695
22955	ScmH1	K11461
2145	Ezh1	K11430
2146	Ezh2	K11430
8726	Eed	K11462
23512	Suz12	K11463
171023	AsxL1	K11471
