Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-Metabolic Diseases	-Cell Communication	0.003228	0.023	0.02004	5.131e-05	0.01481	0.001092	3.229e-06	0.0003614	0.001527	0.002632	0.001579	0.001841	0.001148	0.001214	0.002297	0.001139	0.0001639	0.01665	1.129e-05	0.01692	0.000892	0.1749	0.006305	0.000326	0.001981	0.002825	0.0001386	0.001016
-Infectious Diseases	-Cell Communication	0.04005	0.07249	0.05	0.02769	0.05072	0.0928	0.0008951	0.009631	0.06208	0.008957	0.04527	0.07843	0.0802	0.03983	0.1081	0.07013	0.01921	0.0854	0.001922	0.0887	0.04488	1.086	0.06846	0.0379	0.1326	0.07784	0.05907	0.0425
Not Mapped	-Cell Communication	8.329	25.01	17.86	8.281	15.37	5.229	0.4453	1.607	10.99	2.912	6.671	7.563	6.994	10.74	17.51	13.83	4.591	20.04	0.5741	21.37	4.962	53.21	6.567	4.886	11.41	12.12	7.992	9.157
-Not Mapped	-Cell Communication	8.329	25.01	17.86	8.281	15.37	5.229	0.4453	1.607	10.99	2.912	6.671	7.563	6.994	10.74	17.51	13.83	4.591	20.04	0.5741	21.37	4.962	53.21	6.567	4.886	11.41	12.12	7.992	9.157
TOTAL	Metabolism	2.56	3.84	3.103	1.72	3.237	3.177	3.173	4.808	5.704	4.365	3.072	2.825	3.17	2.121	2.065	1.635	4.8	3.697	4.656	3.028	4.24	3.785	3.852	5.416	3.896	4.478	6.049	2.605
MAPPED	Metabolism	2.23	2.946	2.604	1.495	2.605	2.597	2.874	3.934	4.671	3.887	2.744	2.303	2.592	1.734	1.731	1.447	3.843	3.02	4.132	2.442	3.464	3.113	3.158	4.472	3.115	3.681	4.732	2.187
Genetic Information Processing	Metabolism	0.5759	0.598	0.4463	0.1837	0.4984	0.6877	0.159	1.058	2.107	0.4075	0.2126	0.6245	0.7474	0.3033	0.3005	0.2479	0.6992	0.558	0.2173	0.4776	0.9815	1.5	1.008	1.176	0.6591	1.23	1.337	0.3402
-Transcription	Metabolism	0.03468	0.04853	0.02214	0.006219	0.04004	0.04991	0.005962	0.06839	0.254	0.02749	0.01585	0.03471	0.04121	0.01958	0.01906	0.008581	0.04839	0.04628	0.006896	0.0338	0.09074	0.02915	0.05211	0.1166	0.0511	0.1519	0.1791	0.01601
-Translation	Metabolism	0.1143	0.1267	0.09863	0.05481	0.1157	0.1962	0.04671	0.3229	0.6425	0.1063	0.0501	0.1927	0.2334	0.0784	0.06536	0.0855	0.152	0.1226	0.08206	0.1243	0.2173	0.7783	0.351	0.2731	0.2044	0.2886	0.355	0.08778
-Folding, Sorting and Degradation	Metabolism	0.3961	0.3798	0.3062	0.1137	0.3153	0.4131	0.09198	0.6253	0.9708	0.239	0.135	0.3711	0.4291	0.1886	0.2004	0.1454	0.4417	0.349	0.1111	0.2976	0.5958	0.6602	0.5557	0.6603	0.3635	0.6109	0.6759	0.2088
-DNA Maintenance	Metabolism	0.01937	0.03566	0.0183	0.005694	0.02318	0.02544	0.009163	0.03351	0.19	0.02593	0.008752	0.02351	0.0319	0.01337	0.01134	0.005704	0.03309	0.03052	0.01299	0.01938	0.04547	0.02902	0.03343	0.07549	0.03446	0.1162	0.09135	0.01777
-RNA Family	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Metabolism	0.1426	0.1809	0.1332	0.04667	0.1667	0.1637	0.09766	0.2438	0.2344	0.1285	0.1145	0.1483	0.1763	0.08363	0.06103	0.03121	0.2477	0.1648	0.09066	0.1867	0.231	0.07831	0.1306	0.2765	0.1629	0.2033	0.2407	0.1051
-Signal Transduction	Metabolism	0.06256	0.1682	0.1136	0.04067	0.1376	0.1154	0.09349	0.2045	0.1979	0.113	0.1058	0.09124	0.1135	0.07047	0.05177	0.02416	0.1831	0.1463	0.08018	0.1579	0.1804	0.05571	0.112	0.2249	0.1224	0.1663	0.1877	0.08554
-Signaling Molecules and Interaction	Metabolism	0.08002	0.01227	0.01968	0.005984	0.02909	0.04827	0.004088	0.03932	0.03653	0.01556	0.008685	0.05702	0.0628	0.01291	0.009237	0.007055	0.06467	0.01811	0.01039	0.02879	0.05055	0.0226	0.01853	0.05161	0.04048	0.03697	0.05303	0.0196
Cellular Processes	Metabolism	0.2188	0.8448	0.6051	0.1252	0.6486	0.4775	1.009	0.9766	0.6278	1.833	0.2483	0.3233	0.4299	0.2066	0.1786	0.08927	0.7532	0.8798	1.579	0.5269	0.5468	0.1862	0.4077	0.719	0.5257	0.602	0.7441	0.2444
-Crystallins	Metabolism	0.003268	0.009577	0.004068	0.0006374	0.003016	0.001993	0.01828	0.002112	0.002041	1.217	0.06868	0.002214	0.001156	0.0009357	0.007107	0.0005806	0.01349	0.009961	0.01256	0.003043	0.00237	0.002008	0.002019	0.001726	0.04509	0.002913	0.00574	0.003721
-Stress Response	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Metabolism	0.05484	0.1372	0.1079	0.03901	0.1392	0.07014	0.02214	0.07982	0.1161	0.05863	0.03122	0.06877	0.08659	0.07639	0.06546	0.03787	0.1377	0.1441	0.01935	0.1362	0.1164	0.0382	0.08099	0.1756	0.06988	0.1544	0.1258	0.07591
-Cytoskeleton	Metabolism	0.07805	0.4917	0.4021	0.04064	0.3753	0.2441	0.2829	0.2739	0.3347	0.3409	0.07709	0.1492	0.2226	0.07237	0.06363	0.02797	0.3162	0.5635	0.6245	0.297	0.2128	0.115	0.1824	0.2952	0.2883	0.3068	0.3356	0.09176
-Cell Motility	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Metabolism	0.04227	0.1725	0.06277	0.01729	0.08878	0.05024	0.0138	0.07709	0.07801	0.04792	0.02222	0.03313	0.03598	0.02059	0.02338	0.009225	0.07983	0.1298	0.008462	0.06295	0.05895	0.0183	0.0367	0.05783	0.05395	0.06974	0.1111	0.02709
-Cell Communication	Metabolism	0.03959	0.03361	0.02791	0.0271	0.04104	0.111	0.6717	0.5437	0.09337	0.1642	0.04914	0.06905	0.08251	0.03599	0.01901	0.01355	0.2043	0.03241	0.9137	0.02745	0.1561	0.01264	0.1056	0.1854	0.0684	0.0658	0.1645	0.04561
Metabolism	Metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Membrane Transport	Metabolism	0.0001967	0.0002063	0.0004064	0.0003331	0.0001089	0.0006035	0.0001056	0.0003442	0.0004074	0.0007446	8.682e-05	0.001242	0.001021	0.0003139	0.0001243	0.0005364	0.0001468	5.823e-05	0.0002344	0.0002483	0.0008477	2.98e-05	0.0006699	0.0008263	0.0002766	0.0007261	0.0009698	0.0002929
-Central Carbon Metabolism	Metabolism	0.4381	0.3613	0.4364	0.3734	0.4172	0.3764	0.3885	0.3162	0.3862	0.4987	0.2846	0.3451	0.3737	0.3274	0.3431	0.2383	0.274	0.4012	0.4527	0.4747	0.3562	0.1778	0.3902	0.4067	0.2808	0.4008	0.3213	0.3371
-Energy Metabolism	Metabolism	0.07627	0.2865	0.1773	0.1289	0.1888	0.121	0.2094	0.1043	0.075	0.1101	0.3568	0.1045	0.1019	0.1597	0.2016	0.05164	0.05634	0.247	0.06142	0.1511	0.06792	0.1157	0.1194	0.0729	0.2156	0.07801	0.1212	0.05835
-Biosynthesis	Metabolism	0.3163	0.2154	0.249	0.397	0.2731	0.2846	0.3298	0.3779	0.3134	0.3027	0.2645	0.4178	0.3973	0.3848	0.3301	0.5732	0.4716	0.2104	0.4187	0.2533	0.3545	0.3748	0.3298	0.3104	0.2818	0.3179	0.2925	0.34
-Other Enzymes	Metabolism	0.0828	0.05723	0.08498	0.05061	0.07272	0.07608	0.03314	0.08738	0.1274	0.0499	0.04523	0.08286	0.08584	0.0789	0.06838	0.06787	0.1122	0.05851	0.02616	0.07327	0.09925	0.1053	0.07049	0.09939	0.09246	0.09305	0.1121	0.05483
Organismal Systems	Metabolism	0.2658	0.2666	0.3759	0.1235	0.2477	0.214	0.5867	0.6012	0.615	0.4705	1.13	0.1512	0.1794	0.1167	0.1635	0.05633	1.092	0.3511	1.215	0.2046	0.6375	0.2752	0.5513	1.242	0.6706	0.6011	1.279	0.4692
-Immune System	Metabolism	0.02595	0.04116	0.01831	0.008911	0.02357	0.02939	0.01043	0.03431	0.05173	0.02897	0.02571	0.02534	0.03512	0.02214	0.02845	0.007269	0.1539	0.02405	0.009872	0.01571	0.05559	0.01008	0.02119	0.09018	0.04241	0.06677	0.1627	0.03555
-Endocrine System	Metabolism	0.05715	0.02458	0.01219	0.04453	0.01373	0.007929	0.0298	0.01562	0.02423	0.0704	0.06696	0.02754	0.04884	0.01399	0.01664	0.02206	0.04627	0.02482	0.02195	0.01021	0.04733	0.01349	0.01665	0.01989	0.05628	0.05835	0.1335	0.1043
-Circulatory System	Metabolism	0.1737	0.1128	0.2488	0.06714	0.1569	0.1456	0.5415	0.4925	0.5137	0.3392	1.032	0.06023	0.06305	0.06506	0.1069	0.0241	0.8617	0.1802	1.177	0.1048	0.5223	0.09874	0.381	1.096	0.5569	0.4481	0.9597	0.3221
-Digestive System	Metabolism	0.002619	0.004384	0.001941	0.0004011	0.001707	0.00201	0.0004605	0.04043	0.003008	0.01002	0.0007055	0.02724	0.01969	0.008027	0.005878	0.001223	0.002695	0.00194	0.001546	0.00476	0.004181	0.1357	0.003476	0.006025	0.002611	0.00361	0.002443	0.001797
-Excretory System	Metabolism	0.001496	0.01367	0.002971	0.0006023	0.004419	0.003568	0.0004833	0.003841	0.002014	0.001971	0.001511	0.003134	0.002577	0.002974	0.001992	0.0006143	0.00446	0.01261	0.000824	0.001589	0.001025	0.01312	0.1217	0.002177	0.001696	0.003868	0.005043	0.001027
-Nervous System	Metabolism	0.003632	0.05639	0.07377	0.001216	0.02598	0.004482	0.001032	0.007269	0.009875	0.00479	0.002495	0.003561	0.004141	0.002797	0.001708	0.0006419	0.008498	0.09343	0.003314	0.04713	0.004888	0.002762	0.004799	0.02123	0.006947	0.01729	0.01235	0.002343
-Sensory System	Metabolism	7.145e-05	6.546e-05	0.0002903	1.992e-05	0.0003751	0.01847	6.575e-05	0.002567	1.384e-05	0.006474	6.501e-05	0.003201	0.004516	1.487e-05	3.556e-05	2.789e-05	9.426e-05	5.268e-05	0.0001215	0.0002208	4.016e-05	5.827e-05	0.0002394	6.35e-05	0.0002543	0.0009119	0.0007292	5.701e-05
-Development	Metabolism	0.001136	0.0135	0.01755	0.0006426	0.02098	0.001661	0.002718	0.002362	0.009776	0.006562	0.001132	0.0008644	0.001293	0.00104	0.0006546	0.0003077	0.0146	0.01387	0.0003511	0.01999	0.001686	0.0004987	0.001231	0.004018	0.0008186	0.002145	0.001972	0.00189
-Environmental Adaptation	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	Metabolism	0.01775	0.04181	0.03261	0.0127	0.02987	0.03255	0.01704	0.03501	0.04598	0.03883	0.03669	0.0251	0.02987	0.01701	0.02049	0.01068	0.0431	0.05027	0.0214	0.0295	0.04461	0.0394	0.03263	0.04283	0.05588	0.0382	0.07998	0.02314
-Cancers	Metabolism	0.003763	0.006859	0.003076	0.002401	0.005648	0.005592	0.003383	0.01217	0.01686	0.008812	0.002977	0.005639	0.005922	0.003713	0.002464	0.0009836	0.01175	0.006496	0.003823	0.002767	0.01496	0.004881	0.006919	0.01091	0.02069	0.01222	0.04015	0.009969
-Immune System Diseases	Metabolism	0.0003063	0.0005312	0.0002276	9.704e-05	0.000182	0.0006718	8.671e-06	0.0004914	0.002713	9.088e-05	3.769e-05	0.0003667	0.0005552	0.0002472	0.0001547	0.0001738	0.0007678	0.0004866	2.817e-05	0.0002062	0.0003826	0.0005374	0.0008896	0.0001254	0.0006382	0.0002449	0.0008091	0.000133
-Neurodegenerative Diseases	Metabolism	0.008614	0.0276	0.02075	0.002882	0.01631	0.006104	0.005588	0.01093	0.0164	0.01585	0.007104	0.006038	0.00712	0.007221	0.009894	0.005402	0.02046	0.03331	0.01453	0.02049	0.01894	0.01455	0.0094	0.01795	0.01742	0.01472	0.02474	0.008648
-Cardiovascular Diseases	Metabolism	0.000116	0.0008079	5.868e-05	3.6e-05	0.000231	0.006153	0.001057	0.003645	0.001873	0.007993	0.01127	0.003298	0.006759	0.0001158	0.0001084	0.0005953	0.001071	8.118e-05	0.0002507	0.0001266	0.0005711	0.0003455	0.004749	0.0004135	0.001521	0.00273	0.0009903	0.0006725
-Metabolic Diseases	Metabolism	0.0001278	0.0008222	0.0005601	1.39e-06	0.0006097	0.0001212	2.169e-06	0.0001965	0.0001435	0.0004327	7.761e-05	0.0001271	9.472e-05	4.375e-05	4.377e-05	1.545e-05	3.416e-05	0.0005626	1.031e-05	0.0004644	0.0001395	0.00221	0.0006657	6.295e-05	0.0001355	0.0001859	2.284e-05	4.641e-05
-Infectious Diseases	Metabolism	0.001591	0.002598	0.001397	0.0007536	0.002097	0.0103	0.0006012	0.005236	0.005922	0.00148	0.002228	0.005416	0.006629	0.001433	0.002058	0.0009513	0.003936	0.002926	0.001756	0.002447	0.007013	0.01373	0.007227	0.007399	0.009072	0.005172	0.00978	0.001945
Not Mapped	Metabolism	0.3298	0.8941	0.499	0.2244	0.6328	0.5805	0.2991	0.8737	1.033	0.4787	0.3278	0.5222	0.5772	0.3869	0.3336	0.1875	0.9567	0.6772	0.5245	0.5866	0.7762	0.6727	0.6933	0.9433	0.7807	0.7978	1.317	0.4181
-Not Mapped	Metabolism	0.3298	0.8941	0.499	0.2244	0.6328	0.5805	0.2991	0.8737	1.033	0.4787	0.3278	0.5222	0.5772	0.3869	0.3336	0.1875	0.9567	0.6772	0.5245	0.5866	0.7762	0.6727	0.6933	0.9433	0.7807	0.7978	1.317	0.4181
TOTAL	-Membrane Transport	266.9	2641	388.1	353.9	758.6	621.8	570.6	503.1	169.9	629	1098	485.7	531.1	620.8	745.1	349.9	149.7	1560	1230	1199	57.86	922	200.5	322.5	745.4	133.7	75.03	36.29
MAPPED	-Membrane Transport	232.5	2026	325.7	307.7	610.3	508.2	516.8	411.7	139.1	560	980.4	395.9	434.4	507.6	624.7	309.8	119.8	1275	1091	967	47.27	758.1	164.4	266.4	596.1	109.8	58.7	30.47
Genetic Information Processing	-Membrane Transport	61.07	414.2	56.42	37.81	119.5	138.2	28.49	112.3	62.98	59.83	75.15	110.4	126.9	89.95	110.9	54.57	21.8	236.8	57.92	196	13.38	368.1	52.28	70.25	128.4	36.6	16.55	4.74
-Transcription	-Membrane Transport	3.645	33.39	2.767	1.281	9.428	9.823	1.072	7.155	7.546	3.96	5.664	6.023	6.963	5.719	6.824	1.848	1.508	19.5	1.817	13.38	1.238	7.026	2.69	6.946	9.62	4.527	2.22	0.2229
-Translation	-Membrane Transport	11.88	87.16	12.35	11.17	26.96	37.96	8.384	33.42	18.88	15.23	17.66	32.97	38.89	22.8	23.49	18.25	4.701	51.76	21.74	49	2.966	188.9	18.14	16.12	38.93	8.536	4.402	1.221
-Folding, Sorting and Degradation	-Membrane Transport	41.64	261.3	38.61	23.16	74.71	81.83	16.5	66.29	28.92	34.44	47.4	64.51	72.89	55.07	72.24	32.03	13.79	147.3	29.56	121.8	8.131	163.2	29.38	39.54	73.02	18.25	8.4	2.912
-DNA Maintenance	-Membrane Transport	2.243	26.15	2.358	1.286	5.364	5.229	1.866	3.491	5.476	3.702	3.517	5.689	7.045	4.255	4.111	1.644	1.013	12.22	4.375	7.812	0.6198	7.776	1.726	4.397	6.483	3.361	1.131	0.2461
-RNA Family	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Membrane Transport	14.86	125.3	16.68	9.587	39.06	32.04	17.54	25.52	6.982	18.52	40.83	25.51	29.51	24.38	21.99	6.688	7.723	69.42	23.95	73.87	3.155	19.37	6.807	16.47	31.17	6.072	2.989	1.466
-Signal Transduction	-Membrane Transport	6.522	115.7	14.22	8.359	32.23	22.59	16.81	21.4	5.894	16.28	37.73	15.68	18.98	20.63	18.68	5.171	5.707	61.68	21.16	62.45	2.464	13.57	5.833	13.39	23.43	4.966	2.328	1.192
-Signaling Molecules and Interaction	-Membrane Transport	8.337	8.524	2.464	1.228	6.828	9.452	0.7332	4.128	1.088	2.241	3.091	9.832	10.52	3.752	3.304	1.517	2.015	7.582	2.762	11.42	0.6906	5.719	0.9636	3.08	7.748	1.104	0.6602	0.2734
Cellular Processes	-Membrane Transport	22.77	581.2	75.51	25.97	151.9	93.8	181.5	102.4	18.55	263.6	88.77	55.91	72.48	62.9	65.35	19.23	23.49	371.3	417	208.5	7.461	45.3	21.21	42.73	100.5	17.84	9.211	3.395
-Crystallins	-Membrane Transport	0.3407	6.588	0.5088	0.1312	0.7067	0.3901	3.286	0.221	0.06079	175.3	24.54	0.3807	0.1936	0.2739	2.565	0.1243	0.4205	4.205	3.316	1.205	0.03235	0.489	0.1051	0.1028	8.627	0.08695	0.07119	0.05185
-Stress Response	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	5.738	94.56	13.42	8.038	32.72	13.89	3.997	8.373	3.411	8.402	11.16	12.12	14.94	23.75	23.95	8.156	4.273	60.81	5.09	53.88	1.588	9.302	4.214	10.35	13.36	4.564	1.558	1.051
-Cytoskeleton	-Membrane Transport	8.141	338.2	50.24	8.351	87.95	47.78	50.86	28.66	9.968	49.11	27.54	25.65	37.3	21.18	22.96	5.996	9.866	237.8	165	117.6	2.905	28.01	9.491	17.63	55.16	9.155	4.163	1.279
-Cell Motility	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Membrane Transport	4.414	118.7	7.847	3.562	20.8	9.843	2.481	8.07	2.307	6.882	7.941	5.751	6.097	6.285	8.52	1.995	2.486	54.8	2.225	24.87	0.8044	4.418	1.908	3.437	10.28	2.072	1.376	0.3771
-Cell Communication	-Membrane Transport	4.128	23.12	3.495	5.575	9.619	21.73	120.8	56.89	2.781	23.65	17.53	11.87	13.83	10.54	6.862	2.903	6.377	13.68	241.3	10.87	2.131	3.079	5.497	11.06	13.09	1.964	2.042	0.636
Metabolism	-Membrane Transport	102.2	659.9	123.9	203.5	227.9	193	179.2	103	28.13	141.8	350.3	170.7	166.7	290	357.7	213.5	30.48	397.9	262.4	383.3	13.33	196.1	51.51	57.36	185.8	28.41	11.95	13.78
-Membrane Transport	-Membrane Transport	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	45.68	250	54.56	76.88	97.84	73.59	69.87	33.03	11.39	71.55	101.6	59.77	63.15	96.93	124.1	53.23	8.487	169.3	119.7	188	4.858	43.55	20.35	24.06	52.84	11.89	3.977	4.698
-Energy Metabolism	-Membrane Transport	8.051	203.7	22.4	26.66	44.97	24.22	37.52	11.22	2.24	16.17	127.3	18.18	17.42	47.37	74.29	11.32	1.757	104.3	16.37	60.1	0.9268	28.51	6.241	4.332	41.83	2.321	1.503	0.813
-Biosynthesis	-Membrane Transport	33.64	150	30.88	83.7	64.27	57.53	59.53	40.21	9.265	43.65	95.12	73.06	67.48	115.6	122.2	127.2	15.11	87.93	110.7	99.88	4.865	92.15	17.52	18.48	54.95	9.415	3.635	4.738
-Other Enzymes	-Membrane Transport	8.637	39.85	10.65	11.88	16.74	15.97	5.943	9.313	3.887	7.41	15.84	15.34	15.73	24.37	24.96	16.66	3.523	24.86	6.88	29.12	1.323	20.65	3.636	5.931	17.18	2.709	1.557	1.032
Organismal Systems	-Membrane Transport	27.7	183.4	47.02	25.41	58.04	41.68	105.5	62.66	18.32	67.84	403.8	25.95	30.02	33.96	58.53	12.04	34.04	148.2	321	80.92	8.699	66.81	28.59	73.81	127.8	17.93	15.85	6.535
-Immune System	-Membrane Transport	2.697	28.36	2.293	1.833	5.523	5.716	1.875	3.585	1.535	4.172	9.159	4.343	5.884	6.476	10.26	1.555	4.789	10.15	2.607	6.221	0.7585	2.449	1.099	5.352	8.109	1.985	2.015	0.495
-Endocrine System	-Membrane Transport	5.958	16.91	1.525	9.165	3.218	1.55	5.359	1.634	0.7217	10.14	23.92	4.73	8.184	4.095	6.004	4.723	1.443	10.48	5.797	4.044	0.6459	3.285	0.8658	1.184	10.77	1.741	1.656	1.453
-Circulatory System	-Membrane Transport	18.11	77.59	31.13	13.82	36.77	28.5	97.36	51.54	15.3	48.88	368.6	10.35	10.57	19.05	38.58	5.16	26.86	76.07	311	41.49	7.126	24.05	19.84	65.28	106.5	13.37	11.9	4.488
-Digestive System	-Membrane Transport	0.2705	3.017	0.2424	0.08179	0.3959	0.3907	0.0828	4.229	0.0886	1.444	0.2518	4.67	3.293	2.35	2.106	0.261	0.08301	0.8187	0.4056	1.872	0.05643	33.06	0.179	0.3555	0.4985	0.107	0.03009	0.0248
-Excretory System	-Membrane Transport	0.156	9.403	0.3716	0.124	1.035	0.697	0.0869	0.3998	0.05999	0.2839	0.5399	0.5383	0.4312	0.8672	0.7128	0.1315	0.1391	5.324	0.2176	0.6293	0.01403	3.163	6.282	0.1297	0.3191	0.1155	0.06255	0.0143
-Nervous System	-Membrane Transport	0.3786	38.79	9.228	0.2503	6.088	0.8772	0.1856	0.7607	0.2941	0.6901	0.8915	0.6121	0.694	0.8186	0.6163	0.1374	0.2649	39.43	0.8754	18.66	0.0667	0.6727	0.2499	1.264	1.329	0.516	0.1531	0.03265
-Sensory System	-Membrane Transport	0.007418	0.04503	0.03631	0.004099	0.08765	3.615	0.01178	0.2686	0.0004123	0.9537	0.02322	0.5504	0.7567	0.004353	0.01283	0.005971	0.002939	0.02223	0.03235	0.08742	0.000548	0.01419	0.01246	0.003782	0.04866	0.02722	0.009045	0.0007944
-Development	-Membrane Transport	0.1184	9.285	2.195	0.1322	4.915	0.325	0.4886	0.2472	0.2912	0.9455	0.4044	0.1486	0.2164	0.3045	0.2362	0.06587	0.4551	5.847	0.09274	7.911	0.02302	0.1215	0.06409	0.2393	0.1566	0.06401	0.02446	0.02633
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Membrane Transport	1.852	28.19	4.084	2.718	7.066	6.383	3.056	3.665	1.37	5.594	13.4	4.355	5.047	5.142	7.48	2.353	1.353	21.19	5.691	12.07	0.6107	9.65	1.682	2.497	10.97	1.133	0.9973	0.3226
-Cancers	-Membrane Transport	0.3942	4.761	0.3811	0.4947	1.327	1.11	0.6107	1.281	0.4869	1.263	1.064	0.9989	1.03	1.13	0.9026	0.2119	0.36	2.711	1.003	1.091	0.2026	1.189	0.3603	0.6435	3.958	0.3535	0.4969	0.1381
-Immune System Diseases	-Membrane Transport	0.0322	0.3655	0.0285	0.01976	0.04298	0.1317	0.001555	0.05143	0.0808	0.01309	0.01324	0.06363	0.09381	0.0717	0.05533	0.03828	0.02397	0.2051	0.007492	0.0844	0.005238	0.1316	0.04586	0.007523	0.1253	0.007315	0.01009	0.001855
-Neurodegenerative Diseases	-Membrane Transport	0.9056	19	2.595	0.5937	3.843	1.197	1.009	1.144	0.4884	2.282	2.54	1.055	1.203	2.116	3.539	1.163	0.6387	14.06	3.846	8.106	0.2594	3.507	0.4853	1.073	3.277	0.4392	0.3068	0.1204
-Cardiovascular Diseases	-Membrane Transport	0.01209	0.5558	0.00734	0.00741	0.05413	1.204	0.19	0.3814	0.0558	1.152	4.026	0.5669	1.133	0.03388	0.03912	0.1274	0.03338	0.03426	0.06621	0.05012	0.007793	0.08416	0.2473	0.02463	0.2909	0.08146	0.01228	0.00937
-Metabolic Diseases	-Membrane Transport	0.01332	0.5656	0.07006	0.0002862	0.1429	0.02372	0.00039	0.02056	0.004274	0.06234	0.02773	0.02186	0.01587	0.01281	0.01579	0.003307	0.001065	0.2375	0.002724	0.1839	0.001904	0.5384	0.03466	0.003749	0.02593	0.005549	0.0002833	0.0006467
-Infectious Diseases	-Membrane Transport	0.168	1.802	0.1786	0.1562	0.5006	2.047	0.1081	0.5539	0.1768	0.2211	0.7959	0.9411	1.13	0.4441	0.7613	0.2036	0.1227	1.287	0.464	0.9946	0.0957	3.349	0.3791	0.4424	1.742	0.1532	0.1214	0.0271
Not Mapped	-Membrane Transport	34.38	615.1	62.42	46.18	148.3	113.6	53.78	91.43	30.77	68.97	117.1	89.78	96.71	113.3	120.4	40.14	29.83	285.8	138.5	232.3	10.59	163.9	36.1	56.18	149.4	23.81	16.33	5.826
-Not Mapped	-Membrane Transport	34.38	615.1	62.42	46.18	148.3	113.6	53.78	91.43	30.77	68.97	117.1	89.78	96.71	113.3	120.4	40.14	29.83	285.8	138.5	232.3	10.59	163.9	36.1	56.18	149.4	23.81	16.33	5.826
TOTAL	-Central Carbon Metabolism	5.764	10.28	6.992	4.45	7.611	7.827	7.984	15.08	14.62	8.699	10.02	7.98	8.301	6.073	5.679	6.267	17.33	9.034	10.25	6.323	11.68	20.87	9.785	13.12	13.55	11.06	18.44	7.615
MAPPED	-Central Carbon Metabolism	5.021	7.887	5.867	3.87	6.124	6.397	7.231	12.34	11.97	7.745	8.955	6.505	6.79	4.965	4.762	5.548	13.88	7.379	9.095	5.098	9.538	17.16	8.023	10.83	10.84	9.089	14.42	6.393
Genetic Information Processing	-Central Carbon Metabolism	1.301	1.626	1.023	0.477	1.188	1.704	0.4073	3.319	5.441	0.8157	0.6953	1.779	1.956	0.8686	0.8265	0.9671	2.533	1.379	0.4801	1.003	2.747	8.426	2.569	2.851	2.293	3.017	4.163	0.9959
-Transcription	-Central Carbon Metabolism	0.07875	0.1316	0.05057	0.01662	0.0953	0.1259	0.01523	0.2144	0.6558	0.05511	0.05214	0.09877	0.1081	0.05717	0.05322	0.03299	0.1758	0.114	0.01518	0.07056	0.2522	0.1591	0.1314	0.2855	0.1778	0.3779	0.5534	0.04682
-Translation	-Central Carbon Metabolism	0.26	0.3482	0.2253	0.1418	0.2755	0.4897	0.1178	1.008	1.658	0.2125	0.1631	0.5503	0.6159	0.2268	0.1807	0.3276	0.5539	0.3048	0.1811	0.2597	0.6054	4.29	0.8852	0.6699	0.711	0.7164	1.103	0.2572
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.9004	1.041	0.7018	0.3002	0.7517	1.02	0.2343	1.961	2.506	0.4793	0.4496	1.055	1.133	0.5434	0.5513	0.5588	1.612	0.8677	0.2447	0.6253	1.657	3.714	1.424	1.624	1.265	1.524	2.095	0.6104
