Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-Infectious Diseases	-Nervous System	0.5618	0.1153	0.0416	0.7878	0.2031	2.588	0.9103	0.954	0.9154	0.4554	0.9308	1.747	1.963	0.6528	1.439	1.85	0.8001	0.06122	0.5943	0.09214	1.645	5.032	1.557	0.483	1.336	0.3738	0.8741	0.9848
Not Mapped	-Nervous System	90.8	15.86	6.765	184.5	24.35	129.5	289.8	120.2	104.6	99.94	131.4	146.7	139.4	138.4	195.3	292.1	112.6	7.248	158.3	12.45	158.8	243.6	144.5	44.43	112.4	46.14	106.7	178.4
-Not Mapped	-Nervous System	90.8	15.86	6.765	184.5	24.35	129.5	289.8	120.2	104.6	99.94	131.4	146.7	139.4	138.4	195.3	292.1	112.6	7.248	158.3	12.45	158.8	243.6	144.5	44.43	112.4	46.14	106.7	178.4
TOTAL	-Sensory System	35980	58660	10690	86350	8654	172	48430	1873	412100	677.1	47260	882.5	701.9	142600	58070	58610	50920	70180	38330	13720	105600	64960	16090	85280	15320	4911	8295	45690
MAPPED	-Sensory System	31340	45000	8971	75080	6963	140.6	43860	1533	337500	602.8	42220	719.4	574	116600	48680	51890	40780	57330	34020	11060	86240	53410	13190	70430	12250	4036	6490	38360
Genetic Information Processing	-Sensory System	8391	9972	1622	9645	1410	39.45	2446	449.2	160000	64.6	3324	208.5	173.8	21270	9072	9449	7995	11710	1884	2351	27020	29590	4500	19330	3005	1431	2028	7431
-Transcription	-Sensory System	493.4	749.1	77.39	322.7	109.8	2.767	91.09	27.14	19010	4.268	245.4	11.06	9.429	1338	542.5	316.2	543.5	881.3	58.17	155.8	2282	501.3	217.8	1873	200.2	169.6	247.7	287.1
-Translation	-Sensory System	1660	2037	347.5	2762	316	10.84	714.4	127.5	48070	17.04	770.9	61.12	52.87	5356	1860	3096	1681	2429	683	576.8	5731	13360	1478	4652	806.7	349	525.5	1595
-Folding, Sorting and Degradation	-Sensory System	5902	6572	1128	6124	916.9	23.79	1480	275.7	77260	37.61	2140	123.8	99.57	13430	6145	5648	5305	7743	991.1	1511	17300	14890	2557	11390	1721	762	1093	5152
-DNA Maintenance	-Sensory System	423.6	718.1	76.66	476.6	81.66	2.352	208	22.08	19380	5.902	170	13.91	12.39	1354	602.6	459.1	573.3	842.9	171.9	115.9	2268	1007	307.1	2016	307.2	188.7	224	465.4
-RNA Family	-Sensory System	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Sensory System	2012	2788	473.1	2379	451.1	8.987	1497	96.04	17210	20.54	1770	47.32	39.97	5744	1757	1135	2724	3201	749.2	857.1	5856	1366	555.3	4532	653.5	227.8	337.9	1872
-Signal Transduction	-Sensory System	879.2	2570	398.3	2046	367.8	6.272	1428	79.81	14380	17.57	1628	28.64	25.19	4748	1462	871	1947	2794	660.5	721.5	4509	962.1	469.6	3561	484.1	184.4	259.6	1508
-Signaling Molecules and Interaction	-Sensory System	1131	218.1	74.99	333.9	83.27	2.716	68.44	16.23	2836	2.97	142.8	18.69	14.8	996	295.1	264.3	738.2	407.2	88.66	135.6	1344	403.6	85.7	933.9	169.4	43.42	78.46	365.1
Cellular Processes	-Sensory System	3070	12910	2107	6608	1730	26.23	15400	382.6	45570	283.7	4034	103	96.89	14450	5269	3399	8062	16830	13000	2417	13750	3323	1726	11440	2106	661.6	1030	4359
-Crystallins	-Sensory System	45.92	146.3	14.01	32	8.063	0.1079	278.9	0.8227	147.5	188.8	1056	0.6916	0.2559	62.91	199.9	20.82	143.1	189.1	103.4	13.78	59.02	34.45	8.432	27.18	177.3	3.195	7.871	65.28
-Stress Response	-Sensory System	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Sensory System	773.4	2100	377.3	2059	371.2	4.03	344.7	32.3	8554	9.241	505.7	22.77	20.22	5479	1957	1482	1510	2776	162.2	625.3	2993	686.8	352.8	2854	289.2	171.9	179.8	1358
-Cytoskeleton	-Sensory System	1097	7513	1386	2110	1003	13.22	4316	106.7	24210	52.87	1186	46.6	49.3	4866	1789	1004	3357	10700	5142	1345	5303	1974	761.9	4673	1134	337.4	460.5	1612
-Cell Motility	-Sensory System	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Sensory System	616.2	2635	234.6	1120	237.3	2.87	211.8	31.03	5942	7.414	531.2	11.38	8.878	1623	788.9	406.6	861.7	2550	105.9	308.5	1517	411.2	162.5	929.9	237	78.06	156.4	525.9
-Cell Communication	-Sensory System	556.3	513.6	96.28	1361	109.7	6.01	10250	211.8	6788	25.46	755.9	21.57	18.27	2423	535.8	486.2	2211	617.7	7522	124.3	3895	216.9	441	3040	269	72.18	225.9	800.9
Metabolism	-Sensory System	13970	15240	3443	50140	2662	54.03	15190	387.4	71880	154.3	15360	312.1	221.2	66990	27890	35840	10580	18960	8225	4527	24890	16980	4142	15690	3866	1092	1369	17530
-Membrane Transport	-Sensory System	131.1	21.95	27.51	243.7	10.67	0.2747	81.6	3.702	2422	0.9807	43.04	1.799	1.309	221	76.78	166.4	339.8	44.98	30.89	11.43	1823	70.45	80.23	264.1	20.55	36.73	110.6	1259
-Central Carbon Metabolism	-Sensory System	6186	5552	1508	18820	1118	21.44	5930	124	27990	77.11	4438	109.5	84.16	22810	9935	9333	2921	7651	3730	2166	8956	3107	1641	6429	1105	440.5	443.8	5991
-Energy Metabolism	-Sensory System	1146	4702	639.3	7134	504.3	6.885	3340	42.57	5589	17.42	5866	34.31	23.61	11470	5994	1987	644.2	4892	518.3	700.5	1796	2041	520.3	1197	880.6	88.98	174.9	1069
-Biosynthesis	-Sensory System	5155	3541	943.9	21190	765.8	21.64	5274	158.7	23250	49.07	4408	134.3	89.88	27770	10020	21970	5315	4291	3674	1209	9435	6572	1482	5727	1313	383.3	459	7784
-Other Enzymes	-Sensory System	2043	1805	418	4311	266.9	10.47	674.3	68.93	13760	10.29	1097	37.3	25.37	7114	2939	4198	1702	2347	488	508.3	3560	5341	520.8	2874	771	180.8	243.5	3349
Organismal Systems	-Sensory System	3737	4073	1296	6211	662.4	11.57	8953	233.7	44620	72.72	17390	47.43	39.9	7829	4566	2026	11610	6670	10010	927.7	15890	4714	2298	19600	2628	660.2	1754	8234
-Immune System	-Sensory System	364.9	629.9	63.15	447.4	63.01	1.592	159.2	13.38	3789	4.493	395.6	7.929	7.809	1489	800.1	261	1640	459.9	81.28	71.83	1397	173	88.53	1462	166.9	73.38	223.4	625.9
-Endocrine System	-Sensory System	803.1	375.5	42	2236	36.71	0.4293	454.8	6.083	1757	10.92	1030	8.612	10.83	940.8	468.1	791.2	491.1	471.3	180.7	46.32	1179	231.5	69.57	314.9	221.3	64.05	183.2	1830
-Circulatory System	-Sensory System	2441	1723	857.3	3371	419.5	7.885	8263	191.9	37120	52.61	15870	18.81	13.96	4375	3006	864.2	9142	3421	9693	474.6	13000	1694	1592	17260	2190	491.3	1316	5650
-Digestive System	-Sensory System	38.08	67.48	7.279	29.66	4.563	0.1325	9.932	16.09	364.5	1.626	11.83	8.69	4.523	555.1	165.4	51	39.98	40.06	12.93	22.23	117	2335	17.44	100.8	11.9	3.972	3.523	33.02
-Excretory System	-Sensory System	21.03	208.8	10.24	30.49	11.81	0.1932	7.375	1.488	145.5	0.3056	23.25	0.978	0.5706	199.4	55.55	22.2	47.32	239.5	6.784	7.198	25.89	224.1	504.1	34.51	6.723	4.25	6.95	18.13
-Nervous System	-Sensory System	51.04	861.4	254.2	61.06	69.46	0.2427	15.75	2.832	713.4	0.7429	38.39	1.112	0.9171	188	48.03	23.02	90.16	1774	27.29	213.5	121.7	47.39	20.05	334.3	27.32	18.96	16.93	41.1
-Sensory System	-Sensory System	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Development	-Sensory System	16.98	209	60.47	32.89	56.08	0.09975	41.56	0.9388	770.3	1.02	18.78	0.2876	0.314	73.92	18.91	11.24	158.4	265.6	2.891	91.1	53.79	8.956	5.499	109.6	3.341	2.769	3.296	35.88
-Environmental Adaptation	-Sensory System	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Sensory System	418.6	913.6	146.9	1334	111.1	2.648	386.1	22.12	8358	7.191	903.9	14.54	12.67	2007	932.9	647.5	642	1249	253.2	184.9	1827	1256	268.8	1101	399.1	84.73	166.6	555.2
-Cancers	-Sensory System	152.1	267.1	50.87	986	38.42	0.637	151.6	6.561	1539	1.973	544.7	3.996	2.752	1061	406.6	191.5	157.2	324.5	74.64	47.88	470.1	212.1	46.84	229.7	125.8	17.12	63.24	249.4
-Immune System Diseases	-Sensory System	169.7	111.4	19.65	205.8	20.59	0.9247	43.83	7.962	3885	1.442	40.53	6.811	5.611	456.9	238.7	263.1	183.4	254.3	48.89	35.19	595.5	537.2	125.9	377.6	166.5	38.35	49.54	119.8
-Neurodegenerative Diseases	-Sensory System	170.3	464.7	99.49	449.9	58.79	0.5574	107	5.884	1930	2.606	315.2	3.192	2.752	751.7	427.9	292.2	251.3	765.1	156.9	125.2	588.1	355.4	51.47	352.7	95.18	21.02	41.64	217
-Cardiovascular Diseases	-Sensory System	1.63	12.34	0.2022	1.808	0.6176	0.3331	16.13	1.42	135.3	1.24	173.4	1.03	1.497	7.783	3.049	21.35	11.36	1.541	2.064	0.5733	14.22	5.929	19.84	6.511	5.979	2.993	1.358	11.8
-Metabolic Diseases	-Sensory System	1.796	12.56	1.93	0.06982	1.63	0.00656	0.0331	0.07655	10.37	0.0671	1.194	0.03971	0.02097	2.942	1.231	0.5538	0.3624	10.68	0.0849	2.104	3.474	37.93	2.781	0.9913	0.5328	0.2039	0.03132	0.8141
-Infectious Diseases	-Sensory System	28.68	99.32	10.57	48.1	13.28	0.6279	14.34	2.701	653.1	0.3383	35.73	1.943	1.8	122.7	69.14	42.58	72.14	108.6	16.22	19.67	200.2	238.5	31.21	161.5	36.49	7.087	14.8	40.47
Not Mapped	-Sensory System	4635	13660	1719	11270	1692	31.43	4564	340.4	74640	74.25	5043	163.1	127.8	26020	9381	6723	10150	12860	4318	2657	19330	11540	2896	14850	3070	874.9	1806	7334
-Not Mapped	-Sensory System	4635	13660	1719	11270	1692	31.43	4564	340.4	74640	74.25	5043	163.1	127.8	26020	9381	6723	10150	12860	4318	2657	19330	11540	2896	14850	3070	874.9	1806	7334
TOTAL	-Development	2254	284.5	176.8	2676	154.3	1913	1168	2035	583.5	665.2	2714	3269	2454	2039	3154	5312	328.8	266.9	13260	151.6	2516	7590	3129	1348	4759	2088	3068	1378
MAPPED	-Development	1964	218.2	148.4	2327	124.2	1564	1058	1665	477.8	592.3	2424	2664	2008	1667	2645	4703	263.3	218	11770	122.2	2056	6241	2566	1113	3805	1716	2400	1157
Genetic Information Processing	-Development	536.2	48.37	26.83	298.9	25.42	438.7	61.76	488.1	226.5	66.1	190.9	772.2	607.7	304.2	492.8	856.4	51.62	44.55	651.8	25.98	644	3458	875.1	305.6	933.5	608.3	750.2	224.2
-Transcription	-Development	30.92	3.633	1.28	10	1.961	30.77	2.318	29.49	26.82	4.294	14.09	40.97	32.97	19.14	29.47	28.66	3.507	3.351	20.2	1.721	54.34	58.57	42.34	29.58	62.17	72.07	91.62	8.658
-Translation	-Development	104.4	9.882	5.747	85.61	5.688	120.5	17.35	138.6	68.06	16.85	44.27	226.4	184.9	76.58	101.1	280.6	10.85	9.238	236.9	6.375	136.6	1562	287.4	73.54	250.6	148.4	194.3	48.11
-Folding, Sorting and Degradation	-Development	377.1	31.87	18.65	189.8	16.37	264.6	37.12	299.6	109.4	39.92	122.9	458.7	348.2	192.1	333.8	512	34.25	29.44	345.7	16.7	412.3	1739	497.2	180	534.7	324	404.3	155.4
-DNA Maintenance	-Development	27.07	3.483	1.268	14.77	1.542	24.37	5.243	23.52	25.16	6.106	9.76	51.52	43.33	18.32	32.44	41.61	3.618	3.173	59.95	1.273	47.1	117.6	59.12	29.33	95.45	73.88	72.86	13.02
-RNA Family	-Development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Development	126.9	13.52	7.825	73.74	8.093	99.93	36.07	104.3	24.36	20.18	101.6	175.2	139.7	82.08	95.39	102.9	17.34	12.17	259.2	9.468	139.3	159.5	108	70.73	203	96.85	125	56.48
-Signal Transduction	-Development	55.96	12.46	6.587	63.4	6.608	69.75	34.44	86.73	20.35	17.26	93.48	106.1	88.08	67.89	79.42	78.94	12.57	10.62	228.5	7.973	107.5	112.4	91.31	56.28	150.4	78.4	96.02	45.49
-Signaling Molecules and Interaction	-Development	70.97	1.058	1.24	10.35	1.487	30.21	1.65	17.64	4.012	2.918	8.159	69.21	51.77	14.24	16.03	23.95	4.766	1.548	30.67	1.494	32.03	47.08	16.66	14.76	52.62	18.45	28.96	10.99
Cellular Processes	-Development	193	62.6	34.85	203.3	31.13	288.6	373.2	414.3	64.48	278.8	220.2	376.2	335	200.2	279.1	302.8	52.05	63.71	4510	26.6	326.5	375.7	333.1	180.7	646.4	280.9	379.6	129.8
-Crystallins	-Development	2.878	0.7096	0.2318	0.9919	0.1438	1.2	6.726	0.894	0.2088	185.5	60.67	2.561	0.8949	0.8996	10.86	1.887	0.924	0.7191	35.76	0.1523	1.407	4.026	1.64	0.4297	55.07	1.358	2.911	1.969
-Stress Response	-Development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Development	48.55	10.14	6.24	62.6	6.749	43.26	8.467	34.66	12.07	9.108	28.15	82.5	69.61	75.09	103.5	131.9	9.752	10.54	56.57	6.864	70.73	78.43	67.43	45.11	88.72	72.5	65.87	40.56
-Cytoskeleton	-Development	68.77	36.44	22.92	65.39	17.89	147	104.1	116	34.28	51.95	68.1	172.6	172.4	69.58	97.2	91.02	21.68	40.68	1779	14.87	126.4	230.7	148.2	73.87	352.2	143.5	170.3	48.62
-Cell Motility	-Development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Development	37.98	12.78	3.88	34.21	4.387	30.35	7.513	33.21	8.375	7.82	28.43	39.98	28.51	22.07	42.05	36.48	5.484	9.672	36.94	3.41	35.44	46.44	30.24	14.64	71.47	33.12	57.15	14.85
-Cell Communication	-Development	34.87	2.491	1.592	42.17	1.957	66.84	247.2	230.1	9.611	25.05	43.41	79.88	63.91	34.65	29.1	44.07	14.27	2.349	2602	1.374	92.84	25.35	85.76	48.06	83.57	30.69	83.56	24.16
Metabolism	-Development	877	73.89	56.94	1554	47.63	600.9	367.9	421	101.3	151.6	881.9	1156	773	957.9	1515	3249	67.18	71.82	2845	49.98	588.2	1984	805.5	246.6	1201	457.7	506.1	525.9
-Membrane Transport	-Development	8.376	0.1065	0.4551	7.553	0.202	3.055	2.042	4.023	3.43	1.058	2.471	6.662	4.578	3.16	4.171	15.08	2.194	0.1706	10.74	0.1263	43.34	8.232	15.6	4.166	6.384	15.62	40.89	37.97
-Central Carbon Metabolism	-Development	387.8	26.93	24.95	583.2	20.03	238.5	144.1	134.3	39.63	76	254.9	405.5	294.3	326.1	539.7	839.2	18.85	29.1	1291	23.94	213.5	363	319	101.6	343.4	187.2	164.1	180.8
-Energy Metabolism	-Development	73.2	22.81	10.57	221.1	9.511	76.57	82.83	46.26	7.912	17.71	336.8	127.1	82.58	164	325.6	180.1	4.102	18.6	180.8	7.741	42.8	238.5	101.2	18.92	273.6	37.83	64.7	32.26
-Biosynthesis	-Development	323	17.17	15.61	656.8	13.66	240.6	127.2	172.5	32.92	48.27	253.1	497.6	313.7	397	544.2	1992	34.32	16.32	1273	13.28	224.9	767.8	288.1	90.51	408	163	169.8	234.8
-Other Enzymes	-Development	124.8	8.637	6.913	133.6	5.056	112.9	20.32	74.1	19.44	11.01	63.02	138.1	88.13	101.7	159.7	373.6	10.74	8.836	170.2	5.579	79.91	624.1	99.67	42.63	239.5	66.66	85.35	93.33
Organismal Systems	-Development	234.2	19.75	21.44	192.4	11.81	128.6	215.9	253.9	63.11	71.83	998.6	175.6	139.5	111.8	247.8	183.5	74.94	25.36	3461	10.25	378.6	550.7	446.8	309.3	816.3	280.3	648.6	248.3
-Immune System	-Development	22.88	3.055	1.044	13.87	1.125	17.71	3.839	14.54	5.365	4.416	22.71	29.36	27.31	21.28	43.46	23.65	10.59	1.749	28.11	0.7939	33.3	20.22	17.22	23.1	51.84	31.2	82.61	18.88
-Endocrine System	-Development	50.33	1.821	0.6946	69.3	0.6547	4.774	10.97	6.61	2.479	10.73	59.15	31.9	37.86	13.45	25.43	71.71	3.171	1.792	62.51	0.5119	28.1	27.05	13.53	4.977	68.75	27.23	67.75	55.2
-Circulatory System	-Development	153	8.357	14.18	104.5	7.481	87.69	199.2	208.5	52.55	51.7	911.4	69.68	48.83	62.55	163.3	78.33	59.03	13.01	3353	5.245	309.9	198	309.5	272.8	680.2	208.9	486.7	170.5
-Digestive System	-Development	2.386	0.3263	0.1204	0.9192	0.08631	1.456	0.2395	17.47	0.5154	1.6	0.6785	32.04	15.66	7.79	8.98	4.623	0.255	0.1523	4.471	0.2457	2.6	272.5	3.351	1.586	3.571	1.687	1.277	0.9887
-Excretory System	-Development	1.318	1.013	0.1694	0.9451	0.2107	2.148	0.1778	1.617	0.206	0.3003	1.335	3.622	1.996	2.852	3.017	2.012	0.3055	0.9106	2.347	0.07955	0.6171	26.19	98.03	0.5454	2.089	1.807	2.57	0.5469
-Nervous System	-Development	3.198	4.178	4.203	1.892	1.239	2.699	0.3798	3.077	1.01	0.7299	2.204	4.119	3.207	2.689	2.609	2.086	0.5822	6.744	9.439	2.359	2.901	5.537	3.899	5.284	8.486	8.062	6.262	1.24
-Sensory System	-Development	0.0639	0.00485	0.01654	0.03099	0.01894	11.12	0.04374	1.087	0.001416	1.358	0.05742	3.704	3.497	0.0143	0.05432	0.09064	0.006457	0.003803	0.3488	0.01105	0.02383	0.1168	0.1945	0.01581	0.3107	0.4252	0.3699	0.03017
-Development	-Development	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Environmental Adaptation	-Development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Development	26.23	4.431	2.429	41.34	1.98	29.45	10.21	24.04	11.83	7.997	51.91	53.86	44.31	28.7	50.67	58.69	4.146	4.749	88.33	2.044	43.54	146.8	52.28	17.41	124	36.02	61.63	16.75
-Cancers	-Development	8.955	1.296	0.8412	29.98	0.7277	6.386	5.965	6.989	2.002	2.474	29	13.89	8.765	14.36	21.5	17.04	0.9919	1.222	26.04	0.5256	10.14	23.68	8.517	3.345	37.65	6.683	21.94	6.949
-Immune System Diseases	-Development	10.63	0.5329	0.3251	6.379	0.3672	10.28	1.917	8.652	5.5	1.911	2.327	25.23	19.62	6.533	12.97	23.85	1.184	0.9668	17.05	0.3889	14.19	62.76	24.49	5.969	51.72	16.3	18.32	3.615
-Neurodegenerative Diseases	-Development	10.67	2.254	1.645	13.95	1.048	6.199	4.672	6.394	2.724	3.103	18.1	11.82	9.624	10.75	23.24	26.49	1.623	2.909	54.62	1.383	14.02	41.53	10.01	5.575	29.57	8.937	15.4	6.548
-Cardiovascular Diseases	-Development	0.1021	0.05986	0.003344	0.05603	0.01101	3.705	0.3889	1.543	0.1916	1.218	9.955	3.815	5.234	0.1113	0.1656	1.935	0.07335	0.00586	0.7139	0.006336	0.3389	0.6928	3.858	0.1029	1.857	1.273	0.5023	0.3559
-Metabolic Diseases	-Development	0.1125	0.06092	0.03191	0.002164	0.02906	0.07296	0.0007981	0.08319	0.01468	0.06593	0.06856	0.1471	0.07335	0.04207	0.06686	0.0502	0.00234	0.04061	0.02937	0.02325	0.08281	4.432	0.5407	0.01567	0.1655	0.08668	0.01158	0.02456
-Infectious Diseases	-Development	1.797	0.4753	0.1748	1.491	0.2516	6.983	0.3457	2.936	0.9247	0.3324	2.052	7.195	6.296	1.755	3.755	3.859	0.4658	0.4129	5.609	0.2174	4.771	27.86	6.068	2.552	11.34	3.013	5.474	1.221
Not Mapped	-Development	290.4	66.25	28.43	349.2	30.16	349.5	110.1	369.9	105.7	72.95	289.6	604.2	446.9	372	509.6	609.4	65.53	48.89	1494	29.36	460.6	1349	563.2	234.8	953.6	372	667.9	221.3
-Not Mapped	-Development	290.4	66.25	28.43	349.2	30.16	349.5	110.1	369.9	105.7	72.95	289.6	604.2	446.9	372	509.6	609.4	65.53	48.89	1494	29.36	460.6	1349	563.2	234.8	953.6	372	667.9	221.3
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Stress Response	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
