Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-Cell Motility	-Energy Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.4612	0.4659	0.3914	0.1396	0.4589	0.3134	0.09511	0.5565	0.7697	0.392	0.1	0.281	0.318	0.122	0.125	0.1829	0.9043	0.4613	0.1894	0.427	0.5049	0.1907	0.1981	0.6507	0.1877	0.6284	0.4964	0.3869
-Cell Communication	-Energy Metabolism	0.1114	0.03701	0.04235	0.03966	0.05429	0.1405	0.8097	0.6586	0.2498	0.3711	0.04628	0.1155	0.1474	0.04442	0.02277	0.05023	0.7467	0.03912	6.899	0.05219	0.3391	0.0317	0.2643	0.7481	0.06574	0.1996	0.2163	0.1378
Metabolism	-Energy Metabolism	7.345	2.369	3.767	3.623	3.486	4.899	2.862	5.48	6.514	5.483	1.951	5.306	5.326	3.805	3.255	9.687	10.65	2.703	8.882	4.166	7.158	4.227	4.541	8.706	2.87	6.437	4.036	7.694
-Membrane Transport	-Energy Metabolism	0.0007225	0.000295	0.001323	0.001028	0.0001962	0.002073	0.0002678	0.001809	0.004592	0.002811	0.0001057	0.003843	0.003403	0.0008261	0.0002406	0.002872	0.0023	0.0001683	0.0005564	0.0006965	0.002189	0.0003975	0.002463	0.004682	0.0005396	0.00339	0.00143	0.00152
-Central Carbon Metabolism	-Energy Metabolism	3.032	0.7182	1.464	1.157	1.302	1.686	0.9072	1.599	2.723	2.421	0.4361	1.77	1.985	1.173	1.014	2.657	2.584	0.9354	3.641	1.829	2.619	0.787	1.656	3.478	0.6719	2.599	1.273	2.466
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	2.81	0.5531	1.062	1.328	1.011	1.984	0.8926	2.51	2.206	1.867	0.4616	2.161	2.014	1.42	1.076	5.554	6.424	0.6474	4.095	1.112	3.067	1.837	1.665	3.588	0.9811	2.448	1.48	3.987
-Other Enzymes	-Energy Metabolism	0.5029	0.09705	0.24	0.1372	0.1721	0.2268	0.06237	0.3693	0.5806	0.1926	0.05302	0.371	0.3244	0.2123	0.1646	0.4728	0.6404	0.1205	0.145	0.2241	0.4702	0.6032	0.2178	0.6354	0.2169	0.3863	0.2809	0.2399
Organismal Systems	-Energy Metabolism	3.313	0.7283	1.818	0.7805	1.11	1.117	1.765	4.185	5.324	3.319	2.548	1.094	1.384	0.5186	0.6661	1.161	16.1	1.19	10.86	0.9937	6.188	1.676	3.421	17.45	2.258	6.139	6.544	6.206
-Immune System	-Energy Metabolism	0.1655	0.06553	0.05468	0.02902	0.0702	0.1033	0.02159	0.1439	0.2461	0.1142	0.03347	0.117	0.1549	0.05568	0.06101	0.06869	1.227	0.04463	0.04385	0.04405	0.3412	0.0414	0.07934	0.6588	0.07514	0.4307	0.5779	0.2512
-Endocrine System	-Energy Metabolism	1.131	0.1219	0.1066	0.3867	0.1342	0.08111	0.1926	0.1916	0.392	1.008	0.2453	0.3792	0.6285	0.09562	0.1247	0.688	0.7375	0.1734	0.4523	0.1158	0.7319	0.1776	0.181	0.312	0.3661	1.009	0.9179	2.344
-Circulatory System	-Energy Metabolism	1.937	0.3402	1.29	0.3536	0.7202	0.8416	1.541	3.524	4.518	2.058	2.258	0.386	0.4361	0.312	0.4501	0.3762	13.85	0.6294	10.32	0.52	5.028	0.681	2.344	16.06	1.777	4.422	4.927	3.544
-Digestive System	-Energy Metabolism	0.02131	0.008025	0.007778	0.001325	0.005376	0.006869	0.001106	0.2351	0.01653	0.01259	0.001218	0.1572	0.1032	0.03103	0.01534	0.008657	0.01767	0.008501	0.01074	0.02167	0.01721	0.672	0.01193	0.03708	0.004824	0.02219	0.007593	0.01038
-Excretory System	-Energy Metabolism	0.01204	0.0239	0.01004	0.002227	0.01344	0.01871	0.001204	0.02414	0.01354	0.01046	0.002179	0.01815	0.01526	0.008401	0.00563	0.008118	0.04577	0.02756	0.007575	0.006139	0.007965	0.08067	0.768	0.01858	0.004068	0.03034	0.02109	0.01066
-Nervous System	-Energy Metabolism	0.03975	0.152	0.3064	0.005749	0.1204	0.02544	0.00325	0.05214	0.08994	0.03779	0.00606	0.0258	0.03117	0.01342	0.007856	0.009206	0.1258	0.2846	0.02622	0.231	0.05097	0.02082	0.03148	0.3339	0.02924	0.2116	0.08633	0.03481
-Sensory System	-Energy Metabolism	0.0002247	5.011e-05	0.0004273	3.1e-05	0.0005151	0.03495	6.686e-05	0.005796	4.207e-05	0.05526	4.196e-05	0.006992	0.01027	2.238e-05	4.321e-05	0.0001247	0.0003946	5.005e-05	0.0003859	0.0003683	0.0001263	0.0001083	0.0004371	0.0002292	0.0002488	0.002594	0.001207	0.0002105
-Development	-Energy Metabolism	0.005681	0.0167	0.04213	0.001806	0.04615	0.004933	0.004396	0.008243	0.04751	0.02247	0.001137	0.003166	0.004523	0.002453	0.001392	0.002423	0.09418	0.02148	0.001632	0.05466	0.01074	0.002077	0.004924	0.0276	0.001394	0.01065	0.005379	0.01033
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Energy Metabolism	0.1463	0.08879	0.08303	0.02809	0.08719	0.09705	0.03187	0.1906	0.2762	0.2077	0.03105	0.1015	0.1188	0.04838	0.06083	0.1001	0.3856	0.1285	0.2435	0.1012	0.3289	0.2081	0.1306	0.3175	0.1303	0.2396	0.3201	0.1961
-Cancers	-Energy Metabolism	0.02766	0.01061	0.007032	0.009027	0.0123	0.02122	0.008562	0.06846	0.09041	0.04533	0.003965	0.02971	0.02995	0.008539	0.00585	0.01051	0.1142	0.01197	0.02893	0.007134	0.1125	0.02194	0.02769	0.06396	0.05197	0.0685	0.1478	0.09668
-Immune System Diseases	-Energy Metabolism	0.002116	0.0008918	0.0006237	0.0003117	0.0004809	0.002758	1.419e-05	0.002356	0.01727	0.0003854	4.841e-05	0.001743	0.002763	0.0007485	0.0003934	0.001653	0.001161	0.001005	0.0001907	0.0007058	0.002498	0.002092	0.003461	0.0009315	0.001342	0.001515	0.00292	0.001073
-Neurodegenerative Diseases	-Energy Metabolism	0.09889	0.06856	0.06523	0.01459	0.06252	0.03981	0.02107	0.0789	0.1004	0.1408	0.01782	0.03753	0.04907	0.03231	0.04709	0.07216	0.2143	0.1057	0.196	0.07415	0.1402	0.098	0.05138	0.1701	0.0487	0.1206	0.1186	0.07433
-Cardiovascular Diseases	-Energy Metabolism	0.0001517	0.0004306	3.561e-05	6.337e-05	0.0001698	0.004868	0.0002749	0.002857	0.008346	0.01064	0.004833	0.00322	0.007202	0.0001115	4.979e-05	0.001546	0.002149	4.028e-05	0.0002998	9.935e-05	0.0006432	0.0002294	0.004193	0.0009149	0.000558	0.002587	0.0005571	0.0008323
-Metabolic Diseases	-Energy Metabolism	0.0007435	0.001136	0.001457	4.127e-06	0.001546	0.0004026	4.245e-06	0.0008381	0.0008211	0.001364	7.02e-05	0.0005634	0.0004419	0.0001029	7.982e-05	0.0001118	0.0002103	0.0006658	5.095e-05	0.001479	0.0004782	0.003836	0.00112	0.000222	0.0001963	0.000575	7.096e-05	0.0002109
-Infectious Diseases	-Energy Metabolism	0.01679	0.007163	0.008659	0.004088	0.01017	0.02799	0.001945	0.03718	0.05903	0.009257	0.004314	0.02877	0.02941	0.006571	0.007364	0.01417	0.05356	0.009142	0.01801	0.01759	0.07263	0.08199	0.0428	0.08142	0.02756	0.04578	0.05012	0.02299
Not Mapped	-Energy Metabolism	2.717	1.786	1.916	0.9058	2.273	2.865	0.7961	5.146	8.192	2.664	0.5146	2.976	3.425	1.46	1.031	2.188	10.45	1.679	4.219	2.553	6.366	3.261	3.302	8.88	1.992	5.921	5.666	4.028
-Not Mapped	-Energy Metabolism	2.717	1.786	1.916	0.9058	2.273	2.865	0.7961	5.146	8.192	2.664	0.5146	2.976	3.425	1.46	1.031	2.188	10.45	1.679	4.219	2.553	6.366	3.261	3.302	8.88	1.992	5.921	5.666	4.028
TOTAL	-Biosynthesis	7.807	15.48	11.01	5.137	11.13	7.637	8.846	10.36	20.35	14.77	13.4	7.342	9.05	5.709	6.594	3.221	8.459	15.6	9.935	11.58	11.22	12.41	11.82	15.86	11.99	14.49	19.46	6.407
MAPPED	-Biosynthesis	6.84	12.25	9.206	4.455	8.878	6.193	7.954	8.308	16.63	13.35	12.28	5.965	7.348	4.681	5.636	2.827	6.832	13	8.905	9.28	9.149	10.63	9.834	13.39	9.959	12.07	15.63	5.396
Genetic Information Processing	-Biosynthesis	1.975	3	1.684	0.5969	1.931	1.889	0.5102	2.807	8.498	1.324	0.8651	1.887	2.471	0.9105	1.141	0.5965	1.346	3.152	0.5278	2.122	3.11	6.514	3.595	3.543	2.701	4.346	5.684	1.086
-Transcription	-Biosynthesis	0.09973	0.2057	0.0904	0.01777	0.1422	0.1331	0.01898	0.1853	0.8614	0.08283	0.0796	0.08408	0.1182	0.05144	0.05993	0.01663	0.08734	0.2118	0.01467	0.1464	0.2584	0.0907	0.1459	0.3275	0.164	0.4716	0.595	0.04134
-Translation	-Biosynthesis	0.4259	0.7313	0.4039	0.1935	0.4285	0.6126	0.1486	1.01	2.951	0.3467	0.2297	0.659	0.8936	0.2606	0.255	0.2352	0.2942	0.6799	0.1828	0.567	0.773	3.835	1.423	0.9546	0.8955	1.188	1.891	0.2622
-Folding, Sorting and Degradation	-Biosynthesis	1.297	1.81	1.064	0.3389	1.196	0.9856	0.2882	1.412	3.485	0.7314	0.4957	0.9457	1.18	0.5166	0.7162	0.3004	0.8084	1.976	0.2713	1.25	1.742	2.289	1.669	1.789	1.271	2.026	2.509	0.7166
-DNA Maintenance	-Biosynthesis	0.1527	0.2528	0.1262	0.04674	0.1638	0.1577	0.05439	0.1997	1.2	0.1632	0.06002	0.1986	0.2799	0.0819	0.1097	0.04422	0.156	0.2842	0.05902	0.158	0.3373	0.2989	0.3572	0.4721	0.3712	0.6615	0.6898	0.06556
Environmental Information Processing	-Biosynthesis	0.4367	0.8538	0.5636	0.1664	0.6152	0.3922	0.3471	0.4187	0.8557	0.5315	0.5811	0.442	0.5864	0.2371	0.224	0.07457	0.4531	0.8304	0.2305	0.778	0.4966	0.2846	0.3953	0.7705	0.5584	0.8148	0.684	0.2405
-Signal Transduction	-Biosynthesis	0.2002	0.8009	0.4894	0.1397	0.5076	0.2491	0.3294	0.2795	0.6766	0.4651	0.5373	0.2578	0.3472	0.1859	0.1827	0.05905	0.2735	0.7458	0.1878	0.6825	0.3349	0.185	0.3328	0.5614	0.3444	0.6428	0.4496	0.1682
-Signaling Molecules and Interaction	-Biosynthesis	0.2365	0.05289	0.07423	0.0267	0.1076	0.1431	0.01776	0.1393	0.1791	0.0664	0.04382	0.1842	0.2392	0.05114	0.04126	0.01551	0.1796	0.08458	0.04267	0.09556	0.1617	0.09957	0.06248	0.2091	0.214	0.172	0.2344	0.0723
Cellular Processes	-Biosynthesis	0.5832	2.638	1.62	0.354	1.702	0.8308	1.878	1.156	1.79	6.666	1.025	0.6277	0.8993	0.4531	0.5721	0.1847	0.8096	2.809	3.267	1.65	1.083	0.5045	0.9825	1.698	1.339	1.676	1.897	0.5346
-Crystallins	-Biosynthesis	0.01648	0.0661	0.02526	0.003023	0.01907	0.007835	0.1075	0.007945	0.0119	5.365	0.3925	0.009331	0.00537	0.004234	0.03975	0.001971	0.04182	0.07084	0.04561	0.02017	0.01057	0.008587	0.009792	0.007446	0.2101	0.01444	0.0264	0.01403
-Vesicular Transport	-Biosynthesis	0.1914	0.5418	0.3318	0.1247	0.3616	0.1682	0.07497	0.1682	0.3125	0.1836	0.1323	0.1777	0.2488	0.2124	0.2497	0.09752	0.2013	0.5474	0.0489	0.4097	0.3226	0.116	0.2453	0.4354	0.2359	0.4381	0.3845	0.207
-Cytoskeleton	-Biosynthesis	0.1716	1.121	0.8545	0.09125	0.8138	0.426	0.6815	0.4957	1.003	0.7088	0.1829	0.2572	0.4141	0.1193	0.1453	0.04321	0.3095	1.418	1.441	0.7892	0.4741	0.2588	0.4497	0.8651	0.635	0.8855	1.005	0.182
-Cell Motility	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.1641	0.8424	0.3687	0.1051	0.4537	0.158	0.1065	0.2217	0.3489	0.21	0.2168	0.13	0.1579	0.08592	0.1162	0.03294	0.1408	0.7126	0.04624	0.384	0.1646	0.1038	0.119	0.1813	0.1913	0.2567	0.3353	0.09705
-Cell Communication	-Biosynthesis	0.03964	0.06691	0.03989	0.02986	0.05367	0.07079	0.907	0.2624	0.1132	0.1988	0.1003	0.05343	0.0732	0.03129	0.02116	0.009043	0.1162	0.06043	1.685	0.04693	0.1106	0.01726	0.1588	0.2085	0.067	0.08153	0.1461	0.03456
Metabolism	-Biosynthesis	2.614	4.282	3.548	2.728	3.446	2.469	3.207	2.183	2.953	2.937	4.227	2.455	2.645	2.68	3.024	1.744	1.658	4.176	2.169	3.746	2.334	2.302	2.728	2.426	2.926	2.629	2.727	1.93
-Membrane Transport	-Biosynthesis	0.0002571	0.0005333	0.001246	0.0007743	0.000194	0.001045	0.0003	0.000721	0.002081	0.001506	0.0002289	0.001778	0.00169	0.0005819	0.0002235	0.0005171	0.000358	0.00026	0.0001359	0.0006263	0.0007138	0.0002165	0.001479	0.001305	0.00055	0.001385	0.0009661	0.0003811
-Central Carbon Metabolism	-Biosynthesis	1.079	1.299	1.379	0.8712	1.287	0.8495	1.016	0.6371	1.234	1.297	0.9449	0.8189	0.9858	0.8259	0.9417	0.4784	0.4022	1.445	0.8892	1.645	0.854	0.4285	0.995	0.9693	0.6848	1.061	0.8603	0.6184
-Energy Metabolism	-Biosynthesis	0.3559	1.808	0.9419	0.753	0.9887	0.504	1.12	0.3984	0.4533	0.5357	2.167	0.4627	0.4966	0.7044	0.9291	0.18	0.1557	1.545	0.2442	0.8992	0.3261	0.5445	0.6007	0.2787	1.019	0.4084	0.6756	0.2508
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.179	0.1755	0.226	0.1033	0.1701	0.1143	0.06988	0.1471	0.2632	0.1032	0.1149	0.1717	0.1611	0.1496	0.1529	0.08512	0.09969	0.1862	0.0354	0.2015	0.1533	0.3284	0.1309	0.1771	0.2211	0.1578	0.1898	0.06017
Organismal Systems	-Biosynthesis	1.179	1.317	1.712	0.5878	1.098	0.5629	1.977	1.668	2.413	1.778	5.52	0.506	0.6873	0.3653	0.6189	0.2091	2.506	1.838	2.652	0.8935	2.018	0.9124	2.055	4.862	2.301	2.508	4.421	1.556
-Immune System	-Biosynthesis	0.05891	0.1185	0.05151	0.02185	0.0694	0.05205	0.02419	0.05732	0.1115	0.06115	0.07252	0.05415	0.07691	0.03922	0.05668	0.01237	0.191	0.06895	0.01071	0.03961	0.1113	0.02254	0.04766	0.1836	0.07659	0.1759	0.3904	0.06301
-Endocrine System	-Biosynthesis	0.4026	0.2204	0.1004	0.2912	0.1327	0.04088	0.2158	0.07636	0.1777	0.5399	0.5315	0.1755	0.3121	0.06736	0.1159	0.1239	0.1148	0.2678	0.1104	0.1041	0.2387	0.09668	0.1088	0.08694	0.3731	0.4121	0.6201	0.5878
-Circulatory System	-Biosynthesis	0.6895	0.6151	1.215	0.2663	0.7121	0.4242	1.726	1.404	2.048	1.103	4.892	0.1786	0.2166	0.2197	0.4182	0.06773	2.156	0.9722	2.519	0.4676	1.64	0.3708	1.408	4.475	1.811	1.806	3.329	0.889
-Digestive System	-Biosynthesis	0.007585	0.01451	0.007326	0.0009975	0.005315	0.003462	0.001239	0.09369	0.007493	0.006744	0.002639	0.07275	0.05128	0.02186	0.01426	0.001559	0.00275	0.01313	0.002622	0.01948	0.005613	0.3659	0.007166	0.01033	0.004917	0.009065	0.00513	0.002603
-Excretory System	-Biosynthesis	0.004285	0.04321	0.009453	0.001677	0.01328	0.009431	0.001349	0.009618	0.006137	0.005604	0.004721	0.008398	0.007578	0.005917	0.005231	0.001462	0.007125	0.04258	0.00185	0.00552	0.002597	0.04392	0.4614	0.005177	0.004146	0.01239	0.01425	0.002673
-Nervous System	-Biosynthesis	0.01415	0.2748	0.2886	0.004329	0.1191	0.01282	0.003641	0.02078	0.04077	0.02024	0.01313	0.01194	0.01548	0.009452	0.007299	0.001657	0.01959	0.4396	0.006404	0.2077	0.01662	0.01133	0.01891	0.09306	0.02981	0.08643	0.05832	0.008731
-Sensory System	-Biosynthesis	7.997e-05	9.061e-05	0.0004025	2.334e-05	0.0005093	0.01761	7.49e-05	0.002309	1.907e-05	0.0296	9.09e-05	0.003235	0.0051	1.577e-05	4.015e-05	2.246e-05	6.143e-05	7.732e-05	9.424e-05	0.0003312	4.118e-05	5.897e-05	0.0002626	6.386e-05	0.0002536	0.00106	0.0008156	5.281e-05
-Development	-Biosynthesis	0.002022	0.03019	0.03969	0.00136	0.04563	0.002486	0.004925	0.003284	0.02153	0.01204	0.002464	0.001465	0.002246	0.001728	0.001293	0.0004363	0.01466	0.03318	0.0003984	0.04915	0.003503	0.001131	0.002958	0.00769	0.001421	0.004348	0.003634	0.002591
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Biosynthesis	0.05208	0.1605	0.07821	0.02115	0.0862	0.04891	0.03571	0.07594	0.1252	0.1113	0.06727	0.04698	0.05902	0.03408	0.05651	0.01803	0.06003	0.1985	0.05945	0.09097	0.1073	0.1133	0.07848	0.08848	0.1328	0.09785	0.2162	0.04919
-Cancers	-Biosynthesis	0.009844	0.01917	0.006624	0.006798	0.01216	0.01069	0.009592	0.02728	0.04098	0.02428	0.008591	0.01375	0.01487	0.006015	0.005435	0.001892	0.01778	0.01849	0.007065	0.006415	0.03668	0.01194	0.01663	0.01783	0.05297	0.02798	0.09988	0.02425
-Immune System Diseases	-Biosynthesis	0.0007532	0.001612	0.0005875	0.0002347	0.0004755	0.00139	1.589e-05	0.0009388	0.007828	0.0002065	0.0001049	0.0008067	0.001372	0.0005272	0.0003655	0.0002977	0.0001807	0.001552	4.656e-05	0.0006347	0.0008146	0.001139	0.002079	0.0002596	0.001367	0.0006186	0.001973	0.0002692
-Neurodegenerative Diseases	-Biosynthesis	0.03519	0.124	0.06144	0.01099	0.06181	0.02007	0.02361	0.03144	0.04549	0.0754	0.0386	0.01737	0.02437	0.02276	0.04375	0.01299	0.03336	0.1633	0.04786	0.06668	0.04572	0.05336	0.03087	0.04739	0.04964	0.04926	0.0801	0.01864
-Cardiovascular Diseases	-Biosynthesis	5.398e-05	0.0007785	3.354e-05	4.772e-05	0.0001679	0.002453	0.0003079	0.001138	0.003783	0.005701	0.01047	0.00149	0.003577	7.854e-05	4.626e-05	0.0002783	0.0003345	6.222e-05	7.322e-05	8.934e-05	0.0002097	0.0001249	0.002519	0.000255	0.0005687	0.001057	0.0003763	0.0002087
-Metabolic Diseases	-Biosynthesis	0.0002646	0.002053	0.001372	3.108e-06	0.001529	0.0002029	4.755e-06	0.0003339	0.0003722	0.0007306	0.0001521	0.0002607	0.0002195	7.247e-05	7.416e-05	2.012e-05	3.273e-05	0.001028	1.244e-05	0.00133	0.000156	0.002089	0.0006725	6.186e-05	0.0002	0.0002348	4.794e-05	5.291e-05
-Infectious Diseases	-Biosynthesis	0.005974	0.01295	0.008156	0.003079	0.01005	0.01411	0.002179	0.01482	0.02676	0.004959	0.009346	0.01331	0.0146	0.004628	0.006842	0.002551	0.008337	0.01412	0.004398	0.01582	0.02368	0.04464	0.02571	0.02269	0.02809	0.0187	0.03386	0.005767
Not Mapped	-Biosynthesis	0.9669	3.228	1.805	0.6821	2.247	1.444	0.8918	2.05	3.713	1.427	1.115	1.377	1.701	1.028	0.9575	0.3939	1.626	2.593	1.03	2.296	2.076	1.776	1.984	2.475	2.03	2.418	3.828	1.01
-Not Mapped	-Biosynthesis	0.9669	3.228	1.805	0.6821	2.247	1.444	0.8918	2.05	3.713	1.427	1.115	1.377	1.701	1.028	0.9575	0.3939	1.626	2.593	1.03	2.296	2.076	1.776	1.984	2.475	2.03	2.418	3.828	1.01
TOTAL	-Other Enzymes	43.62	88.22	48.72	49.72	65.39	66.82	126.6	70.4	77.32	143.2	116.6	42.77	56.17	38.17	43.12	37.84	84.85	83.76	280.7	57.45	73.21	37.77	90.31	89.58	54.23	91.83	102.5	106.5
MAPPED	-Other Enzymes	38.22	69.82	40.73	43.11	52.18	54.18	113.8	56.46	63.21	129.4	106.9	34.75	45.61	31.29	36.86	33.21	68.53	69.83	251.6	46.06	59.67	32.37	75.15	75.6	45.05	76.5	82.35	89.68
Genetic Information Processing	-Other Enzymes	11.04	17.1	7.45	5.777	11.35	16.53	7.302	19.07	32.29	12.84	7.531	11	15.34	6.087	7.461	7.008	13.5	16.92	14.91	10.53	20.29	19.83	27.47	20.01	12.22	27.54	29.95	18.04
-Transcription	-Other Enzymes	0.5572	1.172	0.4	0.172	0.8359	1.165	0.2716	1.259	3.273	0.803	0.6929	0.4898	0.7334	0.3439	0.392	0.1953	0.8761	1.137	0.4143	0.7266	1.686	0.2762	1.115	1.85	0.7418	2.989	3.135	0.687
-Translation	-Other Enzymes	2.38	4.168	1.787	1.873	2.518	5.36	2.127	6.862	11.21	3.361	2	3.839	5.546	1.742	1.668	2.764	2.951	3.651	5.165	2.814	5.041	11.68	10.87	5.391	4.051	7.526	9.961	4.358
-Folding, Sorting and Degradation	-Other Enzymes	7.246	10.31	4.705	3.28	7.029	8.623	4.125	9.596	13.24	7.09	4.315	5.51	7.322	3.453	4.684	3.529	8.109	10.61	7.663	6.206	11.36	6.97	12.76	10.1	5.748	12.84	13.22	11.91
-DNA Maintenance	-Other Enzymes	0.8535	1.441	0.5582	0.4524	0.9629	1.38	0.7784	1.357	4.562	1.582	0.5225	1.157	1.738	0.5476	0.7174	0.5195	1.565	1.526	1.667	0.7841	2.2	0.9102	2.729	2.666	1.679	4.192	3.635	1.09
Environmental Information Processing	-Other Enzymes	2.44	4.866	2.493	1.611	3.616	3.432	4.968	2.846	3.251	5.152	5.059	2.575	3.64	1.585	1.465	0.8761	4.545	4.459	6.511	3.862	3.239	0.8665	3.02	4.351	2.526	5.163	3.604	3.998
-Signal Transduction	-Other Enzymes	1.118	4.564	2.165	1.352	2.983	2.18	4.714	1.899	2.571	4.509	4.677	1.502	2.155	1.243	1.195	0.6938	2.744	4.005	5.306	3.387	2.185	0.5634	2.543	3.17	1.558	4.073	2.369	2.796
-Signaling Molecules and Interaction	-Other Enzymes	1.321	0.3015	0.3284	0.2584	0.6326	1.252	0.2541	0.9465	0.6804	0.6437	0.3814	1.073	1.485	0.3419	0.2698	0.1823	1.801	0.4542	1.206	0.4743	1.055	0.3032	0.4774	1.181	0.968	1.09	1.235	1.201
Cellular Processes	-Other Enzymes	3.259	15.04	7.168	3.426	10	7.269	26.87	7.856	6.801	64.62	8.92	3.657	5.582	3.029	3.741	2.17	8.121	15.09	92.28	8.189	7.06	1.536	7.507	9.588	6.058	10.62	9.996	8.885
-Crystallins	-Other Enzymes	0.09211	0.3767	0.1118	0.02926	0.1121	0.06855	1.538	0.05399	0.04522	52	3.416	0.05436	0.03333	0.02831	0.26	0.02316	0.4195	0.3804	1.288	0.1001	0.06895	0.02614	0.07483	0.04205	0.9504	0.0915	0.1391	0.2332
-Vesicular Transport	-Other Enzymes	1.069	3.088	1.468	1.207	2.125	1.472	1.073	1.143	1.187	1.78	1.152	1.035	1.544	1.42	1.633	1.146	2.019	2.94	1.382	2.033	2.104	0.3532	1.874	2.459	1.067	2.776	2.026	3.44
-Cytoskeleton	-Other Enzymes	0.9586	6.39	3.781	0.8832	4.783	3.728	9.753	3.369	3.813	6.871	1.592	1.498	2.57	0.7977	0.95	0.5077	3.104	7.616	40.71	3.917	3.092	0.7881	3.436	4.886	2.872	5.611	5.294	3.025
-Cell Motility	-Other Enzymes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.9171	4.801	1.631	1.017	2.667	1.382	1.525	1.507	1.326	2.035	1.887	0.7575	0.9803	0.5744	0.7598	0.387	1.412	3.827	1.306	1.906	1.074	0.3161	0.9092	1.024	0.8653	1.626	1.767	1.613
-Cell Communication	-Other Enzymes	0.2215	0.3814	0.1765	0.289	0.3155	0.6194	12.98	1.783	0.4303	1.927	0.8728	0.3112	0.4544	0.2092	0.1384	0.1062	1.166	0.3245	47.6	0.2329	0.7213	0.05254	1.213	1.177	0.3031	0.5167	0.77	0.5744
Metabolism	-Other Enzymes	14.61	24.41	15.7	26.41	20.26	21.6	45.89	14.84	11.22	28.47	36.79	14.3	16.42	17.92	19.78	20.49	16.63	22.43	61.28	18.59	15.22	7.008	20.85	13.7	13.23	16.66	14.37	32.07
-Membrane Transport	-Other Enzymes	0.001437	0.00304	0.005512	0.007494	0.00114	0.009141	0.004293	0.0049	0.007909	0.0146	0.001993	0.01036	0.01049	0.00389	0.001462	0.006076	0.003591	0.001396	0.003839	0.003108	0.004656	0.000659	0.01131	0.007368	0.002488	0.008776	0.00509	0.006333
-Central Carbon Metabolism	-Other Enzymes	6.028	7.401	6.1	8.432	7.566	7.433	14.54	4.329	4.69	12.57	8.225	4.771	6.119	5.522	6.159	5.621	4.035	7.76	25.12	8.163	5.57	1.305	7.603	5.474	3.097	6.726	4.533	10.28
-Energy Metabolism	-Other Enzymes	1.989	10.3	4.167	7.288	5.811	4.41	16.03	2.708	1.722	5.193	18.86	2.696	3.083	4.709	6.076	2.115	1.561	8.295	6.899	4.463	2.127	1.658	4.591	1.574	4.61	2.588	3.56	4.168
-Biosynthesis	-Other Enzymes	5.588	5.699	4.424	9.679	5.877	8.749	14.31	6.796	3.8	9.694	8.705	5.826	6.207	6.686	6.54	11.75	10.03	5.37	28.25	4.963	6.522	3.045	7.641	5.647	4.523	6.337	5.269	16.62
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	6.588	7.505	7.575	5.689	6.453	4.925	28.29	11.33	9.17	17.23	48.05	2.948	4.266	2.442	4.047	2.457	25.13	9.868	74.91	4.435	13.16	2.778	15.7	27.46	10.41	15.89	23.29	25.87
-Immune System	-Other Enzymes	0.3292	0.6752	0.2279	0.2115	0.4079	0.4554	0.3462	0.3895	0.4239	0.5928	0.6313	0.3155	0.4774	0.2622	0.3707	0.1453	1.916	0.3702	0.3025	0.1966	0.7256	0.06863	0.3642	1.037	0.3464	1.115	2.057	1.047
