Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
Genetic Information Processing	Genetic Information Processing	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Transcription	Genetic Information Processing	0.05651	0.07383	0.04612	0.03294	0.07501	0.06894	0.03659	0.05969	0.1155	0.063	0.07149	0.05152	0.05298	0.06139	0.05854	0.03271	0.06626	0.07308	0.02974	0.0645	0.0827	0.01658	0.04725	0.09409	0.06521	0.1156	0.1197	0.03817
-Translation	Genetic Information Processing	0.1895	0.1993	0.2056	0.2799	0.2151	0.2672	0.2716	0.277	0.2874	0.245	0.2237	0.2824	0.2935	0.2433	0.1986	0.3182	0.2005	0.1993	0.3462	0.2369	0.2052	0.4386	0.3201	0.2313	0.2603	0.2354	0.2505	0.2102
-Folding, Sorting and Degradation	Genetic Information Processing	0.7032	0.6634	0.6963	0.6355	0.6509	0.6062	0.6061	0.6164	0.4842	0.6062	0.6517	0.5962	0.5784	0.6335	0.6751	0.5988	0.6638	0.6566	0.5291	0.6472	0.6381	0.5098	0.5651	0.5853	0.5723	0.5339	0.5347	0.6934
-DNA Maintenance	Genetic Information Processing	0.05078	0.0635	0.05199	0.05164	0.05895	0.05769	0.08578	0.04692	0.1129	0.08581	0.05319	0.0699	0.07509	0.0618	0.06782	0.05029	0.06946	0.07102	0.09496	0.05133	0.07402	0.0351	0.06752	0.08932	0.1022	0.115	0.09516	0.05828
Environmental Information Processing	Genetic Information Processing	0.2299	0.2745	0.2772	0.2414	0.3075	0.2226	0.5691	0.2096	0.1044	0.2965	0.5144	0.2191	0.2233	0.2628	0.1884	0.1166	0.3312	0.2623	0.3801	0.3509	0.211	0.04464	0.1201	0.2274	0.2111	0.1538	0.1614	0.2472
-Signal Transduction	Genetic Information Processing	0.1004	0.2526	0.2324	0.2075	0.2504	0.1552	0.5424	0.1741	0.08696	0.2525	0.4728	0.1322	0.1403	0.2165	0.1566	0.08926	0.2414	0.2287	0.3343	0.295	0.1621	0.03139	0.1015	0.1836	0.156	0.1242	0.1237	0.1988
-Signaling Molecules and Interaction	Genetic Information Processing	0.1294	0.02186	0.04474	0.03399	0.0571	0.06744	0.02667	0.03548	0.01743	0.04396	0.04158	0.08688	0.08293	0.04623	0.03179	0.02729	0.08977	0.03361	0.04579	0.05594	0.04895	0.01325	0.01865	0.04382	0.05511	0.02957	0.03767	0.0484
Cellular Processes	Genetic Information Processing	0.3549	1.269	1.248	0.6743	1.185	0.6487	5.893	0.8344	0.2742	4.087	1.17	0.475	0.5372	0.6537	0.5622	0.3489	0.9709	1.382	6.608	0.9952	0.4926	0.1085	0.3724	0.5671	0.6782	0.449	0.4916	0.5742
-Crystallins	Genetic Information Processing	0.005246	0.01438	0.008324	0.003255	0.00549	0.002679	0.106	0.001798	0.0008943	2.715	0.3072	0.003209	0.00143	0.002873	0.02148	0.002145	0.0174	0.01558	0.05241	0.005691	0.002127	0.001131	0.001829	0.001363	0.05744	0.002175	0.003778	0.008643
-Vesicular Transport	Genetic Information Processing	0.08927	0.2065	0.2209	0.2062	0.255	0.09776	0.1319	0.06889	0.05068	0.1312	0.1445	0.1034	0.1091	0.2452	0.2065	0.1524	0.1773	0.2254	0.08129	0.2562	0.105	0.02204	0.0747	0.1385	0.09022	0.1152	0.08367	0.1772
-Cytoskeleton	Genetic Information Processing	0.1253	0.7384	0.8221	0.2145	0.6827	0.3281	1.641	0.2332	0.1466	0.7605	0.3449	0.2161	0.2754	0.2222	0.1923	0.1034	0.4081	0.8805	2.607	0.5553	0.191	0.06481	0.1652	0.2343	0.3673	0.2297	0.221	0.2134
-Cell Motility	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Genetic Information Processing	0.07146	0.2589	0.1391	0.112	0.1674	0.07093	0.118	0.06763	0.03502	0.1144	0.1542	0.05216	0.04915	0.07294	0.08443	0.04081	0.1046	0.2099	0.05315	0.1266	0.05437	0.01336	0.035	0.04641	0.07604	0.05277	0.07491	0.06905
-Cell Communication	Genetic Information Processing	0.06355	0.05047	0.05711	0.1383	0.07471	0.1492	3.896	0.4629	0.04092	0.3662	0.2195	0.1001	0.1021	0.1105	0.05747	0.05005	0.2635	0.05067	3.814	0.05135	0.1401	0.007122	0.09563	0.1465	0.08714	0.04914	0.1083	0.1059
Metabolism	Genetic Information Processing	1.546	1.421	1.981	5.058	1.752	1.294	5.748	0.768	0.3801	2.165	4.43	1.394	1.193	3.013	2.948	3.642	1.198	1.46	4.101	1.79	0.7951	0.4259	0.8441	0.7297	1.166	0.6709	0.5704	2.119
-Membrane Transport	Genetic Information Processing	0.00036	0.0003805	0.001119	0.002662	0.0003292	0.001328	0.001722	0.0009632	0.001073	0.002655	0.0006652	0.002218	0.001667	0.001265	0.0005774	0.002608	0.001476	0.0003639	0.001118	0.000759	0.0004482	0.0002156	0.001231	0.0008323	0.0007945	0.0005483	0.0004074	0.0007638
-Central Carbon Metabolism	Genetic Information Processing	0.72	0.5664	0.9183	1.986	0.7849	0.5493	2.327	0.2785	0.1736	1.129	1.39	0.5218	0.482	1.121	1.126	1.046	0.3637	0.6448	1.9	0.9079	0.3301	0.1049	0.3626	0.3294	0.3738	0.3067	0.2177	0.8039
-Energy Metabolism	Genetic Information Processing	0.1258	0.4462	0.3665	0.6623	0.3516	0.1666	1.27	0.09139	0.03316	0.2506	1.616	0.1545	0.1296	0.4976	0.6223	0.1993	0.07833	0.3931	0.261	0.284	0.0629	0.06598	0.1108	0.05809	0.2785	0.05881	0.08194	0.1385
-Biosynthesis	Genetic Information Processing	0.5995	0.3484	0.5638	2.207	0.5216	0.5141	2.009	0.3498	0.1389	0.7127	1.286	0.6262	0.5047	1.237	1.062	2.24	0.6823	0.3547	1.87	0.4973	0.3501	0.2177	0.3287	0.2893	0.4334	0.2654	0.2315	1.105
-Other Enzymes	Genetic Information Processing	0.1002	0.05967	0.1315	0.2008	0.0933	0.06279	0.1402	0.0473	0.03348	0.06992	0.1364	0.08975	0.07463	0.1557	0.1364	0.1549	0.07232	0.06713	0.06866	0.09993	0.05158	0.03711	0.04085	0.05213	0.0794	0.0395	0.03888	0.06989
Organismal Systems	Genetic Information Processing	0.4265	0.4	0.7691	0.6304	0.4508	0.2862	3.402	0.5099	0.2691	1.045	5.057	0.2187	0.2217	0.3559	0.4901	0.2077	1.409	0.5488	5.073	0.3823	0.5714	0.1546	0.4975	0.9787	0.8508	0.4485	0.8413	1.089
-Immune System	Genetic Information Processing	0.04153	0.06164	0.03746	0.04542	0.0429	0.03926	0.06049	0.02917	0.02255	0.06461	0.1146	0.03661	0.04346	0.06779	0.08593	0.02685	0.1989	0.0376	0.04121	0.02938	0.04987	0.005665	0.01912	0.07098	0.05399	0.04966	0.1069	0.08251
-Endocrine System	Genetic Information Processing	0.09174	0.03691	0.02495	0.2274	0.025	0.01065	0.1729	0.0133	0.01062	0.1571	0.2996	0.03987	0.06044	0.04296	0.05029	0.08146	0.05968	0.03881	0.09162	0.0191	0.04246	0.007599	0.01506	0.0157	0.0717	0.04357	0.0879	0.2423
-Circulatory System	Genetic Information Processing	0.2789	0.1694	0.5092	0.3429	0.2857	0.1958	3.141	0.4194	0.2251	0.7568	4.616	0.08728	0.07803	0.1998	0.3231	0.08903	1.111	0.2818	4.915	0.196	0.4686	0.05564	0.3452	0.8656	0.7094	0.3346	0.6317	0.7481
-Digestive System	Genetic Information Processing	0.00416	0.006561	0.003962	0.002015	0.003072	0.002676	0.002661	0.03441	0.001302	0.02236	0.003149	0.03936	0.02432	0.02447	0.01753	0.00445	0.003434	0.003026	0.00641	0.008845	0.00369	0.07647	0.003113	0.004714	0.003319	0.002672	0.001597	0.004131
-Excretory System	Genetic Information Processing	0.002402	0.02053	0.006078	0.003076	0.008044	0.004787	0.002804	0.003253	0.0008826	0.004396	0.006762	0.004537	0.003185	0.009096	0.00597	0.002269	0.005752	0.01972	0.00344	0.002973	0.000919	0.007317	0.1093	0.001719	0.002125	0.002889	0.003319	0.002384
-Nervous System	Genetic Information Processing	0.00583	0.08467	0.151	0.006209	0.0473	0.006025	0.005987	0.006189	0.004327	0.01069	0.01116	0.00516	0.005125	0.008587	0.005162	0.002371	0.01096	0.1461	0.01383	0.08816	0.004385	0.001556	0.004348	0.01677	0.008851	0.01291	0.008127	0.005442
-Sensory System	Genetic Information Processing	0.0001142	9.829e-05	0.0005939	0.0001017	0.0006809	0.02483	0.0003801	0.002186	6.065e-06	0.01438	0.0002908	0.004639	0.005589	4.567e-05	0.0001075	0.000103	0.0001216	8.236e-05	0.000507	0.000413	3.603e-05	3.284e-05	0.0002169	5.015e-05	0.000324	0.0006809	0.00048	0.0001324
-Development	Genetic Information Processing	0.001823	0.02027	0.03591	0.003281	0.03818	0.002232	0.01576	0.002011	0.004284	0.01464	0.005065	0.001253	0.001598	0.003194	0.001979	0.001137	0.01883	0.02166	0.001466	0.03737	0.001512	0.000281	0.001115	0.003173	0.001043	0.001602	0.001298	0.004389
-Environmental Adaptation	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	Genetic Information Processing	0.02327	0.05873	0.05327	0.03146	0.04554	0.03882	0.0617	0.02776	0.01894	0.07707	0.106	0.03021	0.03344	0.03913	0.04421	0.02992	0.04788	0.06837	0.08493	0.04945	0.03752	0.02033	0.02696	0.02893	0.06264	0.02602	0.05025	0.04957
-Cancers	Genetic Information Processing	0.006015	0.01027	0.006234	0.01226	0.01024	0.007517	0.01962	0.01036	0.007154	0.01954	0.01332	0.008171	0.007316	0.0114	0.007448	0.003632	0.01487	0.01002	0.01586	0.005149	0.0133	0.00275	0.006268	0.008507	0.02635	0.008845	0.02637	0.02301
-Immune System Diseases	Genetic Information Processing	0.0004917	0.0007977	0.0004658	0.0004777	0.0003284	0.0008979	4.147e-05	0.0004139	0.001189	0.0001925	0.0001636	0.0005284	0.0006844	0.0007521	0.0004634	0.000621	0.0001755	0.0007597	0.0001173	0.0003851	0.000324	0.000292	0.0007943	9.368e-05	0.0007942	0.0001829	0.0005326	0.000309
-Neurodegenerative Diseases	Genetic Information Processing	0.01383	0.04132	0.04244	0.0147	0.02964	0.008121	0.0324	0.009256	0.007177	0.03528	0.03178	0.008705	0.008771	0.02209	0.02962	0.01992	0.02638	0.05208	0.06054	0.03826	0.01698	0.008112	0.008443	0.01418	0.02182	0.01099	0.01628	0.02007
-Cardiovascular Diseases	Genetic Information Processing	0.0001861	0.001213	0.0001201	0.0001839	0.0004205	0.008271	0.006131	0.003104	0.0008209	0.01783	0.05042	0.004779	0.008364	0.0003554	0.0003277	0.002199	0.001381	0.0001269	0.001046	0.0002368	0.0005124	0.0001947	0.004302	0.0003265	0.001937	0.002038	0.0006519	0.001562
-Metabolic Diseases	Genetic Information Processing	0.0002052	0.001235	0.001146	7.101e-06	0.00111	0.0001629	1.258e-05	0.0001673	6.288e-05	0.0009652	0.0003472	0.0001842	0.0001172	0.0001343	0.0001323	5.706e-05	4.406e-05	0.0008797	4.305e-05	0.0008687	0.0001252	0.001246	0.000603	4.971e-05	0.0001726	0.0001388	1.503e-05	0.0001078
-Infectious Diseases	Genetic Information Processing	0.002545	0.003891	0.002856	0.00383	0.003798	0.01385	0.003488	0.004456	0.00254	0.003271	0.009944	0.007846	0.008187	0.004401	0.006219	0.003491	0.005031	0.004513	0.007328	0.004554	0.00628	0.007735	0.006547	0.005773	0.01156	0.003826	0.006406	0.004508
Not Mapped	Genetic Information Processing	0.5294	1.343	1.021	1.146	1.152	0.7803	1.735	0.744	0.4527	1.068	1.467	0.7568	0.7143	1.188	1.008	0.6926	1.234	1.059	2.189	1.097	0.6964	0.3791	0.628	0.745	0.9946	0.5957	0.8668	0.9711
-Not Mapped	Genetic Information Processing	0.5294	1.343	1.021	1.146	1.152	0.7803	1.735	0.744	0.4527	1.068	1.467	0.7568	0.7143	1.188	1.008	0.6926	1.234	1.059	2.189	1.097	0.6964	0.3791	0.628	0.745	0.9946	0.5957	0.8668	0.9711
TOTAL	-Transcription	72.73	78.09	137.7	266.6	78.56	61.95	503.1	68.58	21.64	154.6	192.2	79.47	74.04	106.1	106.6	184.6	93.44	79.1	653.5	87.83	46	128.7	73.84	45.46	76.11	28.92	33.27	158.5
MAPPED	-Transcription	63.36	59.9	115.5	231.8	63.2	50.63	455.7	56.12	17.72	137.6	171.7	64.78	60.56	86.73	89.39	163.4	74.82	64.61	579.9	70.81	37.58	105.8	60.55	37.54	60.86	23.76	26.03	133.1
Genetic Information Processing	-Transcription	17.7	13.54	21.68	30.36	13.33	14.51	27.33	16.75	8.656	15.87	13.99	19.41	18.88	16.29	17.08	30.57	15.09	13.68	33.62	15.5	12.09	60.33	21.16	10.63	15.34	8.647	8.356	26.2
-Transcription	-Transcription	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Translation	-Transcription	3.353	2.699	4.458	8.497	2.868	3.876	7.421	4.64	2.488	3.889	3.129	5.481	5.54	3.964	3.392	9.726	3.026	2.727	11.64	3.673	2.482	26.46	6.775	2.458	3.993	2.036	2.093	5.507
-Folding, Sorting and Degradation	-Transcription	12.44	8.984	15.1	19.29	8.678	8.794	16.56	10.33	4.192	9.622	9.115	11.57	10.92	10.32	11.53	18.31	10.02	8.985	17.79	10.03	7.716	30.75	11.96	6.221	8.776	4.617	4.468	18.17
-DNA Maintenance	-Transcription	0.8986	0.8601	1.127	1.568	0.7858	0.8368	2.344	0.7861	0.9771	1.362	0.744	1.357	1.417	1.007	1.159	1.537	1.048	0.9718	3.193	0.7958	0.8951	2.118	1.429	0.9493	1.567	0.9944	0.7951	1.527
Environmental Information Processing	-Transcription	4.068	3.717	6.01	7.33	4.1	3.229	15.55	3.512	0.9037	4.706	7.195	4.253	4.214	4.28	3.218	3.563	4.999	3.589	12.78	5.441	2.552	2.693	2.543	2.417	3.237	1.33	1.349	6.477
-Signal Transduction	-Transcription	1.777	3.421	5.04	6.298	3.339	2.251	14.82	2.917	0.7528	4.008	6.614	2.567	2.649	3.527	2.675	2.729	3.644	3.129	11.24	4.573	1.96	1.894	2.148	1.951	2.392	1.074	1.034	5.209
-Signaling Molecules and Interaction	-Transcription	2.29	0.2961	0.9702	1.032	0.7612	0.9783	0.7289	0.5944	0.1509	0.6978	0.5816	1.686	1.565	0.753	0.5431	0.8343	1.355	0.4599	1.54	0.8673	0.5919	0.7995	0.3946	0.4658	0.8451	0.2557	0.3147	1.268
Cellular Processes	-Transcription	6.28	17.18	27.05	20.47	15.8	9.41	161.1	13.98	2.373	64.87	16.37	9.219	10.14	10.65	9.605	10.66	14.65	18.91	222.2	15.43	5.956	6.544	7.881	6.027	10.4	3.882	4.108	15.04
-Crystallins	-Transcription	0.09283	0.1948	0.1805	0.09881	0.07319	0.03887	2.898	0.03013	0.007742	43.09	4.298	0.06228	0.02699	0.0468	0.367	0.06556	0.2626	0.2131	1.762	0.08824	0.02572	0.06825	0.0387	0.01449	0.8809	0.01881	0.03157	0.2265
-Vesicular Transport	-Transcription	1.58	2.797	4.79	6.26	3.4	1.418	3.604	1.154	0.4387	2.082	2.022	2.007	2.059	3.994	3.528	4.659	2.676	3.084	2.733	3.972	1.269	1.33	1.581	1.472	1.384	0.9958	0.6991	4.642
-Cytoskeleton	-Transcription	2.218	10	17.83	6.513	9.101	4.76	44.84	3.907	1.269	12.07	4.824	4.195	5.199	3.62	3.285	3.162	6.159	12.05	87.65	8.609	2.31	3.91	3.496	2.491	5.633	1.986	1.847	5.59
-Cell Motility	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Transcription	1.265	3.507	3.017	3.399	2.232	1.029	3.226	1.133	0.3031	1.816	2.157	1.012	0.9277	1.188	1.442	1.247	1.579	2.873	1.787	1.963	0.6574	0.8063	0.7408	0.4932	1.166	0.4563	0.6259	1.809
-Cell Communication	-Transcription	1.125	0.6835	1.238	4.2	0.996	2.165	106.5	7.755	0.3542	5.812	3.071	1.942	1.927	1.8	0.9818	1.53	3.976	0.6934	128.2	0.7961	1.694	0.4297	2.024	1.557	1.336	0.4249	0.9045	2.776
Metabolism	-Transcription	27.36	19.25	42.96	153.6	23.35	18.77	157.1	12.87	3.291	34.36	61.97	27.07	22.51	49.08	50.35	111.3	18.08	19.98	137.9	27.75	9.615	25.69	17.87	7.756	17.88	5.802	4.766	55.51
-Membrane Transport	-Transcription	0.006371	0.005153	0.02427	0.08083	0.004389	0.01927	0.04707	0.01614	0.009291	0.04215	0.009304	0.04305	0.03147	0.0206	0.009864	0.07972	0.02227	0.004979	0.03758	0.01177	0.005419	0.01301	0.02605	0.008846	0.01218	0.004742	0.003404	0.02001
-Central Carbon Metabolism	-Transcription	12.74	7.672	19.91	60.28	10.46	7.968	63.59	4.666	1.502	17.92	19.45	10.13	9.099	18.26	19.24	31.96	5.489	8.822	63.89	14.08	3.991	6.33	7.673	3.501	5.733	2.652	1.819	21.06
-Energy Metabolism	-Transcription	2.225	6.044	7.947	20.11	4.687	2.417	34.71	1.531	0.287	3.978	22.6	2.999	2.446	8.105	10.63	6.093	1.182	5.38	8.774	4.403	0.7606	3.98	2.345	0.6174	4.272	0.5085	0.6846	3.63
-Biosynthesis	-Transcription	10.61	4.719	12.22	67	6.953	7.458	54.9	5.861	1.202	11.31	18	12.15	9.527	20.16	18.14	68.48	10.3	4.854	62.89	7.71	4.234	13.13	6.957	3.074	6.647	2.295	1.934	28.96
-Other Enzymes	-Transcription	1.774	0.8081	2.852	6.097	1.244	0.9108	3.833	0.7925	0.2898	1.11	1.907	1.742	1.409	2.537	2.329	4.736	1.092	0.9186	2.308	1.549	0.6237	2.239	0.8645	0.5541	1.218	0.3416	0.3249	1.831
Organismal Systems	-Transcription	7.547	5.418	16.68	19.14	6.01	4.152	92.98	8.542	2.329	16.59	70.73	4.245	4.186	5.798	8.372	6.348	21.27	7.509	170.6	5.926	6.91	9.325	10.53	10.4	13.05	3.879	7.03	28.54
-Immune System	-Transcription	0.735	0.8348	0.8123	1.379	0.572	0.5695	1.653	0.4887	0.1952	1.025	1.604	0.7106	0.8203	1.104	1.468	0.8209	3.002	0.5145	1.386	0.4556	0.6031	0.3417	0.4047	0.7544	0.828	0.4294	0.8935	2.162
-Endocrine System	-Transcription	1.623	0.4999	0.5409	6.904	0.3333	0.1545	4.725	0.2228	0.09191	2.493	4.191	0.774	1.141	0.6998	0.8591	2.49	0.9008	0.531	3.081	0.2962	0.5135	0.4584	0.3188	0.1669	1.1	0.3767	0.7345	6.347
-Circulatory System	-Transcription	4.935	2.294	11.04	10.41	3.808	2.84	85.85	7.025	1.949	12.01	64.57	1.694	1.473	3.254	5.52	2.722	16.77	3.856	165.2	3.039	5.666	3.357	7.306	9.2	10.88	2.893	5.278	19.6
-Digestive System	-Transcription	0.07362	0.08886	0.08592	0.06117	0.04096	0.03883	0.07271	0.5764	0.01127	0.3549	0.04405	0.764	0.459	0.3985	0.2995	0.136	0.05183	0.04141	0.2155	0.1371	0.04462	4.613	0.06588	0.05011	0.0509	0.02311	0.01334	0.1082
-Excretory System	-Transcription	0.04251	0.278	0.1318	0.09338	0.1072	0.06944	0.07662	0.0545	0.00764	0.06978	0.09458	0.08807	0.06012	0.1482	0.102	0.06937	0.08682	0.2699	0.1157	0.04609	0.01111	0.4414	2.313	0.01828	0.03258	0.02498	0.02773	0.06247
-Nervous System	-Transcription	0.1032	1.147	3.273	0.1885	0.6305	0.0874	0.1636	0.1037	0.03746	0.1696	0.1562	0.1002	0.09674	0.1399	0.08818	0.07249	0.1654	1.999	0.4652	1.367	0.05303	0.09388	0.09201	0.1782	0.1357	0.1116	0.0679	0.1426
-Sensory System	-Transcription	0.002021	0.001331	0.01288	0.003087	0.009077	0.3602	0.01039	0.03662	5.25e-05	0.2283	0.004068	0.09005	0.1055	0.0007439	0.001836	0.003149	0.001835	0.001127	0.01705	0.006402	0.0004357	0.001981	0.00459	0.000533	0.004969	0.005888	0.004011	0.003469
-Development	-Transcription	0.03226	0.2745	0.7787	0.09962	0.509	0.03239	0.4308	0.0337	0.03708	0.2324	0.07084	0.02431	0.03017	0.05202	0.0338	0.03474	0.2842	0.2964	0.04928	0.5793	0.01828	0.01695	0.0236	0.03372	0.01599	0.01385	0.01084	0.115
-Environmental Adaptation	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Transcription	0.4118	0.7954	1.155	0.9552	0.6071	0.5631	1.686	0.4651	0.164	1.223	1.482	0.5865	0.6312	0.6374	0.7553	0.9146	0.7226	0.9356	2.856	0.7667	0.4537	1.226	0.5705	0.3074	0.9606	0.225	0.4199	1.299
-Cancers	-Transcription	0.1065	0.1391	0.1352	0.3722	0.1365	0.109	0.5363	0.1736	0.06193	0.3101	0.1863	0.1586	0.1381	0.1857	0.1272	0.111	0.2244	0.1371	0.5332	0.07983	0.1609	0.1659	0.1327	0.09041	0.4042	0.07648	0.2203	0.6029
-Immune System Diseases	-Transcription	0.008702	0.0108	0.0101	0.0145	0.004378	0.01302	0.001133	0.006935	0.01029	0.003055	0.002288	0.01026	0.01292	0.01225	0.007916	0.01898	0.002648	0.0104	0.003945	0.005971	0.003918	0.01761	0.01681	0.0009956	0.01218	0.001581	0.00445	0.008096
-Neurodegenerative Diseases	-Transcription	0.2447	0.5596	0.9203	0.4463	0.3952	0.1178	0.8856	0.1551	0.06213	0.56	0.4446	0.169	0.1656	0.3598	0.506	0.6089	0.3981	0.7126	2.035	0.5931	0.2053	0.4894	0.1787	0.1507	0.3347	0.09502	0.136	0.5258
-Cardiovascular Diseases	-Transcription	0.003294	0.01643	0.002604	0.005582	0.005606	0.12	0.1676	0.05199	0.007106	0.283	0.7052	0.09276	0.1579	0.00579	0.005598	0.06722	0.02084	0.001737	0.03518	0.003671	0.006196	0.01175	0.09105	0.00347	0.02971	0.01762	0.005447	0.04092
-Metabolic Diseases	-Transcription	0.003631	0.01672	0.02485	0.0002156	0.01479	0.002363	0.0003439	0.002803	0.0005443	0.01532	0.004857	0.003576	0.002213	0.002188	0.00226	0.001744	0.000665	0.01204	0.001447	0.01347	0.001514	0.07514	0.01276	0.0005284	0.002647	0.0012	0.0001256	0.002824
-Infectious Diseases	-Transcription	0.04504	0.0527	0.06193	0.1163	0.05063	0.2009	0.09532	0.07465	0.02199	0.05192	0.1391	0.1523	0.1545	0.0717	0.1062	0.1067	0.07593	0.06175	0.2464	0.07061	0.07594	0.4667	0.1386	0.06136	0.1772	0.03308	0.05352	0.1181
Not Mapped	-Transcription	9.369	18.18	22.14	34.79	15.35	11.32	47.42	12.46	3.919	16.95	20.52	14.69	13.48	19.35	17.22	21.17	18.62	14.49	73.61	17.01	8.421	22.87	13.29	7.918	15.25	5.151	7.242	25.44
-Not Mapped	-Transcription	9.369	18.18	22.14	34.79	15.35	11.32	47.42	12.46	3.919	16.95	20.52	14.69	13.48	19.35	17.22	21.17	18.62	14.49	73.61	17.01	8.421	22.87	13.29	7.918	15.25	5.151	7.242	25.44
TOTAL	-Translation	21.69	28.93	30.89	31.38	27.39	15.98	67.79	14.78	8.697	39.75	61.45	14.5	13.36	26.76	31.43	18.98	30.88	29.01	56.15	23.91	18.54	4.864	10.9	18.49	19.06	14.2	15.9	28.78
MAPPED	-Translation	18.89	22.19	25.92	27.28	22.04	13.06	61.4	12.09	7.122	35.39	54.89	11.82	10.93	21.88	26.35	16.8	24.72	23.69	49.82	19.28	15.14	3.999	8.937	15.27	15.24	11.67	12.44	24.16
Genetic Information Processing	-Translation	5.277	5.017	4.865	3.573	4.648	3.743	3.683	3.61	3.48	4.082	4.471	3.541	3.407	4.11	5.036	3.143	4.987	5.018	2.889	4.221	4.873	2.28	3.124	4.324	3.841	4.247	3.993	4.758
-Transcription	-Translation	0.2982	0.3705	0.2243	0.1177	0.3487	0.258	0.1347	0.2155	0.402	0.2572	0.3196	0.1824	0.1805	0.2523	0.2948	0.1028	0.3304	0.3667	0.08592	0.2722	0.403	0.0378	0.1476	0.4068	0.2505	0.4912	0.4778	0.1816
-Translation	-Translation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Folding, Sorting and Degradation	-Translation	3.711	3.328	3.387	2.271	3.026	2.269	2.232	2.226	1.685	2.474	2.913	2.111	1.971	2.604	3.399	1.882	3.31	3.295	1.529	2.732	3.109	1.162	1.765	2.531	2.198	2.268	2.135	3.299
-DNA Maintenance	-Translation	0.268	0.3186	0.2529	0.1845	0.274	0.2159	0.3159	0.1694	0.3928	0.3502	0.2378	0.2475	0.2558	0.254	0.3415	0.1581	0.3464	0.3564	0.2743	0.2166	0.3607	0.08004	0.2109	0.3862	0.3925	0.4884	0.3799	0.2773
Environmental Information Processing	-Translation	1.213	1.377	1.348	0.8626	1.43	0.8332	2.096	0.7568	0.3633	1.21	2.3	0.7759	0.7606	1.08	0.9486	0.3663	1.652	1.316	1.098	1.481	1.028	0.1018	0.3753	0.9833	0.8108	0.6532	0.6444	1.176
-Signal Transduction	-Translation	0.5301	1.267	1.131	0.7412	1.164	0.5808	1.997	0.6287	0.3026	1.031	2.114	0.4682	0.4781	0.8899	0.7885	0.2806	1.204	1.148	0.9658	1.245	0.7898	0.07158	0.317	0.7938	0.5992	0.5276	0.494	0.9458
-Signaling Molecules and Interaction	-Translation	0.683	0.1097	0.2176	0.1214	0.2654	0.2524	0.09822	0.1281	0.06066	0.1794	0.1859	0.3077	0.2825	0.19	0.1601	0.08578	0.4477	0.1687	0.1323	0.2361	0.2385	0.03022	0.05825	0.1895	0.2117	0.1256	0.1504	0.2303
Cellular Processes	-Translation	1.873	6.366	6.069	2.409	5.51	2.428	21.7	3.013	0.954	16.68	5.233	1.682	1.83	2.687	2.831	1.096	4.842	6.936	19.09	4.2	2.4	0.2473	1.163	2.452	2.605	1.907	1.963	2.732
-Crystallins	-Translation	0.02768	0.07215	0.04049	0.01163	0.02552	0.01003	0.3904	0.006493	0.003112	11.08	1.374	0.01136	0.004873	0.01181	0.1082	0.006741	0.08676	0.07816	0.1514	0.02402	0.01036	0.00258	0.005712	0.005894	0.2206	0.009239	0.01508	0.04112
-Vesicular Transport	-Translation	0.4711	1.036	1.075	0.7368	1.185	0.3659	0.4856	0.2487	0.1764	0.5355	0.6462	0.3662	0.3716	1.008	1.04	0.479	0.8844	1.131	0.2348	1.081	0.5115	0.05025	0.2334	0.599	0.3465	0.4891	0.3341	0.8429
-Cytoskeleton	-Translation	0.6615	3.705	3.999	0.7665	3.173	1.228	6.042	0.842	0.5103	3.104	1.542	0.7653	0.9384	0.9132	0.9684	0.3251	2.035	4.419	7.531	2.344	0.9309	0.1478	0.516	1.013	1.411	0.9757	0.8825	1.015
-Cell Motility	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
