Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-DNA Maintenance	-Neurodegenerative Diseases	2.885	1.583	1.392	1.851	1.711	4.738	1.614	3.644	15.84	1.359	1.079	6.711	7.014	2.259	1.17	2.025	3.11	1.185	0.8418	1.527	4.726	2.974	6.657	7.683	3.569	10.04	5.869	2.037
-RNA Family	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	11.32	6.779	7.786	8.289	8.662	16.39	13.55	11.7	12.11	6.683	13.33	21.06	19.81	9.31	4.765	4.923	12.13	4.714	4.721	10.24	9.11	5.087	11.49	13.55	10.45	13.81	7.592	11.21
-Signal Transduction	-Neurodegenerative Diseases	5.193	6.416	6.871	6.959	7.233	10.46	12.87	7.972	9.71	5.931	12.32	12.29	11.73	7.466	3.98	3.9	7.51	4.313	3.848	8.984	6.236	3.335	9.911	9.942	6.558	11.01	5.111	7.882
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	6.1	0.3672	0.9127	1.218	1.408	5.779	0.6412	3.726	2.331	0.7069	0.9601	8.522	7.724	1.731	0.7704	0.9778	4.604	0.3877	0.8544	1.186	2.781	1.734	1.579	3.5	3.867	2.747	2.463	3.221
Cellular Processes	-Neurodegenerative Diseases	14.45	21.11	21.82	14.69	23.63	33.63	70.73	32.33	25.13	84.56	20.23	28.36	28.92	16.64	11.3	10.87	22.13	15.91	66.34	20.81	19.81	8.163	28.56	30.1	24.47	28.41	21.21	23.95
-Crystallins	-Neurodegenerative Diseases	0.4277	0.5295	0.3547	0.1506	0.2717	0.329	4.199	0.2267	0.171	68.43	9	0.445	0.1815	0.1701	0.8661	0.1302	1.157	0.4098	0.9345	0.2655	0.197	0.1548	0.2916	0.1333	4.001	0.2472	0.3003	0.6575
-Stress Response	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	4.885	4.317	4.624	6.011	5.078	6.767	2.857	4.712	4.428	2.32	2.949	8.175	8.21	8.13	5.251	5.961	5.537	3.157	0.9905	5.338	5.951	2.045	7.17	7.693	4.443	7.433	4.328	9.607
-Cytoskeleton	-Neurodegenerative Diseases	4.451	8.976	12	4.147	11.6	17.89	26.62	14.14	14.42	9.042	4.194	12.27	14	4.793	3.165	2.854	8.561	8.2	29.53	10.39	8.832	4.666	13.39	15.49	12.09	15.16	11.43	8.529
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	3.658	6.749	4.286	2.892	5.917	5.667	1.618	5.754	4.488	2.228	1.787	4.922	4.061	2.289	1.556	1.331	3.66	3.794	0.365	4.204	2.769	0.9868	2.976	3.051	2.661	4.167	3.494	3.537
-Cell Communication	-Neurodegenerative Diseases	1.028	0.5362	0.5602	1.488	0.765	2.973	35.43	7.488	1.627	2.536	2.3	2.548	2.474	1.257	0.461	0.5973	3.216	0.3495	34.52	0.6178	2.061	0.3111	4.729	3.732	1.276	1.396	1.662	1.619
Metabolism	-Neurodegenerative Diseases	68.06	34.96	50.49	135.2	50.06	104.7	125.3	63.39	44.04	37.77	96.46	118.8	91.1	108	66	115.8	46.65	25.27	44.92	50.26	44.18	43.73	82.09	44.15	56.15	45.87	31.63	90.91
-Membrane Transport	-Neurodegenerative Diseases	0.6054	0.04436	0.284	0.2677	0.1867	0.3171	0.2309	0.4921	1.706	0.2118	0.06661	0.2991	0.2585	0.1791	0.1079	0.4192	1.627	0.04887	0.1186	0.08577	4.012	0.1255	1.351	0.925	0.1555	2.067	2.787	5.552
-Central Carbon Metabolism	-Neurodegenerative Diseases	27.37	10.09	18.88	41.8	17.86	33.35	38.88	17.56	17.16	16.28	20.33	37.74	32.24	29.6	18.75	27.49	10.8	8.177	18.14	21.26	15.41	7.387	28.93	16.94	12.37	17.68	9.536	28.24
-Energy Metabolism	-Neurodegenerative Diseases	8.41	13.54	12.74	36.85	12.96	19.66	37.93	10.39	6.25	6.345	47.68	21.08	15.66	27.16	18.93	10.9	3.782	8.454	4.785	11.66	5.579	9.48	16.68	4.793	18.68	6.732	7.126	11.15
-Biosynthesis	-Neurodegenerative Diseases	21.07	7.569	12.29	45.5	13.44	30.28	36.93	26.25	14.31	12.08	21.09	46.66	33.36	40.98	21.42	63.81	24.8	5.276	18.89	12.44	16.84	17.76	27.27	16.83	16.03	15.48	9.755	29.17
-Other Enzymes	-Neurodegenerative Diseases	9.677	4.443	4.55	8.978	4.934	13.14	4.549	9.001	8.606	2.903	4.365	13.15	9.162	9.053	4.721	10.24	6.603	3.359	1.804	4.073	6.139	10.17	8.835	7.626	7.356	8.192	4.986	11.17
Organismal Systems	-Neurodegenerative Diseases	30.59	10.55	24.05	29.29	15.65	23.64	77.24	47.58	34.68	22.75	126.6	24.14	23.24	14.68	13.49	13.82	69.32	10.63	54.33	11.76	37.6	16.44	61.21	87.03	43.82	42.94	50.29	72.93
-Immune System	-Neurodegenerative Diseases	1.528	0.9521	0.7233	1.089	0.9892	2.186	0.9449	1.636	1.603	0.78	1.663	2.582	2.6	1.575	1.235	0.8166	5.279	0.3988	0.2194	0.5214	2.073	0.4063	1.42	3.287	1.459	3.013	4.441	2.952
-Endocrine System	-Neurodegenerative Diseases	10.44	1.766	1.41	14.51	1.891	1.717	8.429	2.179	2.553	6.887	12.19	8.367	10.55	2.705	2.524	8.182	3.177	1.549	2.263	1.371	4.447	1.743	3.239	1.556	7.105	7.057	7.053	27.55
-Circulatory System	-Neurodegenerative Diseases	17.89	4.928	17.06	13.27	10.15	17.81	67.42	40.07	29.43	14.07	112.2	8.518	7.32	8.827	9.112	4.474	59.64	5.623	51.62	6.156	30.55	6.683	41.93	80.1	34.48	30.93	37.86	41.65
-Digestive System	-Neurodegenerative Diseases	0.1984	0.1163	0.1042	0.05329	0.07624	0.1478	0.04841	2.675	0.1087	0.08764	0.0608	3.479	1.736	0.8851	0.3131	0.1114	0.0771	0.07601	0.05373	0.2567	0.1079	6.595	0.2136	0.1861	0.09382	0.1564	0.05969	0.1225
-Excretory System	-Neurodegenerative Diseases	0.1118	0.3462	0.1328	0.08356	0.1899	0.396	0.05269	0.2745	0.08878	0.07168	0.1083	0.4154	0.2666	0.2413	0.1144	0.09654	0.1974	0.2463	0.03815	0.07371	0.04912	0.7917	13.74	0.09366	0.07924	0.2132	0.1627	0.1269
-Nervous System	-Neurodegenerative Diseases	0.367	2.201	4.052	0.2157	1.697	0.5384	0.1422	0.5929	0.5858	0.2582	0.3011	0.5694	0.5233	0.3797	0.159	0.1095	0.5419	2.543	0.1312	2.734	0.3097	0.2043	0.5633	1.666	0.5676	1.48	0.6634	0.4091
-Sensory System	-Neurodegenerative Diseases	0.002075	0.0007259	0.005652	0.001163	0.007258	0.7396	0.002976	0.06589	0.000274	0.3786	0.002085	0.1543	0.1724	0.0006333	0.0008747	0.001483	0.0017	0.0004472	0.001944	0.00436	0.0007672	0.001063	0.00782	0.001143	0.004829	0.01815	0.009277	0.002474
-Development	-Neurodegenerative Diseases	0.05245	0.2418	0.5573	0.06776	0.6504	0.1044	0.1924	0.09372	0.3094	0.1536	0.05651	0.06986	0.07594	0.06939	0.02818	0.02882	0.4056	0.1919	0.008164	0.6471	0.06527	0.02039	0.0881	0.1377	0.02705	0.07445	0.04133	0.1214
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Neurodegenerative Diseases	2.478	1.678	1.54	2.906	1.725	3.17	2.06	3.081	3.912	1.777	2.971	4.167	3.774	2.208	1.698	2.265	2.397	1.539	1.464	1.612	2.959	3.127	3.932	2.937	3.497	3.635	3.298	2.796
-Cancers	-Neurodegenerative Diseases	0.338	0.3402	0.1818	0.6186	0.2767	0.5329	0.4063	0.8676	0.6548	0.322	0.3131	0.7915	0.6102	0.4254	0.2249	0.2128	0.5293	0.159	0.1476	0.1075	0.7721	0.2238	0.5389	0.3845	1.067	0.568	1.212	1.281
-Immune System Diseases	-Neurodegenerative Diseases	0.987	0.3957	0.1818	0.3638	0.2507	1.214	0.2416	0.8457	2	0.3389	0.1189	1.963	1.771	0.466	0.3033	0.8554	0.7058	0.2079	0.2825	0.3727	0.6631	1.526	1.402	0.8862	1.614	1.489	0.8552	0.4305
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.0014	0.006236	0.0004709	0.002377	0.002393	0.103	0.01203	0.03248	0.05435	0.07272	0.2401	0.07106	0.1209	0.003155	0.001008	0.01838	0.009254	0.0003599	0.0015	0.001176	0.003908	0.002251	0.07502	0.004564	0.01083	0.01809	0.004281	0.009781
-Metabolic Diseases	-Neurodegenerative Diseases	0.006865	0.01645	0.01927	0.0001548	0.02179	0.008521	0.0001858	0.009528	0.005347	0.00932	0.003488	0.01243	0.007419	0.002911	0.001616	0.001329	0.0009056	0.005949	0.0002549	0.01751	0.002906	0.03765	0.02003	0.001107	0.003809	0.004021	0.0005453	0.002479
-Infectious Diseases	-Neurodegenerative Diseases	0.156	0.1045	0.1146	0.1544	0.1434	0.601	0.08552	0.4245	0.4087	0.06357	0.2182	0.6388	0.5007	0.189	0.1497	0.1689	0.2395	0.08771	0.09011	0.2122	0.4481	0.8053	0.7697	0.4577	0.5357	0.3312	0.3865	0.2739
Not Mapped	-Neurodegenerative Diseases	25.08	25.86	25.35	33.98	32.03	60.63	34.84	58.5	53.35	18.2	25.57	65.66	57.5	41.3	20.86	26.02	45	15	21.11	30.22	38.68	32.01	59.08	44.3	38.66	41.41	43.54	47.34
-Not Mapped	-Neurodegenerative Diseases	25.08	25.86	25.35	33.98	32.03	60.63	34.84	58.5	53.35	18.2	25.57	65.66	57.5	41.3	20.86	26.02	45	15	21.11	30.22	38.68	32.01	59.08	44.3	38.66	41.41	43.54	47.34
TOTAL	-Cardiovascular Diseases	144600	19890	328300	107600	66270	3113	28730	9100	5379	2592	1280	4928	2530	72680	142500	11570	25290	250700	135700	129600	53520	99340	4692	62210	21080	13710	51700	30690
MAPPED	-Cardiovascular Diseases	126700	15740	274500	93350	52890	2524	25830	7299	4397	2341	1173	4004	2055	59590	121800	10160	20430	209000	121600	103900	43620	85120	3904	52500	17510	11430	41530	25850
Genetic Information Processing	-Cardiovascular Diseases	32780	3317	45460	11350	10050	711.5	1507	2238	2029	204.7	77.65	1174	646.4	10650	22140	1953	3499	43090	6557	20070	12970	47120	1287	12500	4224	3625	13550	3954
-Transcription	-Cardiovascular Diseases	1822	261.5	2657	360.1	826.5	53	58.87	158.8	220.1	14.2	7.563	55.11	31.87	641.1	1271	58.02	248.5	3369	194.5	1612	1214	712.8	57.26	1262	283.7	439.2	1557	193.7
-Translation	-Cardiovascular Diseases	7890	939.4	12040	4055	2552	249.7	482.7	887	780.1	60.81	21.94	442.3	249.8	3317	5513	845	880.2	10930	2497	6346	3685	30710	564.7	3744	1575	1124	5024	1256
-Folding, Sorting and Degradation	-Cardiovascular Diseases	20740	1855	27290	6326	5798	344.9	828.9	1066	749.3	107.7	43.72	549.4	292.2	5727	13050	926.3	2029	25080	3226	10710	6715	14080	561.1	5783	1879	1539	5359	2248
-DNA Maintenance	-Cardiovascular Diseases	2160	263.6	2955	760.5	853.7	51.72	134.2	144	282.2	23.11	4.658	95.49	58.01	873.8	1936	110.2	382.4	3878	587	1364	1413	1640	117.4	1683	485.9	555	1693	268.5
-RNA Family	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	8040	1087	16530	3418	3612	156.8	1122	360.3	221.4	91.9	55.19	288.7	158.4	2917	4739	264.2	1313	13140	3132	8633	2302	2264	153.3	2960	961.4	759.4	1768	1131
-Signal Transduction	-Cardiovascular Diseases	3708	1029	14590	2927	3023	101.5	1070	245.5	178.7	81.56	51.31	173	97.07	2367	3949	212.1	811.6	11980	2565	7639	1596	1482	132.1	2178	605.5	608.3	1194	805.8
-Signaling Molecules and Interaction	-Cardiovascular Diseases	4331	58.54	1937	490.5	586.7	55.31	52.26	114.7	42.72	10.31	3.883	115.6	61.37	546.1	763.4	52.05	496.7	1151	566	993.9	705.2	766.1	21.05	758.7	355.8	151	573.3	324.9
Cellular Processes	-Cardiovascular Diseases	10360	3386	46430	6346	9910	329.1	5885	997.7	463.8	1163	84.49	402.9	240.7	5382	11350	596.3	2399	44300	44230	17750	5081	3647	382.6	6621	2265	1573	4964	2455
-Crystallins	-Cardiovascular Diseases	305.4	84.91	753.1	63.35	113.6	3.193	349.1	6.98	3.146	941.1	37.48	6.262	1.501	53.91	859.4	7.082	125	1139	622.9	225.7	50.41	68.75	3.888	29.2	369.5	13.66	70.16	67.22
-Stress Response	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	3533	692.3	9884	2581	2152	68.42	242.2	147.5	82.49	32.1	12.51	118.8	69.38	2683	5339	328	605.4	8795	666.1	4579	1532	927.6	97.22	1712	414	413.6	1019	988
-Cytoskeleton	-Cardiovascular Diseases	3177	1439	25490	1745	4850	173.6	2213	435.4	265.1	124.3	17.47	172.6	115.7	1519	3140	155.1	924.4	22800	19680	8830	2259	2072	178.4	3380	1116	836.1	2669	871
-Cell Motility	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	2618	1082	9105	1229	2473	55.13	134.9	177.4	82.78	30.65	7.453	69.55	33.67	732.4	1548	73.43	395.7	10540	245.2	3585	710.2	440.2	39.79	669.2	246.6	230.6	817.4	363.1
-Cell Communication	-Cardiovascular Diseases	734.4	85.96	1190	625.8	319.7	28.85	2946	230.5	29.93	34.87	9.576	35.86	20.47	398.4	457.4	32.49	347.5	971.2	23010	525.3	527.3	138.2	63.03	817.7	117.8	77.16	388.3	165.6
Metabolism	-Cardiovascular Diseases	49800	5689	108800	57780	21140	1036	10490	2089	870.7	525	405.1	1702	763	34660	66380	6374	5268	70650	29970	42860	12530	22430	1175	10070	5476	2693	8432	10390
-Membrane Transport	-Cardiovascular Diseases	656.2	7.582	1059	370.6	111.8	5.607	66.74	22.28	38.42	4.099	1.137	8.059	4.253	118.3	205.8	38.73	204.2	173.1	123.9	125.1	1197	102.4	26.73	212.8	27.4	123.5	802.4	1077
-Central Carbon Metabolism	-Cardiovascular Diseases	19590	1617	40110	17600	7465	322.5	3226	543.7	316.2	224.2	84.49	531.6	267.2	9462	18650	1528	1173	22730	12090	18110	3955	3322	387	3712	1150	978.9	2228	2907
-Energy Metabolism	-Cardiovascular Diseases	6585	2322	28080	15770	5889	205.2	3636	349.8	119.7	93.9	206.8	309.1	138.2	8957	20080	640.4	456.5	24820	3331	10060	1550	4357	238.4	1090	1792	386.2	1794	1198
-Biosynthesis	-Cardiovascular Diseases	18030	1265	29150	19840	5805	394.7	3178	864.8	263.6	172	92.91	655.3	274.1	12700	21510	3511	2874	15820	13600	10980	4599	7903	385.4	3858	1710	920.6	2425	4492
-Other Enzymes	-Cardiovascular Diseases	7319	766.7	13020	4153	2423	123.1	472.9	332.3	139.1	41.97	22.4	207.3	81.46	3354	7028	691.7	713.5	9348	1197	4154	1813	6722	148.4	1913	856.9	410.4	1338	997.8
Organismal Systems	-Cardiovascular Diseases	21850	1692	51060	12320	6541	229.6	6421	1465	638.5	313.2	527.2	339.8	192.3	4654	13380	751.7	7492	29540	36210	10010	9625	7306	815.9	19080	4046	2374	11750	7457
-Immune System	-Cardiovascular Diseases	1094	152.7	1536	458.4	413.5	21.32	78.59	50.41	29.93	10.73	6.942	36.4	21.56	500.1	1226	44.44	571.4	1113	146.2	446.7	533.8	180.7	18.98	736.9	134.7	167.1	1039	302.8
-Endocrine System	-Cardiovascular Diseases	7458	283.2	2995	6103	790.2	16.66	700.7	67.08	46.97	94.71	50.76	117.8	87.27	857.6	2505	445.1	343.2	4304	1508	1165	1138	774.1	43.18	341	656	390.1	1648	2816
-Circulatory System	-Cardiovascular Diseases	12770	790.2	36220	5580	4242	172.9	5605	1234	541.4	193.4	467.3	119.9	60.55	2798	9041	243.3	6445	15630	34400	5234	7817	2969	559	17550	3184	1709	8845	4259
-Digestive System	-Cardiovascular Diseases	141.5	18.66	220.8	22.27	31.89	1.422	4.03	82.35	2.002	1.204	0.2531	48.95	14.36	279.7	309.6	5.914	8.332	211.2	35.81	218.7	27.61	2930	2.862	40.84	8.663	8.613	13.84	12.55
-Excretory System	-Cardiovascular Diseases	79.4	55.51	281.8	35.14	79.14	3.844	4.38	8.45	1.622	0.983	0.4509	5.636	2.119	75.34	113.1	5.251	21.3	684.3	25.26	61.79	12.38	351.7	183.2	20.3	7.291	11.73	37.86	12.8
-Nervous System	-Cardiovascular Diseases	262.1	353	8605	90.72	709.3	5.226	11.83	18.25	10.78	3.551	1.254	8.013	4.328	120.3	157.8	5.955	58.56	7065	87.46	2325	79.25	90.75	7.509	365	52.41	81.8	155	41.83
-Sensory System	-Cardiovascular Diseases	1.507	0.1164	12	0.4891	3.199	7.18	0.7598	2.029	0.005041	6.479	0.008681	2.171	1.426	0.2007	0.8679	0.08069	0.1836	1.243	1.314	3.707	0.1963	0.4722	0.1042	0.2505	0.4459	1.003	2.167	0.253
-Development	-Cardiovascular Diseases	37.46	38.78	1183	28.5	271.8	1.013	16	2.885	5.692	2.112	0.2353	0.9832	0.6281	22	27.96	1.568	43.83	533.3	5.442	550.2	16.7	9.056	1.174	30.16	2.498	4.115	9.655	12.41
-Environmental Adaptation	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cardiovascular Diseases	2010	285.9	5130	1799	929.6	44.4	380.2	119.2	73.78	32.15	20.75	87.03	47.64	1110	2879	167.9	300.6	5140	1340	2246	763.7	2055	59.11	624.5	502.6	196.8	875.7	408.1
-Cancers	-Cardiovascular Diseases	366.8	58.71	677.8	696.1	165.7	6.735	73.33	26.95	11.96	5.69	5.346	14.23	5.669	282.2	430.9	19.96	59.42	562.4	115	158.5	194.7	123.3	8.401	88.09	110	31.3	282.2	129.2
-Immune System Diseases	-Cardiovascular Diseases	791.4	63.01	507.1	216	92.41	14.34	34.01	32.59	31.18	5.16	1.075	38	21.09	199	411.9	51.46	88.6	715.6	208	383.9	147	726.8	19.37	192.1	158.6	81.9	213.8	45.73
-Neurodegenerative Diseases	-Cardiovascular Diseases	710	160.3	2123	402.5	416.7	9.571	81.75	30.79	18.27	13.71	4.036	13.57	7.946	312.3	988.6	53.19	107.9	2770	662.2	838.3	252.1	441.8	13.33	216.8	92.01	55	232.8	100.9
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	4.902	2.638	40.91	0.06513	9.107	0.08271	0.01544	0.2933	0.09838	0.1282	0.01453	0.175	0.06136	0.9226	1.603	0.07229	0.09785	16.53	0.1699	14.89	0.7436	16.72	0.267	0.2426	0.3517	0.2223	0.1274	0.2534
-Infectious Diseases	-Cardiovascular Diseases	112.6	17.11	250.9	64.96	62.48	5.815	7.081	13.12	7.45	0.9015	0.8949	9.014	4.141	59.7	148.5	9.212	25.88	241.7	60.09	180.6	114.9	357.6	10.26	101.9	49.46	18.3	91.1	28.59
Not Mapped	-Cardiovascular Diseases	17910	4147	53820	14290	13390	588.6	2896	1801	981.6	250.3	106.5	924	475.6	13090	20700	1415	4862	41670	14070	25700	9898	14220	787.5	9706	3570	2289	10170	4840
-Not Mapped	-Cardiovascular Diseases	17910	4147	53820	14290	13390	588.6	2896	1801	981.6	250.3	106.5	924	475.6	13090	20700	1415	4862	41670	14070	25700	9898	14220	787.5	9706	3570	2289	10170	4840
TOTAL	-Metabolic Diseases	29510	7538	8026	1653000	7277	37630	1860000	31020	54670	20220	88100	28160	41230	78780	88920	160100	258400	15160	798500	8702	71970	5939	17570	256400	59930	61700	405900	121100
MAPPED	-Metabolic Diseases	25850	5966	6710	1433000	5807	30520	1673000	24880	44700	18270	80770	22880	33480	64590	76000	140500	208700	12640	715700	6976	58660	5089	14620	216400	49780	51400	326000	102000
Genetic Information Processing	-Metabolic Diseases	6687	1257	1111	174300	1104	8602	97600	7628	20620	1597	5346	6712	10530	11550	13810	27010	35760	2607	38590	1348	17440	2817	4819	51520	12010	16310	106400	15600
-Transcription	-Metabolic Diseases	371.7	99.13	64.96	5529	90.75	640.7	3812	541.4	2237	110.8	520.7	315	519.3	694.9	792.5	802.6	2540	203.8	1145	108.3	1633	42.62	214.4	5204	806.7	1976	12220	764.5
-Translation	-Metabolic Diseases	1610	356.1	294.4	62260	280.2	3019	31260	3024	7930	474.5	1511	2528	4071	3595	3439	11690	8995	661.1	14690	426.2	4956	1836	2115	15430	4479	5057	39440	4956
-Folding, Sorting and Degradation	-Metabolic Diseases	4231	703.3	667.2	97130	636.6	4170	53680	3635	7616	840.2	3010	3140	4761	6207	8140	12810	20740	1518	18990	719.4	9031	842	2101	23840	5342	6923	42070	8870
-DNA Maintenance	-Metabolic Diseases	440.6	99.95	72.22	11680	93.74	625.3	8692	490.9	2869	180.3	320.7	545.8	945.4	947	1208	1524	3908	234.6	3455	91.63	1900	98.04	439.7	6939	1381	2497	13290	1060
-RNA Family	-Metabolic Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Metabolic Diseases	1640	412.2	404	52480	396.6	1896	72650	1228	2251	717	3800	1650	2582	3162	2956	3655	13420	794.8	18430	579.8	3095	135.3	574.1	12200	2733	3417	13880	4462
-Signal Transduction	-Metabolic Diseases	756.5	390	356.6	44950	332	1228	69260	836.8	1816	636.4	3532	988.8	1582	2565	2463	2935	8294	725	15100	513	2146	88.58	494.8	8979	1721	2737	9373	3179
-Signaling Molecules and Interaction	-Metabolic Diseases	883.5	22.19	47.35	7531	64.42	668.7	3384	391.1	434.2	80.44	267.3	660.8	1000	591.9	476.2	720	5076	69.64	3331	66.75	948.5	45.81	78.85	3128	1012	679.3	4501	1282
Cellular Processes	-Metabolic Diseases	2114	1284	1135	97430	1088	3979	381100	3401	4714	9075	5816	2303	3923	5833	7077	8249	24520	2680	260300	1192	6833	218.1	1433	27290	6440	7076	38970	9685
-Crystallins	-Metabolic Diseases	62.3	32.19	18.41	972.6	12.47	38.61	22600	23.79	31.98	7343	2580	35.79	24.47	58.43	536	97.98	1278	68.88	3666	15.16	67.79	4.111	14.56	120.4	1050	61.48	550.8	265.2
-Stress Response	-Metabolic Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Metabolic Diseases	720.8	262.4	241.6	39630	236.3	827.2	15690	503	838.5	250.5	861.2	678.8	1131	2908	3330	4537	6187	532.1	3920	307.5	2061	55.46	364.1	7057	1177	1861	7995	3898
-Cytoskeleton	-Metabolic Diseases	648.1	545.7	623.1	26790	532.5	2099	143300	1484	2695	970.1	1203	986.5	1886	1646	1958	2145	9447	1379	115800	593	3038	123.9	668.3	13930	3174	3762	20950	3437
-Cell Motility	-Metabolic Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Metabolic Diseases	534.1	410.3	222.6	18870	271.6	666.5	8733	604.6	841.4	239.2	513.1	397.5	548.7	793.8	965.7	1016	4044	637.8	1443	240.8	955.1	26.32	149	2759	701.2	1037	6416	1433
-Cell Communication	-Metabolic Diseases	149.8	32.59	29.08	9608	35.11	348.9	190700	785.9	304.3	272.1	659.3	204.9	333.5	431.8	285.3	449.4	3551	58.75	135400	35.28	709.2	8.262	236.1	3371	334.9	347.2	3049	653.2
Metabolism	-Metabolic Diseases	10160	2157	2658	887200	2321	12530	679400	7120	8850	4097	27890	9730	12430	37570	41400	88180	53840	4274	176400	2879	16850	1341	4400	41490	15570	12120	66190	40980
-Membrane Transport	-Metabolic Diseases	133.9	2.874	25.88	5690	12.27	67.79	4321	75.96	390.5	31.98	78.3	46.06	69.31	128.2	128.4	535.7	2087	10.47	729.3	8.4	1610	6.124	100.1	877.2	77.9	555.8	6299	4248
-Central Carbon Metabolism	-Metabolic Diseases	3996	613.1	980.4	270200	819.7	3899	208900	1854	3214	1749	5816	3038	4354	10260	11630	21130	11980	1375	71170	1216	5319	198.6	1449	15300	3270	4404	17490	11470
-Energy Metabolism	-Metabolic Diseases	1343	880.4	686.5	242100	646.7	2481	235500	1193	1217	732.7	14240	1767	2252	9708	12520	8860	4665	1502	19600	675.4	2084	260.5	893	4494	5094	1738	14090	4726
-Biosynthesis	-Metabolic Diseases	3677	479.5	712.5	304700	637.3	4772	205800	2948	2679	1342	6396	3745	4466	13760	13410	48580	29370	956.8	80040	737.4	6185	472.5	1443	15900	4863	4142	19040	17720
-Other Enzymes	-Metabolic Diseases	1493	290.7	318.3	63770	266.1	1488	30620	1133	1414	327.5	1542	1185	1328	3635	4384	9569	7292	565.5	7045	279	2438	401.9	555.7	7886	2436	1846	10500	3937
Organismal Systems	-Metabolic Diseases	4457	641.4	1248	189100	718.2	2776	415800	4994	6490	2444	36290	1942	3134	5044	8347	10400	76570	1787	213100	672	12940	436.8	3056	78670	11500	10680	92240	29420
-Immune System	-Metabolic Diseases	223.2	57.87	37.54	7038	45.4	257.7	5089	171.8	304.2	83.73	477.9	208	351.4	542.1	764.5	614.8	5839	67.33	860.7	30	717.8	10.81	71.07	3038	383.1	751.9	8158	1195
-Endocrine System	-Metabolic Diseases	1521	107.3	73.2	93700	86.77	201.5	45380	228.7	477.5	739	3495	673	1422	929.5	1562	6157	3508	260.4	8877	78.27	1530	46.28	161.7	1406	1865	1755	12930	11110
-Circulatory System	-Metabolic Diseases	2606	299.5	885.4	85680	465.8	2090	362900	4205	5503	1509	32170	685.2	986.7	3032	5640	3366	65860	945.3	202500	351.5	10510	177.5	2094	72340	9053	7691	69430	16800
-Digestive System	-Metabolic Diseases	28.87	7.074	5.398	342	3.501	17.2	261	280.7	20.34	9.397	17.42	279.8	234.1	303.2	193.1	81.81	85.15	12.78	210.8	14.69	37.14	175.2	10.72	168.4	24.63	38.75	108.6	49.51
