Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-DNA Maintenance	Metabolism	0.03223	0.04039	0.02422	0.009237	0.03016	0.03594	0.009153	0.04808	0.2188	0.03427	0.009092	0.03399	0.05004	0.01889	0.01612	0.01022	0.04829	0.03923	0.0157	0.02606	0.05621	0.04979	0.04805	0.1006	0.05208	0.1542	0.1199	0.01741
-RNA Family	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Metabolism	0.1545	0.1788	0.148	0.05894	0.1631	0.1466	0.1063	0.1662	0.2243	0.1679	0.1355	0.1663	0.2034	0.08308	0.06928	0.04099	0.2361	0.1712	0.1032	0.1897	0.1727	0.09418	0.126	0.2701	0.1691	0.2556	0.1985	0.1057
-Signal Transduction	Metabolism	0.07125	0.1691	0.1308	0.05048	0.1367	0.09494	0.1014	0.1133	0.1811	0.1506	0.1259	0.09968	0.1246	0.06751	0.05806	0.03293	0.1465	0.157	0.08454	0.1679	0.12	0.06208	0.1086	0.2004	0.1065	0.2048	0.1342	0.07538
-Signaling Molecules and Interaction	Metabolism	0.08321	0.009624	0.01718	0.008459	0.0264	0.05171	0.004899	0.05292	0.04323	0.01728	0.009536	0.06658	0.07876	0.01551	0.01122	0.008064	0.08964	0.01408	0.01861	0.02182	0.05271	0.0321	0.01731	0.06973	0.06258	0.0508	0.06436	0.03037
Cellular Processes	Metabolism	0.1993	0.5568	0.4159	0.1068	0.4475	0.3054	0.5579	0.4595	0.4722	2.152	0.207	0.2308	0.3083	0.1508	0.1649	0.09223	0.4317	0.5779	1.457	0.3891	0.3813	0.152	0.3131	0.6091	0.3975	0.5304	0.5578	0.2296
-Crystallins	Metabolism	0.005868	0.01395	0.006747	0.001092	0.005129	0.002986	0.03308	0.00322	0.003188	1.738	0.092	0.003608	0.001927	0.001538	0.01263	0.001099	0.02254	0.01487	0.02052	0.004948	0.003783	0.002881	0.003197	0.002687	0.06497	0.0046	0.007883	0.006288
-Stress Response	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Metabolism	0.06766	0.1142	0.08854	0.04363	0.09645	0.0615	0.0226	0.06708	0.08399	0.05939	0.03017	0.06694	0.08785	0.07367	0.07662	0.05054	0.1084	0.1149	0.02194	0.09988	0.115	0.03807	0.07863	0.1569	0.07218	0.1395	0.1144	0.09244
-Cytoskeleton	Metabolism	0.06104	0.2365	0.2284	0.03008	0.2191	0.1624	0.2097	0.2009	0.2686	0.2295	0.04287	0.09944	0.1486	0.04334	0.04618	0.02407	0.1668	0.2978	0.6483	0.1937	0.1697	0.08685	0.1468	0.311	0.1964	0.2814	0.2999	0.08148
-Cell Motility	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Metabolism	0.05023	0.1779	0.08152	0.02101	0.1117	0.05155	0.01275	0.08183	0.08429	0.05669	0.01829	0.04009	0.04311	0.02077	0.02276	0.01122	0.07129	0.1377	0.008105	0.07859	0.0533	0.01845	0.03265	0.06161	0.04329	0.07765	0.09184	0.03384
-Cell Communication	Metabolism	0.01411	0.01413	0.01066	0.01079	0.01444	0.02698	0.2791	0.1064	0.03033	0.06439	0.02352	0.02066	0.02626	0.01136	0.006726	0.005043	0.06266	0.01268	0.758	0.01151	0.03957	0.00579	0.05183	0.07523	0.02072	0.02597	0.04363	0.01549
Metabolism	Metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Membrane Transport	Metabolism	9.914e-05	0.0001065	0.0001851	0.0002494	4.446e-05	0.0003489	6.532e-05	0.0001863	0.0002693	0.0004249	4.626e-05	0.0006954	0.0005907	0.0001981	6.03e-05	0.0002382	5.926e-05	3.302e-05	5.45e-05	0.0001302	0.0004311	1.508e-05	0.0003976	0.0004834	0.0001359	0.0004585	0.0004592	0.0001918
-Central Carbon Metabolism	Metabolism	0.3765	0.2646	0.3586	0.3037	0.3356	0.3013	0.3041	0.2523	0.322	0.4138	0.2066	0.3044	0.3411	0.2683	0.2732	0.2373	0.2113	0.2963	0.3982	0.3956	0.2964	0.141	0.3205	0.3414	0.207	0.3297	0.2497	0.2713
-Energy Metabolism	Metabolism	0.1155	0.339	0.2423	0.2674	0.2447	0.1785	0.2989	0.1476	0.1171	0.1614	0.4879	0.171	0.1662	0.2456	0.2762	0.09197	0.07367	0.3068	0.1051	0.2174	0.1071	0.1765	0.1828	0.09666	0.3033	0.1255	0.187	0.1066
-Biosynthesis	Metabolism	0.2833	0.1967	0.2347	0.3193	0.2552	0.2621	0.2892	0.3669	0.2646	0.3055	0.2114	0.3706	0.3464	0.3441	0.2955	0.5157	0.4841	0.1924	0.4158	0.231	0.3204	0.3254	0.2931	0.2928	0.2502	0.2748	0.2559	0.2755
-Other Enzymes	Metabolism	0.08415	0.05139	0.07833	0.05256	0.06409	0.06787	0.02832	0.08802	0.124	0.05155	0.03695	0.08792	0.0822	0.07746	0.06803	0.07765	0.09454	0.05435	0.02447	0.06697	0.09025	0.1559	0.06557	0.09333	0.09618	0.08692	0.1131	0.06371
Organismal Systems	Metabolism	0.4198	0.2781	0.4575	0.2128	0.2954	0.2159	0.6085	0.6794	0.6469	0.5771	1.294	0.1957	0.2467	0.1333	0.1978	0.1167	1.351	0.3858	1.193	0.2193	0.7224	0.3074	0.6741	1.756	0.7152	0.799	1.32	0.6976
-Immune System	Metabolism	0.02099	0.02502	0.01376	0.007904	0.01867	0.01993	0.007447	0.02326	0.03002	0.01981	0.01704	0.02097	0.02759	0.01427	0.01802	0.006898	0.103	0.01447	0.004817	0.009717	0.03981	0.007574	0.0156	0.06632	0.0237	0.05616	0.1166	0.02824
-Endocrine System	Metabolism	0.1433	0.04654	0.02683	0.1052	0.03569	0.01559	0.0664	0.03095	0.0476	0.1749	0.1246	0.06784	0.112	0.02446	0.03683	0.06909	0.06189	0.05621	0.04969	0.02554	0.0854	0.03244	0.03553	0.03137	0.1154	0.1313	0.1851	0.2634
-Circulatory System	Metabolism	0.2454	0.1299	0.3245	0.09622	0.1916	0.1617	0.5311	0.5691	0.5486	0.3571	1.147	0.06907	0.0777	0.07981	0.1329	0.03777	1.162	0.2041	1.133	0.1147	0.5867	0.1244	0.4597	1.615	0.56	0.5754	0.9938	0.3984
-Digestive System	Metabolism	0.002719	0.003067	0.001962	0.0003652	0.001441	0.001329	0.0003819	0.03799	0.002028	0.002185	0.0006199	0.02817	0.01843	0.007977	0.004563	0.0008974	0.001502	0.002759	0.001187	0.004803	0.002076	0.1228	0.00235	0.003753	0.001523	0.002902	0.001565	0.001177
-Excretory System	Metabolism	0.001525	0.009122	0.002527	0.0006076	0.003574	0.003615	0.0004151	0.003943	0.001644	0.001815	0.001107	0.003247	0.00272	0.002161	0.001671	0.0008151	0.003841	0.008938	0.0008322	0.001354	0.0009313	0.01511	0.1517	0.001868	0.001312	0.003947	0.004255	0.001198
-Nervous System	Metabolism	0.005035	0.05801	0.07708	0.001564	0.03203	0.004887	0.001121	0.008421	0.01092	0.006556	0.003078	0.004617	0.005554	0.003433	0.00232	0.0009244	0.01056	0.09227	0.002881	0.05096	0.005947	0.003803	0.006175	0.03358	0.009217	0.02753	0.01741	0.003913
-Sensory System	Metabolism	2.872e-05	1.913e-05	0.0001075	8.435e-06	0.0001377	0.006714	2.306e-05	0.0009359	5.108e-06	0.009606	2.131e-05	0.001251	0.00183	5.726e-06	1.276e-05	1.252e-05	3.311e-05	1.623e-05	4.24e-05	8.126e-05	1.473e-05	1.978e-05	8.572e-05	2.304e-05	7.841e-05	0.0003376	0.0002435	2.366e-05
-Development	Metabolism	0.0007197	0.006373	0.0106	0.0004915	0.01228	0.0009475	0.001516	0.001331	0.005768	0.003899	0.0005776	0.0005665	0.0008064	0.0006274	0.0004111	0.0002433	0.00791	0.006984	0.0001793	0.01209	0.001256	0.0003795	0.0009657	0.002775	0.0004393	0.001385	0.001085	0.001161
-Environmental Adaptation	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	Metabolism	0.02212	0.03874	0.02531	0.02024	0.02751	0.02109	0.01501	0.03259	0.0352	0.03882	0.02702	0.02115	0.02324	0.01842	0.02275	0.01214	0.03492	0.04541	0.02738	0.02444	0.04021	0.04168	0.02782	0.03694	0.04522	0.03347	0.06667	0.02337
-Cancers	Metabolism	0.003535	0.004131	0.001803	0.002456	0.003324	0.004076	0.002959	0.01106	0.01146	0.007957	0.002014	0.005316	0.005348	0.002184	0.001728	0.001057	0.009968	0.004042	0.003203	0.001595	0.0137	0.004007	0.00543	0.006536	0.01638	0.009291	0.03093	0.01112
-Immune System Diseases	Metabolism	0.0002681	0.0003404	0.0001571	8.569e-05	0.0001284	0.0005335	5.178e-06	0.0003853	0.002097	6.78e-05	2.478e-05	0.0003123	0.0004929	0.0001926	0.0001169	0.0001674	0.0002182	0.0003267	2.096e-05	0.0001561	0.0002963	0.0004066	0.0006948	9.501e-05	0.0004338	0.0001971	0.0005891	0.0001206
-Neurodegenerative Diseases	Metabolism	0.01253	0.02621	0.01641	0.003981	0.01665	0.007723	0.007288	0.01289	0.01221	0.02445	0.009059	0.006771	0.008769	0.008339	0.014	0.007259	0.01801	0.03429	0.02154	0.01648	0.01642	0.01836	0.01016	0.0171	0.01575	0.01569	0.02393	0.008359
-Cardiovascular Diseases	Metabolism	1.921e-05	0.0001643	8.958e-06	1.724e-05	4.516e-05	0.0009351	9.476e-05	0.0004614	0.001013	0.001846	0.002455	0.0005762	0.001283	2.852e-05	1.47e-05	0.0001552	0.0001803	1.306e-05	3.294e-05	2.192e-05	7.505e-05	4.19e-05	0.0008224	9.2e-05	0.0001759	0.0003366	0.0001124	9.355e-05
-Metabolic Diseases	Metabolism	9.419e-05	0.0004335	0.0003665	1.123e-06	0.0004113	7.734e-05	1.463e-06	0.0001353	9.969e-05	0.0002366	3.565e-05	0.0001008	7.874e-05	2.632e-05	2.357e-05	1.122e-05	1.764e-05	0.0002159	5.597e-06	0.0003264	5.58e-05	0.0007008	0.0002196	2.232e-05	6.186e-05	7.481e-05	1.431e-05	2.371e-05
-Infectious Diseases	Metabolism	0.002129	0.002746	0.002179	0.001113	0.002729	0.005377	0.000671	0.006005	0.007271	0.001626	0.002192	0.005149	0.005252	0.001681	0.002175	0.001426	0.004511	0.003023	0.001979	0.003891	0.008484	0.01498	0.008393	0.008243	0.008685	0.005991	0.01014	0.002587
Not Mapped	Metabolism	0.3442	0.6815	0.4822	0.2465	0.6045	0.5504	0.2745	0.831	0.9946	0.4621	0.2613	0.5324	0.6103	0.3734	0.3044	0.2197	0.8767	0.5443	0.4635	0.5632	0.7428	0.5958	0.6476	0.8929	0.6279	0.7704	1.143	0.4527
-Not Mapped	Metabolism	0.3442	0.6815	0.4822	0.2465	0.6045	0.5504	0.2745	0.831	0.9946	0.4621	0.2613	0.5324	0.6103	0.3734	0.3044	0.2197	0.8767	0.5443	0.4635	0.5632	0.7428	0.5958	0.6476	0.8929	0.6279	0.7704	1.143	0.4527
TOTAL	-Membrane Transport	219.4	2580	304.1	288.8	589.8	546	427.9	402.1	138.8	623.1	1122	538.8	542.9	583.5	683.4	292.4	123.3	1433	1091	1019	44.49	956.2	174.5	290.2	755.3	111	64.3	28.49
MAPPED	-Membrane Transport	192.2	2042	254.2	250.4	470.7	442.8	384.7	322.5	113.4	562.9	1028	437.7	440.9	478.4	584.2	256.7	99.58	1194	978	817.2	36.26	819.3	145.2	244.9	627.4	92.45	51.65	24
Genetic Information Processing	-Membrane Transport	48.61	416.3	39.93	29.62	86.36	124.3	21.39	98.07	52.05	48.47	65.63	128.3	139.6	85.54	105.2	48.48	16.24	229.2	50.02	152.9	10.26	444.7	46.53	57.26	144.7	28.61	16.1	3.426
-Transcription	-Membrane Transport	2.768	33.93	2.459	0.9654	7.359	9.307	0.8768	7.021	5.674	3.413	6.63	6.025	6.838	5.147	6.091	1.463	1.211	19.25	1.564	12.68	1.008	6.854	2.129	5.89	10.15	3.552	1.935	0.1798
-Translation	-Membrane Transport	11.81	120.3	11.08	10.84	22.43	43.4	7.176	38.96	19.87	14.37	19.16	48.12	53.41	26.5	26.39	21.29	4.233	61.65	20.02	49.49	3.008	295.4	20.92	16.95	56.43	8.761	6.129	1.151
-Folding, Sorting and Degradation	-Membrane Transport	30.68	222.6	23.62	15.82	48.33	60.31	11.27	44.8	18.41	24.21	35.9	59.35	62.13	45.32	62.17	22.59	8.869	126	23.93	79.78	5.051	129.6	19.96	26.2	65.49	11.54	6.184	1.824
-DNA Maintenance	-Membrane Transport	2.859	33.29	2.552	1.634	5.613	6.815	1.847	4.451	4.918	4.324	3.614	10.39	11.92	5.479	5.162	2.415	1.241	15.24	4.462	8.972	0.5986	12.23	2.1	4.73	10.24	3.361	1.279	0.1689
-RNA Family	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Membrane Transport	12.19	142.2	15.29	9.168	32.09	27.51	16.7	15.92	5.71	21.86	48.38	31.55	33.99	23.34	22.58	6.681	6.378	74.7	25.18	67.91	1.909	21.77	5.7	13.71	34.44	6.145	2.198	1.05
-Signal Transduction	-Membrane Transport	5.625	133.5	13.52	7.854	26.91	17.81	15.93	10.84	4.61	19.61	44.97	18.92	20.83	19	18.93	5.365	3.956	68.5	20.63	60.1	1.327	14.26	4.914	10.17	21.69	4.924	1.485	0.7481
-Signaling Molecules and Interaction	-Membrane Transport	6.569	7.644	1.775	1.315	5.181	9.702	0.77	5.073	1.101	2.25	3.4	12.64	13.16	4.34	3.649	1.316	2.422	6.132	4.549	7.815	0.5824	7.418	0.7822	3.54	12.75	1.222	0.7126	0.3014
Cellular Processes	-Membrane Transport	15.68	439.6	42.91	16.9	88.01	57.39	87.64	44.01	11.92	279.7	73.87	44.05	52.13	43.75	54.1	14.94	11.68	252.9	355.8	139.3	4.224	34.9	14.16	30.84	80.95	12.69	6.163	2.273
-Crystallins	-Membrane Transport	0.4633	11.02	0.6975	0.1699	1.011	0.5602	5.199	0.3084	0.08115	226.2	32.85	0.6847	0.3221	0.4328	4.12	0.179	0.6095	6.508	5.009	1.776	0.04191	0.6618	0.1446	0.1362	13.24	0.1106	0.08726	0.06241
-Stress Response	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	5.301	89.94	9.092	6.787	18.92	11.55	3.544	6.417	2.103	7.676	10.77	12.7	14.8	21.57	25.14	8.194	2.918	50.19	5.319	35.74	1.27	8.744	3.555	7.872	14.7	3.325	1.257	0.9119
-Cytoskeleton	-Membrane Transport	4.822	186.8	23.59	4.679	43.18	30.47	32.96	19.24	6.839	29.89	15.31	18.87	24.83	12.19	15.05	3.918	4.508	130.3	158.3	69.47	1.878	19.95	6.637	15.79	40	6.765	3.319	0.8087
-Cell Motility	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Membrane Transport	3.969	140.4	8.428	3.265	22.01	9.673	2.003	7.835	2.124	7.371	6.525	7.626	7.276	5.975	7.452	1.829	1.929	60.25	1.96	28.15	0.5904	4.219	1.476	3.12	8.799	1.863	1.015	0.3358
-Cell Communication	-Membrane Transport	1.114	11.15	1.102	1.679	2.846	5.062	43.87	10.19	0.7722	8.383	8.394	3.92	4.392	3.198	2.193	0.8214	1.694	5.551	185	4.133	0.4384	1.33	2.345	3.814	4.222	0.6246	0.4831	0.1537
Metabolism	-Membrane Transport	75.23	723.3	100.1	153.8	185	181.4	156.3	88.01	22.18	125.8	353.1	185.4	164.2	279.9	318.1	160.9	25.64	387.8	240.9	334.3	10.42	181.3	41.81	46.44	188.5	21.57	10.23	9.644
-Membrane Transport	-Membrane Transport	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	29.67	210.1	37.14	47.14	66.36	56.59	47.77	24	8.147	53.86	73.75	57.96	57.07	76.06	89.54	38.36	5.688	129.7	97.35	142.3	3.283	31.89	14.4	17.25	40.86	7.901	2.763	2.691
-Energy Metabolism	-Membrane Transport	9.152	271.9	25.52	41.8	48.47	34.02	46.96	14.36	2.976	21.13	174.1	33.83	29.72	71.96	91.28	15.3	1.994	134.3	25.69	78.22	1.187	40.89	8.279	4.895	62.5	3.012	2.071	1.058
-Biosynthesis	-Membrane Transport	22.45	154.7	23.85	50.69	49.66	49.89	45.37	35.41	6.648	39.48	75.81	71.08	58.38	100.1	97.74	86.09	13.1	83.12	101.2	82.02	3.546	75.24	13.44	14.72	51.54	6.443	2.83	2.732
-Other Enzymes	-Membrane Transport	6.333	39.94	8.025	8.084	12.25	12.93	4.426	7.747	2.987	6.486	13.05	16.3	13.5	22.2	21.64	13.3	2.545	23.05	6.089	24	0.9403	28.27	2.741	4.602	18.13	1.928	1.165	0.6145
Organismal Systems	-Membrane Transport	33.14	219.6	47.28	33.05	58.21	40.25	95.62	64.73	16.47	75.29	462.1	37.15	41.25	37.36	64.15	18.99	36.52	168.8	291.2	78.72	8.002	70.32	30.35	89	145	19.21	14.61	6.923
-Immune System	-Membrane Transport	1.656	19.81	1.423	1.23	3.68	3.722	1.17	2.225	0.7612	2.58	6.073	3.978	4.627	4.015	5.876	1.123	2.781	6.333	1.176	3.49	0.441	1.737	0.7039	3.359	4.825	1.348	1.29	0.2802
-Endocrine System	-Membrane Transport	11.31	36.74	2.773	16.37	7.033	2.923	10.44	2.964	1.212	22.77	44.5	12.88	18.73	6.885	12.01	11.25	1.673	24.6	12.13	9.173	0.946	7.451	1.606	1.59	23.51	3.156	2.049	2.615
-Circulatory System	-Membrane Transport	19.38	102.5	33.55	14.97	37.75	30.33	83.47	54.5	13.97	46.5	409.6	13.11	12.99	22.46	43.34	6.149	31.42	89.31	276.7	41.18	6.499	28.58	20.79	81.86	114.1	13.83	11	3.954
-Digestive System	-Membrane Transport	0.2134	2.421	0.2024	0.0565	0.2821	0.2484	0.06002	3.637	0.05113	0.2844	0.2211	5.344	3.081	2.245	1.485	0.1444	0.04008	1.207	0.288	1.717	0.02231	28.2	0.1059	0.1892	0.3098	0.06951	0.01695	0.01159
-Excretory System	-Membrane Transport	0.1204	7.202	0.261	0.09428	0.7043	0.6744	0.06523	0.3733	0.04185	0.2363	0.3953	0.6163	0.4546	0.6049	0.5421	0.1327	0.1038	3.911	0.2032	0.4861	0.01031	3.385	6.813	0.09476	0.2612	0.0949	0.04709	0.01189
-Nervous System	-Membrane Transport	0.3975	45.8	7.969	0.2434	6.313	0.9168	0.1761	0.8065	0.278	0.8536	1.099	0.8762	0.9287	0.9662	0.7565	0.1505	0.2855	40.38	0.7033	18.29	0.06588	0.8736	0.2793	1.702	1.878	0.662	0.1927	0.03883
-Sensory System	-Membrane Transport	0.002248	0.0151	0.01111	0.001312	0.027	1.259	0.003623	0.08963	0.00013	1.257	0.00761	0.2374	0.306	0.001612	0.004161	0.002039	0.0008953	0.007103	0.01037	0.02917	0.0001632	0.004545	0.003877	0.001168	0.01597	0.008116	0.002695	0.0002349
-Development	-Membrane Transport	0.05682	5.031	1.096	0.07646	2.419	0.1778	0.2382	0.1275	0.1468	0.5077	0.2063	0.1075	0.1348	0.1766	0.134	0.03961	0.2137	3.048	0.04376	4.329	0.01389	0.08717	0.04368	0.1408	0.0895	0.0333	0.01201	0.01153
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Membrane Transport	1.749	28.63	2.615	3.138	5.422	3.934	2.359	3.089	0.896	5.054	9.606	4.014	3.884	5.154	7.371	1.986	0.9435	19.82	6.691	8.801	0.4451	9.074	1.23	1.877	9.09	0.8049	0.7392	0.232
-Cancers	-Membrane Transport	0.2771	3.2	0.1829	0.3823	0.6458	0.7665	0.4647	1.06	0.2796	1.025	0.7194	1.019	0.9053	0.6216	0.5658	0.1718	0.2593	1.701	0.7759	0.5649	0.1454	0.9206	0.2456	0.3265	3.337	0.2143	0.3301	0.1079
-Immune System Diseases	-Membrane Transport	0.0212	0.2688	0.01623	0.01328	0.0253	0.09951	0.0008137	0.03652	0.05338	0.008827	0.008809	0.05927	0.08238	0.05389	0.03788	0.02737	0.005896	0.1426	0.005122	0.05623	0.00328	0.08852	0.03072	0.004828	0.08719	0.004739	0.006531	0.001198
-Neurodegenerative Diseases	-Membrane Transport	0.9906	20.78	1.697	0.6181	3.281	1.438	1.144	1.221	0.3104	3.182	3.233	1.285	1.465	2.334	4.536	1.18	0.4866	15	5.265	5.877	0.1818	4.113	0.4558	0.8682	3.127	0.3773	0.2647	0.08291
-Cardiovascular Diseases	-Membrane Transport	0.001517	0.1298	0.0009261	0.002683	0.0089	0.1754	0.01489	0.04418	0.0258	0.2404	0.8766	0.1093	0.2146	0.008029	0.004794	0.02527	0.004875	0.005716	0.008042	0.007867	0.0008314	0.009626	0.0372	0.004664	0.03583	0.008092	0.001244	0.0009284
-Metabolic Diseases	-Membrane Transport	0.007436	0.3423	0.03789	0.0001747	0.08105	0.01451	0.00023	0.01296	0.002538	0.03081	0.01273	0.01913	0.01317	0.007407	0.007686	0.001827	0.000477	0.09447	0.001366	0.1171	0.0006182	0.161	0.009932	0.001131	0.0126	0.001799	0.0001584	0.0002353
-Infectious Diseases	-Membrane Transport	0.1686	2.168	0.2292	0.174	0.5379	1.021	0.1054	0.5785	0.1848	0.2165	0.7835	0.9845	0.8924	0.4839	0.7167	0.2324	0.1221	1.318	0.4832	1.4	0.09398	3.443	0.3809	0.4183	1.772	0.1433	0.1121	0.02566
Not Mapped	-Membrane Transport	27.17	538.1	49.85	38.35	119.1	103.2	43.13	79.58	25.32	60.17	93.33	101	102.1	105.1	99.24	35.76	23.7	238.2	113.1	202.2	8.229	136.9	29.29	45.27	127.9	18.52	12.65	4.493
-Not Mapped	-Membrane Transport	27.17	538.1	49.85	38.35	119.1	103.2	43.13	79.58	25.32	60.17	93.33	101	102.1	105.1	99.24	35.76	23.7	238.2	113.1	202.2	8.229	136.9	29.29	45.27	127.9	18.52	12.65	4.493
TOTAL	-Central Carbon Metabolism	7.269	11.99	8.034	5.915	8.703	8.984	8.757	16.45	16.59	11.45	14.31	9.017	9.247	7.06	7.08	7.208	21.21	10.84	11.18	7.097	13.24	29.48	12.01	16.42	17.72	13.73	22.7	10.48
MAPPED	-Central Carbon Metabolism	6.369	9.487	6.717	5.129	6.945	7.285	7.874	13.2	13.56	10.34	13.12	7.326	7.509	5.788	6.052	6.326	17.13	9.037	10.02	5.69	10.79	25.26	9.996	13.85	14.72	11.44	18.24	8.83
Genetic Information Processing	-Central Carbon Metabolism	1.623	1.953	1.069	0.6237	1.284	1.977	0.4477	3.915	6.23	0.8831	0.8682	2.043	2.264	1.017	1.068	1.187	2.837	1.749	0.5136	1.064	3.123	13.56	3.206	3.256	3.3	3.604	5.827	1.269
-Transcription	-Central Carbon Metabolism	0.09256	0.1592	0.06591	0.02042	0.1104	0.1565	0.01821	0.2904	0.6899	0.06322	0.085	0.1024	0.1177	0.06353	0.0643	0.0365	0.2101	0.147	0.01607	0.08868	0.3044	0.2113	0.147	0.3372	0.2422	0.4462	0.6933	0.06615
-Translation	-Central Carbon Metabolism	0.3965	0.5663	0.2947	0.2228	0.3351	0.7207	0.1471	1.603	2.406	0.2666	0.2453	0.8093	0.913	0.3222	0.2738	0.5264	0.7378	0.4725	0.2055	0.3467	0.9095	9.116	1.446	0.9811	1.324	1.108	2.206	0.4254
-Folding, Sorting and Degradation	-Central Carbon Metabolism	1.03	1.059	0.635	0.3337	0.725	0.978	0.2344	1.787	2.237	0.4485	0.4813	0.9988	1.063	0.5562	0.6435	0.5628	1.549	0.9717	0.2457	0.5571	1.535	3.828	1.356	1.515	1.417	1.456	2.232	0.6752
-DNA Maintenance	-Central Carbon Metabolism	0.08438	0.1514	0.06756	0.03018	0.08448	0.1185	0.02987	0.1853	0.6036	0.08028	0.04363	0.1098	0.1436	0.06919	0.05737	0.04301	0.2181	0.1172	0.03913	0.06303	0.1822	0.3345	0.1459	0.274	0.2506	0.4252	0.463	0.0626
-RNA Family	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.404	0.6552	0.404	0.1878	0.4735	0.4526	0.3419	0.6511	0.683	0.4019	0.6171	0.5281	0.579	0.2829	0.2341	0.1646	1.102	0.5646	0.258	0.4729	0.5693	0.6679	0.3922	0.781	0.8082	0.7605	0.7762	0.3862
-Signal Transduction	-Central Carbon Metabolism	0.1864	0.6201	0.357	0.1609	0.397	0.293	0.326	0.4438	0.5512	0.3603	0.5737	0.3166	0.3548	0.2299	0.1961	0.1321	0.6807	0.5182	0.2114	0.4184	0.3947	0.4403	0.3383	0.5748	0.509	0.6093	0.5243	0.2752
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.2176	0.0351	0.04699	0.02696	0.07644	0.1596	0.01587	0.2074	0.1318	0.04162	0.04341	0.2115	0.2243	0.05304	0.03792	0.03242	0.4198	0.04642	0.04664	0.05444	0.1746	0.2277	0.05391	0.2024	0.2992	0.1512	0.2519	0.1109
Cellular Processes	-Central Carbon Metabolism	0.519	2.046	1.135	0.3403	1.298	0.9427	1.792	1.8	1.427	5.137	0.9421	0.7329	0.8762	0.5135	0.5572	0.3696	2.006	1.916	3.644	0.9697	1.254	1.077	0.9749	1.74	1.9	1.573	2.176	0.8373
-Crystallins	-Central Carbon Metabolism	0.01535	0.05118	0.01843	0.003481	0.01491	0.009217	0.1064	0.01262	0.009703	4.157	0.4191	0.01146	0.005487	0.005236	0.04268	0.004411	0.1049	0.04923	0.05133	0.01236	0.01247	0.0204	0.009954	0.007706	0.3106	0.01369	0.03081	0.02296
-Stress Response	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.1754	0.4174	0.2403	0.139	0.2788	0.1898	0.07241	0.2629	0.2517	0.141	0.1373	0.2126	0.2497	0.2509	0.2589	0.2025	0.502	0.3793	0.05441	0.2486	0.3766	0.27	0.2448	0.4447	0.345	0.4115	0.4439	0.3357
-Cytoskeleton	-Central Carbon Metabolism	0.1598	0.8677	0.624	0.09586	0.6369	0.5013	0.6746	0.7874	0.8187	0.5493	0.1953	0.316	0.4232	0.1476	0.156	0.0967	0.7761	0.9858	1.622	0.4839	0.5591	0.6151	0.4571	0.8954	0.9387	0.8394	1.172	0.2975
