Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
Human Diseases	-Energy Metabolism	0.4281	0.1598	0.1979	0.1539	0.1848	0.281	0.1314	0.4539	1.115	0.3871	0.1308	0.386	0.4761	0.1403	0.1738	0.3434	0.8968	0.2418	0.4736	0.2408	0.7917	0.5715	0.4117	0.9808	0.3709	0.7448	0.6992	0.3979
-Cancers	-Energy Metabolism	0.1325	0.02847	0.09508	0.1085	0.07301	0.08457	0.09034	0.1395	0.1934	0.1362	0.0937	0.1088	0.1257	0.0756	0.07444	0.1115	0.2078	0.06274	0.1578	0.0889	0.1902	0.1226	0.07185	0.1249	0.1164	0.1185	0.2145	0.204
-Immune System Diseases	-Energy Metabolism	0.1879	0.03967	0.03282	0.02509	0.0395	0.1268	0.02258	0.1882	0.7692	0.1086	0.0083	0.2125	0.2584	0.03946	0.04691	0.145	0.3509	0.05633	0.09344	0.05865	0.4158	0.2609	0.2529	0.6162	0.1712	0.4094	0.3424	0.09207
-Neurodegenerative Diseases	-Energy Metabolism	0.1895	0.0837	0.1486	0.08483	0.1194	0.09947	0.09296	0.1516	0.2492	0.2281	0.08705	0.1062	0.1427	0.07908	0.1041	0.166	0.3214	0.1568	0.3289	0.1574	0.2301	0.1982	0.09401	0.247	0.106	0.1823	0.1847	0.1786
-Cardiovascular Diseases	-Energy Metabolism	0.0001665	0.000485	3.697e-05	6.451e-05	0.0001846	0.005241	0.0003171	0.003126	0.008697	0.01146	0.005036	0.003371	0.007721	0.0001162	5.323e-05	0.001687	0.002447	4.257e-05	0.0003135	0.0001008	0.0007005	0.0002375	0.004498	0.0009529	0.0005798	0.002688	0.0006007	0.0008775
-Metabolic Diseases	-Energy Metabolism	0.0008163	0.001279	0.001513	4.202e-06	0.001681	0.0004335	4.898e-06	0.0009169	0.0008556	0.001469	7.316e-05	0.0005897	0.0004738	0.0001072	8.534e-05	0.000122	0.0002395	0.0007036	5.328e-05	0.001501	0.0005209	0.003971	0.001201	0.0002312	0.0002039	0.0005974	7.652e-05	0.0002224
-Infectious Diseases	-Energy Metabolism	0.02177	0.01455	0.01475	0.004859	0.02152	0.03575	0.003093	0.04961	0.1245	0.01347	0.004626	0.03391	0.03922	0.008098	0.008954	0.01782	0.08857	0.01591	0.02028	0.0256	0.08643	0.08552	0.04615	0.1147	0.02908	0.06578	0.05804	0.0272
Not Mapped	-Energy Metabolism	2.983	2.011	1.99	0.9221	2.471	3.085	0.9186	5.63	8.537	2.869	0.5363	3.114	3.672	1.521	1.102	2.387	11.9	1.774	4.412	2.591	6.934	3.376	3.542	9.248	2.07	6.152	6.11	4.247
-Not Mapped	-Energy Metabolism	2.983	2.011	1.99	0.9221	2.471	3.085	0.9186	5.63	8.537	2.869	0.5363	3.114	3.672	1.521	1.102	2.387	11.9	1.774	4.412	2.591	6.934	3.376	3.542	9.248	2.07	6.152	6.11	4.247
TOTAL	-Biosynthesis	9.789	16.82	12.75	5.7	11.89	10.97	9.447	11.36	20.89	15.79	14.8	7.645	9.378	5.98	7.037	3.41	9.45	17.26	10.8	12.44	12.61	12.71	12.98	19.74	14.65	17.23	22.77	10.43
MAPPED	-Biosynthesis	8.577	13.31	10.66	4.943	9.492	8.898	8.494	9.115	17.07	14.27	13.57	6.212	7.615	4.903	6.015	2.993	7.633	14.39	9.684	9.97	10.27	10.89	10.81	16.66	12.17	14.35	18.29	8.788
Genetic Information Processing	-Biosynthesis	2.316	3.013	1.812	0.6131	1.936	2.525	0.5015	2.769	8.116	1.293	0.9025	1.839	2.414	0.8846	1.114	0.5844	1.34	3.183	0.5276	2.12	3.203	6.391	3.562	3.967	2.816	4.637	5.976	1.613
-Transcription	-Biosynthesis	0.1233	0.221	0.1031	0.0193	0.1504	0.1867	0.0197	0.2	0.862	0.08703	0.08747	0.08534	0.1192	0.05268	0.06267	0.0175	0.09727	0.2316	0.0158	0.1556	0.2882	0.09144	0.1584	0.4002	0.197	0.5513	0.6882	0.06701
-Translation	-Biosynthesis	0.5357	0.7955	0.4684	0.2153	0.4587	0.8847	0.1591	1.113	3.031	0.3719	0.2542	0.6878	0.9275	0.2741	0.2734	0.2481	0.3271	0.7532	0.1991	0.6091	0.8681	3.93	1.565	1.195	1.098	1.421	2.174	0.4215
-Folding, Sorting and Degradation	-Biosynthesis	1.529	1.803	1.129	0.3508	1.187	1.317	0.2823	1.376	3.358	0.7247	0.5091	0.9223	1.145	0.5038	0.7092	0.295	0.8252	1.968	0.2668	1.23	1.767	2.192	1.69	2.05	1.314	2.143	2.617	1.054
-DNA Maintenance	-Biosynthesis	0.1518	0.2546	0.1277	0.04555	0.1667	0.1836	0.05227	0.1973	1.164	0.1603	0.05536	0.1811	0.2575	0.07732	0.1043	0.04199	0.1572	0.2777	0.05657	0.1498	0.3654	0.2783	0.358	0.5203	0.3692	0.7221	0.7833	0.08905
-RNA Family	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.55	0.9205	0.6437	0.1846	0.6523	0.5595	0.3697	0.4535	0.8626	0.5563	0.6415	0.455	0.6005	0.2414	0.2345	0.07878	0.496	0.9103	0.2499	0.8286	0.5549	0.2897	0.4297	0.9452	0.6756	0.9693	0.7783	0.3843
-Signal Transduction	-Biosynthesis	0.2537	0.87	0.5675	0.1559	0.5433	0.361	0.3524	0.3087	0.6943	0.4987	0.5952	0.269	0.3604	0.1956	0.1964	0.06253	0.3033	0.826	0.2046	0.7332	0.3788	0.1908	0.3682	0.6956	0.4255	0.7765	0.5258	0.2739
-Signaling Molecules and Interaction	-Biosynthesis	0.2963	0.05655	0.08473	0.02923	0.114	0.1984	0.01853	0.1509	0.1796	0.06567	0.04769	0.1885	0.2439	0.05034	0.04121	0.01585	0.1968	0.09284	0.04618	0.101	0.1761	0.101	0.06733	0.2603	0.2537	0.1987	0.257	0.1121
Cellular Processes	-Biosynthesis	0.7066	2.863	1.803	0.3692	1.776	1.165	1.938	1.252	1.824	7.086	1.057	0.6503	0.9245	0.4536	0.5792	0.1917	0.9073	3.054	3.526	1.699	1.222	0.5139	1.068	2.104	1.588	1.981	2.242	0.8584
-Crystallins	-Biosynthesis	0.02067	0.0718	0.02925	0.003354	0.02038	0.01126	0.1148	0.008717	0.01221	5.734	0.4335	0.009716	0.005564	0.004436	0.04242	0.002087	0.04672	0.07838	0.0496	0.02167	0.01187	0.008795	0.01076	0.009269	0.2568	0.01716	0.0309	0.02285
-Stress Response	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.2376	0.5854	0.3819	0.1366	0.3815	0.2346	0.0783	0.1828	0.3304	0.1952	0.1427	0.1906	0.2681	0.2161	0.2593	0.1014	0.227	0.6047	0.05265	0.4358	0.3672	0.1211	0.2683	0.5382	0.2884	0.5245	0.4574	0.3441
-Cytoskeleton	-Biosynthesis	0.215	1.218	0.9892	0.0996	0.87	0.6119	0.7277	0.5437	1.029	0.7575	0.202	0.2677	0.4288	0.1249	0.155	0.04569	0.3455	1.569	1.567	0.8477	0.532	0.2651	0.4938	1.073	0.776	1.05	1.175	0.2961
-Cell Motility	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.1791	0.9151	0.3774	0.1116	0.4657	0.1967	0.109	0.2255	0.3574	0.2143	0.223	0.1349	0.1615	0.08561	0.1177	0.03432	0.1501	0.7267	0.04679	0.3928	0.1713	0.1053	0.1233	0.2137	0.1979	0.2943	0.3695	0.1272
-Cell Communication	-Biosynthesis	0.04971	0.0727	0.04624	0.03314	0.05739	0.1017	0.9686	0.2879	0.1163	0.2127	0.1108	0.05563	0.07587	0.03282	0.02262	0.009578	0.1318	0.06703	1.832	0.05042	0.1245	0.01768	0.1744	0.2618	0.08191	0.09694	0.1713	0.05634
Metabolism	-Biosynthesis	3.433	5.049	4.259	3.063	3.917	3.654	3.457	2.652	3.712	3.239	4.707	2.67	2.863	2.852	3.277	1.893	2.023	5.068	2.39	4.32	2.993	2.977	3.307	3.361	3.814	3.638	3.815	3.382
-Membrane Transport	-Biosynthesis	0.04344	0.006375	0.04127	0.01931	0.01989	0.01936	0.02136	0.02764	0.1485	0.02461	0.01278	0.01405	0.017	0.009833	0.009874	0.01155	0.07517	0.01179	0.009832	0.01191	0.281	0.01306	0.07354	0.06623	0.01858	0.1522	0.3321	0.3486
-Central Carbon Metabolism	-Biosynthesis	1.324	1.362	1.558	0.9304	1.338	1.137	1.062	0.6784	1.226	1.365	0.9772	0.8247	0.9902	0.7785	0.9205	0.4511	0.4365	1.565	0.9626	1.735	0.9315	0.4256	1.071	1.173	0.7928	1.227	0.9813	0.9848
-Energy Metabolism	-Biosynthesis	0.4356	1.946	1.076	0.8355	1.047	0.7068	1.164	0.4331	0.4588	0.564	2.324	0.4795	0.5097	0.7228	0.9507	0.1883	0.1705	1.691	0.2642	0.9577	0.3636	0.5548	0.656	0.3394	1.215	0.4759	0.7531	0.3993
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.6616	0.8814	0.6069	0.2773	0.5581	0.819	0.3115	0.5222	0.9502	0.3045	0.3485	0.364	0.3847	0.3263	0.3954	0.2415	0.3791	0.8931	0.1678	0.6153	0.5422	0.9824	0.516	0.8029	0.7562	0.809	0.7829	0.8706
Organismal Systems	-Biosynthesis	1.479	1.431	1.983	0.6522	1.174	0.8093	2.111	1.83	2.479	1.908	6.097	0.5272	0.7128	0.3832	0.6606	0.2216	2.8	2.034	2.884	0.9607	2.269	0.9346	2.258	6.057	2.813	2.982	5.175	2.535
-Immune System	-Biosynthesis	0.07411	0.1291	0.05973	0.02429	0.07428	0.07523	0.02584	0.06304	0.1163	0.0654	0.08029	0.0565	0.08	0.04119	0.06054	0.01309	0.2132	0.07671	0.01164	0.04287	0.1253	0.02314	0.05252	0.2339	0.09375	0.21	0.4569	0.1026
-Endocrine System	-Biosynthesis	0.5048	0.2395	0.1163	0.3231	0.1418	0.05874	0.2304	0.08377	0.1824	0.5771	0.5871	0.1827	0.3235	0.07056	0.1236	0.1311	0.1283	0.2963	0.1201	0.1119	0.268	0.09903	0.1195	0.1082	0.456	0.4899	0.7256	0.9573
-Circulatory System	-Biosynthesis	0.8645	0.6682	1.407	0.2955	0.7613	0.6094	1.843	1.541	2.102	1.179	5.404	0.186	0.2244	0.2302	0.4463	0.07172	2.408	1.076	2.739	0.5023	1.841	0.3798	1.547	5.57	2.213	2.147	3.895	1.448
-Digestive System	-Biosynthesis	0.009521	0.01579	0.008509	0.001203	0.00572	0.005071	0.001365	0.1028	0.008592	0.007364	0.002918	0.07595	0.05331	0.02318	0.01528	0.001811	0.00317	0.01454	0.002868	0.02099	0.007204	0.3748	0.008018	0.01302	0.006088	0.01079	0.006234	0.004349
-Excretory System	-Biosynthesis	0.005374	0.04694	0.01095	0.001861	0.0142	0.01355	0.00144	0.01055	0.0063	0.00599	0.005215	0.008745	0.007852	0.006199	0.005582	0.001547	0.00796	0.04711	0.002012	0.005933	0.002917	0.04499	0.5069	0.006444	0.005068	0.01473	0.01667	0.004352
-Nervous System	-Biosynthesis	0.01774	0.2985	0.3342	0.004804	0.1273	0.01842	0.003888	0.02279	0.04188	0.02163	0.0145	0.01243	0.01604	0.009902	0.00779	0.001795	0.02218	0.4864	0.006964	0.2231	0.01911	0.01161	0.02089	0.1165	0.03643	0.1033	0.06875	0.01455
-Sensory System	-Biosynthesis	0.0001014	9.843e-05	0.0004661	2.59e-05	0.0005689	0.02531	0.0002498	0.002534	1.958e-05	0.03948	0.0001004	0.003369	0.005285	1.652e-05	4.285e-05	2.377e-05	6.863e-05	8.555e-05	0.0001047	0.0003558	4.625e-05	6.04e-05	0.0002885	7.95e-05	0.0003099	0.00126	0.0009544	8.599e-05
-Development	-Biosynthesis	0.002563	0.03284	0.04596	0.001509	0.04878	0.003615	0.00526	0.003628	0.02325	0.01287	0.002735	0.001571	0.002466	0.00181	0.00138	0.000469	0.01662	0.03671	0.0004333	0.05281	0.004337	0.001177	0.003295	0.01212	0.001747	0.005253	0.004729	0.004349
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Biosynthesis	0.1608	0.2681	0.205	0.1172	0.185	0.1913	0.1336	0.1732	0.5092	0.2117	0.2758	0.1781	0.229	0.09793	0.151	0.06021	0.1279	0.3629	0.1157	0.2273	0.2685	0.3101	0.2559	0.2809	0.4291	0.3335	0.5222	0.1525
-Cancers	-Biosynthesis	0.04403	0.04907	0.0873	0.08447	0.06712	0.03989	0.08832	0.05129	0.08404	0.06853	0.1973	0.04925	0.0591	0.0501	0.06464	0.01869	0.02948	0.09236	0.03698	0.07899	0.05864	0.06518	0.04108	0.03379	0.1162	0.04737	0.1445	0.05148
-Immune System Diseases	-Biosynthesis	0.06507	0.06304	0.03434	0.02101	0.03862	0.08314	0.02347	0.06825	0.3512	0.05368	0.01789	0.09809	0.1243	0.02615	0.04458	0.02514	0.05643	0.08905	0.02241	0.05274	0.141	0.1449	0.1572	0.1764	0.1992	0.1885	0.2557	0.03606
-Neurodegenerative Diseases	-Biosynthesis	0.0616	0.1442	0.1338	0.06951	0.1073	0.04453	0.09096	0.05499	0.1059	0.1128	0.1832	0.04683	0.06615	0.0524	0.08916	0.02658	0.04475	0.2279	0.07693	0.1374	0.0683	0.1039	0.05217	0.06772	0.1034	0.0709	0.1186	0.04302
-Cardiovascular Diseases	-Biosynthesis	6.768e-05	0.0008457	3.883e-05	5.295e-05	0.0001795	0.003525	0.0003288	0.001249	0.003883	0.006093	0.01157	0.001552	0.003706	8.228e-05	4.937e-05	0.0002947	0.0003737	6.884e-05	7.962e-05	9.598e-05	0.0002355	0.0001279	0.002768	0.0003174	0.0006951	0.001256	0.0004404	0.0003399
-Metabolic Diseases	-Biosynthesis	0.0003318	0.002231	0.001589	3.449e-06	0.001634	0.0002916	5.078e-06	0.0003664	0.000382	0.0007809	0.000168	0.0002715	0.0002274	7.591e-05	7.914e-05	2.13e-05	3.657e-05	0.001138	1.353e-05	0.001429	0.0001751	0.00214	0.0007389	7.699e-05	0.0002445	0.0002792	5.61e-05	8.615e-05
-Infectious Diseases	-Biosynthesis	0.007573	0.02701	0.01585	0.003584	0.02254	0.02052	0.002979	0.01799	0.05289	0.006658	0.01037	0.01495	0.01818	0.005366	0.007647	0.002853	0.01233	0.0269	0.00479	0.02439	0.02724	0.04603	0.02864	0.03272	0.03471	0.02558	0.0407	0.009678
Not Mapped	-Biosynthesis	1.212	3.507	2.09	0.7569	2.402	2.075	0.9524	2.249	3.811	1.525	1.232	1.434	1.763	1.077	1.022	0.417	1.817	2.869	1.12	2.466	2.331	1.819	2.18	3.08	2.482	2.875	4.479	1.645
-Not Mapped	-Biosynthesis	1.212	3.507	2.09	0.7569	2.402	2.075	0.9524	2.249	3.811	1.525	1.232	1.434	1.763	1.077	1.022	0.417	1.817	2.869	1.12	2.466	2.331	1.819	2.18	3.08	2.482	2.875	4.479	1.645
TOTAL	-Other Enzymes	33.21	65.12	38.55	31.93	48.13	42.82	80.92	39.62	46.8	96.11	76.84	29.93	38.68	26.57	31.72	22.01	48.65	62.23	179.5	42.51	47.32	24.58	61.51	63.2	37.26	57.58	55.21	46.38
MAPPED	-Other Enzymes	29.1	51.54	32.23	27.69	38.41	34.72	72.76	31.78	38.26	86.83	70.44	24.32	31.41	21.79	27.11	19.32	39.29	51.89	160.9	34.08	38.57	21.06	51.18	53.34	30.95	47.97	44.35	39.06
Genetic Information Processing	-Other Enzymes	8.145	12.38	5.58	3.404	8.002	10.34	4.527	10.17	18.95	8.032	4.792	7.457	10.24	4.1	5.229	3.832	7.096	12.17	8.984	7.528	11.84	12.48	17.8	13.64	7.762	16.22	15	6.262
-Transcription	-Other Enzymes	0.4194	0.8625	0.3153	0.1067	0.614	0.7284	0.1661	0.6959	1.95	0.5277	0.4548	0.3356	0.489	0.2341	0.2825	0.113	0.4908	0.8394	0.2634	0.536	1.072	0.1762	0.7588	1.281	0.5077	1.871	1.662	0.2926
-Translation	-Other Enzymes	1.816	3.029	1.401	1.203	1.831	3.438	1.367	3.874	6.818	2.216	1.319	2.694	3.835	1.214	1.228	1.601	1.693	2.679	3.288	2.062	3.265	7.603	7.404	3.805	2.785	4.567	5.383	1.899
-Folding, Sorting and Degradation	-Other Enzymes	5.401	7.419	3.489	1.948	4.952	5.346	2.544	5.047	7.653	4.422	2.716	3.712	4.89	2.294	3.337	1.891	4.108	7.663	4.461	4.4	6.12	4.28	8.539	6.709	3.745	7.298	6.341	4.043
-DNA Maintenance	-Other Enzymes	0.5693	0.9277	0.3744	0.2526	0.5642	0.7312	0.4442	0.5585	2.572	0.8569	0.3022	0.7159	1.024	0.2966	0.3456	0.2644	0.7362	0.8625	0.8834	0.4935	1.057	0.4185	1.069	1.655	0.761	2.502	1.669	0.3936
-RNA Family	-Other Enzymes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	1.872	3.56	1.938	1.039	2.619	2.157	3.165	1.575	1.956	3.373	3.323	1.763	2.431	1.063	1.048	0.5024	2.516	3.241	4.143	2.833	2.03	0.5639	2.02	2.983	1.711	3.188	1.887	1.708
-Signal Transduction	-Other Enzymes	0.8779	3.369	1.713	0.8732	2.196	1.397	3.018	1.076	1.554	3.024	3.09	1.061	1.494	0.8652	0.8787	0.4034	1.561	2.975	3.393	2.506	1.411	0.3667	1.744	2.213	1.082	2.554	1.275	1.218
-Signaling Molecules and Interaction	-Other Enzymes	0.9941	0.1914	0.2254	0.1629	0.4228	0.7606	0.1472	0.4992	0.4094	0.3484	0.2331	0.7016	0.9371	0.1992	0.1694	0.09899	0.9553	0.266	0.7493	0.3263	0.6194	0.1973	0.2755	0.7698	0.6286	0.6339	0.6119	0.4907
Cellular Processes	-Other Enzymes	2.385	11.09	5.476	1.897	7.214	4.543	16.58	4.37	4.082	43.16	5.085	2.474	3.741	1.971	2.53	1.134	4.697	11.03	58.53	5.838	4.559	0.8974	5.041	6.801	4.032	6.646	5.375	3.747
-Crystallins	-Other Enzymes	0.07012	0.278	0.08843	0.01879	0.08249	0.04393	0.9832	0.03039	0.02737	34.9	2.251	0.03804	0.02295	0.01971	0.1912	0.01347	0.2405	0.2827	0.824	0.07407	0.04457	0.01701	0.05097	0.02967	0.653	0.05737	0.07493	0.1016
-Stress Response	-Other Enzymes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.8125	2.267	1.185	0.7603	1.579	0.9452	0.6836	0.6649	0.7489	1.218	0.7557	0.7472	1.122	0.9808	1.188	0.6238	1.228	2.229	0.8957	1.514	1.405	0.2248	1.302	1.775	0.7614	1.775	1.133	1.517
-Cytoskeleton	-Other Enzymes	0.7294	4.717	2.994	0.5672	3.523	2.388	6.233	1.896	2.307	4.611	1.049	1.048	1.769	0.5552	0.6987	0.2953	1.778	5.662	26.04	2.9	1.997	0.5129	2.339	3.434	1.973	3.519	2.85	1.316
-Cell Motility	-Other Enzymes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.604	3.544	1.069	0.4611	1.796	0.7687	0.7366	0.7753	0.7375	1.137	0.931	0.4223	0.5143	0.2878	0.3501	0.1486	0.7696	2.617	0.3344	1.178	0.6458	0.1242	0.5217	0.7077	0.4359	0.9808	0.9018	0.5567
-Cell Communication	-Other Enzymes	0.1686	0.2815	0.1398	0.1856	0.2323	0.397	8.297	1.004	0.2619	1.294	0.575	0.2178	0.3129	0.1458	0.102	0.06182	0.6805	0.2417	30.44	0.1724	0.4672	0.0342	0.8263	0.8545	0.2082	0.324	0.4154	0.2504
Metabolism	-Other Enzymes	11.22	18.11	12.61	17.06	15.09	14.07	29.43	8.705	7.46	19.28	24.36	10.17	11.47	12.64	14.68	12.1	10.1	16.82	39.61	13.93	10.68	4.807	14.33	10.09	9.291	11.19	8.787	15.28
-Membrane Transport	-Other Enzymes	0.1472	0.01774	0.1123	0.1041	0.06613	0.07131	0.1721	0.07577	0.3327	0.1477	0.06471	0.04798	0.05984	0.03697	0.03695	0.07094	0.3868	0.03098	0.1313	0.0377	0.8969	0.02007	0.2062	0.1988	0.03644	0.5019	0.6306	1.579
-Central Carbon Metabolism	-Other Enzymes	4.521	5.276	4.709	5.221	5.416	4.435	9.042	2.38	2.76	8.304	5.054	3.263	4.13	3.606	4.329	2.885	2.273	5.643	15.99	5.931	3.521	0.8121	5.105	3.796	2.059	4.101	2.397	4.424
-Energy Metabolism	-Other Enzymes	1.554	7.605	3.297	4.599	4.277	2.855	10.36	1.536	1.051	3.482	12.69	1.908	2.135	3.35	4.538	1.218	0.8902	6.163	4.406	3.3	1.388	1.042	3.15	1.126	3.197	1.621	1.934	1.83
-Biosynthesis	-Other Enzymes	4.139	4.202	3.477	6.236	4.32	5.701	9.028	3.785	2.314	6.406	5.619	3.979	4.19	4.635	4.785	6.921	5.545	3.975	18.04	3.661	4.108	1.952	5.068	3.953	3.033	3.949	2.597	6.814
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	5.017	5.539	5.996	3.654	4.751	3.159	18.08	6.378	5.558	11.57	31.65	2.064	2.94	1.701	2.978	1.429	14.41	7.332	47.91	3.282	8.511	1.808	10.7	19.39	7.152	9.964	12.55	11.27
-Immune System	-Other Enzymes	0.2514	0.4984	0.1803	0.136	0.3003	0.2933	0.2214	0.2198	0.2604	0.3977	0.4168	0.2212	0.33	0.183	0.2728	0.08448	1.1	0.2751	0.1935	0.1455	0.472	0.04466	0.2488	0.7487	0.2384	0.6991	1.11	0.4576
-Endocrine System	-Other Enzymes	1.712	0.9273	0.3516	1.81	0.5739	0.2293	1.974	0.292	0.4093	3.512	3.048	0.7153	1.334	0.3136	0.5574	0.8465	0.6605	1.069	1.995	0.3824	1.006	0.1916	0.5661	0.3472	1.16	1.638	1.76	4.256
-Circulatory System	-Other Enzymes	2.933	2.588	4.253	1.655	3.081	2.378	15.79	5.37	4.711	7.173	28.06	0.7282	0.9257	1.023	2.012	0.4628	12.4	3.879	45.51	1.717	6.912	0.7347	7.328	17.83	5.628	7.177	9.446	6.435
-Digestive System	-Other Enzymes	0.0328	0.06104	0.02624	0.006767	0.02302	0.02055	0.01134	0.3586	0.01988	0.04391	0.0152	0.2974	0.2203	0.1023	0.06878	0.01086	0.01758	0.0524	0.04738	0.07156	0.02435	0.7251	0.03731	0.04193	0.01531	0.03616	0.01464	0.01913
-Excretory System	-Other Enzymes	0.01823	0.1818	0.0338	0.01167	0.05748	0.05299	0.01234	0.03679	0.01628	0.03645	0.02708	0.03825	0.03423	0.02826	0.02523	0.009987	0.04509	0.1699	0.03342	0.0214	0.01177	0.08704	2.401	0.0226	0.01494	0.04924	0.04068	0.01949
-Nervous System	-Other Enzymes	0.06017	1.156	1.01	0.02691	0.5152	0.07189	0.0333	0.07946	0.09377	0.1317	0.07529	0.04868	0.06617	0.044	0.03511	0.01133	0.1126	1.754	0.1157	0.7628	0.07007	0.02246	0.09844	0.3708	0.09263	0.3434	0.1655	0.06321
-Sensory System	-Other Enzymes	0.0003461	0.0003811	0.001409	0.0001451	0.002203	0.09876	0.001956	0.008832	4.386e-05	0.2322	0.0005213	0.01319	0.0218	7.339e-05	0.0001931	0.0001535	0.0003533	0.0003085	0.001739	0.001216	0.0001736	0.0001168	0.001367	0.0002545	0.000788	0.00421	0.002314	0.0003823
-Development	-Other Enzymes	0.0086	0.127	0.1389	0.008454	0.1974	0.01394	0.04505	0.01256	0.04953	0.07831	0.01413	0.005973	0.009602	0.008041	0.006222	0.002981	0.08432	0.1324	0.007199	0.1805	0.01477	0.002241	0.0154	0.03064	0.004415	0.01728	0.01031	0.01876
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Other Enzymes	0.4408	0.8624	0.587	0.7307	0.7319	0.587	0.9699	0.5462	1.216	1.193	1.229	0.526	0.6325	0.3962	0.5303	0.3193	0.5933	1.283	1.725	0.669	0.8151	0.5066	0.7695	0.6416	0.7293	0.7697	1.087	0.6293
-Cancers	-Other Enzymes	0.1035	0.08667	0.1842	0.363	0.1632	0.1145	0.3184	0.1611	0.1931	0.2832	0.6891	0.1657	0.2027	0.167	0.2163	0.09545	0.1191	0.1577	0.3752	0.2124	0.1728	0.1006	0.1358	0.08254	0.2409	0.1319	0.3502	0.2217
-Immune System Diseases	-Other Enzymes	0.1434	0.1423	0.07958	0.07974	0.1709	0.2081	0.09775	0.2002	0.9192	0.2445	0.06278	0.2546	0.3202	0.09935	0.182	0.09388	0.3016	0.3415	0.1858	0.1635	0.4926	0.1799	0.5344	0.4382	0.3397	0.5143	0.605	0.1131
-Neurodegenerative Diseases	-Other Enzymes	0.2423	0.5221	0.3956	0.389	0.3543	0.2218	0.7454	0.1519	0.1935	0.6973	0.9715	0.1587	0.2292	0.2065	0.3423	0.1753	0.2367	0.7184	1.105	0.4396	0.2235	0.119	0.1606	0.2146	0.2331	0.2429	0.2584	0.2843
-Cardiovascular Diseases	-Other Enzymes	0.0002296	0.003275	0.0001174	0.0002966	0.0007263	0.01376	0.002816	0.004354	0.008701	0.03708	0.06004	0.006075	0.01529	0.0003656	0.0002225	0.001902	0.001924	0.0002483	0.001323	0.0003281	0.0008842	0.0002475	0.01311	0.001016	0.001767	0.004198	0.001068	0.001511
-Metabolic Diseases	-Other Enzymes	0.001125	0.008638	0.004803	1.932e-05	0.006615	0.001138	4.35e-05	0.001277	0.000856	0.004752	0.0008722	0.001063	0.0009382	0.0003373	0.0003567	0.0001375	0.0001882	0.004104	0.0002248	0.004885	0.0006575	0.004139	0.0035	0.0002464	0.0006217	0.0009332	0.000136	0.000383
-Infectious Diseases	-Other Enzymes	0.02703	0.08669	0.05053	0.02235	0.09616	0.07997	0.02397	0.07599	0.07477	0.03498	0.06112	0.0612	0.06701	0.02239	0.03323	0.01908	0.05486	0.1082	0.08281	0.092	0.1046	0.09773	0.1371	0.1035	0.09855	0.08003	0.1102	0.04369
Not Mapped	-Other Enzymes	4.113	13.58	6.32	4.24	9.722	8.096	8.158	7.841	8.54	9.281	6.393	5.613	7.272	4.786	4.606	2.691	9.353	10.35	18.61	8.431	8.752	3.519	10.32	9.86	6.31	9.609	10.86	7.313
