KO number	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
K11153	1949564.9	7537845.4	1857.6034	1857.6034	1573745.4	6995912.3	33872021	1120950.2	1.0708942e+08	7069225.6	5132786.1
K11157	1.6234531e+08	20569956	20900860	2.6530853e+08	73647045	9045780.7	2.2174435e+08	1.489961e+08	12208082	1.0713881e+09	2.9496225e+08
K11158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07249	1.1363406e+09	1.2134324e+09	4.2534777e+09	5.9445972e+09	5.2784709e+11	2.8181705e+09	9.6467739e+09	7.9988004e+10	1.1286357e+10	1.4213875e+10	1.9106973e+09
K07411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09516	1.5554989e+09	1.4351733e+08	6.2351906e+08	5.2094661e+08	1.5432431e+09	3.3689065e+09	7.739744e+08	1.3965317e+09	1.0628184e+08	1.7306753e+09	4.3149633e+08
K01698	3.546973e+08	6.6176956e+08	1.0445319e+09	1.8551699e+09	6.7426016e+08	2.3651535e+09	1.2986353e+09	1.1097454e+09	75522539	4.2082831e+08	1.0440405e+08
K01749	1.1200499e+09	1.5292652e+09	2.1445795e+09	7.7184136e+09	1.4366831e+09	2.4322916e+09	6.7775241e+09	1.1356228e+09	6.7407119e+09	6.2531037e+09	7.1942011e+08
K01719	1.7481066e+08	1.4056592e+08	38882080	1.2210783e+08	3.4728608e+08	1.8096265e+08	2.2178016e+08	14626929	18149591	4.2100537e+08	81514228
K00589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01599	2.4651476e+09	1.9616541e+09	6.0564847e+09	1.6529596e+09	1.0337837e+09	5.4303504e+09	1.6000852e+10	1.8685308e+09	7.9036448e+09	3.1173081e+09	3.5275497e+09
K00228	2.2380256e+09	2.1961986e+09	1.0149338e+10	4.7993307e+09	3.6659098e+09	5.3873392e+09	1.3647404e+10	3.5819253e+09	2.4862474e+09	8.4398591e+09	5.0484487e+09
K00231	1.3764458e+09	1.9114349e+08	2.8466499e+09	2.4363864e+09	9.899274e+08	3.6422728e+09	1.4038726e+09	9.1007054e+08	4.1944401e+08	4.1925399e+09	1.1376048e+09
K01772	7.0580503e+08	3.327229e+09	3.5997258e+09	2.0257632e+09	1.7468738e+09	2.5616394e+09	3.6935446e+09	8.2462577e+08	1.6593564e+09	3.7422462e+10	1.0411525e+09
K00798	8.343171e+08	5.7967812e+08	1.1450249e+09	2.8172012e+09	9.6368622e+08	6.2462468e+09	2.0866387e+09	7.6548185e+08	3.99277e+08	1.0635082e+10	2.9829365e+08
K04035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10960	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00510	4.4631727e+09	2.6043585e+09	8.1010254e+09	1.5365465e+10	1.586059e+10	1.320407e+10	8.9577787e+09	3.1491587e+09	1.7334808e+09	6.447184e+09	3.6134521e+09
K00214	5.005455e+09	4.7664273e+09	8.2854449e+09	4.8099032e+09	4.0152628e+09	1.6660031e+10	6.8963948e+09	5.0199632e+09	2.0307173e+09	1.1667121e+10	3.3974788e+09
K01764	5.9184123e+09	9.1507844e+08	1.5550971e+09	4.8465133e+09	3.1928381e+09	7.7101807e+09	5.2560959e+09	1.246299e+09	1.3919545e+09	4.9997831e+09	8.7274932e+08
K02217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13624	1857.6034	861060.1	54440527	13776172	5540940.1	14119744	1857.6034	67596976	1558090.6	15750792	2416872.2
K00522	1.1694501e+10	5.7297692e+09	2.6680341e+09	7.8473381e+09	4.1964021e+09	1.2795173e+10	1.1039315e+10	6.3510722e+09	5.2141276e+09	2.6311589e+10	9.0686202e+08
K13625	6.3044615e+08	9.8795015e+08	1.1375518e+09	4.1071475e+08	1.1529723e+09	2.1169758e+09	1.5919435e+09	1.127955e+10	2.2701145e+09	1.4861245e+09	2.1555853e+09
K03183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06125	69520024	1857.6034	1.3825174e+08	8394993.6	33770387	56099771	34538439	1857.6034	20022175	15473136	1857.6034
K00591	2.5659032e+08	1.3491014e+08	3.15394e+08	9.6574665e+08	3.2603097e+08	5.9691868e+08	7.794139e+08	1.5898846e+08	90127420	1.4652593e+09	1.9430952e+08
K06126	4.3295555e+08	1.9444427e+09	2.3857006e+09	8.9268314e+08	5.2697427e+08	8.7747599e+08	9.6190207e+08	3.8041759e+08	6.2634097e+08	1.2887817e+09	4.2051986e+08
K06127	5.3806689e+08	1.570547e+08	1.1178612e+09	1.1557586e+09	1.1977003e+09	1.24828e+09	6.3328749e+08	4.2522756e+08	98438108	1.2609673e+09	2.8017269e+08
K06134	24504172	23826333	57180505	1.2414489e+08	38072476	49699347	30538599	53007990	68827952	1.4153828e+08	31508359
K02551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08680	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01661	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00787	1.0352251e+10	2.3616138e+10	1.9490888e+10	1.3542361e+10	5.2307038e+09	2.5075187e+10	1.563359e+10	5.017013e+09	5.2180383e+09	1.2708466e+10	2.7894819e+09
K13789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00804	1.7372968e+08	1.684378e+08	3.846282e+08	2.1203501e+08	1.7747849e+08	4.1193633e+08	1.1106224e+09	1.1166181e+09	2.6098625e+08	7.3437048e+08	1.3553385e+08
K00805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12504	1.0276086e+08	34814670	68957940	2.0203963e+08	75298310	57586678	1.7236703e+08	23206949	1.5273352e+08	61193007	11322030
K12505	40738622	17739525	14278614	1.427215e+08	1.1650583e+08	37381311	46041512	80085971	4355859.5	1.2883176e+08	8620392.6
K00806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11778	27407258	15455840	38275529	75586085	46972550	8618615.1	10815298	13893128	11326549	80528095	952827.92
K02291	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00791	1.2841721e+08	50957798	3.3654376e+08	1.7196466e+08	1.53719e+08	1.5549625e+08	5.6316581e+08	12227140	1.4390399e+08	2.6604703e+08	34808184
K05955	1.0361696e+09	1.2609927e+09	1.0194531e+09	7.0930805e+08	2.1161189e+09	2.767658e+09	4.0124145e+09	1.9518512e+09	9.2647464e+08	2.4733744e+09	8.5547014e+08
K05954	40183282	64662772	52762567	37265619	1.355984e+08	99252690	4.3236574e+08	94329767	1.6001671e+08	52792323	25437252
K11713	1.2425361e+09	1.2484344e+09	5.775122e+08	9.0716888e+08	7.0599618e+08	8.7141311e+08	6.9297705e+08	1.9944333e+09	1.7560325e+08	2.8887601e+09	8.3296322e+08
K14050	1.4657128e+09	2.5446189e+09	2.1866594e+09	4.751844e+09	1.2376604e+09	2.1975829e+09	3.7853056e+09	2.0192354e+09	6.8700107e+08	2.6852521e+09	6.7144089e+08
K05956	2.9022859e+09	6.1053202e+08	4.7176003e+09	1.3816042e+09	1.1466403e+09	1.2080853e+09	2.1305915e+09	9.9204027e+08	4.0521381e+08	2.0863482e+09	8.2939554e+08
K14137	64900806	36939259	4.1073309e+08	3.3056948e+08	28145929	58069210	74002114	2.2788106e+08	7843508.4	8.1079195e+08	33519237
K01662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00919	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03527	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00021	1.5857406e+08	95772949	3.2673321e+08	7.849979e+08	5.5170478e+08	5.5221967e+08	52582140	1.0267269e+08	50867795	1.6993858e+09	4426774
K00938	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01597	7.5638616e+08	1.5404506e+09	6.4839628e+09	5.5220052e+09	1.119329e+09	7.1153388e+09	2.0359362e+09	3.1900486e+09	1.9190115e+09	9.4741448e+08	5.7829876e+08
K01823	1.9748206e+09	1.609022e+09	1.1829501e+09	3.0769076e+09	1.402043e+09	3.4938299e+09	2.3261571e+09	1.6246621e+09	7.4730547e+08	1.8542322e+09	6.7423876e+08
K12467	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09835	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09840	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00257	4.0029493e+09	3.1923392e+09	5.0674292e+09	8.0375999e+09	2.4123164e+09	8.3048771e+09	9.1856426e+09	2.2914498e+09	8.5944568e+08	2.0203031e+10	1.6136353e+09
K00083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01044	1.4024363e+08	1.2493645e+08	7.993549e+08	2.7960294e+08	1.6100944e+08	4.5116403e+08	67035282	2.0441143e+10	80637759	5.4818158e+08	1.3407094e+08
K00622	31087348	4.4265203e+08	6.1541089e+08	4.1716771e+08	1.5226512e+08	7.9276572e+08	7.0648505e+08	72034596	72066124	1.0797401e+09	2.386104e+08
K12154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15374	4.6057596e+09	3.6852858e+09	8.4510814e+09	1.2999147e+10	7.6316002e+09	1.2335172e+10	9.1216016e+09	5.2993462e+09	2.1821043e+09	1.7933743e+10	2.6095317e+09
K01821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01045	7.186445e+09	2.0421866e+08	5.7239414e+09	6.3910744e+09	2.0458374e+10	1.7836948e+10	3.541448e+09	6.4851858e+09	59465163	8.2715606e+09	3.2653256e+09
K01061	8.5385871e+09	1.5204139e+08	2.3633792e+09	5.881007e+08	8.6461208e+08	3.6776301e+09	7.7669209e+09	3.5160313e+09	5.1287095e+09	1.5584854e+10	1.6727284e+09
K01500	1.6061888e+09	6.1616768e+08	1.1023246e+10	8.651854e+08	1.8414533e+09	9.0568048e+09	1.4972574e+09	3.7495288e+08	1.4347526e+09	1.1469537e+09	6.5756908e+08
K07416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07420	17647400	91990.095	26325721	11562793	2.3461077e+08	1213161.9	16731625	2044947	7049124.4	2138649.1	10826085
K01253	6.8483501e+09	2.1292183e+09	1.7796728e+10	9.7560281e+09	2.6260861e+10	1.8556616e+10	1.4346001e+10	1.6719106e+10	1.4679556e+09	7.0237963e+10	1.6531859e+09
K07414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00569	5.9290537e+08	7.3850477e+08	9.2828966e+08	8.9576814e+08	2.6366371e+08	2.5699983e+09	1.2860565e+09	1.0534672e+09	6.5244977e+08	1.1242385e+09	8.4440767e+08
K03927	84663039	77372312	69969437	1.0423072e+08	91088330	5.7808251e+08	1.9387512e+08	3.9512305e+09	1.0272424e+08	3.1480202e+08	1.0531591e+08
K00069	4500051.3	50672106	27304514	1857.6034	2.3935059e+09	2027957.5	1.9854649e+08	2075895.6	10716187	14809532	5287658.4
K00084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11161	6.5316266e+08	1.7560583e+08	9.4158802e+08	5.9587265e+08	5.1367043e+08	6.7553585e+08	1.0032617e+09	4.1421631e+08	6.639813e+08	2.4908535e+09	2.2468907e+08
K11162	93774653	4.2208649e+08	3.2341423e+08	3.564998e+08	3.3125146e+08	3.6655594e+08	1.2685473e+09	5.9923312e+08	1.0842809e+08	5.3434776e+09	2.6372524e+08
K11539	4.6458465e+08	4.8182207e+08	2.6054372e+08	1.3853862e+09	4.6490197e+08	1.3426147e+09	5.2603096e+08	5.0435235e+08	77242741	7.2167557e+09	2.106674e+08
K05357	3.6352775e+09	1.2488698e+09	4.0786409e+08	2.2928372e+09	2.2540129e+09	4.2627745e+09	2.5857163e+09	2.2238072e+09	1.3631383e+09	4.1486149e+09	1.4287325e+09
K11163	45506278	33816745	1.1924081e+08	3.4954895e+08	1.2567625e+08	2.9960479e+08	1.583239e+08	91225071	39126293	2.6042084e+09	2.5366978e+08
K11164	9.2200024e+08	4.1334586e+08	8.4014742e+10	7.6647239e+08	8.630559e+08	1.1033479e+09	2.2051878e+09	1.1159872e+11	6.942143e+08	2.1350858e+09	6.9861e+08
K11165	1.7223485e+09	2.756995e+09	7.380696e+09	5.8608664e+09	5.389824e+09	7.2077258e+09	5.5165395e+09	2.4688515e+09	4.2476692e+08	4.8025785e+10	2.190454e+09
K11166	4.8566794e+08	1.7653583e+08	3.4599896e+08	1.3732418e+09	5.6504825e+08	5.7299128e+08	1.2214373e+09	4.251182e+08	69576091	1.0727632e+09	3.1496234e+08
K11169	74772246	46907037	4314009.9	1.7869198e+08	16950063	51082426	1.970487e+08	67322703	65197076	3.4481807e+08	24061755
K11170	1857.6034	1857.6034	1857.6034	14086544	1857.6034	3133809.8	3916768	1857.6034	1857.6034	14309820	2682274.4
K13236	1.8795707e+09	1.8790036e+09	4.6021513e+09	9.7033872e+09	4.733408e+09	7.1122855e+09	4.484769e+09	5.1887118e+09	4.0210264e+09	1.0665392e+10	9.3263511e+09
K13948	3.2528476e+09	1.418526e+08	3.4748184e+09	1.209953e+09	8.1102754e+09	1.2047222e+10	8.001282e+09	8.4437797e+08	49656118	4.8303254e+09	1.8706467e+09
K13949	3.2229825e+08	3.4896771e+08	7.8096451e+08	6.5213662e+08	3.2520363e+08	1.0839561e+09	6.6243009e+08	3.6241136e+08	77572639	6.673199e+09	1.9682018e+08
K00277	57332121	1045488.5	1.6707695e+08	3247201.1	465829.95	41723686	1.0740181e+08	2828593.8	712836.31	31592177	3032731.1
K00280	2.1905845e+08	2.4759922e+08	7.311728e+08	2.1618426e+08	6.9559995e+08	6.5179272e+09	1.5686218e+08	2.0200682e+08	21724087	3.4357964e+08	71811344
K12259	2.6165772e+08	30276469	5.2722409e+08	15619289	1.5422159e+08	3.1725597e+08	51184511	86865292	5862456.7	45927137	13021964
K00311	4.2941679e+08	7.9808136e+08	9.426315e+08	1.6345339e+09	4.5597828e+08	1.6815796e+09	1.96683e+09	5.4068019e+08	4.2081434e+08	1.235762e+10	7.3976998e+08
K00327	2.8764332e+10	4.7714111e+09	1.1861058e+10	2.2261784e+10	1.7894736e+10	2.7948352e+10	9.9709867e+09	3.5084864e+10	4.4559504e+09	1.0572023e+10	5.3335524e+09
K00355	2.0742057e+08	82392285	1.9125928e+09	2.2537875e+09	1.2658309e+10	1.4747675e+09	51560161	1.30948e+09	2.8174187e+08	1.0448268e+09	2.0325606e+08
K00344	3.3447798e+09	5.5845049e+09	8.1218108e+09	2.3260434e+09	1.1838084e+10	1.2871576e+10	1.1787964e+10	8.9485572e+09	3.6260998e+09	7.6632842e+09	5.2160213e+09
K09457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10758	2.2299231e+09	9.3673244e+08	4.5319148e+09	3.9143602e+09	1.8001011e+09	3.2754023e+09	2.7023111e+09	2.1972514e+09	4.5397584e+08	3.0607104e+09	1.8736119e+09
K05906	6.5047888e+09	3.0402554e+09	1.0247316e+10	1.3091117e+10	8.3416663e+09	2.1714365e+10	1.4524633e+10	2.3035035e+10	1.8483398e+09	1.0812734e+10	2.826929e+09
K07304	8813214.9	63605255	1.120497e+09	1.0562173e+09	2.2875891e+08	1.0878469e+09	1.1493704e+09	2.4167228e+08	40157298	5.7918915e+08	2.273242e+08
K12260	3.0057017e+08	44774038	9.5581362e+08	9.7116256e+08	1.3649413e+09	9.0420109e+08	1.5397652e+08	4.751363e+08	33384090	3.5965005e+08	6.6832249e+08
K08071	3.2553271e+09	1.1263799e+09	1.9816126e+08	3.0835612e+08	7.8438462e+08	3.0335832e+09	4.1204297e+08	1.0006865e+09	1.7309849e+09	5.0660853e+08	1.2398757e+09
K12550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03386	7.5723841e+10	3.7924892e+10	8.0587984e+10	1.0520129e+11	4.5139178e+10	7.5939265e+10	1.9576388e+11	7.0456127e+10	3.6312465e+10	2.0623336e+11	4.2509094e+10
K13447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00476	6.543211e+09	1.242504e+09	1.2838422e+10	4.9681372e+09	2.0889246e+10	8.0364688e+09	5.3826463e+09	3.0592027e+09	2.6055329e+08	1.4176545e+10	2.3622548e+09
K06711	45989085	11395430	69458592	1.0132252e+09	1.6529061e+08	1.0014411e+09	1.2926506e+08	1429680.7	6935620.5	3.3259621e+08	10718968
K09592	1.219254e+08	1.8275711e+08	31878967	59795188	7.9570853e+08	1.1198668e+08	4.9396894e+08	29913207	14063590	1.9377093e+08	1.1565656e+08
K07428	65994334	46556083	5.3306878e+08	85983889	26590863	62887164	4.2946931e+08	65589679	45482935	2.1231447e+08	13583217
K00504	6.3293915e+08	23409711	2.5459843e+09	2.2447061e+08	26590378	2.272809e+09	5.1024076e+08	3.4772956e+08	1857.6034	34071611	34922158
K06072	8.5613618e+08	3.6391888e+08	1.4386487e+09	1.2657424e+09	6.0143285e+08	9.1217212e+08	5.0821913e+09	5.5663299e+08	9.5615109e+08	1.2220542e+09	4.3289719e+08
K00597	27705848	69389509	1.202604e+08	65705336	79886394	85123287	2.4341404e+08	10121692	80452540	1857.6034	15071265
K00528	1.3683033e+09	1.8729879e+09	1.6763679e+10	1.6184084e+10	6.9838352e+09	3.2110011e+09	5.6521817e+09	2.5256098e+10	2.3271074e+09	2.0593562e+10	2.9187974e+09
K00540	1.3843467e+10	4.3297287e+10	2.8039068e+10	7.8091953e+09	2.2142545e+10	7.2831671e+10	1.539633e+10	2.6871038e+10	5.6665623e+09	1.5173381e+10	8.8676649e+09
K05542	3.3074828e+08	1.7265683e+08	2.5874676e+08	7.6375319e+08	95066529	1.2669445e+08	5.0599482e+08	1.2578767e+08	1.047842e+08	5.5618121e+08	1.6046391e+08
K05543	2.0496317e+08	1.1262257e+08	4.0910952e+08	7.7476656e+08	3.8655838e+08	1.076203e+08	3.6510124e+08	59666873	62116491	2.1840542e+08	1.2430491e+08
K05544	6.8719268e+08	5.2549995e+08	5.5588271e+08	4.9549661e+08	3.0538672e+08	5.148473e+08	3.8788236e+09	2.3968539e+08	1.1483354e+09	9.265891e+08	5.2936021e+08
K05545	92703.47	1857.6034	16127570	33792606	2226079	34397705	6894139.5	981527.42	1014246.3	17593864	854721.11
K00555	2.8186769e+09	6.4630811e+08	2.3267277e+09	2.3789672e+09	4.2083497e+08	1.1222107e+09	1.1481275e+10	1.5276739e+09	1.8280022e+09	2.0101224e+09	1.9413932e+09
K03439	9.0181253e+08	3.1310293e+08	1.0886917e+09	1.5745909e+09	8.7926929e+08	1.6159044e+09	4.153269e+09	5.8966459e+08	6.9000389e+08	1.1758338e+09	7.6238009e+08
K07442	4.2042512e+08	1.0310159e+09	1.6087888e+09	8.0322712e+08	5.7149204e+08	1.2948721e+09	2.3209084e+09	5.6257957e+08	5.3508492e+08	5.6040981e+08	1.61546e+09
K05925	6.0128304e+08	1.7403275e+09	1.7321709e+09	2.3816292e+09	1.1803594e+09	1.1308438e+09	2.5162671e+09	7.3184127e+08	6.0135502e+08	2.3512995e+09	6.5478827e+08
K00571	8933942.3	32711362	3.304371e+08	1.1038247e+08	60420060	63827933	5.3238802e+08	28268328	96852388	37910310	1.4211969e+08
K00586	1.1996428e+09	3.321098e+08	1.9016977e+09	5.2287346e+08	9.6040899e+08	1.1497663e+09	9.8141624e+08	6.7714812e+08	2.6510116e+08	2.5812535e+09	3.7632561e+08
K00587	2.3891211e+08	2.2958871e+08	4.0291256e+08	1.9255711e+08	4.3321025e+08	1.5683993e+09	5.1370139e+08	2.3932373e+08	50214668	1.2801329e+09	1.0051221e+08
K07755	13496006	35177558	18572085	44598270	32838346	40852522	1.3329357e+09	94569401	12610066	79298505	17575346
K11393	7.0913278e+08	7.8151276e+08	1.216576e+09	1.2904117e+09	7.0081394e+08	7.4426896e+08	1.249962e+09	2.7247969e+08	2.3727094e+08	2.0534939e+09	4.2183817e+08
K00628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00670	1.6239649e+10	1.3517259e+10	3.0316876e+10	2.8762857e+10	1.6241331e+10	1.9900623e+10	5.3176818e+10	1.0948067e+10	1.5746485e+10	1.6985052e+10	1.3491924e+10
K00671	4.8862926e+09	3.0929328e+09	1.0098339e+10	3.313327e+09	4.8508571e+09	9.9467193e+09	1.0617043e+10	5.0559838e+09	3.277607e+09	1.7099207e+09	2.3732966e+09
K00685	6.5391695e+08	9.8941706e+08	1.5895917e+09	8.6552426e+08	9.7058328e+08	6.1805307e+08	2.3359197e+09	8.1078719e+08	85090824	2.0947636e+09	6.0755349e+08
K05619	1857.6034	1857.6034	4137455.2	53770515	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	6879323.1	1857.6034
K11257	5338690.5	1857.6034	3965727.4	5575425.7	43196602	35233578	36373741	1549310.1	4031965.8	14353932	1996047.3
K00773	1.3972046e+09	1.5232796e+09	2.1796731e+09	5.3182204e+09	2.147341e+09	2.2241748e+09	1.0666559e+10	1.1639086e+09	9.2477829e+08	3.160619e+09	1.005142e+09
K00809	7.8406316e+08	3.5550491e+09	1.5875367e+09	3.4782756e+09	7.3337256e+08	1.0102627e+09	2.4356666e+09	2.215414e+08	1.0467085e+09	1.3352292e+09	9.4487387e+08
K10669	10940486	34331535	1.2778843e+09	1.5168981e+08	79554023	1.2377546e+08	2.8080141e+08	10502270	972314.44	2.0808576e+08	6404955.6
K00924	2.1982218e+08	18469460	2.7528123e+08	1.1372629e+08	1.1564004e+08	5.6817403e+08	3.5863028e+08	1.509278e+09	8.5653567e+08	8.7021115e+08	2.0155441e+08
K07756	87586146	59878693	2.9778653e+08	1.8161223e+08	1.405148e+08	2.8357918e+08	2.8967964e+08	48567780	26879674	1.8061688e+08	29849350
K13024	2.9037503e+08	9.0044662e+08	1.8441078e+10	5.6421605e+09	6.4997144e+08	1.2869226e+09	1.4665865e+09	2.5177203e+08	1.8923873e+09	7.0701728e+08	3.7781895e+08
K10908	2.0992848e+09	2.1432333e+08	8.8376794e+08	2.3552902e+09	1.761131e+09	7.6942231e+08	3.1447026e+09	1.7803186e+09	9.7035213e+08	1.8326932e+09	5.6477853e+08
K13291	1.3639437e+09	1.0425852e+09	1.485442e+09	7.5085743e+08	8.1598455e+08	1.7889736e+09	2.8740662e+09	8.9171065e+08	2.7112712e+08	1.896859e+09	6.1572336e+08
K00992	1.4347629e+08	41909056	29879361	25188970	23785744	6.1012206e+08	29771200	1504733.3	9737409.3	2.4790198e+08	745813.07
K10761	4.8732935e+08	1.019856e+08	8.1214917e+08	1.1896449e+09	6.7186708e+08	8.1845706e+08	1.0936495e+09	2.8454033e+08	2.8961286e+08	3.7010295e+08	4.4169915e+08
K08886	14845999	100805.15	37835737	20036599	14764152	17407669	53130542	635856.11	26268263	28123216	2246095.5
K08898	2.1273397e+08	1.0143498e+08	9.6199634e+08	96055577	3.1776809e+08	5.7466009e+08	16668602	1.1123308e+08	22266688	1.6537366e+08	2612209.6
K05854	7.6072568e+08	23252434	5.5391945e+08	18453664	6.0815904e+08	1.7094291e+09	1.644925e+09	1.5422004e+08	6.4311361e+08	4.3767197e+08	4.302335e+08
K05855	1.6629403e+08	5602668.8	29149626	3.2329371e+08	64821054	1.0469905e+08	6.554056e+08	21289646	86739686	42981622	1.2457915e+08
K07363	33586343	1.2720288e+09	18522206	22262886	92256707	1.0896461e+08	20098202	23999944	10220828	50133859	4499714
K07364	236441.9	2586239.1	1857.6034	31008625	1460324.6	7984032.9	30609595	1857.6034	1.409633e+08	1.6807161e+08	2440332.3
K07370	14686373	1349812.2	25218978	48246327	67319914	78072198	1.4360159e+08	2993638.5	9.5600543e+08	17098885	7565716.1
K08885	59947118	1857.6034	2.5537789e+08	99379694	1857.6034	6088723.5	1857.6034	1198693.5	1857.6034	1857.6034	3911554.9
K08888	47398389	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	2083669	1857.6034	1857.6034
K08889	3.644866e+08	2.6033444e+08	6.0372812e+08	3.2400581e+08	62718348	4.1307631e+08	1.9821959e+08	7.6688257e+08	4.317147e+08	60130663	5.6184326e+08
K08891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08892	2510093.3	1857.6034	6992198.7	11809319	20183180	1857.6034	1857.6034	14953049	1857.6034	4531828.2	1857.6034
K08893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08894	1857.6034	1857.6034	1857.6034	6751955.3	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034
K08895	1857.6034	1857.6034	1857.6034	1857.6034	646256.5	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034
K04413	87909059	19338003	18206237	1.2067077e+08	39649541	85618128	1.24092e+08	5769689.9	75164881	1.0085306e+08	10168111
