KO number	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
K00486	NaN	NaN	NaN	NaN	NaN
K00500	NaN	NaN	NaN	NaN	NaN
K00273	NaN	NaN	NaN	NaN	NaN
K11431	NaN	NaN	NaN	NaN	NaN
K01480	253980	308142	466038	556920	559368
K00548	233130	315339	505524	550923	717795
K00463	NaN	NaN	NaN	NaN	NaN
K00544	NaN	NaN	NaN	NaN	NaN
K00643	NaN	NaN	NaN	NaN	NaN
K00611	162992	262524	477954	827652	803938
K01712	NaN	NaN	NaN	NaN	NaN
K00318	NaN	NaN	NaN	NaN	NaN
K11394	NaN	NaN	NaN	NaN	NaN
K17398	NaN	NaN	NaN	NaN	NaN
K00452	NaN	NaN	NaN	NaN	NaN
K01752	72	72	72	72	72
K01966	NaN	NaN	NaN	NaN	NaN
K00819	NaN	NaN	NaN	NaN	NaN
K00542	NaN	NaN	NaN	NaN	NaN
K00453	NaN	NaN	NaN	NaN	NaN
K01580	1959530	1304334	598344	862100	1117934
K00003	NaN	NaN	NaN	NaN	NaN
K00014	21488	25296	36176	45424	62288
K00130	72	72	72	72	72
K00259	NaN	NaN	NaN	NaN	NaN
K00260	NaN	NaN	NaN	NaN	NaN
K00265	663592	1413938	2899410	3922194	6838346
K00266	224200	480968	894440	1163008	1722800
K00282	NaN	NaN	NaN	NaN	NaN
K00283	NaN	NaN	NaN	NaN	NaN
K00625	NaN	NaN	NaN	NaN	NaN
K00640	90363	111111	120393	114114	116298
K00641	NaN	NaN	NaN	NaN	NaN
K00674	469362	825014	1180392	1561800	2104320
K00823	72	72	72	72	72
K00824	NaN	NaN	NaN	NaN	NaN
K00841	NaN	NaN	NaN	NaN	NaN
K00872	34720	56420	90830	171740	203980
K01243	91872	123424	176784	206944	287448
K01424	99034	101738	116610	198068	155142
K01439	18375	25500	29250	37125	46500
K01479	NaN	NaN	NaN	NaN	NaN
K01649	1912088	2873362	2879115	2511446	2276096
K01652	930840	1635576	1766048	2648738	2374886
K01703	1524752	2324874	2748468	2587232	2689752
K01760	404085	540755	603955	653725	752080
K01775	16732	20292	19580	14240	8188
K01776	72	72	72	72	72
K01918	234041	269133	317526	335355	408086
K01921	158416	35870	50204	545440	87556
K01924	36825	49100	73650	91326	119313
K01925	30660	34602	39420	63072	57816
K01929	42488	50172	68252	95372	118424
K03151	72	72	72	72	72
K03367	NaN	NaN	NaN	NaN	NaN
K04103	NaN	NaN	NaN	NaN	NaN
K04487	1234624	1740836	2357340	2471672	2758108
K07173	521550	560196	817038	1021041	1329183
K11717	248472	248472	286636	274050	242788
K13853	NaN	NaN	NaN	NaN	NaN
K14188	NaN	NaN	NaN	NaN	NaN
K00293	NaN	NaN	NaN	NaN	NaN
K00877	NaN	NaN	NaN	NaN	NaN
K00931	99457	138359	171022	178362	202584
K01079	25116	30268	38962	44436	58926
K01740	NaN	NaN	NaN	NaN	NaN
K01750	NaN	NaN	NaN	NaN	NaN
K01814	72	72	72	72	72
K01850	NaN	NaN	NaN	NaN	NaN
K03146	NaN	NaN	NaN	NaN	NaN
K05824	NaN	NaN	NaN	NaN	NaN
K14264	NaN	NaN	NaN	NaN	NaN
K15371	NaN	NaN	NaN	NaN	NaN
spo_SPCC1223.02	NaN	NaN	NaN	NaN	NaN
K00290	NaN	NaN	NaN	NaN	NaN
K01470	NaN	NaN	NaN	NaN	NaN
K01662	49600	60760	76260	71300	72540
K10206	NaN	NaN	NaN	NaN	NaN
sce_YAL044C	NaN	NaN	NaN	NaN	NaN
K00618	NaN	NaN	NaN	NaN	NaN
K00680	NaN	NaN	NaN	NaN	NaN
K08968	NaN	NaN	NaN	NaN	NaN
sce_YIL051C	NaN	NaN	NaN	NaN	NaN
K02610	72	72	72	72	72
K02609	72	72	72	72	72
K02618	72	72	72	72	72
K02614	72	72	72	72	72
K02611	72	72	72	72	72
K02612	72	72	72	72	72
K02613	72	72	72	72	72
K00812	NaN	NaN	NaN	NaN	NaN
K00278	72	72	72	72	72
K01914	72	72	72	72	72
K14260	27650	45150	67900	58450	64400
K01744	511938	772448	768624	481824	196936
K13821	72	72	72	72	72
K12525	34830	74520	138510	143370	227610
K00060	58652	78089	64790	72	61721
K01753	72	72	72	72	72
K12339	102414	145743	235128	347541	466620
K14155	72	72	72	72	72
K01611	72	72	72	72	72
K08966	NaN	NaN	NaN	NaN	NaN
K00832	315615	451389	730083	762637	952800
K00651	122673	191580	262650	302202	390576
K00813	1376892	2543508	3739428	3500640	3734280
K05396	342432	392944	474288	481176	493968
K00835	72	72	72	72	72
K00821	429142	522522	789264	1397452	1556198
K01582	72	72	72	72	72
K01584	72	72	72	72	72
K01585	219114	390852	714588	914620	1087016
K01581	72	72	72	72	72
K09251	72	72	72	72	72
K00137	1040900	72	72	72	72
K00657	6696	10602	14322	15252	18786
K00673	72	72	72	72	72
K01484	72	72	72	72	72
K00840	153468	164024	95410	46284	28014
K06447	72	72	72	72	72
K05526	72	72	72	72	72
K09470	72	72	72	72	72
K09471	72	72	72	72	72
K09472	72	72	72	72	72
K00147	226014	314418	327762	314835	304410
K14682	64235	98346	139545	254282	257383
K00818	NaN	NaN	NaN	NaN	NaN
K11755	21721	38773	61103	100282	131544
K02501	53508	73500	123088	158956	224812
K02500	53148	87462	142674	164088	251550
K01089	196315	277255	441975	664915	790230
K00013	166222	233058	367598	498666	602392
K00146	72	72	72	72	72
K01912	72	72	72	72	72
K15866	72	72	72	72	72
K02615	72	72	72	72	72
K00285	99360	177120	239328	251424	151200
K05708	72	72	72	72	72
K05709	72	72	72	72	72
K05710	72	72	72	72	72
K05711	72	72	72	72	72
K05712	72	72	72	72	72
K05713	72	72	72	72	72
K05714	72	72	72	72	72
K02554	72	72	72	72	72
K01666	72	72	72	72	72
K01667	1303764	72	72	72	72
K03785	37548	55692	62496	59220	74340
K05887	72	72	72	72	72
K13497	83898	90801	125847	247977	285147
K13498	156844	202044	277076	394596	570424
K14187	32451	35808	48490	127939	139502
K14170	139346	181034	250900	245882	301466
K06208	NaN	NaN	NaN	NaN	NaN
K15226	NaN	NaN	NaN	NaN	NaN
K14261	12600	12600	20650	20650	22050
K14287	72	72	72	72	72
K00652	72	72	72	72	72
K03918	NaN	NaN	NaN	NaN	NaN
K00833	72	72	72	72	72
K02805	21056	22560	30832	38728	50384
K01579	72	72	72	72	72
K01594	NaN	NaN	NaN	NaN	NaN
K03119	72	72	72	72	72
K06193	63603	48507	85248	72	103896
K03823	72	72	72	72	72
K06164	72	72	72	72	72
K06166	72	72	72	72	72
K06165	72	72	72	72	72
K05780	72	72	72	72	72
K06162	72	72	72	72	72
K06163	72	72	72	72	72
K06167	72	72	72	72	72
K01763	NaN	NaN	NaN	NaN	NaN
K12527	72	72	72	72	72
K12528	72	72	72	72	72
K12529	72	72	72	72	72
K01460	117600	72	72	298200	72
K02567	72	72	72	72	72
K02568	72	72	72	72	72
K00362	72	72	72	72	72
K00363	72	72	72	72	72
K03385	72	72	72	72	72
K05601	72	72	72	72	72
K00459	NaN	NaN	NaN	NaN	NaN
K01725	72	72	72	72	72
K01672	NaN	NaN	NaN	NaN	NaN
K01674	NaN	NaN	NaN	NaN	NaN
K04091	72	72	72	72	72
K00390	84424	123464	203740	225944	341112
K00387	NaN	NaN	NaN	NaN	NaN
K00380	383360	609183	1096769	1977299	2520592
K00381	421230	622440	1121190	1367430	1670670
K00392	NaN	NaN	NaN	NaN	NaN
K02439	72	72	72	72	72
K17218	NaN	NaN	NaN	NaN	NaN
K00729	NaN	NaN	NaN	NaN	NaN
K00736	NaN	NaN	NaN	NaN	NaN
K00737	NaN	NaN	NaN	NaN	NaN
K01191	NaN	NaN	NaN	NaN	NaN
K01205	NaN	NaN	NaN	NaN	NaN
K01206	NaN	NaN	NaN	NaN	NaN
K01227	NaN	NaN	NaN	NaN	NaN
K01444	NaN	NaN	NaN	NaN	NaN
K03691	NaN	NaN	NaN	NaN	NaN
K03843	NaN	NaN	NaN	NaN	NaN
K03844	NaN	NaN	NaN	NaN	NaN
K03847	NaN	NaN	NaN	NaN	NaN
K05289	NaN	NaN	NaN	NaN	NaN
K05290	NaN	NaN	NaN	NaN	NaN
K05291	NaN	NaN	NaN	NaN	NaN
K05292	NaN	NaN	NaN	NaN	NaN
K07432	NaN	NaN	NaN	NaN	NaN
K07541	NaN	NaN	NaN	NaN	NaN
K12667	NaN	NaN	NaN	NaN	NaN
K01137	NaN	NaN	NaN	NaN	NaN
K00741	NaN	NaN	NaN	NaN	NaN
K12311	NaN	NaN	NaN	NaN	NaN
K01201	NaN	NaN	NaN	NaN	NaN
K05294	NaN	NaN	NaN	NaN	NaN
K03857	NaN	NaN	NaN	NaN	NaN
K05284	NaN	NaN	NaN	NaN	NaN
K00733	NaN	NaN	NaN	NaN	NaN
K13499	NaN	NaN	NaN	NaN	NaN
K03849	NaN	NaN	NaN	NaN	NaN
K00710	NaN	NaN	NaN	NaN	NaN
K00738	NaN	NaN	NaN	NaN	NaN
K01192	NaN	NaN	NaN	NaN	NaN
K01136	NaN	NaN	NaN	NaN	NaN
K01793	NaN	NaN	NaN	NaN	NaN
K10532	NaN	NaN	NaN	NaN	NaN
K07151	NaN	NaN	NaN	NaN	NaN
K00734	NaN	NaN	NaN	NaN	NaN
K01231	NaN	NaN	NaN	NaN	NaN
K05546	NaN	NaN	NaN	NaN	NaN
K13675	NaN	NaN	NaN	NaN	NaN
K01197	NaN	NaN	NaN	NaN	NaN
K12312	NaN	NaN	NaN	NaN	NaN
K09662	NaN	NaN	NaN	NaN	NaN
K02513	NaN	NaN	NaN	NaN	NaN
K00731	NaN	NaN	NaN	NaN	NaN
K00780	NaN	NaN	NaN	NaN	NaN
K09664	NaN	NaN	NaN	NaN	NaN
K12373	NaN	NaN	NaN	NaN	NaN
K13667	NaN	NaN	NaN	NaN	NaN
K09653	NaN	NaN	NaN	NaN	NaN
K01132	NaN	NaN	NaN	NaN	NaN
K09667	NaN	NaN	NaN	NaN	NaN
K13748	NaN	NaN	NaN	NaN	NaN
K00726	NaN	NaN	NaN	NaN	NaN
K01135	NaN	NaN	NaN	NaN	NaN
K02369	NaN	NaN	NaN	NaN	NaN
K01186	NaN	NaN	NaN	NaN	NaN
K10967	NaN	NaN	NaN	NaN	NaN
K00728	NaN	NaN	NaN	NaN	NaN
K03980	72	72	72	72	72
K01928	32670	67815	66330	85140	120285
K03814	72	72	72	72	72
K05367	72	72	72	72	72
K05365	176396	218596	241384	251512	256576
K05366	72	72	72	72	72
K05364	NaN	NaN	NaN	NaN	NaN
K07264	72	72	72	72	72
K12981	72	72	72	72	72
K02841	72	72	72	72	72
K02843	72	72	72	72	72
K02849	72	72	72	72	72
K03277	4900	72	72	11200	9100
K03275	72	72	72	72	72
K03276	72	72	72	72	72
K02844	72	72	72	72	72
K02840	72	72	72	72	72
K12986	72	72	72	72	72
K02851	72	72	72	72	72
K13683	72	72	72	72	72
K13684	72	72	72	72	72
K02852	72	72	72	72	72
K12582	72	72	72	72	72
K02853	72	72	72	72	72
K16703	72	72	72	72	72
K05531	NaN	NaN	NaN	NaN	NaN
K05532	NaN	NaN	NaN	NaN	NaN
K05533	NaN	NaN	NaN	NaN	NaN
K16645	NaN	NaN	NaN	NaN	NaN
K00677	202264	244446	275100	326452	260952
K02536	273141	311333	389422	427955	428296
K03269	72	72	72	72	72
K00912	72	72	72	72	72
K03270	41548	63544	90428	103964	86668
K02517	72	72	72	72	72
K02560	72	72	72	72	72
K03271	382080	477120	520320	539712	539712
K03272	219420	322929	387801	420237	519453
K03273	72	72	72	72	72
K03274	629300	736560	830490	964100	1236280
K02850	72	72	72	72	72
K02848	72	72	72	72	72
K12973	72	72	72	72	72
K12974	72	72	72	72	72
K08280	72	72	72	72	72
K13014	72	72	72	72	72
K06153	72	72	72	72	72
K01000	72	72	72	72	72
K05362	NaN	NaN	NaN	NaN	NaN
K11693	NaN	NaN	NaN	NaN	NaN
K11694	NaN	NaN	NaN	NaN	NaN
K11695	NaN	NaN	NaN	NaN	NaN
ath_AT1G22400	NaN	NaN	NaN	NaN	NaN
K00383	219600	244800	289350	295650	378900
K00432	390339	357948	446886	426024	441213
K00510	NaN	NaN	NaN	NaN	NaN
K00517	72	72	72	72	72
K00522	NaN	NaN	NaN	NaN	NaN
K00606	566016	657888	704088	832128	900504
K00793	51333	75402	122688	147609	178281
K00799	347705	385719	456026	442124	478449
K00815	NaN	NaN	NaN	NaN	NaN
K00861	NaN	NaN	NaN	NaN	NaN
K00919	72	72	72	72	72
K00938	NaN	NaN	NaN	NaN	NaN
K01256	798660	1091850	1425060	1308480	1385910
K01597	NaN	NaN	NaN	NaN	NaN
K01598	NaN	NaN	NaN	NaN	NaN
K01599	100536	123900	156468	185496	229746
K01633	72	72	72	72	72
K01719	7626	8610	8118	6396	6150
K01772	72	72	72	72	72
K01904	NaN	NaN	NaN	NaN	NaN
K01919	53354	56980	71484	77182	98938
K01922	NaN	NaN	NaN	NaN	NaN
K01930	NaN	NaN	NaN	NaN	NaN
K01950	NaN	NaN	NaN	NaN	NaN
K02201	NaN	NaN	NaN	NaN	NaN
K02291	NaN	NaN	NaN	NaN	NaN
K03635	33900	41100	59550	62700	80100
K03644	121659	163710	185538	202872	238503
K03801	72	72	72	72	72
K04125	NaN	NaN	NaN	NaN	NaN
K05277	NaN	NaN	NaN	NaN	NaN
K06126	NaN	NaN	NaN	NaN	NaN
K06127	NaN	NaN	NaN	NaN	NaN
K06133	72	72	72	72	72
K06215	NaN	NaN	NaN	NaN	NaN
K07385	NaN	NaN	NaN	NaN	NaN
K09680	NaN	NaN	NaN	NaN	NaN
K09840	NaN	NaN	NaN	NaN	NaN
K10757	NaN	NaN	NaN	NaN	NaN
K10960	NaN	NaN	NaN	NaN	NaN
K11752	13946	13946	21653	17249	23488
K11778	NaN	NaN	NaN	NaN	NaN
K12467	NaN	NaN	NaN	NaN	NaN
K12501	NaN	NaN	NaN	NaN	NaN
K13493	NaN	NaN	NaN	NaN	NaN
K13496	NaN	NaN	NaN	NaN	NaN
K13606	NaN	NaN	NaN	NaN	NaN
K13789	NaN	NaN	NaN	NaN	NaN
K13941	NaN	NaN	NaN	NaN	NaN
K13950	NaN	NaN	NaN	NaN	NaN
K14652	NaN	NaN	NaN	NaN	NaN
K14759	NaN	NaN	NaN	NaN	NaN
K15086	NaN	NaN	NaN	NaN	NaN
K15095	NaN	NaN	NaN	NaN	NaN
K15744	NaN	NaN	NaN	NaN	NaN
K15746	NaN	NaN	NaN	NaN	NaN
K15747	NaN	NaN	NaN	NaN	NaN
K15748	NaN	NaN	NaN	NaN	NaN
K15787	NaN	NaN	NaN	NaN	NaN
K15795	NaN	NaN	NaN	NaN	NaN
K15799	NaN	NaN	NaN	NaN	NaN
K15816	NaN	NaN	NaN	NaN	NaN
K15821	NaN	NaN	NaN	NaN	NaN
K15889	NaN	NaN	NaN	NaN	NaN
K15891	NaN	NaN	NaN	NaN	NaN
K16204	NaN	NaN	NaN	NaN	NaN
K16206	NaN	NaN	NaN	NaN	NaN
K11140	NaN	NaN	NaN	NaN	NaN
K14163	NaN	NaN	NaN	NaN	NaN
K01920	187388	241108	295144	320740	400056
K15734	NaN	NaN	NaN	NaN	NaN
K01078	NaN	NaN	NaN	NaN	NaN
K01077	72	72	72	72	72
K00591	NaN	NaN	NaN	NaN	NaN
K00275	92432	120772	145406	168732	200996
K01469	NaN	NaN	NaN	NaN	NaN
K00953	NaN	NaN	NaN	NaN	NaN
K14410	NaN	NaN	NaN	NaN	NaN
K11147	NaN	NaN	NaN	NaN	NaN
K00457	NaN	NaN	NaN	NaN	NaN
K00868	13018	72	72	35092	72
K00763	116800	173600	220800	230400	300400
K00858	21316	27448	27448	28616	30660
K01823	72	72	72	72	72
K13248	NaN	NaN	NaN	NaN	NaN
K11152	NaN	NaN	NaN	NaN	NaN
K11204	NaN	NaN	NaN	NaN	NaN
K01749	72	72	72	72	72
K00767	85536	108108	129492	131571	159489
K00355	NaN	NaN	NaN	NaN	NaN
K13624	NaN	NaN	NaN	NaN	NaN
K11153	NaN	NaN	NaN	NaN	NaN
K01764	NaN	NaN	NaN	NaN	NaN
K00228	72	72	72	72	72
K13299	NaN	NaN	NaN	NaN	NaN
K14379	NaN	NaN	NaN	NaN	NaN
K14394	NaN	NaN	NaN	NaN	NaN
K07249	NaN	NaN	NaN	NaN	NaN
K00515	NaN	NaN	NaN	NaN	NaN
K01737	72	72	72	72	72
K06134	NaN	NaN	NaN	NaN	NaN
K01495	233988	352758	505272	618714	837162
K11151	NaN	NaN	NaN	NaN	NaN
K06210	NaN	NaN	NaN	NaN	NaN
K09516	NaN	NaN	NaN	NaN	NaN
K00357	NaN	NaN	NaN	NaN	NaN
K01242	NaN	NaN	NaN	NaN	NaN
K03639	72	72	72	72	72
K11205	NaN	NaN	NaN	NaN	NaN
K03462	NaN	NaN	NaN	NaN	NaN
K06013	NaN	NaN	NaN	NaN	NaN
K02318	NaN	NaN	NaN	NaN	NaN
K07411	NaN	NaN	NaN	NaN	NaN
K05360	NaN	NaN	NaN	NaN	NaN
K05361	NaN	NaN	NaN	NaN	NaN
K00214	NaN	NaN	NaN	NaN	NaN
K00231	NaN	NaN	NaN	NaN	NaN
K14395	NaN	NaN	NaN	NaN	NaN
K00323	NaN	NaN	NaN	NaN	NaN
K00541	NaN	NaN	NaN	NaN	NaN
K07420	NaN	NaN	NaN	NaN	NaN
K00682	NaN	NaN	NaN	NaN	NaN
K00798	72	72	72	72	72
K01307	NaN	NaN	NaN	NaN	NaN
K08069	NaN	NaN	NaN	NaN	NaN
K11158	NaN	NaN	NaN	NaN	NaN
K01698	297108	455868	499932	403380	861516
K00072	NaN	NaN	NaN	NaN	NaN
K05901	NaN	NaN	NaN	NaN	NaN
K00077	72	72	72	72	72
K00299	72	72	72	72	72
K00794	555672	855036	1398540	1579500	1743612
K00805	NaN	NaN	NaN	NaN	NaN
K00806	72	72	72	72	72
K00859	72	72	72	72	72
K00954	72	72	72	72	72
K00991	72	72	72	72	72
K01661	181830	207480	310650	380190	462270
K01664	72	72	72	72	72
K01845	365508	488622	715680	867762	1105896
K01916	291500	351450	521125	519200	704825
K02217	182655	308550	383625	467775	435105
K02551	72	72	72	72	72
K03183	121735	168672	207828	241211	283128
K03800	72	72	72	72	72
K08681	NaN	NaN	NaN	NaN	NaN
K09457	NaN	NaN	NaN	NaN	NaN
K10210	NaN	NaN	NaN	NaN	NaN
K11753	72	72	72	72	72
K13038	153874	72	72	226954	72
K00589	NaN	NaN	NaN	NaN	NaN
K00838	NaN	NaN	NaN	NaN	NaN
K01497	72	72	72	72	72
K01942	NaN	NaN	NaN	NaN	NaN
K02304	NaN	NaN	NaN	NaN	NaN
K02858	23870	72	58590	70959	71176
K10524	NaN	NaN	NaN	NaN	NaN
K13939	NaN	NaN	NaN	NaN	NaN
K14654	NaN	NaN	NaN	NaN	NaN
K14655	NaN	NaN	NaN	NaN	NaN
K15428	NaN	NaN	NaN	NaN	NaN
K00099	72	72	72	72	72
K03527	39816	55300	74576	86900	99224
K04035	NaN	NaN	NaN	NaN	NaN
K06920	78050	96600	143850	154000	192150
K08680	72	72	72	72	72
K09835	NaN	NaN	NaN	NaN	NaN
K14605	NaN	NaN	NaN	NaN	NaN
K14606	NaN	NaN	NaN	NaN	NaN
K05275	NaN	NaN	NaN	NaN	NaN
K11121	NaN	NaN	NaN	NaN	NaN
sce_YDR071C	NaN	NaN	NaN	NaN	NaN
mtu_Rv0984	NaN	NaN	NaN	NaN	NaN
K10026	72	72	72	72	72
K00795	40066	50830	64584	63089	67275
K02523	58140	72029	116926	125324	173128
K05356	NaN	NaN	NaN	NaN	NaN
K02548	72	72	72	72	72
K03179	72	72	72	72	72
K04040	NaN	NaN	NaN	NaN	NaN
K01770	72	72	72	72	72
K03526	101556	132432	175956	183768	222456
K00514	NaN	NaN	NaN	NaN	NaN
K06443	NaN	NaN	NaN	NaN	NaN
K02294	NaN	NaN	NaN	NaN	NaN
K14939	NaN	NaN	NaN	NaN	NaN
K02363	72	72	72	72	72
K01252	72	72	72	72	72
K02364	72	72	72	72	72
K00973	214476	311459	441258	486673	605045
K01710	106495	160284	279414	348365	427785
K01790	42000	60550	100100	101850	120750
K00067	43946	69230	105952	118293	159530
K02552	72	72	72	72	72
K02361	72	72	72	72	72
K00216	72	72	72	72	72
K03147	193086	381755	699779	965430	1246856
K00941	295792	343938	378784	427994	474012
K03150	72	72	72	72	72
K03153	NaN	NaN	NaN	NaN	NaN
K03149	75264	150016	321024	367104	418560
K00788	112885	167323	256998	300253	363975
K00946	45500	52000	66300	76050	76050
K07251	72	72	72	72	72
K00949	NaN	NaN	NaN	NaN	NaN
K05307	NaN	NaN	NaN	NaN	NaN
K00082	NaN	NaN	NaN	NaN	NaN
K03788	76693	131164	166123	72	72
K05368	36814	54056	72929	76191	88074
K03472	72	72	72	72	72
K03473	204120	231336	319032	337932	365148
K00097	72	72	72	72	72
K03474	156006	72	423306	452223	735804
K03517	47539	72870	88832	97160	124920
K00969	72	72	72	72	72
K03742	NaN	NaN	NaN	NaN	NaN
K03743	54250	56000	67900	66850	64400
K08281	35697	38544	46209	55407	59787
K00322	314084	490232	678030	658458	416604
K00324	400860	636990	927180	1141380	1561110
K00325	419034	727650	1155924	1304226	2075304
K00867	20540	30020	34760	32232	39184
K03525	NaN	NaN	NaN	NaN	NaN
K00997	72	72	72	72	72
K08682	72	72	72	72	72
K02169	72	72	72	72	72
K02170	72	72	72	72	72
K01935	12825	72	30600	31950	47700
K01012	72	72	72	72	72
K01435	NaN	NaN	NaN	NaN	NaN
K10105	NaN	NaN	NaN	NaN	NaN
K00950	72	72	72	72	72
K00796	72	72	72	72	72
K11754	72	72	72	72	72
K01665	72	72	72	72	72
K02619	72	72	72	72	72
K02492	72	72	72	72	72
K02496	113577	137943	171348	168990	160344
K02302	72	72	72	72	72
K02303	NaN	NaN	NaN	NaN	NaN
K02495	72	72	72	72	72
K00230	7783	10136	12851	14480	19005
K05936	NaN	NaN	NaN	NaN	NaN
K05895	NaN	NaN	NaN	NaN	NaN
K00595	NaN	NaN	NaN	NaN	NaN
K02232	NaN	NaN	NaN	NaN	NaN
K02231	72	72	72	72	72
K02233	72	72	72	72	72
K00768	72	72	72	72	72
K02226	72	72	72	72	72
K04032	72	72	72	72	72
K03403	NaN	NaN	NaN	NaN	NaN
K03404	NaN	NaN	NaN	NaN	NaN
K03405	NaN	NaN	NaN	NaN	NaN
K03428	NaN	NaN	NaN	NaN	NaN
K00218	NaN	NaN	NaN	NaN	NaN
K04037	NaN	NaN	NaN	NaN	NaN
K04039	NaN	NaN	NaN	NaN	NaN
K05371	NaN	NaN	NaN	NaN	NaN
K03181	72	72	72	72	72
K03182	75544	96915	128723	116795	97909
K03186	72	72	72	72	72
K18800	72	72	72	72	72
K00568	61440	93600	136320	156480	196560
K03185	72	72	72	72	72
K03184	25024	25415	28934	34408	39100
K02549	72	72	72	72	72
K01911	72	72	72	72	72
K12073	NaN	NaN	NaN	NaN	NaN
ath_AT1G18590	NaN	NaN	NaN	NaN	NaN
ath_AT1G74090	NaN	NaN	NaN	NaN	NaN
K00083	NaN	NaN	NaN	NaN	NaN
K01092	81168	127092	207726	334017	354576
K01757	NaN	NaN	NaN	NaN	NaN
K08081	NaN	NaN	NaN	NaN	NaN
K09754	NaN	NaN	NaN	NaN	NaN
K12154	NaN	NaN	NaN	NaN	NaN
K12156	NaN	NaN	NaN	NaN	NaN
K12338	NaN	NaN	NaN	NaN	NaN
K12356	NaN	NaN	NaN	NaN	NaN
K15398	NaN	NaN	NaN	NaN	NaN
K15399	NaN	NaN	NaN	NaN	NaN
K15400	NaN	NaN	NaN	NaN	NaN
K15401	NaN	NaN	NaN	NaN	NaN
K15403	NaN	NaN	NaN	NaN	NaN
K15404	NaN	NaN	NaN	NaN	NaN
K15405	NaN	NaN	NaN	NaN	NaN
K15406	NaN	NaN	NaN	NaN	NaN
K14817	NaN	NaN	NaN	NaN	NaN
mtu_Rv2145c	NaN	NaN	NaN	NaN	NaN
mtu_Rv0008c	NaN	NaN	NaN	NaN	NaN
K01066	72	72	72	72	72
K00622	NaN	NaN	NaN	NaN	NaN
K00721	NaN	NaN	NaN	NaN	NaN
K00979	64976	88040	124496	146568	190464
K01061	134231	167318	231071	241831	204171
K01627	502680	627072	857964	980652	1189108
K01897	92092	94952	92664	57772	41184
K02527	72	72	72	72	72
K02535	72	72	72	72	72
K02563	72	72	72	72	72
K03426	72	72	72	72	72
K04564	5971834	7186136	8706984	8855590	9259353
K12405	NaN	NaN	NaN	NaN	NaN
K02333	NaN	NaN	NaN	NaN	NaN
K00791	72	72	72	72	72
K08764	NaN	NaN	NaN	NaN	NaN
K01796	NaN	NaN	NaN	NaN	NaN
K03781	2239422	2250717	2916369	2902815	3266514
K04565	183553	105876	112969	109163	118678
K03522	72	72	72	72	72
K00659	NaN	NaN	NaN	NaN	NaN
K01045	NaN	NaN	NaN	NaN	NaN
K00251	NaN	NaN	NaN	NaN	NaN
K08748	NaN	NaN	NaN	NaN	NaN
K12408	NaN	NaN	NaN	NaN	NaN
K00489	NaN	NaN	NaN	NaN	NaN
K00488	NaN	NaN	NaN	NaN	NaN
K10214	NaN	NaN	NaN	NaN	NaN
K11992	NaN	NaN	NaN	NaN	NaN
K15374	NaN	NaN	NaN	NaN	NaN
K03386	2505987	3740748	4366450	4405907	4981493
spo_SPCC576.03c	NaN	NaN	NaN	NaN	NaN
syn_ssr0330	NaN	NaN	NaN	NaN	NaN
mpn_MPN428	NaN	NaN	NaN	NaN	NaN
K01118	154700	240100	295400	329350	372400
mtu_Rv1827	NaN	NaN	NaN	NaN	NaN
K08351	72	72	72	72	72
mtu_Rv3224	NaN	NaN	NaN	NaN	NaN
K01673	440880	588940	693220	901340	1002760
mtu_Rv3161c	NaN	NaN	NaN	NaN	NaN
mtu_Rv2971	NaN	NaN	NaN	NaN	NaN
mtu_Rv0216	NaN	NaN	NaN	NaN	NaN
mtu_Rv0148	NaN	NaN	NaN	NaN	NaN
mtu_Rv0088	NaN	NaN	NaN	NaN	NaN
mtu_Rv0044c	NaN	NaN	NaN	NaN	NaN
K03752	20300	72	27650	35350	33250
K01567	NaN	NaN	NaN	NaN	NaN
K02192	72	72	72	72	72
eco_b1004	2255400	1893500	2243500	2183300	2245600
eco_b3336	1762950	1960350	2044000	2413950	3165750
eco_b4243	NaN	NaN	NaN	NaN	NaN
K03782	2373600	2805632	2868192	3011712	3721952
K06866	388850	485100	506800	635600	1318100
K19269	NaN	NaN	NaN	NaN	NaN
K00046	7874	8382	4826	8128	72
K00076	352920	282285	307275	333540	369750
K00098	72	72	72	72	72
K06221	310200	229625	217250	252725	267575
K06222	83037	142578	125757	68085	59274
K08322	72	72	72	72	72
K13574	203243	364971	604675	732830	925965
K15736	72	72	72	72	72
K08317	72	72	72	72	72
K08319	72	72	72	72	72
K00219	65184	71904	59808	34944	16800
K00224	NaN	NaN	NaN	NaN	NaN
K08297	72	72	72	72	72
K10679	236530	377797	508648	607817	779681
K02846	74400	110856	130200	147684	187116
K00313	72	72	72	72	72
K03387	175700	238700	357700	393750	440650
K00344	476350	399000	391650	339150	297850
K07304	216876	189316	238924	262244	270088
K07305	184813	284412	257149	218104	233722
K07147	72	72	72	72	72
K00428	72	72	72	72	72
K03564	279396	326664	486096	594672	787020
K11065	1253112	1902600	2554104	2886912	3537408
K06281	72	72	72	72	72
K06282	72	72	72	72	72
K07336	72	72	72	72	72
K05916	72	72	72	72	72
K00485	NaN	NaN	NaN	NaN	NaN
K16047	NaN	NaN	NaN	NaN	NaN
K07229	72	72	72	72	72
K00528	51088	62992	75640	90272	85064
K12265	72	72	72	72	72
