KO number	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
K10555	2811	2802	1058	197	123
K10556	0.2	0.2	0.2	0.2	0.2
K10557	0.2	0.2	0.2	0.2	0.2
K10558	150	145	43	0.2	0.2
K10440	0.2	0.2	0.2	0.2	0.2
K10441	0.2	0.2	0.2	0.2	0.2
K05813	1696	1319	874	589	467
K05814	0.2	0.2	0.2	0.2	0.2
K05815	0.2	0.2	0.2	0.2	0.2
K05816	160	142	134	103	0.2
K02067	74	107	148	188	287
K02066	0.2	0.2	0.2	0.2	0.2
K02065	52	63	77	75	112
K07323	1700	1952	2395	2715	3190
K07122	179	243	230	0.2	397
K02027	0.2	0.2	0.2	0.2	0.2
K02025	0.2	0.2	0.2	0.2	0.2
K02026	0.2	0.2	0.2	0.2	0.2
K02058	3064	2249	986	260	95
K02057	0.2	0.2	0.2	0.2	0.2
K02056	0.2	0.2	0.2	0.2	0.2
K02069	0.2	0.2	0.2	0.2	0.2
K02068	0.2	0.2	0.2	0.2	0.2
K02037	0.2	0.2	0.2	0.2	0.2
K02038	0.2	0.2	0.2	0.2	0.2
K02036	0.2	0.2	0.2	0.2	0.2
K02044	0.2	0.2	0.2	0.2	0.2
K02041	0.2	0.2	0.2	0.2	0.2
K10013	11136	11717	7645	8790	3811
K10015	0.2	0.2	0.2	0.2	0.2
K10016	0.2	0.2	0.2	0.2	0.2
K10017	170	262	250	282	269
K10014	3181	4248	5660	6872	8922
K10036	8894	13178	16723	13234	9106
K10037	0.2	0.2	0.2	0.2	0.2
K10038	1069	1328	1449	1657	1288
K09996	1485	2674	5137	5474	12005
K09997	2420	2476	3666	4677	4641
K09998	0.2	0.2	0.2	0.2	0.2
K09999	0.2	0.2	0.2	0.2	0.2
K10000	247	0.2	296	306	411
K09969	NaN	NaN	NaN	NaN	NaN
K09970	0.2	0.2	0.2	0.2	0.2
K09971	0.2	0.2	0.2	0.2	0.2
K09972	0.2	0.2	0.2	0.2	0.2
K10009	0.2	0.2	0.2	0.2	0.2
K10010	221	277	251	407	524
K17063	NaN	NaN	NaN	NaN	NaN
K01999	18671	25963	31734	31208	31672
K01997	0.2	0.2	0.2	0.2	0.2
K01998	0.2	0.2	0.2	0.2	0.2
K01995	196	260	354	409	444
K01996	319	371	536	571	622
K11954	NaN	NaN	NaN	NaN	NaN
K11955	NaN	NaN	NaN	NaN	NaN
K11956	NaN	NaN	NaN	NaN	NaN
K11958	NaN	NaN	NaN	NaN	NaN
K11961	NaN	NaN	NaN	NaN	NaN
K02073	7337	10573	15156	18131	17276
K02072	0.2	0.2	0.2	0.2	0.2
K02071	221	297	523	659	828
K15580	6626	8649	13154	14015	16296
K15581	0.2	0.2	0.2	0.2	0.2
K15582	0.2	0.2	0.2	0.2	0.2
K15583	0.2	0.2	0.2	0.2	0.2
K10823	0.2	0.2	0.2	0.2	0.2
K12369	0.2	0.2	0.2	0.2	0.2
K12370	0.2	0.2	0.2	0.2	0.2
K12371	318	492	792	799	720
K12372	96	141	216	222	239
K15584	0.2	0.2	0.2	0.2	0.2
K15585	0.2	0.2	0.2	0.2	0.2
K15586	0.2	0.2	0.2	0.2	0.2
K15587	0.2	0.2	0.2	0.2	0.2
K10824	0.2	0.2	0.2	0.2	0.2
K13889	604	649	855	843	981
K13890	0.2	0.2	0.2	0.2	0.2
K13891	0.2	0.2	0.2	0.2	0.2
K13892	0.2	0.2	0.2	0.2	0.2
K02035	380	335	209	63	47
K02033	0.2	0.2	0.2	0.2	0.2
K02034	0.2	0.2	0.2	0.2	0.2
K02031	0.2	0.2	0.2	0.2	0.2
K02032	0.2	0.2	0.2	0.2	0.2
K13893	0.2	0.2	0.2	0.2	0.2
K13894	0.2	0.2	0.2	0.2	0.2
K13895	0.2	0.2	0.2	0.2	0.2
K13896	0.2	0.2	0.2	0.2	0.2
K02016	90	172	89	0.2	204
K02015	0.2	0.2	0.2	0.2	0.2
K02013	0.2	0.2	0.2	0.2	0.2
K06858	0.2	0.2	0.2	0.2	0.2
K06073	0.2	0.2	0.2	0.2	0.2
K06074	0.2	0.2	0.2	0.2	0.2
K09815	0.2	0.2	0.2	0.2	0.2
K09816	0.2	0.2	0.2	0.2	0.2
K09817	0.2	0.2	0.2	0.2	0.2
K02008	NaN	NaN	NaN	NaN	NaN
K03523	NaN	NaN	NaN	NaN	NaN
K16786	NaN	NaN	NaN	NaN	NaN
K16787	NaN	NaN	NaN	NaN	NaN
K09691	NaN	NaN	NaN	NaN	NaN
K07091	27	36	49	30	38
K11720	99	98	114	88	139
K06861	672	807	938	1080	1121
K09808	0.2	0.2	0.2	0.2	0.2
K09810	88	109	134	154	218
K02196	0.2	0.2	0.2	0.2	0.2
K02195	0.2	0.2	0.2	0.2	0.2
K02194	0.2	0.2	0.2	0.2	0.2
K02193	0.2	0.2	0.2	0.2	0.2
K02004	0.2	0.2	0.2	0.2	0.2
K02003	0.2	0.2	0.2	0.2	0.2
K01992	0.2	0.2	0.2	0.2	0.2
K01990	198	243	301	294	351
K03327	0.2	0.2	0.2	0.2	0.2
K08137	0.2	0.2	0.2	0.2	0.2
K02100	0.2	0.2	0.2	0.2	0.2
K08138	0.2	0.2	0.2	0.2	0.2
K02429	0.2	0.2	0.2	0.2	0.2
K03291	0.2	0.2	0.2	0.2	0.2
K03289	17	0.2	0.2	0.2	0.2
K11537	0.2	0.2	0.2	0.2	0.2
K06901	0.2	0.2	0.2	0.2	0.2
K03761	305	469	435	320	218
K03762	0.2	0.2	0.2	0.2	0.2
K08172	0.2	0.2	0.2	0.2	0.2
K08177	0.2	0.2	0.2	0.2	0.2
K03290	0.2	0.2	0.2	0.2	0.2
K03535	0.2	0.2	0.2	0.2	0.2
K08191	0.2	0.2	0.2	0.2	0.2
K08194	0.2	0.2	0.2	0.2	0.2
K12299	0.2	0.2	0.2	0.2	0.2
K05819	0.2	0.2	0.2	0.2	0.2
K03449	0.2	0.2	0.2	0.2	0.2
K05820	0.2	0.2	0.2	0.2	0.2
K02445	0.2	0.2	0.2	0.2	0.2
K02575	0.2	0.2	0.2	0.2	0.2
K08227	0.2	0.2	0.2	0.2	0.2
K08225	0.2	0.2	0.2	0.2	0.2
K08218	0.2	0.2	0.2	0.2	0.2
K07552	0.2	0.2	0.2	0.2	0.2
K08160	0.2	0.2	0.2	0.2	0.2
K08161	0.2	0.2	0.2	0.2	0.2
K08162	0.2	0.2	0.2	0.2	0.2
K08163	0.2	0.2	0.2	0.2	0.2
K08156	0.2	0.2	0.2	0.2	0.2
K08159	0.2	0.2	0.2	0.2	0.2
K03445	0.2	0.2	0.2	0.2	0.2
K08154	0.2	0.2	0.2	0.2	0.2
K03446	0.2	0.2	0.2	0.2	0.2
K08169	0.2	0.2	0.2	0.2	0.2
K08223	0.2	0.2	0.2	0.2	0.2
K08224	0.2	0.2	0.2	0.2	0.2
K08219	0.2	0.2	0.2	0.2	0.2
K06141	0.2	0.2	0.2	0.2	0.2
K08368	0.2	0.2	0.2	0.2	0.2
K08369	0.2	0.2	0.2	0.2	0.2
K08484	52	69	89	82	87
K02784	6043	9052	13942	16447	15126
K08485	0.2	0.2	0.2	0.2	0.2
K02778	1157	2317	3761	4296	2394
K02802	650	896	798	591	326
K02790	0.2	0.2	0.2	0.2	0.2
K02755	0.2	0.2	0.2	0.2	0.2
K02752	0.2	0.2	0.2	0.2	0.2
K02818	0.2	0.2	0.2	0.2	0.2
K11191	0.2	0.2	0.2	0.2	0.2
K02768	246	266	331	351	319
K02769	158	167	223	209	184
K11201	0.2	0.2	0.2	0.2	0.2
K11202	0.2	0.2	0.2	0.2	0.2
K11203	0.2	0.2	0.2	0.2	0.2
K02799	0.2	0.2	0.2	0.2	0.2
K11198	0.2	0.2	0.2	0.2	0.2
K02759	0.2	0.2	0.2	0.2	0.2
K02760	244	246	270	232	237
K02761	0.2	0.2	0.2	0.2	0.2
K02781	0.2	0.2	0.2	0.2	0.2
K02782	0.2	0.2	0.2	0.2	0.2
K02783	0.2	0.2	0.2	0.2	0.2
K02773	9246	15927	16624	15143	8217
K02774	19025	0.2	0.2	0.2	0.2
K02775	0.2	0.2	0.2	0.2	0.2
K02793	4988	8626	15362	13491	8289
K02795	825	1408	2340	1998	848
K02796	1080	1724	2324	2942	1287
K02745	0.2	0.2	0.2	0.2	0.2
K10984	0.2	0.2	0.2	0.2	0.2
K10985	0.2	0.2	0.2	0.2	0.2
K10986	0.2	0.2	0.2	0.2	0.2
K02821	0.2	0.2	0.2	0.2	0.2
K03475	0.2	0.2	0.2	0.2	0.2
K02806	689	801	979	1048	1065
K05881	45	0.2	0.2	157	0.2
K06188	0.2	0.2	0.2	0.2	0.2
K02440	0.2	0.2	0.2	0.2	0.2
K10716	0.2	0.2	0.2	0.2	0.2
K03320	0.2	0.2	0.2	0.2	0.2
K07114	0.2	0.2	0.2	0.2	0.2
K03282	343	427	674	629	561
K05802	0.2	0.2	0.2	0.2	0.2
K03442	458	773	1950	3013	5346
K16052	0.2	0.2	0.2	0.2	0.2
K16053	0.2	0.2	0.2	0.2	0.2
K03561	0.2	0.2	0.2	0.2	0.2
K03559	0.2	0.2	0.2	0.2	0.2
K03562	99	156	184	217	313
K03560	0.2	0.2	0.2	0.2	0.2
K03284	308	290	230	189	231
K16074	0.2	0.2	0.2	0.2	0.2
K11929	0.2	0.2	0.2	0.2	0.2
K14062	0.2	0.2	0.2	0.2	0.2
K02024	206	332	404	251	66
K10124	0.2	0.2	0.2	0.2	0.2
K06076	86	72	52	27	11
K05517	202	222	290	329	273
K07279	0.2	0.2	0.2	0.2	0.2
K12687	1493	0.2	0.2	0.2	0.2
K16090	0.2	0.2	0.2	0.2	0.2
K16091	0.2	0.2	0.2	0.2	0.2
K16092	0.2	0.2	0.2	0.2	0.2
K16088	0.2	0.2	0.2	0.2	0.2
K16089	0.2	0.2	0.2	0.2	0.2
K02014	0.2	0.2	0.2	0.2	0.2
K12340	151	184	216	251	243
K15550	0.2	0.2	0.2	0.2	0.2
K01991	0.2	0.2	0.2	0.2	0.2
K14053	0.2	0.2	0.2	0.2	0.2
K16140	0.2	0.2	0.2	0.2	0.2
K17713	494	586	749	851	1161
K07287	564	718	890	999	1270
K05807	383	563	733	837	1084
K06186	0.2	0.2	0.2	0.2	0.2
K09774	1077	1331	1625	1893	1386
K11719	0.2	0.2	0.2	0.2	0.2
K04744	57	60	76	79	54
K03643	0.2	0.2	0.2	0.2	0.2
K06518	0.2	0.2	0.2	0.2	0.2
K11104	0.2	0.2	0.2	0.2	0.2
K16139	0.2	0.2	0.2	0.2	0.2
K11732	0.2	0.2	0.2	0.2	0.2
K11733	0.2	0.2	0.2	0.2	0.2
K11734	281	428	650	660	687
K11735	0.2	0.2	0.2	0.2	0.2
K11736	0.2	0.2	0.2	0.2	0.2
K11737	438	673	567	513	0.2
K11738	0.2	0.2	0.2	0.2	0.2
K16235	0.2	0.2	0.2	0.2	0.2
K14052	0.2	0.2	0.2	0.2	0.2
K03756	0.2	0.2	0.2	0.2	0.2
K03757	0.2	0.2	0.2	0.2	0.2
K03758	0.2	0.2	0.2	0.2	0.2
K03759	0.2	0.2	0.2	0.2	0.2
K16263	0.2	0.2	0.2	0.2	0.2
K16264	0.2	0.2	0.2	0.2	0.2
K13283	0.2	0.2	0.2	0.2	0.2
K07238	0.2	0.2	0.2	0.2	0.2
K18138	164	236	308	353	293
K18141	0.2	0.2	0.2	0.2	0.2
K18142	0.2	0.2	0.2	0.2	0.2
K03297	0.2	0.2	0.2	0.2	0.2
K11741	0.2	0.2	0.2	0.2	0.2
K11742	0.2	0.2	0.2	0.2	0.2
K11743	0.2	0.2	0.2	0.2	0.2
K15268	0.2	0.2	0.2	0.2	0.2
K11939	0.2	0.2	0.2	0.2	0.2
K02856	0.2	0.2	0.2	0.2	0.2
K05786	0.2	0.2	0.2	0.2	0.2
K09936	0.2	0.2	0.2	0.2	0.2
K12962	0.2	0.2	0.2	0.2	0.2
K09771	0.2	0.2	0.2	0.2	0.2
K06157	0.2	0.2	0.2	0.2	0.2
K16321	0.2	0.2	0.2	0.2	0.2
K06155	0.2	0.2	0.2	0.2	0.2
K13629	0.2	0.2	0.2	0.2	0.2
K06156	0.2	0.2	0.2	0.2	0.2
K03299	0.2	0.2	0.2	0.2	0.2
K07791	0.2	0.2	0.2	0.2	0.2
K00427	0.2	0.2	0.2	0.2	0.2
K02550	0.2	0.2	0.2	0.2	0.2
K02168	0.2	0.2	0.2	0.2	0.2
K03304	0.2	0.2	0.2	0.2	0.2
K07300	0.2	0.2	0.2	0.2	0.2
K07301	0.2	0.2	0.2	0.2	0.2
K16322	0.2	0.2	0.2	0.2	0.2
K14392	0.2	0.2	0.2	0.2	0.2
K11928	0.2	0.2	0.2	0.2	0.2
K14393	777	0.2	0.2	0.2	0.2
K03312	0.2	0.2	0.2	0.2	0.2
K03313	0.2	0.2	0.2	0.2	0.2
K03314	0.2	0.2	0.2	0.2	0.2
K11105	0.2	0.2	0.2	0.2	0.2
K11745	0.2	0.2	0.2	0.2	0.2
K11746	0.2	0.2	0.2	0.2	0.2
K11747	0.2	0.2	0.2	0.2	0.2
K11748	0.2	0.2	0.2	0.2	0.2
K10974	0.2	0.2	0.2	0.2	0.2
K02824	0.2	0.2	0.2	0.2	0.2
K09016	0.2	0.2	0.2	0.2	0.2
K16345	0.2	0.2	0.2	0.2	0.2
K16346	0.2	0.2	0.2	0.2	0.2
K11535	0.2	0.2	0.2	0.2	0.2
K16324	0.2	0.2	0.2	0.2	0.2
K16325	0.2	0.2	0.2	0.2	0.2
K03834	0.2	0.2	0.2	0.2	0.2
K03835	0.2	0.2	0.2	0.2	0.2
K03836	0.2	0.2	0.2	0.2	0.2
K03837	0.2	0.2	0.2	0.2	0.2
K03838	0.2	0.2	0.2	0.2	0.2
K06212	0.2	0.2	0.2	0.2	0.2
K03459	0.2	0.2	0.2	0.2	0.2
K02598	0.2	0.2	0.2	0.2	0.2
K03893	0.2	0.2	0.2	0.2	0.2
K05782	0.2	0.2	0.2	0.2	0.2
K11106	0.2	0.2	0.2	0.2	0.2
K08970	0.2	0.2	0.2	0.2	0.2
K03321	0.2	0.2	0.2	0.2	0.2
K03322	0.2	0.2	0.2	0.2	0.2
K03324	0.2	0.2	0.2	0.2	0.2
K03326	0.2	0.2	0.2	0.2	0.2
K18799	0.2	0.2	0.2	0.2	0.2
K16693	0.2	0.2	0.2	0.2	0.2
K16695	0.2	0.2	0.2	0.2	0.2
K03549	0.2	0.2	0.2	0.2	0.2
K06895	0.2	0.2	0.2	0.2	0.2
K05834	0.2	0.2	0.2	0.2	0.2
K05835	0.2	0.2	0.2	0.2	0.2
K03329	0.2	0.2	0.2	0.2	0.2
K11249	0.2	0.2	0.2	0.2	0.2
K11250	0.2	0.2	0.2	0.2	0.2
K03468	0.2	0.2	0.2	0.2	0.2
K15547	0.2	0.2	0.2	0.2	0.2
K03548	0.2	0.2	0.2	0.2	0.2
K05595	0.2	0.2	0.2	0.2	0.2
K07224	197	420	762	650	1236
K16301	0.2	0.2	0.2	0.2	0.2
K03832	0.2	0.2	0.2	0.2	0.2
K03646	0.2	0.2	0.2	0.2	0.2
K03641	1746	2149	2812	3061	4243
K07312	0.2	0.2	0.2	0.2	0.2
K07311	0.2	0.2	0.2	0.2	0.2
K07309	0.2	0.2	0.2	0.2	0.2
K07310	0.2	0.2	0.2	0.2	0.2
K07306	0.2	0.2	0.2	0.2	0.2
K07307	0.2	0.2	0.2	0.2	0.2
K07308	0.2	0.2	0.2	0.2	0.2
K07821	0.2	0.2	0.2	0.2	0.2
K07812	0.2	0.2	0.2	0.2	0.2
K08354	0.2	0.2	0.2	0.2	0.2
K03811	0.2	0.2	0.2	0.2	0.2
K03543	0.2	0.2	0.2	0.2	0.2
K15549	0.2	0.2	0.2	0.2	0.2
K15548	0.2	0.2	0.2	0.2	0.2
K04758	0.2	0.2	0.2	0.2	0.2
K04759	0.2	0.2	0.2	0.2	0.2
K07490	0.2	0.2	0.2	0.2	0.2
K17938	0.2	0.2	0.2	0.2	0.2
K06189	130	183	255	270	292
K06144	0.2	0.2	0.2	0.2	0.2
K16347	0.2	0.2	0.2	0.2	0.2
K16348	0.2	0.2	0.2	0.2	0.2
K02198	0.2	0.2	0.2	0.2	0.2
K07507	0.2	0.2	0.2	0.2	0.2
K07245	0.2	0.2	0.2	0.2	0.2
K02847	0.2	0.2	0.2	0.2	0.2
K06726	420	543	549	433	265
K08483	2414	3943	6420	7551	6866
K02453	0.2	0.2	0.2	0.2	0.2
K02452	0.2	0.2	0.2	0.2	0.2
K02455	0.2	0.2	0.2	0.2	0.2
K02456	0.2	0.2	0.2	0.2	0.2
K02457	0.2	0.2	0.2	0.2	0.2
K02458	0.2	0.2	0.2	0.2	0.2
K02459	0.2	0.2	0.2	0.2	0.2
K02460	0.2	0.2	0.2	0.2	0.2
K02461	0.2	0.2	0.2	0.2	0.2
K02462	0.2	0.2	0.2	0.2	0.2
K02454	0.2	0.2	0.2	0.2	0.2
K02450	0.2	0.2	0.2	0.2	0.2
K02451	0.2	0.2	0.2	0.2	0.2
K02679	0.2	0.2	0.2	0.2	0.2
K02680	0.2	0.2	0.2	0.2	0.2
K02681	0.2	0.2	0.2	0.2	0.2
K02682	0.2	0.2	0.2	0.2	0.2
K02504	0.2	0.2	0.2	0.2	0.2
K02505	0.2	0.2	0.2	0.2	0.2
K12288	0.2	0.2	0.2	0.2	0.2
K12289	0.2	0.2	0.2	0.2	0.2
K12290	0.2	0.2	0.2	0.2	0.2
K12291	0.2	0.2	0.2	0.2	0.2
K02507	0.2	0.2	0.2	0.2	0.2
K02221	0.2	0.2	0.2	0.2	0.2
K02237	0.2	0.2	0.2	0.2	0.2
K02238	0.2	0.2	0.2	0.2	0.2
K04334	1746	0.2	0.2	0.2	0.2
K04335	0.2	0.2	0.2	0.2	0.2
K04336	373	0.2	0.2	0.2	0.2
K04337	0.2	0.2	0.2	0.2	0.2
K04338	498	0.2	0.2	0.2	0.2
K06214	0.2	0.2	0.2	0.2	0.2
K00001	NaN	NaN	NaN	NaN	NaN
K00016	NaN	NaN	NaN	NaN	NaN
K00028	NaN	NaN	NaN	NaN	NaN
K00051	NaN	NaN	NaN	NaN	NaN
K00121	488	622	660	678	751
K00128	NaN	NaN	NaN	NaN	NaN
K00134	11722	20150	29353	40505	31313
K00161	NaN	NaN	NaN	NaN	NaN
K00162	NaN	NaN	NaN	NaN	NaN
K00382	5475	10116	14720	15612	16157
K00627	2556	3148	4135	4574	6478
K00658	2577	4228	6507	7239	6900
K00873	7215	7412	10086	10882	12573
K00927	10329	11360	15187	16516	18874
K01512	168	134	134	126	126
K01568	NaN	NaN	NaN	NaN	NaN
K01623	NaN	NaN	NaN	NaN	NaN
K01689	13564	14268	18859	22821	32376
K01785	627	760	923	1134	1219
K01792	168	293	365	725	629
K01810	2919	3275	4552	5151	5760
K01834	7607	8355	8589	9778	10490
K01835	1229	1517	1897	1867	2004
K01895	7800	9337	7609	3720	1486
K03841	448	681	971	1030	1193
K14085	NaN	NaN	NaN	NaN	NaN
K15633	484	1018	2280	2278	4822
K15634	194	282	423	438	446
K01596	NaN	NaN	NaN	NaN	NaN
K01069	471	517	466	547	444
K08074	NaN	NaN	NaN	NaN	NaN
K00850	1265	1548	2333	2649	3203
K15779	NaN	NaN	NaN	NaN	NaN
K01803	4784	5429	6101	6942	7978
K13980	NaN	NaN	NaN	NaN	NaN
K00129	NaN	NaN	NaN	NaN	NaN
K00149	NaN	NaN	NaN	NaN	NaN
K01837	NaN	NaN	NaN	NaN	NaN
K00844	NaN	NaN	NaN	NaN	NaN
K12406	NaN	NaN	NaN	NaN	NaN
K00027	636	957	1443	1683	1734
K13997	NaN	NaN	NaN	NaN	NaN
K12407	NaN	NaN	NaN	NaN	NaN
K01067	NaN	NaN	NaN	NaN	NaN
K13951	NaN	NaN	NaN	NaN	NaN
K01084	NaN	NaN	NaN	NaN	NaN
K00158	NaN	NaN	NaN	NaN	NaN
K00656	7998	8196	7702	7879	7771
K00845	923	1121	1270	1372	992
K01610	4264	6225	6480	4270	2139
K01624	7947	8677	11387	14010	20068
K02777	18878	19730	24641	25916	25056
K04041	NaN	NaN	NaN	NaN	NaN
K04072	5507	6757	9433	10923	10182
K13953	543	0.2	0.2	0.2	0.2
K00101	64	77	99	86	90
K15917	NaN	NaN	NaN	NaN	NaN
K00002	NaN	NaN	NaN	NaN	NaN
eco_b1967	2868	2280	2561	2808	2221
K01007	1125	1574	1363	1001	1038
K16370	420	508	621	608	676
K02446	0.2	0.2	0.2	0.2	0.2
K11645	3991	8382	7043	5912	6036
K00163	4254	6050	7359	8539	10114
K13954	0.2	0.2	0.2	0.2	0.2
K04022	0.2	0.2	0.2	0.2	0.2
K00138	4048	2476	830	384	123
K01085	2396	2307	1739	1107	699
K01222	0.2	0.2	0.2	0.2	0.2
K01223	503	595	818	905	1132
K07248	16751	0.2	0.2	0.2	0.2
K03777	746	1047	1385	1240	1039
K00156	1775	1558	1655	1560	1365
K13788	1278	1397	1581	1375	1393
K00048	256	383	248	96	60
K12972	275	430	532	596	630
K01734	756	798	1286	1111	1064
K00025	NaN	NaN	NaN	NaN	NaN
K00026	NaN	NaN	NaN	NaN	NaN
K00030	NaN	NaN	NaN	NaN	NaN
K00031	8613	15632	22049	21314	23278
K00164	1484	2641	3894	4636	3595
K01091	175	278	0.2	0.2	0.2
K01433	374	603	710	1219	1501
K01455	NaN	NaN	NaN	NaN	NaN
K01679	2743	0.2	0.2	0.2	0.2
K01681	1457	1719	2076	1541	1348
K01899	NaN	NaN	NaN	NaN	NaN
K01900	NaN	NaN	NaN	NaN	NaN
K11517	NaN	NaN	NaN	NaN	NaN
K01958	NaN	NaN	NaN	NaN	NaN
K00234	NaN	NaN	NaN	NaN	NaN
K00235	NaN	NaN	NaN	NaN	NaN
K01647	6048	9697	10764	10610	7855
K00236	NaN	NaN	NaN	NaN	NaN
K01648	NaN	NaN	NaN	NaN	NaN
K00116	0.2	0.2	0.2	0.2	0.2
K00123	0.2	0.2	0.2	0.2	0.2
K00174	NaN	NaN	NaN	NaN	NaN
K00175	NaN	NaN	NaN	NaN	NaN
K01902	4663	9153	11951	12855	9408
K01903	5470	9540	12948	14322	9887
K01637	32244	46553	37785	23737	14040
K01569	NaN	NaN	NaN	NaN	NaN
K01682	6572	10769	11401	9093	7847
K01638	7584	10308	10557	8810	7770
K01644	0.2	0.2	0.2	0.2	0.2
K00239	2134	3906	5908	5970	4187
K00240	2215	3772	5415	6634	3908
K00241	0.2	0.2	0.2	0.2	0.2
K00242	224	579	760	666	363
K01676	858	1800	2985	2720	2080
K00024	19723	29416	37946	41331	31413
K00104	0.2	0.2	0.2	0.2	0.2
K11472	0.2	0.2	0.2	0.2	0.2
K11473	0.2	0.2	0.2	0.2	0.2
K00284	NaN	NaN	NaN	NaN	NaN
K01608	0.2	0.2	0.2	0.2	0.2
K01816	0.2	0.2	0.2	0.2	0.2
K00042	74	79	26	79	59
K00865	0.2	0.2	0.2	0.2	0.2
K03779	0.2	0.2	0.2	0.2	0.2
K03780	0.2	0.2	0.2	0.2	0.2
K07246	0.2	0.2	0.2	0.2	0.2
K01625	1955	2312	3191	3625	5133
K00124	0.2	0.2	0.2	0.2	0.2
K00127	0.2	0.2	0.2	0.2	0.2
K01577	0.2	0.2	0.2	0.2	0.2
K00033	3344	5050	8578	11264	17503
K00615	3512	4567	5952	6557	7048
K00616	7189	8431	10729	12914	14891
K00851	0.2	0.2	0.2	0.2	0.2
K00852	90	133	168	163	141
K00948	2039	2977	4039	4412	5407
K01057	NaN	NaN	NaN	NaN	NaN
K01783	1236	1894	2259	3000	3066
K01807	2339	2873	3495	4045	4710
K01619	1069	962	1015	1060	1289
K00115	NaN	NaN	NaN	NaN	NaN
K00036	985	1202	1459	1597	1823
K13937	NaN	NaN	NaN	NaN	NaN
K01053	NaN	NaN	NaN	NaN	NaN
hsa_P29401-2	NaN	NaN	NaN	NaN	NaN
K01839	1501	1358	1446	1425	1419
K08093	NaN	NaN	NaN	NaN	NaN
K08094	NaN	NaN	NaN	NaN	NaN
spo_SPBC2G5.05	NaN	NaN	NaN	NaN	NaN
K07404	1989	1704	2078	2288	2320
K01808	0.2	0.2	0.2	0.2	0.2
K05774	0.2	0.2	0.2	0.2	0.2
K01690	0.2	0.2	0.2	0.2	0.2
K00034	NaN	NaN	NaN	NaN	NaN
K00117	143	128	187	248	433
K00874	91	118	141	156	168
K00008	NaN	NaN	NaN	NaN	NaN
K00011	NaN	NaN	NaN	NaN	NaN
K00012	0.2	0.2	0.2	0.2	0.2
K00064	NaN	NaN	NaN	NaN	NaN
K00326	NaN	NaN	NaN	NaN	NaN
K00423	NaN	NaN	NaN	NaN	NaN
K00688	796	1043	1527	1670	1410
K00695	NaN	NaN	NaN	NaN	NaN
K00696	NaN	NaN	NaN	NaN	NaN
K00847	340	330	347	308	255
K00849	236	247	276	244	199
K00854	0.2	0.2	0.2	0.2	0.2
K00888	NaN	NaN	NaN	NaN	NaN
K00889	NaN	NaN	NaN	NaN	NaN
K00895	NaN	NaN	NaN	NaN	NaN
K00913	NaN	NaN	NaN	NaN	NaN
K00915	NaN	NaN	NaN	NaN	NaN
K00921	NaN	NaN	NaN	NaN	NaN
K00963	3076	3924	4458	5238	7310
K00965	NaN	NaN	NaN	NaN	NaN
K00966	NaN	NaN	NaN	NaN	NaN
K01001	NaN	NaN	NaN	NaN	NaN
K01051	52	70	95	101	133
K01087	228	233	261	0.2	95
K01110	NaN	NaN	NaN	NaN	NaN
K01114	NaN	NaN	NaN	NaN	NaN
K01177	NaN	NaN	NaN	NaN	NaN
K01179	0.2	0.2	0.2	0.2	0.2
K01183	NaN	NaN	NaN	NaN	NaN
K01184	NaN	NaN	NaN	NaN	NaN
K01187	0.2	0.2	0.2	0.2	0.2
K01190	NaN	NaN	NaN	NaN	NaN
K01193	NaN	NaN	NaN	NaN	NaN
K01209	NaN	NaN	NaN	NaN	NaN
K01213	NaN	NaN	NaN	NaN	NaN
K01228	NaN	NaN	NaN	NaN	NaN
K01230	NaN	NaN	NaN	NaN	NaN
K01728	NaN	NaN	NaN	NaN	NaN
K01805	0.2	0.2	0.2	0.2	0.2
K01988	NaN	NaN	NaN	NaN	NaN
K03434	NaN	NaN	NaN	NaN	NaN
K03842	NaN	NaN	NaN	NaN	NaN
K03846	NaN	NaN	NaN	NaN	NaN
K03850	NaN	NaN	NaN	NaN	NaN
K03860	NaN	NaN	NaN	NaN	NaN
K05285	NaN	NaN	NaN	NaN	NaN
K05286	NaN	NaN	NaN	NaN	NaN
K05288	NaN	NaN	NaN	NaN	NaN
K05293	NaN	NaN	NaN	NaN	NaN
K05305	NaN	NaN	NaN	NaN	NaN
K05310	NaN	NaN	NaN	NaN	NaN
K05857	NaN	NaN	NaN	NaN	NaN
K06316	NaN	NaN	NaN	NaN	NaN
K06611	NaN	NaN	NaN	NaN	NaN
K06617	NaN	NaN	NaN	NaN	NaN
K07252	NaN	NaN	NaN	NaN	NaN
K07407	NaN	NaN	NaN	NaN	NaN
K07441	NaN	NaN	NaN	NaN	NaN
K08232	NaN	NaN	NaN	NaN	NaN
K09659	NaN	NaN	NaN	NaN	NaN
K10572	NaN	NaN	NaN	NaN	NaN
K12446	NaN	NaN	NaN	NaN	NaN
K12448	NaN	NaN	NaN	NaN	NaN
K12666	NaN	NaN	NaN	NaN	NaN
K12669	NaN	NaN	NaN	NaN	NaN
K15422	NaN	NaN	NaN	NaN	NaN
K15920	NaN	NaN	NaN	NaN	NaN
K16055	NaN	NaN	NaN	NaN	NaN
K16190	NaN	NaN	NaN	NaN	NaN
K01836	NaN	NaN	NaN	NaN	NaN
