Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Translation	-Development	Inf	Inf	Inf	Inf	Inf	Inf	117.6	135.8	162.5	127.3	42.49	148.5
-Folding, Sorting and Degradation	-Development	Inf	Inf	Inf	Inf	Inf	Inf	161.5	182.6	130.4	106.8	64.68	145.1
-DNA Maintenance	-Development	Inf	Inf	Inf	Inf	Inf	Inf	56.7	70.14	64.15	53.2	38.3	43.72
-RNA Family	-Development	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	-Development	NaN	Inf	Inf	Inf	Inf	Inf	20.94	21.59	31.62	26.04	10.76	29.62
-Signal Transduction	-Development	NaN	Inf	Inf	Inf	Inf	Inf	7.332	9.882	11.52	9.5	3.985	11.67
-Signaling Molecules and Interaction	-Development	NaN	Inf	Inf	Inf	Inf	Inf	16.4	14.86	19.04	16.45	6.714	17.94
Cellular Processes	-Development	Inf	Inf	Inf	Inf	Inf	Inf	105.4	113	137.8	139.8	162.9	206.1
-Hemoglobin	-Development	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.0008443	0.002348	0	0.006188
-Vesicular Transport	-Development	NaN	NaN	Inf	Inf	Inf	Inf	17.37	23.9	13.64	12.95	7.707	17.3
-Cytoskeleton	-Development	Inf	Inf	Inf	Inf	Inf	Inf	59.46	58.51	98.33	97.27	122.5	162.6
-Cell Motility	-Development	Inf	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	-Development	Inf	Inf	Inf	Inf	Inf	Inf	14.6	18.13	12.1	11.68	6.279	12.25
-Cell Communication	-Development	NaN	NaN	Inf	Inf	NaN	NaN	19.43	23.79	16.95	25.08	35.72	18.6
Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	266	348.2	209	164	108	273.8
-Membrane Transport	-Development	Inf	Inf	Inf	Inf	Inf	Inf	2.92	2.118	3.799	1.861	0.7579	0.7163
-Central Carbon Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	94.61	127.1	54.48	45.11	39.25	140.2
-Energy Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	21.58	26.95	15.93	10.68	3.872	18.62
-Biosynthesis	-Development	Inf	Inf	Inf	Inf	Inf	Inf	50.04	61.48	53.05	40.16	31.27	38.37
-Other Enzymes	-Development	Inf	Inf	Inf	Inf	Inf	Inf	121.5	152.7	97.61	77.04	43.04	114
Organismal Systems	-Development	NaN	NaN	Inf	Inf	Inf	Inf	45.8	44.95	40.43	31.76	21.83	31.38
-Immune System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	24.78	23.4	9.353	9.524	7.023	12.97
-Endocrine System	-Development	NaN	NaN	Inf	Inf	NaN	NaN	7.775	6.485	9.501	7.375	10.27	5.385
-Circulatory System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	1.92	2.087	4.678	5.02	1.086	4.728
-Digestive System	-Development	NaN	NaN	NaN	Inf	NaN	NaN	2.938	3.817	9.293	6.559	2.964	2.464
-Excretory System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	4.995	6.383	2.883	3.766	6.404	3.553
-Nervous System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	3.882	3.568	2.995	2.217	1.001	1.478
-Sensory System	-Development	NaN	NaN	Inf	Inf	NaN	NaN	0.386	0.3806	0.6124	0.6683	0.1188	0.02031
-Development	-Development	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
-Environmental Adaptation	-Development	NaN	NaN	NaN	NaN	NaN	NaN	3.379	3.424	1.048	0.8785	0.7078	0.2924
Human Diseases	-Development	NaN	Inf	Inf	Inf	Inf	Inf	75.69	83.78	69.93	50.01	54.14	47.36
-Cancers	-Development	NaN	NaN	Inf	Inf	Inf	Inf	8.367	9.54	8.208	6.715	2.619	3.397
-Immune System Diseases	-Development	NaN	NaN	Inf	Inf	Inf	Inf	4.106	5.201	16.67	9.149	0.7021	6.57
-Neurodegenerative Diseases	-Development	NaN	NaN	Inf	Inf	Inf	Inf	37.21	36.69	24.41	17.46	15.13	12.43
-Cardiovascular Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	10.48	10.77	7.92	9.485	24.66	7.545
-Metabolic Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	3.026	6.666	3.75	2.754	7.678	6.396
-Infectious Diseases	-Development	NaN	Inf	Inf	Inf	Inf	Inf	27.55	35.67	20.28	16.4	15.22	25.12
Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	186.8	209.5	193.4	160.1	64.58	111.1
-Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	186.8	209.5	193.4	160.1	64.58	111.1
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	21100	17070	45300	104600
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	17320	14030	40050	93720
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	7793	5976	12290	36340
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	850	568.8	1554	3939
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3362	2456	3365	14530
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2496	2202	4832	14720
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	910.3	749.7	2315	3149
-RNA Family	-Environmental Adaptation	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	462.4	430.8	714.1	2627
-Signal Transduction	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	123.6	116.2	250	433.9
-Signaling Molecules and Interaction	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	298.4	253.6	498.5	1652
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2662	2781	12400	20440
-Hemoglobin	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.01699	0.04516	0	0.879
-Vesicular Transport	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	240.9	211.8	672.7	1773
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1878	1863	9330	15630
-Cell Motility	-Environmental Adaptation	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	268.5	249.8	492.7	1341
-Cell Communication	-Environmental Adaptation	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	238.2	312.8	2310	1556
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4223	3235	8909	27360
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	51.85	27.95	62.74	71.23
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	765.7	671.5	2679	10340
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	155.4	116.7	334.1	2799
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	858.5	649.3	1845	3865
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1950	1623	3984	10490
Organismal Systems	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	696.7	633	1161	3126
-Immune System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	136.9	102.6	281.8	488.5
-Endocrine System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	52.49	65.52	269.5	433.7
-Circulatory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	70.78	80.05	94.77	60.16
-Digestive System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	157.3	111.2	133	219.8
-Excretory System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	64.1	66.08	216.3	145.7
-Nervous System	-Environmental Adaptation	NaN	NaN	Inf	Inf	NaN	NaN	Inf	Inf	39.2	26.05	74.01	165.9
-Sensory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	10.68	12.47	10.66	2.885
-Development	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	23.15	31.58	179.2	1232
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1
Human Diseases	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1364	972.5	3106	4552
-Cancers	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	104	116.4	254.7	421.9
-Immune System Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	87.45	59.16	39.74	505.2
-Neurodegenerative Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	279	177.4	566.7	602.8
-Cardiovascular Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	137.5	73.65	711.4	379
-Metabolic Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	31.44	36.68	705	805.5
-Infectious Diseases	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	281.9	275.6	1080	1943
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3778	3041	5250	10840
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3778	3041	5250	10840
TOTAL	Human Diseases	Inf	666.7	91.05	74.38	76.27	69.83	15.04	17.08	17.76	20.19	21.72	31.24
MAPPED	Human Diseases	Inf	605.3	79.64	68.47	65.14	59.76	12.44	14.22	14.58	16.59	19.2	28
Genetic Information Processing	Human Diseases	Inf	205.7	34.53	25.64	26.67	21.1	5.107	5.722	6.587	7.218	6.129	10.86
-Transcription	Human Diseases	Inf	8.788	0.5081	0.2271	0.5278	0.3651	0.6412	0.6648	0.7125	0.675	0.6886	1.177
-Translation	Human Diseases	Inf	148.2	22.27	15.55	17.42	13.61	1.65	1.841	2.673	2.78	1.687	4.341
-Folding, Sorting and Degradation	Human Diseases	Inf	40.36	10.4	9.344	7.871	6.124	2.134	2.378	2.056	2.496	2.669	4.398
-DNA Maintenance	Human Diseases	Inf	8.306	1.518	0.5909	1.522	1.388	0.7838	0.9006	1.046	1.135	1.283	1.154
-RNA Family	Human Diseases	NaN	1.77e-07	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Human Diseases	Inf	3.71	0.3951	0.1791	0.4358	0.3771	0.3036	0.3236	0.4559	0.587	0.3923	0.785
-Signal Transduction	Human Diseases	Inf	3.71	0.2573	0.1272	0.2461	0.223	0.1128	0.1412	0.1814	0.2252	0.1565	0.2914
-Signaling Molecules and Interaction	Human Diseases	NaN	0.03674	0.2034	0.0702	0.2106	0.1541	0.2125	0.2093	0.3343	0.3847	0.2447	0.532
Cellular Processes	Human Diseases	Inf	6.368	1.557	1.171	2.004	1.783	1.514	1.619	2.267	3.314	6.597	6.108
-Hemoglobin	Human Diseases	NaN	0	0	0	0	0	0	0	2.562e-05	5.276e-05	0	0.0004808
-Vesicular Transport	Human Diseases	NaN	0	0.3542	0.3464	0.2779	0.2456	0.2882	0.3046	0.2227	0.2763	0.2889	0.5266
-Cytoskeleton	Human Diseases	Inf	2.181	0.2664	0.4114	0.1429	0.1397	0.7916	0.7412	1.617	2.216	4.783	4.671
-Cell Motility	Human Diseases	Inf	2.66	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	Inf	1.502	0.7787	0.473	1.56	1.364	0.2166	0.2591	0.1929	0.2568	0.2346	0.4006
-Cell Communication	Human Diseases	NaN	0	0.05158	0.04784	0.04248	0.03659	0.2883	0.3352	0.2704	0.5947	1.323	0.5087
Metabolism	Human Diseases	Inf	387.7	42.32	40.42	34.91	35.11	3.924	4.893	3.438	3.692	4.414	8.174
-Membrane Transport	Human Diseases	Inf	35.31	2.022	1.241	1.564	1.036	0.03858	0.03786	0.06248	0.04413	0.03069	0.02128
-Central Carbon Metabolism	Human Diseases	Inf	78.83	12.5	9.209	12.71	11.35	1.225	1.575	0.7856	0.9279	1.366	3.44
-Energy Metabolism	Human Diseases	Inf	13.78	2.664	4.259	2.67	2.364	0.2851	0.3796	0.2648	0.2336	0.1568	0.6783
-Biosynthesis	Human Diseases	Inf	110.7	12.33	13.35	10.07	11.31	0.7259	0.8771	0.918	0.8083	0.9852	1.275
-Other Enzymes	Human Diseases	Inf	115.4	14.64	15.09	12.24	13.39	1.803	2.199	1.605	1.689	1.569	2.884
Organismal Systems	Human Diseases	NaN	0.04001	0.2495	0.1924	0.2711	0.2955	0.6189	0.6472	0.6384	0.7531	0.6847	1.081
-Immune System	Human Diseases	NaN	0	0.1042	0.09993	0.07175	0.07568	0.3388	0.3918	0.1527	0.1482	0.1614	0.3088
-Endocrine System	Human Diseases	NaN	0	0.02069	0.01373	0.01889	0.01606	0.108	0.08438	0.1363	0.1526	0.2821	0.1183
-Circulatory System	Human Diseases	NaN	0	0.003726	0.001994	0.04511	0.04042	0.02977	0.02987	0.06544	0.1031	0.04655	0.1139
-Digestive System	Human Diseases	NaN	0.04001	0.0436	0.008047	0.02797	0.02483	0.0449	0.04641	0.1355	0.1399	0.09109	0.07011
-Excretory System	Human Diseases	NaN	0	0.151	0.1713	0.1301	0.09897	0.08142	0.07909	0.07102	0.1089	0.1743	0.1853
-Nervous System	Human Diseases	NaN	4.108e-09	0.006438	0.004961	0.04312	0.03775	0.05168	0.05194	0.06242	0.07072	0.02935	0.1034
-Sensory System	Human Diseases	NaN	0	0.02072	0.002392	0.007611	0.009099	0.005127	0.005349	0.01193	0.01432	0.002079	0.0005379
-Development	Human Diseases	NaN	0	0.007878	0.02844	0	0	0.02079	0.01952	0.05218	0.06615	0.07466	0.3944
-Environmental Adaptation	Human Diseases	NaN	0	0.01434	0.005653	0.005603	0.004801	0.04498	0.04087	0.05111	0.05215	0.05285	0.04246
Human Diseases	Human Diseases	NaN	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	NaN	0.011	0.1001	0.1394	0.05996	0.0517	0.1634	0.1646	0.158	0.1798	0.1211	0.1164
-Immune System Diseases	Human Diseases	NaN	0.01488	0.02883	0.05709	0.2856	0.2715	0.06376	0.06445	0.2404	0.2026	0.02843	0.2006
-Neurodegenerative Diseases	Human Diseases	NaN	0	0.6743	0.7057	0.5327	0.5923	0.4794	0.4624	0.3549	0.3675	0.4506	0.3516
-Cardiovascular Diseases	Human Diseases	NaN	0	0.006828	0.016	0.006993	0.007409	0.1636	0.1408	0.1538	0.2247	0.4555	0.192
-Metabolic Diseases	Human Diseases	NaN	0.9535	0.132	0.2468	0	0	0.04724	0.08712	0.07654	0.06643	0.1418	0.1628
-Infectious Diseases	Human Diseases	NaN	1	0.4517	0.6026	0.5173	0.4405	0.3667	0.4243	0.3185	0.3602	0.4517	0.4855
Not Mapped	Human Diseases	Inf	61.41	11.41	5.905	11.13	10.07	2.6	2.863	3.18	3.597	2.517	3.24
-Not Mapped	Human Diseases	Inf	61.41	11.41	5.905	11.13	10.07	2.6	2.863	3.18	3.597	2.517	3.24
TOTAL	-Cancers	Inf	Inf	5763	29130	6995	5858	262.9	228.4	209	198.5	462.1	497.1
MAPPED	-Cancers	Inf	Inf	5041	26820	5975	5013	217.5	190.1	171.5	163.2	408.5	445.5
Genetic Information Processing	-Cancers	Inf	Inf	2145	9653	2443	1773	91.98	79.01	79.52	68.9	127.1	175
-Transcription	-Cancers	Inf	Inf	25.93	61.18	31.59	23.79	9.751	7.906	9.01	7	16.35	18.79
-Translation	-Cancers	Inf	Inf	1386	6039	1580	1134	29.11	24.81	32.65	28.32	36.72	68.63
-Folding, Sorting and Degradation	-Cancers	Inf	Inf	641.6	3314	669.7	479.8	38.43	33.36	25.97	25.31	49.65	72.03
-DNA Maintenance	-Cancers	Inf	Inf	99.03	239.1	161.9	134.7	14.69	12.93	14.26	10.52	29.2	15.53
-RNA Family	-Cancers	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	NaN	Inf	25.4	84.88	44.96	33.1	4.465	3.877	4.914	4.65	7.495	11.05
-Signal Transduction	-Cancers	NaN	Inf	9.958	41.32	25.39	19.57	1.659	1.692	1.637	1.559	2.636	3.366
-Signaling Molecules and Interaction	-Cancers	NaN	Inf	15.44	43.56	19.57	13.52	3.364	2.715	3.466	3.258	5.774	9.434
Cellular Processes	-Cancers	Inf	Inf	84.91	404.5	180.5	146.5	26.06	20.65	26.64	32.42	136.1	91.44
-Hemoglobin	-Cancers	NaN	NaN	0	0	0	0	0	0	0.0001918	0.0005188	0	0.003446
-Vesicular Transport	-Cancers	NaN	NaN	15.71	54.95	22.23	17.81	4.499	3.785	2.556	2.612	7.092	5.414
-Cytoskeleton	-Cancers	Inf	Inf	17.79	156.8	16.37	14.7	15.06	11.35	18.68	21.64	108.2	77.69
-Cell Motility	-Cancers	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	Inf	Inf	51.36	192.5	141.9	114	3.525	3.247	2.63	3.031	5.473	6.286
-Cell Communication	-Cancers	NaN	NaN	1.357	2.771	1.639	1.713	4.24	3.957	2.712	4.207	16.79	5.957
Metabolism	-Cancers	Inf	Inf	2678	15960	3191	2961	65.91	63.62	41.02	36.57	94.93	132.3
-Membrane Transport	-Cancers	Inf	Inf	125.9	476.3	139.7	84	0.3195	0.3034	0.6696	0.4112	0.6458	0.2713
-Central Carbon Metabolism	-Cancers	Inf	Inf	957	5317	1312	1071	24.51	25.08	11.72	11.63	34.83	72.6
-Energy Metabolism	-Cancers	Inf	Inf	56.4	467.8	103.1	135	3.298	3.51	2.271	1.631	1.848	6.841
-Biosynthesis	-Cancers	Inf	Inf	588.7	4114	804.4	875.4	14.12	13.45	10.37	8.531	21.36	19.86
-Other Enzymes	-Cancers	Inf	Inf	960.2	5585	858.7	865.3	26.52	26.34	19.16	17.2	33.7	49.41
Organismal Systems	-Cancers	NaN	Inf	13.64	78.86	13.45	14.72	9.785	7.945	6.943	7.623	13.88	16.61
-Immune System	-Cancers	NaN	NaN	9.818	46	6.041	6.563	5.117	5.28	2.082	1.94	4.351	4.057
-Endocrine System	-Cancers	NaN	NaN	1.08	5.734	0.8616	0.9886	2.014	1.233	1.354	1.21	4.827	1.782
-Circulatory System	-Cancers	NaN	NaN	0.3511	0.8898	3.494	3.52	0.4973	0.3579	0.6806	0.97	0.8276	1.479
-Digestive System	-Cancers	NaN	Inf	0.715	0.09839	0.5784	0.8188	0.4021	0.4932	1.324	1.135	1.839	1.021
-Excretory System	-Cancers	NaN	NaN	11.05	13.47	11.95	13.13	1.111	1.001	0.7441	0.9215	5.116	1.591
-Nervous System	-Cancers	NaN	NaN	0.1971	0.393	1.864	1.689	0.6797	0.7951	0.6767	0.5521	0.8981	1.009
-Sensory System	-Cancers	NaN	NaN	0.9962	0.1973	0.487	0.4273	0.04867	0.04644	0.1633	0.1579	0.07203	0.006853
-Development	-Cancers	NaN	NaN	0.4987	1.618	0.6603	0.6962	0.259	0.1827	0.3446	0.3981	0.9202	3.281
-Environmental Adaptation	-Cancers	NaN	NaN	0.2352	0.07168	0.4656	0.6699	0.3693	0.364	0.6092	0.5331	0.7937	0.5897
Human Diseases	-Cancers	NaN	Inf	94.22	635.2	103.2	87.76	19.46	15.31	15.39	13.4	43.25	24.52
-Cancers	-Cancers	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	NaN	NaN	1.119	4.153	19.47	21.37	0.896	0.7721	3.488	2.414	0.53	3.832
-Neurodegenerative Diseases	-Cancers	NaN	NaN	54.05	333.1	48.16	51.96	9.244	6.703	5.254	4.586	13.82	6.376
-Cardiovascular Diseases	-Cancers	NaN	NaN	0.1618	0.5509	0.1868	0.1824	1.986	1.641	1.995	2.663	19.7	4.007
-Metabolic Diseases	-Cancers	NaN	NaN	3.129	8.497	0	0	0.545	0.967	0.9998	0.7873	6.134	3.422
-Infectious Diseases	-Cancers	NaN	Inf	37.21	284.4	39.2	24.16	7.135	6.518	4.852	4.269	12.37	9.576
Not Mapped	-Cancers	Inf	Inf	722.2	2312	1020	844.8	45.44	38.27	37.41	35.37	53.55	51.54
-Not Mapped	-Cancers	Inf	Inf	722.2	2312	1020	844.8	45.44	38.27	37.41	35.37	53.55	51.54
TOTAL	-Immune System Diseases	Inf	Inf	10920	10600	827.1	753.5	557.6	673.5	117.4	146.8	1516	417.7
MAPPED	-Immune System Diseases	Inf	Inf	9547	9758	706.4	644.9	461.2	560.6	96.35	120.6	1340	374.4
Genetic Information Processing	-Immune System Diseases	Inf	Inf	4119	3655	286.7	225.2	195.1	233	44.2	52.66	421.6	145
-Transcription	-Immune System Diseases	Inf	Inf	71.91	22.47	6.284	4.428	20.68	23.31	4.87	5.476	45.94	14.64
-Translation	-Immune System Diseases	Inf	Inf	2613	2216	184.8	144.9	61.74	73.17	18.58	20.96	111.9	58.04
-Folding, Sorting and Degradation	-Immune System Diseases	Inf	Inf	1284	1332	81.13	63.44	81.5	98.38	14.61	18.61	166.9	54.85
-DNA Maintenance	-Immune System Diseases	Inf	Inf	180.5	84.22	14.48	12.53	27.94	30.83	6.146	8.35	96.86	17.52
-RNA Family	-Immune System Diseases	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	NaN	Inf	48.47	25.53	4.475	3.577	9.12	10.86	2.808	4.479	24.86	11.2
-Signal Transduction	-Immune System Diseases	NaN	Inf	19.16	16.47	2.366	1.907	1.986	2.853	1.016	1.634	6.908	3.323
-Signaling Molecules and Interaction	-Immune System Diseases	NaN	Inf	29.32	10.37	2.108	1.67	7.134	8.005	2.037	2.845	19.15	6.783
Cellular Processes	-Immune System Diseases	Inf	Inf	142.6	148.1	19.34	17.03	55.26	60.89	15.48	24.04	452.8	84.66
-Hemoglobin	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0	0.0001233	0.0003835	0	0.006427
-Vesicular Transport	-Immune System Diseases	NaN	NaN	24.63	16.29	1.969	1.778	9.541	11.16	2.263	2.923	27.14	6.54
-Cytoskeleton	-Immune System Diseases	Inf	Inf	31.74	58.63	1.105	1.139	24.27	22.83	10.3	16.44	379.3	66.32
-Cell Motility	-Immune System Diseases	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	Inf	Inf	84.9	67.4	16.34	14.16	7.475	9.575	1.338	1.994	16.59	4.59
-Cell Communication	-Immune System Diseases	NaN	NaN	4.885	5.73	0.3482	0.3412	7.66	8.914	1.88	4.336	61.58	7.196
Metabolism	-Immune System Diseases	Inf	Inf	5067	5760	381.9	384.9	139.8	187.6	22.77	27.65	314.9	111.2
-Membrane Transport	-Immune System Diseases	Inf	Inf	241.7	176.8	16.84	11.11	1.038	0.9421	0.3484	0.3201	2.142	0.3278
-Central Carbon Metabolism	-Immune System Diseases	Inf	Inf	1249	1263	103.2	85.05	40.14	53.62	4.245	6.731	99.1	54.76
-Energy Metabolism	-Immune System Diseases	Inf	Inf	384	606.9	27.64	24.77	7.673	10.1	1.779	1.825	11.07	6.79
-Biosynthesis	-Immune System Diseases	Inf	Inf	1439	1563	104.5	128.4	25.27	32.11	6.104	7.449	67.71	19.17
-Other Enzymes	-Immune System Diseases	Inf	Inf	1789	2150	131.2	135.6	51.01	64.82	10.92	12.55	132.6	31.61
Organismal Systems	-Immune System Diseases	NaN	NaN	26.52	27.41	2.13	1.994	20.25	21.7	3.565	5.463	41.89	11.86
-Immune System	-Immune System Diseases	NaN	NaN	11.48	7.169	0.6309	0.5522	8.182	10.38	1.21	1.696	19.44	4.902
-Endocrine System	-Immune System Diseases	NaN	NaN	3.533	2.335	0.2098	0.1736	4.271	3.635	0.9991	1.268	20.02	1.364
-Circulatory System	-Immune System Diseases	NaN	NaN	0.416	0.2143	0.1795	0.1647	1.054	1.002	0.3287	0.7722	2.745	1.787
-Digestive System	-Immune System Diseases	NaN	NaN	6.676	1.147	0.2593	0.2566	1.614	2.057	0.8825	1.19	6.463	1.372
-Excretory System	-Immune System Diseases	NaN	NaN	11	24.41	0.9217	0.7444	1.758	1.715	0.356	0.6255	9.653	1.116
-Nervous System	-Immune System Diseases	NaN	NaN	1.242	0.1891	0.2657	0.2322	2.186	2.219	0.5649	0.7841	2.691	1.294
-Sensory System	-Immune System Diseases	NaN	NaN	2.933	0.1274	0.05632	0.05464	0.1851	0.1838	0.09196	0.1292	0.674	0.0221
-Development	-Immune System Diseases	NaN	NaN	0.9635	0.7995	0	0	0.6763	0.6032	0.4196	0.5807	5.755	2.438
-Environmental Adaptation	-Immune System Diseases	NaN	NaN	2.658	0.4303	0.03969	0.03537	1.459	1.301	0.2751	0.3074	2.406	0.5262
Human Diseases	-Immune System Diseases	NaN	Inf	144.1	147.8	11.91	12.13	41.26	45.14	8.046	9.215	87.6	12.51
-Cancers	-Immune System Diseases	NaN	NaN	10	11.65	0.2861	0.2443	5.347	6.473	1.231	1.541	8.595	1.208
-Immune System Diseases	-Immune System Diseases	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	NaN	NaN	80.36	100.6	3.249	3.883	18.07	19.33	2.569	2.915	39.36	4.181
-Cardiovascular Diseases	-Immune System Diseases	NaN	NaN	0.9692	0.7422	0.03061	0.03189	5.763	5.789	1.131	2.389	39.43	1.734
-Metabolic Diseases	-Immune System Diseases	NaN	NaN	6.017	5.483	0	0	1.665	3.412	0.5898	0.6727	17.74	1.595
-Infectious Diseases	-Immune System Diseases	NaN	Inf	97.35	112.6	8.526	6.958	15.13	19.22	2.334	2.962	33.93	6.364
Not Mapped	-Immune System Diseases	Inf	Inf	1368	841.5	120.7	108.7	96.35	112.9	21.01	26.14	175.7	43.31
-Not Mapped	-Immune System Diseases	Inf	Inf	1368	841.5	120.7	108.7	96.35	112.9	21.01	26.14	175.7	43.31
TOTAL	-Neurodegenerative Diseases	Inf	Inf	295	313.8	342.1	196.1	33.48	36.21	61.06	80.98	79.94	141.2
MAPPED	-Neurodegenerative Diseases	Inf	Inf	258	288.9	292.2	167.8	27.69	30.14	50.13	66.56	70.68	126.5
Genetic Information Processing	-Neurodegenerative Diseases	Inf	Inf	111.3	105.5	117.6	58.6	11.75	12.3	22.99	28.68	22.99	49
-Transcription	-Neurodegenerative Diseases	Inf	Inf	1.089	0.8704	1.862	1.152	1.42	1.438	2.809	2.838	2.935	5.007
-Translation	-Neurodegenerative Diseases	Inf	Inf	70.63	64.15	78.25	37.69	3.721	3.945	9.485	11.68	5.938	19.77
