Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Circulatory System	-DNA Maintenance	0	0	0	0	0	0	0	0	0.004305	0	0	0.006557	0	0	0.04839	0	0	0.04624	0.04165	0.04579	0.06367	0.03591	0.03867	0.05681	0.03035	0.03932	0.09595	0.05144	0.06651	0.1138	0.0331	0.03531	0.07498	0.0114	0.02049	0.1613
-Digestive System	-DNA Maintenance	0	0	0	0	0	0.00183	0	0.01749	0.02694	0	0.01119	0.05523	0	0.008856	0.04421	0	0.007746	0.0467	0.006838	0.04331	0.07788	0.005939	0.0398	0.07323	0.02173	0.05448	0.08206	0.02398	0.06042	0.08417	0.04331	0.07897	0.1263	0.02849	0.04569	0.1096
-Excretory System	-DNA Maintenance	0	0	0	0	0	0	0	0.01629	0.1134	0.0002153	0.06327	0.3491	0	0.03382	0.106	0	0.03953	0.1261	0.02721	0.05732	0.188	0.02254	0.05269	0.1792	0.009531	0.02762	0.05175	0.01398	0.03569	0.08664	0.02748	0.0499	0.137	0.01233	0.02364	0.1122
-Nervous System	-DNA Maintenance	0	0	0	0	0	2.343e-09	0	0.003194	0.02297	0	0.006354	0.05026	0	0.01176	0.03562	0	0.01391	0.03447	0.006196	0.1104	0.1415	0.008614	0.1048	0.1263	0.01217	0.02617	0.05955	0.01783	0.03234	0.08438	0.01645	0.06586	0.08873	0.008748	0.07436	0.1481
-Sensory System	-DNA Maintenance	0	0	0	0	0	0	0	0.003021	0.03205	0	0.0009962	0.008612	0	0.002367	0.007856	0	0.0008631	0.01101	0	0.004118	0.007649	0	0.004341	0.00709	2.379e-05	0.006465	0.01321	0.0002136	0.0102	0.01908	2.758e-16	0.003013	0.007324	0	0.0001142	0.0004883
-Development	-DNA Maintenance	0	0	0	0	0	0	0	0	0.02307	0	0	0.2587	0	0	0	0	0	0	0.01376	0.02666	0.04284	0.0135	0.02066	0.03452	0.006964	0.01311	0.06863	0.008939	0.01706	0.09162	0.03189	0.04551	0.2372	0.01366	0.04006	0.7054
-Environmental Adaptation	-DNA Maintenance	0	0	0	0	0	0	0	0	0.01738	0	0	0.02476	0	0	0.009237	0	0	0.00886	0	0.007563	0.03414	0	0.006394	0.02913	1.447e-05	0.003746	0.02117	1.788e-05	0.004034	0.0223	0.0006767	0.002716	0.04112	0.0001395	0.00367	0.01464
Human Diseases	-DNA Maintenance	0	1.127	2.071	0.09388	0.122	0.2868	0.5311	0.9256	1.136	1.614	2.661	3.617	0.4902	1.463	2.873	0.5158	1.746	3.255	1.039	1.634	2.284	0.9176	1.483	2.128	0.5416	0.9659	2.019	0.6238	1.008	1.787	1.052	1.54	1.906	0.4684	1.246	2.18
-Cancers	-DNA Maintenance	0	0	0.06282	0	0	0.001827	0.0006961	0.02171	0.04109	0.0007491	0.07695	0.181	0	0.01575	0.0426	0	0.01028	0.05668	0.05407	0.1661	0.1801	0.06655	0.1312	0.1796	0.03578	0.08023	0.1004	0.04876	0.08827	0.1091	0.04683	0.08281	0.1636	0.03202	0.06485	0.09942
-Immune System Diseases	-DNA Maintenance	0	0	0	0	0	0.002798	0	0.03764	0.08904	0.0008212	0.2117	0.4527	0.001661	0.6284	1.648	0.003248	0.7184	1.938	0.03441	0.07353	0.1419	0.02944	0.06513	0.1258	0.01897	0.3183	1.038	0.01753	0.2759	0.8041	0.007989	0.07026	0.107	0.02221	0.3945	0.8257
-Neurodegenerative Diseases	-DNA Maintenance	0	0	0	0	0	0	0.2956	0.4601	0.6689	0.5377	0.9813	1.544	0.1263	0.3075	0.5978	0.2285	0.5176	0.7826	0.4853	0.7057	0.8845	0.4509	0.6928	0.7993	0.1809	0.2545	0.402	0.1739	0.2314	0.3501	0.3099	0.4587	0.5948	0.1092	0.2075	0.3736
-Cardiovascular Diseases	-DNA Maintenance	0	0	0	0	0	0	0	0	0.001897	0	0	0.01481	0	0	0.002006	0	0	0.002443	0.07028	0.09432	0.1339	0.034	0.04339	0.08827	0.0399	0.06076	0.08268	0.02663	0.0506	0.0684	0.1064	0.1707	0.4466	0.03724	0.06956	0.09348
-Metabolic Diseases	-DNA Maintenance	0	0	1.141	0	0	0.115	0	0	0.1303	0	0	0.7695	0	0	0	0	0	0	0	0	0.07534	0	0	0.1385	3.743e-05	0.0001772	0.04187	2.158e-07	7.214e-05	0.04726	0	8.187e-05	0.3649	0	0.0001637	0.1505
-Infectious Diseases	-DNA Maintenance	0	0	2.071	0.002343	0.1162	0.2868	0.08217	0.3409	0.4502	0.2736	0.8073	2.317	0.2432	0.3654	0.5611	0.1882	0.3047	0.5329	0.1722	0.5883	1.062	0.1498	0.6141	1.043	0.09914	0.2271	0.2932	0.1167	0.2908	0.3247	0.2211	0.4882	0.7034	0.1006	0.4396	0.9464
Not Mapped	-DNA Maintenance	5.094	6.723	7.83	2.975	3.56	4.057	11.45	12.29	13.68	15.49	18.58	25.93	6.47	12.48	18.34	6.031	12.29	19.66	4.052	5.222	5.606	3.852	4.832	5.188	1.921	2.588	4	2.298	3.116	4.36	4.016	4.923	5.245	2.13	2.7	3.903
-Not Mapped	-DNA Maintenance	5.094	6.723	7.83	2.975	3.56	4.057	11.45	12.29	13.68	15.49	18.58	25.93	6.47	12.48	18.34	6.031	12.29	19.66	4.052	5.222	5.606	3.852	4.832	5.188	1.921	2.588	4	2.298	3.116	4.36	4.016	4.923	5.245	2.13	2.7	3.903
TOTAL	-RNA Family	Inf	Inf	Inf	1.396e+09	1.611e+09	2.327e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-RNA Family	Inf	Inf	Inf	1.292e+09	1.49e+09	2.153e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-RNA Family	Inf	Inf	Inf	6.561e+08	7.662e+08	1.093e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-RNA Family	Inf	Inf	Inf	38270000	44930000	62880000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-RNA Family	Inf	Inf	Inf	5.056e+08	5.829e+08	8.448e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-RNA Family	Inf	Inf	Inf	87010000	1.056e+08	1.404e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-RNA Family	Inf	Inf	Inf	25210000	37530000	48790000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-RNA Family	NaN	NaN	NaN	1	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-RNA Family	Inf	NaN	NaN	11380000	12290000	16910000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-RNA Family	Inf	NaN	NaN	11380000	12260000	16730000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-RNA Family	NaN	NaN	NaN	0.2667	0.4	131800	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-RNA Family	Inf	Inf	Inf	13530000	15680000	21270000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-RNA Family	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	NaN	Inf	Inf	Inf
-Vesicular Transport	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-RNA Family	Inf	Inf	Inf	4397000	5073000	7328000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-RNA Family	Inf	Inf	Inf	5877000	8281000	9794000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-RNA Family	Inf	Inf	Inf	2479000	3509000	4144000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-RNA Family	Inf	Inf	Inf	6.035e+08	6.917e+08	9.78e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-RNA Family	Inf	Inf	Inf	68270000	84930000	1.215e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-RNA Family	Inf	Inf	Inf	95050000	1.348e+08	2.087e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-RNA Family	Inf	Inf	Inf	29310000	44260000	51060000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-RNA Family	Inf	Inf	Inf	1.926e+08	2.154e+08	2.975e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-RNA Family	Inf	Inf	Inf	1.846e+08	2.482e+08	3.32e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-RNA Family	NaN	NaN	NaN	0	0.06667	72000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Endocrine System	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Digestive System	-RNA Family	NaN	NaN	NaN	0	0	72000	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Excretory System	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Nervous System	-RNA Family	NaN	NaN	NaN	0	0	0.07692	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Sensory System	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Development	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Environmental Adaptation	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Human Diseases	-RNA Family	Inf	Inf	NaN	3243000	4696000	7238000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-RNA Family	Inf	NaN	NaN	0	0	68570	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-RNA Family	NaN	NaN	NaN	0	0	129000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-RNA Family	NaN	NaN	NaN	0	0	0	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Metabolic Diseases	-RNA Family	Inf	NaN	NaN	0	0	5022000	Inf	NaN	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-RNA Family	Inf	Inf	NaN	108000	4319000	7238000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-RNA Family	Inf	Inf	Inf	1.042e+08	1.202e+08	1.737e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-RNA Family	Inf	Inf	Inf	1.042e+08	1.202e+08	1.737e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	Environmental Information Processing	711.4	Inf	Inf	121.7	130.5	136.4	148.6	203	233.9	231.9	365.3	474.2	116.8	132.9	141.4	148.1	173.5	192.2	41.08	45.4	51.61	42.53	46.33	54.39	27.66	38.66	44.77	24.16	32.97	37.02	30.2	47.66	51.47	18.03	26.28	28.16
MAPPED	Environmental Information Processing	570.9	Inf	Inf	112.6	120.8	126.2	126.2	172.4	198.6	207	326.1	423.3	96.71	110	117.1	122.3	143.3	158.7	32.55	35.97	40.89	33.86	36.88	43.31	22.2	31.03	35.94	19.19	26.19	29.4	23.77	37.52	40.51	16.13	23.51	25.2
Genetic Information Processing	Environmental Information Processing	186.2	Inf	Inf	57.65	61.91	65.08	65.4	88.93	103.8	90.03	145.8	189	46.25	52.76	57.21	53.36	61.81	70.81	13.65	15.44	17.03	14.15	15.73	17.44	11.56	15.4	18.5	9.695	12.73	15	9.382	13.74	15.45	6.831	9.503	10.52
-Transcription	Environmental Information Processing	2.349	Inf	Inf	2.805	3.418	3.685	0.4645	0.6009	0.9568	0.4849	0.9378	1.433	0.548	0.8128	0.9931	0.6191	0.964	1.136	1.411	1.685	1.943	1.375	1.571	1.791	1.094	1.471	1.613	0.8022	1.095	1.215	0.999	1.496	1.58	0.6134	0.9164	1.045
-Translation	Environmental Information Processing	105	Inf	Inf	44.24	47.4	49.53	50.17	69.05	80.07	63.88	102	132.6	33.73	39.3	41.1	38.87	46.27	50.32	4.931	5.432	6.083	5.116	5.648	6.521	5.592	7.966	9.281	4.574	6.32	7.252	3.185	5.43	5.701	3.154	4.584	4.981
-Folding, Sorting and Degradation	Environmental Information Processing	54.91	Inf	Inf	7.645	8.103	9.137	12.81	17.28	19.95	24.06	41	52.51	9.042	11.18	12.51	9.89	13.19	14.85	5.239	6.143	7.157	5.491	6.237	7.372	2.671	3.897	4.324	2.494	3.663	4.066	3.726	5.003	6.311	2.119	2.959	3.485
-DNA Maintenance	Environmental Information Processing	23.65	Inf	Inf	2.215	2.677	3.082	1.961	2.33	2.856	1.395	1.935	2.494	1.174	1.756	2.767	1.462	2.515	3.688	1.521	1.869	2.494	1.681	1.863	2.484	1.499	2.203	3.555	1.304	1.824	2.711	1.472	2.113	2.316	0.5896	0.8938	1.221
-RNA Family	Environmental Information Processing	0	NaN	NaN	5.861e-08	6.505e-08	8.749e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Environmental Information Processing	1	NaN	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Signal Transduction	Environmental Information Processing	1	NaN	NaN	0.9891	1	1	0.2099	0.2624	0.338	0.22	0.2851	0.4174	0.38	0.404	0.4596	0.2916	0.3385	0.4387	0.1612	0.1957	0.3401	0.2035	0.2505	0.3989	0.1322	0.2088	0.3724	0.1294	0.2075	0.3661	0.224	0.3129	0.4323	0.06944	0.101	0.3331
-Signaling Molecules and Interaction	Environmental Information Processing	0	NaN	NaN	2.343e-08	2.509e-08	0.01072	0.59	0.7125	0.7578	0.5596	0.7087	0.7397	0.5182	0.5842	0.6133	0.5487	0.6594	0.688	0.6498	0.7919	0.8311	0.5974	0.7458	0.7825	0.5984	0.7319	0.8405	0.6222	0.7904	0.84	0.5241	0.6461	0.7742	0.6526	0.898	0.9212
Cellular Processes	Environmental Information Processing	35.01	Inf	Inf	1.132	1.245	1.363	1.741	2.707	3.076	3.445	5.836	8.192	3.017	3.756	4.011	3.774	5.105	5.494	2.536	3.849	4.449	2.329	3.45	4.303	2.375	3.44	4.189	2.39	3.327	3.827	4.454	7.112	7.793	2.566	3.755	4.64
-Hemoglobin	Environmental Information Processing	0	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.542e-05	8.404e-05	0.0001405	0.0001673	0.0002283	0.0002563	0	0	0	0.0002605	0.000397	0.0007813
-Vesicular Transport	Environmental Information Processing	0	NaN	NaN	0	0	0	0.3091	0.541	0.7117	0.3324	0.6401	1.838	0.2452	0.4615	0.5609	0.325	0.6289	0.8032	0.4628	0.7021	0.9381	0.4904	0.9187	1.155	0.2306	0.405	0.6639	0.2377	0.4097	0.5993	0.2617	0.63	0.9473	0.08954	0.1392	0.7151
-Cytoskeleton	Environmental Information Processing	13.33	Inf	Inf	0.3834	0.411	0.4295	0.4875	0.747	0.7926	1.503	2.734	3.116	0.1658	0.3257	0.3632	0.2493	0.4799	0.5177	1.098	2.254	2.604	0.8165	1.708	2.172	1.658	2.363	2.653	1.51	2.172	2.401	2.935	4.8	5.472	2.106	3.034	3.342
-Cell Motility	Environmental Information Processing	4.512	Inf	Inf	0.5124	0.5529	0.7245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Environmental Information Processing	17.17	Inf	Inf	0.2146	0.2426	0.3065	0.9326	1.408	1.6	1.589	2.385	3.347	2.543	2.981	3.135	3.153	3.883	4.287	0.5566	0.7083	0.7538	0.5451	0.6752	0.7512	0.3227	0.4579	0.5557	0.3801	0.5196	0.6062	0.4736	0.71	0.8027	0.2607	0.3778	0.3993
-Cell Communication	Environmental Information Processing	0	NaN	NaN	0	0	0	0	0.0179	0.05308	0	0.03559	0.1206	0	0.0255	0.1155	0	0.03522	0.1575	0.1949	0.2401	0.2906	0.1944	0.2506	0.3154	0.1636	0.2062	0.2604	0.2086	0.2818	0.3218	0.481	0.6643	1.142	0.0728	0.1099	0.142
Metabolism	Environmental Information Processing	321.6	Inf	Inf	52.06	55.75	58.85	56.31	76.28	88.64	107.8	166.4	218.3	43.92	48.79	52.99	61.18	70.02	78.42	9.657	11.05	12.89	11.1	12.39	14.9	4.725	6.564	7.573	4.083	5.48	6.203	6.48	10.52	11.25	4.381	6.364	7.012
-Membrane Transport	Environmental Information Processing	19.65	Inf	Inf	5.934	6.819	7.208	2.346	3.176	3.673	2.438	4.132	5.257	1.265	1.501	1.598	1.327	1.604	1.783	0.04938	0.09259	0.1521	0.05058	0.07885	0.1145	0.07263	0.1079	0.1524	0.03441	0.0611	0.08937	0.04422	0.05693	0.07188	0.01096	0.0151	0.01984
-Central Carbon Metabolism	Environmental Information Processing	93.95	Inf	Inf	8.202	10.29	12.23	16.55	27.26	31.85	31.42	58.07	74.53	14.56	17.21	20.83	15.57	19.09	24.26	2.851	3.3	4.422	3.387	3.993	5.291	1.001	1.321	1.951	0.9862	1.234	1.652	2.352	3.482	4.244	1.589	2.431	3.224
-Energy Metabolism	Environmental Information Processing	21.19	Inf	Inf	2.005	2.701	4.367	0.9396	2.818	6.969	2.711	7.559	20.95	1.058	1.537	4.529	1.734	2.765	6.76	0.4228	0.8353	1.295	0.4486	0.9365	1.37	0.3281	0.4667	0.7401	0.2304	0.3182	0.5202	0.2155	0.3019	0.6131	0.0498	0.2791	0.8797
-Biosynthesis	Environmental Information Processing	50.24	Inf	Inf	15.35	17.21	19.35	11.06	16.48	22.13	22.75	37.93	58.92	9.67	11.13	12.86	15.92	20.76	24.54	1.363	1.614	2.646	1.505	1.827	3.139	0.9795	1.39	1.85	0.8786	1.164	1.582	1.332	2.049	2.543	0.4525	0.8274	1.086
-Other Enzymes	Environmental Information Processing	133.1	Inf	Inf	15.25	18.25	20.24	18.93	24.21	31.06	35.18	55.77	74.72	11.84	13.21	18.05	17.24	21.49	30.02	3.961	4.992	5.193	4.438	5.416	5.671	2.17	3.031	3.713	1.833	2.5	2.967	2.432	3.937	4.599	1.6	2.009	2.918
Organismal Systems	Environmental Information Processing	0	NaN	NaN	0	5.858e-09	0.004516	0.2962	0.4504	0.5369	0.4849	0.9961	1.473	0.2069	0.3992	0.5907	0.3122	0.5304	0.8213	1.629	1.925	2.146	1.421	1.619	1.841	0.6891	0.9984	1.185	0.6874	1.032	1.169	0.8191	1.36	1.496	0.3658	0.7598	1.343
