KO number	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
K05655	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5541.55	NaN
K05657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11994.992	NaN
K05663	NaN	NaN	511290	NaN	113400	839300	8941.784	41425.976	NaN
K05664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11085	NaN	29100	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	207997.07
K05665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05666	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52677.144
K05673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1128.05	NaN
K05679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08711	NaN	NaN	2801394	NaN	NaN	NaN	NaN	NaN	NaN
K08712	NaN	NaN	2065376	NaN	NaN	NaN	NaN	NaN	NaN
K02471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17493.35
K02021	NaN	NaN	NaN	NaN	NaN	NaN	103.95	NaN	NaN
K02048	449448.74	748670	NaN	NaN	NaN	NaN	NaN	NaN	231286.18
K02045	NaN	32485	NaN	NaN	NaN	NaN	NaN	NaN	9282.54
K11950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	245299.95
K11951	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7395.92
K11953	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2229.38
K02051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	924964.31
K02049	40274.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79948.95
K02020	NaN	164223	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02017	NaN	19712	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05776	NaN	17640	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	615133.56
K02011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5614.56
K02064	NaN	161700	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11069	232812	1190160	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11072	NaN	58212	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11073	NaN	1511080	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11076	NaN	54288	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02055	NaN	1735836	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02052	NaN	85935	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02002	NaN	24090	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05845	NaN	427000	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10111	NaN	261555	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05813	NaN	832736	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05816	NaN	66080	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18576.999
K02067	NaN	25900	NaN	NaN	NaN	NaN	NaN	NaN	18645.84
K02065	NaN	18200	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10537	NaN	486920	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10542	NaN	187220	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10543	NaN	285780	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10549	NaN	60409	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10551	NaN	53550	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10555	NaN	983850	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10558	NaN	52500	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02058	NaN	974352	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31107.192
K02038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28072.296
K02036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	909266.24
K02044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10013	91730.6	2895100	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10017	NaN	43690	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10014	2139945.6	827060	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10036	526072.48	2205712	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10038	NaN	256560	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09996	791776.62	360855	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09997	42636.78	588060	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10000	NaN	59774	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10001	NaN	948280	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10010	NaN	55000	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41133.3
K01999	595300.32	6854363	NaN	NaN	NaN	NaN	NaN	NaN	8281.7
K01995	NaN	49980	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01996	NaN	75366	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	447393.39
K11955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5274.85
K11957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15192.033
K11958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24206.535
K11959	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	500613.15
K11961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64514.8
K11962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13265.745
K02073	46425.01	1988652	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02071	NaN	75803	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12371	NaN	103986	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12372	NaN	32064	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02035	2854485.8	3753998	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02032	78396.48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13889	106050.56	308736	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02016	NaN	28620	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09687	NaN	60984	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24253.29
K09810	NaN	20504	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07091	NaN	9100	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11720	NaN	34650	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06861	NaN	161952	NaN	NaN	NaN	NaN	NaN	NaN	20256.25
K09013	NaN	45136	NaN	NaN	NaN	NaN	14477.75	NaN	144596.48
K08141	NaN	NaN	4729032	NaN	NaN	NaN	NaN	NaN	NaN
K07299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08150	NaN	NaN	8632688	4980936	1889775	NaN	7904.917	NaN	NaN
K03289	NaN	7106	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03761	NaN	140752	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08192	NaN	NaN	1110435	NaN	NaN	NaN	NaN	NaN	NaN
K03448	NaN	NaN	NaN	NaN	230388	NaN	NaN	NaN	NaN
K12302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4200.904	NaN
K08198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19207.4	NaN
K14613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08176	NaN	NaN	NaN	NaN	NaN	NaN	78495.448	NaN	NaN
K08171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1430.89	NaN
K06902	NaN	NaN	NaN	NaN	938080	5732948	NaN	NaN	NaN
K08483	2449436.8	1396985	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08484	NaN	38896	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02784	NaN	513570	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02777	1594614.7	3190213	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02778	NaN	551889	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02802	NaN	421200	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02768	NaN	92496	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02769	NaN	88954	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02798	NaN	334425	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02760	NaN	25864	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02773	2408587.5	1398300	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02774	905715.38	1788350	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02775	NaN	961532	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02793	NaN	1611124	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02795	NaN	219450	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02796	NaN	308880	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02822	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02806	NaN	112307	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05881	NaN	21240	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06726	NaN	58241	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12340	NaN	74745	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12687	NaN	1627772	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04334	NaN	265392	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04336	NaN	41030	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04338	NaN	68724	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12273	NaN	NaN	NaN	NaN	1576443	444813	NaN	NaN	NaN
K12271	NaN	NaN	NaN	NaN	NaN	NaN	10152.376	NaN	NaN
K01568	NaN	NaN	7.6458891e+08	6.460881e+08	1.776327e+08	88406500	133607.33	NaN	NaN
K01007	204001	393750	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01835	527283.12	671034	5939095	958380	13460650	8649550	219823.6	124532.8	551895.12
K01834	2198817.9	2192236	1.9824492e+08	1.7554932e+08	81839376	41913072	1562.75	206422.33	300152.23
K15634	NaN	NaN	6072850	11563300	12270300	7358750	10332	NaN	NaN
K15633	NaN	NaN	NaN	NaN	NaN	NaN	374824.45	NaN	NaN
K01069	NaN	118221	NaN	NaN	5737550	9046100	41289.03	92115.1	NaN
K01792	NaN	49098	4546150	2853550	NaN	NaN	77134.05	1425.55	NaN
K01067	NaN	NaN	NaN	851594	3383450	1249500	NaN	NaN	NaN
eco_b1967	NaN	1003800	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01810	603372.96	1602531	2.2912664e+08	2.0983581e+08	12044340	43307642	116823.61	216884	578109.26
K00121	NaN	180072	NaN	375578	3446800	5252100	231041.95	208931.71	47658.1
K01785	295117.24	216596	NaN	NaN	NaN	NaN	49770.35	62149.15	NaN
K00029	538768.56	1480809	NaN	NaN	NaN	NaN	305711.7	456604.61	NaN
K00028	NaN	NaN	NaN	NaN	NaN	NaN	22983.1	NaN	NaN
K00027	NaN	359340	NaN	6940206	46202824	42876048	NaN	NaN	235484.12
K01689	4874148	5859648	2.1405503e+09	1.5041374e+09	3.5151282e+08	1.2596104e+08	1591664.8	2020921	963410.11
K00016	NaN	NaN	NaN	NaN	NaN	NaN	7668.15	155075.04	NaN
K00873	1843893.4	3407610	4.58665e+08	3.79406e+08	2.5301909e+08	1.0383509e+08	444868.49	798280.56	367008.64
K08074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6625.15	NaN
K00002	NaN	NaN	347900	NaN	NaN	NaN	NaN	NaN	30710.75
K00001	NaN	NaN	NaN	NaN	NaN	NaN	285503.29	632688.64	NaN
K01512	NaN	15456	NaN	NaN	NaN	NaN	41806.8	1167.594	NaN
K00102	NaN	NaN	NaN	NaN	NaN	NaN	3071.6	NaN	NaN
K00101	NaN	25344	NaN	5082600	298550	438900	NaN	NaN	NaN
K00927	5681837.2	3996936	7.8982592e+08	6.3182454e+08	2.7603578e+08	90657189	1142620.2	462698.03	1630100.7
K00844	NaN	NaN	1.6374745e+08	1.0387697e+08	1.0319631e+08	47922710	38038.506	126692.08	NaN
K15917	NaN	NaN	NaN	NaN	44100	NaN	NaN	NaN	NaN
K00051	NaN	NaN	NaN	NaN	NaN	NaN	17588.55	NaN	NaN
K00128	NaN	NaN	1.22367e+08	1.8518225e+08	45703000	19844650	200924.63	1870846.1	34295.1
K00129	NaN	NaN	NaN	NaN	1491350	8149050	NaN	107121.45	NaN
K01895	407232.68	5084948	13610141	26405463	39586400	6225800	12133.8	93622.45	76753.62
K00134	16248982	3879651	1.0096435e+09	1.0993861e+09	3.3321751e+08	1.1621996e+08	6733385.3	1106122.6	337194.91
K14085	NaN	NaN	NaN	NaN	NaN	NaN	27341.3	119098	NaN
K00382	3588161	2595150	706584	NaN	31167367	17080896	287625.39	487854.15	215164.05
K00627	2923452	1610280	NaN	NaN	21303100	8359750	269641.44	67002.25	325685.28
K01759	NaN	106785	NaN	NaN	3703440	13475904	485870	121522.45	98235.55
K01596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121144.61	NaN
K01623	NaN	1492634	NaN	NaN	NaN	NaN	2212012.2	2867073.7	24776.744
K03841	397809.04	148736	470496	NaN	551250	1391250	119198.45	NaN	60113.57
K00161	NaN	NaN	6809880	NaN	29677850	10590300	154080.84	246211.57	178550.05
K00162	NaN	NaN	NaN	NaN	22688640	12307320	135110.85	183056.3	165302.86
K01734	NaN	114912	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12972	NaN	85800	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00048	NaN	98048	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13788	381447.36	912492	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00156	NaN	1015300	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03777	NaN	425966	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01638	62190.44	4304129	NaN	20732896	NaN	NaN	NaN	NaN	NaN
K03778	130458.37	196084	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00656	3881555.6	6078480	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07248	986993.87	8023729	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00845	NaN	296283	NaN	NaN	NaN	NaN	NaN	NaN	10140.93
K00850	1051964.8	534370	1.4572501e+08	1.1735506e+08	1.870757e+08	71956924	82544.061	163623.47	NaN
K11532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1178888.1
K04041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01624	5860976.6	2852973	7.340333e+08	8.0850282e+08	3.6816958e+08	1.0487575e+08	NaN	NaN	1924328.7
K01803	2321961.1	1219920	1.6810258e+08	1.6789476e+08	18301959	42002844	1394787.3	288610.36	89206.029
K00150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1162943.9
K12406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00163	5362580.2	3773298	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13951	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04072	3886408.4	4905846	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13953	NaN	182112	4.7420877e+08	3.4945244e+08	2.8536472e+08	88770260	NaN	NaN	NaN
K13954	NaN	NaN	1269004	NaN	7255584	2609747	NaN	NaN	NaN
K00149	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01085	NaN	989548	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01837	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00131	NaN	NaN	NaN	NaN	NaN	NaN	15175.007	NaN	NaN
K01610	NaN	2302560	780129	933849	NaN	NaN	79413.14	NaN	NaN
K01223	NaN	240937	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35518.7
K01648	NaN	NaN	NaN	NaN	40545750	15335600	118912.02	329172.02	NaN
K11517	NaN	NaN	NaN	NaN	NaN	NaN	87590.3	NaN	NaN
K01900	NaN	NaN	NaN	270718	2979200	3873100	258798.05	625061.67	NaN
K00234	NaN	NaN	991900	137200	33177600	24480640	100035.02	235713.52	NaN
K00235	NaN	NaN	NaN	NaN	5965905	6183075	58017.948	32845.559	NaN
K01637	NaN	13993896	292100	568100	850150	389200	298.944	NaN	NaN
K00030	NaN	NaN	654840	6300720	13477266	21882234	289937.79	439408.9	NaN
K00031	8103584.3	3583008	8474828	36539216	16891829	10222832	737344.72	865547.73	251429.85
K01679	NaN	1280981	NaN	7134560	7155200	12198912	106527.07	247255.57	124310.69
K00025	NaN	NaN	NaN	NaN	NaN	NaN	1066818.9	608968.15	NaN
K00026	NaN	NaN	NaN	7537703	12888400	14819700	1079251.2	675053.75	NaN
K01682	8586119.8	5684780	NaN	NaN	NaN	NaN	NaN	NaN	155568.35
K01681	NaN	1298187	15141956	1.2527962e+08	22120350	18697000	209421.45	1267607	NaN
K01091	NaN	44100	NaN	NaN	NaN	NaN	16068.5	NaN	17837.4
K00658	1650184.7	1043685	NaN	194460	3319050	5697650	89255.95	118150.55	NaN
K01455	NaN	NaN	NaN	NaN	NaN	43674400	5610.85	NaN	NaN
K01433	688170	104720	NaN	NaN	NaN	NaN	539.7	NaN	NaN
K01899	NaN	NaN	NaN	8738240	4099200	4585700	188928.95	365848.92	NaN
K01958	NaN	NaN	15198556	37738868	65824229	29965178	NaN	168017.5	NaN
K01602	NaN	NaN	NaN	NaN	NaN	NaN	699702.15	NaN	721995.42
K00164	3752544.7	1383639	5327556	13155636	6256600	4308150	78011.15	481550.57	NaN
K01595	5787190.8	1486972	NaN	NaN	NaN	NaN	227327.8	NaN	220017.62
K01647	3530564.1	2582496	NaN	29600763	14591736	11981676	208072.43	409405.76	733450.16
K00174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01902	2965189.1	1347607	NaN	NaN	NaN	NaN	NaN	NaN	42316.24
K01903	3419203.4	2122360	NaN	NaN	NaN	NaN	NaN	NaN	19020.633
K00239	67061.4	1254792	NaN	NaN	NaN	NaN	NaN	NaN	39549.14
K00240	NaN	527170	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00242	NaN	25645	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00236	NaN	NaN	NaN	NaN	391620	596031	NaN	26527.572	NaN
K00237	NaN	NaN	NaN	NaN	14065604	1486996	NaN	NaN	NaN
K01676	471077.24	470184	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00024	9058692.2	6153576	NaN	NaN	NaN	NaN	NaN	NaN	9979.524
K01965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21422.172
K11473	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9213.34
K01816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	211820.61	NaN
K00042	NaN	21756	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01625	NaN	416202	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00122	NaN	NaN	NaN	NaN	NaN	NaN	161737.95	NaN	NaN
K00123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01807	368252.88	512022	NaN	1112139	16130450	2486750	112247.63	NaN	581816.53
K00036	NaN	483635	3133525	10289375	31136780	16667450	64107.77	44679.884	304945.97
K00033	3947659.6	1564992	59549277	1.1001474e+08	93548000	24347750	379037.4	112009.03	1163417.4
K01783	NaN	278100	NaN	NaN	16382100	8408050	91524.292	108354.4	570137.11
K01057	NaN	NaN	NaN	NaN	5452650	8048950	35874.3	74216.1	55921.402
K00855	NaN	34969	NaN	NaN	NaN	NaN	95964.05	NaN	766051.82
K00851	NaN	NaN	NaN	NaN	13419700	3123750	3622.85	NaN	NaN
K00852	NaN	27501	NaN	NaN	846650	1113700	5625.2	6175.05	NaN
K00115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	942.55	NaN
K00616	3343592.4	2275646	8922725	11147460	48202560	22597120	380694.65	178973.36	355693.09
K00615	NaN	2336337	95416920	94503680	NaN	NaN	383503.75	388571.4	1487077.7
K00948	1960260.8	642285	889328	3972818	18803400	9658950	6559.35	56976.5	144634.55
spo_SPBC2G5.05	NaN	NaN	NaN	NaN	61181050	25253200	NaN	NaN	NaN
K01619	NaN	276871	NaN	NaN	NaN	NaN	NaN	12420.1	3527.316
K07404	NaN	658359	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01808	1550947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5143.52
K00117	NaN	113828	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00874	NaN	28119	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	998.2	NaN
K01103	NaN	NaN	NaN	NaN	2022300	1585500	NaN	NaN	NaN
K01565	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5597.55	NaN
K03850	NaN	NaN	NaN	NaN	NaN	NaN	97.65	1161.563	NaN
K16190	NaN	NaN	NaN	NaN	NaN	NaN	2664.55	NaN	NaN
K01106	NaN	NaN	960087	890799	NaN	NaN	NaN	8025.5	NaN
K05857	NaN	NaN	NaN	NaN	NaN	NaN	87882.9	NaN	NaN
K01001	NaN	NaN	NaN	NaN	1530234	NaN	1562.847	NaN	NaN
K15422	NaN	NaN	NaN	NaN	NaN	NaN	26014.8	NaN	NaN
K03860	NaN	NaN	3349500	NaN	NaN	NaN	53.9	NaN	NaN
K13711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11885.65	NaN
K00748	NaN	187180	NaN	NaN	NaN	NaN	NaN	NaN	48292.186
K00699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	143508.53	NaN
K00693	NaN	NaN	NaN	667635	NaN	NaN	NaN	64906.1	NaN
K00696	NaN	NaN	NaN	NaN	NaN	NaN	96667.2	NaN	NaN
K00695	NaN	NaN	NaN	NaN	NaN	NaN	447792.83	NaN	NaN
K01836	NaN	NaN	NaN	NaN	1766100	570850	7776.216	19753.3	NaN
K01127	NaN	NaN	1435000	NaN	NaN	NaN	NaN	NaN	NaN
K05310	NaN	NaN	NaN	NaN	NaN	NaN	20.65	1049.3	NaN
K06118	NaN	NaN	NaN	NaN	NaN	NaN	47603.169	NaN	381759.35
K00754	NaN	NaN	NaN	NaN	774900	NaN	NaN	NaN	NaN
K00965	NaN	NaN	NaN	NaN	NaN	NaN	14216.3	12180.7	NaN
K00688	NaN	640671	NaN	NaN	NaN	NaN	33899.6	570408.12	330800.36
K07407	NaN	NaN	NaN	NaN	NaN	3416700	83101.9	NaN	NaN
K01809	NaN	270572	8249550	9472900	5580050	4885300	NaN	24245.55	NaN
K01805	NaN	NaN	NaN	NaN	NaN	NaN	87935.05	NaN	NaN
K01791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8968.4
K05305	NaN	NaN	NaN	NaN	NaN	NaN	431.2	NaN	NaN
K10572	NaN	NaN	NaN	NaN	NaN	NaN	276.85	1088.32	NaN
K00326	NaN	NaN	623630	2319964	24731700	13374200	95089.75	36233.75	NaN
K08232	NaN	NaN	NaN	NaN	NaN	NaN	390586.68	NaN	NaN
K01787	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17825.15
K01784	NaN	158688	NaN	NaN	12243000	8553300	24258.86	223920.2	29433.8
K06316	NaN	NaN	NaN	NaN	278016	667347	54.95	NaN	NaN
K03331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18936.75	NaN
K00011	NaN	NaN	NaN	NaN	NaN	NaN	9090.55	561081.15	NaN
K00012	41609.12	NaN	NaN	NaN	NaN	NaN	132579.21	31721.116	103739.65
K05546	NaN	NaN	NaN	NaN	9379800	2804290	40979.295	100305.1	NaN
K15922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15920	NaN	NaN	NaN	NaN	NaN	NaN	2000.25	NaN	NaN
K00900	NaN	NaN	492065	189383	3232950	2749950	9483.105	54325.784	NaN
K01051	NaN	22204	NaN	NaN	NaN	NaN	40595.693	NaN	NaN
K01988	NaN	NaN	NaN	NaN	NaN	NaN	140.7	1240.578	NaN
K03434	NaN	NaN	NaN	NaN	789432	1324864	323.05	NaN	NaN
K07441	NaN	NaN	NaN	NaN	NaN	635950	186.2	5389.65	NaN
K08678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	438.2	NaN
K00008	NaN	NaN	NaN	NaN	469490	5489150	29413.3	54366.48	NaN
K01193	NaN	NaN	NaN	NaN	1998925	1013220	179354.44	NaN	NaN
K01190	NaN	NaN	NaN	NaN	NaN	NaN	8444.43	NaN	NaN
K01196	NaN	NaN	2833920	NaN	NaN	NaN	NaN	13758.85	NaN
K01195	NaN	89847	NaN	NaN	NaN	NaN	NaN	6595.75	NaN
K01209	NaN	NaN	NaN	NaN	NaN	NaN	43272.95	NaN	NaN
