Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-Neurodegenerative Diseases	Cellular Processes	2.283	0.4889	7.204	8.1	1.995	2.079	3.53	1.011	0.5581
-Cardiovascular Diseases	Cellular Processes	0	0	0.0001009	0.000193	0	0	0	0.1818	0
-Metabolic Diseases	Cellular Processes	0.5694	0.3417	2.561	2.371	0.7499	0.4705	0.1643	0.1157	4.502
-Infectious Diseases	Cellular Processes	1.055	0.5112	1.513	1.81	1.86	1.888	0.9139	0.8683	3.709
Not Mapped	Cellular Processes	1.868	8.021	5.735	6.553	22.28	32.69	56.16	11.01	156.7
-Not Mapped	Cellular Processes	1.868	8.021	5.735	6.553	22.28	32.69	56.16	11.01	156.7
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Hemoglobin	NaN	Inf	NaN	NaN	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Hemoglobin	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Hemoglobin	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	NaN
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Hemoglobin	Inf	Inf	NaN	NaN	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Immune System	-Hemoglobin	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	NaN
-Endocrine System	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf	NaN
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Excretory System	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-Hemoglobin	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN
-Immune System Diseases	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Metabolic Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	Inf	Inf	4692	985.3	397.1	208.2	218.5	80.43	Inf
MAPPED	-Vesicular Transport	Inf	Inf	4499	946.7	312.2	137.1	112.6	51.59	Inf
Genetic Information Processing	-Vesicular Transport	Inf	Inf	1853	328.4	117.5	41.95	44.34	24.88	Inf
-Transcription	-Vesicular Transport	Inf	Inf	10.65	2.304	1.521	1.494	2.384	0.8585	Inf
-Translation	-Vesicular Transport	Inf	Inf	1626	302.4	96.7	27.49	33.39	18.37	Inf
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	Inf	82.28	23.05	16.58	9.912	6.6	4.364	Inf
-DNA Maintenance	-Vesicular Transport	Inf	Inf	9.99	5.021	2.181	2.643	1.736	0.8265	Inf
-RNA Family	-Vesicular Transport	NaN	NaN	0	0	0	0	0	0	NaN
Environmental Information Processing	-Vesicular Transport	Inf	Inf	16.19	4.384	1.806	1.332	0.6634	0.8226	Inf
-Signal Transduction	-Vesicular Transport	Inf	Inf	13.86	4.384	1.137	0.638	0.4654	0.3761	Inf
-Signaling Molecules and Interaction	-Vesicular Transport	NaN	Inf	1.715	0.8051	0.9741	0.6591	0.481	0.5277	NaN
Cellular Processes	-Vesicular Transport	Inf	Inf	48.71	11.37	3.337	3.133	1.571	3.08	Inf
-Hemoglobin	-Vesicular Transport	NaN	NaN	0	0	0	0	0	0	NaN
-Vesicular Transport	-Vesicular Transport	NaN	NaN	1	1	1	1	1	1	NaN
-Cytoskeleton	-Vesicular Transport	Inf	Inf	11.58	7.63	1.473	0.8558	0.4911	0.9826	Inf
-Cell Motility	-Vesicular Transport	Inf	Inf	0	0	0	0	0	0	Inf
-Cell Growth and Death	-Vesicular Transport	Inf	Inf	15.46	2.642	0.5951	0.3583	0.1218	0.3868	NaN
-Cell Communication	-Vesicular Transport	NaN	NaN	20.67	6.715	1.735	1.453	0.2501	1.207	NaN
Metabolism	-Vesicular Transport	Inf	Inf	1941	486.4	118.4	59.48	35.66	12.04	Inf
-Membrane Transport	-Vesicular Transport	Inf	Inf	1.298	0.1254	0.3288	0.2595	0.09889	0.06037	Inf
-Central Carbon Metabolism	-Vesicular Transport	Inf	Inf	1049	197.7	23.08	12.02	9.278	2.944	Inf
-Energy Metabolism	-Vesicular Transport	Inf	Inf	211.7	42.94	8.857	4.124	4.98	1.631	Inf
-Biosynthesis	-Vesicular Transport	Inf	Inf	205.9	109.7	33.17	15.47	6.151	2.694	Inf
-Other Enzymes	-Vesicular Transport	Inf	Inf	430.4	148.6	41.95	23.5	11.64	5.55	Inf
Organismal Systems	-Vesicular Transport	NaN	NaN	27.72	8.016	2.583	2.777	1.758	2.002	NaN
-Immune System	-Vesicular Transport	NaN	NaN	14.67	3.07	0.988	0.7409	0.3803	0.5709	NaN
-Endocrine System	-Vesicular Transport	NaN	NaN	0.2072	0.308	0.4393	0.3867	0.4038	0.3316	NaN
-Circulatory System	-Vesicular Transport	NaN	NaN	0	0.1016	0.769	1.377	0.5471	0.3501	NaN
-Digestive System	-Vesicular Transport	NaN	NaN	0.2453	0.2922	0.4461	0.6733	0.02162	0.2019	NaN
-Excretory System	-Vesicular Transport	NaN	NaN	0.8249	1.568	0.3487	0.5685	0.4248	0.3363	NaN
-Nervous System	-Vesicular Transport	NaN	NaN	21.2	2.279	0.1228	0.05972	0.08406	0.315	NaN
-Sensory System	-Vesicular Transport	NaN	NaN	0	0	0.003656	0.005328	0.002983	0.08808	NaN
-Development	-Vesicular Transport	NaN	NaN	0.1674	0.1301	0.04758	0.0412	0.003078	0.03471	NaN
-Environmental Adaptation	-Vesicular Transport	NaN	NaN	0	0.0165	0.105	0.05709	0.7504	0.1061	NaN
Human Diseases	-Vesicular Transport	Inf	Inf	305.6	80.16	20.84	12.03	9.298	4.892	Inf
-Cancers	-Vesicular Transport	NaN	NaN	0.344	0.3149	0.1226	0.1351	0.2469	0.2852	NaN
-Immune System Diseases	-Vesicular Transport	NaN	NaN	5.815	4.281	1.003	1.712	0.8928	0.2447	NaN
-Neurodegenerative Diseases	-Vesicular Transport	NaN	NaN	248.9	66.62	11.16	5.984	6.455	2.239	NaN
-Cardiovascular Diseases	-Vesicular Transport	NaN	NaN	0.004914	0.01253	0	0	0	0.56	NaN
-Metabolic Diseases	-Vesicular Transport	NaN	NaN	31.71	5.124	1.76	0.9723	0.2179	0.329	NaN
-Infectious Diseases	-Vesicular Transport	NaN	Inf	22.31	4.719	4.913	3.643	1.048	1.676	Inf
Not Mapped	-Vesicular Transport	Inf	Inf	193	38.6	84.91	71.19	105.9	28.84	Inf
-Not Mapped	-Vesicular Transport	Inf	Inf	193	38.6	84.91	71.19	105.9	28.84	Inf
TOTAL	-Cytoskeleton	377.8	260.7	Inf	Inf	589.3	517.6	8596	188	708.5
MAPPED	-Cytoskeleton	371.9	233.6	Inf	Inf	463.3	340.6	4431	120.6	519
Genetic Information Processing	-Cytoskeleton	200.4	93.86	Inf	Inf	171.2	99.22	1652	57.71	137.9
-Transcription	-Cytoskeleton	8.287	8.899	Inf	Inf	3.194	4.133	88.98	1.873	1.206
-Translation	-Cytoskeleton	152.3	61.28	Inf	Inf	137.7	69.04	1261	43.06	108.9
-Folding, Sorting and Degradation	-Cytoskeleton	34.54	17.04	Inf	Inf	27.92	22.45	256.2	11.38	22.71
-DNA Maintenance	-Cytoskeleton	9.533	7.863	Inf	Inf	3.507	4.419	48.8	1.582	8.677
-RNA Family	-Cytoskeleton	0	0	NaN	NaN	0	0	0	0	0
Environmental Information Processing	-Cytoskeleton	1.002	3.447	Inf	Inf	3.212	2.006	24.73	1.402	13.92
-Signal Transduction	-Cytoskeleton	1.002	3.386	Inf	Inf	1.896	0.8774	17.82	0.8367	13.92
-Signaling Molecules and Interaction	-Cytoskeleton	0	0.02032	NaN	NaN	1.461	1.129	8.672	0.7139	0
Cellular Processes	-Cytoskeleton	3.707	4.585	Inf	Inf	10.58	9.742	90.56	6.175	2.907
-Hemoglobin	-Cytoskeleton	0	0	NaN	NaN	0	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0	0.1373	Inf	Inf	4.634	3.109	71.68	2.822	0
-Cytoskeleton	-Cytoskeleton	1	1	NaN	NaN	1	1	1	1	1
-Cell Motility	-Cytoskeleton	0.6055	3.229	NaN	NaN	0	0	0	0	1.653
-Cell Growth and Death	-Cytoskeleton	2.262	0.3844	Inf	Inf	0.9544	1.114	2.996	0.9606	0.3578
-Cell Communication	-Cytoskeleton	0	0	Inf	Inf	3.995	4.519	15.53	2.512	0
Metabolism	-Cytoskeleton	167.6	132.3	Inf	Inf	176	144.6	1536	30.65	131.4
-Membrane Transport	-Cytoskeleton	10.5	26.8	NaN	NaN	0.6052	0.807	4.29	0.1704	13.62
-Central Carbon Metabolism	-Cytoskeleton	31.13	31.27	Inf	Inf	40.98	35.11	523.5	6.796	19.68
-Energy Metabolism	-Cytoskeleton	10.48	8.805	Inf	Inf	22.08	9.194	228.6	2.263	27.7
-Biosynthesis	-Cytoskeleton	74.19	30	Inf	Inf	69.44	44.52	275.9	7.676	33.24
-Other Enzymes	-Cytoskeleton	54.83	45.84	Inf	Inf	62.8	54.93	506.9	12.37	49.8
Organismal Systems	-Cytoskeleton	0	0.2343	Inf	Inf	7.506	8.914	92.49	4.166	0.5217
-Immune System	-Cytoskeleton	0	0	Inf	Inf	3.432	1.472	2.8	0.8936	0
-Endocrine System	-Cytoskeleton	0	0.2343	Inf	Inf	1.103	0.7112	12.65	0.6478	0.2742
-Circulatory System	-Cytoskeleton	0	0	NaN	Inf	1.539	2.302	21.6	0.9772	0
-Digestive System	-Cytoskeleton	0	0	NaN	NaN	1.067	0.9261	0.7175	0.3567	0.2475
-Excretory System	-Cytoskeleton	0	0	Inf	Inf	0.4372	1.447	9.491	0.4969	0
-Nervous System	-Cytoskeleton	0	2.2e-07	Inf	Inf	0.2191	0.1006	1.033	0.3585	0
-Sensory System	-Cytoskeleton	0	0	NaN	NaN	0.004987	0.008911	0.1019	0.2442	0
-Development	-Cytoskeleton	0	0	NaN	NaN	0.1057	0.0907	0.1648	0.08948	0
-Environmental Adaptation	-Cytoskeleton	0	0	NaN	NaN	0.504	0.1775	35.38	0.2749	0
Human Diseases	-Cytoskeleton	9.933	4.298	Inf	Inf	28.42	26.96	260.4	12.14	12.36
-Cancers	-Cytoskeleton	0	0.3776	Inf	Inf	0.3015	0.5573	3.929	0.4967	0.1828
-Immune System Diseases	-Cytoskeleton	0	0.04129	Inf	Inf	2.495	4.016	42.4	0.5242	0
-Neurodegenerative Diseases	-Cytoskeleton	7.542	1.654	Inf	Inf	15.21	12.89	189.5	5.472	0.6752
-Cardiovascular Diseases	-Cytoskeleton	0	0	NaN	NaN	0	0	0	0.8567	0
-Metabolic Diseases	-Cytoskeleton	1.79	1.156	NaN	NaN	3.91	2.14	11.47	0.563	7.537
-Infectious Diseases	-Cytoskeleton	3.912	2.344	Inf	Inf	8.891	8.02	73.88	4.73	9.019
Not Mapped	-Cytoskeleton	5.872	27.13	Inf	Inf	126	176.9	4165	67.41	189.5
-Not Mapped	-Cytoskeleton	5.872	27.13	Inf	Inf	126	176.9	4165	67.41	189.5
TOTAL	-Cell Motility	849	127.9	Inf	Inf	Inf	Inf	Inf	Inf	7347
MAPPED	-Cell Motility	835.8	114.6	Inf	Inf	Inf	Inf	Inf	Inf	5381
Genetic Information Processing	-Cell Motility	450.3	45.74	Inf	Inf	Inf	Inf	Inf	Inf	1430
-Transcription	-Cell Motility	18.52	4.085	Inf	Inf	Inf	Inf	Inf	Inf	6.401
-Translation	-Cell Motility	341.6	29.79	Inf	Inf	Inf	Inf	Inf	Inf	1121
-Folding, Sorting and Degradation	-Cell Motility	75.13	8.2	Inf	Inf	Inf	Inf	Inf	Inf	201.3
-DNA Maintenance	-Cell Motility	20.07	3.633	Inf	Inf	Inf	Inf	Inf	Inf	87.25
-RNA Family	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
Environmental Information Processing	-Cell Motility	1.84	1.458	Inf	Inf	Inf	Inf	Inf	Inf	145.3
-Signal Transduction	-Cell Motility	1.785	1.449	Inf	Inf	Inf	Inf	Inf	Inf	145.3
-Signaling Molecules and Interaction	-Cell Motility	0	0.01016	NaN	NaN	Inf	Inf	Inf	Inf	0
Cellular Processes	-Cell Motility	8.331	1.692	Inf	Inf	Inf	Inf	Inf	Inf	11.59
-Hemoglobin	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Vesicular Transport	-Cell Motility	0	0.05887	Inf	Inf	Inf	Inf	Inf	Inf	0
-Cytoskeleton	-Cell Motility	2.247	0.4907	NaN	NaN	Inf	Inf	Inf	Inf	10.37
-Cell Motility	-Cell Motility	1	1	NaN	NaN	NaN	NaN	NaN	NaN	1
-Cell Growth and Death	-Cell Motility	5.084	0.1922	Inf	Inf	Inf	Inf	Inf	Inf	0.2899
-Cell Communication	-Cell Motility	0	0	NaN	Inf	Inf	Inf	Inf	Inf	0
Metabolism	-Cell Motility	376.7	63.86	Inf	Inf	Inf	Inf	Inf	Inf	1236
-Membrane Transport	-Cell Motility	23.07	13.2	NaN	NaN	Inf	Inf	Inf	Inf	83.08
-Central Carbon Metabolism	-Cell Motility	69.97	15.35	Inf	Inf	Inf	Inf	Inf	Inf	154.2
-Energy Metabolism	-Cell Motility	22.11	4.141	Inf	Inf	Inf	Inf	Inf	Inf	275.2
-Biosynthesis	-Cell Motility	166.7	13.73	Inf	Inf	Inf	Inf	Inf	Inf	321.8
-Other Enzymes	-Cell Motility	123.2	22.18	Inf	Inf	Inf	Inf	Inf	Inf	371
Organismal Systems	-Cell Motility	0	0.1124	Inf	Inf	Inf	Inf	Inf	Inf	1.313
-Immune System	-Cell Motility	0	0	NaN	Inf	Inf	Inf	Inf	Inf	0
-Endocrine System	-Cell Motility	0	0.1124	Inf	Inf	Inf	Inf	Inf	Inf	0.2222
-Circulatory System	-Cell Motility	0	0	NaN	NaN	Inf	Inf	NaN	Inf	0
-Digestive System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	Inf	1.313
-Excretory System	-Cell Motility	0	0	Inf	Inf	Inf	Inf	Inf	Inf	0
-Nervous System	-Cell Motility	0	9.432e-08	NaN	NaN	NaN	NaN	NaN	Inf	0
-Sensory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	Inf	0
-Development	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Environmental Adaptation	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	NaN	0
Human Diseases	-Cell Motility	21.62	1.667	Inf	Inf	Inf	Inf	Inf	Inf	59.12
-Cancers	-Cell Motility	0	0.1775	NaN	NaN	Inf	Inf	Inf	Inf	0.1355
-Immune System Diseases	-Cell Motility	0	0.0129	Inf	Inf	Inf	Inf	Inf	Inf	0
-Neurodegenerative Diseases	-Cell Motility	16.95	0.8118	Inf	Inf	Inf	Inf	Inf	Inf	3.582
-Cardiovascular Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	Inf	0
-Metabolic Diseases	-Cell Motility	4.022	0.5779	NaN	NaN	NaN	NaN	NaN	NaN	10.62
-Infectious Diseases	-Cell Motility	8.792	0.8377	Inf	Inf	Inf	Inf	Inf	Inf	42.98
Not Mapped	-Cell Motility	13.2	13.31	Inf	Inf	Inf	Inf	Inf	Inf	1965
-Not Mapped	-Cell Motility	13.2	13.31	Inf	Inf	Inf	Inf	Inf	Inf	1965
TOTAL	-Cell Growth and Death	222.5	757.5	1076	2620	915.4	1087	3584	464.4	Inf
MAPPED	-Cell Growth and Death	219	678.6	1032	2517	719.7	715.3	1847	297.9	Inf
Genetic Information Processing	-Cell Growth and Death	117.9	272.3	426.2	889.9	267.2	220.9	722.9	143	Inf
-Transcription	-Cell Growth and Death	4.88	25.56	1.342	2.285	5.919	6.314	40.6	5.496	Inf
-Translation	-Cell Growth and Death	89.43	178	404.8	847.9	217.5	148.9	539.8	108.5	Inf
-Folding, Sorting and Degradation	-Cell Growth and Death	19.69	48.95	19.56	26.53	42.8	53.67	116.9	26.32	Inf
-DNA Maintenance	-Cell Growth and Death	4.597	22.85	4.709	19.28	5.203	12.07	23.88	4.748	Inf
-RNA Family	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
Environmental Information Processing	-Cell Growth and Death	0.4429	9.617	3.454	7.605	6.125	4.797	10.23	4.272	Inf
-Signal Transduction	-Cell Growth and Death	0.4429	9.552	3.405	7.441	4.488	2.422	8.722	2.07	Inf
-Signaling Molecules and Interaction	-Cell Growth and Death	0	0.06485	0.125	0.3048	3.197	3.231	5.195	1.865	NaN
Cellular Processes	-Cell Growth and Death	1.945	13.15	24.1	32.79	12.87	17.39	37.46	17.32	Inf
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Vesicular Transport	-Cell Growth and Death	0	0.3572	5.128	21.34	5.651	7.343	29.17	6.402	NaN
-Cytoskeleton	-Cell Growth and Death	0.5888	2.906	0.7976	1.338	4.502	6.794	5.272	5.645	Inf
-Cell Motility	-Cell Growth and Death	0.3565	9.274	0	0	0	0	0	0	Inf
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1	1	1	1	NaN
-Cell Communication	-Cell Growth and Death	0	0	1.423	2.773	4.673	6.016	6.885	3.665	NaN
Metabolism	-Cell Growth and Death	97.71	381.6	442.1	1122	288.9	299.1	635.6	71.83	Inf
-Membrane Transport	-Cell Growth and Death	6.018	78.86	0.05517	0.05378	0.9653	1.336	1.499	0.4356	Inf
-Central Carbon Metabolism	-Cell Growth and Death	16.46	89.71	250.5	505.9	65.27	59.94	170.3	16.85	Inf
-Energy Metabolism	-Cell Growth and Death	6.148	27.31	45.17	123.3	33.73	28.2	93.8	4.827	Inf
-Biosynthesis	-Cell Growth and Death	42.55	85.91	55.91	204.7	97.09	96.41	124.3	14.57	Inf
-Other Enzymes	-Cell Growth and Death	31.32	128.3	164.4	438.6	112	113.2	193.2	36.49	Inf
Organismal Systems	-Cell Growth and Death	0	0.6094	15.97	26.24	6.957	10	30.87	9.296	Inf
-Immune System	-Cell Growth and Death	0	0	0.9818	3.295	4.067	4.183	1.85	2.541	NaN
-Endocrine System	-Cell Growth and Death	0	0.5588	2.72	9.68	1.408	1.829	7.505	1.595	Inf
-Circulatory System	-Cell Growth and Death	0	0	0	0.359	1.864	4.318	10.57	1.684	NaN
-Digestive System	-Cell Growth and Death	0	0	1.092	1.432	1.806	1.55	0.352	1.188	Inf
-Excretory System	-Cell Growth and Death	0	0	0.1247	0.3239	0.9392	2.571	5.656	1.763	NaN
-Nervous System	-Cell Growth and Death	0	5.724e-07	6.12	6.867	0.3409	0.3281	1.797	2.227	NaN
-Sensory System	-Cell Growth and Death	0	0	0	0	0.006038	0.01803	0.04216	0.506	NaN
-Development	-Cell Growth and Death	0	0	0.1299	0.1413	0.2001	0.3025	0.0658	0.189	NaN
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0.03636	0.2828	0.2413	13.97	0.6792	NaN
Human Diseases	-Cell Growth and Death	5.691	11.52	86.69	230.2	40.53	62.41	107.2	31.72	Inf
-Cancers	-Cell Growth and Death	0	0.9822	0.07338	0.1192	0.3301	0.9923	2.027	1.629	Inf
-Immune System Diseases	-Cell Growth and Death	0	0.1074	1.576	13.72	2.659	6.169	11.89	1.406	NaN
-Neurodegenerative Diseases	-Cell Growth and Death	4.441	4.807	69.29	191.4	19.11	27.85	74.4	12.85	Inf
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0.0003641	0.001042	0	0	0	2.134	NaN
-Metabolic Diseases	-Cell Growth and Death	1.054	3.358	4.023	6.504	6.88	5.997	5.741	1.25	NaN
-Infectious Diseases	-Cell Growth and Death	1.729	6.098	7.142	14.75	15.92	17.57	30.56	9.985	Inf
Not Mapped	-Cell Growth and Death	3.457	78.82	44.26	102.6	195.7	371.5	1737	166.5	Inf
-Not Mapped	-Cell Growth and Death	3.457	78.82	44.26	102.6	195.7	371.5	1737	166.5	Inf
TOTAL	-Cell Communication	Inf	Inf	Inf	352800	15640	7294	102200	726	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	339000	12290	4800	52690	465.7	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	119800	4627	1467	20740	213.4	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	371.1	59.55	46.72	1115	6.889	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	114200	3808	995.3	15620	166.3	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	3573	652.8	335.3	3087	33.15	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	3131	106.8	89.38	587.6	7.092	Inf
-RNA Family	-Cell Communication	NaN	NaN	NaN	0	0	0	0	0	NaN
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	1696	71.1	32.76	243	5.415	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	1696	54.75	17.17	132.9	2.686	Inf
-Signaling Molecules and Interaction	-Cell Communication	NaN	Inf	Inf	285.2	16.35	15.6	75.58	3.287	NaN
Cellular Processes	-Cell Communication	Inf	Inf	Inf	5325	93.09	65.05	694.2	23.85	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	0	0	0	0	0	NaN
-Vesicular Transport	-Cell Communication	NaN	NaN	Inf	5162	39.38	34.66	467.7	12.39	NaN
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	78.31	28.87	20.23	184.9	5.259	Inf
-Cell Motility	-Cell Communication	Inf	Inf	NaN	0	0	0	0	0	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	162.4	23.84	9.997	40.58	3.572	NaN
-Cell Communication	-Cell Communication	NaN	NaN	NaN	1	1	1	1	1	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	174000	4660	2017	16680	121.5	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	1.458	9.285	4.646	35.68	0.6644	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	68140	1183	554.4	4899	25.12	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	16610	348.8	139.5	2329	8.998	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	33250	1306	523.3	2877	29.64	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	71240	1813	795	6530	55.17	Inf
Organismal Systems	-Cell Communication	NaN	NaN	Inf	4261	95.38	81.84	822.1	13.63	NaN
-Immune System	-Cell Communication	NaN	NaN	Inf	88.33	24.81	12.49	49.01	3.168	NaN
-Endocrine System	-Cell Communication	NaN	NaN	Inf	1572	17.3	10.73	94.44	1.531	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN	48.35	3.417	10.3	252.2	1.373	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	1508	2.391	3.529	4.318	1.039	NaN
-Excretory System	-Cell Communication	NaN	NaN	Inf	16.79	6.288	9.666	118.4	2.613	NaN
-Nervous System	-Cell Communication	NaN	NaN	Inf	1065	1.237	0.6231	1.905	1.583	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	0	0.144	0.1802	0.6202	0.4426	NaN
-Development	-Cell Communication	NaN	NaN	Inf	2.454	2.467	0.6559	0.06509	0.1864	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	0.3264	0.2652	0.4551	338.7	0.9206	NaN
Human Diseases	-Cell Communication	Inf	Inf	Inf	31010	820.5	454.8	2764	33.09	Inf
-Cancers	-Cell Communication	NaN	NaN	Inf	3.231	1.916	1.296	62.01	1.718	NaN
-Immune System Diseases	-Cell Communication	NaN	NaN	Inf	2228	36.28	39.11	390.9	1.23	NaN
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	Inf	25770	439.2	205.1	916.2	17.51	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	Inf	2724	0	0	0	2.815	NaN
-Metabolic Diseases	-Cell Communication	NaN	NaN	Inf	153.3	7.319	4.29	7.05	0.4479	NaN
-Infectious Diseases	-Cell Communication	NaN	Inf	Inf	2396	256.7	160	953.7	10.61	Inf
Not Mapped	-Cell Communication	Inf	Inf	Inf	13820	3343	2493	49530	260.3	Inf
