Gene names	Intensity L Ovary
67054	160705.882353
107045	20543.2937182
53315	80285.7142857
219189	134285.714286
170728	11873.4285714
228140	7369.71428571
19942	255882.352941
67671	23031.4285714
56280	5294.0
15925	79980.3729146
224897	1367.40139211
217337	17440.0
67941	616666.666667
52040	504.714285714
71586	5319.41463415
11640	3476.28571429
76890	19617.4285714
13358	66857.1428571
27267	28279.1817088
70247	69779.6432319
27407	24177.1428571
230709	16727.3684211
330177	4621.4922049
56384	91714.2857143
192159	6338.32976445
66711	10251.1428571
21780	183950.617284
69956	5751.42857143
217866	33428.5714286
98828	11084.5714286
81910	74766.3551402
14376	91843.220339
665155	80285.7142857
107732	1016.25714286
27419	13096.0
20751	317241.37931
381045	44285.7142857
224742	8415.42857143
234407	4987.35818476
67441	2230.88571429
108654	924.914285714
17159	7297.72951629
13367	3181.03585657
66384	8248.61111111
224045	539.651324965
73130	8156.0
245474	6181.13948919
22139	2337142.85714
55989	44571.4285714
192187	4754.28571429
20055	421917.808219
18777	120869.565217
12896	202127.659574
629974	32285.7142857
71472	7068.89705882
73158	17521.4285714
56464	8640.04329004
338359	2529.51428571
235406	1021.28571429
12628	13695.2998379
69597	13466.3341646
66841	261363.636364
192136	14911.7142857
66736	9110.28571429
68015	135269.121813
19212	46571.4285714
232536	9562.57142857
19266	9623.43096234
18139	7472.57142857
110826	1580000.0
56043	49169.4352159
20334	7182.48366013
69202	218857.142857
22224	12626.2626263
217615	11367.4285714
225326	3098.64712514
50529	7733.71428571
15441	3604.57142857
66890	56424.5810056
20818	20594795.539
11881	10529.7752809
225791	56000.0
56187	5797.70723104
14635	10179.5396419
27207	281012.658228
66885	126157.407407
223267	671.2
69632	6675.30784187
18950	477508.650519
67006	14571.7142857
14268	44004.84457
93687	3016.61721068
11855	952.898067955
226562	13733.4285714
14252	6939.95327103
67994	9948.57142857
19330	76213.592233
56305	119142.857143
207304	4965.62261268
69955	3404.87804878
76187	13867.0967742
228961	88358.778626
67713	35639.6551724
13384	14084.8571429
74142	125395.152792
229900	31714.2857143
229211	124640.0
66821	4638.85714286
66948	88135.5932203
100705	1545.28571429
11845	40852.5714286
67163	23567.1428571
66475	92307.6923077
74769	185.065789474
14870	1657142.85714
13088	1678.44
110446	1337264.15094
20917	461893.764434
77721	11284.8571429
94064	5762.57142857
20717	365714.285714
70829	87714.2857143
26462	30343.5114504
72039	97489.539749
11905	612903.225806
13884	774368.231047
22325	2279.49308756
64143	202912.621359
72722	17435.7142857
328099	163714.285714
12034	153142.857143
97998	5605.14285714
72535	210019.267823
66052	52556.2130178
66753	17750.310559
3338902	615.971428571
66071	21274.2857143
664994	11782.0
229317	36571.4285714
28200	80286.7383513
70646	11616.4835165
27368	6780.28571429
65973	36707.1524966
11637	165690.376569
21974	373.461538462
74838	20462.4277457
231801	19951.1428571
110198	55585.8310627
14057	39142.8571429
20102	441064.638783
68147	11989.6103896
56248	709251.101322
57344	84574.4680851
110135	351351.351351
68133	17372.5714286
75778	1527.77142857
18816	89409.3686354
76740	3321.14285714
68052	227152.317881
68585	2087.74285714
22235	29614.6044625
107375	701.085714286
13885	1099290.78014
14148	400000.0
110157	5354.16666667
107508	106481.481481
24071	30000.0
140630	17208.8571429
14962	114191.852825
71602	27100.2710027
216136	2369.2
20655	3116883.11688
20239	27995.4285714
71701	39080.4597701
22247	135550.935551
28185	80571.4285714
226414	140119.760479
13494	15206.2857143
26965	2884.79381443
17777	23711.4285714
69219	110526.315789
67452	1863.34285714
72584	24845.3608247
67636	4772.85714286
56428	88571.4285714
26926	467320.261438
232078	6217.71428571
11287	2914285.71429
15160	4078.0334728
19179	135000.0
67414	20863.1428571
20649	31142.8571429
17281	4372.85714286
52637	131714.285714
20317	66857.1428571
71336	4156.96594427
15108	112643.678161
229900	14192.8571429
78781	10331.1428571
56298	3193.71428571
230073	25917.9265659
52815	13586.7768595
11818	46000.0
14466	3892.62135922
319876	27052.2857143
68917	56571.4285714
192156	8688.5286783
20714	774285.714286
19043	6238.97435897
66488	39714.2857143
216443	15631.9290466
78038	36056.8383659
16337	6773.32361516
266645	3463.98809524
11773	25057.4712644
72502	1306.02857143
70361	31528.0464217
14132	20903.7142857
108888	48000.0
67841	15235.0318471
80898	62473.1182796
26912	3301.20192308
22019	44136.2916006
80708	7698.57142857
13036	50750.7507508
14972	66666.6666667
67763	11842.5714286
110006	13003.0864198
71973	21711.1428571
217069	11026.9716088
16784	188433.73494
67895	508650.519031
103742	26174.2857143
68193	22556.0509554
338366	30857.1428571
19933	5652.1875
77038	13095.7692308
70568	58571.4285714
212442	42571.4285714
D3YW41	4350.85714286
104776	742056.074766
218629	2752.34285714
66477	24088.2857143
56422	5420.0
106564	1936.72025723
13052	1412.71232877
27377	9055.24475524
233016	116504.854369
12258	70039.6825397
209200	4036.76470588
231327	4682.0
22123	53773.5849057
110265	37900.4291845
54381	60285.7142857
27425	884466.019417
622402	18847.1428571
547253	1026.02857143
19981	2603.47826087
20872	973.049180328
16424	80571.4285714
233016	20283.9805825
18477	9045226.13065
56348	26017.9487179
77987	1561.64695177
15502	187909.319899
319625	259649.122807
12038	6729.85074627
218236	26494.2857143
433256	8410.68814056
18115	133517.495396
140740	2306.05263158
11758	1348214.28571
56473	3227.47747748
22017	52083.3333333
218865	120469.798658
103554	324.210526316
13667	7292.9389313
70257	47428.5714286
76238	101829.268293
102866	297142.857143
97112	4034.79125249
15953	131428.571429
16548	20301.0067114
16554	35714.2857143
232906	3867.42857143
12499	10127.8688525
16865	1921.0
270106	54502.3696682
50798	17313.0193906
18405	93142.8571429
14161	1137142.85714
14061	40938.5113269
113868	83254.7169811
53328	87714.2857143
56357	349056.603774
11606	2875.26205451
67809	4069.42857143
74244	8407.02005731
80861	364.778761062
19989	9166.66666667
226856	3178.10810811
230935	1652.82647585
70152	66571.4285714
14863	9082568.80734
71775	16735.4285714
268566	43142.8571429
226352	1527.82857143
77300	1598.48571429
59010	30222.2222222
14248	2267.05714286
27367	144665.012407
272589	36571.4285714
20116	54326.9230769
98999	3177.14285714
57440	2053.27102804
20181	2250.96359743
208869	1584.85714286
208643	21625.0
102448	1018.71143376
14232	13042.5373134
13171	180497.925311
19684	286449.399657
67732	13349.1428571
319195	101086.956522
57279	23416.2857143
94063	1463.05714286
20104	281927.710843
70435	3644.0
15139	979.107142857
50880	15976.6203704
15926	1490338.16425
19305	129264.475743
106581	2216.17142857
53415	41714.2857143
72162	36571.4285714
18815	179802.955665
18984	40855.4572271
69656	737.171428571
17961	1081.96759259
14872	309016.393443
75475	7429.19254658
54342	172826.086957
56752	431174.089069
270166	13956.3091483
214579	45697.8967495
66813	28571.4285714
76846	152577.319588
20341	782857.142857
70456	30857.1428571
14718	355932.20339
26451	181081.081081
67979	14800.2857143
78894	7932.88690476
234734	96797.5206612
67844	17390.5829596
217980	3234.28571429
12492	21966.5271967
74616	3853.11004785
68021	252000.0
243168	100.074285714
19921	45443.3673469
99571	291284.40367
69550	25290.6976744
106648	5759.14285714
14630	86861.3138686
110954	81308.411215
66536	74000.0
26961	10022.5680934
63828	1217.57281553
13195	654.25
15199	26011.1428571
74148	18016.2857143
27376	9970.38327526
232449	19703.4591195
93736	2504.05714286
67115	5839.17050691
67426	3209.6124031
68817	6969.92481203
12039	24660.6334842
381038	3966.84350133
22436	36779.0262172
17850	43181.8181818
76429	37777.7777778
27176	38345.8646617
23986	75191.8158568
239570	67428.5714286
26363	14563.8461538
22275	19216.6212534
72748	11397.7142857
11816	40192.926045
110960	51523.5457064
14071	1406.94267516
75735	1374.39781022
71743	8650.97690941
16971	26402.640264
14431	11930.9322034
15439	28146.5714286
433375	17626.0
107146	17423.3108108
76763	1803.65714286
80285	179428.571429
13482	27368.4210526
14719	1023255.81395
234309	6505.08474576
27384	81114.5510836
22121	1590.54187192
269180	540.798722045
15473	54857.1428571
14651	122977.346278
170460	5052.28571429
104923	71508.3798883
15356	157538.461538
16427	308571.428571
76491	412380.952381
67891	78042.9594272
52705	8916.0
66988	231213.872832
11428	82677.1653543
66480	62745.0980392
18605	3340.8388521
14081	213161.659514
99375	58366.2714097
13361	78074.8663102
109801	377173.913043
13107	3331.36456212
52633	150000.0
432502	42571.4285714
109754	963455.149502
77371	3598.16513761
230857	20286.0858257
18770	3888.32752613
20249	23774.084507
66234	756.518771331
56382	17986.5671642
238055	258857.142857
19899	11714.893617
246221	22348.1481481
319277	4526.28571429
12846	147547.169811
11699	48000.0
100163	532.076923077
65967	19201.4285714
52538	994962.216625
110391	489626.556017
110460	39619.047619
319263	24427.7142857
15446	19208.9219331
102093	2131.61290323
17912	4837.30803975
13180	86664.4230769
12268	18987.3417722
211389	548.717948718
94175	84000.0
80907	13219.7142857
76282	860.64516129
18242	215489.749431
17025	90606.0606061
12894	31824.0620957
14151	38333.3333333
69834	4244.95238095
16425	10675.1428571
56690	6395.52845528
50790	12301.4064698
52585	89137.3801917
14775	975124.378109
20280	96666.6666667
17855	7844.55696203
103711	27068.1992337
108037	11726.8571429
216558	251968.503937
109672	494285.714286
56615	217419.354839
15488	68299.3197279
66681	219354.83871
67247	178000.0
12780	20.1134154245
211006	335.734126984
212647	177224.199288
11807	3752.45098039
12266	505111.244738
100198	13307.9847909
16889	18833.7531486
14661	704301.075269
70335	3204.28571429
17533	7005.49450549
102022	2676.08571429
68671	25495.049505
14121	54437.8698225
71911	27444.0233236
14645	308310.991957
111175	80858.0858086
20743	984.685714286
17158	2149.30434783
67856	78285.7142857
12040	23881.2820513
69574	93061.2244898
67432	977.514285714
380660	5824.78005865
223776	18648.0
76267	1278.88143177
110213	12376.2857143
12892	26636.5688488
117589	16566.3522013
68347	12096.2857143
11670	16119.8675497
11520	56857.1428571
13897	9359.25266904
60525	25962.9101284
11669	1427745.66474
14473	280571.428571
68646	1042.68571429
67880	100000.0
432720	9564.85714286
68312	108256.880734
268860	105200.0
68267	4407.71428571
544963	28698.4126984
74147	29805.0139276
26358	1054054.05405
75731	3537.14285714
11532	788770.053476
20853	1508.65714286
18194	3501.93370166
56738	7050.31446541
11655	161993.76947
14862	1830275.22936
12350	6653846.15385
71562	185573.770492
26458	1168.93548387
13849	192087.912088
110196	241359.773371
18973	2162.24266316
104158	1283185.84071
72599	40038.6847195
14261	3733.83458647
21743	454545.454545
19733	2737.51428571
108156	159358.28877
20322	86554.6218487
434437	3431.7617866
74114	37745.0980392
14073	1841.77142857
74185	12509.2592593
76263	135840.707965
19090	21124.0310078
71724	8976.0
13850	490974.729242
235674	55188.6792453
16922	3718.04733728
15490	88023.9520958
19193	3403.84615385
74637	4341.38655462
69981	6803.14285714
110695	89053.8033395
18082	62000.0
17117	3115.22309711
50799	179428.571429
75578	18298.5714286
71755	136036.036036
14629	57927.7864992
264895	377142.857143
104174	161.151219512
105387	645714.285714
11720	144696.969697
67307	1795.6
12007	48285.7142857
217328	143.388571429
14085	18638.1861575
18105	49783.5497835
234564	74571.4285714
70266	4790.33018868
27413	159.8334595
229905	53626.3736264
99586	7232.09756098
103140	48000.0
394432	46516.007533
20425	474895.39749
16880	328.122710623
17454	1059.77142857
12359	561669.829222
230696	12491.4285714
319554	132599.118943
14080	392913.385827
64705	353.352601156
11761	359.894973743
70789	393.987068966
11534	551246.537396
74754	2592.63565891
17836	517142.857143
11668	3113772.45509
102632	8077.14285714
108682	10100.0
209692	1184.54285714
18559	1756.08571429
30956	1809.28725702
20768	28539.8230088
270076	35616.4383562
13649	690.024793388
11812	15067.7142857
208715	85000.0
66887	4306.10328638
15360	427165.354331
11430	34795.7639939
56018	7528.0
394436	13628.0373832
268782	233.274853801
72472	237.36328125
246277	68762.6774848
102294	76.4876190476
68591	641.285714286
100039008	6594.28571429
268756	2954.77272727
266744	2829.05714286
52331	5000.85714286
12411	180035.650624
67528	302.028571429
11898	623786.407767
22117	696969.69697
11671	34917.3553719
170442	1061.31782946
67815	52571.4285714
103655	1124.85714286
60440	5966.57142857
15233	5944.49438202
269378	965277.777778
227231	29333.3333333
50500	662.571428571
14871	227916.666667
107869	7645.72864322
20887	17234.7079038
14874	277314.814815
192166	10990.2067465
15445	4141.98473282
109900	128663.793103
12623	180.877142857
107747	68181.8181818
77559	13219.1428571
237320	47714.2857143
18478	849.006622517
71761	421.197183099
83702	62848.2972136
74129	1483.0840046
56794	19449.2254733
14711	2726.62116041
11522	3706666.66667
381110	102000.0
11846	77253.2188841
208665	306.547692308
117147	1195.13089005
76974	1869.71428571
110095	27294.1176471
240549	413.228571429
12116	27518.4275184
109731	118846.153846
18416	7806.21468927
104086	37523.4521576
22262	116171.617162
15486	418.661417323
232493	8175.56818182
14859	223981.900452
54150	523.4
15483	10474.6575342
18979	13619.4366197
66193	5589.71428571
67892	4986.0
112419	21146.2857143
72275	518.371428571
66421	515.571428571
70415	7630.85714286
214764	341.542857143
76482	1604.31428571
56321	2800.37142857
56199	957.902097902
18669	2120.92476489
17250	974.14921466
11666	26494.5652174
76507	446.178428762
233099	2272.6
11421	1403.27743902
94180	225428.571429
56444	5456.57142857
231821	1899.2
76889	1220.01876173
11519	2581.08571429
11529	25437.4331551
11568	10436.8571429
280662	14336.8571429
11596	1072.91428571
68262	9324.07407407
72947	1874.88222698
382643	25551.1428571
100155	10620.5714286
108897	3501.71428571
78801	2461.56351792
432442	712.971428571
105349	89783.2817337
70861	1162857.14286
67605	4372.0
23797	185.82045929
19378	108880.30888
621603	4940.85714286
69113	12097.5524476
268420	4429.42857143
11687	226244.343891
11689	998.902077151
76768	6241.14285714
11647	7208.58778626
13929	182000.0
52206	2022.67657993
56317	31150.4424779
70797	30046.0829493
71782	10604.5714286
241158	1724.45714286
225187	1706.91428571
237615	300.028571429
105722	4186.0
26359	136.354285714
11752	14772.8571429
71790	3068.57142857
11768	8482.74231678
11782	7586.11111111
11783	2643.71497198
11787	1994.25714286
11815	16921.4285714
11834	1808.71033086
71435	3062.28571429
171207	843.542857143
207212	7909.71428571
73341	1605.83657588
238247	2037.97142857
170735	4196.0
216869	6133.41463415
75452	388.971428571
320817	246285.714286
11907	3232.94573643
329015	1832.68571429
73991	1549.97142857
11920	812.557077626
170759	1226.77142857
98660	3121.07843137
53313	956.242774566
381290	9182.85714286
242341	629.314285714
11979	2434.33652531
22589	3885.9450727
110616	3119.43661972
382423	5524.57142857
78937	11781.4285714
14422	1812.03921569
14595	2268.44611529
102774	1333.65714286
319845	913.857142857
57278	11494.2122186
12035	139637.305699
14025	646.857142857
66162	13173.1428571
14312	4770.1754386
105246	2696.1409396
74007	8483.76916141
71934	10212.2137405
12293	5294.65095195
12295	93.0
12297	3502.27272727
12326	6044.7761194
227634	31714.2857143
67088	2051.11428571
76025	855.632754342
67252	52000.0
12337	1215.203125
170725	126884.779516
75568	18143.7142857
12345	4046.57039711
80733	12508.9506173
12390	10774.691358
67433	2518.88571429
545428	63142.8571429
207607	1727.11428571
216613	40000.0
68339	14841.4285714
215707	9857.42857143
66671	1823.25077399
12454	1645.45714286
235505	275.471567268
17470	15398.5611511
12490	88743.4554974
12520	31136.440678
12521	23405.6390977
17064	4721.11801242
171486	9786.85714286
66440	15720.0
226751	7063.14285714
104445	306.257142857
12552	2502.38693467
69131	11455.5256065
18555	1694.89919355
12567	15697.689769
12570	3420.28571429
12571	12041.7177914
12572	4286.41618497
12576	16008.6294416
12583	2832.8
12608	8783.44594595
214932	5193.42857143
545389	12259.1428571
382044	10035.1428571
234669	23941.4285714
12630	22553.8971808
244059	19079.1428571
12662	7534.28571429
12675	120.289932886
56492	479.053030303
56457	3688.57142857
12785	2720.50561798
104625	2241.65170557
12825	1213.18306011
12827	3018.86350322
12835	6880.28571429
68553	39714.2857143
665033	2931.14285714
245026	189.664459161
140792	1415.76819407
18117	7982.85714286
12873	2936.45083933
12874	2438.92519971
12876	3991.80672269
12890	6132.57142857
12903	846.114285714
12904	5758.0
12905	3432.28571429
58799	2025.59550562
66877	2036.95652174
12944	153714.285714
56693	3976.85714286
74343	48571.4285714
121021	255.577997422
13008	46495.3367876
67337	11363.1428571
80281	7163.14285714
13047	2786.93069307
72017	15970.8196721
77951	8666.01731602
28040	3510.85714286
13163	413.856562923
56320	34571.4285714
71833	3462.28070175
13175	1217.73809524
319618	2085.98615917
67665	4410.92077088
59288	22610.4395604
102323	3203.14285714
234733	3811.14285714
53975	1689.81818182
234311	5314.57142857
105841	523.857142857
13347	7894.56193353
227333	675.171428571
23856	1000.77142857
64451	2981.42857143
213550	1428.85714286
13385	277.127071823
240283	394.571428571
13417	16707.7142857
68922	4836.09129815
99349	3954.28571429
68598	12113.0434783
105000	6143.15789474
13429	1989.50403691
238130	6884.85714286
68813	180571.428571
70028	1953.88571429
19708	5047.31457801
74388	224.966367713
65254	5521.27659574
13518	23.1140885099
68730	537.431578947
66369	801.440162272
68082	4488.90909091
13426	2067.19745223
110350	737.85415699
213575	6425.92592593
26903	2249.8
216616	4122.85714286
78506	442.314285714
13642	769.345238095
13664	14071.5277778
27103	648.240291262
26987	3759.3877551
15571	63487.7384196
140580	31636.8638239
140579	8034.28571429
54325	8502.50896057
170439	433.595505618
58523	7019.73525872
77766	3067.06161137
13723	14469.4285714
13733	2572.07303974
13800	37531.1720698
13805	1140.67381317
217364	3936.78474114
71233	428.285714286
209558	2507.09382151
12495	2827.84313725
13821	5265.64277588
13821	1888.85096701
77781	10758.0
77767	1831.51428571
207920	6690.57142857
75320	881.529126214
74190	2511.85714286
107371	27175.7142857
66583	4242.56410256
14055	588.473895582
211922	284857.142857
72543	2997.98107256
213056	2572.77142857
68675	5552.57142857
70967	18490.8571429
73385	6306.85714286
192173	26378.5714286
27999	8826.85714286
18300	862.4
68099	7349.71428571
67420	358.640776699
380601	154285.714286
74202	1342.62857143
71865	1417.2922252
216622	1108.34285714
14158	2835.23693803
631797	17853.4285714
241639	536.085714286
59083	38571.4285714
225020	2503.65714286
14200	5387.81362007
78749	33428.5714286
14230	13538.3820998
14231	41866.9724771
57778	6269.71428571
71409	22463.7142857
110606	2831.57894737
56458	989.401840491
108655	591.04964539
319636	8113.71428571
14314	7840.85714286
71665	1929.55752212
66848	1204.68546638
67391	13069.4285714
73068	4904.90797546
14380	17857.6998051
14391	4878.06788512
14423	338.85509839
14425	599.352290679
14426	17820.0692042
80909	1926.31428571
14545	4859.14285714
66569	930.542857143
66092	3473.71428571
78833	1174.44444444
14619	22419.1428571
68888	974.085714286
12091	1029.52086553
74412	583.485714286
170823	2062.65714286
79554	10573.7142857
66489	10700.0
D3YU46	4316.57142857
544990	29714.2857143
D3YYZ2	2241.77142857
69080	2723.33333333
66066	25769.8630137
64337	9010.0
14702	67769.0140845
14699	1134.71621622
53334	4653.6
14723	420.245231608
93695	5091.71428571
78249	11153.4383954
58245	572.657142857
67298	15060.5714286
67839	5538.57142857
14776	10146.3157895
67305	72580.6451613
69590	5523.44497608
235283	39428.5714286
331063	215142.857143
606496	3743.87755102
83602	7845.5026455
229906	6029.43037975
23894	1802.42424242
14894	313.942857143
70676	14661.7142857
14958	4665.0
14964	19873.3695652
209462	186.98569857
66296	1717.45714286
15135	5920.28571429
217995	45428.5714286
234549	1569.05714286
56016	7289.14285714
15203	3118.32324978
66867	2654.25714286
70719	2106.85714286
54486	2326.13065327
23908	399.943820225
15484	20337.0466321
15194	66.0500160308
15957	6937.14902808
106633	2511.91428571
55978	5626.0
67042	12545.1612903
245866	3457.14285714
67694	3532.85714286
68259	2780.02857143
21821	3920.28571429
F6TLU3	5600.85714286
16069	2892.0
F6SUJ2	4176.28571429
16193	3244.07582938
16195	73.7982551799
67444	15507.7142857
242291	6053.71428571
71777	7275.7719715
234515	219.437229437
19062	9456.83760684
16332	3208.67143994
68510	105.047835991
72656	703.949748744
75847	1022.45714286
16396	3089.35185185
16398	1950.5942275
16404	1585.24173028
192897	2424.64246425
16419	5498.62155388
233011	4720.85714286
16438	1320.15278283
16440	4756.55430712
67767	7794.0
16451	2373.46053773
76071	3535.71428571
71206	21675.7142857
74187	3988.0
72320	6275.42857143
74287	12175.1428571
16498	4687.19346049
207474	3713.71428571
233529	15145.1428571
233107	14529.1428571
67516	2193.34285714
72050	12809.7142857
99982	2709.14419695
104263	2698.79062736
20591	94.7168597169
22289	791.93433262
13992	19751.7142857
100317	4748.28571429
16553	350.108633505
209737	377.015140591
16562	710.081818182
16574	188.430962343
232943	1385.45275591
13646	285.961389961
16621	6920.37617555
385643	38571.4285714
208628	791.980063435
16647	2722.08571429
268482	743.429158111
16772	761.057068742
16803	5473.18087318
16818	1984.88571429
24131	2838.48571429
100017	2395.29220779
16867	1447.71428571
16881	2390.28268551
77569	2558.97142857
16886	1437.3354232
214895	20756.7723343
30937	24766.0
93689	34857.1428571
76113	23884.8571429
107321	3227.71428571
380916	3169.71428571
216011	1693.25714286
211228	796.028571429
231549	76571.4285714
241846	4749.42857143
17002	35714.2857143
17076	72.9773650609
108755	1750.2
70082	7436.57142857
66863	2004.91428571
11426	4658.28571429
94275	4138.83870968
14924	359.394969409
67920	2873.14285714
270058	4054.2651593
26415	1762.67759563
26420	10816.0756501
17192	20118.6612576
84004	33024.691358
17227	15792.8571429
327987	861.571428571
70208	417.228571429
56335	658.0
17308	2555.03355705
17314	3504.69194313
194401	6337.71428571
70478	4782.55977496
17345	456.171428571
67027	2370.42857143
381022	52970.6513958
58223	1815.84440228
21761	8770.44198895
17534	1448.95199459
17535	3131.01983003
67568	2246.94285714
66163	751.942857143
69163	12072.5714286
68735	1302.65714286
17686	14023.8313474
17688	3739.54344624
17690	9424.85714286
17758	308.933333333
17706	58801.4925373
3338892	1081.11428571
17768	2202.97142857
53332	3406.87593423
54384	808.924242424
382793	3534.85714286
17844	117.957142857
66175	7497.42857143
68753	777142.857143
105689	57.1449798344
667772	5040.57142857
59310	332673.267327
17906	3285.96385542
17918	2321.31678359
58916	360.485714286
80750	283.297142857
67111	16360.2209945
72560	3281.35135135
66830	584.649805447
17948	369.143054596
58243	21942.3076923
215690	7813.14285714
26422	238.491428571
54392	33142.8571429
26562	257.017142857
17974	2513.86842105
105855	1622.94285714
211329	10238.8571429
14299	1015.74285714
74103	32000.0
66147	8884.57142857
217718	2335.26422764
54003	3827.14285714
66208	40857.1428571
18007	192.572002679
18008	1422.47854077
68810	12202.8571429
18015	231.231960577
18016	32285.7142857
18028	1308.71929825
18035	21198.089172
18045	5761.352657
212114	1109.71428571
71175	158.817012152
268857	42000.0
268973	862.63671875
101613	22472.8571429
75533	1615.02369668
171567	7742.78481013
67134	1513.31428571
66394	3214.2192691
230899	6446.31578947
18176	29540.7407407
60345	7070.0
18186	465.633802817
74455	473.371428571
67725	7708.57142857
18223	2645.36423841
18230	9475.71428571
246730	828.119891008
108689	9931.42857143
320634	7394.44444444
239017	8205.71428571
18392	982.595238095
67749	428571.428571
230751	1119.28571429
66357	7858.85714286
12659	175142.857143
170719	1078.54285714
97820	4901.71428571
18452	7757.72811918
18599	9433.5347432
18602	16666.6666667
242726	76246.3343109
54624	13876.0
218693	10921.75
27355	7614.28571429
212503	27231.4674735
18789	14151.7142857
170736	4723.83561644
225929	1406.36363636
66923	1040.88127295
18514	13946.9767442
18515	4345.34883721
74737	3311.14285714
66425	1274.31428571
240334	9320.85714286
18573	188.690265487
83679	4087.71428571
242202	424.716763006
236900	6792.28915663
30794	68285.7142857
56376	251.491428571
381511	5823.79182156
319518	15940.5714286
107368	679.171428571
219131	3442.0
68479	43202.7272727
102693	863.457142857
208177	1211.22857143
18693	1519.48571429
18767	3178.0
227937	3039.71428571
18783	16844.9197861
232889	1668.71428571
271844	3179.14285714
27226	1717.13636364
18791	12653.8461538
224860	59142.8571429
239318	1864.22857143
27260	1212.02857143
109135	6540.0
240753	1778.4
71801	3169.71428571
67759	13758.8571429
26432	814.260515604
18830	3465.92292089
69693	1655.11428571
224143	1051.8622449
18968	341.556313993
59001	20479.3103448
231329	4063.79897785
245841	19677.3333333
327814	6181.14285714
68507	8530.85714286
71474	6380.85714286
27372	6060.85714286
19126	728.246828143
54614	1001.57471264
53761	289.142857143
22073	32000.0
71799	1841.34285714
71461	3506.96798493
19249	8150.28571429
15170	1322.10084034
19274	272.679063361
19276	8833.46653347
69709	7564.57142857
80912	3211.71428571
78697	8165.14285714
78895	1666.08571429
52118	2539.11428571
66895	27042.2857143
209027	4375.40453074
236312	2999.71428571
75767	250.186046512
268451	49921.2598425
52055	1080.27906977
68328	23489.1089109
53868	1310.84507042
80718	2286.78899083
76338	2945.32407407
106572	4506.64948454
19376	9799.22779923
72433	26147.8672986
67286	24267.027027
19354	24776.0416667
19765	10952.1604938
56784	2349.62857143
240614	747.971428571
74012	13834.4262295
218397	4358.0
226525	1072.68571429
215653	5197.42857143
19647	2675.4
66810	7512.38095238
74213	2467.19367589
225432	1200.09433962
56190	9946.0
19654	5443.14285714
56878	12052.8571429
56516	3388.85714286
71330	952.843691149
104383	3646.0
226594	569.342857143
105014	2594.19161677
19692	813.885714286
194590	2272.08571429
232441	936.130653266
57264	21833.7142857
69263	1885.98314607
108943	2220.42857143
78757	3836.65105386
19771	5682.85714286
56736	2643.09278351
67150	1384.97142857
629974	6437.71428571
252967	3682.28571429
225283	1877.0
75137	9746.0
68441	7217.42857143
52187	255.48
76246	4130.85714286
12309	1725.54285714
78935	11814.2857143
56807	2523.85714286
64929	38000.0
52892	1585.6
56367	1914.37142857
105782	2453.74285714
69938	42028.9855072
74136	1957.28571429
114679	3408.57142857
69227	1617.54285714
20363	8875.42857143
54204	800.43715847
217847	6790.85714286
20715	457142.857143
71869	3263.14285714
20724	3986.66666667
228071	6820.28571429
233904	3049.14285714
73251	22122.9508197
84505	24483.5501148
67788	33428.5714286
231769	6096.85714286
94280	72285.7142857
24052	13192.0415225
105835	1259.48571429
72281	3446.0
20401	6274.57142857
58234	513.514285714
235344	881.628571429
70661	36571.4285714
66641	2283.28502415
81500	1218.68817204
74206	2090.25714286
78473	368.971428571
20496	62.5692946058
108052	6181.71428571
140919	27835.0515464
71803	1232.2
71998	9954.28571429
26457	4146.13003096
20528	2922.98624754
72401	1146.36524823
20534	1164.6
229706	37826.6850069
21366	735.829307568
20544	1558.41463415
83997	13991.7142857
13990	2791.28571429
14211	213.837111671
70099	865.396578538
104570	3025.42857143
20598	1798.23389021
20603	7166.93989071
29856	79142.8571429
226830	897.875288684
20615	3769.71428571
20623	2814.97326203
20646	2358.22857143
20652	31111.1111111
20660	43714.2857143
20661	185.236363636
20682	923.767258383
73472	53428.5714286
57815	1809.88571429
104799	570.4
74392	901.657142857
234847	1862.09987196
20729	109428.571429
20732	1387.68571429
640524	2623.8
20773	42500.0
20775	623.374125874
20779	9219.22365989
100101806	3752.0
66209	38857.1428571
76630	12413.7614679
20850	4115.63682219
116873	11403.1428571
20868	345.49689441
20257	26117.1428571
20262	717142.857143
77057	5670.4109589
20744	4187.79761905
56424	32746.7105263
20909	4034.56375839
71954	12422.8571429
75209	1516.91884457
27204	1681.71428571
104027	4320.85714286
20977	6369.42857143
20979	13278.2857143
66513	3456.57370518
24075	3806.19266055
224617	27460.5714286
210789	3327.42857143
213773	44857.1428571
331532	110571.428571
21452	4349.71428571
104884	2913.136289
70381	4736.85714286
106529	8445.77922078
21418	92677.3455378
224481	51142.8571429
21422	1053.30677291
21823	2610.64257028
57314	3472.57142857
223626	1564.31428571
210757	5091.14285714
21838	40298.1481481
21841	2531.71428571
53600	7999.42857143
65963	1034.08571429
77106	6496.0
83921	1363.94285714
74122	5102.28571429
66146	36000.0
232286	51142.8571429
19240	19524.5714286
72736	14384.5714286
21960	102.378497791
21976	4855.22041763
22003	4661.61971831
97031	1251.08571429
17229	29047.4637681
72119	30285.7142857
22030	89221.5568862
27096	4841.71428571
66682	1304.65714286
94092	1373.11151079
22670	1754.51376147
72169	43611.5843271
224762	8200.19723866
94093	1065.32399299
14897	93.1950617284
