Gene names	Intensity L Duodenum
65246	113428.571429
66248	68827.1604938
229285	26596.0
67311	90725.8064516
75909	22038.8571429
225913	169896.193772
109333	14954.2217701
14933	95885.509839
11605	1600.38186158
114301	29142.8571429
78428	32673.3990148
67036	33428.5714286
50932	840.06116208
19082	203939.393939
18432	36011.9047619
228003	42904.290429
66413	1187660.66838
14453	29142.8571429
16443	14070.0
20416	2986.18307427
18412	2742.30769231
230249	199142.857143
72479	147428.571429
66881	615841.584158
106326	11322.0
18458	2059748.42767
226043	14212.8571429
66307	862857.142857
20813	927272.727273
230163	645604.395604
3338890	70857.1428571
105372	2166.65714286
100710	5081.46611342
77040	159428.571429
68879	6869.07545165
72416	1345714.28571
18108	62381.852552
74996	28343.0232558
13167	8712643.67816
109359	60571.4285714
19167	925490.196078
667370	11430.8571429
28030	84553.9280959
19211	8230.52109181
55983	1748571.42857
12972	243202.416918
68346	11550.0
246703	183714.285714
110611	10228571.4286
64658	8551.14285714
13039	11619.4610778
56389	60563.3802817
27061	1089795.91837
269587	29836.8298368
71795	19127.7142857
114664	394285.714286
12468	818014.705882
18563	446519.524618
13437	338266.384778
19896	2248847.92627
70110	14839.4285714
70767	197657.393851
223254	36571.4285714
20480	64401.7725258
108100	52523.364486
67308	16270.2857143
76826	6226.01880878
69008	110979.228487
66865	128053.435115
223978	48857.1428571
234889	4992.28571429
269823	228813.559322
217830	188857.142857
13627	26623376.6234
54131	98090.6921241
12847	980392.156863
12864	5131578.94737
241062	18004.3383948
68514	67714.2857143
17356	7582.41758242
70925	3493.42857143
19181	681293.30254
227095	859740.25974
74370	5815.80524345
19704	75444.8398577
13495	47428.5714286
66878	3829.28709056
109136	27228.9156627
207425	28857.1428571
69116	10077.2200772
66904	362292.051756
74617	135176.99115
28126	13492.8571429
105522	18961.4285714
11740	4966442.95302
15288	38504.1551247
19106	20194.1747573
68626	3221.66064982
110173	30489.1922639
11950	4023437.5
21762	437224.669604
11409	400485.436893
21405	2389.01273885
68611	66000.0
71361	20553.7142857
74600	63142.8571429
67727	19473.4219269
68195	100000.0
11772	151385.927505
69863	48571.4285714
15510	7050610.82024
13177	1494809.68858
24015	811428.571429
66419	22121.1428571
23874	607809.847199
103080	12652.5714286
68767	53142.8571429
71702	79551.1221945
19951	1200000.0
107358	33714.2857143
18534	38102.8938907
667846	1982857.14286
54447	534.21957672
24070	53036.437247
28080	1845070.42254
53381	264963.50365
217666	40948.2758621
70207	73714.2857143
66407	27133.7142857
230866	103142.857143
20851	11861.5776081
193813	285428.571429
13506	11862.5277162
68493	26578.2857143
23942	19311.3772455
110842	6285714.28571
20848	64675.3246753
16774	545.844584458
19934	1210937.5
209354	68524.5901639
235439	3394.57142857
66427	264571.428571
66997	1129385.96491
66397	200000.0
70675	3827.86885246
223593	19093.4285714
94282	61428.5714286
66590	297244.094488
56200	174285.714286
67863	125142.857143
26914	760752.688172
105148	358161.648177
66857	86857.1428571
22321	372921.615202
69089	4805.08083141
18222	11571.5160796
73139	98857.1428571
360013	57560.9756098
71745	84429.5302013
140483	98644.0677966
109168	195714.285714
58875	814925.373134
99371	85142.8571429
208718	9099.14285714
22230	111074.918567
18803	4075.19201229
72361	774285.714286
217365	100164.473684
67054	501176.470588
107045	201188.455008
53315	1888571.42857
219189	405714.285714
170728	64571.4285714
228140	92000.0
19942	2066176.47059
56280	69428.5714286
15925	212953.876349
224897	4629.58236659
217337	491200.0
99237	42571.4285714
67941	8166666.66667
52040	3676.57142857
71586	8358.53658537
11640	7719.14285714
76890	96571.4285714
13358	50857.1428571
27267	411552.34657
70247	205666.316894
27407	325714.285714
17719	2006.79738562
230709	98526.3157895
330177	74721.6035635
56384	817142.857143
192159	22098.5010707
66711	102285.714286
21780	327572.016461
69956	79714.2857143
217866	308571.428571
98828	31142.8571429
81910	1981308.41121
14376	280720.338983
665155	1120000.0
107732	7967.71428571
27419	4505.71428571
22320	289108.910891
20751	750957.854406
381045	142285.714286
224742	224857.142857
234407	10104.376013
67441	14201.4285714
108654	14839.7142857
17159	24679.1707799
13367	26772.9083665
66384	25164.5833333
224045	41143.6541144
245474	52259.3320236
22139	2428571.42857
55989	257714.285714
192187	5442.0
20055	3643835.61644
18777	634782.608696
12896	1056231.00304
629974	30285.7142857
71472	2642.86764706
73158	640000.0
338359	10258.5714286
235406	7536.0
12628	8027.22852512
69597	59351.6209476
66841	801948.051948
192136	4754.28571429
66736	38000.0
11769	26701.8987342
68015	555240.793201
19212	206000.0
232536	60285.7142857
18139	4730.28571429
110826	4342857.14286
56043	112956.810631
20334	37254.9019608
69202	762857.142857
66942	17272.7272727
22224	72095.959596
257635	4491.71428571
217615	272857.142857
225326	1491.88275085
50529	84285.7142857
15441	18071.4285714
67871	143893.129771
27395	34857.1428571
66890	382681.564246
20818	8698884.75836
11881	1823.48314607
225791	157714.285714
56187	62610.2292769
14635	112787.723785
27207	5006329.11392
66885	328703.703704
223267	5289.71428571
69632	10823.0719378
18950	737024.221453
67006	58000.0
14268	71861.1223254
93687	80118.694362
11855	8461.02598268
226562	31142.8571429
14252	36214.953271
331401	6712.67252196
67994	4121.42857143
19330	161165.048544
56305	380000.0
78523	13849.1428571
207304	7257.44843392
69955	14628.1596452
76187	41935.483871
228961	101526.717557
67713	58898.2758621
13384	991.371428571
74142	505795.574289
229900	2837.31428571
229211	262400.0
66821	35714.2857143
66948	133171.912833
100705	63714.2857143
11845	252571.428571
67163	468571.428571
66475	607692.307692
74769	1064.09774436
78913	45714.2857143
14870	12714285.7143
13088	2022.0
110446	3349056.60377
20917	1942263.27945
226139	12749.6368039
239528	22906.9767442
77721	30857.1428571
94064	25430.8571429
20717	85714.2857143
70829	111714.285714
26462	72519.0839695
72039	354253.835425
67075	25972.8571429
69562	216.631369954
11905	589247.311828
13884	418772.563177
22325	429.758064516
64143	152912.621359
72722	143714.285714
13113	78727.6341948
328099	360000.0
12034	862857.142857
97998	98000.0
72535	789980.732177
66052	291124.260355
66753	76190.4761905
3338902	2556.62857143
66071	117142.857143
664994	145714.285714
229317	374285.714286
28200	408602.150538
70646	5838.46153846
117586	9197.42857143
65973	127800.269906
11637	2142259.41423
21974	16315.1364764
74838	166473.988439
231801	12629.7142857
110198	174114.441417
14057	880000.0
20102	5323193.91635
68147	26912.1212121
56248	2568281.93833
57344	141223.404255
110135	169022.869023
68133	163428.571429
75456	203428.571429
75778	15094.2857143
18816	60081.4663951
76740	3644.0
68052	1132450.33113
68585	1587.02857143
22235	1926977.68763
107375	1777.82857143
13885	3443262.41135
110157	16820.9876543
107508	601190.47619
24071	27896.0
67812	52285.7142857
140630	49714.2857143
14962	7825.8869908
71602	37217.7055104
27370	298260.869565
216136	37714.2857143
212974	5082.0
20655	3831168.83117
20239	65428.5714286
71701	52873.5632184
16564	16925.8373206
22247	128066.528067
28185	229428.571429
226414	760479.041916
13494	67714.2857143
26965	24484.5360825
17777	720000.0
69219	104912.280702
72584	86907.2164948
67636	14666.0
56428	314285.714286
26926	844771.24183
232078	78571.4285714
78903	10509.1428571
11287	851428.571429
15160	5293.51464435
19179	493181.818182
67414	6257.42857143
20649	147714.285714
17281	76000.0
52637	1491428.57143
71336	63467.4922601
67976	26341.1428571
27373	16503.3653846
15108	720306.51341
229900	24057.7142857
78781	16701.1428571
56298	63428.5714286
230073	28185.7451404
52815	30785.1239669
320560	1460.05714286
11818	43428.5714286
14466	33009.7087379
319876	144000.0
68917	128000.0
192156	37905.2369077
20714	183714.285714
19043	95128.2051282
66488	15194.2857143
57874	6531.42857143
216443	42239.4678492
78038	374777.975133
16337	889.868804665
266645	785.0
11773	129885.057471
72502	386.428571429
70361	367504.83559
14132	10525.4285714
108888	279428.571429
67841	99681.5286624
11980	1264.75195822
80898	164516.129032
26912	687500.0
22019	90332.8050713
80708	11117.4285714
13036	348348.348348
14972	47967.4796748
67763	20148.8571429
110006	34722.2222222
213027	5752.0
71973	24356.0
75599	7932.85714286
217069	88801.2618297
16784	131807.228916
67895	4221453.2872
103742	24277.1428571
68193	40148.4076433
338366	748571.428571
19933	280625.0
223722	5695.27559055
77038	93269.2307692
70568	334285.714286
77697	9174.26160338
212442	345714.285714
26397	11376.6570605
67451	12036.8571429
104776	1450467.28972
59054	11547.1428571
218629	23588.0
66477	104000.0
56422	21301.4285714
106564	34083.6012862
13052	13573.6986301
107734	4087.14285714
27377	4625.31468531
14712	6016.66666667
233016	407281.553398
12258	52380.952381
67993	200000.0
209200	26737.9679144
231327	36857.1428571
21969	64537.1577575
22123	311320.754717
110265	557939.914163
54381	25134.5714286
27425	3029126.21359
622402	317142.857143
19044	13367.2955975
19981	108191.304348
20872	1910.95081967
16424	134285.714286
233016	69417.4757282
18477	16030150.7538
56348	76923.0769231
77987	31255.6869882
15502	692695.214106
319625	447368.421053
12038	47761.1940299
218236	477142.857143
433256	103367.49634
18115	346224.677716
140740	55131.5789474
11758	5803571.42857
22017	160000.0
218865	241610.738255
103554	3099.51166576
13667	20038.1679389
209131	3614.0
70257	151714.285714
76238	300000.0
102866	597142.857143
97112	9867.19681909
15953	37142.8571429
16548	392617.449664
16554	275714.285714
232906	5400.85714286
12499	112412.177986
56535	561.586021505
78689	14739.4285714
16865	39714.2857143
270106	369668.246445
66154	6158.28571429
71147	19237.6906318
50798	322714.68144
18405	64857.1428571
208846	10027.8551532
14161	322857.142857
113868	55424.5283019
53328	172285.714286
56357	1391509.43396
12319	11153.95189
67809	175714.285714
74244	27077.3638968
19989	154074.074074
226856	5581.89189189
230935	13096.6010733
70152	24038.5714286
14863	17293577.9817
71775	5024.28571429
16987	8025.92087312
268566	196857.142857
77300	4300.85714286
20847	205850.487541
59010	984444.444444
68472	188.594285714
14248	38000.0
27367	1642679.90074
272589	37428.5714286
20116	1254807.69231
98999	5082.28571429
57440	77009.3457944
208643	325000.0
14232	42039.800995
13171	970954.356846
19684	797598.627787
11826	47583.6431227
67732	85428.5714286
319195	733695.652174
57279	117714.285714
20104	1923694.77912
70435	6062.57142857
15139	447.0
50880	209259.259259
15926	1869565.21739
19305	2789.82785603
106581	35142.8571429
53415	124857.142857
72162	12270.8571429
18815	57389.1625616
18984	466076.696165
69656	190857.142857
17961	6104.97685185
14872	446721.311475
75475	7253.10559006
54342	1027173.91304
56752	1255060.72874
270166	86908.5173502
214579	42638.623327
66813	64285.7142857
76846	3025773.19588
20341	2162857.14286
27045	16044.5820433
70456	94857.1428571
14718	953995.157385
26451	1027027.02703
67979	30571.4285714
78894	94047.6190476
234734	373966.942149
67844	1565.42600897
66461	21527.9792746
217980	25720.5714286
12492	53556.4853556
74616	80382.7751196
68021	454285.714286
243168	557142.857143
19921	160714.285714
99571	46100.9174312
69550	13845.3488372
14630	456204.379562
110954	314018.691589
66536	155714.285714
26961	273929.961089
63828	15340.776699
13195	87291.6666667
15199	144571.428571
74148	190571.428571
27376	182229.965157
70120	633.538135593
243385	1790.48571429
232449	45597.4842767
67115	86175.1152074
67426	34263.5658915
11433	7215.59633028
68817	50877.1929825
12039	186199.095023
381038	1576.63129973
22436	113857.677903
17850	248663.101604
76429	124444.444444
27176	364285.714286
23986	86956.5217391
223646	6249.71428571
239570	152857.142857
26363	12369.0384615
22275	29427.7929155
226105	83026.5848671
72748	54571.4285714
11816	261093.247588
110960	632963.98892
75735	4086.31386861
71743	26465.3641208
16971	18305.8305831
14865	5468.85714286
14431	707627.118644
15439	1420.17142857
433375	38285.7142857
107146	81418.9189189
80285	22634.8571429
13482	36973.6842105
14719	3302325.5814
234309	100847.457627
27384	839009.287926
22121	605911.330049
269180	14589.9893504
15473	163714.285714
14651	812297.734628
17155	20610.6870229
170460	23401.7142857
104923	55245.2513966
19159	31714.2857143
15356	858461.538462
83490	198.964241677
14325	385714.285714
16427	297142.857143
76491	1290476.19048
67891	453460.620525
52705	1226.77142857
66988	1117533.71869
11428	440944.88189
66480	200000.0
18605	7693.15673289
108079	16182.7898551
319876	7060.28571429
227399	10894.5969885
14081	386266.094421
11306	33111.7021277
99375	59947.2990777
83946	522.745744097
13361	223529.411765
109801	2000000.0
13107	3202.64765784
52633	117028.985507
432502	322857.142857
109754	1561461.79402
230161	2220.94285714
77371	15596.3302752
230857	7968.53055917
18770	275261.324042
20249	5822.81690141
66234	2004.06143345
56382	23852.7363184
238055	25892.8571429
19899	202659.574468
64385	1424.21755725
246221	235353.535354
26378	4917.12328767
319277	14354.5714286
12846	358490.566038
11699	93428.5714286
100163	10265.8974359
65967	722857.142857
52538	2083123.42569
110391	1232365.14523
13121	10927.0377734
235386	4590.28571429
110460	186857.142857
319263	1406.77142857
15446	171003.717472
102093	15115.2073733
17912	16169.828365
13180	2942307.69231
12268	5512.02531646
211389	234432.234432
94175	33142.8571429
80907	91142.8571429
100039707	5348.85714286
20778	299.135559921
76282	28830.6451613
18242	389521.640091
74735	2588.63636364
17025	121515.151515
12894	87710.2199224
14151	150238.095238
69834	241904.761905
26377	3484.75
69104	1607.73381295
56690	44715.4471545
14864	870535.714286
50790	3512.51758087
52585	332268.370607
14775	681592.039801
94279	3927.71428571
20280	250000.0
17855	4104.05063291
103711	288122.605364
108037	360000.0
216558	1748031.49606
13872	7223.75478927
109672	1854285.71429
17252	26460.7594937
56615	160000.0
15488	193197.278912
66681	950000.0
67247	250285.714286
211006	21626.984127
212647	464412.811388
27361	27235.7142857
12266	223692.12267
100198	28010.139417
16889	48110.8312343
14661	2598566.30824
89867	3743.71428571
70335	32571.4285714
14137	2795.67307692
17533	12431.3186813
102022	36285.7142857
68671	194306.930693
14121	414201.183432
15944	16832.2857143
71911	967930.029155
14645	297587.131367
111175	171287.128713
20743	40000.0
16859	24522.9461756
71382	443.847352025
17158	34434.7826087
67856	150000.0
235582	3470.36328872
12040	130512.820513
69574	231836.734694
14430	644.643799472
67432	9002.0
380660	1746.18768328
223776	87428.5714286
76267	1049.19463087
110213	12358.2857143
12892	60496.6139955
68347	25228.2857143
11670	534216.335541
68436	167521.367521
11520	2953.42857143
13897	37366.5480427
60525	56490.7275321
11669	4046242.77457
14473	320000.0
68646	64857.1428571
67880	99590.1639344
432720	190000.0
68312	218807.33945
268860	139600.0
68267	9692.57142857
G3UYJ7	125714.285714
544963	289523.809524
74147	52785.5153203
26358	1901544.40154
75731	3824.57142857
73132	1157.94285714
11532	965240.641711
20853	11019.4285714
18194	34254.1436464
56738	28773.5849057
20216	30344.8275862
67442	4190.96880131
14862	9357798.16514
100727	325714.285714
12350	2638461.53846
19299	128679.817906
19125	2017.86310518
26458	21451.6129032
13849	415384.615385
110196	1399433.42776
13112	2562.8968254
104158	1730973.45133
72599	696324.951644
14261	14415.9774436
21743	378787.878788
19733	20288.2857143
108156	1133689.83957
20322	1969187.67507
434437	66501.2406948
74114	69444.4444444
14073	45142.8571429
74185	62678.0626781
76263	408849.557522
19090	668.992248062
74156	532.625899281
13850	333935.018051
235674	306603.773585
16922	18259.7633136
19193	3805.38461538
69981	26494.2857143
110695	369202.226345
18082	140571.428571
17117	18849.6062992
50799	238571.428571
75578	16438.2857143
71755	165165.165165
14629	97802.1978022
264895	411428.571429
104174	14536.5853659
105387	514285.714286
74159	16197.4285714
11720	452020.20202
17842	7432.28571429
67307	385714.285714
12007	12801.7142857
217328	61142.8571429
14085	108591.885442
18105	38891.7748918
234564	460000.0
70266	71226.4150943
22238	5945.66037736
212933	41749.5029821
229905	138461.538462
99586	11121.9512195
103140	239142.857143
394432	348399.246704
20425	341004.1841
17454	9184.0
12359	436432.637571
230696	26611.4285714
319554	854625.550661
14080	3204724.40945
64705	132.697495183
14867	30341.2844037
11534	1783933.51801
74754	14534.8837209
17836	210857.142857
11668	2694610.77844
102632	73142.8571429
108682	14003.0651341
209692	918.228571429
30956	37149.0280778
20768	91814.159292
270076	121917.808219
28199	2911.11111111
208715	144038.461538
68371	78000.0
320940	447.457927369
66887	10205.6338028
15360	381889.76378
11430	358547.655068
56018	130285.714286
394436	16745.046729
246277	66937.1196755
102294	2016.76190476
68591	749.971428571
100039008	414285.714286
266744	11912.0
12411	65418.8948307
67528	2149.48571429
11898	2475728.15534
22117	1996632.99663
11671	359504.132231
67815	15535.7142857
103655	9604.28571429
60440	3015.14285714
15233	11859.5505618
269378	6296296.2963
227231	586000.0
14871	1258333.33333
107869	437185.929648
20887	69072.1649485
14874	504629.62963
192166	121871.599565
15445	34096.692112
109900	286637.931034
76279	4378.8
12623	12293.7142857
107747	474501.108647
77559	120571.428571
237320	2151.57142857
67375	4200.33444816
18478	210596.02649
71761	1872.34741784
107766	41608.3916084
98256	339.394572025
83702	79876.1609907
74129	13808.9758343
56794	33562.8227194
14711	464163.822526
15494	26548.0
11522	1725333.33333
381110	32285.7142857
11846	319742.48927
14618	32000.0
208665	2724.03076923
117147	2465.27050611
76974	32000.0
216456	2762.2923588
110095	79529.4117647
56720	260.492610837
240549	2596.37142857
67758	36180.9045226
12116	151351.351351
109731	467307.692308
71664	2715.25714286
18416	170903.954802
56189	3350.43859649
104086	1320.30018762
22262	333333.333333
15486	4641.99475066
14859	1257918.55204
54150	976.8
15109	2473.05936073
15483	10275.3424658
18979	15000.8450704
104457	5983.42857143
66185	1880.08571429
66193	19897.4285714
66874	7935.71428571
75541	401.8
66274	13111.4285714
112419	51142.8571429
72275	9004.85714286
78354	311428.571429
70415	15670.0
214764	13488.2857143
71425	611428.571429
240185	54857.1428571
232345	6084.14715719
333424	168000.0
69684	46285.7142857
56321	14762.2857143
239273	5646.0
11666	556.52173913
329165	5546.6367713
66610	3492.85714286
76507	1938.48202397
233099	5532.85714286
57426	33142.8571429
11421	2819.58841463
94180	26028.5714286
74205	10189.4444444
60595	1056.40350877
56444	12585.7142857
11496	1758.31428571
23792	225.283474065
231821	48285.7142857
72113	718.647619048
11519	4787.71428571
11529	229144.385027
11568	18958.8571429
101351	29142.8571429
216549	19628.2857143
11596	748571.428571
68262	3882.27513228
74340	12782.3817292
382643	8158.85714286
230806	654.771428571
11648	33094.8121646
105349	472.321981424
67605	10166.0
69748	6380.57142857
19378	447876.447876
56847	848.203125
621603	14084.5714286
69113	56293.7062937
268420	4551.42857143
11687	42383.107089
11689	6416.91394659
76768	29714.2857143
99152	756.630824373
52206	18215.6133829
109676	8174.57142857
11735	752.830188679
70797	3406.26728111
71782	7538.57142857
245886	1018.91428571
225187	222.108571429
237615	1606.91428571
105722	1000.17142857
26359	2460000.0
11768	100709.219858
11783	3105.04403523
319924	106.1
11789	1573.14586995
11804	2064.07355021
11814	52409.0909091
11815	2434.28571429
11834	1586.09047941
215821	7826.28571429
78514	269.609053498
71302	5634.57142857
544817	25946.5714286
11856	6797.14285714
213498	2875.71428571
16800	39428.5714286
73341	485.551232166
77044	3666.28571429
54208	7211.71428571
76813	3903.71428571
211914	16805.8455115
75452	2780.2
73991	4652.57142857
11920	1089.59556425
170759	17580.5714286
98660	4925.68627451
53313	77938.3429672
381290	35714.2857143
11944	5346.46660213
11945	11899.0131579
21871	5230.72429907
54670	2656.35491607
22589	1063.6914378
110616	17941.6901408
382423	12854.0
11567	228327.228327
78937	32000.0
27215	1608.66666667
93961	1888.47402597
14422	4956.2745098
14595	15469.4235589
107831	22629.5828066
71492	47142.8571429
319845	1319.14285714
57278	19292.6045016
12032	697.621744054
29815	4550.57142857
76960	73714.2857143
12035	1946.99481865
12048	19703.4334764
56208	2769.86607143
12068	119491.525424
12075	386.173393124
140780	532.943760984
224630	39693.8596491
66162	62857.1428571
228801	19906.8571429
72399	2623.01184433
14312	22055.1378446
67832	13662.0
94192	23349.3112948
59048	20535.7594937
320827	31428.5714286
217310	9816.0
71934	82442.7480916
12293	36808.7035358
12297	1773.11983471
320405	2543.85714286
12326	22174.8400853
235604	1109.04296875
67088	1284.74285714
76025	18367.4937965
67252	297142.857143
381122	19849.6240602
12337	14434.375
12339	2128.2902829
170725	4137.69559033
12345	5188.44765343
80733	16561.1111111
192160	3513.03724928
12364	4066.1097852
12390	534567.901235
212139	13487.7142857
216618	754285.714286
67433	3469.42857143
434446	55428.5714286
545428	3799.42857143
207607	21895.1428571
216613	238285.714286
108686	628.4
215707	41714.2857143
12443	5779.3220339
67974	19797.4285714
235505	866.296809986
12476	434782.608696
17470	12130.5755396
69165	1246153.84615
12520	14141.5254237
17064	1921.73913043
673094	42545.7142857
171486	21537.1428571
66440	12867.0588235
226751	9471.42857143
104445	1124.97142857
268663	8357.42857143
52858	81220.657277
12534	14485.4285714
18647	3212.79317697
18555	4028.62903226
18557	6308.42572062
12571	22072.392638
12572	8102.89017341
107951	21422.0430108
12576	2038.88324873
214932	2722.2
234669	26750.8571429
11537	25740.9266409
106143	34000.0
68567	102571.428571
68044	15720.2857143
14004	13873.1428571
12648	158.591466978
50883	2941.02564103
12662	11348.8571429
21771	8041.71428571
56492	2189393.93939
209195	17281.8791946
94040	12402.0
56457	19282.8571429
218335	12672.2857143
65945	1579.54285714
94220	12910.2857143
338349	128285.714286
12808	4241.14285714
97484	31142.8571429
12814	1048.28159645
12835	6405.14285714
68553	7413.42857143
665033	53428.5714286
245026	1779.77924945
12850	19954.8387097
235431	7110.0
12856	37857.1428571
18117	42285.7142857
232680	676258.992806
12874	17792.302106
12876	114495.798319
12890	280000.0
225644	248000.0
54188	4335.42857143
12905	7428.0
382056	2601.31428571
74343	1522857.14286
70425	2705.18867925
121021	7606.36012033
67337	1936.22857143
108062	96571.4285714
227292	8838.31417625
30785	13147.1428571
80281	19639.4285714
13047	2096.17161716
16433	41428.5714286
231293	1647.22857143
72017	8297.70491803
74256	674.327731092
77951	49783.5497835
72303	317142.857143
52846	1772.0
13143	16488.6486486
13144	31696.4285714
56320	36571.4285714
83703	39714.2857143
13175	15873.015873
67665	55888.6509636
59288	44761.5384615
102323	4544.28571429
76863	2894.57142857
53975	1015.1030303
52513	464.725274725
72121	8505.14285714
105841	5330.85714286
13139	2847.39726027
54004	6345.44626594
23856	3514.0
64451	2654.34285714
213550	723.2
23859	89142.8571429
13385	181.298342541
13400	29793.977813
240283	33428.5714286
83945	4520.625
99349	5396.0
13419	38380.2816901
13429	10058.1314879
238130	3953.71428571
68813	16096.2857143
70028	37428.5714286
13479	2362.3902439
19708	51662.4040921
13483	5040.85714286
74388	27466.367713
26757	6476.57142857
65254	26241.1347518
93838	2855.85714286
66556	32285.7142857
13518	210.08255515
68082	3058.40909091
110350	35531.8160706
56455	176404.494382
104394	2754.14634146
66967	4282.49194415
67484	2620.05714286
216616	2085.05714286
13663	10839.7058824
27103	1882.64563107
26987	12264.0816327
15571	95640.3269755
140580	21320.4951857
140579	2499.82857143
54325	97132.6164875
58523	2610.95066185
77766	9020.85308057
170757	21244.9255751
13723	468571.428571
13800	66458.8528678
71946	8841.11776447
18606	493.07424594
209558	2131.00686499
12495	997.529411765
12497	13807.1428571
13821	21160.4095563
13823	994.294940797
77781	13177.1428571
99662	32857.1428571
28042	5937.18592965
77767	1232.42857143
26918	5338.09001098
69524	4146.95431472
207920	11300.2857143
23871	515909.090909
14027	1020.29484029
74190	6462.57142857
107371	22180.2857143
66583	13084.6153846
50912	1938.8951522
432940	9718.28571429
211922	3103.14285714
72543	3024.51104101
84652	4713.42857143
213056	2496.51428571
71721	4957.71428571
68936	1862.71428571
68675	16516.0
70967	135714.285714
73385	29714.2857143
192173	22346.0
218850	10834.0
52793	139142.857143
18300	62285.7142857
76886	137714.285714
68099	5386.57142857
67420	10096.8932039
230904	7583.16498316
71865	2349.19571046
14158	7376.79222357
631797	8711.14285714
241639	34571.4285714
108101	4608.0
14190	6219.71428571
14198	24336.6666667
14200	3579.390681
58249	6175.71428571
78749	311428.571429
14230	4328.39931153
14226	8596.75925926
14231	9773.39449541
57778	2266.6
71409	1668.97142857
319448	1705.14285714
110606	6159.95423341
66511	5013.71428571
71665	71681.4159292
72018	8106.28571429
73068	2277.91411043
14344	5446.9740634
11936	678.242857143
14420	2768.85964912
14423	1539.83899821
108148	30526.3157895
14425	19589.2575039
14426	30276.816609
207839	37299.0353698
108150	49771.6894977
80909	3620.0
14526	6565.0
72077	20947.3684211
102371	12181.4285714
14545	35428.5714286
66569	27160.8571429
276919	10502.2857143
260302	540.487465181
58991	496581.196581
14603	103714.285714
78833	6379.16666667
67903	5289.42857143
235533	2290.37142857
68888	1794285.71429
12091	1069.98454405
170823	796.0
320302	13106.5714286
79554	10560.2857143
68077	564.657142857
D3YU46	9662.57142857
100504232	1945.17142857
381059	7274.0
P06328	9102.57142857
66589	267346.938776
228715	4192.28571429
14683	2780.67078553
14687	3695.77464789
14697	14758.4810127
66066	48582.1917808
14708	5151.17647059
53334	54800.0
67133	19434.5714286
93695	13699.1428571
67298	12965.4285714
232431	2024.69101124
14776	196315.789474
76758	728571.428571
270328	8548.57142857
606496	7316.73469388
14869	8590.47619048
83602	17483.8624339
23894	2326.99494949
71752	653.6
98488	3404.28571429
14958	55670.1030928
209462	2087.45874587
15135	13407.1428571
68576	8184.28571429
15185	206.945169713
69692	4082.28571429
76987	23465.1428571
217026	1704.85714286
56016	9067.14285714
15203	4207.0008643
64209	1184.57800512
67044	16793.4285714
360198	372794.117647
20585	2828.0
14950	38095.2380952
219150	4358.0
66867	6499.14285714
170638	3750.85714286
54486	3732.4120603
15484	1472.02072539
14979	27867.953668
15499	2941.71428571
72630	11882.8571429
243912	5815.18518519
15194	125.899326707
108837	2245.17142857
15893	21568.0
55978	8373.42857143
319765	9575.14285714
16010	216.831428571
F6TLU3	22821.4285714
16061	4496.85714286
16069	4148.57142857
72058	9622.16216216
67444	10902.8571429
76614	7502.0
16210	4760.57142857
242291	29428.5714286
19062	1728.61111111
16332	9228.32140016
72656	922.150753769
27399	2832.10161663
245666	200.690121786
16396	35416.6666667
16404	3240.62765055
241226	641.43126177
381924	612.328767123
192897	2460.0660066
16419	3440.97744361
16429	16258.5714286
16432	2454.05714286
16438	11058.5667515
16440	34644.1947566
16451	3284.21509107
16452	364.968999114
59091	20315.1428571
545156	287.682186235
107351	130857.142857
74187	2373.71428571
72320	6068.0
16498	12708.719346
233529	9280.0
233107	10276.2857143
99982	1698.007034
104263	15873.015873
22289	3032.26266952
50868	3440.06410256
13992	13612.0
219094	2461.8
100317	1573.14285714
66132	605.142857143
16561	1663.93171806
16562	4873.45454545
16574	3847.59414226
232943	3105.11811024
234825	5506.0
16615	1600.03831418
208628	154.268237426
16647	7891.71428571
268482	889.055441478
66059	6689.71428571
16728	17301.5873016
16818	5898.0
16822	1365.85365854
100017	7549.67532468
16858	17677.2058824
56839	23080.5714286
16881	1853.18021201
16882	4753.49753695
77569	4762.57142857
16886	741.5830721
214895	11384.7262248
30937	27193.4285714
380928	13010.8571429
93689	845714.285714
67774	3003.14285714
270084	7518.01470588
64898	3607.14285714
107321	175.417142857
216011	2134.45714286
67207	26552.6315789
67070	19755.4285714
17068	5875.14285714
17076	439.744631457
11426	22468.5714286
94275	3302.32258065
14924	1716.45139361
99470	510.548780488
67920	3020.85714286
240354	493.016826923
270058	1035.35457348
26407	6386.97557921
26415	43169.3989071
218975	15804.0
30957	948.990276739
26420	58156.0283688
13728	5133.1185567
17188	4750.85714286
84004	62808.6419753
230125	3296.0
328949	5946.0
17207	3877.14285714
17225	11729.9180328
17227	64857.1428571
19014	1295.34285714
94112	6646.28571429
234959	5826.0
20933	4476.85714286
70208	1739.48571429
17268	3541.42857143
17536	4748.85714286
17283	11372.0
17299	11455.9701493
56335	3848.27586207
170731	11839.4285714
17308	2245.1901566
217664	18171.2669683
269181	3993.8317757
67569	32217.5732218
216864	13830.5714286
17345	2758.8
17346	3174.94145199
68393	22512.5714286
17475	8272.50608273
50997	3699.14285714
67568	9918.28571429
66448	2492.62857143
216767	14252.5714286
66845	5642.0
66163	7434.28571429
69163	14076.5714286
66493	4256.0
68735	4176.28571429
79044	28857.1428571
121022	10083.4285714
69902	36000.0
17686	258.634280477
