Gene names	Intensity L Liver
67427	9915966.38655
11545	45705.8242843
110821	2596685.08287
56295	32285.7142857
13194	335964.912281
67490	397142.857143
19298	411371.237458
19946	11826086.9565
56436	497142.857143
53319	4356.7961165
54723	5718.73508353
67367	9315.04907306
17449	25718562.8743
63958	10826.9394714
12395	3348.18024263
20091	7121212.12121
22041	531428.571429
13200	1172335.60091
30934	125142.857143
19877	20088.6262925
67398	47169.8113208
109652	1088235.29412
75805	240056.818182
15461	123809.52381
225467	29442.9708223
18041	443458.980044
11906	6548.57756307
14886	58617.2344689
12010	3714285.71429
211548	284285.714286
72634	28127.1428571
213988	10903.7142857
16828	32228915.6627
67533	33142.8571429
16648	354285.714286
214498	13599.7142857
55944	487226.277372
140570	14983.713355
66701	220571.428571
74080	9786.53061224
78893	8792.60752688
20912	165714.285714
15526	16936671.5758
228026	108586.762075
67707	142285.714286
20084	15657894.7368
66121	61142.8571429
14227	4764285.71429
14735	9624.23698384
80509	27668.8571429
68188	17523.364486
69893	84857.1428571
21856	1480000.0
27404	979.135802469
77604	28398.0
65019	2335714.28571
329908	20787.1608712
76577	72857.1428571
20397	44718.3098592
13167	191954.022989
218506	257714.285714
12651	24326.3959391
20338	10453.4177215
215476	32857.1428571
320714	30000.0
54638	48571.4285714
233489	1097142.85714
93747	21137931.0345
216440	113392.857143
74157	64571.4285714
65111	511428.571429
69077	3909952.60664
231659	882857.142857
67151	644144.144144
73724	1370786.51685
74153	106857.142857
20619	75714.2857143
73178	105988.023952
26446	2195121.95122
12408	8194945.84838
59027	2729124.23625
19248	11163.7419355
68083	15699.1428571
67382	9442.69972452
107733	77142.8571429
68734	36000.0
11658	41852.4871355
381314	482213.438735
104662	11844.8571429
19184	1278325.12315
67873	256097.560976
64138	852941.176471
27050	5802469.1358
75617	4368000.0
22258	97609.1476091
66361	44285.7142857
66882	871428.571429
76051	44432.0712695
53357	2407.3110285
75717	95000.0
70737	216624.685139
72461	252545.824847
67089	593830.33419
67512	323021.582734
94062	139142.857143
208967	12859.4285714
67840	113142.857143
57296	759206.798867
11767	586288.416076
19177	407942.238267
69617	1491428.57143
75964	277714.285714
16913	303623.188406
13690	219646.799117
67460	12089552.2388
18567	16649.4285714
101994	30000.0
29810	78509.5320624
11303	118973.905352
68636	1742857.14286
23997	1436170.21277
26554	177083.333333
11652	119750.519751
213326	200000.0
56524	371428.571429
13480	207692.307692
72562	1397058.82353
76795	33142.8571429
75646	211428.571429
14251	133878.504673
52690	202000.0
19042	134031.413613
50887	282857.142857
107227	291428.571429
56451	5260115.60694
98193	63959.3908629
18704	16370.1067616
17463	1280373.83178
67025	8539325.8427
111173	111428.571429
20932	374285.714286
70186	1148571.42857
56463	9057142.85714
67738	3837837.83784
18107	659274.193548
12238	12407.4285714
56462	54571.4285714
59022	362857.142857
109700	40797.2858355
69694	48857.1428571
105083	129714.285714
26426	34000.0
65246	229428.571429
66248	13366.6666667
229285	98571.4285714
67311	106048.387097
75909	18719.7142857
225913	9550173.01038
109333	6577.21261445
14933	1896243.29159
11605	13965.6324582
114301	140857.142857
78428	76354.679803
67036	49714.2857143
50932	1953.51681957
19082	493939.393939
18432	9970.23809524
228003	43234.3234323
66413	1028277.63496
14453	182285.714286
16443	160857.142857
20416	27288.4283247
58203	25790.7542579
18412	51131.2217195
230249	334285.714286
72479	1465714.28571
66881	722772.277228
106326	25352.5714286
18458	2877358.49057
226043	23430.5714286
66307	845714.285714
20813	1090909.09091
230163	56043956.044
3338890	425714.285714
56273	52925.5319149
105372	9010.28571429
100710	18049.7925311
77040	112571.428571
68879	19978.7460149
72416	6371428.57143
18108	5036.29489603
74996	40625.0
13167	33333333.3333
109359	49142.8571429
19167	4784313.72549
667370	16698.5714286
28030	448735.019973
19211	7874.19354839
55983	3142857.14286
12972	4712990.93656
68346	221935.483871
246703	1048571.42857
110611	10257142.8571
64658	41714.2857143
13039	89520.9580838
56389	41971.8309859
28036	24390.0
27061	1167346.93878
269587	311188.811189
71795	77428.5714286
105663	29604.4642857
114664	862857.142857
12468	1266544.11765
18563	7088285.2292
13437	342494.714588
19896	1880184.3318
70110	174000.0
70767	25622.2547584
223254	59142.8571429
20480	161004.431315
108100	65046.728972
23807	22967.4796748
67308	32285.7142857
76826	58620.6896552
69008	118100.890208
66865	440839.694656
223978	70285.7142857
234889	78285.7142857
269823	748587.570621
217830	1271428.57143
13627	47402597.4026
54131	288782.816229
12847	931372.54902
12864	26578947.3684
241062	2879.5010846
68514	132857.142857
17356	26098.9010989
70925	121428.571429
19181	1551963.0485
224619	17845.1178451
227095	4233766.23377
74370	7565.54307116
19704	119217.081851
13495	58571.4285714
66878	13447.9768786
94230	24766.2857143
109136	149638.554217
207425	106857.142857
69116	14864.8648649
66904	1754158.96488
74617	915929.20354
28126	40857.1428571
105522	41428.5714286
11740	8926174.49664
15288	326869.806094
19106	22524.2718447
68626	23947.0517449
110173	57792.9465301
399510	5644.74616293
11950	8359375.0
21762	623348.017621
11409	6140776.69903
21405	25000.0
68611	122000.0
71361	150857.142857
27418	3941.42857143
74600	79142.8571429
67727	19743.8538206
68195	511428.571429
11772	441364.605544
69863	7971.14285714
15510	37347294.9389
13177	13425605.5363
24015	1294285.71429
66419	54571.4285714
70599	2973.14285714
23874	1273344.65195
103080	119428.571429
68767	34285.7142857
71702	61596.0099751
19951	3118518.51852
107358	86285.7142857
18534	3472668.81029
667846	4371428.57143
54447	1723.14814815
24070	53846.1538462
28080	6666666.66667
53381	1912408.75912
217666	254310.344828
70207	468571.428571
66407	69714.2857143
230866	192857.142857
20851	52162.8498728
193813	437142.857143
13506	12195.1219512
68493	25940.0
23942	40119.760479
110842	27885714.2857
20848	183116.883117
16774	3900.390039
19934	6359375.0
209354	129180.327869
235439	121714.285714
66427	665714.285714
66997	1642543.85965
66397	676767.676768
70675	36557.3770492
223593	29714.2857143
94282	114571.428571
19352	102064.896755
66590	440944.88189
56200	91142.8571429
67863	814285.714286
20493	591160.220994
26914	1594086.02151
105148	399366.085578
66857	305714.285714
22321	254948.535234
69089	37644.3418014
18222	30168.4532925
73139	340000.0
360013	85853.6585366
71745	143624.161074
140483	55932.2033898
109168	118857.142857
58875	4716417.91045
99371	102857.142857
208718	28571.4285714
22230	291856.677524
18803	10215.0537634
72361	597142.857143
217365	269736.842105
67054	774117.647059
107045	183361.629881
53315	10857142.8571
219189	4600000.0
170728	158285.714286
228140	94857.1428571
19942	6625000.0
67671	544285.714286
56280	65142.8571429
15925	517173.699706
224897	8255.68445476
217337	412800.0
99237	57142.8571429
67941	7321428.57143
52040	4660.85714286
71586	10048.7804878
11640	146285.714286
76890	188571.428571
13358	662857.142857
27267	176895.306859
70247	584470.094439
27407	171142.857143
17719	51198.2570806
230709	105263.157895
330177	60801.7817372
56384	1528571.42857
192159	24411.1349036
66711	121428.571429
21780	1674897.11934
69956	308571.428571
217866	680000.0
98828	39714.2857143
81910	1595015.57632
14376	1154661.01695
665155	700000.0
107732	88857.1428571
27419	106571.428571
22320	645544.554455
55951	1911428.57143
20751	3908045.97701
381045	685714.285714
224742	497142.857143
234407	40032.4149109
67441	168285.714286
108654	31428.5714286
17159	178677.196446
13367	39043.8247012
66384	128472.222222
224045	65411.4365411
73130	94000.0
245474	28683.6935167
22139	4114285.71429
55989	342857.142857
66258	61142.8571429
192187	25127.7142857
20055	4404109.58904
18777	1760869.56522
12896	6550151.97568
629974	104000.0
71472	10000.0
73158	445714.285714
56464	51298.7012987
338359	22973.1428571
235406	27486.0
12628	46272.2852512
69597	175810.473815
66841	10016233.7662
192136	348571.428571
66736	250857.142857
11769	33689.8734177
68015	1784702.54958
19212	2120000.0
232536	203714.285714
56404	12564.5714286
19266	7269.87447699
18139	40285.7142857
110826	24085714.2857
56043	598006.644518
20334	355555.555556
69202	1320000.0
66942	9669.24242424
22224	115277.777778
257635	64857.1428571
216454	158857.142857
217615	127142.857143
225326	1071.75873732
50529	128571.428571
15441	93714.2857143
67871	461832.061069
27395	104857.142857
66890	379888.268156
20818	21747211.8959
11881	113108.614232
225791	642857.142857
56187	86067.0194004
56709	20448.1382979
14635	373401.534527
27207	7848101.26582
27364	398230.088496
66885	1157407.40741
223267	34285.7142857
69632	28386.2605314
18950	3771626.29758
67006	24223.1428571
14268	90835.6883327
93687	88724.0356083
11855	6303.66422385
226562	90285.7142857
14252	41355.1401869
331401	4792.59723965
67994	54571.4285714
19330	631067.961165
56305	548571.428571
78523	70000.0
207304	14323.9113827
69955	41241.6851441
76187	1122580.64516
228961	259541.984733
67713	223275.862069
13384	15144.8571429
74142	1338250.79031
229900	59428.5714286
229211	827200.0
66821	59142.8571429
66948	963680.387409
100705	562857.142857
11845	594285.714286
319945	7710.16260163
67163	460000.0
66475	1475524.47552
74769	5313.81578947
78913	345714.285714
14870	27904761.9048
13088	104800.0
110446	20801886.7925
20917	10415704.388
226139	40677.9661017
239528	18604.6511628
77721	89142.8571429
94064	69142.8571429
20717	52285.7142857
70829	229428.571429
26462	1870229.00763
72039	1757322.17573
67075	23874.0
69562	3469.2918597
11905	1701075.26882
13884	774368.231047
22325	25345.6221198
64143	156796.116505
72722	122857.142857
13113	185288.270378
328099	780000.0
12034	4200000.0
97998	189714.285714
72535	6955684.00771
66052	1106508.87574
66753	43685.300207
3338902	38571.4285714
66071	782857.142857
664994	2914285.71429
229317	468571.428571
28200	3835125.44803
70646	28296.7032967
27368	23356.8571429
117586	74000.0
65973	46153.8461538
11637	17949790.795
21974	13461.5384615
74838	169942.196532
231801	138285.714286
110198	1910081.74387
14057	2211428.57143
20102	10874524.7148
68147	70995.6709957
56248	9955947.13656
74580	34285.7142857
57344	1566489.3617
110135	1097713.09771
68133	300000.0
75456	1174285.71429
75778	124285.714286
18816	47861.5071283
76740	46571.4285714
68052	1225165.56291
68585	19328.2857143
22235	3813387.42394
107375	35428.5714286
13885	13085106.383
14148	305714.285714
110157	21759.2592593
107508	1117724.86772
24071	168857.142857
67812	11061.7142857
140630	105428.571429
14962	49408.6727989
71602	34598.0126468
27370	1660869.56522
216136	28059.7142857
212974	21393.1428571
20655	42597402.5974
20239	209142.857143
71701	194125.159642
16564	13935.4066986
170571	46571.4285714
22247	681912.681913
28185	685714.285714
226414	1085828.34331
71891	4860.28571429
13494	95714.2857143
26965	73582.4742268
17777	15571428.5714
69219	10421052.6316
67452	183142.857143
72584	94020.6185567
67636	202571.428571
56428	1005714.28571
26926	4918300.65359
232078	391428.571429
78903	37714.2857143
11287	3514285.71429
15160	37447.6987448
19179	768181.818182
67414	50571.4285714
20649	548571.428571
17281	82571.4285714
52637	2331428.57143
20317	13000.0
71336	189473.684211
67976	55428.5714286
27373	10741.8269231
15108	2421455.9387
229900	71428.5714286
78781	167142.857143
56298	42000.0
230073	235421.166307
52815	981404.958678
320560	83714.2857143
11818	185714.285714
14466	96699.0291262
53973	83730.1587302
319876	480000.0
68917	1560000.0
192156	165835.411471
20714	660000.0
19043	214102.564103
66488	147142.857143
57874	38571.4285714
216443	188470.066519
78038	879218.472469
16337	9183.67346939
266645	192857.142857
80892	56338.028169
623661	7938.60589812
11773	866666.666667
72502	13540.8571429
70361	1235976.78917
14132	44000.0
108888	2042857.14286
67841	224203.821656
11980	4758.57267189
80898	986021.505376
26912	1314903.84615
22019	233755.942948
80708	121428.571429
13036	1231231.23123
14972	550135.501355
67763	214000.0
52575	56571.4285714
110006	182098.765432
213027	31142.8571429
71973	107142.857143
75599	82285.7142857
217069	89905.362776
16784	1313253.01205
67895	14152249.1349
13804	72789.1156463
103742	13958.2857143
68193	416560.509554
338366	711428.571429
19933	431250.0
223722	45406.824147
77038	156923.076923
70568	574285.714286
77697	419409.2827
212442	5514285.71429
D3YW41	270285.714286
26397	110951.008646
67451	183714.285714
104776	21495327.1028
59054	29142.8571429
218629	72000.0
66477	258000.0
56422	100000.0
106564	527331.189711
13052	60000.0
107734	24685.7142857
27377	14265.7342657
14712	11634.660767
233016	3014563.1068
12258	111111.111111
67993	341991.341991
209200	205882.352941
231327	98857.1428571
21969	35332.464146
22123	645283.018868
110265	7725321.88841
54381	311428.571429
27425	13980582.5243
622402	734285.714286
217214	33017.0777989
19044	50104.8218029
547253	46000.0
19981	216304.347826
14058	12303.5343035
19943	1350364.9635
20872	48196.7213115
16424	173714.285714
233016	616504.854369
18477	66834170.8543
56348	319230.769231
77987	14285.7142857
15502	2251889.16877
319625	3099415.20468
12038	165671.641791
218236	817142.857143
433256	1114202.04978
18115	2559852.67035
140740	94868.4210526
11758	30446428.5714
56473	38063.0630631
234199	42285.7142857
22017	1100000.0
218865	2466442.95302
103554	11557.2436245
13667	41603.0534351
209131	44000.0
70257	782857.142857
76238	2609756.09756
102866	3285714.28571
97112	9116.89860835
15953	697142.857143
16548	9865771.81208
16554	905714.285714
232906	27694.0
12499	1217798.59485
56535	10524.4623656
78689	9338.85714286
16865	30857.1428571
270106	1767772.51185
69836	46854.3589744
66154	8124.57142857
71147	129629.62963
50798	393351.800554
18405	200285.714286
208846	8013.64902507
14161	2491428.57143
14061	39482.2006472
113868	370283.018868
53328	1282857.14286
56357	10023584.9057
114896	30164.765526
11606	66666.6666667
12319	75257.7319588
67809	668571.428571
74244	154727.793696
80861	2411.6519174
19989	540740.740741
226856	7043.51351351
230935	280858.676208
70152	445714.285714
14863	50458715.5963
71775	93714.2857143
16987	15552.5238745
268566	1474285.71429
226352	46000.0
77300	91142.8571429
20847	260021.668472
59010	1840000.0
68472	29714.2857143
14248	9642.85714286
27367	6401985.11166
272589	258857.142857
20116	3903846.15385
98999	17574.8571429
57440	900934.579439
20181	27623.1263383
208869	10727.4285714
208643	360000.0
102448	156261.343013
14232	196268.656716
13171	4813278.0083
19684	3756432.247
11826	342379.182156
67732	1497142.85714
228607	37773.359841
319195	3135869.56522
57279	1494285.71429
94063	27665.7142857
20104	5020080.32129
70435	33428.5714286
15139	5317.08333333
50880	1138888.88889
15926	23188405.7971
19305	71361.5023474
106581	22716.2857143
64291	197428.571429
53415	577142.857143
72162	14154.2857143
18815	259852.216749
18984	2300884.95575
69656	331428.571429
17961	79166.6666667
14872	3872950.81967
75475	90838.5093168
54342	5190217.3913
56752	15566801.6194
270166	616719.242902
214579	1105162.5239
66813	66571.4285714
76846	4051546.39175
20341	21114285.7143
27045	1160990.71207
70456	1005714.28571
14718	11210653.753
26451	3439189.18919
213753	10632.2857143
67979	59714.2857143
78894	514880.952381
234734	1394628.09917
67844	65022.4215247
66461	78756.4766839
217980	21931.1428571
12492	168410.041841
74616	550239.23445
68021	9457142.85714
243168	882857.142857
19921	3178571.42857
93673	362857.142857
99571	1137614.6789
69550	76744.1860465
106648	26668.0
27219	178201.634877
14630	2525547.44526
110954	1429906.54206
66536	777142.857143
26961	1607003.89105
63828	144660.194175
13195	1297916.66667
15199	2625714.28571
74148	1077142.85714
27376	1407665.50523
70120	50423.7288136
243385	20212.0
232449	622641.509434
93736	147428.571429
170459	24893.4285714
67115	264516.129032
67426	2046511.62791
11433	116207.95107
68817	456140.350877
12039	1072398.19005
381038	31034.4827586
22436	771535.580524
12460	362408.759124
17850	1510695.18717
76429	748148.148148
27176	1251879.69925
23986	2102301.79028
223646	288571.428571
239570	1311428.57143
14732	36154.7762999
26363	150961.538462
22275	100544.959128
226105	218813.90593
72748	1514285.71429
11816	6109324.75884
110960	1130193.90582
14071	17361.358811
75735	34854.0145985
71743	767317.939609
16971	97029.7029703
14865	497142.857143
14431	1237288.13559
15439	420000.0
433375	934285.714286
107146	16655405.4054
110094	5919.67611336
76763	67142.8571429
80285	440000.0
13482	1434210.52632
14719	23720930.2326
234309	1427966.10169
27384	5417956.65635
22121	1364532.0197
269180	82428.115016
15473	12514285.7143
14651	19514563.1068
17155	132213.740458
170460	96285.7142857
104923	1011173.18436
19159	328571.428571
15356	12738461.5385
83490	54130.702836
14325	714285.714286
16427	32285.7142857
76491	14619047.619
67891	2458233.89021
52705	186000.0
66988	12524084.7784
11428	5579302.58718
15378	17359.4936709
66480	2205882.35294
18605	57836.6445916
108079	40398.5507246
319876	82000.0
214253	20060.7792208
227399	3505.58015943
14081	11044349.0701
404195	94897.9591837
11306	107579.787234
99375	134387.351779
83946	62602.9654036
13361	2203208.55615
227696	152285.714286
109801	14891304.3478
244141	27882.5995807
13107	684317.718941
52633	4202898.55072
432502	7171428.57143
109754	7408637.87375
230161	215142.857143
77371	178899.082569
230857	50325.0975293
18770	2822299.65157
13909	1461267.60563
20249	450704.225352
66234	49488.0546075
56382	144776.119403
238055	2531428.57143
19899	489893.617021
64385	124045.801527
246221	1824915.82492
103149	108142.493639
26378	726027.39726
319277	61428.5714286
12846	6792452.83019
77411	17537.7142857
11699	277428.571429
100163	155384.615385
13601	23848.0
65967	688571.428571
192653	874285.714286
13122	5973.35984095
52538	32745591.9395
110391	19626556.0166
13121	66401.5904573
235386	580000.0
110460	6971428.57143
319263	57142.8571429
15446	1446096.65428
102093	27649.7695853
17912	283649.503162
13180	18076923.0769
12268	66743.3831991
72094	316479.400749
13077	619883.040936
211389	3937728.93773
94175	225714.285714
56048	45569.6202532
80907	1302857.14286
100039707	221142.857143
98711	93841.6422287
20778	44597.2495088
76282	1405241.93548
18242	7653758.54214
74735	120227.272727
17025	1512121.21212
18670	8385.5799373
12894	877102.199224
14151	1095238.09524
13085	469512.195122
69834	18300.4761905
16425	126000.0
26377	45000.0
26876	310344.827586
69104	9858.63309353
56690	786585.365854
14864	3816964.28571
50790	26441.6315049
52585	2242811.5016
54326	94863.0136986
14775	25621890.5473
94279	331428.571429
13087	263157.894737
20280	4520000.0
17855	58987.3417722
103711	4214559.38697
108037	5428571.42857
216558	9251968.50394
13872	8321.20051086
109672	12914285.7143
17252	70569.6202532
56615	6225806.45161
100043108	1094285.71429
15488	4068027.21088
66681	7596774.19355
67247	3800000.0
12780	44782.8904731
211006	146428.571429
212647	10480427.0463
27361	120571.428571
11807	1490196.07843
12266	1743836.44017
100198	963244.613435
16889	539042.821159
13109	249500.998004
14661	25985663.0824
89867	70571.4285714
70335	714285.714286
14137	62019.2307692
17533	227335.164835
102022	5114285.71429
68671	1492574.25743
14121	48816568.0473
15944	531428.571429
71911	10932944.6064
14645	12198391.4209
111175	5643564.35644
20743	1260000.0
16859	382436.260623
171281	395833.333333
71382	23676.0124611
17158	100869.565217
67856	1434285.71429
235582	988527.724665
192188	121428.571429
12040	2189743.58974
69574	8000000.0
14430	245646.437995
67432	3285714.28571
380660	530791.788856
223776	471428.571429
76267	18945.6375839
110213	66000.0
226143	394285.714286
12892	837471.783296
117589	148427.672956
68347	628571.428571
11670	348785.871965
13086	28947.3684211
68436	423076.923077
11520	1117142.85714
13897	412811.3879
60525	1526390.87019
11669	35838150.289
20503	280991.735537
14473	2477142.85714
231103	585714.285714
70337	74285.7142857
68646	1522857.14286
67880	1442622.95082
432720	2488571.42857
68312	1000000.0
268860	7120000.0
171282	337292.16152
68267	760000.0
G3UYJ7	7742857.14286
544963	1885714.28571
74147	5766016.71309
26358	27413127.4131
75731	253428.571429
73132	44000.0
11532	18663101.6043
20853	52285.7142857
18194	784530.38674
56738	320754.716981
231396	1388571.42857
20216	253448.275862
29811	213714.285714
11655	15887.8504673
224530	2014285.71429
67442	27093.5960591
14862	45275229.3578
100727	1545714.28571
12350	83076923.0769
71562	380327.868852
19299	512898.330804
19125	686143.572621
26458	1483870.96774
13849	2351648.35165
68352	697142.857143
110196	4957507.08215
17837	480000.0
18973	152869.031975
13112	533730.15873
104158	18938053.0973
72599	3791102.51451
14261	827067.669173
21743	25303030.303
19733	14657142.8571
234724	286343.612335
108156	9144385.02674
20322	38655462.1849
434437	404466.501241
20342	170571.428571
74114	1439542.48366
14073	922857.142857
74185	1566951.56695
76263	12566371.6814
19090	51114.3410853
71724	1980000.0
74156	544964.028777
13850	11787003.6101
235674	9599056.60377
16922	568047.337278
15490	217964.071856
19193	2794871.79487
231691	5987841.94529
74637	224789.915966
69981	185428.571429
110695	8293135.43599
18082	10285714.2857
17117	1309711.28609
50799	7542857.14286
75578	1402857.14286
71755	3603603.6036
14629	1056514.91366
223337	377142.857143
264895	21085714.2857
58805	30092.5925926
104174	1365853.65854
105387	6057142.85714
74159	139142.857143
13595	917391.304348
20859	3421052.63158
11720	13535353.5354
59038	22228.3018868
17842	588571.428571
67307	2531428.57143
69865	1140000.0
12007	108857.142857
217328	220571.428571
18113	203030.30303
14085	16157517.8998
18105	3740259.74026
71773	931428.571429
234564	5485714.28571
70266	1212264.15094
22238	1905660.37736
212933	371769.383698
27413	187736.56321
229905	4505494.50549
99586	957073.170732
103140	4028571.42857
394432	2617702.44821
20425	7154811.71548
16880	5280.21978022
17454	23828.2857143
12359	46299810.2467
230696	562857.142857
319554	3682819.38326
14080	205511811.024
64705	6050096.33911
14867	1481651.37615
11761	123780.945236
76184	94211.8226601
70789	1497844.82759
20526	183173.996176
14263	1206378.98687
11534	11301939.0582
74754	87984.496124
17836	2102857.14286
11668	24950099.8004
102632	2594285.71429
108682	756704.980843
209692	1277142.85714
18559	212285.714286
30956	4589632.82937
14317	4990757.85582
20768	2566371.68142
394433	205714.285714
270076	3652968.03653
13649	68677.6859504
11812	442857.142857
28199	106375.227687
20517	59172.6618705
13117	40078.5854617
18408	680000.0
227619	1390.18237082
208715	1767307.69231
68371	2654285.71429
320940	139946.855624
235043	105142.857143
27421	12683.5781041
66112	254000.0
66887	73122.0657277
15360	37992125.9843
11430	12148260.2118
56018	1871428.57143
394436	519626.168224
320415	748571.428571
268782	2865497.07602
72472	19921.875
246277	2026369.16836
102294	81714.2857143
68591	111428.571429
50765	95428.5714286
76971	2048571.42857
100039008	4771428.57143
268756	2977272.72727
266744	176857.142857
52331	117428.571429
12411	1721925.13369
67528	4800000.0
11898	108009708.738
22117	17171717.1717
11671	2727272.72727
170442	1025839.79328
57430	1551428.57143
14262	683520.599251
67815	8057142.85714
103655	3057142.85714
12012	2073809.52381
60440	1588571.42857
15233	11955056.1798
269378	67129629.6296
93732	221732.745962
13095	1012244.89796
217593	157428.571429
107141	1104081.63265
227231	113333333.333
50500	3114285.71429
272428	1119377.16263
17194	174476.987448
14871	10250000.0
107869	13944723.6181
20887	22646048.11
382053	2644483.36252
56448	190285.714286
14874	22222222.2222
66113	301630.434783
76257	263366.336634
192166	9825897.71491
15445	25699745.5471
109900	24353448.2759
76279	1400000.0
12623	6742857.14286
107747	28270509.9778
103988	189892.473118
71898	103428.571429
77559	6714285.71429
237320	7771428.57143
67375	3377926.4214
18478	11677704.1943
71761	5023474.1784
14528	1149377.59336
51811	117153.284672
107766	10699300.6993
98256	1450939.4572
83702	41795665.6347
21816	198773.006135
74129	10057537.3993
56794	9776247.84854
13106	1077079.10751
14711	24675767.9181
70762	102380.952381
71760	1076152.30461
15494	262571.428571
11522	88533333.3333
236149	115428.571429
381110	1385714.28571
13094	340122.199593
11846	28540772.5322
14618	283428.571429
208665	11384615.3846
117147	6055846.42234
76974	1648571.42857
216456	2890365.4485
110095	13176470.5882
19683	542857.142857
56720	512315.270936
101502	71544.7154472
240549	4485714.28571
67758	2814070.35176
12116	78132678.1327
109731	8480769.23077
243537	1473372.78107
71664	3228571.42857
12352	296321.070234
18416	31920903.9548
56189	1258771.92982
104086	3189493.4334
22262	31287128.7129
15112	96486.4864865
15486	194225.721785
232493	1123579.54545
75986	974860.335196
14859	66968325.7919
54150	740000.0
394434	198863.636364
27400	1889589.90536
15109	4703196.34703
116852	334285.714286
26459	322206.095791
15483	4349315.06849
19301	716494.845361
100043194	259714.285714
11889	507042.253521
18979	3718309.85915
67816	3308.57142857
66193	7542.85714286
66874	2259.74285714
67892	34571.4285714
112419	20160.5714286
76482	3732.0
240185	568571.428571
224805	1568.67346939
69684	23932.5714286
56321	9199.71428571
56199	6553.84615385
76408	1112.34405778
239273	64571.4285714
11666	3667.11956522
68758	840.944625407
106861	15523.4285714
66610	6526.85714286
233099	686.428571429
216859	377.378378378
72482	3256.85714286
209186	22825.1428571
74205	36527.7777778
60595	1551.86403509
109275	3651.07438017
231821	2699.48571429
56417	1746.26485569
268822	2282.64604811
11519	142285.714286
11529	9679.14438503
11568	933.285714286
101351	1141.88571429
226250	543.942857143
280662	5850.85714286
216549	8209.71428571
11596	2984.28571429
72947	19948.1798715
108897	1544.82857143
105349	399.040247678
67605	16207.7142857
621603	1341.85714286
69113	51398.6013986
268420	6030.85714286
11687	1411.55354449
76768	30857.1428571
11647	3681.48854962
74018	1876.3173834
52206	322.242874845
56317	56637.1681416
219033	1690.45714286
11735	259.459459459
108857	4908.85714286
70797	3776.77419355
71782	13859.4285714
245886	1161.08571429
105722	1834.4
11768	1240.78014184
108012	14275.625
11783	274.331465172
11789	3550.08787346
11804	1636.77510608
11814	197979.79798
11834	2813.30182309
11836	815.629139073
71302	1632.71428571
213498	3646.0
73341	520.181582361
54126	267.505800464
77044	969.542857143
11883	9815.2173913
13196	1588.05579773
211914	1684.75991649
75452	9802.0
67855	2125.31428571
11899	4020.85714286
11907	7054.26356589
11909	2209.44558522
76295	3379.14285714
170759	3126.85714286
53313	128.159922929
381290	3409.71428571
21871	894.497663551
242341	1640.6
22589	430.775444265
110616	14943.943662
382423	4936.28571429
11993	5570.0
78937	1670.22857143
27215	3623.95061728
14595	7455.13784461
107831	7079.6460177
227707	20064.5714286
229003	2550.48571429
57278	2248.07073955
12927	815.972540046
29815	5410.85714286
76960	229.162857143
192197	10504.8571429
80288	1401.68571429
56208	2021.40625
12068	48255.0847458
12075	387.339312407
69556	1877.11428571
66162	9270.28571429
78653	13500.0
18843	1049.05714286
72399	10871.5736041
14312	25187.9699248
94192	3675.75757576
239126	10490.8571429
224171	448571.428571
217310	124.32
94332	2200.42929293
54598	5009.28725702
76025	2008.51116625
12337	415.8125
170725	2624.60881935
80733	134567.901235
192160	702.836676218
268932	8480.57142857
140721	4852.28571429
12365	208.805447471
12390	42554.3209877
75565	8562.57142857
67433	3743.14285714
545428	1216.45714286
68339	17921.1428571
215707	5926.57142857
12443	8265.08474576
12454	5213.42857143
67974	8634.85714286
93671	3174.66547725
69165	49538.4615385
12483	355.336426914
12494	183552.631579
12520	17539.4067797
12521	114661.654135
66440	12132.9411765
226751	3114.28571429
240505	883.3655706
104445	14748.2857143
12556	1065.68674699
52858	1557.32394366
18557	899.201773836
12567	6132.01320132
12571	15658.2822086
12572	11154.6242775
107951	4019.89247312
12576	5640.10152284
12583	51000.0
26365	19385.7965451
12608	17314.1891892
214932	20833.4285714
57754	550.028571429
99712	2852.40384615
11537	6425.48262548
106143	13429.1428571
68567	971.371428571
68044	3264.0
12648	457.878433665
244059	24644.5714286
12662	8776.85714286
69993	12553.7142857
12675	1476.51006711
12684	1575.51428571
229725	16632.5714286
93694	21400.8571429
209195	613.154362416
94040	36571.4285714
218335	1541.17142857
65945	590.771428571
66116	48000.0
97484	7900.0
12825	200.532786885
12827	2155.18453427
245026	241.942604857
17846	14879.7142857
12850	18582.9493088
69802	22692.0
12856	79369.8412698
18117	15856.5714286
12861	5456.03603604
232680	1927.09832134
12874	706.05664488
12876	226.680672269
67579	2753.2
12890	3277.14285714
74020	212571.428571
54188	4743.42857143
12904	6479.71428571
58799	4555.28089888
74343	4200.85714286
12959	2770.88571429
56449	2554.12742382
70425	5114.85849057
13008	64248.7046632
67337	6909.71428571
72017	3453.1147541
74256	458.760504202
77951	8625.32467532
13089	28453.1428571
72082	708.224489796
433247	11809.4285714
170716	4083.14285714
52846	3874.28571429
13143	18050.5405405
56320	5579.14285714
71833	1061.28654971
319618	800.051903114
67665	3462.09850107
59288	4303.18681319
102323	7041.42857143
76863	762.8
53975	3838.42424242
105841	1567.57142857
54722	1628.71428571
13139	229.452054795
227333	2012.77142857
192119	112.781837161
23856	5020.57142857
13370	1302.2606383
64451	957.142857143
213550	1272.28571429
