Gene names	Intensity L Colon
66701	54000.0
78893	8889.38172043
20912	232285.714286
15526	7628865.97938
228026	22719.1413238
67707	87142.8571429
20084	3177631.57895
66121	36000.0
14227	2300000.0
14735	11572.3518851
80509	2217.31428571
68188	16588.7850467
69893	6674.57142857
21856	751428.571429
27404	972.592592593
77604	2880.57142857
65019	785714.285714
329908	10890.3324417
76577	48857.1428571
20397	22183.0985915
13167	32106.8965517
218506	102000.0
12651	35532.9949239
20338	11390.2531646
215476	16551.1428571
320714	34857.1428571
54638	47714.2857143
233489	602857.142857
93747	2755172.41379
216440	44196.4285714
74157	30000.0
65111	357142.857143
69077	1767772.51185
231659	328571.428571
67151	165765.765766
73724	797752.808989
74153	62857.1428571
20619	46143.8095238
73178	56087.8243513
26446	1112195.12195
12408	5559566.787
59027	686354.378819
19248	2449.5483871
68083	10981.7142857
67382	3285.67493113
107733	152571.428571
68734	82857.1428571
11658	32246.9982847
381314	222332.01581
104662	15634.8571429
19184	990147.783251
67873	90243.902439
64138	31989.2156863
27050	2720164.60905
75617	1560000.0
22258	124740.12474
66361	25275.1428571
66882	831428.571429
76051	11469.9331849
75717	87307.6923077
70737	233417.29639
72461	182077.393075
67089	303341.902314
94062	167142.857143
208967	21767.7142857
67840	67428.5714286
57296	317280.453258
11767	252955.082742
19177	411552.34657
69617	800000.0
75964	150571.428571
16913	132246.376812
13690	188741.721854
67460	1800000.0
18567	4124.57142857
101994	2101.51428571
29810	22876.94974
11303	70765.1481645
68636	288571.428571
23997	582446.808511
26554	97265.625
11652	55717.2557173
213326	194000.0
56524	99142.8571429
13480	157692.307692
72562	300000.0
76795	13034.2857143
75646	59714.2857143
14251	9977.10280374
52690	82000.0
19042	130890.052356
50887	331428.571429
107227	77714.2857143
56451	1713872.83237
98193	10107.2758037
18704	10260.9727165
17463	517133.956386
67025	2983146.06742
111173	46857.1428571
20932	60857.1428571
70186	3571428.57143
56463	2680000.0
67738	1467567.56757
18107	522177.419355
12238	171142.857143
56462	38857.1428571
59022	153142.857143
109700	7856.14927905
69694	48857.1428571
105083	39428.5714286
65246	182285.714286
66248	19144.1358025
229285	14568.0
67311	143145.16129
75909	15156.0
225913	221453.287197
109333	9958.29094608
14933	79606.4400716
11605	42720.7637232
114301	6575.42857143
78428	58620.6896552
67036	79428.5714286
50932	4015.06116208
19082	587878.787879
18432	6161.01190476
228003	90594.0594059
66413	403598.971722
14453	3898.28571429
16443	135428.571429
20416	17144.9050086
58203	24574.2092457
18412	23755.6561086
230249	345714.285714
72479	279428.571429
66881	273267.326733
106326	17458.5714286
18458	1666666.66667
226043	27349.1428571
66307	360000.0
20813	599090.909091
230163	1609890.10989
3338890	212571.428571
56273	16915.1595745
105372	4502.85714286
100710	112033.195021
77040	85714.2857143
68879	19872.4760893
72416	2668571.42857
18108	6701.89035917
74996	37354.6511628
13167	4839080.45977
109359	42857.1428571
19167	976470.588235
667370	3397.71428571
28030	298268.9747
19211	11037.7171216
55983	2157142.85714
12972	308157.099698
68346	32903.2258065
246703	334285.714286
110611	5714285.71429
64658	50000.0
13039	18224.8502994
56389	29859.1549296
28036	8623.14285714
27061	407755.102041
269587	106293.706294
71795	2731.51428571
105663	4848.21428571
114664	608571.428571
12468	928308.823529
18563	353140.916808
13437	217758.985201
19896	626728.110599
70110	47142.8571429
70767	11853.5871157
223254	38285.7142857
20480	49335.3028065
108100	8293.08411215
23807	8281.50406504
67308	50000.0
76826	25393.4169279
69008	54896.1424332
66865	206106.870229
223978	64000.0
234889	4771.71428571
269823	463276.836158
217830	308571.428571
13627	19285714.2857
54131	110023.866348
12847	1380718.95425
12864	8065789.47368
241062	2974.94577007
68514	43142.8571429
17356	17967.032967
70925	69714.2857143
19181	939953.810624
224619	954.814814815
227095	537662.337662
74370	5431.68539326
19704	161032.02847
13495	27953.1428571
94230	49142.8571429
109136	69156.626506
207425	53142.8571429
69116	10115.8301158
66904	558225.508318
74617	285398.230088
105522	15062.0
11740	6107382.55034
15288	71468.1440443
19106	41165.0485437
68626	15884.4765343
110173	44596.1319681
399510	4185.2420307
11950	7070312.5
21762	494493.39207
11409	3616504.85437
21405	12630.7324841
68611	65714.2857143
71361	53714.2857143
27418	4474.85714286
74600	77714.2857143
67727	65448.5049834
68195	72285.7142857
11772	169509.594883
69863	5849.42857143
15510	12705061.082
13177	2200692.04152
24015	654285.714286
66419	49714.2857143
23874	461799.660441
103080	27110.5714286
68767	4612.0
71702	54114.713217
19951	668148.148148
107358	141714.285714
18534	262057.877814
667846	982857.142857
54447	460.886243386
24070	22848.1781377
28080	2830985.91549
53381	311678.832117
217666	45474.137931
70207	77428.5714286
66407	12577.7142857
230866	183142.857143
20851	11875.826972
193813	56000.0
13506	16851.4412417
68493	15434.2857143
23942	49101.7964072
110842	8085714.28571
20848	107142.857143
16774	2485.92859286
19934	945312.5
209354	156721.311475
235439	61428.5714286
66427	207714.285714
66997	1105263.15789
66397	219191.919192
70675	12049.1803279
223593	16218.5714286
94282	6736.0
19352	52802.359882
66590	200787.401575
56200	52857.1428571
67863	380000.0
26914	655913.978495
105148	229793.977813
66857	249428.571429
22321	172604.908947
69089	39030.0230947
18222	29555.8958652
73139	88571.4285714
360013	92682.9268293
71745	66442.9530201
140483	11344.4067797
109168	62285.7142857
58875	576119.402985
99371	97714.2857143
208718	18104.8571429
22230	185016.286645
18803	5659.9078341
72361	58571.4285714
217365	150822.368421
67054	137411.764706
107045	167232.597623
53315	7485714.28571
219189	1694285.71429
170728	159714.285714
228140	113714.285714
19942	2691176.47059
67671	362857.142857
56280	136000.0
15925	189401.373896
224897	6753.24825986
217337	130400.0
99237	156000.0
67941	3119047.61905
52040	27034.0
71586	42731.7073171
11640	33714.2857143
76890	82571.4285714
13358	87428.5714286
27267	100000.0
70247	352570.828961
27407	134857.142857
17719	26361.6557734
230709	17121.4736842
330177	38530.0668151
56384	1342857.14286
192159	14603.8543897
66711	64285.7142857
21780	670781.893004
69956	229714.285714
217866	328571.428571
98828	21870.8571429
81910	1077881.61994
14376	702330.508475
665155	434285.714286
107732	69142.8571429
27419	47142.8571429
22320	155445.544554
55951	59428.5714286
20751	1049808.42912
381045	362857.142857
224742	59142.8571429
234407	45380.8752026
67441	34571.4285714
108654	17336.5714286
17159	41263.5735439
13367	45577.689243
66384	5181.66666667
224045	24686.1924686
73130	45714.2857143
245474	1381.13948919
22139	774285.714286
55989	166571.428571
66258	25811.4285714
20055	1554794.52055
18777	891304.347826
12896	1656534.95441
629974	82857.1428571
71472	4503.30882353
73158	105714.285714
338359	19836.2857143
235406	6328.57142857
12628	1729.82171799
69597	118952.618454
66841	1209415.58442
192136	1317.94285714
66736	105142.857143
11769	74050.6329114
68015	668555.240793
19212	139428.571429
232536	114857.142857
19266	473.080543933
18139	6495.71428571
110826	6600000.0
56043	524916.943522
20334	62222.2222222
69202	560000.0
66942	1138.34848485
22224	61994.9494949
257635	38857.1428571
217615	42571.4285714
225326	3047.80157835
50529	100285.714286
15441	20705.7142857
67871	94656.4885496
27395	93714.2857143
66890	321229.050279
20818	5464684.01487
11881	13292.3220974
225791	120000.0
56187	29100.5291005
14635	62148.3375959
27207	2322784.81013
27364	1870.29498525
66885	113888.888889
223267	129142.857143
69632	7064.16072586
18950	1041522.49135
67006	26234.0
14268	12716.9963666
93687	128783.382789
11855	12191.8720853
226562	122285.714286
14252	25700.9345794
331401	4216.49937265
67994	23506.2857143
19330	301941.747573
56305	263428.571429
78523	32285.7142857
207304	10084.0336134
69955	52106.4301552
76187	20405.1612903
228961	104961.832061
67713	191379.310345
13384	35142.8571429
74142	276080.084299
229900	7512.85714286
229211	422400.0
66821	14696.2857143
66948	182566.585956
100705	58285.7142857
11845	369714.285714
67163	291428.571429
66475	596503.496503
78913	540000.0
14870	11333333.3333
13088	6996.2
110446	4150943.39623
20917	5450346.42032
226139	32203.3898305
239528	485.569767442
77721	24272.8571429
94064	56857.1428571
20717	22205.4285714
70829	19564.5714286
26462	170992.366412
72039	242677.824268
67075	10441.4285714
69562	4715.94970218
11905	318279.569892
13884	182310.469314
22325	2661.75115207
64143	538834.951456
72722	44285.7142857
13113	58051.6898608
328099	239428.571429
12034	1882857.14286
97998	110285.714286
72535	8554913.2948
66052	410650.887574
66753	78467.9089027
3338902	12170.8571429
66071	1320000.0
664994	288571.428571
229317	317142.857143
28200	458781.362007
70646	12833.7912088
27368	25271.1428571
117586	5144.85714286
65973	57894.7368421
11637	3970711.29707
21974	5628.72208437
74838	69248.5549133
231801	23400.8571429
110198	266485.013624
14057	677142.857143
20102	2528517.11027
68147	18123.3766234
56248	3136563.87665
74580	6091.42857143
57344	470744.680851
110135	23908.5239085
68133	99428.5714286
75456	270000.0
75778	7530.57142857
18816	15801.8329939
76740	8952.57142857
68052	544370.860927
68585	2156.42857143
22235	7079107.50507
107375	1017.4
13885	1663120.56738
14148	17428.5714286
110157	19135.8024691
107508	591269.84127
24071	142857.142857
67812	5283.14285714
140630	80000.0
14962	14848.8830486
71602	54561.8789521
27370	895652.173913
216136	20675.1428571
212974	15824.0
20655	8701298.7013
20239	78857.1428571
71701	167305.236271
16564	13516.7464115
22247	209979.209979
28185	337142.857143
226414	413173.652695
13494	118571.428571
26965	30283.5051546
17777	348571.428571
69219	2463157.89474
67452	2661.02857143
72584	39381.443299
67636	8207.42857143
56428	454285.714286
26926	1604575.1634
232078	16801.4285714
78903	17826.5714286
11287	258857.142857
19179	450000.0
67414	18040.8571429
20649	23000.5714286
17281	27892.0
52637	1108571.42857
20317	6328.57142857
71336	129411.764706
67976	30857.1428571
27373	12344.2307692
15108	248659.003831
229900	14084.2857143
78781	70000.0
56298	32000.0
230073	73434.12527
52815	17512.1900826
320560	1000000.0
11818	16534.0
14466	67961.1650485
53973	1537.51984127
319876	222571.428571
68917	167428.571429
192156	119451.371571
20714	134571.428571
19043	94102.5641026
66488	43714.2857143
216443	63636.3636364
78038	214920.071048
16337	7434.40233236
266645	2941.16071429
623661	7534.04825737
11773	192413.793103
72502	8139.14285714
70361	330754.352031
14132	32000.0
108888	811428.571429
67841	95541.4012739
11980	1553.78590078
80898	524731.182796
26912	63221.1538462
22019	137876.386688
80708	6934.0
13036	172372.372372
14972	117886.178862
67763	123714.285714
52575	351428.571429
110006	51697.5308642
213027	2408.54285714
71973	15255.4285714
75599	8960.0
217069	57570.977918
16784	213975.903614
67895	6124567.47405
13804	38775.5102041
103742	47142.8571429
68193	112738.853503
338366	477142.857143
19933	100000.0
77038	94423.0769231
70568	508571.428571
77697	32410.1265823
212442	448571.428571
D3YW41	11564.2857143
26397	46974.0634006
67451	97428.5714286
104776	779439.252336
59054	21899.4285714
218629	8836.0
66477	228285.714286
56422	51142.8571429
106564	183922.829582
13052	83561.6438356
27377	19020.979021
14712	436.725663717
233016	397572.815534
12258	11870.8333333
67993	22510.8225108
209200	100133.68984
231327	40285.7142857
22123	296226.415094
110265	1115879.82833
54381	283142.857143
27425	9106796.1165
622402	314285.714286
19044	15602.3060797
547253	18955.1428571
19981	85007.6086957
19943	216058.394161
20872	25003.6065574
16424	18596.5714286
233016	129126.213592
18477	20753768.8442
56348	41025.6410256
77987	17879.8908098
15502	672544.080605
319625	461988.304094
12038	18076.2852405
218236	377142.857143
433256	78770.1317716
18115	232965.009208
140740	12191.7105263
11758	16607142.8571
22017	500000.0
218865	471476.510067
103554	6728.1606077
13667	14591.6030534
209131	2292.42857143
70257	279714.285714
76238	146646.341463
102866	468571.428571
97112	4126.24254473
15953	248857.142857
16548	121812.080537
16554	608571.428571
232906	22168.0
12499	976580.796253
78689	30571.4285714
16865	44571.4285714
270106	772511.848341
66154	16846.2857143
71147	27450.9803922
50798	915512.465374
18405	25928.5714286
208846	2341.78272981
14161	204000.0
14061	265.71197411
113868	247641.509434
53328	86571.4285714
56357	1308962.26415
114896	4306.71736375
11606	1869.97903564
12319	25501.7182131
67809	141142.857143
74244	63037.2492837
80861	690.309734513
19989	106296.296296
226856	2020.27027027
230935	42576.0286225
70152	124000.0
14863	10183486.2385
71775	5469.14285714
16987	16643.9290587
268566	221428.571429
226352	7478.28571429
77300	56000.0
20847	5952.5460455
59010	5066666.66667
68472	1750.91428571
14248	37428.5714286
27367	1513647.64268
272589	26900.8571429
20116	658653.846154
98999	11374.0
57440	46355.1401869
20181	6553.31905782
208869	23545.7142857
208643	181250.0
102448	1319.16515426
14232	72388.0597015
13171	425311.20332
19684	241852.487136
11826	12014.1263941
67732	119714.285714
228607	3675.14910537
319195	646739.130435
57279	374285.714286
94063	14444.8571429
20104	1120481.92771
70435	9401.14285714
15139	95.9642857143
50880	109953.703704
15926	4541062.80193
19305	10921.7527387
106581	56857.1428571
64291	3986.28571429
53415	221714.285714
72162	1866.48571429
18815	12807.8817734
18984	520648.967552
69656	204571.428571
17961	30439.8148148
14872	573770.491803
75475	6389.13043478
54342	1831521.73913
56752	983805.668016
270166	129495.268139
214579	198852.772467
66813	128000.0
76846	2020618.5567
20341	21314285.7143
27045	15307.7399381
70456	81428.5714286
14718	1193704.60048
26451	1297297.2973
213753	22500.5714286
67979	84571.4285714
78894	239583.333333
234734	287190.082645
67844	4094.30493274
66461	43273.0569948
217980	21472.0
12492	39121.3389121
74616	36363.6363636
68021	654285.714286
243168	10274.2857143
19921	404591.836735
99571	27064.2201835
69550	3715.34883721
27219	67574.9318801
14630	989051.094891
110954	219626.168224
66536	255428.571429
26961	490272.373541
63828	1603.81877023
13195	270833.333333
15199	23391.7142857
74148	242571.428571
27376	279790.940767
70120	3555.29661017
243385	2616.68571429
232449	189622.641509
93736	1659.11428571
170459	42857.1428571
67115	52995.3917051
67426	49302.3255814
11433	22444.0366972
68817	162656.641604
12039	66063.3484163
381038	6495.22546419
22436	75655.4307116
12460	98905.1094891
17850	283422.459893
76429	19033.7037037
27176	320676.691729
23986	144501.278772
223646	30285.7142857
239570	314285.714286
14732	4130.71342201
26363	6522.11538462
22275	23486.6485014
72748	264857.142857
11816	216077.170418
110960	427977.839335
75735	13562.4087591
71743	81882.7708703
16971	10341.0341034
14865	30571.4285714
14431	20086.8644068
15439	1961.08571429
433375	105428.571429
107146	234459.459459
76763	2295.05714286
80285	195142.857143
13482	34342.1052632
14719	2202325.5814
234309	123305.084746
27384	3374613.0031
22121	837438.423645
269180	19914.8029819
15473	98857.1428571
14651	2016181.22977
17155	18625.9541985
170460	41714.2857143
104923	101675.977654
19159	6651.14285714
15356	2790769.23077
83490	506.448828607
14325	224857.142857
16427	22729.7142857
76491	3428571.42857
67891	587112.171838
52705	122285.714286
66988	1171483.62235
11428	762654.668166
15378	15611.1814346
66480	424019.607843
18605	5447.46136865
108079	27173.9130435
227399	10628.8751107
14081	366237.482117
11306	30718.0851064
99375	33465.085639
13361	431550.802139
109801	1630434.78261
13107	1463.54378819
52633	221014.492754
432502	1240000.0
109754	983388.704319
230161	15420.0
77371	27247.706422
230857	15604.6814044
18770	271777.003484
20249	8127.88732394
66234	4291.12627986
56382	41559.2039801
238055	15466.0
19899	235106.382979
64385	5299.04580153
246221	1242424.24242
319277	30857.1428571
12846	283018.867925
11699	8502.28571429
100163	35384.6153846
13601	777.657142857
65967	113714.285714
52538	3073047.85894
110391	2178423.23651
13121	20477.1371769
235386	8710.57142857
110460	403809.52381
319263	7190.57142857
15446	557620.817844
17912	81391.1472448
13180	1240384.61538
12268	3092.86536249
211389	85714.2857143
94175	21414.8571429
80907	110285.714286
100039707	10272.2857143
98711	8160.70381232
76282	99193.5483871
18242	1667425.96811
74735	19250.6818182
17025	161212.121212
12894	161707.6326
14151	62857.1428571
69834	14327.6190476
16425	11566.8571429
26377	1984.03571429
26876	59946.9496021
69104	3393.66906475
56690	80487.804878
14864	1125000.0
50790	9497.60900141
52585	181789.13738
14775	1671641.79104
94279	21051.1428571
20280	367333.333333
17855	37721.5189873
103711	969348.659004
108037	248285.714286
216558	3070866.14173
13872	8774.07407407
109672	791428.571429
56615	108387.096774
15488	367346.938776
66681	1474193.54839
67247	274000.0
12780	8749.18988983
211006	1922.53968254
212647	148754.448399
27361	10490.5714286
12266	82381.2387252
100198	27629.9112801
16889	64231.7380353
14661	2670250.89606
89867	1830.02857143
70335	17154.5714286
14137	9162.98076923
17533	5595.53571429
102022	780000.0
68671	201485.148515
14121	281065.088757
15944	160000.0
71911	3877551.02041
14645	208579.088472
111175	164356.435644
20743	26727.7142857
16859	10055.2407932
71382	903.504672897
17158	33391.3043478
67856	27890.0
235582	1831.26195029
12040	49230.7692308
69574	706122.44898
14430	8034.30079156
67432	12182.2857143
380660	2346.77419355
223776	113428.571429
110213	9712.85714286
12892	69977.4266366
117589	1916.47798742
68347	94285.7142857
11670	100000.0
68436	138461.538462
11520	647.685714286
13897	42526.6903915
60525	246790.299572
11669	6840077.07129
20503	2308.47107438
14473	118857.142857
68646	76000.0
67880	190573.770492
432720	1648571.42857
68312	41163.7614679
268860	728000.0
171282	9986.4608076
68267	36571.4285714
G3UYJ7	135142.857143
544963	491428.571429
74147	270194.986072
26358	4440154.44015
75731	11828.8571429
73132	6003.71428571
11532	2189839.57219
20853	28402.2857143
18194	223756.906077
56738	17610.0628931
20216	206896.551724
29811	5268.0
11655	21495.3271028
67442	2476.51888342
14862	4724770.6422
100727	260857.142857
12350	1861538.46154
19299	88012.1396055
19125	36727.8797997
26458	9009.83870968
13849	55824.1758242
68352	485.314285714
110196	1067988.66856
104158	3787610.61947
72599	1402321.08317
21743	174242.424242
19733	16936.2857143
108156	842780.748663
20322	1380952.38095
434437	36476.426799
74114	57352.9411765
14073	70857.1428571
74185	29487.1794872
76263	2407079.64602
13850	315884.476534
235674	563679.245283
16922	31952.6627219
15490	16360.4790419
19193	4212.30769231
74637	70168.0672269
69981	13253.1428571
110695	205936.920223
18082	605714.285714
17117	25220.2099738
50799	580000.0
75578	21854.5714286
71755	84084.0840841
14629	147095.761381
264895	11000000.0
58805	671.828703704
104174	656.087804878
105387	760000.0
74159	2613.14285714
13595	50434.7826087
11720	211111.111111
67307	149142.857143
69865	31142.8571429
217328	442857.142857
14085	59904.5346062
18105	201298.701299
234564	1097142.85714
70266	75707.5471698
22238	2723.01886792
212933	51292.2465209
229905	79120.8791209
99586	36975.6097561
103140	577142.857143
394432	478342.749529
20425	949790.794979
16880	8830.86080586
17454	1362.31428571
12359	1110056.926
230696	37714.2857143
319554	506607.929515
14080	913385.826772
14867	7522.47706422
11761	132.625656414
70789	2532.97413793
14263	6298.87429644
11534	2240997.22992
74754	2172.86821705
17836	51428.5714286
11668	4311377.24551
102632	235714.285714
108682	15883.7164751
209692	2684.37142857
18559	52000.0
30956	13714.9028078
20768	123451.327434
270076	116894.977169
13649	6982.31404959
11812	10258.8571429
28199	12029.6903461
18408	5047.71428571
208715	336538.461538
68371	81142.8571429
320940	1043.57838795
66887	6808.33333333
15360	16023622.0472
11430	1007564.29652
56018	158285.714286
394436	61869.1588785
268782	691.500974659
246277	45030.4259635
102294	378.533333333
68591	5957.14285714
100039008	9934.85714286
266744	7469.42857143
12411	126024.955437
67528	30285.7142857
11898	1089805.82524
22117	2787878.78788
11671	254132.231405
67815	50571.4285714
60440	2019.22857143
15233	50112.3595506
269378	5277777.77778
93732	892.643171806
227231	129333.333333
14871	904166.666667
107869	1133165.82915
20887	4948453.60825
14874	537037.037037
192166	17627.8563656
15445	68193.3842239
109900	495689.655172
76279	2434.6
12623	2454285.71429
107747	616407.982262
77559	90857.1428571
237320	14534.2857143
67375	2717.69230769
18478	15915.0110375
71761	490.798122066
107766	5625.17482517
83702	45201.2383901
21816	127.693251534
74129	4066.16800921
56794	9855.76592083
14711	133788.395904
70762	31349.2063492
71760	1238.81763527
15494	388571.428571
11522	8640000.0
381110	13706.8571429
11846	34978.5407725
208665	4261.23076923
117147	7373.64746946
76974	16952.0
110095	80117.6470588
19683	3808.57142857
240549	9292.85714286
67758	66582.9145729
12116	26535.6265356
109731	1463461.53846
71664	206285.714286
18416	923728.813559
56189	335.723684211
104086	9300.0
22262	31731.3531353
15486	23498.9501312
14859	1045248.86878
54150	1038.62857143
15109	4042.92237443
15483	8019.17808219
18979	2117.35211268
67816	23010.8571429
66185	2457.62857143
66193	2246.0
66874	15599.1428571
66274	4647.71428571
67892	8837.42857143
69864	38285.7142857
112419	62000.0
70261	5955.14285714
72275	44857.1428571
67157	2145.8
78832	3486.57142857
76482	4627.42857143
66674	9733.42857143
240185	18052.8571429
232345	739.464882943
333424	46857.1428571
69684	8195.71428571
56321	7261.71428571
56199	3782.37762238
76408	4573.47340775
239273	5333.14285714
11666	1563.99456522
68758	849.739413681
76507	64447.4034621
233099	28420.2857143
94180	4416.0
74205	35277.7777778
60595	887.543859649
56444	17140.8571429
109275	3209.91735537
58860	5034.47537473
231821	86571.4285714
56417	33786.0780985
76889	3515.57223265
11519	2387.28571429
11538	7697.71428571
11568	960.4
101351	4476.28571429
226250	358.371428571
216549	38000.0
11596	3126.57142857
68262	2030.79365079
11603	336.635897436
72947	5188.43683084
74340	54975.5301794
74340	16037.6835237
52906	5352.85714286
108897	1319.2
432442	3720.28571429
11648	2146.86940966
105349	8725.07739938
70861	2709.28571429
67605	24669.4285714
23797	437.306889353
69748	36571.4285714
19378	6016.6023166
56847	850.1171875
621603	27568.8571429
268420	2574.85714286
11687	9620.66365008
11689	3755.19287834
11647	1275.82061069
52206	6538.41387856
219033	951428.571429
108857	2550.91428571
70797	3954.47004608
71782	8255.14285714
245886	1562.37142857
225187	3270.28571429
77531	1644.14285714
72074	118285.714286
105722	133.14
26359	429.942857143
11752	33142.8571429
11768	378250.591017
108012	13812.5
11778	10010.880829
11782	6983.33333333
74385	1208.45714286
11783	5934.74779824
11789	1671.70474517
11804	1354.39886846
245282	46857.1428571
11834	3043.61917623
11836	2857.1192053
215821	24560.0
71435	4393.71428571
71302	7519.42857143
330914	9107.14285714
216831	37714.2857143
213498	12121.4285714
16800	15683.4285714
54126	8358.46867749
77044	1788.94285714
238247	7733.71428571
76813	4773.14285714
74100	14973.7142857
11883	4443.87351779
13196	582.528334786
211914	7934.44676409
75452	7193.71428571
11899	2785.31428571
320817	33714.2857143
11907	4600.96899225
11909	2105.33880903
73991	926.228571429
76295	15006.2857143
170759	4003.14285714
98660	689.754901961
11932	8443.79310345
53313	36705.2023121
11945	885.065789474
66349	3696.85714286
21871	9590.53738318
11979	2935.22571819
54670	5156.11510791
50771	1760.20942408
22589	841.760904685
110616	6809.29577465
382423	10475.1428571
11567	11814.041514
78937	94285.7142857
27215	5700.74074074
93961	310064.935065
72297	21346.5053763
227327	3285.13853904
14422	215686.27451
14595	24676.1904762
107831	2020.29077118
207495	2275.57142857
102774	586.4
71492	6422.28571429
319845	22670.8571429
227707	46000.0
57278	5343.08681672
29815	17809.4285714
76960	223142.857143
12048	13621.888412
80288	190.945714286
56208	7707.8125
12068	24481.3559322
12075	1138.53512706
224630	25250.877193
78653	449.885714286
18843	484.257142857
228801	7569.71428571
72399	4338.24027073
14312	909.573934837
192120	16278.8571429
547431	1147.91428571
94192	111294.76584
59048	509493.670886
224171	728571.428571
320827	7790.57142857
217310	78000.0
76459	9565.25423729
71934	50000.0
12293	1168.54034451
12297	2096.07438017
12298	8938.15028902
108802	257142.857143
55984	347.782178218
235604	391.54296875
76025	60545.9057072
67252	22671.7142857
381122	153383.458647
12335	1343.36175396
12337	8919.375
12339	4775.64575646
12345	2340.28880866
192160	2361.1747851
268932	5350.57142857
12366	2343.5840708
12390	221604.938272
212139	3986.85714286
67433	22889.4285714
207607	10450.0
216613	184857.142857
108686	11977.1428571
68339	632.514285714
67015	52285.7142857
215707	28244.8571429
51813	1811.6
12443	5338.98305085
12454	6874.57142857
67974	5600.28571429
235505	1217.89181692
12476	88537.5494071
17470	4283.81294964
69165	1535.35384615
12494	302960.526316
12520	20668.220339
12521	52631.5789474
171486	7366.0
66440	10668.2352941
216150	5726.38297872
226751	7126.57142857
240505	2914.63571889
104445	5212.85714286
109332	6359.06362545
268663	170285.714286
72040	9716.28571429
52858	5576.5258216
12534	50857.1428571
18555	2686.89516129
18557	2617.29490022
12567	5960.72607261
12571	38343.5582822
12572	9687.28323699
107951	1754.70430108
12576	5579.18781726
12580	1873.39285714
12591	38585.2090032
26365	13332.8214971
214932	13544.8571429
108013	1268.29218107
57754	831.914285714
99712	567.475961538
11537	20309.6525097
70737	5427.12006717
68567	105714.285714
68044	9252.57142857
14004	27984.5714286
12662	8260.57142857
69993	2451.54285714
12675	11629.261745
71722	2008.97142857
21771	2296.45714286
229927	1810.4978355
99663	9106.70995671
209195	25000.0
94040	61142.8571429
218335	1667.85714286
65945	2099.82857143
94220	54285.7142857
53621	13816.0
12805	335.343137255
12808	9164.57142857
97484	38857.1428571
12814	2712.13968958
12825	6774.3852459
12827	68.1839484476
245026	147.174392936
17846	18406.8571429
12850	21001.843318
69802	14989.0909091
12856	64719.047619
66359	126000.0
18117	12394.8571429
12861	219819.81982
232680	5665.70743405
12874	36238.1989833
12876	55252.1008403
67579	14712.8571429
12890	26110.0
70574	925.011286682
54188	7578.0
12903	19365.4285714
12905	7030.57142857
58799	53258.4269663
66877	4197.10144928
56693	353.571428571
382056	4340.85714286
74343	144285.714286
12959	914.542857143
56449	3176.73130194
121021	340.554361839
13008	358549.222798
209294	470.142857143
67337	3605.42857143
108062	9168.57142857
12386	4715.32004197
80281	5310.28571429
13047	1627.19471947
16433	11827.7142857
72017	6046.2295082
74256	2052.5210084
77951	21321.4285714
72082	261224.489796
72303	81428.5714286
52846	9362.0
28040	2741.68571429
231871	6264.85714286
13143	5372.16216216
13163	222.056833559
56320	15889.4285714
83703	22365.1428571
71833	3734.79532164
13175	27910.0529101
319618	2634.08304498
67665	98929.3361884
59288	37554.9450549
102323	2749.05714286
76863	505.514285714
234733	2317.65714286
53975	5463.75757576
72121	8974.28571429
105841	923.057142857
54722	15565.4285714
13139	11658.630137
227333	2629.48571429
54004	1669.67213115
192119	558.298538622
23856	5646.0
64451	191142.857143
213550	1217.51428571
23859	2794.37142857
13385	182.803867403
73712	444.171428571
13400	2574.80190174
240283	7780.57142857
13417	357142.857143
83945	11500.0
99349	11677.7142857
246738	1831.85714286
13423	5104.81586402
13429	632.306805075
210293	428.714285714
68813	16110.2857143
70028	3782.28571429
13479	14438.2926829
19708	37595.9079284
74388	3247.42152466
26757	412.514285714
65254	8319.5035461
93838	5249.14285714
66556	360.4
13518	289.592637705
68730	789.178947368
13426	1427.5955414
110350	469.879238272
56455	11746.0674157
104394	2099.92682927
70601	7457.14285714
69123	4474.85714286
353190	11918.8976378
66967	20193.3404941
67484	3490.0
77627	15465.7142857
216616	4232.85714286
114601	6559.42857143
13661	46666.6666667
110147	839.271575614
69860	4566.28571429
27103	5478.76213592
26987	60000.0
15571	33787.4659401
13709	11996.5686275
140580	28473.1774415
140579	1336.62857143
54325	16892.1146953
77766	16254.028436
170757	13006.7658999
14791	1181.25714286
13800	13092.2693267
71946	6341.71656687
217364	9568.66485014
209558	1522.08237986
12495	9832.54901961
12497	21324.5714286
13821	39362.9124005
13823	1281.37782562
13823	5074.27341227
13829	2247.37142857
13844	2649.19517103
77781	10278.5714286
99662	53142.8571429
28042	2014.64824121
236930	714.628571429
77767	1628.2
78943	808.761514841
26918	6614.16026345
56226	31142.8571429
207920	725714.285714
14027	2667.81326781
74190	1365.51428571
107371	36285.7142857
66583	1510.0
50912	3531.3416009
14055	1461.57965194
14056	1834.71849866
23873	8262.0
432940	8702.85714286
84652	8594.57142857
71721	9238.28571429
226252	14484.8571429
68936	9281.14285714
319604	114.5
214469	659.8
68675	7354.85714286
73385	64000.0
192173	7777.14285714
218850	4032.57142857
52793	385714.285714
18300	591428.571429
244853	15166.2857143
213956	3384.57142857
399603	9161.42857143
68099	1492.4
67420	1419.78640777
380601	143142.857143
230904	2369.6969697
