Gene names	Intensity L Midbrain
71702	5461.97007481
19951	228148.148148
18534	6706.91318328
667846	95142.8571429
28080	488262.910798
53381	1497.00729927
217666	2913.36206897
70207	14296.2857143
66407	9394.85714286
230866	2219.97142857
20851	490.432569975
193813	17868.5714286
68493	6623.14285714
23942	260.598802395
110842	642857.142857
20848	1277.5974026
16774	463.906390639
19934	92187.5
235439	100857.142857
66427	99428.5714286
66997	32675.4385965
66397	7594.94949495
70675	4030.08196721
223593	421.514285714
94282	20889.1428571
19352	4468.43657817
66590	51181.1023622
56200	2575.14285714
67863	20179.7142857
26914	59946.2365591
105148	9112.51980983
66857	6452.28571429
22321	3646.39746635
18222	1566.3093415
73139	53714.2857143
360013	4171.95121951
71745	10435.8389262
140483	7301.3559322
109168	2301.22857143
58875	61194.0298507
99371	6517.14285714
22230	21486.970684
18803	1171.65898618
72361	632.171428571
217365	1950.0
67054	43529.4117647
107045	3466.12903226
53315	17568.5714286
219189	28857.1428571
170728	10958.2857143
228140	2898.85714286
19942	159558.823529
67671	24948.5714286
56280	674.828571429
15925	6902.64965653
217337	922.032
67941	61523.8095238
52040	414.514285714
71586	89.0243902439
76890	4478.57142857
27267	7860.77015644
70247	10445.6453305
27407	6912.57142857
230709	754.568421053
330177	1591.31403118
56384	18996.0
192159	624.368308351
66711	5611.71428571
21780	609053.497942
69956	941.371428571
217866	37428.5714286
98828	400.028571429
81910	11900.3115265
14376	20338.9830508
665155	13765.7142857
20751	62068.9655172
381045	18338.0
224742	4617.42857143
234407	844.635332253
108654	382.114285714
17159	2216.88055281
13367	698.533864542
66384	1964.23611111
245474	1684.44007859
22139	340000.0
55989	39714.2857143
66258	2876.85714286
20055	57313.0136986
18777	20272.6086957
12896	24772.0364742
71472	126.227941176
73158	28060.0
338359	4154.0
235406	629.885714286
12628	361.272285251
69597	7389.65087282
66841	76948.0519481
192136	1818.14285714
66736	18974.8571429
11769	2504.49367089
68015	16288.9518414
19212	9452.57142857
232536	2177.77142857
19266	1306.69456067
18139	2904.28571429
110826	608571.428571
56043	4653.48837209
20334	2266.53594771
69202	235142.857143
22224	1513.88888889
217615	155.465714286
225326	82.1330326945
50529	7947.14285714
67871	190839.694656
27395	9733.71428571
66890	3822.34636872
20818	475836.431227
11881	1018.61423221
225791	12927.4285714
56187	11676.8959436
56709	1254.14893617
14635	9562.40409207
27207	31526.5822785
27364	58112.0943953
66885	10161.1111111
223267	4929.14285714
69632	2436.74659754
18950	38062.283737
67006	831.085714286
14268	149.136051675
11855	915.856095936
226562	12177.1428571
14252	7718.69158879
331401	51.0583437892
67994	14012.5714286
19330	34358.7378641
56305	7550.57142857
78523	969.085714286
207304	283.101604278
69955	2131.92904656
76187	4383.65591398
228961	3002.67175573
13384	13093.7142857
74142	29188.6195996
229900	227.845714286
229211	19840.0
66821	9696.57142857
66948	15023.2445521
100705	1288.57142857
11845	22146.8571429
319945	860.630081301
67163	21810.0
66475	8932.16783217
14870	1471428.57143
13088	234.38
110446	877358.490566
20917	77829.0993072
226139	518.571428571
239528	1268.02325581
77721	2003.8
94064	6672.0
20717	11039.4285714
70829	1517.0
26462	24809.1603053
72039	17852.1617852
11905	9053.97849462
13884	15014.4404332
22325	153.087557604
64143	58252.4271845
72722	1099.62857143
13113	472.425447316
328099	74285.7142857
12034	232285.714286
97998	1288.51428571
72535	33526.0115607
66052	15626.6272189
66753	3638.92339545
3338902	265.565714286
66071	19457.4285714
664994	22299.1428571
229317	1614.31428571
28200	29946.2365591
27368	324.485714286
65973	1238.34008097
11637	49372.3849372
21974	220.719602978
74838	4185.20231214
231801	17117.4285714
110198	17996.1852861
14057	58000.0
20102	46768.0608365
68147	5383.54978355
56248	541850.220264
57344	7736.43617021
110135	4708.31600832
68133	51428.5714286
75456	30000.0
75778	91428.5714286
18816	3036.25254582
76740	847.171428571
68052	23162.9139073
68585	5633.42857143
22235	5153.95537525
13885	201418.439716
14148	5117.14285714
107508	22354.4973545
140630	4085.14285714
14962	6060.84099869
71602	173.261065944
27370	68547.826087
20655	1500000.0
20239	9489.71428571
71701	4317.11366539
16564	5718.54066986
22247	14627.6507277
28185	35428.5714286
226414	45109.7804391
13494	928.4
26965	4662.24226804
17777	45428.5714286
69219	1280701.75439
67452	4683.71428571
72584	6780.10309278
67636	1093.71428571
56428	12014.2857143
26926	52941.1764706
232078	1189.31428571
78903	3277.42857143
11287	82857.1428571
19179	40227.2727273
67414	662.6
20649	13574.8571429
17281	625.257142857
52637	640000.0
20317	1050.51428571
71336	448.730650155
15108	79693.48659
229900	308.657142857
56298	4446.0
230073	960.323974082
52815	2709.7107438
11818	1588.65714286
14466	979.533980583
319876	2208.11428571
68917	50571.4285714
20714	23572.8571429
19043	1466.51282051
66488	50571.4285714
216443	2444.56762749
78038	9260.03552398
16337	123.644314869
266645	672.857142857
11773	140919.54023
70361	2353.77176015
14132	318.371428571
108888	80571.4285714
67841	9630.57324841
11980	2047.86771105
80898	1272.58064516
26912	8382.69230769
22019	15213.9461173
80708	2099.37142857
13036	3743.24324324
14972	1086.99186992
67763	8186.85714286
52575	434.857142857
110006	817.932098765
213027	808.342857143
75599	24494.0
217069	2808.51735016
16784	16450.3614458
67895	346020.761246
13804	4615.30612245
103742	29714.2857143
68193	4501.21019108
338366	4221.14285714
19933	5424.0
223722	229.640419948
77038	15114.6153846
70568	4996.28571429
77697	18048.5232068
212442	16464.2857143
D3YW41	4023.71428571
26397	1059.30835735
104776	178317.757009
218629	1514.2
66477	5264.0
56422	2393.48571429
106564	11698.392283
13052	389.808219178
27377	270.321678322
233016	57281.5533981
12258	594.107142857
67993	209.948051948
209200	11119.1176471
231327	628.857142857
22123	20566.0377358
110265	5187.55364807
54381	5400.85714286
27425	309708.737864
16424	4857.42857143
233016	14425.7281553
18477	1427135.67839
56348	8352.88461538
77987	601.501364877
15502	74559.1939547
319625	17425.1461988
12038	575.903814262
218236	5381.71428571
433256	7090.48316252
18115	4022.46777164
140740	187.276315789
11758	1562500.0
22017	36667.5
218865	1217.23154362
103554	48.8133478025
13667	1080.0
209131	24927.1428571
70257	9020.57142857
76238	37500.0
102866	35142.8571429
97112	171.787276342
15953	3086.28571429
16548	49664.4295302
16554	2435.54285714
232906	4359.42857143
12499	3194.84777518
78689	730.142857143
16865	1446.54285714
270106	28268.7203791
50798	2208.17174515
18405	78285.7142857
208846	1002.04271123
14161	15818.8571429
113868	2310.63679245
53328	82857.1428571
56357	81603.7735849
114896	52.3776932826
11606	2904.40251572
67809	3428.28571429
74244	1885.38681948
19989	2789.85185185
226856	705.945945946
230935	1645.00894454
70152	3742.0
14863	642201.834862
268566	80857.1428571
226352	103.52
77300	1675.42857143
20847	100.488624052
59010	7291.55555556
14248	1091.85714286
27367	67741.9354839
272589	14050.0
20116	83173.0769231
98999	412.628571429
57440	166542.056075
20181	715.974304069
208643	14750.0
14232	5240.04975124
13171	55186.7219917
19684	219554.030875
67732	473.114285714
319195	41402.7173913
57279	3563.71428571
94063	1194.91428571
20104	81526.1044177
70435	2498.68571429
50880	8543.05555556
15926	103623.188406
106581	364.742857143
64291	6800.57142857
53415	4240.57142857
18815	1787.93103448
18984	17551.6224189
69656	9357.42857143
14872	12485.2459016
54342	16616.8478261
56752	61336.0323887
270166	3352.99684543
214579	74760.9942639
66813	1122.37142857
76846	72164.9484536
20341	46857.1428571
27045	744.613003096
70456	11752.5714286
14718	1966101.69492
26451	44512.1621622
67979	315.2
78894	1419.98511905
234734	20351.2396694
66461	890.155440415
217980	1274.97142857
12492	1387.71966527
74616	3120.57416268
68021	154571.428571
243168	329.342857143
19921	40140.8163265
99571	1569.51834862
27219	572.72479564
14630	22188.3211679
110954	6753.73831776
66536	23748.8571429
26961	33778.5992218
63828	26395.4692557
13195	8635.41666667
15199	139142.857143
74148	2942.85714286
27376	2719.05923345
243385	4902.0
232449	795.943396226
170459	582.028571429
67115	3402.58064516
67426	11664.1860465
68817	2204.36090226
12039	2722.85067873
22436	2740.82397004
12460	4624.08759124
17850	21122.9946524
76429	866.888888889
27176	18413.1578947
23986	12030.9462916
223646	655.742857143
239570	3364.57142857
14732	152.684401451
26363	484.942307692
22275	1667.92915531
72748	9265.42857143
11816	2299035.36977
110960	3732.13296399
71743	15762.5222025
16971	3960.3960396
433375	6514.85714286
107146	68918.9189189
80285	318.4
13482	684.815789474
14719	1079069.76744
234309	15067.7966102
27384	24385.7585139
22121	27309.3596059
269180	2149.30777423
15473	250000.0
14651	954692.556634
17155	168.961832061
170460	1187.31428571
104923	7011.17318436
19159	4752.0
15356	60307.6923077
14325	34571.4285714
16427	8146.28571429
76491	141904.761905
67891	27207.6372315
52705	1942.71428571
66988	60115.6069364
11428	13948.2564679
66480	15364.7058824
108079	1129.58333333
14081	105007.153076
99375	1695.3886693
13361	23554.0106952
227696	600.514285714
109801	646739.130435
13107	74.7942973523
52633	39492.7536232
432502	53142.8571429
109754	31308.6378738
77371	496.385321101
18770	17944.2508711
20249	7833.52112676
56382	3060.89552239
238055	5662.0
19899	3669.89361702
64385	615.839694656
246221	44781.1447811
26378	1041.88356164
12846	49433.9622642
11699	2612.51428571
65967	95428.5714286
192653	426.514285714
52538	94206.5491184
110391	1066390.04149
235386	406.457142857
110460	39619.047619
319263	1451.91428571
15446	2126.17100372
17912	628.057813911
13180	376923.076923
12268	32.0621403913
211389	5748.9010989
80907	45714.2857143
76282	1591.35080645
18242	57630.9794989
74735	137.009090909
17025	9566.96969697
12894	2700.90556274
14151	8534.04761905
16425	316.4
56690	2964.83739837
14864	347.290178571
50790	506.033755274
52585	17872.5239617
14775	272636.81592
94279	1341.31428571
20280	47400.0
17855	4228.35443038
103711	140996.168582
108037	5517.14285714
216558	175984.251969
13872	1803.83141762
109672	221142.857143
56615	2950.77419355
15488	17278.9115646
66681	145645.16129
67247	7507.71428571
212647	12386.1209964
27361	3754.85714286
12266	7456.404089
100198	672.192648923
16889	1574.20654912
14661	514336.917563
70335	471.257142857
102022	877.2
68671	30940.5940594
14121	48816.5680473
71911	148979.591837
14645	825737.265416
111175	6323.76237624
20743	190000.0
16859	1175.18413598
17158	56.6339130435
67856	5500.0
12040	8304.87179487
69574	73469.3877551
14430	1229.70976253
67432	1159.11428571
380660	170.997067449
223776	3865.71428571
110213	165.894285714
12892	3552.14446953
68347	291.6
11670	14682.5607064
68436	26823.0769231
13897	374.181494662
60525	6837.51783167
11669	187861.271676
14473	4507.42857143
68646	21009.1428571
67880	10736.4754098
432720	1493.4
68312	9051.83486239
268860	234000.0
68267	34285.7142857
G3UYJ7	86000.0
544963	2424.38095238
74147	5977.29805014
26358	68532.8185328
73132	340.2
11532	96256.684492
20853	1378.34285714
18194	999.613259669
56738	969.386792453
20216	445.75862069
14862	268807.33945
100727	123.751428571
12350	155769.230769
71562	6693.44262295
19125	2058.93155259
26458	2564.83870968
13849	3910.32967033
110196	46458.9235127
104158	21415.9292035
72599	1372.28239845
21743	42803.030303
108156	22887.7005348
20322	39775.9103641
434437	1659.35483871
74114	7659.64052288
14073	1919.2
74185	2392.87749288
76263	42794.6902655
13850	25451.2635379
235674	9090.56603774
16922	862.100591716
19193	696.256410256
231691	138.653495441
69981	2767.4
110695	43413.729128
18082	300000.0
17117	4730.97112861
50799	76285.7142857
75578	252.708571429
71755	34834.8348348
14629	7952.11930926
223337	1386.37142857
264895	47428.5714286
104174	4725.95121951
105387	1055.08571429
11720	14168.4343434
17842	851.142857143
67307	4536.57142857
217328	254.38
14085	18735.5608592
18105	24222.0779221
70266	2974.05660377
212933	1583.67793241
229905	4524.3956044
99586	591.970731707
103140	3033.71428571
394432	2893.4086629
20425	3172.59414226
12359	88045.540797
230696	5337.14285714
319554	21001.3215859
14080	503149.606299
11761	210.840210053
70789	1974.03017241
11534	145983.379501
17836	4690.0
11668	65868.2634731
102632	1199.42857143
108682	1725.97701149
209692	832.4
18559	3930.85714286
30956	2053.13174946
20768	10400.4424779
270076	4979.45205479
11812	5767.42857143
28199	694.153005464
18408	394.142857143
208715	7122.11538462
68371	2070.74285714
15360	22834.6456693
11430	10124.6596067
56018	4237.71428571
394436	154.826168224
320415	1126.82857143
268782	2364.52241715
246277	728.275862069
100039008	1635.62857143
12411	1248.37789661
11898	225242.718447
22117	90235.6902357
11671	4981.19834711
67815	7912.28571429
103655	40.12
15233	5141.57303371
269378	174305.555556
93732	52.9676945668
217593	396.8
227231	31800.0
50500	457.514285714
272428	315.882352941
14871	34155.0
107869	8740.45226131
20887	3746.39175258
382053	1827.14535902
14874	91666.6666667
192166	2923.1773667
15445	2547.07379135
109900	34913.7931034
12623	25735.4285714
107747	71951.2195122
77559	12133.7142857
237320	1348.25714286
67375	4940.13377926
18478	5475.27593819
71761	615.821596244
14528	876.058091286
107766	666.678321678
83702	2171.82662539
74129	3033.6018412
56794	3646.98795181
14711	3986.00682594
70762	1741.4021164
71760	1901.82364729
11522	42133.3333333
11846	38197.4248927
208665	11683.6923077
117147	7703.31588133
76974	815.828571429
216456	1290.54817276
110095	12941.1764706
240549	319.942857143
67758	4610.8040201
12116	17060.1965602
109731	37884.6153846
71664	813.942857143
18416	18388.4180791
104086	891.181988743
22262	14186.4686469
232493	542.116477273
14859	27992.760181
27400	1040.78864353
15109	9013.69863014
11889	147.447183099
18979	3756.61971831
68327	136000.0
104457	780.057142857
66193	32285.7142857
66874	1480.62857143
67892	23528.2857143
112419	3821.14285714
72275	247.662857143
69642	3949.71428571
66421	4703.42857143
70415	771.085714286
67157	7086.28571429
76482	1559.11428571
240185	1785.94285714
224805	40.1714285714
69684	1371.65714286
56321	2448.68571429
329165	5348.43049327
76507	221.37150466
233099	3868.85714286
72482	7077.14285714
11421	148.201219512
94180	48000.0
83766	4736.61971831
60595	662.445175439
56444	642.828571429
242894	5402.57142857
11488	7534.0
11496	3684.28571429
23792	9862.84680338
231821	405714.285714
56417	388.0475382
11519	223142.857143
11529	418.262032086
11568	68.7457142857
11596	1835.05714286
68262	2586.32275132
52123	6866.0
72947	303.062098501
52906	26329.4285714
108897	14420.5714286
229949	1259.32384342
238276	120857.142857
432442	3844.28571429
11648	197.513416816
70861	311.142857143
67605	1979.71428571
23797	614.655532359
621603	656.4
11687	390.558069382
11647	1433.74045802
74018	1851.60508783
52206	12763.3209418
71782	7661.14285714
225187	7007.42857143
77531	23355.7142857
72074	345.085714286
68743	4577.42857143
105722	58.4171428571
26359	857.571428571
108012	11770.625
11778	3680.56994819
11782	405.25
11783	153.25060048
319924	4953.42857143
11804	2385.71428571
11815	8403.14285714
215821	472.142857143
71435	3105.14285714
71302	3848.0
330914	5005.42857143
213498	1354.17142857
207212	697.571428571
16800	11911.4285714
73341	74.0363164721
77044	8864.28571429
76813	3132.28571429
216869	1292.63414634
11883	1204.3083004
11877	1794.11428571
13196	1647.25370532
211914	3676.0960334
67855	385.485714286
68938	1462.08571429
11899	2441.2
11907	167.713178295
76559	907.171428571
73991	16668.5714286
98660	69411.7647059
11932	10809.3103448
11941	493.322203673
381290	13825.4285714
11945	297.411184211
54411	5767.17062635
21871	74.4859813084
140494	247.334933974
66237	571186.440678
22589	1011.91437803
110616	688.281690141
78937	12323.4285714
27215	2087.65432099
14421	674.165103189
14422	998.019607843
14595	378.847117794
67384	2573.96061269
107831	2729.07711757
102774	487.314285714
71492	5290.85714286
227707	18850.0
57278	754.115755627
12032	9538.05209513
12033	2692.82857143
12927	241.567505721
76960	143428.571429
192197	7442.0
12035	30829.015544
229672	277.571428571
12075	217.638266069
224630	733.552631579
69556	8318.0
66162	27676.0
78653	3394.0
18843	215.32
75770	9618.0952381
12217	166571.428571
12260	6139.13043478
237397	6952.85714286
320827	7936.28571429
217310	108.005714286
12293	2842.42973708
56808	1263.51819757
12295	302.931323283
12297	20867.768595
12298	2758.95953757
239857	38000.0
94332	6778.78787879
12326	34541.5778252
55984	11422.7722772
235604	93750.0
76025	539.900744417
67252	159428.571429
12337	380.09375
170725	436.571834993
12345	12619.4945848
80733	9983.64197531
192160	1640.11461318
268932	24977.1428571
12390	5414.87654321
12404	9227.14285714
494448	4847.58454106
216618	17146.2857143
67433	5942.28571429
434446	14153.7142857
545428	175.317142857
216613	1204.57142857
108686	4136.57142857
243846	4874.57142857
215707	68285.7142857
12454	345.514285714
12476	1258.97233202
93671	509.304192685
12490	4220.94240838
12520	741.56779661
12521	19315.037594
673094	3233.37142857
171486	9172.57142857
66440	22430.5882353
216150	1569.10638298
226751	4813.42857143
104445	15414.8571429
268663	926.085714286
18647	5101.91897655
18555	2079.23387097
12576	6050.76142132
12580	682.916666667
227526	157.217142857
214932	1450.8
108013	20987.654321
57754	43714.2857143
545389	7250.0
12626	639.8
11537	4463.32046332
106143	2291.2
68567	1446.77142857
68044	2784.88571429
14004	3225.42857143
244059	10668.2857143
12662	1186.97142857
208092	5208.5
69993	368.914285714
12704	850.559610706
12724	188.568281938
209195	2259.89932886
94040	680.714285714
65945	2620.02857143
12785	3241.85393258
245684	1721.88571429
53621	9060.86956522
12805	76274.5098039
21367	712.192307692
66797	1427.47747748
17846	5309.14285714
12850	1431.24423963
235431	50857.1428571
69802	565.963636364
12856	5261.26984127
66359	2547.65714286
18117	1673.08571429
232680	1793.21342926
12874	317.225853304
12876	23529.4117647
67579	8041.42857143
12890	848571.428571
235415	3266.85714286
70574	2616.25282167
102278	842.771428571
54188	4314.0
12903	2864.28571429
12904	1548.0
12905	1007.62857143
382056	29428.5714286
74343	2162.48571429
70425	429.811320755
13008	6190.15544041
73720	373.314285714
67337	512.8
108062	8695.42857143
12386	8334.83735572
80281	234.682857143
67116	29714.2857143
72303	157.682857143
231871	345.514285714
13144	2316.29464286
56320	118571.428571
83703	921.657142857
71833	1819.61988304
13175	16005.2910053
67665	28693.7901499
59288	5033.24175824
22428	26182.1052632
102323	2280.8
114874	297.31261426
234733	321.514285714
105841	74.7114285714
13347	1900.60422961
380921	3861.14285714
54004	521.848816029
64451	2794.4
23859	83142.8571429
13385	17265.1933702
224997	11548.0
240283	444.314285714
13417	17683.7142857
30045	1053.73737374
99349	2213.34285714
246738	2331.77142857
72685	46268.6567164
105000	20435.7894737
13429	7059.74625144
74006	2671.29380054
238130	3087.14285714
68813	313.085714286
70028	424.285714286
19708	2154.34782609
269109	22234.5714286
13483	49428.5714286
74388	624.775784753
26757	19831.4285714
65254	125886.524823
93838	82.32
66556	5267.71428571
68082	2582.22727273
13426	21019.1082803
110350	3483.51137947
56455	12380.8988764
70601	792.171428571
69123	305.257142857
13642	379.404761905
13661	14314.6666667
110147	559.334916865
13664	3628.68055556
27103	489.872572816
26987	3807.2244898
74203	2862.28571429
15569	5230.83333333
15571	2436.64850136
140580	2918.70701513
140579	447.457142857
54325	549.462365591
58523	568.688327316
77766	1535.92417062
13800	29800.4987531
71946	5403.59281437
13805	107.290964778
209558	99.9622425629
12495	54.4254901961
13821	373.640500569
13829	180571.428571
77781	6296.0
13859	1520.94285714
77767	258285.714286
75320	210.371359223
74190	176.86
23873	5908.0
72750	729.685714286
207375	353.942857143
72125	8008.0
72543	2342.55520505
213056	505.428571429
71721	991.542857143
320557	3243.71428571
68675	751.0
70967	9874.28571429
73385	26546.8571429
75906	2734.97142857
192173	22536.8571429
52793	2973.42857143
76886	21878.2857143
68099	5755.14285714
74202	315.371428571
214931	2997.91231733
230904	7663.63636364
71865	117.875335121
235180	2750.8
225020	269.1
14167	7926.74897119
14198	29667.3333333
14200	13829.7491039
78749	533.114285714
14226	75772.2222222
14231	1509.26605505
57778	2055.08571429
110606	1770.32036613
53320	378.430851064
66511	1555.02857143
240121	45714.2857143
319636	2223.51428571
71665	676.017699115
66848	317.418655098
67391	3480.57142857
73068	297.852760736
14391	796.631853786
14394	1390.28571429
14415	54300.1686341
14417	30940.1709402
14420	1385.87719298
99326	2902.85714286
80909	13297.7142857
14468	2800.02857143
14526	550.788888889
14545	4338.85714286
228858	2505.42857143
66569	563.828571429
260302	4644.28969359
58991	1829.14529915
14603	3786.57142857
67903	4128.85714286
14609	4485.07853403
170823	250.768571429
320302	2082.25714286
382097	174.537142857
433653	86.36
545732	3639.14285714
14677	38983.0508475
14680	410.026246719
14687	13461.6901408
14697	22428.1012658
66066	195890.410959
14701	63240.2777778
64337	88232.8358209
14702	900000.0
14708	202941.176471
14699	1108.45945946
94221	3697.14285714
53334	1481.2
14723	101.09400545
67133	258.577142857
74182	266.548571429
14758	12670.2857143
241263	2292.0
171469	2820.16632017
232431	480.95505618
26913	27227.4285714
67839	3821.42857143
14776	371.589473684
14800	3624.46206116
14810	791.748400853
225642	2814.79452055
76758	864.514285714
270328	1068.74285714
606496	1937.91836735
83602	2948.67724868
70676	676.0
14964	772.85326087
209462	422.508250825
12950	47752.8089888
330790	2448.34285714
15129	2300.27210884
15135	615.542857143
68576	1505.91428571
15162	52.3454198473
15183	424.622641509
15185	323.437771976
69692	5936.0
320487	3630.0
56016	2864.28571429
15203	130.682800346
64209	158.992327366
216019	145.817142857
14950	644.947089947
219150	3207.71428571
66867	9861.14285714
15374	5338.85714286
320191	2302.4
170638	64285.7142857
23908	285.646067416
15499	314.438095238
72630	2316.0
243912	1184.01234568
56213	2012.39583333
15194	77.2330875281
15893	3740.0
15898	835.354416576
55978	302.171428571
67042	982.634408602
319765	210.457142857
16010	4745.42857143
72058	225675.675676
16210	34000.0
71777	2628.97862233
210925	2490.12158055
27399	1691.22401848
320495	1607.74285714
232227	2702.08116545
245666	829.431664411
243621	2780.58577406
15900	69.9528301887
210146	689.485714286
69046	3636.85714286
75847	486.228571429
57905	2346.49122807
16396	3888.65740741
16429	896.2
16432	947.8
228550	7128.97603486
16438	660.858493998
16440	526.441947566
16451	53.2289679098
76071	4480.0
545156	122.891363023
107351	30285.7142857
231912	1768.99590164
74187	2732.31428571
72320	6553.42857143
74287	4074.57142857
16498	79291.5531335
80334	5520.28571429
16513	5671.50395778
207474	895.457142857
67516	6013.71428571
72050	127.922857143
104263	1726.30385488
75605	334.546632124
13992	12616.8571429
74741	349.942857143
230085	5779.14285714
231570	9847.42857143
77480	1255.08571429
16553	42.696969697
16562	1788.27272727
16572	681.071080818
16574	14539.748954
224023	19242.9022082
16613	1220.49808429
13646	18690.3474903
16624	8679.31034483
16647	1259.48571429
268482	906.529774127
16728	17539.6825397
67669	2027.51428571
67557	522.285714286
16822	111.810506567
56839	81428.5714286
77569	4952.85714286
22342	84857.1428571
16897	1621.04247104
30937	667.142857143
380928	122.928571429
93689	644.657142857
330814	2228.64938608
107321	127.268571429
216011	10859.4285714
272381	5809.71428571
242274	3470.85714286
227738	94.7867950481
268890	43401.7595308
67070	2750.02857143
353258	279.48
233271	14904.5714286
17076	127.637840975
108755	4432.0
70082	76285.7142857
66863	1549.25714286
228355	919.457142857
94275	24774.1935484
14924	605.091774303
50791	9098.03921569
99470	222.459349593
240354	2335.69711538
270058	1062.69270298
26400	2406.72897196
78283	45142.8571429
30957	478.94540015
26420	2083.19148936
100732	5187.90035587
17762	16780.3547067
17762	92633.0150068
17357	57500.0
13728	2491.75257732
17187	618.50625
17188	3883.42857143
17191	756.966527197
17192	6654.15821501
84004	724.799382716
230125	634.971428571
17227	87.1657142857
28077	910.857142857
94112	399.371428571
70208	141.688571429
17268	1073.34285714
17299	456.71641791
67027	1568.22857143
381022	118.326771654
17434	2583.7037037
17441	30000.0
17475	145.9756691
50997	14781.1428571
77015	1373.11428571
67681	1240.45714286
66448	822.742857143
66845	2570.6
67270	1759.4
69163	606.057142857
66493	2678.62857143
14548	3566.57142857
79044	1614.68571429
17690	1543.14285714
17756	1610.50328228
17758	14044.4444444
17706	3024.02985075
67900	3329.42857143
67472	157.828571429
17768	1279.11428571
53332	5290.8819133
54384	1308.39393939
244654	2603.71428571
382793	3279.42857143
68350	13170.0
17844	174.117142857
68016	296.0
105689	259.987263851
17880	22.7307302231
17901	2247.18085106
216459	68115.942029
17898	1557.02857143
217328	658.371428571
17918	21208.8505127
58916	1640.45714286
67111	7295.02762431
58243	89102.5641026
242864	769.393939394
26422	19964.5714286
17968	5213.38112306
26562	36571.4285714
17974	2766.31578947
211329	375.085714286
14299	188571.428571
234593	54285.7142857
74103	156571.428571
69352	49714.2857143
117148	15886.0
67602	92857.1428571
66147	3611.42857143
66208	20640.5714286
18008	111.636266094
18010	780.268948655
68810	2405.37142857
18015	1526.32875748
18016	6256.57142857
269116	13709.6774194
269116	460.741935484
18018	396.569037657
18020	218.714285714
18028	2070.35087719
18035	977.579617834
18045	6697.58454106
53972	12016.6197183
216856	516.423444976
101613	1210.65714286
79059	10878.6982249
171567	438.987341772
67619	1333.42431762
100608	245.017142857
664883	13638.0
384569	37714.2857143
230899	4598.22368421
20320	8325.42857143
18164	39428.5714286
14815	88.153256705
18176	7942.32804233
641340	747.514285714
223649	2564.52905812
319504	44585.9872611
18181	76.9392712551
64011	20564.2857143
60345	9975.18518519
78593	657.457142857
68404	543.542857143
18189	136.347424042
18191	5583.95926162
230718	1311.94520548
23959	196.111111111
235106	6743.31395349
209586	60000.0
66387	1274.14285714
101706	298.6
18223	6123.8410596
18249	686.228571429
320634	1122.33333333
239017	57142.8571429
56177	57142.8571429
18377	41142.8571429
330908	16459.4285714
94190	649.828571429
67749	1677.62857143
71720	571.657142857
230751	13171.4285714
12659	72.1485714286
97820	29428.5714286
54624	1554.02857143
218693	8867.5
18481	7971.91413238
18483	17321.1428571
242481	45142.8571429
242481	6413.71428571
18484	866.907238378
212503	2079.87897126
18789	795.028571429
170736	3141.09589041
225929	121.603896104
18514	2260.72093023
18515	4517.6744186
229534	436.257142857
66425	1316.51428571
18548	8727.35723772
240334	5802.0
18573	12007.7876106
18574	25046.728972
83679	1002.8
236900	25542.1686747
30794	9058.0
56376	1281.65714286
381511	470.130111524
319518	711.0
18619	1744.02857143
58869	24274.0
218194	13011.4285714
56698	17457.9220779
219131	500.257142857
68479	45570.0
18682	798.170103093
244650	61.2446969697
237928	1450.78651685
105653	8236.0
70911	120285.714286
18693	4421.14285714
224938	418.47241867
18767	34000.0
227937	32571.4285714
18778	547.732876712
271844	3213.14285714
27226	7128.40909091
224860	5619.14285714
239318	229714.285714
18805	237.430167598
109135	1258.14285714
240753	2576.62857143
71801	917.485714286
67448	1248.57142857
110312	32000.0
29858	1489.65648855
18947	619.423076923
50767	1230.22857143
69693	745.742857143
18970	1906.7761194
67811	6809.42857143
231329	64.9156729131
245841	14222.6666667
218832	1581.2
327814	19657.1428571
76787	27978.0
228005	332.180851064
320472	1169.65287049
319468	3812.28070175
19051	2739.11949686
58200	24505.2631579
232947	894.057142857
243725	128285.714286
269643	1241.74496644
225849	3140.28571429
19056	8313.52380952
56420	2028.24104235
74521	2051.22857143
71474	1926.91428571
94315	1690.17142857
108097	11858.6715867
19085	6106.82414698
18752	28694.4045911
18759	704.033613445
381813	3942.63959391
19122	8064.28571429
217138	163.457142857
53761	1023.4
69017	6896.28571429
22073	65.7942857143
101739	19302.8571429
19215	11297.3544974
19262	218.854041013
19276	22577.4225774
19280	405.31200839
69709	6481.14285714
80912	781.4
69675	472.771428571
209027	580.453074434
227638	4000.43352601
75767	821.472868217
74998	14416.0
52055	2124.34108527
19336	4758.12807882
80718	4625.68807339
106572	1855.46391753
69908	4252.78538813
67295	16661.2334802
319642	2992.68656716
67286	40861.0810811
19765	1224.30555556
110351	78285.7142857
74012	53979.7814208
76089	1958.08823529
56508	1030.46488625
218397	511.457142857
19415	2332.54285714
19418	393.523969722
215653	1693.91428571
52897	9131.42857143
229700	2523.05714286
66810	774.047619048
74213	2324.11067194
225432	271.349056604
56190	4597.14285714
19654	192.791428571
56878	1291.68571429
56516	179.597142857
54720	11675.4285714
105014	530.359281437
19692	1768.08571429
194590	3096.0
57264	363.342857143
51791	7659.14285714
50779	19272.2857143
24012	48571.4285714
101489	629.085714286
75695	22540.5714286
