Gene names	Intensity L Diaphragm
26912	30769.2307692
22019	35578.4469097
80708	66571.4285714
13036	14221.021021
14972	23048.5094851
67763	2423.68571429
110006	1035.87962963
213027	40571.4285714
75599	5922.28571429
217069	3912.61829653
16784	25542.1686747
67895	695501.730104
13804	3954.42176871
103742	18060.2857143
68193	4762.86624204
338366	4018.57142857
77038	12156.1538462
70568	26424.0
77697	36369.6202532
212442	156000.0
26397	15307.7809798
104776	1723364.48598
59054	1071.45714286
218629	1165.94285714
66477	98571.4285714
56422	12012.5714286
106564	15141.1575563
107734	2550.25714286
27377	3358.32167832
233016	16795.1456311
12258	9164.28571429
67993	3007.14285714
209200	20053.4759358
231327	3148.28571429
22123	30000.0
110265	93133.0472103
54381	19369.7142857
27425	11844660.1942
19044	1925.80712788
19981	2510.10869565
16424	10139.1428571
18477	3889447.23618
56348	2236.57051282
77987	1039.26296633
15502	29471.0327456
319625	51461.9883041
218236	8086.57142857
433256	11115.9590044
18115	1482504.60405
140740	3406.44736842
11758	2125000.0
22017	858333.333333
218865	9593.12080537
103554	172.539338036
13667	9752.86259542
70257	682857.142857
76238	94817.0731707
102866	348571.428571
15953	8658.28571429
16548	170805.369128
16554	17409.4285714
232906	333.714285714
12499	6167.21311475
16865	3741.42857143
270106	93838.8625592
66154	4756.57142857
50798	1574.23822715
18405	59714.2857143
14161	357142.857143
14061	2225.08090615
113868	9026.41509434
56357	2120283.01887
11606	5193.50104822
74244	9213.75358166
19989	32642.2222222
226856	732.27027027
230935	2209.30232558
70152	12068.0
14863	6055045.87156
268566	43714.2857143
77300	20344.8571429
20847	91115.9263272
59010	47333.3333333
68472	2987.42857143
14248	1291.68571429
27367	75434.2431762
20116	58173.0769231
57440	32897.1962617
208643	34500.0
14232	357.064676617
13171	319502.074689
19684	463121.783877
11826	44981.4126394
67732	7031.14285714
319195	20432.0652174
57279	422857.142857
94063	5654.28571429
20104	95582.3293173
70435	2956.0
15139	293.06547619
50880	33101.8518519
15926	666666.666667
19305	21909.2331768
64291	12779.7142857
53415	1484.05714286
18815	36945.8128079
18984	125663.716814
69656	11326.2857143
14872	54508.1967213
75475	1349.8447205
54342	22205.4347826
56752	120242.91498
270166	35173.5015773
214579	29445.5066922
76846	259793.814433
20341	1000000.0
27045	949.164086687
70456	133428.571429
14718	10847457.6271
26451	167567.567568
67979	59428.5714286
78894	6169.19642857
234734	43801.6528926
67844	943.946188341
12492	21129.707113
74616	141148.325359
68021	224571.428571
243168	2106.28571429
19921	17114.7959184
99571	94266.0550459
14630	81751.8248175
110954	31832.2429907
66536	9056.0
26961	50194.5525292
63828	79288.02589
13195	2779.79166667
15199	9113.71428571
74148	74285.7142857
27376	4010.45296167
70120	3611.01694915
232449	2585.59748428
170459	1639.68571429
67115	2350.2764977
67426	1891472.86822
68817	4506.01503759
12039	145248.868778
381038	5482.22811671
22436	26217.2284644
12460	17254.7445255
17850	115909.090909
76429	42592.5925926
27176	30391.7293233
23986	119181.585678
223646	2946.0
239570	34571.4285714
14732	436.868198307
22275	4483.10626703
11816	113826.366559
110960	18282.5484765
75735	817.791970803
71743	326820.603908
16971	1075.62156216
14865	5229.42857143
14431	2416.10169492
433375	20360.5714286
107146	78716.2162162
80285	78571.4285714
13482	34342.1052632
14719	12255813.9535
234309	53389.8305085
27384	23851.0835913
22121	75862.0689655
269180	997.62513312
15473	28857.1428571
14651	883495.145631
17155	568.625954198
170460	2502.74285714
104923	8820.67039106
19159	3222.57142857
15356	452307.692308
83490	904.808877928
14325	65428.5714286
16427	76000.0
76491	108095.238095
67891	84486.8735084
66988	348747.591522
11428	80202.4746907
66480	102941.176471
108079	7129.89130435
14081	3748211.73104
11306	5155.85106383
99375	11984.8484848
13361	97860.9625668
109801	771739.130435
13107	1677.67820774
52633	86594.2028986
432502	46000.0
109754	230564.784053
230161	2585.0
77371	680.52293578
18770	19163.7630662
20249	8428.45070423
238055	39714.2857143
19899	10614.3617021
246221	53535.3535354
12846	79245.2830189
11699	9614.28571429
65967	19697.4285714
52538	4307304.78589
110391	409128.630705
13121	1582.6640159
110460	33333.3333333
319263	1780.74285714
15446	717.026022305
102093	3383.87096774
17912	1191.8699187
13180	165384.615385
12268	3512.48561565
211389	8743.40659341
94175	16409.1428571
80907	74000.0
20778	209.05697446
76282	59677.4193548
18242	202733.485194
17025	40909.0909091
12894	2731.30659767
14151	212142.857143
16425	23202.5714286
56690	115447.154472
14864	17475.8928571
52585	13103.514377
14775	443283.58209
94279	234.0
20280	64000.0
103711	80842.9118774
108037	106000.0
216558	1685039.37008
13872	848.735632184
109672	231142.857143
15488	60408.1632653
66681	2370967.74194
67247	79428.5714286
212647	645907.47331
27361	1914.77142857
11807	15408.8235294
12266	166566.446182
100198	5768.56780735
14661	724014.336918
70335	3987.42857143
17533	5849.03846154
68671	123267.326733
14121	268934.911243
15944	33428.5714286
71911	2227405.24781
14645	134584.450402
111175	12849.5049505
20743	2355.0
16859	719.235127479
17158	82.552173913
67856	95142.8571429
235582	1352.90630975
12040	251282.051282
69574	559183.673469
14430	2754.08970976
67432	20622.0
380660	3294.42815249
223776	20641.4285714
12892	2055.77878104
68347	1378.22857143
11670	11408.6092715
68436	18908.5470085
11520	42000.0
13897	1607.90035587
60525	11985.3067047
11669	1718689.78805
14473	266285.714286
68646	22915.1428571
67880	15166.8032787
432720	829.6
68312	44816.0550459
268860	40200.0
171282	1549.71496437
68267	3593.71428571
G3UYJ7	448571.428571
544963	1560.63492063
74147	15877.4373259
26358	333976.833977
75731	2405.68571429
73132	805.028571429
11532	425133.68984
20853	367.771428571
56738	1788.20754717
11655	3537.22741433
67442	146.016420361
14862	1766055.04587
100727	163.44
12350	11807692.3077
19125	4352.92153589
26458	280.5
13849	69670.3296703
110196	63739.3767705
104158	486725.663717
72599	28046.4216634
14261	12207.518797
21743	307196.969697
19733	26984.5714286
108156	149732.620321
20322	99159.6638655
434437	871.11662531
74114	9049.34640523
14073	1446.48571429
74185	145299.145299
76263	1048672.56637
19090	1211.09496124
71724	219.111428571
13850	371841.155235
235674	32547.1698113
16922	2946.77514793
19193	1293.84615385
110695	145454.545455
18082	33428.5714286
17117	43307.0866142
50799	888571.428571
75578	9976.57142857
71755	220420.42042
14629	7551.02040816
264895	49428.5714286
104174	1005.46341463
105387	15004.0
11720	260101.010101
17842	549.371428571
67307	10143.1428571
217328	115428.571429
14085	68496.4200477
18105	328571.428571
234564	1944.28571429
70266	41037.7358491
22238	450.41509434
212933	4644.53280318
229905	191648.351648
99586	1051.12195122
103140	28857.1428571
394432	21845.5743879
20425	27615.0627615
12359	352941.176471
230696	8052.57142857
319554	15755.9471366
14080	2417322.83465
64705	1445.3371869
11761	1836.90922731
70789	871.788793103
11534	470914.127424
17836	166000.0
11668	227544.91018
102632	30857.1428571
30956	3699.78401728
14317	692.347504621
20768	10486.9469027
270076	120547.945205
11812	5550.85714286
28199	1966.84881603
208715	5180.57692308
68371	2306.2
320940	123.78210806
15360	69291.3385827
11430	47352.4962179
56018	5228.28571429
246277	3042.39350913
102294	228.152380952
100039008	7318.85714286
266744	17138.5714286
67528	11608.0
11898	820388.349515
22117	265656.565657
67815	4351.42857143
15233	5993.48314607
269378	798611.111111
217593	106000.0
227231	166666.666667
272428	5741.86851211
14871	244166.666667
107869	23463.0653266
20887	31580.0687285
382053	1079.71978984
56448	1534.25714286
14874	429629.62963
192166	12295.9738847
15445	43256.9974555
109900	88577.5862069
12623	6962.85714286
107747	111973.392461
77559	997142.857143
237320	1208.6
67375	7149.83277592
18478	19319.6467991
71761	3078.87323944
107766	34424.8251748
83702	30834.3653251
21816	427.803680982
74129	7352.35903337
56794	18072.2891566
13106	1121.86612576
14711	65870.3071672
11522	485333.333333
381110	1851.88571429
11846	54506.4377682
208665	5465.23076923
117147	6924.2582897
110095	54235.2941176
19683	2427.28571429
240549	1033.17142857
67758	884.899497487
12116	146437.346437
109731	93076.9230769
243537	3927.36686391
18416	35310.7344633
56189	749.407894737
104086	198.311444653
22262	43564.3564356
15486	213.238845144
232493	655.454545455
14859	440271.493213
15109	16742.7701674
15483	3271.57534247
19301	2162.68041237
18979	19673.5211268
74183	5740.57142857
70415	2780.05714286
240185	2737.17142857
56321	2394.22857143
56199	710.195804196
17250	556.812827225
68758	15607.1661238
329165	873.99103139
76507	298.175765646
233099	838.742857143
94180	4948.0
60595	9603.28947368
231821	1244.4
56417	217.368421053
72113	2310.0952381
11519	885.314285714
11529	40641.7112299
234072	89142.8571429
226250	344.8
72947	8838.32976445
52906	8031.71428571
11648	1226.97674419
105349	962.105263158
70861	6148.85714286
67605	4890.57142857
19378	2784.94208494
69113	40209.7902098
268420	1615.6
11687	8051.13122172
11689	590.133531157
76768	25472.2857143
11647	8909.92366412
74018	5316.53543307
52206	960.916976456
219033	1343.11428571
654812	998.571428571
56642	542857.142857
225187	2076.0
71452	980.0
72074	1168.11428571
68743	2525.14285714
26359	1423.14285714
11768	575.36643026
108012	3777.0625
11783	324.707766213
11814	105050.505051
11834	273.058744092
16800	734.257142857
77044	12192.5714286
211914	1123.2776618
75452	120.048571429
65973	15654.5209177
320817	48571.4285714
170759	513.4
98660	34215.6862745
53313	30.049132948
11941	3348.66444073
11945	734.638157895
21871	234.018691589
11979	6976.74418605
54670	1209.11270983
22589	221.025848142
107831	4567.06700379
71492	159142.857143
57278	4676.20578778
76960	681.371428571
12075	1891.62929746
228801	1184.6
14312	274.248120301
217310	403.942857143
12293	14233.9075249
12295	23283.0820771
12297	14153.5123967
12298	31599.2292871
235604	137.388671875
67088	82000.0
76025	477.816377171
67252	90857.1428571
12335	11884.5310597
12339	864.440344403
12345	397111.913357
80733	31481.4814815
268932	2805.94285714
140721	5091.71428571
12390	164814.814815
67433	6066.57142857
207607	617.971428571
216613	3451.42857143
235505	452.635228849
12476	120948.616601
17470	5576.61870504
17064	1697.20496894
171486	3981.14285714
12572	2146.30057803
227526	26729.1428571
12583	1911.15
214932	25927.1428571
382044	679.942857143
12626	37142.8571429
11537	132432.432432
14004	3712.85714286
12662	4244.0
209195	340.973154362
76469	177714.285714
12805	89.6411764706
21367	1607.69230769
97484	1819.65714286
665033	1950.77142857
245026	27461.3686534
210582	5794.0
12850	111520.737327
12861	11935.1351351
232680	4390.88729017
12873	2224.74820144
12874	8351.48874365
12876	1494.95798319
12890	3498.57142857
12905	7824.28571429
56693	504.857142857
74343	126571.428571
12978	18833.1627431
72017	69508.1967213
72303	755.8
13143	1514.0
319618	194.238754325
102323	30857.1428571
234733	1997.57142857
53975	702.048484848
105841	1248.48571429
54004	325.063752277
64451	1454285.71429
13400	1473.21711569
83945	20033.5416667
56323	8405.74712644
246738	10589.4285714
13483	414285.714286
74388	424.260089686
26757	278.648571429
65254	7281.56028369
93838	180.94
13518	289.497902287
435391	29148.372093
68082	1307.45454545
110350	5294.9372968
70601	4363.42857143
171211	4063.14285714
66967	104.55424275
216616	5734.0
13661	11252.0
27103	890.837378641
26987	10662.0408163
74203	9884.57142857
237711	5491.14285714
13800	904.975062344
13806	42857.1428571
209558	2131.35011442
12495	166470.588235
13821	482.866894198
13828	606.971428571
13829	4030.28571429
77781	2841.91428571
13876	14543.8898451
77767	1646.17142857
23871	2909.77272727
107371	11059.4285714
14056	18900.8042895
72543	4294.95268139
71721	1345.22857143
68936	5775.42857143
70967	69428.5714286
192173	1906.0
68099	8175.42857143
71865	565.871313673
59083	3745.14285714
14200	2480.64516129
78749	3395.42857143
57778	1823.37142857
110606	2180.06864989
71665	1235.33185841
67391	203428.571429
11936	1546.28571429
242425	1252.23404255
80909	19240.8571429
102371	379.4
58991	6437.26495726
14603	216.525714286
68888	123.502857143
74412	226.548571429
226075	2080.38461538
100504232	955.0
269700	14368.2857143
381148	21016.5714286
P06328	11922.5714286
228715	12703.4285714
436523	32285.7142857
78816	844.657142857
14685	50000.0
66066	59728.7671233
230737	246.808571429
14723	602.643051771
74182	3692.28571429
26913	5522.28571429
69590	456.588516746
76758	2511.0
270328	920.8
606496	3891.63265306
71752	155142.857143
15135	886.057142857
68576	6824.28571429
217995	12968.5714286
320487	3386.57142857
216019	562.971428571
23908	195.20505618
72630	14166.0
243912	956790.123457
15194	121.442770119
234515	436.807359307
19062	793.58974359
27399	578.083140878
245666	1000.33829499
243621	2699.74895397
57905	5452.63157895
16396	7741.78240741
16399	2224.7821878
381924	419.238013699
26549	19040.0
16429	3517.42857143
16438	1133.0301928
16452	48.076173605
545156	139.713225371
107351	24103.7142857
74187	112571.428571
72320	5468.0
16498	8591.55313351
104263	10506.4247921
22289	135.438972163
209737	3020.33165105
16561	443.359030837
16562	510.845454545
16574	3379.18410042
234825	514.085714286
268482	1045.99589322
16728	3555.15873016
16818	20598.2857143
16822	85.3208255159
100017	533.474025974
16858	85294.1176471
16881	187.181978799
77569	50571.4285714
214895	3770.89337176
30937	232000.0
93689	6634.28571429
93677	35714.2857143
320502	47142.8571429
216011	43142.8571429
17002	76857.1428571
59003	490.257142857
94275	36000.0
14924	311.3732155
26407	186.537257358
328949	2173.71428571
17225	3679.05737705
17227	31714.2857143
17536	879.342857143
17299	1214.8880597
56335	577.75862069
17308	529.306487696
67569	16469.665272
70478	2491.84247539
17528	93548.3870968
17535	1667.8470255
67681	15107.7142857
66845	7381.71428571
94067	8765.14285714
69163	12693.1428571
68836	2592.88571429
68735	6876.0
79044	8158.28571429
69902	2368.28571429
12482	825.29209622
116870	1086713.28671
17761	3916.98630137
17706	134485.074627
3338892	8681.42857143
74238	5358.85714286
3338894	4014.28571429
17833	9154.0
68350	2068.6
17844	771.4
68016	114000.0
66175	10344.0
17880	347.844827586
544791	297142.857143
17883	282989.690722
17901	307446.808511
216459	451207.729469
217328	1015.91428571
17921	496613.995485
242702	3742857.14286
58916	2305714.28571
170947	198285.714286
68802	46285.7142857
333789	11270.2857143
67111	740.497237569
17937	491.314285714
269198	267.965714286
215387	70.5225718194
26562	2553.91428571
211329	8468.28571429
66647	15519.1428571
234593	221.711428571
17996	457142.857143
54003	4924.57142857
66208	3168.28571429
18008	366.067596567
68810	104571.428571
18045	4907.24637681
212114	692.714285714
216856	120.550239234
101613	4418.85714286
79059	17110.0591716
66454	977.614035088
67619	1750.14888337
230899	2860.06578947
18175	114000.0
319504	397.77866242
230718	7700.54794521
67725	26060.2857143
101706	2700.68571429
18230	1300.65714286
246730	1295.23160763
380698	26053.4285714
320634	22222.2222222
330908	9323.42857143
67749	3622.0
73945	2332.06865402
12659	620.2
27355	1128.6
170736	7206.30136986
18515	29069.7674419
229534	28857.1428571
240334	931.685714286
18574	6043.17757009
30794	4585.71428571
56376	244285.714286
381511	51858.7360595
319518	78000.0
68070	92000.0
219131	956.342857143
18679	511.651893634
102693	780.142857143
237928	8904.49438202
84095	567.181628392
224938	458.995756719
18778	748.424657534
271844	18328.8571429
18802	31102.850062
224860	1231.37142857
239318	3603.42857143
66968	22863.7142857
26433	2257.21997301
18947	1006.11111111
69693	414.457142857
218832	1361.97142857
235036	269.742857143
319468	257.01754386
58200	20807.6023392
232947	1998.45714286
140491	3469.97245179
19056	4287.23809524
71474	2774.85714286
22264	252.182857143
66459	10873.1428571
19075	35251.7985612
108097	5309.96309963
18761	4445.54455446
22073	4056.85714286
19153	7929.42857143
68927	2590.25714286
27388	451.881606765
19280	3728.84111169
80912	1621.65714286
69675	1006.82857143
218699	487.742857143
19328	394650.205761
80718	2931.14678899
19376	1925.79150579
19354	1968.59375
218397	5321.42857143
56190	28571.4285714
214742	1842.88571429
19692	9150.85714286
19693	760.914285714
67709	139.437142857
57264	3848.28571429
78757	34.8823185012
19894	120.082857143
66211	11954.0
75137	1659.85714286
68441	15231.7142857
52187	648.028571429
170799	4261.14285714
104001	1583.65714286
20190	137.569016882
12309	947.542857143
50720	6551.71428571
381836	26649.4285714
64929	16443.7142857
20254	87714.2857143
214189	1658.37142857
52892	6146.28571429
56367	3551.71428571
105782	1732.05714286
24050	710.914285714
66870	2161.4004914
20704	4071.91283293
228071	1063.14285714
73251	13942.3497268
24051	25992.5
24052	15863.6678201
72281	4419.71428571
50795	311428.571429
58234	1740.17142857
20418	2459.70464135
81500	839.978494624
64384	9931.51750973
75387	2909.51951952
20495	4876.28571429
20496	1132.19917012
72961	1341.48214286
20518	2650.99457505
71998	554.171428571
67453	3148.28571429
20528	8148.33005894
20532	4940.28571429
72401	533.209219858
229706	20770.2888583
226026	1061.82857143
66106	179142.857143
20603	15810.3825137
29856	25874.0
226830	7073.21016166
20646	2320.34285714
231834	2335.77142857
20660	14843.1428571
74392	903.028571429
100101806	1194.45714286
237611	119714.285714
76630	472.706422018
20850	514.237074401
56424	11941.7763158
56216	3634.02777778
58244	2464.19607843
64176	8078.477306
68592	20075.2066116
104027	219142.857143
20977	2190.11428571
20979	2350.45714286
24075	2391.28440367
319944	5110.50724638
272396	10810.8860759
210789	22543.4285714
81004	1434.96108949
213773	1348.51428571
331532	38571.4285714
21452	1367.22857143
106529	3024.09090909
224481	2444.28571429
57314	2117.82857143
240174	1892.54285714
21838	77777.7777778
26944	2739.8
67366	928.114285714
72341	299.771428571
66271	14044.2857143
381339	1228.05714286
50874	388405.797101
237500	462.771428571
52837	750.171428571
106869	2508.71428571
21952	3331550.80214
21955	6450381.67939
21960	1887.92341679
72960	31365.9359191
22003	1262.11267606
22017	2560.79166667
94092	22661.8705036
22670	686.550458716
224762	909.822485207
338364	1943.29501916
434246	935010.48218
20822	2209.2936803
27223	972.942857143
14605	5213.71428571
72795	30571.4285714
74407	15737.1428571
22138	951.353193423
53857	374164.81069
378431	101142.857143
98258	2626.17142857
234723	1166.02857143
67921	3803.35135135
68795	13869.7723663
70790	1046.81232092
66622	2102.75294118
68053	3300.85714286
208898	223.8
217012	45142.8571429
326622	1684.45714286
331487	1198.0
22272	440243.902439
207932	101.754285714
19777	78000.0
74112	323.078787879
28035	13952.1276596
13003	439.857015192
22351	226.302857143
228545	3214.28571429
246228	5455.71428571
70560	2652.11111111
73447	2155.82857143
213081	4292.57142857
54636	7262.28571429
76773	2638.28571429
22393	13820.2247191
68151	1169.82857143
75607	430.50255933
64050	2582.64317181
240255	15321.1428571
381990	268.028571429
70579	106857.142857
67302	4007.71428571
228880	1429.94285714
52696	543.942857143
