Gene names	Intensity L Brown fat
76795	8983.42857143
75646	55142.8571429
14251	38551.4018692
52690	80285.7142857
19042	180366.492147
50887	110571.428571
107227	637142.857143
56451	10780346.8208
98193	38917.0896785
18704	264.323843416
17463	380062.305296
67025	1668539.32584
111173	19032.0
20932	68285.7142857
70186	2051428.57143
56463	717142.857143
67738	1010810.81081
18107	514112.903226
12238	58285.7142857
56462	132857.142857
59022	73428.5714286
109700	11620.0169635
69694	25539.4285714
105083	61142.8571429
65246	84000.0
66248	30229.3209877
229285	86000.0
67311	5062.09677419
225913	90138.4083045
109333	1493.08240081
14933	724508.050089
11605	2621.95704057
114301	311428.571429
78428	37425.1231527
67036	214000.0
50932	696.483180428
19082	396969.69697
18432	2193.45238095
228003	92739.2739274
66413	201285.347044
14453	11144.0
16443	202285.714286
20416	9195.68221071
18412	19104.7511312
230249	162000.0
72479	4142857.14286
66881	1013861.38614
106326	64000.0
18458	1047169.81132
226043	17261.4285714
66307	537142.857143
20813	310909.090909
230163	541208.791209
3338890	1600000.0
56273	24450.7978723
105372	1095.65714286
100710	7053.94190871
77040	75428.5714286
68879	5121.67906482
72416	9085714.28571
18108	37807.1833648
74996	9665.69767442
13167	28505747.1264
109359	10615.7142857
19167	584313.72549
667370	11872.8571429
28030	695073.235686
19211	7627.79156328
55983	1760000.0
12972	1619335.34743
68346	124193.548387
246703	654285.714286
110611	894285.714286
64658	247714.285714
13039	13885.6287425
56389	3439.15492958
27061	816326.530612
269587	184149.184149
71795	44285.7142857
105663	4610.26785714
114664	134857.142857
12468	658088.235294
18563	7164685.90832
13437	283298.097252
19896	539170.506912
70110	34000.0
70767	2429.8682284
223254	11308.0
20480	156573.116691
108100	5618.69158879
23807	7801.62601626
67308	248285.714286
76826	144200.626959
69008	61721.0682493
66865	261450.381679
223978	137428.571429
269823	867231.638418
217830	908571.428571
13627	15021645.0216
54131	92362.7684964
12847	199346.405229
12864	29736842.1053
68514	2781.31428571
17356	35769.2307692
70925	23050.2857143
19181	581986.143187
227095	11662337.6623
74370	3689.28838951
19704	56316.7259786
13495	70571.4285714
66878	4952.98651252
94230	712.857142857
109136	481927.710843
207425	70857.1428571
69116	4555.98455598
66904	4842883.54898
74617	384955.752212
105522	2706.77142857
11740	6543624.16107
15288	157894.736842
19106	3135.72815534
68626	29001.2033694
110173	22980.6598407
399510	873.778040142
11950	3000000.0
21762	363436.123348
11409	12912621.3592
68611	236000.0
71361	1160000.0
27418	4015.42857143
74600	121428.571429
67727	6616.94352159
68195	170000.0
11772	195095.948827
15510	29668411.8674
13177	26505190.3114
24015	217714.285714
66419	106000.0
70599	5502.28571429
23874	616298.811545
103080	169714.285714
68767	2316.25714286
71702	6471.94513716
19951	517037.037037
107358	62571.4285714
18534	4196141.4791
667846	868571.428571
54447	166.547619048
24070	53441.2955466
28080	2154929.57746
53381	111678.832117
217666	205603.448276
70207	505714.285714
66407	41428.5714286
230866	340000.0
20851	57124.6819338
193813	20390.8571429
68493	87428.5714286
23942	5025.74850299
110842	60571428.5714
20848	19740.2597403
16774	772.577257726
19934	1164062.5
209354	29227.8688525
235439	1958.45714286
66427	637142.857143
66997	717105.263158
66397	249494.949495
70675	4094.42622951
223593	26450.8571429
94282	266285.714286
19352	33628.3185841
66590	316929.133858
67863	722857.142857
26914	274193.548387
105148	79239.3026941
66857	230571.428571
22321	46397.46635
69089	196535.796767
18222	3545.94180704
73139	380000.0
360013	13951.2195122
71745	60939.5973154
140483	42372.8813559
109168	156285.714286
58875	8985074.62687
99371	107428.571429
208718	5591.14285714
22230	227035.830619
18803	17588.3256528
72361	13747.7142857
217365	68092.1052632
67054	310588.235294
107045	41680.8149406
53315	91142.8571429
219189	7371428.57143
170728	837142.857143
228140	96571.4285714
19942	823529.411765
67671	67575.7142857
56280	176000.0
15925	377821.393523
224897	4065.89327146
217337	48960.0
99237	6182.85714286
67941	1142857.14286
52040	1026.34285714
71586	5837.56097561
11640	164000.0
76890	67428.5714286
13358	2340000.0
27267	41155.234657
70247	152151.101784
27407	76285.7142857
17719	205010.893246
230709	13714.5263158
330177	3625.27839644
56384	3657142.85714
192159	9336.18843683
66711	20000.5714286
21780	938271.604938
69956	314285.714286
217866	170285.714286
98828	16607.1428571
81910	175077.88162
14376	435381.355932
665155	160000.0
107732	190857.142857
27419	17643.4285714
22320	63055.4455446
55951	2420000.0
20751	517241.37931
381045	337142.857143
224742	46571.4285714
67441	345714.285714
108654	226857.142857
17159	8175.32082922
13367	3608.84462151
66384	3922.63888889
224045	12201.2552301
73130	91714.2857143
245474	5828.29076621
22139	2108571.42857
55989	12583.1428571
66258	64285.7142857
20055	1198630.13699
18777	1060869.56522
12896	9802431.61094
629974	8117.14285714
71472	6151.76470588
73158	21374.0
56464	34632.034632
338359	21468.0
235406	4760.0
12628	5581.11831442
69597	402743.142145
66841	17045454.5455
192136	113142.857143
66736	17133.4285714
11769	18134.1772152
68015	3002832.86119
19212	84571.4285714
232536	468571.428571
56404	479.171428571
19266	2907.58368201
18139	8763.71428571
110826	44571428.5714
56043	264784.053156
20334	17385.620915
69202	1042857.14286
66942	1669.54545455
22224	65909.0909091
257635	22235.7142857
217615	198285.714286
50529	238285.714286
15441	46000.0
67871	260687.022901
27395	125714.285714
66890	290502.793296
20818	15910780.6691
11881	11492.6966292
225791	940000.0
56187	35802.4691358
14635	34526.8542199
27207	1221518.98734
27364	782.625368732
66885	2247685.18519
223267	7474.28571429
69632	16461.4387557
18950	1892733.56401
67006	34285.7142857
14268	23415.4218813
93687	23320.4747774
11855	1022.18520986
226562	12842.5714286
14252	20641.588785
331401	1716.43663739
67994	92857.1428571
19330	367961.165049
56305	300000.0
78523	133428.571429
207304	3227.99847212
69955	108425.720621
76187	2344086.02151
228961	215648.854962
67713	349137.931034
13384	1348.17142857
74142	1201264.48894
229900	85714.2857143
229211	1760000.0
66821	277714.285714
66948	1145278.45036
100705	4571428.57143
11845	68571.4285714
319945	8035.97560976
67163	206857.142857
66475	720279.72028
74769	1382.04887218
78913	6184.28571429
14870	3857142.85714
13088	35600.0
110446	18820754.717
20917	5635103.9261
226139	35835.3510896
239528	3011.62790698
77721	204857.142857
94064	72000.0
20717	103714.285714
70829	9568.0
26462	2652671.75573
72039	4490934.44909
69562	4070.15221707
11905	440860.215054
13884	960288.808664
22325	1279.26267281
64143	234466.019417
72722	78571.4285714
13113	3181.31212724
328099	175142.857143
12034	2431428.57143
97998	58857.1428571
72535	78612.716763
66052	3337278.10651
66753	42028.9855072
3338902	98571.4285714
66071	67714.2857143
664994	2188571.42857
229317	154857.142857
28200	2870967.74194
27368	21599.4285714
117586	26818.5714286
65973	30499.3252362
11637	14518828.4519
21974	3038.39950372
74838	49479.7687861
231801	28857.1428571
110198	452316.076294
14057	2257142.85714
20102	1098859.31559
68147	13909.0909091
56248	8414096.9163
57344	83510.6382979
110135	625779.62578
68133	448571.428571
75456	121714.285714
75778	26656.8571429
18816	70875.7637475
76740	11286.5714286
68052	523178.807947
68585	91714.2857143
22235	41582.1501014
13885	946808.510638
14148	62857.1428571
110157	15740.7407407
107508	266534.391534
24071	36285.7142857
67812	27713.1428571
140630	128857.142857
14962	8035.61103811
71602	2297.92231256
27370	1052173.91304
216136	12923.1428571
212974	10677.7142857
20655	11428571.4286
20239	258857.142857
71701	296296.296296
16564	4858.55263158
170571	9997.14285714
22247	72349.2723493
28185	665714.285714
226414	407185.628743
71891	188.985714286
13494	49142.8571429
26965	31443.2989691
17777	211142.857143
69219	167719.298246
67452	44571.4285714
72584	23402.0618557
67636	728571.428571
56428	1634285.71429
26926	5228758.16993
232078	26604.0
11287	3828571.42857
19179	162727.272727
67414	43714.2857143
20649	354285.714286
17281	43428.5714286
52637	3228571.42857
20317	20540.2857143
71336	47058.8235294
67976	5481.71428571
27373	10423.3173077
15108	2229885.05747
229900	33142.8571429
78781	21140.0
56298	20454.8571429
230073	40064.7948164
52815	384297.520661
320560	10665.1428571
11818	77714.2857143
14466	51456.3106796
319876	47714.2857143
68917	480000.0
192156	17490.7730673
20714	497142.857143
19043	103333.333333
66488	49714.2857143
216443	53769.4013304
78038	4049733.57016
16337	6495.77259475
266645	4311.9047619
623661	217426.273458
11773	158160.91954
72502	2629.6
70361	206963.249516
14132	30571.4285714
108888	1145714.28571
67841	58280.2547771
11980	1182.85465622
80898	148387.096774
26912	174519.230769
22019	83993.6608558
80708	6579.42857143
13036	40240.2402402
14972	85636.8563686
67763	3406.0
52575	29142.8571429
110006	52160.4938272
71973	14881.1428571
75599	17160.5714286
217069	16719.2429022
16784	265060.240964
67895	7785467.12803
13804	30273.8095238
103742	74857.1428571
68193	158598.726115
338366	228000.0
19933	78125.0
223722	36745.4068241
77038	57884.6153846
70568	191428.571429
77697	300421.940928
212442	1100000.0
D3YW41	3186.57142857
26397	24880.1152738
104776	19626168.2243
59054	93142.8571429
218629	17420.8571429
66477	168571.428571
56422	95714.2857143
106564	163022.508039
13052	34794.5205479
107734	6121.14285714
27377	5625.31468531
14712	2499.55752212
233016	888349.514563
12258	37698.4126984
67993	78138.5281385
209200	266042.780749
231327	8123.71428571
21969	3361.79921773
22123	222641.509434
110265	1330472.103
54381	207714.285714
27425	1330097.08738
19044	29350.1048218
19981	62370.6521739
20872	2252.2295082
16424	33428.5714286
233016	223300.970874
18477	13316582.9146
56348	801282.051282
77987	3140.49135578
15502	302267.002519
319625	409356.725146
12038	19237.1475954
218236	180285.714286
433256	838945.827233
18115	68692.4493554
140740	4218.81578947
11758	5357142.85714
22017	941666.666667
218865	473154.362416
103554	1750.89527944
13667	12678.4351145
70257	345714.285714
76238	524390.243902
102866	457142.857143
97112	1406.28230616
15953	52571.4285714
16548	148993.288591
16554	147142.857143
232906	10480.0
12499	74941.4519906
78689	5077.71428571
16865	30857.1428571
270106	372511.848341
66154	118285.714286
71147	99346.4052288
50798	10006.9252078
18405	126285.714286
208846	491.299907149
14161	1254285.71429
14061	3334.95145631
113868	95754.7169811
53328	155428.571429
56357	9198113.20755
114896	4752.47148289
11606	12672.327044
12319	4096.21993127
67809	514285.714286
74244	46418.3381089
19989	121111.111111
226856	5134.32432432
230935	91055.4561717
70152	196571.428571
14863	4862385.3211
71775	9969.42857143
16987	3546.93042292
268566	345714.285714
77300	19672.2857143
20847	5252.43770314
59010	173111.111111
68472	122857.142857
27367	1826302.72953
272589	5717.42857143
20116	850961.538462
98999	125142.857143
57440	166168.224299
208869	428571.428571
208643	81875.0
102448	785.771324864
14232	39303.4825871
13171	6307053.94191
19684	960548.885077
11826	245724.907063
67732	194571.428571
228607	12007.554672
319195	576086.956522
57279	6228571.42857
94063	80285.7142857
20104	390361.445783
70435	27639.4285714
15139	1483.0952381
50880	72685.1851852
15926	6280193.23671
19305	81064.1627543
106581	12674.0
64291	29142.8571429
53415	102285.714286
18815	107142.857143
18984	1082595.87021
69656	64000.0
17961	3158.21759259
14872	885245.901639
75475	138975.15528
54342	258152.173913
56752	2165991.90283
270166	575709.77918
214579	487571.701721
76846	1417525.7732
20341	1680000.0
27045	11780.8049536
70456	1065714.28571
14718	828087.16707
26451	891891.891892
213753	3228.28571429
67979	53714.2857143
78894	1409226.19048
234734	107438.016529
67844	619.910313901
66461	274093.264249
217980	10858.8571429
12492	35983.2635983
74616	161961.722488
68021	2831428.57143
243168	3453.14285714
19921	382653.061224
99571	298165.137615
69550	5007.73255814
14630	144890.510949
110954	226168.224299
66536	118571.428571
26961	447470.817121
63828	41423.9482201
13195	34583.3333333
15199	258571.428571
74148	754285.714286
27376	114982.578397
70120	68220.3389831
232449	24837.7358491
93736	24492.8571429
67115	26117.0506912
67426	6000000.0
68817	42355.8897243
12039	1024886.87783
381038	36074.270557
22436	310861.423221
12460	14433.9416058
17850	1145721.92513
76429	8552.96296296
27176	202631.578947
23986	1470588.23529
223646	13414.0
239570	442857.142857
14732	23458.2829504
26363	61538.4615385
22275	70299.7275204
72748	457142.857143
11816	659163.987138
110960	129639.889197
75735	59306.5693431
71743	781527.531083
16971	8888.88888889
14865	13118.5714286
14431	12038.1355932
15439	68000.0
433375	16227.4285714
107146	54054.0540541
110094	2413.44129555
76763	4275.42857143
80285	24527.7142857
13482	9494.47368421
14719	1853488.37209
234309	1063559.32203
27384	64086.6873065
22121	536945.812808
15473	112000.0
14651	3786407.76699
170460	19200.2857143
104923	45460.8938547
15356	2286153.84615
83490	262.675709001
14325	278857.142857
16427	288571.428571
76491	414761.904762
67891	577565.632458
52705	12820.8571429
66988	1801541.42582
11428	1563554.55568
66480	204901.960784
108079	7808.15217391
227399	557.785651019
14081	16309012.8755
11306	31648.9361702
99375	35836.627141
13361	43697.8609626
227696	2280.85714286
109801	1923913.04348
13107	1545.37678208
52633	1268115.94203
432502	273142.857143
109754	1661129.56811
77371	7926.51376147
230857	4457.34720416
18770	28919.8606272
20249	321126.760563
56382	24687.0646766
238055	44571.4285714
19899	140957.446809
64385	2029.58015267
246221	152525.252525
319277	7700.85714286
12846	1169811.32075
11699	32285.7142857
100163	22025.1282051
13601	1896.54285714
65967	32285.7142857
192653	642.685714286
52538	37279596.9773
110391	4688796.6805
13121	5986.48111332
235386	7437.42857143
110460	2723809.52381
319263	27006.8571429
15446	4820.07434944
102093	10875.5760369
17912	28726.2872629
13180	178846.153846
12268	5003.04948216
211389	1095238.09524
94175	54000.0
56048	4011.07594937
80907	302857.142857
100039707	7240.85714286
20778	4436.93516699
76282	139919.354839
18242	430523.917995
17025	198181.818182
12894	10651.4877102
14151	352380.952381
69834	386.123809524
16425	19873.1428571
26876	5193.36870027
69104	8841.00719424
56690	721544.715447
14864	9896.42857143
50790	5922.64416315
52585	466453.674121
14775	2000000.0
94279	28523.1428571
20280	826666.666667
17855	5508.35443038
103711	240229.885057
108037	172857.142857
216558	2795275.59055
13872	77266.9220945
109672	2268571.42857
56615	1348387.09677
15488	624489.795918
66681	5500000.0
67247	708571.428571
211006	14736.5079365
212647	3434163.70107
27361	14063.1428571
12266	494888.755262
100198	185044.359949
16889	71788.4130982
14661	3924731.1828
70335	19816.2857143
14137	4972.35576923
17533	15521.978022
102022	2345.82857143
68671	391089.108911
14121	266863.905325
15944	15196.2857143
71911	32361.516035
14645	10375335.1206
111175	438943.894389
20743	5345.42857143
16859	2849.2917847
71382	596.674454829
17158	394.304347826
67856	1017142.85714
235582	6908.6042065
12040	1538461.53846
69574	763265.306122
14430	3346.70184697
67432	2936.0
380660	587976.539589
223776	88571.4285714
110213	20148.5714286
12892	2325.73363431
117589	3631.76100629
68347	27035.7142857
11670	45474.6136865
68436	146153.846154
11520	297142.857143
13897	2386.12099644
60525	975748.9301
11669	9710982.65896
14473	802857.142857
231103	94.64
68646	96000.0
67880	33782.7868852
432720	12562.8571429
68312	79816.5137615
268860	26000.0
171282	2905.93824228
68267	374285.714286
G3UYJ7	554285.714286
544963	13079.3650794
74147	194986.072423
26358	3532818.53282
75731	12636.8571429
73132	69714.2857143
11532	2008021.39037
20853	14040.0
18194	85911.6022099
56738	23427.672956
20216	239655.172414
29811	36000.0
11655	7168.22429907
224530	9897.14285714
67442	11637.7668309
14862	2431192.66055
100727	6743.14285714
12350	53461538.4615
19299	82852.8072838
19125	88480.8013356
26458	156612.903226
13849	148131.868132
68352	514.857142857
110196	464589.235127
13112	1822.51984127
104158	18938053.0973
72599	175241.779497
14261	151315.789474
21743	330681.818182
19733	25451.7142857
108156	438502.673797
20322	276470.588235
434437	1079.87593052
74114	47875.8169935
14073	1028.42857143
74185	762108.262108
76263	2539823.00885
19090	49176.3565891
74156	118.51618705
13850	4169675.09025
235674	573113.207547
16922	77514.7928994
15490	13913.1736527
19193	239.538461538
231691	2069.81762918
74637	55462.1848739
69981	6853.42857143
110695	363636.363636
18082	371428.571429
17117	189238.845144
50799	23203.7142857
75578	6471.14285714
71755	3093093.09309
14629	16012.5588697
264895	3857142.85714
58805	3614.23611111
104174	1616.97560976
105387	21240.5714286
74159	8745.71428571
11720	77020.2020202
67307	22476.2857143
69865	184857.142857
12007	14031.7142857
217328	3380.57142857
14085	782816.229117
18105	351515.151515
234564	825714.285714
70266	55188.6792453
212933	90854.8707753
229905	1316483.51648
99586	47219.5121951
103140	126571.428571
394432	9553.8606403
20425	453974.895397
16880	3917.12454212
12359	3472485.7685
230696	21283.7142857
319554	214096.9163
14080	716535.433071
11761	34208.552138
14263	658.799249531
11534	977839.33518
74754	1403.46899225
17836	482857.142857
11668	243512.974052
102632	660000.0
108682	881.609195402
209692	48857.1428571
18559	43428.5714286
30956	10082.8293737
14317	974.639556377
20768	243362.831858
270076	1013698.63014
11812	35714.2857143
28199	6918.21493625
18408	5862.0
208715	38076.9230769
68371	68857.1428571
320940	2135.51815766
66887	8933.09859155
15360	116141.732283
11430	803328.290469
56018	18323.7142857
394436	1112.52336449
268782	2257.89473684
72472	3373.828125
246277	580121.703854
102294	5853.14285714
68591	9241.14285714
100039008	27755.1428571
268756	25909.0909091
266744	116285.714286
12411	260.320855615
67528	138285.714286
11898	461165.048544
22117	1582491.58249
11671	67975.2066116
67815	16318.5714286
103655	35714.2857143
60440	11708.8571429
15233	27191.011236
269378	923611.111111
217593	83428.5714286
227231	188000.0
272428	5337.19723183
17194	26751.4644351
14871	704166.666667
107869	42211.0552764
20887	195876.28866
382053	464.010507881
56448	14888.0
14874	7222222.22222
192166	50380.8487486
15445	14794.6564885
109900	230603.448276
12623	8984.85714286
107747	1130820.39911
77559	934285.714286
237320	7537.42857143
67375	5098.3277592
18478	29359.8233996
71761	655.187793427
98256	2597.07724426
83702	30255.1083591
74129	8209.78135788
56794	146815.834768
13106	7799.79716024
14711	205460.750853
70762	37566.1375661
11522	1901333.33333
381110	21303.1428571
11846	19095.0643777
208665	7968.61538462
117147	9953.7521815
76974	1356.57142857
110095	4564705.88235
240549	6760.57142857
67758	34422.1105528
12116	46437.3464373
109731	1261538.46154
71664	7450.57142857
18416	28531.0734463
56189	374.846491228
104086	46341.4634146
22262	167656.765677
15486	340.104986877
232493	101420.454545
14859	122171.945701
54150	1336.74285714
15109	2330.2891933
15483	366438.356164
19301	5600.51546392
11889	423.697183099
18979	87323.943662
66185	1372.74285714
66193	3010.85714286
66874	5654.85714286
67105	31714.2857143
66274	19107.1428571
112419	2665.31428571
72275	2087.62857143
74183	7151.71428571
70415	1852.8
78832	8042.28571429
66674	19182.5714286
240185	47142.8571429
224805	9920.0
69684	66285.7142857
56321	2793.85714286
56199	13156.7832168
239273	6323.14285714
11666	1284.11684783
68758	71986.970684
329165	4267.93721973
66610	7360.57142857
76507	22237.0173103
233099	13547.4285714
11421	1168.06402439
94180	2619.97142857
74205	9621.66666667
56444	21922.8571429
109275	755.785123967
231821	30857.1428571
72113	32571.4285714
76889	7863.41463415
11519	9562.28571429
11529	6144.11764706
11568	942.485714286
226250	2328.62857143
280662	6972.85714286
216549	99142.8571429
11596	3908.0
102247	3641.66666667
72947	10137.6873662
11648	729.105545617
105349	3128.17337461
67605	18802.8571429
69748	9477.42857143
19378	4694.01544402
56847	183.30859375
621603	68571.4285714
11674	83791.2087912
69113	86713.2867133
268420	1210.14285714
11687	513.544494721
11689	2378.33827893
76768	925714.285714
11647	27480.9160305
52206	5291.07806691
219033	7192.0
108857	1747.31428571
70797	669.105990783
71782	10699.7142857
56642	5096.57142857
225187	8826.0
71452	9414.28571429
237615	763.571428571
72074	1993.74285714
105722	10625.1428571
26359	7960.57142857
11768	594.846335697
108012	16261.875
319924	2179.57142857
11785	265.253521127
11787	1744.85714286
11789	578.55887522
11804	8643.42291372
11814	125252.525253
11834	3999.45982444
11836	2109.27152318
71435	2287.74285714
71302	10863.1428571
12549	8254.57142857
330914	348.285714286
11856	3812.85714286
16800	3037.71428571
73341	1059.28664073
54126	5452.20417633
77044	818.685714286
76813	5580.57142857
11883	29446.6403162
109979	21026.6846361
13196	629.197907585
211914	1717.53653445
75452	1348.54285714
320817	7711.14285714
76559	1501.45714286
73991	838.885714286
76295	6675.42857143
98660	186274.509804
53313	299.344894027
11941	1348.58096828
11945	5697.03947368
54411	3510.58315335
21871	2343.92523364
11979	4799.93160055
50771	3801.57068063
22589	315.157512116
11567	882.42979243
78937	5342.0
27215	1114.51851852
14422	2010.58823529
14595	44360.9022556
71492	5350.85714286
319845	14858.2857143
227707	30000.0
229003	4379.42857143
100034684	381.342857143
57278	18971.0610932
12032	686.908267271
29815	52571.4285714
76960	4336.85714286
229672	10361.1428571
56208	7020.75892857
12068	20854.2372881
12075	2797.6083707
224630	11228.0701754
66162	12992.8571429
78653	18374.8571429
18843	16701.4285714
228801	200.997142857
14312	7000.87719298
12217	3743.14285714
239126	13248.2857143
77644	2902.28571429
217310	2929.71428571
71934	41221.3740458
12295	2352.93132328
12297	2572.10743802
12298	1666.93641618
108802	28560.8571429
12326	306.268656716
235604	865.5859375
67252	17391.7142857
12335	465.724725944
12339	1801.35301353
12345	45848.3754513
80733	153086.419753
192160	1118.32378223
268932	29428.5714286
140721	4145.42857143
12365	326.038910506
12390	3043209.87654
12404	1025.28571429
12416	864.08477842
216618	3729.14285714
67433	12042.0
434446	60285.7142857
545428	633.714285714
52570	44857.1428571
216613	11057.4285714
108686	22066.0
68339	2059.25714286
12454	2480.11428571
67974	8474.85714286
235505	891.33148405
17470	41726.618705
69165	18347.3846154
12520	72457.6271186
17064	4243.47826087
673094	26413.7142857
171486	21095.4285714
216150	10471.0638298
226751	38285.7142857
104445	10108.5714286
12558	2233.66445916
268663	6730.85714286
72040	284.797142857
12567	10638.6138614
12571	31901.8404908
12572	2720.0
12576	15707.6142132
12580	12403.5714286
227526	6310.57142857
214932	18411.7142857
57754	1908.25714286
99712	1863.10096154
382044	2518.57142857
12626	1061.11428571
11537	379536.679537
12630	1656.38474295
106143	13188.8571429
68567	2567.65714286
68044	1767.14285714
14004	38285.7142857
12662	12762.8571429
12675	994.67114094
21771	2881.14285714
99663	388.712121212
69454	898.818565401
209195	4589.76510067
56457	1224.28571429
218335	4446.0
117197	1495.28571429
53621	1264.22608696
12805	4532.64705882
76178	12368.0
97484	1765.45714286
12814	3994.78935698
12825	953.68852459
245026	1149.53642384
17846	28247.1428571
210582	28387.7142857
12850	276497.695853
235431	40857.1428571
69802	45090.9090909
12856	619047.619048
66359	194857.142857
18117	48285.7142857
12861	678378.378378
232680	7751.79856115
12873	10464.7482014
12874	3984.38634713
12876	2923.52941176
12890	11692.8571429
235415	410.771428571
12905	4738.57142857
12944	3724.0
56693	573.885714286
74343	7226.0
12959	813.485714286
70425	291.155660377
121021	10184.7872798
209294	214.791428571
67337	1329.54285714
108062	1583.4
18163	8282.0
80281	1885.25714286
67116	64857.1428571
72017	28327.8688525
13058	388.421052632
74256	480.168067227
77951	8192.85714286
13079	55646.8172485
72303	1351.51428571
19157	3487.71428571
52846	6148.28571429
28040	2368.91428571
13143	1082.16216216
56320	4612.0
83703	29428.5714286
71833	6529.53216374
319618	916.15916955
67665	27623.1263383
59288	18801.0989011
22428	18914.2105263
102323	14132.8571429
76863	627.2
114874	16925.7769653
234733	966.428571429
53975	2465.81818182
67997	1508571.42857
72121	2171.14285714
105841	1872.85714286
54004	664.56284153
23856	2458.25714286
64451	51714.2857143
213550	585.742857143
23859	4704.85714286
13400	766.085578447
240283	8036.0
13417	20268.8571429
83945	19030.0
99349	300.771428571
246738	74857.1428571
105000	7526315.78947
13429	2142.56055363
74006	3511.72506739
238130	4680.28571429
68813	5298.28571429
13479	28292.6829268
19708	1037.57033248
74388	4841.03139013
26757	969.114285714
65254	7311.34751773
66556	6083.14285714
13518	121.201786439
68082	3424.72727273
110350	4133.76683697
13548	1210.18348624
26903	6472.0
104394	2506.58536585
66967	211.063372718
13626	46485.260771
67484	3377.71428571
216616	4252.0
114601	10425.7142857
13661	15078.0
110147	608.73317498
13663	11395.8823529
27103	355.625
26987	3586.85714286
13709	2645.09803922
140580	4361.89821183
140579	1356.48571429
54325	3944.80286738
170439	98501.8726592
77766	10596.2085308
237711	9980.28571429
13800	3625.93516209
71946	3334.13173653
13805	380.2143951
217364	1987.8746594
13806	1627.76497696
12497	17061.1428571
13821	10652.7872582
13828	2384.77142857
13829	41428.5714286
77781	6613.42857143
28042	6214.32160804
13876	1791.99655766
77767	8156.0
69524	11576.3959391
75320	3054.12621359
107371	2493.31428571
14055	1931.72690763
23873	6289.42857143
207375	2360.14285714
72125	5466.28571429
71721	3105.14285714
226252	13579.4285714
68936	16791.1428571
319604	199.345714286
214469	212.028571429
73385	19037.7142857
192173	7380.57142857
18300	484.0
235461	7444.85714286
399603	1129.22857143
245827	365714.285714
230904	3715.82491582
14155	1163.89154705
14158	1123.83961118
59083	14436.5714286
225020	3704.57142857
14163	129166.666667
14198	30194.0
78749	9406.28571429
14230	1131.87607573
14231	50458.7155963
57778	3933.14285714
55935	1543.08571429
110606	16265.2173913
108655	3972.62411348
235169	8287.14285714
320365	4823.42857143
71665	8640.92920354
66848	383.579175705
67391	328571.428571
73068	1140.10224949
11936	797.057142857
14399	1292.47240618
14400	9987.76371308
14415	873.962900506
14420	7354.8245614
80909	2820.54285714
14526	1520.66666667
102371	3733.71428571
14545	636.942857143
260302	1264.02506964
58991	24983.7606838
14603	969.8
243374	2908.85714286
14609	7703.14136126
235533	983.571428571
68888	2918.85714286
12091	659.227202473
74412	1230.91428571
170823	1734.88571429
D3YU46	13545.7142857
100504232	2281.74285714
P06328	20495.7142857
228715	132285.714286
229004	612.485714286
14697	22946.3291139
66066	31952.0547945
64337	2674.17910448
14702	25560.5633803
14708	22539.7058824
14710	29921.7391304
53334	4286.0
14723	902.138964578
237943	3687.71428571
14756	4826.40382318
67298	13766.5714286
14776	6804.21052632
69590	20845.4545455
57911	554.8
76758	6546.57142857
270328	109428.571429
83602	30423.2804233
71752	3141.14285714
69237	41142.8571429
14938	2472.15384615
14964	6132.33695652
209462	370.231023102
23897	7339.71428571
15129	26634.0136054
68576	57428.5714286
67933	1066.65714286
15185	370.583115753
69692	15416.8571429
76987	9885.42857143
217026	499.457142857
56016	10388.5714286
67044	62571.4285714
66867	2208.05714286
94353	42076.7676768
170833	1053.94285714
170638	2106.68571429
14979	2405405.40541
72630	196000.0
243912	75925.9259259
15194	538.089131132
216792	22523.1428571
15893	5570.57142857
226695	3614.57142857
15957	1132.13822894
16001	223.29206118
F6TLU3	4920.57142857
16061	1849.02857143
67454	3641.42857143
22778	9108.7040619
16193	138388.625592
76614	144857.142857
242291	3339.42857143
234515	416.244588745
19062	13235.6837607
16332	6109.86475736
16337	2713.48396501
210925	2714.89361702
27399	2151.27020785
245666	8592.69282815
54396	7193.42857143
69046	21246.5714286
57905	8693.68421053
16396	4725.0
71927	4116.28571429
16404	6290.3307888
381924	6068.49315068
16429	24516.2857143
16432	1986.85714286
16438	5238.26846126
16440	1128.65168539
16451	318.117953166
16452	1038.52967228
80880	14248.5714286
217127	324632.952692
74187	1482.14285714
72320	4963.14285714
16498	2542.1253406
72050	2578.48571429
99982	857.467760844
104263	11715.7974301
75605	6541.4507772
20591	171.293436293
22289	468.572448251
13992	10041.4285714
219094	1315.94285714
66132	3212.57142857
74741	1152.88571429
231570	58285.7142857
77480	1552.88571429
16561	2043.66740088
16562	1199.09090909
16590	882.860061287
224023	4016.7192429
16623	538.390804598
13646	2079.11196911
385643	16170.8571429
208628	7702.76393294
268482	5860.98562628
77055	67003.3670034
16728	4743.88888889
207214	10394.0
100017	4809.41558442
56072	49681.5286624
16858	7393.38235294
56839	220000.0
16882	3998.52216749
77569	20276.2857143
16885	12888.8717156
16886	535.344827586
214895	32564.8414986
68421	2777.85714286
30937	21528.2857143
67774	4288.57142857
64898	15049.7142857
231549	1750.8
227738	707.400275103
71735	261142.857143
67207	23953.3834586
67070	6883.42857143
17002	2424.91428571
52829	884.057142857
17076	144.260011608
70082	2850.65714286
66863	1460.22857143
