Gene names	Intensity L Ileum
72562	867647.058824
76795	31142.8571429
75646	41714.2857143
14251	21208.411215
52690	225142.857143
19042	353403.141361
50887	125142.857143
107227	494285.714286
56451	2569364.16185
98193	35194.5854484
18704	15065.2431791
17463	1523364.48598
67025	12022471.9101
111173	48285.7142857
20932	1071428.57143
70186	1080000.0
56463	10428571.4286
67738	2864864.86486
18107	1258064.51613
12238	56571.4285714
56462	54571.4285714
59022	1202857.14286
109700	11874.4698897
69694	46571.4285714
105083	15621.1428571
26426	33142.8571429
65246	474285.714286
66248	150000.0
229285	92571.4285714
67311	143145.16129
75909	840000.0
225913	6366782.00692
109333	8829.60325534
14933	1262969.58855
11605	17950.8353222
114301	13466.5714286
78428	96551.7241379
67036	190000.0
50932	1549.00611621
19082	560606.060606
18432	82589.2857143
228003	50000.0
66413	2131105.39846
14453	7524.0
16443	63714.2857143
20416	26943.0051813
58203	62530.4136253
230249	840000.0
72479	397142.857143
66881	807920.792079
106326	19343.1428571
18458	4905660.37736
226043	48857.1428571
66307	1000000.0
20813	735454.545455
230163	31043956.044
3338890	288571.428571
56273	168351.06383
105372	32285.7142857
100710	34785.615491
77040	111428.571429
68879	52497.3432519
72416	9085714.28571
18108	25897.9206049
74996	58284.8837209
13167	24252873.5632
109359	88285.7142857
19167	2498039.21569
667370	30000.0
28030	1085219.70706
19211	15577.9156328
55983	3342857.14286
12972	188821.752266
68346	96774.1935484
246703	765714.285714
110611	11314285.7143
64658	90571.4285714
13039	66766.4670659
56389	169577.464789
27061	3420408.16327
269587	194638.694639
71795	20702.0
105663	19418.75
114664	4171428.57143
12468	2922794.11765
18563	507640.067912
13437	416490.486258
19896	3691244.23963
70110	562857.142857
70767	89604.6852123
223254	67428.5714286
20480	127326.440177
108100	5826.54205607
23807	8291.2601626
67308	212000.0
76826	15842.9467085
69008	87833.8278932
66865	620229.007634
223978	531428.571429
234889	19974.8571429
269823	1081920.90395
217830	1514285.71429
13627	47835497.8355
54131	465393.794749
12847	2810457.51634
12864	20921052.6316
241062	27223.4273319
68514	388571.428571
17356	49285.7142857
70925	98285.7142857
19181	1464203.23326
227095	2085714.28571
19704	318505.338078
13495	117714.285714
66878	15539.1136802
94230	152285.714286
109136	169638.554217
207425	263142.857143
69116	65637.0656371
66904	598890.942699
74617	626106.19469
28126	18114.0
105522	23801.4285714
11740	20906040.2685
15288	288088.642659
19106	4513.2038835
68626	51383.8748496
110173	22980.6598407
11950	14218750.0
21762	713656.387665
11409	2572815.53398
21405	22611.4649682
68611	300000.0
71361	129428.571429
27418	7827.71428571
74600	196857.142857
67727	49833.8870432
68195	233428.571429
11772	815565.031983
69863	65714.2857143
15510	24083769.6335
13177	5882352.94118
24015	1642857.14286
66419	276285.714286
70599	5933.42857143
23874	1168081.49406
103080	31428.5714286
71702	133416.458853
19951	1940740.74074
107358	1082857.14286
18534	348874.598071
667846	4171428.57143
54447	117195.767196
24070	433198.380567
28080	8122065.7277
53381	1083941.60584
217666	115732.758621
70207	794285.714286
66407	48000.0
230866	625714.285714
20851	23536.8956743
193813	422857.142857
13506	106762.749446
68493	64000.0
23942	61526.9461078
110842	13428571.4286
20848	153246.753247
19934	3140625.0
209354	209836.065574
235439	26628.0
66427	1168571.42857
66997	1910087.7193
66397	848484.848485
70675	51885.2459016
223593	81142.8571429
94282	17058.8571429
66590	370078.740157
56200	342857.142857
67863	1117142.85714
26914	2247311.82796
105148	679080.824089
66857	740000.0
22321	252573.238321
69089	120785.2194
18222	163859.111792
73139	625714.285714
360013	392682.926829
71745	205369.127517
140483	4769.49152542
109168	190000.0
58875	2316417.91045
99371	237714.285714
208718	75714.2857143
22230	478827.361564
18803	7650.76804916
72361	1125714.28571
217365	328947.368421
67054	240000.0
107045	309847.198642
53315	6828571.42857
219189	2031428.57143
170728	511428.571429
228140	67428.5714286
19942	2205882.35294
67671	397142.857143
56280	380000.0
15925	599607.458292
224897	22505.800464
217337	422400.0
99237	314285.714286
67941	10238095.2381
52040	23461.4285714
71586	120000.0
11640	31714.2857143
76890	204571.428571
13358	591428.571429
27267	350180.505415
70247	585519.412382
27407	391428.571429
17719	143572.984749
230709	221052.631579
330177	57349.6659243
56384	3885714.28571
192159	131477.51606
66711	143428.571429
21780	444444.444444
69956	397142.857143
217866	931428.571429
98828	2609.4
81910	2137071.65109
14376	1949152.54237
665155	951428.571429
107732	88571.4285714
27419	17937.1428571
22320	591089.108911
55951	206857.142857
20751	1475095.78544
381045	951428.571429
224742	252571.428571
234407	8671.15072934
67441	69428.5714286
108654	162000.0
17159	127344.521224
13367	74023.9043825
66384	237500.0
224045	47001.3947001
73130	40571.4285714
245474	89194.4990177
22139	1925714.28571
55989	531428.571429
66258	163714.285714
20055	5356164.38356
18777	3708695.65217
12896	5851063.82979
629974	542857.142857
71472	20441.1764706
73158	614285.714286
56464	2348.91774892
338359	155714.285714
12628	11345.2188006
69597	304239.401496
66841	3750000.0
192136	8731.14285714
66736	154285.714286
11769	30537.9746835
68015	2280453.25779
19212	365714.285714
232536	471428.571429
56404	5385.14285714
18139	25681.4285714
110826	10085714.2857
56043	1375415.28239
20334	847058.823529
69202	128285.714286
66942	26060.6060606
22224	186868.686869
257635	78000.0
217615	131428.571429
225326	3088.72604284
50529	107142.857143
15441	434285.714286
67871	396946.564885
27395	397142.857143
66890	1463687.15084
20818	10074349.4424
11881	30711.6104869
225791	408571.428571
56187	76366.8430335
14635	229156.01023
27207	9746835.44304
66885	252314.814815
223267	76571.4285714
69632	2313.48023331
18950	7058823.52941
67006	342857.142857
14268	6459.42672588
93687	259050.445104
11855	26715.5229847
226562	123428.571429
14252	12552.3364486
331401	45483.0614806
67994	71714.2857143
19330	2553398.05825
56305	1234285.71429
78523	64571.4285714
207304	7333.84262796
69955	84700.6651885
76187	3907.74193548
228961	312977.099237
67713	617241.37931
74142	726027.39726
229900	106285.714286
229211	828800.0
66821	187714.285714
66948	276029.05569
100705	3142.85714286
11845	1817142.85714
319945	39024.3902439
67163	957142.857143
66475	1055944.05594
74769	6453.7593985
78913	51714.2857143
14870	32190476.1905
13088	1382000.0
110446	9433962.26415
20917	3579676.67436
226139	41162.2276029
239528	66511.627907
77721	103714.285714
94064	42571.4285714
20717	79142.8571429
70829	114857.142857
26462	383587.78626
72039	379358.437936
67075	76571.4285714
69562	4589.60953011
11905	896774.193548
13884	312274.368231
22325	11390.7834101
64143	472815.533981
72722	251714.285714
13113	3439363.8171
328099	574285.714286
12034	5485714.28571
97998	49714.2857143
72535	16281310.2119
66052	1071005.91716
66753	151759.834369
3338902	78000.0
66071	35714.2857143
664994	542857.142857
229317	848571.428571
28200	4086021.50538
27368	199714.285714
117586	11789.1428571
65973	20512.8205128
11637	16359832.636
21974	78784.1191067
74838	364161.849711
231801	9779.42857143
110198	847411.444142
14057	3200000.0
20102	9125475.28517
68147	200000.0
56248	6563876.65198
74580	2766.57142857
57344	627659.574468
110135	257796.257796
68133	241428.571429
75456	322857.142857
75778	74857.1428571
18816	7123.82892057
76740	17025.1428571
68052	1132450.33113
22235	12312373.2252
107375	1502857.14286
13885	7340425.53191
14148	149142.857143
110157	47685.1851852
107508	1388888.88889
24071	391428.571429
67812	47428.5714286
140630	251142.857143
14962	10099.2115637
71602	62691.9602529
27370	838260.869565
216136	156285.714286
212974	19716.0
20655	20324675.3247
20239	38571.4285714
71701	403575.989783
16564	12141.1483254
22247	347193.347193
28185	1097142.85714
226414	1512974.0519
71891	1429.34285714
13494	177714.285714
26965	319587.628866
17777	69714285.7143
69219	128070.175439
67452	21711.4285714
72584	112371.134021
67636	31428.5714286
56428	2782857.14286
26926	3807189.54248
232078	211142.857143
11287	885714.285714
19179	884090.909091
20649	85714.2857143
17281	7049.42857143
52637	1634285.71429
71336	260061.919505
67976	44285.7142857
27373	114903.846154
15108	1846743.29502
229900	150571.428571
78781	374285.714286
56298	545714.285714
230073	326133.909287
52815	54958.677686
320560	241142.857143
11818	21881.7142857
14466	86796.1165049
319876	90571.4285714
68917	236000.0
192156	43890.2743142
20714	264571.428571
19043	181794.871795
66488	14676.8571429
216443	210643.015521
78038	609236.234458
16337	27769.6793003
266645	9589.58333333
80892	8732.3943662
623661	12566.7560322
11773	1248275.86207
72502	34000.0
70361	1255319.14894
14132	99142.8571429
108888	1157142.85714
67841	31471.0191083
11980	31592.689295
80898	2268817.2043
26912	1237980.76923
22019	383518.22504
13036	804804.804805
14972	617886.178862
67763	325714.285714
110006	182098.765432
213027	25014.8571429
75599	28513.7142857
217069	190851.735016
16784	804819.277108
67895	20415224.9135
13804	44557.8231293
103742	169428.571429
68193	258598.726115
338366	500000.0
19933	26920.625
223722	27821.5223097
77038	141153.846154
70568	1182857.14286
77697	23274.2616034
212442	1177142.85714
D3YW41	34000.0
26397	311239.193084
67451	42571.4285714
104776	1657943.92523
59054	118285.714286
218629	61428.5714286
66477	960000.0
56422	252857.142857
106564	259807.073955
13052	115890.410959
107734	38285.7142857
27377	26293.7062937
14712	9880.8259587
233016	417475.728155
12258	16903.3730159
67993	248917.748918
209200	410427.807487
231327	76285.7142857
21969	59843.5462842
22123	901886.792453
110265	5193133.04721
54381	233428.571429
27425	16407766.9903
622402	740000.0
19044	47379.4549266
547253	149714.285714
19981	757608.695652
20872	48524.5901639
16424	11962.0
233016	151941.747573
18477	55778894.4724
56348	964743.589744
77987	18061.8744313
15502	2385390.42821
319625	2573099.4152
12038	480928.689884
218236	1365714.28571
433256	9487554.90483
18115	868324.12523
140740	648684.210526
11758	12901785.7143
22017	466666.666667
218865	2164429.5302
103554	17145.9576777
13667	19847.3282443
70257	1248571.42857
76238	1323170.73171
102866	2588571.42857
97112	11305.7654076
15953	991428.571429
16548	11308724.8322
16554	748571.428571
12499	3723653.39578
56535	15514.516129
78689	64571.4285714
16865	106285.714286
270106	834123.222749
66154	155428.571429
71147	27886.7102397
50798	185595.567867
18405	65714.2857143
208846	1873.53760446
14161	138000.0
14061	13557.1197411
113868	759433.962264
53328	322857.142857
56357	1422169.81132
114896	20659.0621039
67809	454285.714286
74244	36819.4842407
80861	1943.36283186
19989	2485185.18519
226856	364864.864865
230935	140608.22898
70152	53714.2857143
14863	26467889.9083
71775	3029.14285714
16987	18281.0368349
268566	917142.857143
226352	40857.1428571
77300	98857.1428571
20847	22860.2383532
59010	2800000.0
68472	32857.1428571
14248	175714.285714
27367	4416873.44913
272589	122285.714286
20116	2533653.84615
98999	11383.7142857
57440	117570.093458
20181	111563.169165
208869	43714.2857143
208643	383125.0
102448	27586.2068966
14232	162189.054726
13171	1118257.26141
19684	174957.118353
11826	7035.68773234
67732	271142.857143
228607	14720.8747515
319195	2157608.69565
57279	1045714.28571
94063	92000.0
20104	2337349.39759
70435	10567.4285714
15139	972.023809524
50880	513888.888889
15926	12415458.9372
19305	39593.114241
106581	53142.8571429
64291	4306.85714286
53415	600000.0
72162	21292.2857143
18815	37684.729064
18984	3510324.48378
69656	114000.0
17961	3053.125
14872	1639344.2623
75475	11335.4037267
54342	1184782.6087
56752	6315789.47368
270166	481072.555205
214579	409177.820268
66813	164000.0
76846	5876288.65979
20341	3628571.42857
27045	194427.244582
70456	255714.285714
14718	6368038.74092
26451	2445945.94595
213753	24161.7142857
67979	154857.142857
78894	227678.571429
234734	541322.31405
66461	203626.943005
217980	177714.285714
12492	154393.305439
74616	85406.6985646
68021	891428.571429
243168	511428.571429
19921	3969387.7551
93673	19206.5714286
99571	153899.082569
27219	11140.599455
14630	700729.927007
110954	1331775.70093
66536	170857.142857
26961	747081.712062
63828	20111.0032362
13195	3770833.33333
15199	206285.714286
74148	1031428.57143
27376	2024390.2439
70120	104661.016949
243385	4811.42857143
232449	1487421.38365
93736	4132.57142857
170459	51142.8571429
67115	617511.520737
67426	168992.248062
68817	8508.52130326
12039	28733.0316742
381038	25953.3156499
22436	5955056.17978
12460	223722.627737
17850	382352.941176
76429	64814.8148148
27176	3984962.40602
23986	616368.286445
223646	422857.142857
239570	588571.428571
14732	10048.7303507
26363	98269.2307692
22275	52043.5967302
226105	1212678.93661
11816	189389.067524
110960	1295013.85042
14071	2186.83651805
75735	23722.6277372
71743	116341.030195
16971	51045.1045105
14865	614285.714286
14431	160169.491525
15439	47428.5714286
433375	126000.0
107146	279729.72973
76763	13422.5714286
80285	1834285.71429
13482	900000.0
14719	10465116.2791
234309	436440.677966
27384	10216718.2663
22121	1192118.2266
269180	32161.8743344
15473	206571.428571
14651	8122977.34628
17155	213740.458015
170460	42285.7142857
104923	181564.24581
15356	3876923.07692
83490	3081.99753391
14325	1788571.42857
16427	48857.1428571
76491	1904761.90476
67891	2959427.20764
52705	98571.4285714
66988	7148362.23507
11428	3070866.14173
15378	25316.4556962
66480	705882.352941
18605	1825.38631347
108079	16111.4130435
227399	66607.6173605
14081	2260371.95994
11306	172872.340426
99375	66798.4189723
83946	1069.46732565
13361	1679144.38503
227696	2431.51428571
109801	6358695.65217
244141	30398.3228512
13107	1338.3503055
52633	815217.391304
432502	902857.142857
109754	8737541.52824
230161	81142.8571429
77371	207339.449541
230857	19505.8517555
18770	1233449.47735
66234	37883.9590444
56382	128855.721393
238055	6485714.28571
19899	1154255.31915
64385	576335.877863
246221	172727.272727
26378	157191.780822
319277	11125.7142857
12846	1090566.03774
77411	11721.7142857
11699	6633.42857143
100163	160769.230769
65967	112285.714286
13122	25844.9304175
52538	8136020.15113
110391	5560165.9751
13121	29224.6520875
235386	23379.1428571
110460	626666.666667
319263	7201.42857143
15446	2405204.46097
102093	29953.9170507
17912	21047.8771454
13180	8384615.38462
12268	39873.4177215
72094	627340.82397
211389	22710.6227106
94175	10336.8571429
56048	26223.1012658
80907	262571.428571
100039707	12223.1428571
98711	52492.6686217
20778	2169.5481336
76282	989919.354839
18242	11731207.2893
74735	87500.0
17025	1351515.15152
12894	857697.283312
14151	321428.571429
69834	226666.666667
16425	3953.71428571
26876	22897.8779841
69104	20296.0431655
56690	121951.219512
14864	16383928.5714
50790	2344.86638537
52585	6198083.06709
14775	6965174.12935
94279	17368.2857143
20280	2053333.33333
17855	153924.050633
103711	977011.494253
108037	914285.714286
216558	1948818.89764
13872	73307.7905492
109672	7285714.28571
17252	84810.1265823
56615	1174193.54839
100043108	61142.8571429
15488	4326530.61224
66681	2354838.70968
67247	7800000.0
12780	26895.6578095
211006	66071.4285714
212647	875444.839858
12266	369813.589898
100198	85931.5589354
16889	251889.168766
14661	3853046.59498
89867	147714.285714
70335	491428.571429
14137	5344.71153846
17533	5256.04395604
102022	4114285.71429
68671	2205445.54455
14121	5621301.77515
15944	135714.285714
71911	4897959.18367
14645	89812.3324397
111175	251155.115512
20743	7879.71428571
16859	322946.175637
71382	10436.1370717
17158	141739.130435
67856	86857.1428571
12040	193846.153846
69574	2726530.61224
14430	184432.717678
67432	13728.0
223776	92285.7142857
110213	33714.2857143
12892	550790.06772
117589	4794.33962264
68347	148285.714286
11670	560706.401766
68436	2179487.17949
11520	3263.71428571
13897	225978.647687
60525	175463.623395
11669	8747591.52216
20503	42768.5950413
14473	331428.571429
70337	86571.4285714
68646	89142.8571429
67880	154508.196721
432720	1360000.0
68312	104128.440367
268860	794000.0
171282	117339.667458
68267	250857.142857
G3UYJ7	671428.571429
544963	2203174.60317
74147	1713091.92201
26358	8339768.33977
75731	99428.5714286
73132	35714.2857143
11532	3609625.66845
20853	25982.0
18194	236464.088398
56738	50157.2327044
231396	131142.857143
20216	4478.79310345
11655	8592.52336449
67442	323481.116585
14862	17247706.422
100727	6942857.14286
12350	561538.461538
19299	1684370.25797
19125	157429.048414
26458	366129.032258
13849	1164835.16484
110196	1337110.48159
13112	2182539.68254
104158	1858407.07965
72599	382978.723404
14261	91353.3834586
21743	192803.030303
19733	80571.4285714
108156	1818181.81818
20322	2969187.67507
434437	9571.21588089
74114	903594.771242
14073	880000.0
74185	34900.2849003
76263	1969026.54867
19090	817.272286822
74156	48021.5827338
13850	9097472.92419
235674	2150943.39623
16922	426035.502959
15490	24371.257485
19193	266666.666667
74637	139705.882353
69981	8052.0
110695	1061224.4898
18082	868571.428571
17117	193175.853018
50799	1160000.0
75578	4718.57142857
71755	84684.6846847
14629	132182.103611
264895	2540000.0
58805	6266.78240741
104174	9058.43902439
105387	780000.0
74159	215714.285714
13595	433043.478261
11720	160606.060606
67307	2471428.57143
69865	551428.571429
217328	788571.428571
18113	34228.030303
14085	132696.897375
18105	1528138.52814
234564	7142857.14286
70266	220518.867925
22238	432075.471698
212933	332007.952286
229905	215824.175824
99586	905365.853659
103140	1491428.57143
394432	11035781.5443
20425	1175732.21757
16880	9432.23443223
17454	514285.714286
12359	9620493.35863
230696	76571.4285714
319554	1325991.18943
14080	102362204.724
14867	940366.972477
11761	2480.72018005
70789	94396.5517241
20526	313575.525813
14263	881801.125704
11534	2756232.68698
74754	43023.255814
17836	223142.857143
11668	8602794.41118
102632	1668571.42857
108682	4872.79693487
209692	3828.28571429
18559	25113.4285714
30956	24622.0302376
20768	537610.619469
270076	253424.657534
13649	8063.88429752
11812	7025.14285714
28199	35883.424408
20517	6828.05755396
18408	440000.0
227619	4875.07598784
208715	211538.461538
68371	545714.285714
320940	511.67404783
27421	440.140186916
66887	20657.2769953
15360	299212.598425
11430	6732223.90318
56018	182857.142857
394436	925233.64486
320415	20586.2857143
268782	184210.526316
72472	25390.625
246277	152535.496957
102294	518095.238095
68591	135428.571429
100039008	20928.0
266744	2953.42857143
12411	367201.426025
67528	557142.857143
11898	915048.543689
22117	103703.703704
11671	1272727.27273
170442	5202.84237726
67815	1468571.42857
103655	3264.57142857
60440	71714.2857143
15233	16577.0786517
269378	12060185.1852
227231	15133333.3333
272428	1694.91349481
14871	3341666.66667
107869	2050251.25628
20887	51546.3917526
56448	33714.2857143
14874	1212962.96296
192166	190424.37432
15445	25049.1094148
109900	635775.862069
76279	1250000.0
12623	502857.142857
107747	3968957.8714
77559	95714.2857143
237320	5828.85714286
18478	222958.057395
71761	841.643192488
107766	9225.17482517
98256	12026.0960334
83702	34674.9226006
74129	10180.4372842
56794	145783.13253
14711	433447.098976
70762	62169.3121693
15494	11203.1428571
11522	21120000.0
381110	6396.85714286
11846	65450.6437768
208665	3156.92307692
117147	30715.5322862
76974	47142.8571429
216456	7408.80398671
110095	111411.764706
19683	325714.285714
240549	25096.2857143
67758	2344221.10553
12116	40049.1400491
109731	2365384.61538
243537	829.482248521
71664	465714.285714
18416	11694915.2542
104086	28517.8236398
22262	42574.2574257
15486	24539.3700787
75986	360335.195531
14859	610859.728507
54150	868571.428571
394434	36742.4242424
27400	867507.886435
15483	2668.32191781
19301	16691.2371134
18979	9479.15492958
66179	53428.5714286
66185	16490.0
66193	19505.1428571
66874	4172.0
75541	121142.857143
67105	13039.4285714
66274	13728.5714286
67892	69428.5714286
112419	1382857.14286
67715	20047.1428571
70261	465714.285714
72275	696.485714286
72273	440000.0
78354	737142.857143
70415	4442.28571429
78832	11116.8571429
76482	9957.42857143
66674	30000.0
76161	17197.1428571
329540	13740.0
240185	12242.5714286
232345	1810.16722408
69684	33714.2857143
56321	5378.0
56199	30489.5104895
17250	852.421465969
76408	66316.4806303
11666	55027.173913
19300	4552.14521452
27406	66571.4285714
76507	272969.374168
233099	12652.2857143
11421	89176.8292683
70008	596273.291925
94180	3574.57142857
74205	7144.30555556
60595	12719.2982456
56444	88571.4285714
109275	9056.85950413
231821	230571.428571
56417	8658.74363328
76889	14235.0844278
11519	2859.14285714
11529	178.737967914
11538	5701.14285714
11568	2640.71428571
226250	451.657142857
280662	2577.08571429
216549	40571.4285714
11596	2169.37142857
52123	8859.14285714
231510	35159.8173516
72947	7909.20770878
74340	23491.0277325
230806	51714.2857143
432442	34285.7142857
11648	4543828.26476
67605	2183.14285714
69748	223428.571429
19378	110810.810811
56847	376953.125
621603	50571.4285714
381903	1819.77186312
69113	81468.5314685
268420	40857.1428571
11687	59276.0180995
76768	2248571.42857
11647	2106.29770992
74018	261659.600242
52206	12515.4894672
56317	3573.62831858
219033	104285.714286
11732	5468.0
11735	798.878123406
108857	13221.1428571
70797	9769.58525346
71782	11596.2857143
245886	851.342857143
225187	40285.7142857
72074	471428.571429
105722	35714.2857143
26359	18887.4285714
11752	5026.85714286
11768	730496.453901
11778	5142.84974093
74385	4532.28571429
11783	32185.7485989
11789	11528.9982425
11804	26874.115983
245282	33428.5714286
11834	12761.6475354
11836	958.32781457
215821	12284.0
71435	44285.7142857
231532	2158.31428571
544817	66571.4285714
226652	2995.71428571
330914	22671.1428571
213498	30571.4285714
16800	50285.7142857
54126	6619.72157773
54208	107142.857143
76813	26759.1428571
216869	7146.82926829
211914	20772.4425887
75452	21727.4285714
68938	60000.0
11907	16049.2248062
76559	2393.37142857
11920	2332.06131768
170759	260571.428571
53313	30057.8034682
66349	4083.42857143
21871	19859.8130841
54670	40367.7058353
50771	1462.91448517
22589	3637.23747981
382423	21580.0
11567	12576.3125763
78937	98285.7142857
72297	75537.6344086
227327	2353.32493703
14421	29455.9099437
14422	539215.686275
14595	42857.1428571
67384	7605.03282276
107831	11378.0025284
207495	26810.0
319845	27612.2857143
229003	42000.0
57278	4286.49517685
12927	23455.3775744
76960	4742.28571429
12048	15833.4763948
12075	2136.17339312
140780	2276.9771529
224630	128947.368421
66162	159142.857143
78653	19324.2857143
228801	206.234285714
14312	8867.1679198
67832	16683.4285714
12182	20521.8649518
240074	317142.857143
547431	142285.714286
624681	79142.8571429
94192	35812.6721763
59048	90189.8734177
224171	22055.1428571
320827	13408.0
217310	7776.0
71934	335114.503817
67088	1788.05714286
76025	123325.062035
67252	28288.5714286
12339	9377.73677737
80733	192283.950617
192160	18194.8424069
12365	354.291828794
69743	36285.7142857
12390	37366.0493827
216618	494285.714286
545428	3030.0
216613	52571.4285714
68339	14995.4285714
243846	12872.8571429
67015	88857.1428571
51813	17522.0
12454	46285.7142857
67974	17787.1428571
235505	253.439667129
12476	581027.667984
12490	5813.08900524
12520	88983.0508475
12521	232706.766917
17064	8179.9689441
226751	2008.2
109332	36734.6938776
268663	1588571.42857
72040	102285.714286
52858	198591.549296
12534	84571.4285714
69131	589.076819407
18557	25498.8913525
12567	22485.8085809
12571	29484.0490798
12572	60115.6069364
107951	21648.9247312
12576	14855.3299492
12580	4556.25
74596	56399.132321
214932	30857.1428571
99712	19580.0480769
234669	212571.428571
11537	45945.9459459
12630	3163.1840796
106143	34571.4285714
70737	11083.1234257
68567	205428.571429
12648	1538.69082408
244059	105714.285714
50883	9060.07326007
69993	50000.0
12675	988.214765101
12684	68000.0
21771	7196.57142857
229927	5736.9047619
99663	6633.11688312
229725	21024.5714286
12724	10148.0176211
93694	30000.0
209195	224832.214765
94040	11124.5714286
56457	73428.5714286
218335	25150.2857143
65945	82571.4285714
94220	167428.571429
117197	3107.14285714
76178	15446.5714286
12808	82857.1428571
97484	25776.5714286
12825	965.642076503
12827	346.526069127
68553	110000.0
245026	465.562913907
17846	82285.7142857
12850	21913.3640553
69802	35438.1818182
12856	266666.666667
66359	136857.142857
18117	34857.1428571
12861	1099099.0991
232680	2901678.65707
12874	12273.0573711
12876	55462.1848739
67579	47714.2857143
12890	9329.42857143
234577	1931.8
54188	16227.7142857
12903	2920.28571429
12905	10080.0
74343	1137.02857143
70425	49056.6037736
73720	5566.85714286
67337	16387.4285714
108062	69428.5714286
216033	356.391061453
13032	19898.0519481
30785	29714.2857143
80281	5278.0
16433	448571.428571
72017	51475.4098361
74256	1657.98319328
77951	32034.6320346
13079	10373.9219713
72082	455102.040816
72303	4114285.71429
69888	113428.571429
433247	31142.8571429
13110	45708.5828343
56388	500994.035785
70101	54857.1428571
631304	84571.4285714
19157	11618.2857143
52846	22556.0
28040	8707.14285714
13131	80571.4285714
13135	77993.8053097
231871	12943.1428571
13143	95945.9459459
13144	32142.8571429
56320	21918.2857143
71833	42105.2631579
68087	26210.0
13175	25793.6507937
319618	566.349480969
67665	222698.072805
22428	30054.7368421
102323	8503.71428571
76863	12308.2857143
234733	4108.85714286
53975	5995.03030303
228889	1386.18421053
52513	2844.50549451
234311	12886.8571429
72121	13050.5714286
105841	13592.2857143
54722	37142.8571429
13350	84738.9558233
13139	7643.15068493
192119	19676.4091858
23856	32571.4285714
64451	1470.57142857
23859	84857.1428571
240283	16723.1428571
99349	8406.28571429
246738	4715.14285714
13419	28024.2957746
13423	8618.69688385
13429	17762.3990773
74006	5359.83827493
71972	1614.85714286
210293	5864.28571429
68813	198285.714286
70028	76000.0
13479	42682.9268293
19708	26854.2199488
74388	9857.17488789
65254	15352.6595745
93838	72000.0
66556	53714.2857143
13518	2584.92353498
68730	5441.68421053
68082	50454.5454545
69190	5543.71428571
56455	58267.4157303
67117	56288.7931034
13548	10204.3250328
13586	23361.4285714
70601	8508.0
69123	72000.0
66967	20622.9860365
13641	22674.2028986
27103	330.455097087
26987	80408.1632653
15571	184741.144414
13709	8839.05228758
140580	105777.166437
140579	30000.0
244548	21424.5714286
54325	63082.437276
170439	33711.9850187
58523	5341.99759326
77766	26777.2511848
13723	2032.85714286
14791	30000.0
71946	5629.54091816
217364	32016.3487738
13806	2151.08294931
209558	421052.631579
12495	1959.84313725
13821	2240.27303754
13823	202368.137783
77781	7677.42857143
99662	945714.285714
28042	192211.055276
13867	11799.8506348
77767	297142.857143
56226	110000.0
207920	127428.571429
75320	22591.2621359
14027	3553.02211302
74190	651428.571429
107371	22197.1428571
66583	9843.07692308
50912	27395.7158963
14055	16867.4698795
23873	13447.4285714
211922	22220.2857143
213056	5920.28571429
71721	74857.1428571
68675	18002.2857143
73385	21660.0
66960	34571.4285714
192173	2766.37142857
218850	4029.42857143
215015	171142.857143
52793	193714.285714
18300	748571.428571
399603	25924.8571429
68099	7318.0
330450	39223.3009709
380601	494285.714286
74202	36857.1428571
230904	2133.56902357
213499	4776.15062762
14155	2921.53110048
14158	2079.70838396
241639	94000.0
108101	15672.5714286
59083	7443.71428571
225020	20216.8571429
14167	2887.98353909
14190	18505.7142857
14198	49729.3333333
14200	25287.0967742
58249	88571.4285714
78749	13357.7142857
14230	1155.38726334
66120	56218.9054726
71436	27550.0
57778	19634.5714286
226564	128571.428571
55935	27947.4285714
319448	18273.7142857
110606	15343.7070938
66511	22668.0
108655	2388.5106383
235169	10131.1428571
14302	20312.5
320365	24938.0
71665	358407.079646
66848	170932.754881
67391	61428.5714286
18550	1493.82093317
14344	35446.685879
11936	3099.85714286
14391	20001.0443864
381334	20963.7055838
14423	178711.985689
108148	14594.5614035
14425	16903.6334913
14426	91522.4913495
207839	43408.3601286
108150	277016.74277
80909	13921.7142857
14468	158000.0
14526	24816.6666667
102371	42857.1428571
66569	814285.714286
276919	101142.857143
58991	33013.6752137
14603	54285.7142857
231932	85714.2857143
67903	4422.85714286
235533	3501.71428571
68888	6191.42857143
12091	11062.1329212
74412	4180.85714286
384009	19850.8571429
79554	21997.1428571
66489	427642.276423
100504232	122857.142857
382097	205428.571429
P06328	51142.8571429
66589	85034.0136054
544990	30571.4285714
214403	29428.5714286
432555	39714.2857143
433653	13446.0
228715	12350.8571429
229004	2918.28571429
69080	81666.6666667
14683	5143.07149162
14697	3479.49367089
66066	24912.3287671
14701	412500.0
14702	81483.0985915
14708	3852941.17647
230737	11648.0
67133	294285.714286
237943	25091.7142857
74182	20543.4285714
14756	1143.03464755
67298	18149.4285714
14776	1136842.10526
107022	154571.428571
17444	15286.6459627
14799	2373.20837927
57911	1504.8
76758	5698.0
331063	263428.571429
270328	82285.7142857
382034	3465.42857143
606496	28367.3469388
14869	15675.2380952
229906	33860.7594937
71752	8733.42857143
14894	3182.28571429
69237	23270.5714286
14916	198285.714286
14917	91231.3432836
14938	1361538.46154
14939	57085.0202429
14958	199484.536082
14961	210566.037736
14964	442934.782609
15043	354166.666667
107435	7959.375
68576	21639.7142857
67933	575.2
15183	2466.27358491
