Gene names	Intensity L Adrenal gland
54638	50285.7142857
233489	251428.571429
93747	9793103.44828
216440	74702.3809524
74157	2561.77142857
65111	140857.142857
69077	1272511.84834
231659	281428.571429
67151	169369.369369
73724	300000.0
74153	20109.4285714
20619	68095.2380952
73178	24950.0998004
26446	556097.560976
12408	2418772.56318
59027	1725050.9165
19248	12491.7419355
68083	19634.0
67382	4334.43526171
107733	40571.4285714
68734	20270.0
11658	42367.0668954
381314	244071.146245
19184	746305.418719
67873	39024.3902439
64138	115686.27451
27050	1456790.12346
75617	1040000.0
22258	35343.035343
66361	2234.17142857
66882	267714.285714
76051	7544.43207127
75717	41410.2564103
70737	8648.19479429
72461	47657.8411405
67089	267352.18509
67512	161510.791367
94062	17333.1428571
208967	4371.14285714
67840	11423.4285714
57296	202266.288952
11767	245862.884161
19177	519855.595668
69617	1108571.42857
75964	53142.8571429
16913	94565.2173913
13690	39735.0993377
67460	2964179.10448
18567	2269.85714286
101994	4609.14285714
29810	188908.145581
11303	22689.0756303
68636	88000.0
23997	534574.468085
26554	13411.4583333
11652	56964.6569647
213326	59714.2857143
56524	133428.571429
13480	45000.0
72562	666176.470588
76795	31428.5714286
75646	135714.285714
14251	92523.364486
52690	77428.5714286
19042	94764.3979058
50887	154285.714286
107227	243428.571429
56451	2002890.17341
98193	9252.11505922
18704	82443.653618
17463	317757.009346
67025	1679775.2809
111173	57428.5714286
20932	134571.428571
70186	674285.714286
56463	1688571.42857
67738	1327027.02703
18107	354838.709677
12238	17081.4285714
56462	34571.4285714
59022	99142.8571429
109700	19592.8753181
69694	100285.714286
105083	19990.5714286
65246	43714.2857143
66248	12740.4320988
229285	41714.2857143
67311	5162.09677419
75909	1073.8
225913	231833.910035
109333	333.173957274
14933	65295.1699463
11605	9793.31742243
114301	66000.0
78428	71428.5714286
67036	21644.8571429
50932	1278.89908257
19082	80000.0
18432	3052.30654762
228003	36138.6138614
66413	232133.676093
14453	11402.5714286
16443	86571.4285714
20416	4768.22107081
58203	5853.04136253
18412	36651.5837104
230249	76000.0
72479	380000.0
66881	768316.831683
106326	2873.71428571
18458	1323899.37107
226043	18224.0
66307	189428.571429
20813	470000.0
230163	1381868.13187
3338890	90857.1428571
56273	3304.5212766
105372	2227.68571429
100710	1795.08990318
77040	41714.2857143
68879	2439.53241233
72416	1660000.0
74996	8284.88372093
13167	20919540.2299
109359	19837.4285714
19167	1321568.62745
667370	17941.7142857
28030	132490.013316
19211	5056.07940447
55983	1040000.0
12972	311178.247734
68346	22444.1935484
246703	220285.714286
110611	2131428.57143
64658	6457.71428571
13039	56287.4251497
56389	8519.71830986
28036	4801.71428571
27061	1730612.2449
269587	57808.8578089
71795	13346.8571429
105663	13820.5357143
114664	113428.571429
12468	540441.176471
18563	4312393.88795
13437	102536.997886
19896	355760.368664
70110	33714.2857143
70767	147877.013177
223254	3803.42857143
20480	103988.183161
108100	11682.0560748
23807	6480.69105691
67308	26428.2857143
76826	17610.9717868
69008	21576.2611276
66865	165267.175573
223978	30857.1428571
234889	26135.4285714
269823	406779.661017
217830	187428.571429
13627	16818181.8182
54131	46062.052506
12847	107026.143791
12864	4263157.89474
68514	18150.5714286
17356	5604.3956044
70925	56285.7142857
19181	621247.113164
227095	1927272.72727
74370	3523.97003745
19704	63967.9715302
13495	11604.0
66878	1839.8265896
94230	11317.4285714
109136	35421.686747
207425	27340.0
69116	3899.61389961
66904	1262476.89464
74617	849557.522124
28126	3019.14285714
105522	1629.48571429
11740	1882550.33557
15288	144598.33795
19106	9981.74757282
68626	9602.04572804
110173	21160.4095563
11950	2648437.5
21762	196035.242291
11409	2621359.2233
21405	6625.79617834
68611	17800.0
71361	377142.857143
74600	39142.8571429
67727	39202.6578073
68195	505714.285714
11772	95522.3880597
15510	46073298.4293
13177	4463667.82007
24015	243428.571429
66419	29142.8571429
23874	517826.825127
103080	95714.2857143
68767	8514.0
71702	29925.1870324
19951	735555.555556
107358	36285.7142857
18534	244372.990354
667846	577142.857143
24070	10845.3441296
28080	1061032.86385
53381	52919.7080292
217666	15528.8793103
70207	139428.571429
66407	17236.8571429
230866	56000.0
20851	33460.5597964
193813	360000.0
68493	2095.51428571
23942	24101.7964072
110842	10714285.7143
20848	27012.987013
16774	252.508250825
19934	1148437.5
209354	16097.0491803
66427	822857.142857
66997	817982.45614
66397	110101.010101
70675	10245.9016393
223593	11208.8571429
94282	2222.8
19352	25346.3126844
66590	185826.771654
56200	28522.2857143
67863	411428.571429
26914	104838.709677
105148	64976.2282092
66857	20164.8571429
22321	37529.6912114
69089	23094.6882217
18222	6929.86217458
73139	129714.285714
360013	3799.80487805
71745	28187.9194631
140483	23762.7118644
109168	189714.285714
58875	1549253.73134
99371	22951.1428571
208718	2736.37142857
22230	128990.228013
18803	5400.76804916
72361	36571.4285714
217365	157236.842105
67054	428235.294118
107045	29371.8166384
53315	314285.714286
219189	1511428.57143
170728	64857.1428571
228140	39142.8571429
19942	992647.058824
67671	96435.7142857
56280	18210.0
15925	157016.683023
224897	1129.11832947
217337	68640.0
99237	314.114285714
67941	1666666.66667
52040	3202.0
71586	7883.41463415
11640	10254.8571429
76890	97714.2857143
13358	674285.714286
27267	39831.5282792
70247	172088.142707
27407	61142.8571429
17719	536.623093682
230709	30105.2631579
330177	43986.636971
56384	531428.571429
192159	10192.7194861
66711	85428.5714286
21780	670781.893004
69956	56000.0
217866	193428.571429
98828	18700.2857143
81910	375077.88162
14376	239406.779661
665155	162857.142857
107732	9543.71428571
22320	114851.485149
55951	8114.28571429
20751	639846.743295
381045	207428.571429
224742	36285.7142857
234407	14717.3419773
67441	25616.5714286
108654	7441.71428571
17159	18361.3030602
13367	4007.33067729
66384	17927.0833333
224045	12101.6736402
73130	7686.57142857
245474	6312.18074656
22139	3171428.57143
55989	57142.8571429
66258	23387.4285714
192187	1524.37142857
20055	531506.849315
18777	730434.782609
12896	1838905.77508
629974	11298.8571429
71472	3084.85294118
73158	16226.0
56464	44588.7445887
338359	13826.8571429
235406	2728.31428571
12628	37682.3338736
69597	49376.5586035
66841	2711038.96104
192136	45142.8571429
66736	71142.8571429
11769	1296.39240506
68015	1430594.90085
19212	153428.571429
232536	64857.1428571
19266	5962.34309623
18139	2339.14285714
110826	9971428.57143
56043	256146.179402
20334	16862.745098
69202	1511428.57143
66942	220.03030303
22224	24116.1616162
257635	118571.428571
217615	24379.7142857
225326	632.694475761
50529	65428.5714286
15441	24113.4285714
67871	207633.587786
27395	30000.0
66890	51675.9776536
20818	14907063.197
11881	82958.8014981
225791	144000.0
56187	30687.8306878
14635	131202.046036
27207	2208860.75949
27364	6187.31563422
66885	1567129.62963
223267	41714.2857143
69632	10304.6014258
18950	1391003.46021
67006	17183.4285714
14268	47234.557933
93687	5838.57566766
11855	933.044636909
226562	91714.2857143
14252	63785.046729
331401	932.685069009
67994	17184.8571429
19330	190776.699029
56305	382857.142857
78523	2336.71428571
207304	5691.36745607
69955	32372.5055432
76187	494623.655914
228961	59160.3053435
67713	48283.6206897
13384	3729.42857143
74142	2075869.33614
229900	36000.0
229211	368000.0
66821	52000.0
66948	229297.820823
100705	272857.142857
11845	217142.857143
67163	156285.714286
66475	369230.769231
74769	300.676691729
78913	805714.285714
14870	6523809.52381
13088	317.26
110446	6391509.43396
20917	1383371.82448
226139	16066.8280872
239528	4377.3255814
77721	12852.5714286
94064	17242.0
20717	90285.7142857
70829	20568.2857143
26462	1839694.65649
72039	672245.467225
11905	1023655.91398
13884	453068.592058
22325	2374.53917051
64143	385436.893204
72722	26983.7142857
13113	1188.50894632
328099	190571.428571
12034	1562857.14286
97998	116000.0
72535	464354.527938
66052	401775.147929
66753	55486.5424431
3338902	1509.57142857
66071	48857.1428571
664994	677142.857143
229317	126000.0
28200	813620.071685
27368	5150.85714286
117586	4223.42857143
65973	48717.9487179
11637	3217573.22176
21974	2780.83126551
74838	70751.4450867
231801	7964.0
110198	264305.177112
14057	651428.571429
20102	1615969.58175
68147	24830.7359307
56248	2925110.13216
74580	12611.4285714
57344	396276.595745
110135	758835.758836
68133	162857.142857
75456	178857.142857
75778	2287.97142857
18816	61507.1283096
76740	19486.2857143
68052	343046.357616
68585	2649.77142857
22235	125557.809331
107375	8673.71428571
13885	5673758.86525
14148	2534285.71429
110157	1567.59259259
107508	236111.111111
24071	79714.2857143
67812	1022.68571429
140630	20720.2857143
14962	16819.9737188
71602	4428.8166215
27370	129565.217391
216136	3261.42857143
212974	11912.2857143
20655	31103896.1039
20239	78857.1428571
71701	191570.881226
16564	4755.80143541
22247	257796.257796
28185	491428.571429
226414	415169.660679
13494	23798.5714286
26965	14561.8556701
17777	172000.0
69219	233333.333333
67452	17176.2857143
72584	21855.6701031
67636	54285.7142857
56428	394285.714286
26926	2222222.22222
232078	39142.8571429
78903	7104.85714286
11287	1322857.14286
15160	9131.17154812
19179	205909.090909
67414	14346.8571429
20649	277428.571429
17281	30285.7142857
52637	1248571.42857
20317	6847.14285714
71336	12653.5603715
67976	2946.57142857
27373	458.581730769
15108	632183.908046
229900	86285.7142857
78781	28857.1428571
56298	33428.5714286
230073	58207.3434125
52815	72107.4380165
320560	1091.28571429
11818	42285.7142857
14466	19046.407767
53973	7387.5
319876	822857.142857
68917	191142.857143
192156	21316.2094763
20714	1034285.71429
19043	78974.3589744
66488	108857.142857
57874	17374.5714286
216443	32261.6407982
78038	674955.595027
16337	5024.12536443
266645	5031.8452381
80892	1716.3943662
623661	14386.5951743
11773	147586.206897
72502	4834.28571429
70361	142166.344294
14132	19293.4285714
108888	622857.142857
67841	61464.9681529
11980	996.431679721
80898	146236.55914
26912	73798.0769231
22019	54199.6830428
80708	95428.5714286
13036	235735.735736
14972	68292.6829268
67763	23786.8571429
52575	4488.28571429
110006	72993.8271605
213027	16854.0
71973	15497.1428571
75599	7980.57142857
217069	12061.6719243
16784	351807.228916
67895	2418685.12111
13804	21241.4965986
103742	25259.4285714
68193	49444.5859873
338366	54285.7142857
19933	300000.0
223722	5292.12598425
77038	74615.3846154
70568	131428.571429
77697	85232.0675105
212442	520000.0
D3YW41	3361.42857143
26397	2776.71469741
104776	5869158.8785
218629	1334.4
66477	132000.0
56422	23115.1428571
106564	62379.4212219
13052	1677.26027397
107734	3128.57142857
27377	10109.3706294
14712	510.737463127
233016	178155.339806
12258	33333.3333333
67993	59307.3593074
209200	97860.9625668
231327	13943.4285714
21969	3524.51108214
22123	162452.830189
110265	622317.596567
54381	157428.571429
27425	2757281.5534
622402	25305.7142857
19044	9157.65199161
19981	20952.173913
19943	78102.189781
20872	6343.93442623
16424	182000.0
233016	66990.2912621
18477	11507537.6884
56348	81089.7435897
77987	3641.58325751
15502	682619.647355
319625	109649.122807
12038	3727.69485904
218236	220857.142857
433256	39824.3045388
18115	1058931.86004
140740	13552.6315789
11758	8973214.28571
56473	5039.63963964
22017	185833.333333
218865	83389.261745
103554	881.33478025
13667	4508.01526718
70257	56000.0
76238	396341.463415
102866	514285.714286
15953	54571.4285714
16548	590604.026846
16554	302857.142857
232906	8263.71428571
12499	209133.489461
56535	5704.56989247
78689	2912.57142857
16865	12344.0
270106	216113.744076
71147	45315.9041394
50798	16759.0027701
18405	47428.5714286
14161	1374285.71429
14061	2715.53398058
113868	212500.0
53328	300000.0
56357	6297169.81132
114896	18631.1787072
11606	3103.5639413
12319	3727.83505155
67809	224857.142857
74244	14899.713467
80861	589.454277286
19989	49629.6296296
226856	2071.2972973
230935	20930.2325581
70152	79142.8571429
14863	11238532.1101
71775	5323.71428571
16987	4408.18553888
268566	89714.2857143
226352	755.628571429
77300	26193.4285714
20847	45828.8190683
59010	157555.555556
68472	2791.11428571
14248	1408.6
27367	1513647.64268
272589	114000.0
20116	450961.538462
98999	1471.42857143
57440	667289.719626
20181	964.882226981
208869	1034.68571429
208643	62500.0
102448	259.872958258
14232	46766.1691542
13171	1898340.24896
19684	1955403.08748
11826	40148.6988848
67732	81142.8571429
228607	2579.32405567
319195	504347.826087
57279	277428.571429
20104	1116465.86345
70435	17804.0
50880	42592.5925926
15926	9009661.83575
19305	39593.114241
106581	1249.48571429
64291	12094.8571429
53415	192857.142857
18815	40763.546798
18984	755162.241888
69656	39428.5714286
17961	3028.00925926
14872	209426.229508
75475	8618.01242236
54342	245108.695652
56752	1989878.54251
270166	137066.246057
214579	405353.728489
66813	1166.62857143
76846	819587.628866
20341	1920000.0
27045	22373.993808
70456	180857.142857
14718	2222760.29056
26451	1283783.78378
213753	413.942857143
67979	27848.2857143
78894	137946.428571
234734	272727.272727
67844	2224.26008969
66461	811.502590674
217980	14087.4285714
12492	24895.3974895
74616	97368.4210526
68021	1885714.28571
243168	8164.28571429
19921	994897.959184
99571	766055.045872
69550	15891.2790698
14630	317518.248175
110954	757009.345794
66536	190571.428571
26961	224902.723735
63828	3444.66019417
13195	92291.6666667
15199	101428.571429
74148	255714.285714
27376	176655.052265
70120	3669.27966102
232449	2824.1509434
93736	6118.57142857
170459	14990.0
67115	36346.5437788
67426	282170.542636
68817	68671.679198
12039	436651.58371
381038	6631.29973475
22436	141573.033708
12460	164233.576642
17850	233957.219251
76429	72222.2222222
27176	140225.56391
23986	289002.557545
223646	5787.71428571
239570	148285.714286
14732	1146.36033857
26363	22884.6153846
22275	32152.5885559
72748	135428.571429
11816	1292604.50161
110960	103739.612188
14071	20466.029724
75735	2024.27007299
71743	349911.190053
16971	22222.2222222
14865	9810.28571429
14431	132627.118644
15439	59428.5714286
433375	34000.0
107146	286148.648649
76763	1914.31428571
80285	39714.2857143
13482	45789.4736842
14719	2604651.16279
234309	138135.59322
27384	198452.012384
22121	368965.517241
269180	2562.83280085
15473	374285.714286
14651	1718446.60194
17155	1028.22900763
170460	3552.85714286
104923	218435.75419
19159	47142.8571429
15356	978461.538462
83490	718.557336621
14325	514285.714286
16427	91714.2857143
76491	2523809.52381
67891	613365.155131
52705	6618.0
66988	732177.263969
11428	676040.494938
15378	7232.48945148
66480	147549.019608
18605	350.629139073
319876	9845.42857143
14081	3562231.75966
11306	15292.5531915
99375	11977.8656126
83946	67.2652388797
13361	295721.925134
227696	10809.7142857
109801	1668478.26087
13107	289205.702648
52633	318478.26087
432502	268857.142857
109754	1740863.78738
230161	8218.0
77371	4004.40366972
230857	2817.68530559
18770	60278.7456446
20249	169577.464789
66234	1101.77474403
56382	35795.0248756
238055	109714.285714
19899	85106.3829787
64385	527.423664122
246221	175757.575758
319277	8606.57142857
12846	977358.490566
11699	20001.4285714
13601	3116.28571429
65967	30285.7142857
192653	12144.5714286
52538	7455919.39547
110391	1775933.60996
13121	657.793240557
235386	6346.28571429
110460	1234285.71429
319263	2580.0
15446	20721.5613383
102093	138.258064516
17912	25925.9259259
13180	716346.153846
12268	14959.7238205
72094	52.1516853933
211389	125091.575092
94175	128571.428571
56048	1272.1835443
80907	43142.8571429
100039707	12276.0
98711	1687.36070381
20778	76620.8251473
76282	44556.4516129
18242	779043.280182
74735	4450.90909091
17025	249393.939394
12894	163001.293661
14151	166428.571429
69834	1094.23809524
16425	58857.1428571
56690	46951.2195122
14864	29161.1607143
50790	76511.954993
52585	229073.482428
14775	1417910.44776
94279	3570.85714286
20280	846666.666667
17855	35443.0379747
103711	249808.429119
108037	85428.5714286
216558	893700.787402
13872	17879.9489144
109672	2420000.0
56615	664516.129032
15488	359183.673469
66681	872580.645161
67247	226000.0
211006	810.773809524
212647	2224199.28826
27361	2906.28571429
11807	28212.745098
12266	386650.631389
100198	48542.4588086
16889	249622.166247
14661	4175627.24014
70335	10272.2857143
17533	22046.7032967
102022	11047.4285714
68671	214356.435644
14121	801775.147929
15944	30857.1428571
71911	137026.239067
14645	2469168.9008
111175	266006.60066
20743	1539.31428571
16859	4800.28328612
171281	704.421296296
17158	5231.56521739
67856	660000.0
235582	1943.59464627
12040	169487.179487
69574	2110204.08163
14430	927.018469657
67432	37142.8571429
380660	35483.8709677
223776	194285.714286
76267	3689.70917226
110213	5906.85714286
12892	49887.1331828
68347	41142.8571429
11670	16017.6600442
68436	102564.102564
11520	902857.142857
13897	2341.99288256
60525	298145.506419
11669	18805394.9904
14473	511428.571429
68646	151428.571429
67880	119672.131148
432720	12998.8571429
68312	160550.458716
268860	624000.0
171282	4726.36579572
68267	79714.2857143
G3UYJ7	494285.714286
544963	100317.460317
74147	88718.6629526
26358	5579150.57915
75731	1129.45714286
73132	1970.08571429
11532	3796791.44385
20853	1586.14285714
18194	34254.1436464
56738	23270.4402516
231396	1018.88571429
20216	32241.3793103
11655	4574.45482866
67442	1182.23316913
14862	7935779.81651
100727	1803.8
12350	72307692.3077
19299	42488.6191199
19125	35225.375626
26458	7705.96774194
13849	736263.736264
68352	14208.0
110196	733711.048159
104158	3575221.23894
72599	155899.419729
14261	69924.8120301
21743	863636.363636
19733	130285.714286
108156	462032.085561
20322	1047619.04762
434437	106451.612903
74114	45261.4379085
14073	1103.08571429
74185	139316.239316
76263	2769911.50442
19090	17587.2093023
71724	8198.85714286
13850	684115.523466
235674	415094.339623
16922	8237.5739645
15490	18845.508982
19193	28461.5384615
74637	1333.48739496
69981	21705.4285714
110695	593692.022263
18082	748571.428571
17117	58792.6509186
50799	220571.428571
75578	26929.7142857
71755	1186186.18619
14629	43642.0722135
223337	2338.85714286
264895	2942857.14286
58805	374.94212963
104174	6930.63414634
105387	122285.714286
74159	3900.0
13595	50869.5652174
11720	363636.363636
59038	369.061320755
67307	29714.2857143
12007	5525.14285714
217328	17031.4285714
18113	7485.60606061
14085	331742.243437
18105	328138.528139
234564	84000.0
70266	43632.0754717
212933	19041.1530815
229905	216923.076923
99586	40780.4878049
103140	87428.5714286
394432	45951.0357815
20425	472803.34728
17454	1302.0
12359	3776091.08159
230696	22313.7142857
319554	195154.185022
14080	8110236.22047
64705	16691.3294798
14867	3040.13761468
11761	4995.87396849
70789	1898.125
11534	1448753.4626
74754	3893.02325581
17836	325714.285714
11668	748502.994012
102632	63142.8571429
108682	57471.2643678
209692	43142.8571429
18559	13423.1428571
30956	28833.6933045
14317	12287.6155268
20768	86283.1858407
270076	198173.515982
11812	152857.142857
28199	6780.32786885
20517	1056.90647482
18408	3280.0
208715	97307.6923077
68371	36000.0
320940	180.186005314
235043	15498.8571429
15360	535433.070866
11430	316187.594554
56018	5626.0
394436	662.224299065
320415	4241.42857143
268782	8934.89278752
72472	146.068359375
246277	191683.56998
102294	281.504761905
68591	2106.37142857
100039008	130857.142857
266744	16788.0
12411	14071.3012478
67528	235142.857143
11898	3592233.00971
22117	5858585.85859
11671	79752.0661157
170442	1627.90697674
67815	294285.714286
103655	5658.28571429
12012	6151.19047619
60440	5410.28571429
15233	51011.2359551
269378	7013888.88889
93732	1569.16299559
227231	2486666.66667
272428	5294.6366782
14871	566666.666667
107869	162814.070352
20887	269759.450172
382053	2788.0910683
14874	2226851.85185
192166	96953.2100109
15445	249363.867684
109900	844827.586207
76279	5630.8
12623	40000.0
107747	1274944.56763
77559	149142.857143
237320	40285.7142857
67375	31719.0635452
18478	231788.07947
71761	3249.29577465
14528	58921.1618257
107766	66783.2167832
98256	3346.76409186
83702	291950.464396
21816	771.398773006
74129	62140.3912543
56794	134079.173838
13106	11009.127789
14711	331058.020478
70762	5448.41269841
15494	14024.0
11522	48800000.0
381110	1448571.42857
11846	502145.922747
208665	21723076.9231
117147	37172.7748691
76974	9593.42857143
216456	3376.910299
110095	405882.352941
19683	1710.8
240549	38000.0
67758	4746.23115578
12116	1081081.08108
109731	444230.769231
243537	7459.02366864
12352	197.862876254
18416	319209.039548
56189	10524.5614035
104086	3454.59662289
22262	448844.884488
15112	101081.081081
232493	3930.53977273
75986	13813.1284916
14859	2972850.67873
27400	12283.9116719
15109	13287.8234399
15483	54794.5205479
18979	79436.6197183
66185	31142.8571429
66193	14630.8571429
66874	15742.5714286
67105	858.685714286
66274	2925.14285714
67892	3218.0
112419	18962.8571429
72275	2497.37142857
78354	715.971428571
70415	1408.22857143
67157	1827.77142857
78832	2619.31428571
76482	3510.85714286
71425	660.428571429
66674	292.514285714
240185	19953.1428571
69684	13933.7142857
56321	1602.71428571
56199	368.867132867
18669	9796.23824451
239273	3802.28571429
11666	293.913043478
27406	3043.42857143
106861	6780.0
66610	1525.82857143
76507	69773.6351531
233099	47714.2857143
11421	1092.60670732
70008	341.043478261
94180	186857.142857
74205	53611.1111111
56444	638.885714286
109275	406.512396694
58860	182.899357602
231821	12622.5714286
56417	8573.85398981
72113	4063.42857143
268822	3708.59106529
11519	12221.1428571
11529	355614.973262
11538	9380.28571429
226250	3564.28571429
280662	3919.14285714
216549	7900.28571429
11596	8168.28571429
72947	3480.0856531
382643	1670.42857143
100155	12642.5714286
108897	36857.1428571
432442	4154.0
11648	1275.97495528
105349	325077.399381
70861	2260000.0
67605	6806.57142857
23797	2611.27348643
19378	43822.3938224
56847	296.015625
621603	44571.4285714
69113	6958.04195804
268420	5176.0
11687	2397.73755656
11689	953.412462908
11647	8368.12977099
52206	770.185873606
108857	433.028571429
70797	5015.11520737
71782	3642.28571429
241158	557.257142857
77531	3040.0
72074	4294.57142857
105722	693.057142857
26359	4762.85714286
11752	1064.25714286
11768	1508.95981087
108012	6083.25
11778	8448.1865285
11783	861.729383507
11787	1759.94285714
11804	2363.9321075
11814	19647.4747475
11815	5844.57142857
11832	203.607260726
215821	296.657142857
71302	6348.85714286
544817	6097.71428571
214137	727.257142857
12549	428.971428571
216831	98.5828571429
213498	1864.22857143
207212	1411.77142857
16800	3360.0
73341	2709.3385214
54126	6925.87006961
76813	2554.31428571
216869	437.268292683
13196	124.533565824
211914	687.745302714
75452	3876.28571429
67855	3681.14285714
320817	111142.857143
98660	9027.05882353
53313	8683.33333333
11941	921.285475793
381290	697.571428571
11945	784.046052632
66349	1414.45714286
54411	2259.82721382
21871	473.259345794
242341	543.2
66237	2070.0
22589	1870.03231018
110616	5360.0
382423	2756.05714286
78937	26610.2857143
27215	974.345679012
14422	5535.68627451
14595	4890.47619048
107831	1179.1403287
242248	127.251428571
319845	4177.71428571
57278	9337.78135048
12032	770.249150623
12033	9366.57142857
76960	1154.37142857
192197	4569.42857143
12035	598.730569948
12048	6756.65236052
56208	2137.03125
12068	17921.1864407
12075	6555.45590433
69556	9238.28571429
66162	3198.28571429
78653	88285.7142857
228801	9174.28571429
72399	502.96108291
14312	2712.90726817
105246	382.097315436
94192	372.369146006
12260	5977.47035573
224171	7242.28571429
217310	1846.22857143
71934	15924.8091603
12293	20942.8830462
12297	396.838842975
239857	864.342857143
54598	441.187904968
108802	914285.714286
55984	140.968316832
235604	472.96875
67088	8190.28571429
76025	672.133995037
67252	9046.0
170725	693.342816501
80733	2229.41358025
268932	7242.0
140721	3111.42857143
12364	1880.8353222
12390	392592.592593
12404	460.171428571
212139	8318.28571429
216618	2426.85714286
67433	6469.42857143
545428	371.771428571
434778	14995.1428571
216613	23016.2857143
108686	52285.7142857
67015	6954.57142857
215707	1683.82857143
12443	937.220338983
12454	3324.28571429
67974	1122.65714286
12476	40316.2055336
17470	32006.1151079
12490	58376.9633508
12494	27056.9078947
12520	69915.2542373
17064	6569.25465839
171486	22103.4285714
66440	30340.0
226751	90.9885714286
104445	11308.0
12556	463.228915663
12558	8021.85430464
268663	2926.0
12534	1221.57142857
18555	2007.76209677
12567	29621.4521452
12571	2496.50306748
12572	557.803468208
107951	6390.86021505
12576	1669.03553299
12580	25011.3095238
12583	13502.0
12608	29433.7837838
214932	20784.0
545389	1257.11428571
382044	945.314285714
12626	4147.71428571
11537	505791.505792
12630	2117.24709784
106143	16948.8571429
68567	2171.94285714
68044	4717.71428571
14004	60285.7142857
244059	47714.2857143
12649	1314.41176471
12654	114.165714286
12662	13828.0
12675	294.859060403
12722	5536.91128149
69454	708.270042194
94040	1191.17142857
56457	2476.02857143
65945	969.371428571
66116	622.742857143
94220	190571.428571
104625	217.648114901
53321	265.992779783
76178	2104.77142857
12808	31142.8571429
97484	3814.28571429
12825	1594.60382514
12827	3851.02519039
245026	280.070640177
17846	21453.4285714
235431	7026.57142857
69802	3922.54545455
12856	13805.7142857
66359	62285.7142857
18117	33142.8571429
232680	39568.3453237
12874	104.778503994
12876	96008.4033613
12890	123428.571429
70574	3135.44018059
54188	595.828571429
12903	39142.8571429
12905	1380.6
58799	3852.13483146
66877	1529.13043478
56693	3989.71428571
382056	1666.34285714
56449	2656.73130194
121021	616.93167168
13008	14650.2590674
67337	12998.2857143
108062	49142.8571429
227292	1009.57854406
13047	1811.88118812
16433	376.428571429
72017	40327.8688525
54151	2934.57142857
74256	1720.27310924
110115	3057142.85714
13072	7771.4
77951	8426.83982684
13079	2648870.63655
72303	385.742857143
28040	3088.85714286
269060	586.101532567
13143	4612.7027027
13166	159903.381643
56320	58857.1428571
83703	26925.1428571
71833	3616.08187135
13175	362.248677249
319618	517.422145329
67665	28051.391863
59288	22532.967033
22428	53157.8947368
102323	2501.77142857
53975	1701.33333333
52513	861.483516484
105841	357.942857143
13347	1062.74924471
54722	520.371428571
13139	155.684931507
192119	20.3596033403
23856	325.857142857
64451	1371.77142857
23859	80285.7142857
13385	635.745856354
224997	496.171428571
240283	3542.0
13417	4138.28571429
83945	53750.0
30045	1610.70707071
99349	12642.2857143
246738	5472.57142857
72685	510.426439232
13423	3162.60623229
13429	840.553633218
74006	3089.48787062
238130	3916.28571429
68813	7897.14285714
70028	8346.0
13479	76097.5609756
19708	10578.2608696
74388	1293.72197309
26757	1803.11428571
65254	6869.5035461
66556	9067.42857143
13518	33.1871701177
68730	161.501052632
66369	643.671399594
68082	5897.27272727
13426	2083.91719745
110350	445.09986066
56455	29947.1910112
26903	2395.14285714
104394	1269.43902439
70601	1603.94285714
69123	2041.94285714
66967	1883.24382385
216616	2980.0
98363	98857.1428571
114601	108857.142857
13661	24889.6666667
110147	414.489311164
13663	303.617647059
13664	8431.94444444
27103	2676.94174757
26987	19186.9387755
15571	40871.9346049
13709	88.4918300654
140580	13602.4759285
140579	3170.57142857
244548	491.771428571
54325	18590.6810036
170439	33086.8913858
58523	3358.00240674
77766	2711.84834123
14791	498.571428571
237711	4007.71428571
13800	30798.0049875
71946	1797.8243513
13805	270.122511485
217364	6749.04632153
209558	952.311212815
12495	2966.07843137
13821	10520.8191126
13823	45.3509149623
13823	4521.42088267
13829	10548.0
77781	4379.14285714
99662	308.142857143
77767	2494.45714286
69524	1850.2284264
56226	9034.28571429
207920	47142.8571429
23871	743181.818182
74190	1161.77142857
107371	26240.8571429
50912	884.611048478
23873	2733.31428571
432940	11027.1428571
211922	279.808571429
72543	1081.26182965
84652	11886.5714286
213056	2341.31428571
71721	270.108571429
226252	1343.54285714
68936	1015.22857143
320557	1648.6
73385	14852.2857143
192173	11748.0
218850	62.3714285714
18300	1035.4
193385	49.4685714286
380601	302857.142857
231863	51428.5714286
230904	11287.2053872
71865	1161.56836461
213499	253.570432357
A6X940	3229.42857143
108101	1946.57142857
59083	6923.71428571
225020	2071.85714286
14190	5511.42857143
14198	186666.666667
14200	47670.2508961
14201	30000.0
58249	1457.48571429
78749	9880.0
14230	1602.77108434
14231	38845.412844
57778	978.714285714
319448	115.68
110606	3028.60411899
53320	2018.61702128
66511	3005.14285714
108655	1328.14184397
71665	8359.73451327
66848	181.704989154
72018	5061.42857143
67391	7994.85714286
73068	6869.93865031
14344	6793.65994236
14420	2122.80701754
14423	77.595706619
80909	1077.17142857
14526	17112.2222222
102371	334.857142857
14545	3483.14285714
66569	2917.42857143
23887	846.090750436
66092	4118.0
58991	19152.1367521
14603	529.4
243374	1011.62857143
14609	12781.4136126
68888	1644.85714286
12091	112.622874807
74412	896.142857143
170823	5123.42857143
66489	196747.96748
100042314	292.485714286
100504232	502.457142857
382097	2241.88571429
F8VQK7	7730.28571429
P06328	685.742857143
66589	62317.0068027
69080	9308.57142857
14677	810.056497175
14697	3327.84810127
