Gene names	Intensity L Kidney cortex
76577	39142.8571429
20397	11208.9788732
13167	48848.2758621
218506	448571.428571
12651	5039.59390863
20338	1802.27848101
215476	30857.1428571
320714	14848.5714286
54638	143714.285714
233489	1388571.42857
93747	12068965.5172
216440	62202.3809524
74157	28214.2857143
65111	402857.142857
69077	2063981.04265
231659	255714.285714
67151	801801.801802
73724	3640449.4382
74153	34285.7142857
20619	107142.857143
73178	90818.3632735
26446	1268292.68293
12408	12418772.5632
59027	2077393.07536
19248	4332.64516129
68083	14952.5714286
67382	15977.9614325
107733	284571.428571
68734	48857.1428571
11658	30874.7855918
381314	552371.541502
19184	1140394.08867
67873	53387.5338753
64138	349673.202614
27050	2506172.83951
75617	3144000.0
22258	87733.8877339
66361	29714.2857143
66882	817142.857143
76051	31959.9109131
53357	496.827757125
75717	155128.205128
70737	107472.712007
72461	172708.757637
67089	524421.59383
94062	217714.285714
208967	20567.7142857
57296	583569.405099
11767	650118.20331
19177	371841.155235
69617	2634285.71429
75964	187714.285714
16913	98188.4057971
13690	157836.644592
67460	6895522.38806
18567	7334.85714286
101994	14121.1428571
29810	9850.77989601
11303	38965.0597081
68636	1554285.71429
23997	973404.255319
26554	79687.5
11652	15229.1060291
213326	270285.714286
56524	682857.142857
13480	51153.8461538
72562	1477941.17647
76795	29142.8571429
75646	545714.285714
14251	86448.5981308
52690	73142.8571429
19042	91623.0366492
50887	611428.571429
107227	77714.2857143
56451	3121387.28324
98193	47377.3265651
18704	12514.8279953
17463	660436.137072
67025	3488764.04494
111173	182000.0
20932	20082.5714286
70186	811428.571429
56463	1994285.71429
67738	1575675.67568
18107	350806.451613
12238	151142.857143
56462	133714.285714
59022	191714.285714
109700	42578.4563189
69694	64857.1428571
105083	90285.7142857
26426	44571.4285714
65246	161142.857143
66248	5536.72839506
229285	105714.285714
67311	68548.3870968
75909	9982.57142857
225913	3702422.14533
109333	12410.9867752
14933	5313059.03399
11605	6807.15990453
114301	50000.0
78428	108374.384236
67036	166857.142857
50932	4626.83486239
19082	301818.181818
18432	8705.35714286
228003	28052.8052805
66413	506426.735219
14453	805714.285714
16443	158571.428571
20416	7232.2970639
58203	7809.00243309
18412	41176.4705882
230249	163428.571429
72479	1408571.42857
66881	702970.29703
18458	1367924.5283
226043	30285.7142857
66307	1074285.71429
20813	406363.636364
230163	36813186.8132
3338890	534285.714286
56273	71808.5106383
105372	2862.28571429
100710	17704.011065
77040	65428.5714286
68879	21253.9851222
72416	6314285.71429
18108	94.7844990548
74996	22020.3488372
13167	24367816.092
109359	97714.2857143
19167	1070588.23529
667370	55714.2857143
28030	653794.94008
19211	2688.58560794
55983	1380000.0
12972	12628398.7915
68346	110645.16129
246703	1120000.0
110611	3028571.42857
64658	132285.714286
13039	428143.712575
28036	4876.85714286
27061	440816.326531
269587	706293.706294
71795	68857.1428571
105663	19412.9464286
114664	149142.857143
12468	1386029.41176
18563	3726655.34805
13437	142071.881607
19896	402304.147465
70110	45714.2857143
70767	28404.0995608
223254	62285.7142857
20480	267355.982275
108100	194392.523364
23807	5219.71544715
67308	99714.2857143
76826	126332.288401
69008	172997.032641
66865	370229.007634
223978	153142.857143
234889	56000.0
269823	89548.0225989
217830	2408571.42857
13627	14826839.8268
54131	165155.131265
12847	339869.281046
12864	20131578.9474
17356	32747.2527473
70925	62285.7142857
19181	762124.711316
227095	3064935.06494
74370	10037.4531835
19704	108540.925267
13495	44857.1428571
66878	13313.8728324
94230	21447.4285714
109136	208433.73494
207425	71714.2857143
69116	6293.43629344
66904	3086876.15527
74617	1424778.76106
28126	17178.0
105522	33714.2857143
11740	11375838.9262
15288	299168.975069
19106	14295.3398058
68626	12033.6943442
110173	109215.017065
399510	1243.91971665
11950	10390625.0
21762	651982.378855
11409	4466019.41748
21405	22929.9363057
68611	125142.857143
71361	39428.5714286
27418	6380.0
74600	311428.571429
67727	24753.1561462
68195	474285.714286
11772	522388.059701
69863	1873.71428571
15510	32984293.1937
13177	6159169.55017
24015	377142.857143
66419	109428.571429
70599	1598.11428571
23874	502546.689304
103080	9578.0
68767	8010.0
71702	39401.4962594
19951	673333.333333
107358	44000.0
18534	3504823.15113
667846	894285.714286
54447	1021.61375661
24070	18737.2469636
28080	4788732.39437
53381	61313.8686131
217666	456896.551724
70207	574285.714286
66407	28857.1428571
230866	93714.2857143
20851	32061.0687023
193813	246571.428571
68493	85714.2857143
23942	15868.2634731
110842	21514285.7143
20848	58831.1688312
16774	3540.3540354
19934	1218750.0
209354	42622.9508197
235439	1505.91428571
66427	682857.142857
66997	633771.929825
66397	312121.212121
70675	23934.4262295
223593	56000.0
94282	38000.0
19352	78761.0619469
66590	338582.677165
56200	69142.8571429
67863	671428.571429
26914	763440.860215
105148	177496.038035
66857	60285.7142857
22321	48851.9398258
69089	31177.8290993
18222	16998.4686064
73139	184000.0
360013	74146.3414634
71745	99194.6308725
140483	129830.508475
109168	43714.2857143
58875	8746268.65672
99371	130285.714286
208718	19186.0
22230	184690.553746
18803	8218.12596006
72361	80285.7142857
217365	116118.421053
67054	1983529.41176
107045	73853.9898132
53315	14457142.8571
219189	5142857.14286
170728	905714.285714
228140	104000.0
19942	725735.294118
67671	73677.1428571
56280	322857.142857
15925	245338.567223
224897	3135.15081206
217337	136320.0
99237	19168.5714286
67941	1773809.52381
52040	4117.42857143
71586	12195.1219512
11640	47714.2857143
76890	164000.0
13358	185428.571429
27267	56438.0264741
70247	248688.352571
27407	143714.285714
17719	64488.0174292
230709	34105.2631579
330177	43541.2026726
56384	1597142.85714
192159	25867.2376874
66711	30000.0
21780	2567901.23457
69956	259428.571429
217866	554285.714286
98828	28156.0
81910	562616.82243
14376	424788.135593
665155	258857.142857
107732	42571.4285714
27419	17394.5714286
22320	608910.891089
55951	331428.571429
20751	4022988.50575
381045	651428.571429
224742	214571.428571
234407	20745.5429498
67441	66571.4285714
108654	49428.5714286
17159	70187.5616979
13367	19601.5936255
66384	44494.4444444
224045	35146.4435146
73130	16098.0
245474	9686.05108055
22139	2237142.85714
55989	44857.1428571
66258	56285.7142857
20055	1006849.31507
18777	2021739.13043
12896	3449848.02432
629974	18014.5714286
71472	9558.82352941
73158	49714.2857143
56464	22727.2727273
338359	81428.5714286
235406	15869.7142857
12628	32982.171799
69597	224438.902743
66841	4512987.01299
192136	1137142.85714
66736	61714.2857143
11769	27522.7848101
68015	2620396.60057
19212	5400000.0
232536	221142.857143
19266	6799.16317992
18139	20754.5714286
110826	16171428.5714
56043	946843.853821
20334	42483.6601307
69202	1691428.57143
66942	2463.93939394
22224	87247.4747475
257635	24986.8571429
216454	47428.5714286
217615	65142.8571429
225326	144.96054115
50529	47714.2857143
15441	61714.2857143
67871	881679.389313
27395	214571.428571
66890	108379.888268
20818	7472118.95911
11881	126217.228464
225791	554285.714286
56187	110934.744268
56709	8510.37234043
14635	450127.877238
27207	981012.658228
27364	74926.2536873
66885	1141203.7037
223267	21913.7142857
69632	15748.5418017
18950	1605536.33218
67006	48285.7142857
14268	54097.6988292
93687	44807.1216617
11855	7594.93670886
226562	86857.1428571
14252	39485.9813084
331401	5013.11166876
67994	159142.857143
19330	284466.019417
56305	500000.0
78523	37714.2857143
207304	20511.8411001
69955	71618.6252772
76187	2023655.91398
228961	104389.312977
67713	174137.931034
13384	12472.0
74142	869336.143309
229900	23330.8571429
229211	1105600.0
66821	114285.714286
66948	1418886.19855
100705	37428.5714286
11845	389714.285714
319945	22967.4796748
67163	225714.285714
66475	102797.202797
74769	1978.47744361
78913	2625714.28571
14870	5476190.47619
13088	6784.8
110446	16650943.3962
20917	13394919.1686
226139	34624.6973366
239528	11273.0232558
77721	198000.0
94064	61714.2857143
20717	99142.8571429
70829	114285.714286
26462	864503.816794
72039	2859135.28591
11905	619354.83871
13884	444043.3213
22325	9936.05990783
64143	645631.067961
72722	56857.1428571
13113	1595.40755467
328099	620000.0
12034	4657142.85714
97998	50857.1428571
72535	140269.749518
66052	2059171.59763
66753	54658.3850932
3338902	97714.2857143
66071	1694285.71429
664994	6342857.14286
229317	188000.0
28200	4372759.85663
70646	8143.13186813
27368	7832.85714286
117586	17408.5714286
65973	72469.6356275
11637	8493723.84937
21974	6201.7369727
74838	27745.6647399
231801	121714.285714
110198	2468664.85014
14057	3171428.57143
20102	1433460.07605
68147	49350.6493506
56248	11894273.1278
74580	302857.142857
57344	1151595.74468
110135	309771.309771
68133	471428.571429
75456	169714.285714
75778	264571.428571
18816	47454.1751527
68052	448344.370861
22235	492900.608519
107375	188285.714286
13885	11276595.7447
14148	98000.0
110157	18055.5555556
107508	460978.835979
24071	147714.285714
67812	19149.1428571
140630	123428.571429
14962	23390.2759527
71602	21228.5456188
27370	1504347.82609
216136	25427.1428571
212974	14179.4285714
20655	14350649.3506
20239	164000.0
71701	316730.523627
16564	30801.4354067
22247	230769.230769
28185	340000.0
226414	566866.267465
71891	1364.71428571
13494	41142.8571429
26965	52061.8556701
17777	545714.285714
69219	12210526.3158
67452	20191.1428571
72584	59175.257732
67636	109142.857143
56428	477142.857143
26926	4885620.91503
232078	994285.714286
78903	14088.2857143
11287	1688571.42857
15160	2313.59832636
19179	343181.818182
67414	41428.5714286
20649	139142.857143
17281	70285.7142857
52637	3685714.28571
20317	179142.857143
71336	191021.671827
67976	11213.1428571
27373	5454.80769231
15108	2157088.12261
229900	47142.8571429
78781	20288.8571429
56298	15579.7142857
230073	66846.6522678
52815	1822314.04959
320560	28385.4285714
11818	132571.428571
14466	15084.0776699
319876	1151428.57143
68917	1814285.71429
192156	167581.047382
20714	445714.285714
19043	222820.512821
66488	134571.428571
57874	13177.4285714
216443	92128.6031042
78038	1900532.85968
16337	5179.30029155
266645	1226190.47619
623661	12476.4075067
11773	714942.528736
72502	1991.8
70361	228239.845261
14132	52285.7142857
108888	1022857.14286
67841	169426.751592
11980	1382.41949521
80898	149462.365591
26912	1396634.61538
22019	59508.7163233
80708	135142.857143
13036	1849849.84985
14972	16279.1327913
67763	30285.7142857
52575	34000.0
110006	36574.0740741
213027	348571.428571
71973	371428.571429
75599	61714.2857143
217069	45899.0536278
16784	785542.168675
67895	2647058.82353
13804	80272.1088435
103742	203142.857143
68193	64968.1528662
338366	188000.0
19933	135625.0
223722	67979.0026247
77038	80769.2307692
70568	311428.571429
77697	303375.527426
212442	4057142.85714
D3YW41	30571.4285714
26397	43804.0345821
104776	26728971.9626
59054	59142.8571429
218629	18885.1428571
66477	337142.857143
56422	52571.4285714
106564	559485.530547
13052	24799.1780822
107734	32571.4285714
27377	19160.8391608
14712	22271.3864307
233016	519417.475728
12258	30952.3809524
67993	222943.722944
209200	11374.4652406
231327	284857.142857
21969	11372.4902216
22123	379245.283019
110265	5321888.41202
54381	474285.714286
27425	13689320.3883
622402	237142.857143
19044	46750.524109
547253	2690.54285714
19981	85777.173913
19943	81021.8978102
20872	5083.27868852
16424	66000.0
233016	116019.417476
18477	31306532.6633
56348	28815.7051282
77987	13967.2429481
15502	765743.073048
319625	2713450.2924
12038	1041.57545605
218236	437142.857143
433256	50658.8579795
18115	2034990.7919
140740	20657.8947368
11758	8392857.14286
22017	1475000.0
218865	2651006.71141
103554	4431.30765057
13667	52671.7557252
209131	10013.4285714
70257	682857.142857
76238	2701219.5122
102866	3371428.57143
97112	10845.1292247
15953	75142.8571429
16548	5000000.0
16554	308571.428571
232906	21806.0
12499	1400468.38407
78689	7436.0
16865	36000.0
270106	112796.208531
66154	18094.5714286
71147	146840.958606
50798	25900.2770083
18405	99714.2857143
208846	3434.63324048
14161	522857.142857
14061	8577.50809061
113868	478773.584906
53328	236857.142857
56357	10966981.1321
114896	8101.0139417
11606	78197.0649895
12319	5763.23024055
67809	425714.285714
74244	108595.988539
80861	74.9218289086
19989	152222.222222
226856	1672.56756757
230935	107334.525939
70152	402857.142857
14863	12660550.4587
71775	15908.5714286
16987	877.776261937
268566	934285.714286
226352	69428.5714286
77300	6636.85714286
20847	112676.056338
59010	1713333.33333
68472	11933.1428571
14248	32571.4285714
27367	913151.364764
272589	141428.571429
20116	366346.153846
98999	22412.8571429
57440	1428037.38318
20181	4379.01498929
208869	2981.14285714
208643	105625.0
102448	702359.346642
14232	134328.358209
13171	5103734.43983
19684	3619210.9777
11826	35849.8141264
67732	1617142.85714
228607	15600.9940358
319195	289673.913043
57279	528571.428571
94063	30000.0
20104	622489.959839
70435	19097.4285714
50880	252314.814815
15926	15362318.8406
19305	43505.4773083
106581	10002.8571429
64291	57714.2857143
53415	62571.4285714
72162	3325.42857143
18815	85960.591133
18984	473451.327434
69656	21201.1428571
17961	12037.037037
14872	5491803.27869
75475	185559.006211
54342	1375000.0
56752	7570850.20243
270166	470031.545741
214579	1305927.34226
76846	659793.814433
20341	10257142.8571
27045	408668.73065
70456	223142.857143
14718	3631961.25908
26451	695945.945946
213753	1754.2
67979	122000.0
78894	187500.0
234734	290289.256198
67844	3763.0044843
217980	38285.7142857
12492	33891.2133891
74616	339712.91866
68021	9085714.28571
243168	16628.5714286
19921	232142.857143
93673	335.971428571
99571	318807.33945
69550	90116.2790698
27219	205449.591281
14630	2682481.75182
110954	186915.88785
66536	168857.142857
26961	94941.6342412
63828	121682.847896
13195	1277083.33333
15199	1282857.14286
74148	122571.428571
27376	1041811.84669
70120	36016.9491525
243385	4172.85714286
232449	181446.540881
170459	9342.0
67115	21501.3824885
67426	696124.031008
11433	18896.941896
68817	85463.6591479
12039	683257.918552
381038	9670.55702918
22436	178277.153558
12460	196715.328467
17850	1180481.28342
76429	29760.0
27176	179699.24812
23986	1345268.5422
223646	32000.0
239570	1025714.28571
14732	11301.3301088
26363	94615.3846154
22275	54495.9128065
226105	106748.466258
72748	342857.142857
11816	1000000.0
110960	156509.695291
14071	8356.90021231
75735	21350.3649635
71743	566607.460036
16971	12035.2035204
14865	9425.71428571
14431	457627.118644
15439	4965.71428571
433375	402857.142857
107146	19628378.3784
76763	9877.14285714
80285	35142.8571429
13482	594736.842105
14719	12372093.0233
234309	1055084.74576
27384	696594.427245
22121	236453.20197
269180	1507.13525027
15473	14800000.0
14651	9805825.24272
17155	6556.94656489
170460	137714.285714
104923	156983.240223
19159	45428.5714286
15356	7138461.53846
14325	671428.571429
16427	80285.7142857
76491	12857142.8571
67891	252983.293556
52705	14216.8571429
66988	4161849.71098
11428	3644544.43195
15378	16407.1729958
66480	148529.411765
18605	18984.5474614
108079	25000.0
319876	397142.857143
227399	1331.88662533
14081	4992846.92418
11306	35638.2978723
99375	40184.4532279
83946	172.333882482
13361	2614973.26203
227696	134000.0
109801	3391304.34783
244141	4850.73375262
13107	2065.78411405
52633	2481884.05797
432502	428571.428571
109754	1139534.88372
230161	1500000.0
77371	22752.293578
230857	7399.47984395
18770	278745.644599
20249	33802.8169014
56382	28921.8905473
238055	59714.2857143
19899	95744.6808511
64385	1875.28625954
246221	592592.592593
26378	438356.164384
319277	20962.0
12846	2728301.88679
11699	428571.428571
100163	114358.974359
13601	14664.5714286
65967	288571.428571
192653	92571.4285714
52538	12443324.937
110391	9543568.46473
13121	30019.8807157
235386	902857.142857
110460	1291428.57143
319263	12505.1428571
15446	86617.1003717
102093	246.847926267
17912	15085.8175248
13180	20288461.5385
12268	925.83429229
211389	459706.959707
94175	57142.8571429
80907	1808571.42857
100039707	185714.285714
98711	28490.3225806
76282	14004.4354839
18242	3826879.27107
74735	2673.86363636
17025	436363.636364
12894	261319.534282
14151	480952.380952
69834	16884.2857143
16425	28361.1428571
26377	38571.4285714
69104	576.402877698
56690	292682.926829
14864	11635.7142857
50790	43459.9156118
52585	472843.450479
14775	16815920.398
94279	314285.714286
20280	1840000.0
17855	1273.03797468
103711	1003831.41762
108037	1097142.85714
216558	2381889.76378
13872	33716.4750958
109672	3114285.71429
56615	196129.032258
15488	1687074.82993
66681	1903225.80645
67247	2297142.85714
12780	5962.21646144
211006	18544.4444444
212647	6227758.00712
27361	32571.4285714
11807	118627.45098
12266	479254.359591
100198	188846.641318
16889	154156.171285
13109	56287.4251497
14661	11218637.9928
70335	17280.8571429
14137	683.653846154
17533	1734.95879121
102022	6002.85714286
68671	485148.514851
14121	26923076.9231
15944	160857.142857
71911	4314868.80466
14645	4396782.84182
111175	8019801.9802
20743	565714.285714
16859	5729.74504249
171281	78472.2222222
71382	5403.97196262
17158	11565.2173913
67856	1154285.71429
235582	169980.879541
12040	992307.692308
69574	2877551.02041
14430	13954.8812665
67432	1471428.57143
380660	196480.938416
223776	108285.714286
76267	1059.86577181
110213	8879.14285714
12892	225507.900677
68347	374285.714286
11670	160706.401766
68436	58682.9059829
11520	12312.5714286
13897	88967.9715302
60525	520684.736091
11669	13660886.3198
20503	87396.6942149
14473	528571.428571
70337	14878.0
68646	300000.0
67880	905737.704918
432720	565714.285714
68312	33212.8440367
268860	4600000.0
171282	427553.444181
68267	47428.5714286
G3UYJ7	3685714.28571
544963	164444.444444
74147	7339832.86908
26358	1324324.32432
75731	45142.8571429
73132	16582.5714286
11532	3850267.37968
20853	35142.8571429
18194	98895.0276243
56738	27201.2578616
20216	6721.72413793
11655	14933.4890966
67442	7807.71756979
14862	9862385.3211
100727	18760.2857143
12350	3511538.46154
71562	37377.0491803
19299	382397.572079
19125	746243.739566
26458	1493548.3871
13849	185714.285714
68352	351428.571429
110196	283002.832861
104158	5592920.35398
72599	193423.597679
14261	156390.977444
21743	6666666.66667
19733	186857.142857
108156	4149732.62032
20322	19299719.888
434437	320099.255583
74114	1013071.89542
14073	46571.4285714
74185	101709.401709
76263	7212389.38053
19090	2640.50387597
71724	1440.51428571
74156	318345.323741
13850	3519855.59567
235674	2712264.15094
16922	255621.301775
15490	4835.02994012
19193	2871794.87179
74637	115546.218487
69981	60000.0
110695	2782931.35436
18082	2628571.42857
17117	1165354.33071
50799	2885714.28571
75578	1402857.14286
71755	315315.315315
14629	637362.637363
223337	391428.571429
264895	1168571.42857
104174	871219.512195
105387	602857.142857
74159	12201.4285714
11720	265151.515152
17842	88000.0
67307	1371428.57143
69865	334285.714286
12007	61428.5714286
217328	76285.7142857
14085	6348448.68735
18105	1428571.42857
234564	311428.571429
70266	212971.698113
22238	226.452830189
212933	343936.38171
229905	2307692.30769
99586	73073.1707317
103140	594285.714286
394432	670433.145009
20425	1391213.38912
16880	612.811355311
12359	16204933.5863
230696	183142.857143
319554	1008810.57269
14080	1204724.40945
64705	123892.100193
14867	3767.47706422
70789	96767.2413793
20526	13335.1816444
11534	1770083.10249
17836	186000.0
11668	275449.101796
102632	1562857.14286
108682	86398.467433
209692	1274285.71429
18559	58000.0
30956	3282937.36501
14317	10246.9500924
20768	811946.902655
270076	1390410.9589
13649	1703.14049587
11812	282285.714286
28199	22768.6703097
20517	1469.28057554
18408	391428.571429
208715	417307.692308
68371	2840000.0
320940	838.193091231
66887	24530.5164319
15360	303149.606299
11430	3812405.44629
56018	78857.1428571
394436	3334.39252336
320415	83714.2857143
268782	1153996.10136
72472	13122.265625
246277	1000000.0
102294	399.866666667
68591	9697.71428571
100039008	908571.428571
266744	10584.8571429
52331	4790.28571429
12411	114260.249554
67528	129714.285714
11898	41019417.4757
22117	2468013.46801
11671	189876.033058
67815	74571.4285714
12012	5246.66666667
60440	22848.8571429
15233	5078651.68539
269378	9444444.44444
93732	409691.629956
217593	51142.8571429
227231	100666.666667
50500	4773.42857143
272428	859861.591696
14871	3391666.66667
107869	2964824.1206
20887	114432.989691
382053	20140.1050788
56448	6282.85714286
14874	9907407.40741
192166	2861806.31121
15445	992366.412214
109900	4612068.96552
76279	33000.0
12623	32571.4285714
107747	5643015.52106
77559	165142.857143
237320	2885714.28571
67375	685618.729097
18478	5496688.74172
71761	17577.9342723
107766	3251748.25175
98256	254697.286013
83702	814241.486068
21816	51288.3435583
74129	802071.346375
56794	1910499.13941
14711	44027.3037543
71760	2098.99799599
15494	27625.1428571
11522	4053333.33333
381110	42571.4285714
11846	20338.1974249
14618	2529.8
208665	26075.6923077
117147	3089005.2356
76974	2689.2
216456	331.710963455
110095	212941.176471
19683	70571.4285714
240549	119714.285714
67758	273869.346734
12116	457002.457002
109731	259615.384615
243537	110946.745562
71664	311428.571429
12352	4873.24414716
18416	183898.305085
56189	339912.280702
104086	26829.2682927
22262	56105.6105611
15486	337.165354331
232493	9796.02272727
14859	5791855.20362
54150	831.942857143
27400	17687.0662461
15109	24657.5342466
15483	113698.630137
19301	48579.3814433
18979	25452.6760563
66193	12010.5714286
66874	18625.1428571
67105	5548.57142857
67892	62285.7142857
112419	4568.57142857
67715	117428.571429
72275	2627.14285714
72273	13970.2857143
66421	9404.57142857
70415	17628.8571429
78832	9456.28571429
76482	12472.8571429
76161	10405.7142857
240185	11073.4285714
232345	1627.02341137
224805	10510.2040816
69684	70000.0
56321	12656.5714286
56199	5672.16783217
239273	56857.1428571
11666	484.266304348
27406	13295.4285714
66610	6323.14285714
76507	458.548601864
233099	11036.8571429
72482	5128.57142857
11421	44664.6341463
70008	3660.62111801
94180	111.371428571
74205	5335.41666667
60595	4509.75877193
56444	468571.428571
109275	1284.0661157
56249	217.580128205
71670	3244.02515723
231821	54000.0
56417	783.63327674
72113	17382.0952381
11519	705714.285714
11529	2588.77005348
11538	1121.57142857
11568	17135.1428571
101351	13554.2857143
226250	6134.28571429
280662	12382.5714286
216549	198285.714286
11596	2876.0
68262	961.349206349
11610	11905.1428571
72947	20742.6124197
108897	1842857.14286
230806	260.302857143
229949	6759.60854093
238276	509.514285714
11648	3400.17889088
105349	2321981.42415
67605	505.657142857
23797	447.202505219
19378	11905.5984556
621603	6698.85714286
69113	70279.7202797
268420	33714.2857143
11687	1277.17948718
76768	270285.714286
11647	1085877.8626
93835	46285.7142857
13929	10320.0
52206	21065.6753408
219033	1688.6
109676	5025.71428571
11735	9077.00152983
108857	6999.42857143
70797	5367.55760369
71782	5400.28571429
245886	865.8
72074	173714.285714
105722	4532.0
26359	5637.71428571
11768	89125.2955083
108012	48958.75
11778	33391.7098446
11783	384.299439552
319924	197.342857143
11787	18138.8571429
11804	6813.86138614
11815	6460.57142857
55938	2472.77142857
11834	1261.71505739
11836	3253.47682119
215821	491.457142857
78514	1756.58436214
71435	7269.42857143
231532	96285.7142857
71302	6826.0
544817	27280.8571429
330914	24044.8571429
216831	1638.34285714
213498	8502.0
207212	9352.57142857
16800	53142.8571429
73341	3102.85343709
54126	7741.06728538
54208	27601.7142857
76813	9222.28571429
215705	12418.8571429
11883	9127.07509881
11877	187142.857143
13196	521.098517873
211914	10542.7974948
65255	11166.9014085
69299	49655.1724138
75452	3107.42857143
11899	11185.4285714
320817	2709.37142857
11907	21705.4263566
11909	6977.00205339
76559	515.314285714
98660	4634.70588235
53313	611.262042389
66349	28522.8571429
54411	7064.36285097
21871	1735.51401869
140494	169267.707083
242341	123714.285714
68775	473067.915691
66237	10283.8983051
338375	2491525.42373
22589	2150.20193861
110616	6931.54929577
78937	21298.5714286
27215	3414.81481481
227327	20416.8765743
14595	26065.1629073
207495	10445.4285714
242248	382.828571429
229003	7732.57142857
57278	43569.1318328
12032	92.3476783692
29815	6192.0
76960	2512.14285714
12035	5454.66321244
12048	32286.695279
80288	148.54
56208	2867.63392857
12068	18175.4237288
12075	4976.83109118
57784	1687.88571429
140780	6143.67311072
224630	1580.83333333
66162	142571.428571
78653	254285.714286
18843	1771.68571429
228801	4745.14285714
72399	5861.92893401
14312	3969.92481203
140475	183714.285714
12182	12830.8681672
547431	209.631428571
77644	3082.85714286
12269	21961.6204691
76459	79661.0169492
71934	9636.25954198
12293	9700.81595648
12295	33.8693467337
12298	599.075144509
70405	7930.87248322
235604	192.34375
67088	3117.42857143
76025	7941.68734491
67252	3781.42857143
12337	40468.75
12339	5343.29643296
170725	3383.64153627
12345	3363.57400722
80733	215740.740741
192160	5504.01146132
268932	26157.4285714
12366	1493.98230088
12390	322839.506173
212139	8634.0
216618	3874.28571429
67433	79714.2857143
545428	9652.28571429
434778	10788.2857143
68339	2077.65714286
243846	8044.28571429
67015	30000.0
215707	5051.14285714
12443	17392.5423729
12454	11506.8571429
67974	9805.42857143
235505	1264.77115118
93671	5295.2720785
17470	50359.7122302
69165	2082.18461538
12483	52.8781902552
12490	15243.4554974
12520	118220.338983
12521	46240.6015038
17064	8803.41614907
673094	97142.8571429
171486	35142.8571429
66440	100720.0
226751	5257.14285714
240505	1141.19922631
104445	10742.2857143
109332	217.118847539
12558	8133.55408389
268663	70571.4285714
72040	38285.7142857
52858	16573.7089202
18555	1794.63709677
18557	13042.5720621
12567	14128.7128713
12570	8993.71428571
12571	12362.2699387
12572	5873.69942197
12576	76142.1319797
12580	10268.452381
12583	19644.5
74596	840.477223427
26365	5277.15930902
214932	78857.1428571
57754	1697.8
381644	2252.34285714
74081	1913.82857143
99712	1451.70673077
382044	498.257142857
234669	5769.42857143
11537	205405.405405
545366	10874.2857143
70737	2139.63056255
68567	215142.857143
68044	56000.0
14004	29428.5714286
244059	25904.0
12662	35142.8571429
69993	9634.28571429
12675	9919.86577181
21771	1268.22857143
12704	71.00243309
99663	1775.32467532
12724	768.513215859
56492	1784.0530303
93694	640.885714286
209195	25000.0
94040	137714.285714
56457	7403.14285714
65945	1856.6
66116	42000.0
338403	10091.2601626
117197	12861.1428571
338349	3788.57142857
12805	1000.29411765
76178	17739.4285714
12808	5263.14285714
97484	11796.5714286
12814	453.10421286
12825	621.338797814
12827	11130.6385472
12835	10312.5714286
245026	48.6622516556
17846	84285.7142857
12850	154838.709677
235431	27552.5714286
69802	24918.1818182
66359	276285.714286
18117	26792.8571429
232680	2520.6235012
12874	7988.3805374
67579	6629.71428571
12890	53142.8571429
70574	121218.961625
234577	2091.54285714
12905	3959.71428571
66877	2570.72463768
382056	5433.71428571
74343	25050.2857143
12959	1296.51428571
56449	5604.70914127
70425	10367.4528302
121021	528.104856038
13008	1388601.03627
73720	21703.7142857
209294	1155.77142857
67337	18475.7142857
108062	83142.8571429
227292	7513.40996169
30785	6795.71428571
80281	8495.71428571
67116	13339.7142857
13047	6562.37623762
16433	899.6
72017	9139.67213115
74256	5963.23529412
110115	112.917142857
77951	9524.45887446
72303	1481.08571429
19157	2619.54285714
52846	5379.71428571
28040	15812.0
231871	2349.22857143
13143	24990.5405405
56320	148285.714286
71833	6652.92397661
319618	1234.60207612
67665	91434.6895075
59288	22336.8131868
22428	224736.842105
102323	11303.7142857
76863	722.742857143
234733	1136.74285714
53975	4937.21212121
228889	930.565789474
105841	4360.57142857
229541	78000.0
13347	8681.57099698
54722	3110.0
13139	254.616438356
227333	6002.85714286
54004	2083.9708561
23856	1412.17142857
213550	925.114285714
50768	1420.45714286
23859	20707.1428571
240283	76000.0
13417	126000.0
83945	99166.6666667
30045	414646.464646
99349	12707.1428571
246738	39714.2857143
72685	12793.1769723
13423	4075.92067989
13429	687.6816609
74006	3641.77897574
238130	12458.5714286
68813	17170.2857143
70028	6076.57142857
13479	246341.463415
19708	4415.60102302
74388	2842.26457399
26757	1304.48571429
65254	2348.40425532
66556	19626.5714286
13518	2030.04466098
68730	451.768421053
68082	26189.0909091
75590	10397.4285714
110074	10298.2857143
13426	1825.79617834
110350	2175.40640966
213575	3545.01424501
56455	64141.5730337
67117	176724.137931
13548	796.173001311
26903	4536.0
104394	2508.04878049
13586	705.342857143
70601	1707.37142857
69123	294285.714286
353190	3529.72440945
67484	7533.71428571
216616	1009.65714286
78506	3808.85714286
98363	94857.1428571
13642	13997.3214286
13645	3247.08299096
114601	3154.28571429
110147	714.212193191
13664	7319.44444444
27103	310.345873786
26987	14669.3877551
15569	5367.77777778
13709	664.607843137
140580	12657.0839065
140579	18497.7142857
244548	2256.22857143
54325	17501.4336918
58523	10714.5607702
77766	25118.4834123
170757	869.282814614
13723	8369.71428571
14791	5131.71428571
13800	130922.693267
71946	2399.4011976
13805	7130.78101072
217364	3770.4359673
18606	986.438515081
