Gene names	Intensity L Cerebellum
56524	3571428.57143
13480	120384.615385
72562	716176.470588
76795	40285.7142857
75646	8942.0
14251	507009.345794
52690	300000.0
19042	476439.790576
50887	194571.428571
107227	251142.857143
56451	6040462.42775
98193	23857.8680203
18704	8778.17319098
17463	1482866.04361
67025	3370786.51685
111173	1948571.42857
20932	47714.2857143
70186	551428.571429
56463	3114285.71429
67738	9405405.40541
18107	1231854.83871
12238	411428.571429
56462	334285.714286
59022	251428.571429
109700	239.499575912
69694	160857.142857
105083	173714.285714
65246	1397142.85714
66248	40740.7407407
229285	511428.571429
67311	357661.290323
75909	40857.1428571
225913	496539.792388
109333	2128.78942014
14933	1949910.55456
11605	19697.6133652
114301	235428.571429
78428	66995.0738916
67036	4837.42857143
50932	29969.4189602
19082	545454.545455
18432	2533.70535714
228003	688.861386139
66413	2105398.45758
14453	22186.2857143
16443	2382857.14286
20416	4620.37996546
58203	2717.76155718
18412	20053.3936652
230249	434285.714286
72479	1088571.42857
66881	2118811.88119
106326	66285.7142857
18458	3003144.65409
226043	55142.8571429
66307	525714.285714
20813	580909.090909
230163	2241758.24176
3338890	240571.428571
56273	112500.0
105372	6648.28571429
100710	8506.22406639
77040	502857.142857
68879	4767.37513284
72416	5857142.85714
18108	24574.6691871
74996	90116.2790698
13167	96666666.6667
109359	95142.8571429
19167	2278431.37255
667370	203714.285714
28030	466045.272969
19211	60794.044665
55983	988571.428571
12972	1498489.42598
68346	234838.709677
246703	1145714.28571
110611	4171428.57143
64658	10216.5714286
13039	91916.1676647
56389	36901.4084507
27061	1126530.61224
269587	663170.16317
71795	840000.0
105663	127232.142857
114664	537142.857143
12468	4650735.29412
18563	2495755.51783
13437	714587.737844
19896	557603.686636
70767	44655.9297218
223254	270857.142857
20480	369276.218612
108100	2205607.47664
23807	26219.5121951
67308	66571.4285714
76826	45141.0658307
69008	753709.198813
66865	412213.740458
223978	300000.0
234889	922857.142857
269823	31920.9039548
217830	291428.571429
13627	18961038.961
54131	272076.372315
12847	592320.261438
12864	26447368.4211
241062	1238.39479393
17356	38791.2087912
70925	229142.857143
19181	2196304.84988
227095	2049350.64935
74370	54456.928839
19704	154804.270463
13495	92285.7142857
94230	25914.5714286
109136	57108.4337349
207425	229428.571429
69116	74131.2741313
66904	1236598.89094
74617	198230.088496
105522	48857.1428571
11740	15838926.1745
15288	107202.216066
19106	13931.2621359
68626	58363.4175692
110173	32650.7394767
399510	6627.27272727
11950	23554687.5
21762	1387665.19824
11409	742718.446602
68611	127142.857143
71361	15344.0
27418	29714.2857143
74600	100285.714286
67727	9797.00996678
68195	31428.5714286
11772	7803837.95309
69863	114571.428571
15510	42233856.8935
13177	6020761.24567
24015	642857.142857
66419	71428.5714286
70599	1832.25714286
23874	1560271.64686
103080	50285.7142857
68767	30000.0
71702	34039.9002494
19951	837037.037037
107358	37714.2857143
18534	157395.498392
667846	828571.428571
54447	384.060846561
24070	107287.449393
28080	6009389.67136
53381	375912.408759
217666	211853.448276
70207	420000.0
66407	12227.4285714
230866	374285.714286
20851	74045.8015267
193813	36857.1428571
68493	96571.4285714
23942	51946.1077844
110842	12857142.8571
20848	101688.311688
16774	1957.51575158
19934	1085937.5
209354	234754.098361
235439	1222857.14286
66427	782857.142857
66997	2346491.22807
66397	411111.111111
70675	45163.9344262
223593	308571.428571
94282	3885714.28571
19352	533923.303835
66590	462598.425197
56200	43714.2857143
67863	1634285.71429
26914	806451.612903
105148	507131.537242
66857	420000.0
22321	200316.706255
69089	52655.8891455
18222	63399.6937213
73139	291428.571429
360013	188780.487805
71745	740939.597315
140483	50847.4576271
109168	69428.5714286
58875	4507462.68657
99371	297142.857143
208718	116000.0
22230	278175.895765
18803	101382.488479
72361	28857.1428571
217365	197368.421053
67054	2517647.05882
107045	147707.979626
53315	302857.142857
219189	1700000.0
170728	465714.285714
228140	308571.428571
19942	1566176.47059
67671	36221.4285714
56280	243142.857143
15925	485770.363101
224897	12064.9651972
217337	63360.0
99237	16062.2857143
67941	2345238.09524
52040	12655.1428571
71586	423.346341463
11640	21655.4285714
76890	56857.1428571
13358	42571.4285714
27267	323706.377858
70247	853095.487933
27407	720000.0
17719	49237.4727669
230709	94736.8421053
330177	64587.9732739
56384	2102857.14286
192159	62098.5010707
66711	125142.857143
21780	1629629.62963
69956	258857.142857
217866	2371428.57143
98828	28857.1428571
81910	517757.009346
14376	573093.220339
665155	782857.142857
107732	98000.0
22320	200000.0
55951	557142.857143
20751	973180.076628
381045	614285.714286
224742	60571.4285714
234407	357.228525122
67441	82857.1428571
108654	93428.5714286
17159	24679.1707799
13367	46693.2270916
66384	29190.2777778
224045	122733.612273
73130	15472.0
245474	13619.8428291
22139	2437142.85714
55989	113428.571429
66258	68285.7142857
20055	562328.767123
18777	2530434.78261
12896	1022796.35258
629974	14441.1428571
71472	28088.2352941
73158	374285.714286
338359	211428.571429
235406	16755.1428571
12628	6892.13938412
69597	588528.678304
66841	4155844.15584
192136	12444.8571429
66736	18608.2857143
11769	74050.6329114
68015	2804532.5779
19212	92857.1428571
232536	175142.857143
19266	128661.087866
18139	675.228571429
110826	10457142.8571
56043	1039867.10963
20334	175163.398693
69202	2280000.0
22224	191919.191919
257635	256285.714286
217615	25906.8571429
225326	40586.2457723
50529	41428.5714286
15441	49428.5714286
67871	606870.229008
27395	16011.4285714
66890	142737.430168
20818	21449814.1264
11881	55430.7116105
225791	146571.428571
56187	447971.781305
56709	22206.9148936
14635	276214.83376
27207	1170886.07595
27364	554572.271386
66885	534722.222222
223267	854285.714286
69632	135450.421257
18950	1875432.52595
67006	162571.428571
14268	35567.2184094
93687	128486.646884
11855	50499.6668887
226562	183714.285714
14252	584112.149533
331401	6963.61355082
67994	52571.4285714
19330	1063106.79612
56305	585714.285714
78523	5926.85714286
207304	13330.7868602
69955	45232.8159645
76187	103870.967742
228961	165839.694656
67713	16650.862069
13384	4342857.14286
74142	782929.399368
229900	12218.0
229211	1368000.0
66821	497142.857143
66948	690072.639225
100705	342857.142857
11845	1182857.14286
319945	39837.398374
67163	382857.142857
66475	69026.5734266
74769	8990.97744361
78913	6085714.28571
14870	18142857.1429
110446	19292452.8302
20917	2039260.96998
239528	48372.0930233
77721	39714.2857143
94064	21998.0
20717	114285.714286
70829	58571.4285714
26462	1150763.35878
72039	998605.299861
67075	11731.4285714
11905	561290.322581
13884	758122.743682
22325	4582.71889401
64143	500000.0
72722	91714.2857143
13113	14349.9005964
328099	2351428.57143
12034	6571428.57143
97998	19532.8571429
72535	766859.344894
66052	422485.207101
66753	54451.3457557
3338902	70857.1428571
66071	434285.714286
664994	1997142.85714
229317	105714.285714
28200	1064516.12903
27368	23569.1428571
117586	18466.0
65973	145748.987854
11637	2648535.56485
21974	14516.1290323
74838	137572.254335
231801	414285.714286
110198	1106267.02997
14057	3942857.14286
20102	958174.904943
68147	24872.7272727
56248	4625550.66079
74580	17732.2857143
57344	675531.914894
110135	455301.455301
68133	625714.285714
75456	2048571.42857
75778	3028571.42857
18816	83706.7209776
76740	44285.7142857
68052	555629.139073
68585	191142.857143
22235	121703.853955
107375	1115.71428571
13885	7163120.56738
14148	23150.5714286
110157	57253.0864198
107508	1230158.73016
24071	201142.857143
67812	18861.4285714
140630	305714.285714
14962	24047.3061761
71602	4292.77326107
27370	613043.478261
216136	5086.28571429
212974	27470.8571429
20655	44415584.4156
20239	337142.857143
71701	274584.929757
16564	319976.076555
170571	38857.1428571
22247	434511.434511
28185	2154285.71429
226414	1794411.17764
13494	121428.571429
26965	193298.969072
17777	600000.0
69219	18947368.4211
67452	87714.2857143
72584	631958.762887
67636	4299.71428571
56428	2102857.14286
26926	2434640.52288
232078	46000.0
78903	96857.1428571
11287	4514285.71429
19179	620454.545455
67414	158857.142857
20649	288571.428571
17281	76000.0
52637	9485714.28571
71336	40557.2755418
67976	1659.48571429
27373	64182.6923077
15108	551724.137931
229900	12516.5714286
78781	23596.0
56298	288571.428571
230073	32397.4082073
52815	75206.6115702
320560	88571.4285714
11818	81142.8571429
14466	44854.368932
53973	18324.8015873
319876	52000.0
68917	482857.142857
192156	112219.451372
20714	1085714.28571
19043	507692.307692
66488	302857.142857
216443	219512.195122
78038	1134991.11901
16337	12973.7609329
266645	13860.7142857
623661	10782.30563
11773	3425287.35632
72502	3536.85714286
70361	239845.261122
14132	16468.2857143
108888	3314285.71429
67841	936305.732484
11980	128807.658834
80898	101075.268817
26912	394230.769231
22019	871632.329635
80708	148571.428571
13036	81081.0810811
14972	27913.2791328
67763	334285.714286
110006	31018.5185185
213027	53142.8571429
75599	651428.571429
217069	6131.07255521
16784	392771.084337
67895	7162629.75779
13804	6292.5170068
103742	465714.285714
68193	29029.9363057
338366	253714.285714
223722	14533.0708661
77038	240384.615385
70568	219142.857143
77697	233755.274262
212442	654285.714286
26397	27662.2478386
104776	6485981.30841
218629	32000.0
66477	991428.571429
56422	102285.714286
106564	101286.173633
13052	23904.3835616
27377	28251.7482517
14712	6111.94690265
233016	149029.126214
12258	22023.8095238
67993	105194.805195
209200	9668.31550802
231327	93142.8571429
22123	954716.981132
110265	2055793.99142
54381	26152.8571429
27425	10388349.5146
19044	58909.8532495
547253	10589.1428571
19943	118978.10219
20872	46557.3770492
16424	124285.714286
233016	104368.932039
18477	33668341.7085
56348	100000.0
77987	37852.5932666
15502	3324937.02771
319625	212280.701754
218236	345714.285714
433256	81844.8023426
18115	666666.666667
140740	25789.4736842
11758	39776785.7143
22017	650000.0
218865	89261.7449664
103554	3282.69126424
13667	31679.389313
209131	300000.0
70257	80571.4285714
76238	939024.390244
102866	2854285.71429
97112	6552.88270378
15953	57142.8571429
16548	630872.483221
16554	173142.857143
232906	382857.142857
12499	83840.7494145
56535	4924.7311828
78689	50571.4285714
16865	2866.28571429
270106	84834.1232227
66154	4261.42857143
71147	50762.5272331
50798	99030.4709141
18405	21550.0
208846	74930.362117
14161	408571.428571
113868	191981.132075
53328	1242857.14286
56357	5047169.81132
114896	1950.44359949
11606	21593.2914046
12319	6391752.57732
67809	1771428.57143
74244	280802.292264
19989	258518.518519
226856	139729.72973
230935	227191.413238
70152	38285.7142857
14863	26192660.5505
71775	568.571428571
16987	1666.43929059
268566	3342857.14286
77300	147714.285714
20847	38786.5655471
59010	264444.444444
68472	772.428571429
14248	11176.5714286
27367	975186.104218
272589	208285.714286
20116	280288.461538
98999	62000.0
57440	3158878.50467
20181	3047.751606
208869	66857.1428571
208643	329375.0
102448	11913.6116152
14232	345771.144279
13171	1010373.44398
19684	2795883.36192
11826	44237.9182156
67732	91142.8571429
319195	652173.913043
57279	300000.0
20104	510040.160643
70435	230571.428571
15139	1332.14285714
50880	344907.407407
15926	3067632.85024
19305	156181.533646
106581	7726.57142857
64291	391428.571429
53415	70000.0
18815	268472.906404
18984	665191.740413
69656	155142.857143
17961	9701.27314815
14872	162295.081967
75475	38121.1180124
54342	717391.304348
56752	3279352.22672
270166	90694.0063091
214579	4168260.03824
76846	855670.103093
20341	1677142.85714
27045	109287.925697
70456	691428.571429
14718	35351089.5884
26451	133783.783784
67979	185714.285714
78894	178571.428571
234734	1745867.7686
66461	36227.4611399
12492	142677.824268
74616	770334.92823
68021	3028571.42857
243168	52285.7142857
19921	704081.632653
99571	252293.577982
14630	2427007.29927
110954	126635.514019
66536	677142.857143
26961	344747.081712
63828	786407.76699
13195	247916.666667
15199	1700000.0
74148	240000.0
27376	131358.885017
70120	63559.3220339
243385	19919.1428571
232449	18522.6415094
170459	9647.42857143
67115	58986.1751152
67426	916279.069767
68817	204260.651629
12039	380090.497738
381038	3786.47214854
22436	39700.3745318
12460	74817.5182482
17850	501336.898396
76429	711111.111111
27176	406015.037594
23986	475703.324808
223646	17283.4285714
239570	428571.428571
14732	2045.46553809
26363	32115.3846154
22275	46321.5258856
72748	138285.714286
11816	9003215.43408
110960	893351.800554
75735	15488.3211679
71743	232682.060391
16971	194059.405941
14865	39428.5714286
14431	298728.813559
15439	12822.8571429
433375	85714.2857143
107146	378378.378378
110094	561.190283401
76763	1938.4
80285	30857.1428571
13482	53026.3157895
14719	45813953.4884
234309	341949.152542
27384	173993.80805
22121	348275.862069
269180	266240.681576
15473	3000000.0
14651	12200647.2492
17155	3663.96946565
170460	38000.0
104923	183798.882682
19159	209142.857143
15356	5569230.76923
14325	365714.285714
16427	365714.285714
76491	1857142.85714
67891	355608.591885
52705	21069.7142857
66988	4258188.82466
11428	1383577.05287
66480	348039.215686
18605	4236.20309051
108079	10486.9565217
227399	6131.26660762
14081	1444921.31617
11306	76861.7021277
99375	201581.027668
83946	576.441515651
13361	183422.459893
109801	10706521.7391
244141	30817.6100629
13107	15037.6782077
52633	416666.666667
432502	385714.285714
109754	2259136.21262
230161	3285.42857143
77371	37155.9633028
230857	11127.0481144
18770	202090.592334
20249	41126.7605634
56382	25511.9402985
238055	75714.2857143
19899	228723.404255
64385	43893.129771
246221	922558.922559
319277	8177.42857143
12846	864150.943396
11699	7960.0
65967	247714.285714
52538	5743073.04786
110391	18091286.3071
13121	3942.74353877
235386	11187.1428571
110460	1980952.38095
319263	6522.28571429
15446	29315.9851301
102093	83041.4746544
17912	37669.3766938
13180	1615384.61538
12268	6041.4269275
211389	413919.413919
94175	73714.2857143
56048	12487.9746835
80907	2231428.57143
76282	123588.709677
18242	1544419.1344
17025	204242.424242
12894	86416.5588616
14151	678571.428571
16425	88000.0
69104	17099.6402878
56690	258130.081301
14864	93303.5714286
50790	21800.281294
52585	718849.840256
14775	2154228.85572
94279	266.891428571
13087	1132.24696356
20280	356666.666667
17855	14877.9746835
103711	1743295.01916
108037	525714.285714
216558	3602362.20472
13872	74201.7879949
109672	1354285.71429
15488	619047.619048
66681	7854838.70968
67247	178571.428571
211006	17726.984127
212647	1284697.5089
27361	21805.7142857
11807	297058.823529
12266	377029.464823
100198	15842.8390368
16889	61712.8463476
14661	22759856.6308
70335	30285.7142857
14137	518.966346154
17533	1691.07142857
102022	10624.0
68671	1804455.44554
14121	1011834.31953
15944	77428.5714286
71911	6355685.1312
14645	22225201.0724
111175	135643.564356
20743	48571428.5714
71382	3842.91277259
67856	154285.714286
235582	27151.0516252
12040	561538.461538
69574	469387.755102
14430	2173.53562005
67432	18357.1428571
380660	11287.5366569
223776	380000.0
110213	6912.57142857
12892	53273.1376975
68347	13895.4285714
11670	240618.101545
11520	6799.42857143
13897	53914.5907473
60525	175463.623395
11669	5626204.23892
14473	248857.142857
231103	198.117142857
68646	1108571.42857
67880	157786.885246
432720	25688.5714286
68312	573394.495413
268860	17780000.0
171282	145.612826603
68267	1208571.42857
G3UYJ7	1114285.71429
544963	39492.0634921
74147	78969.3593315
26358	3108108.10811
75731	7750.85714286
73132	672.4
11532	6604278.07487
20853	16578.2857143
18194	22731.7679558
56738	8138.99371069
231396	2144.2
20216	1189.22413793
14862	24633027.5229
100727	64000.0
12350	4192307.69231
19299	82245.8270106
19125	353923.205342
26458	235483.870968
13849	314285.714286
110196	1152974.50425
104158	711504.424779
72599	410058.027079
21743	378787.878788
19733	42857.1428571
108156	1326203.20856
20322	1022408.96359
434437	60545.9057072
74114	149509.803922
14073	402857.142857
74185	131054.131054
76263	1132743.36283
19090	429.966085271
74156	225.071942446
13850	788808.66426
235674	834905.660377
16922	116272.189349
19193	55384.6153846
74637	41596.6386555
69981	214285.714286
110695	4823747.68089
18082	4142857.14286
17117	79790.0262467
50799	3542857.14286
75578	26074.8571429
71755	1069069.06907
14629	326530.612245
264895	3657142.85714
104174	219512.195122
105387	16210.0
74159	11415.1428571
11720	545454.545455
17842	6674.0
67307	47428.5714286
12007	12874.5714286
217328	99714.2857143
14085	978520.286396
18105	1411255.41126
234564	250.688571429
70266	240566.037736
22238	3577.16981132
212933	1351.66998012
229905	128571.428571
99586	13560.9756098
103140	114000.0
394432	65725.047081
20425	170711.297071
12359	2049335.86338
230696	20960.0
319554	1229074.88987
14080	3653543.30709
64705	19460.5009634
14867	9462.3853211
11761	2618.75468867
70789	6435.77586207
11534	3240997.22992
17836	628571.428571
11668	6287425.1497
102632	127142.857143
108682	96743.2950192
209692	44857.1428571
18559	13481.4285714
30956	109071.274298
14317	1402.08872458
20768	170575.221239
270076	582191.780822
11812	15552.2857143
28199	15100.1821494
227619	292.097264438
208715	351923.076923
68371	58000.0
320940	2383.43666962
66887	11283.2159624
15360	549212.598425
11430	322239.03177
56018	44571.4285714
394436	1763.00934579
268782	6361.208577
246277	70791.0750507
68591	3561.42857143
100039008	77142.8571429
266744	6195.71428571
12411	111942.959002
67528	71142.8571429
11898	5266990.29126
22117	4612794.61279
11671	239669.421488
170442	41860.4651163
67815	680000.0
12012	2469.04761905
60440	4684.28571429
15233	60898.8764045
269378	6643518.51852
227231	1593333.33333
272428	13820.0692042
14871	1020833.33333
107869	176884.422111
20887	77319.5876289
14874	2342592.59259
192166	165397.170838
15445	212468.193384
109900	737068.965517
76279	4883.6
12623	56285.7142857
107747	3791574.27938
77559	1088571.42857
237320	81142.8571429
67375	33444.8160535
18478	102207.505519
71761	8203.99061033
107766	56643.3566434
98256	16431.9415449
83702	84210.5263158
74129	40736.4787112
56794	240963.855422
14711	150170.648464
70762	9207.01058201
71760	533066.132265
15494	17407.4285714
11522	1005333.33333
381110	120857.142857
11846	373390.55794
14618	22738.0
208665	13307.3846154
117147	53228.6212914
76974	19749.1428571
216456	65282.3920266
110095	150588.235294
19683	350.171428571
240549	4947.14285714
67758	5879.64824121
12116	417690.41769
109731	1555769.23077
71664	3519.42857143
18416	644067.79661
104086	444.727954972
22262	570957.09571
14859	674208.144796
54150	3804.57142857
15109	14987.0624049
15483	181506.849315
19301	9482.98969072
18979	65352.1126761
104457	25907.4285714
66193	203142.857143
66874	38857.1428571
69399	29428.5714286
66274	254857.142857
67892	9093.71428571
112419	22261.7142857
72097	25968.5714286
72275	24169.7142857
70415	11395.7142857
67157	46857.1428571
76482	58285.7142857
76161	5433.71428571
240185	23908.0
69684	75142.8571429
56321	48000.0
56199	2594.54545455
17250	11060.2094241
239273	7122.0
11307	1292.11711712
68758	88925.0814332
106861	38285.7142857
329165	125784.753363
76507	102396.804261
233099	348571.428571
72482	31428.5714286
11421	3450.68597561
94180	6057142.85714
74205	79166.6666667
83766	228638.497653
60595	105811.403509
56444	50000.0
242894	465714.285714
109275	4723.63636364
11488	281714.285714
11496	1040000.0
23792	440289.505428
231821	3657142.85714
56417	10780.9847199
72113	51428.5714286
11519	7771428.57143
11529	482.56684492
11538	268000.0
101351	11677.1428571
226250	15872.0
11576	163.691428571
216549	44000.0
11596	431428.571429
68262	35185.1851852
11603	10871.7948718
72947	20055.4603854
108897	20840.5714286
229949	227758.007117
238276	158000.0
432442	192571.428571
105349	385.696594427
67605	11639.4285714
23797	271398.74739
19378	46138.996139
621603	27207.7142857
69113	37062.9370629
268420	12928.8571429
11687	6767.11915535
76768	106.368571429
11647	7433.58778626
74018	10720.7752877
27494	44285.7142857
13929	22681.1428571
52206	63692.6889715
109676	497142.857143
70797	16682.0276498
71782	22432.0
225187	82571.4285714
237615	987.542857143
77531	1685714.28571
68743	900000.0
105722	12695.4285714
26359	10360.0
11768	2886.76122931
108012	108125.0
11778	380310.880829
11783	3115.53242594
319924	50571.4285714
11784	5727.14285714
11785	25915.4929577
11787	142571.428571
11789	7346.22144112
11804	111173.97454
11814	86954.5454545
11815	102000.0
11834	1967.25185685
215821	90000.0
71435	154571.428571
71302	2191428.57143
544817	7678.57142857
330914	106285.714286
216831	52000.0
11856	7630.28571429
213498	201142.857143
207212	30857.1428571
16800	259142.857143
381112	377142.857143
73341	14137.4837873
54126	108236.658933
77044	2376.34285714
54208	126285.714286
76813	140000.0
74100	41428.5714286
11883	97430.8300395
11877	32857.1428571
13196	63382.7375763
211914	134655.532359
75452	8039.42857143
320817	9772.0
11907	77325.5813953
76559	30285.7142857
73991	660000.0
170759	8276.85714286
98660	4843137.2549
11932	651724.137931
53313	154142.581888
11941	1452420.70117
381290	137142.857143
54411	72138.2289417
242341	7690.28571429
66237	5101694.91525
50771	6388.30715532
22589	32108.2390953
110616	21022.2535211
382423	13426.5714286
11567	26007.3260073
78937	397142.857143
27215	15638.7654321
14595	13283.2080201
67384	23413.5667396
107831	40644.7534766
102774	14218.5714286
319845	23186.0
227707	252000.0
229003	22848.8571429
57278	16881.0289389
12032	915062.287656
12927	73798.6270023
76960	760000.0
12035	541450.777202
14025	4919.42857143
12048	145064.377682
56208	8749.33035714
12068	52338.9830508
12075	8984.1554559
140780	1146.83655536
69556	27166.0
66162	457142.857143
18843	5416.57142857
228801	39714.2857143
14312	640.839598997
381979	5064.13881748
75770	356462.585034
12217	4085714.28571
74007	6111.18124436
12260	415019.762846
77644	13229.4285714
320827	100857.142857
217310	4657.14285714
71934	25114.1221374
12286	28885.1351351
12293	247506.799637
56808	24783.3622184
12294	1426.39780018
12295	1484.639866
12297	582644.628099
12298	104431.599229
239857	748571.428571
94332	924242.424242
320405	2500000.0
108802	1160000.0
12326	4328358.20896
55984	72079.2079208
235604	1392578.125
67088	39714.2857143
76025	10217.866005
67252	7200000.0
12337	31093.75
12339	12300.1230012
12345	454873.646209
80733	666666.666667
192160	13551.4326648
268932	1102857.14286
140721	23384.8571429
12390	16824.0740741
12404	87142.8571429
212139	66571.4285714
216618	305714.285714
67433	13496.0
207607	226571.428571
108686	43142.8571429
215707	1114285.71429
12443	17842.3728814
12454	23736.5714286
67974	405714.285714
235505	1112.34396671
12476	40316.2055336
93671	2260.03568243
17470	239928.057554
12520	1228813.55932
12521	139097.744361
17064	2175.31055901
673094	24110.8571429
171486	71714.2857143
66440	122352.941176
67072	130285.714286
226751	645714.285714
104445	195714.285714
12556	1627.46987952
12558	134657.836645
268663	1595.37142857
52858	78403.7558685
18647	95095.9488273
18555	175000.0
18557	13564.0798226
12567	11281.1881188
12571	495.0
12572	57225.433526
12576	338071.06599
227526	4271.71428571
74596	7170.71583514
110911	38963.963964
214932	52285.7142857
108013	90123.4567901
57754	534285.714286
545389	131428.571429
74081	297142.857143
225659	265142.857143
11537	128571.428571
106143	42000.0
68567	24635.4285714
68044	43714.2857143
244059	2596.97142857
12662	178000.0
69993	2565714.28571
21771	131.505714286
12704	16009.7323601
229725	10956.5714286
12724	1374.22907489
209195	26342.2818792
94040	422857.142857
218335	4212.57142857
65945	462857.142857
245684	500000.0
94220	1171428.57143
53621	28173.9130435
12804	234139.784946
338349	54285.7142857
12805	3882352.94118
21367	245192.307692
66797	310060.06006
97484	37714.2857143
12825	6007.10382514
12827	420.65026362
245026	16.5474613687
17846	152000.0
12850	103686.635945
235431	1568571.42857
12856	94566.6666667
66359	119714.285714
18117	155714.285714
12861	1054054.05405
232680	16805.7553957
12874	26942.6289034
12876	1699579.83193
12890	18257142.8571
235415	58857.1428571
70574	22094.5823928
234577	33714.2857143
12891	442857.142857
102278	21758.0
211232	112285.714286
54188	23531.4285714
12903	10502.8571429
12905	4863.71428571
58799	103820.224719
382056	25608.5714286
74343	22784.8571429
12959	10624.0
121021	289.832402235
13008	87564.7668394
67337	10533.1428571
108062	25609.1428571
12386	624344.176285
216033	32849.1620112
18163	377142.857143
30785	204285.714286
80281	18232.5714286
67116	39714.2857143
72017	303278.688525
74256	78676.4705882
77951	24025.974026
13079	53182.75154
72303	3247.71428571
19157	79428.5714286
52846	49428.5714286
28040	33142.8571429
269060	31992.3371648
231871	7042.57142857
13143	3753.24324324
13144	9202.67857143
56710	3327.71428571
56320	2914285.71429
83703	131714.285714
71833	44152.0467836
13175	523809.52381
319618	898.183391003
67665	210706.638116
59288	246153.846154
22428	72105.2631579
102323	74857.1428571
114874	81170.0182815
234733	11953.4285714
53975	8254.54545455
228889	981.868421053
105841	4177.71428571
13347	37160.1208459
54722	37714.2857143
56077	48581.5602837
110197	120939.086294
380921	208000.0
320127	151428.571429
23856	7172.85714286
64451	76571.4285714
68203	96984.9246231
23859	8200000.0
13385	701657.458564
224997	602857.142857
240283	188857.142857
13417	13718.0
83945	151250.0
99349	17869.4285714
246738	1397.82857143
72685	828358.208955
105000	216842.105263
13429	741637.831603
74006	94743.93531
210293	11763.1428571
238130	777142.857143
68813	400000.0
70028	7765.14285714
269109	854285.714286
13483	2305714.28571
74388	7970.73991031
26757	6485714.28571
65254	4485815.60284
66556	22504.5714286
13518	32210.0419543
68730	602.210526316
66369	15816.0243408
68082	58181.8181818
13426	1386942.67516
110350	1771.66744078
56455	368539.325843
67117	184482.758621
13548	10356.0943644
104394	13709.5121951
70601	19939.7142857
66967	1770.8915145
67484	61142.8571429
78506	156000.0
98363	36000.0
668212	3722.0
13661	86666.6666667
110147	75851.1480602
27103	25788.8349515
26987	40688.5714286
74203	2432.05714286
208691	118954.248366
15569	50000.0
15571	1114441.41689
140580	225584.594223
140579	765714.285714
54325	23080.6451613
58523	28880.866426
77766	94312.7962085
13723	31142.8571429
237711	90571.4285714
13800	305486.284289
71946	281437.125749
18606	4901.04408353
209558	5999.88558352
12495	6594.90196078
13821	146757.679181
13821	54493.7428896
13823	53821.31324
13823	16684.6071044
13829	1197142.85714
13838	35902.6369168
77781	62857.1428571
28042	48994.9748744
50505	4789.53107961
13876	203.502581756
77767	1814285.71429
69524	16737.5634518
56226	5067.71428571
75320	37621.3592233
74190	5568.0
107371	69714.2857143
50912	2748.8162345
23873	95142.8571429
72125	100571.428571
72543	81072.555205
213056	117714.285714
71721	4070.57142857
226252	138857.142857
68936	6201.42857143
320557	64571.4285714
68675	25656.2857143
73385	377142.857143
75906	44571.4285714
192173	255142.857143
18300	1401.05714286
320609	3052.0
68952	1184.0
235461	10320.8571429
67420	161.4
380601	634285.714286
245827	123714.285714
214931	311064.718163
230904	1269360.26936
71865	4862.86863271
213499	22733.6122734
216622	7087.42857143
14155	4171.92982456
14158	11997.0838396
108101	2117.8
59083	4215.71428571
235180	55714.2857143
14167	683127.572016
14190	6881.42857143
14198	110000.0
14200	27534.4086022
58249	41142.8571429
78749	12048.0
14230	8007.91738382
14226	762962.962963
57778	144571.428571
55935	14358.2857143
110606	170022.883295
53320	4128.9893617
66511	13940.5714286
235169	13416.0
320365	305714.285714
240121	431428.571429
319636	40571.4285714
71665	15438.9380531
66848	5873.7527115
72018	37714.2857143
67391	233428.571429
73068	10123.3128834
54393	55312.5
242425	17659.5744681
14399	11636.8653422
14400	229957.805907
14415	1770657.67285
14417	839316.239316
14420	19444.4444444
14423	221.824686941
99326	36857.1428571
80909	93142.8571429
14526	3441.77777778
14545	56857.1428571
228858	551428.571429
66569	125142.857143
276919	17055.1428571
260302	349582.172702
23887	1588.02792321
58991	260683.760684
14603	3019.42857143
57330	14751.1428571
67903	7518.0
14609	157329.842932
118446	30000.0
68888	116.445714286
384009	32285.7142857
170823	19909.7142857
100504232	11705.4285714
269700	156285.714286
381059	27324.5714286
P06328	2165.14285714
66589	1578231.29252
228715	7538.85714286
436523	9202.57142857
224813	51428.5714286
229004	1585.62857143
14677	1144067.79661
14683	22418.3583407
14687	257464.788732
14697	1374683.5443
14700	1189.02941176
66066	2178082.19178
64337	498507.462687
14702	17464788.7324
14708	1214705.88235
30877	142285.714286
53334	26712.8
14723	1327.64305177
14758	737142.857143
241263	161666.666667
171469	81081.0810811
26913	377142.857143
67839	264857.142857
14776	4453.57894737
14799	34509.3715546
14800	668176.670442
53623	18468.4684685
14804	434285.714286
170935	126857.142857
14810	103944.5629
74053	26766.2857143
76758	7937.14285714
331063	4439.71428571
606496	56734.6938776
83602	88095.2380952
23894	8537.62626263
71752	131.651428571
98488	11422.8571429
14894	88.9571428571
209462	3323.43234323
12950	342696.629213
330790	42857.1428571
23897	12271.4285714
15135	12748.5714286
68576	57714.2857143
15126	280.985714286
15166	49478.5631518
15185	794.055700609
76987	24653.4285714
217995	250571.428571
320487	14899.4285714
217026	3200000.0
56016	176571.428571
