Gene names	Intensity L Thymus
78428	24948.7684729
67036	3274.57142857
50932	193.058103976
19082	81212.1212121
18432	1154.31547619
66413	354755.784062
14453	1835.02857143
16443	11320.0
20416	4649.3955095
58203	32116.7883212
18412	22237.1040724
230249	103714.285714
72479	106857.142857
66881	88712.8712871
106326	2935.14285714
18458	308176.100629
226043	31714.2857143
66307	328571.428571
20813	9520.90909091
230163	307692.307692
3338890	18043.4285714
105372	4340.0
77040	116857.142857
68879	218.119022317
72416	680000.0
18108	836.729678639
74996	11773.255814
13167	3505747.12644
109359	11998.2857143
19167	466666.666667
667370	12864.8571429
28030	19174.4340879
19211	8649.37965261
55983	385714.285714
12972	71601.2084592
68346	15233.5483871
246703	156571.428571
110611	314285.714286
64658	2296.4
13039	164071.856287
56389	4436.05633803
27061	85306.122449
269587	74592.0745921
71795	13889.1428571
105663	2830.17857143
114664	66000.0
12468	988970.588235
18563	667232.597623
13437	72515.8562368
19896	37178.3410138
70110	9742.0
70767	4206.44216691
223254	1545.37142857
20480	3570.31019202
108100	6174.57943925
23807	1812.70325203
67308	6680.0
76826	5165.830721
69008	1907.92284866
66865	80534.351145
223978	10632.5714286
269823	58192.0903955
217830	62000.0
13627	5974025.97403
54131	182100.238663
12847	82516.3398693
12864	598684.210526
241062	29.2429501085
17356	7527.47252747
70925	6609.14285714
19181	478060.046189
224619	107.801346801
227095	232467.532468
74370	1502.02247191
19704	53558.7188612
13495	13880.2857143
66878	5383.23699422
94230	10722.5714286
109136	3595.6626506
207425	3753.71428571
69116	2335.90733591
66904	54158.9648799
74617	35840.7079646
105522	5079.71428571
11740	798657.718121
15288	55955.6786704
68626	6966.30565584
110173	20477.8156997
11950	730468.75
21762	201541.85022
11409	402912.621359
68611	402.971428571
71361	11679.4285714
27418	2179.08571429
74600	5764.0
67727	19848.1727575
68195	394285.714286
11772	30063.9658849
69863	808.428571429
15510	3996509.5986
13177	840830.449827
24015	186857.142857
66419	6616.0
23874	213921.901528
103080	5990.28571429
68767	5285.14285714
71702	9414.33915212
19951	182222.222222
107358	4498.57142857
18534	49356.9131833
667846	122285.714286
24070	9087.04453441
28080	306103.286385
53381	10116.7883212
217666	1600.73275862
70207	11373.7142857
66407	480.028571429
230866	18224.2857143
20851	85496.1832061
193813	1437.02857143
13506	417.062084257
23942	17065.8682635
110842	2240000.0
20848	42597.4025974
16774	922.502250225
19934	118750.0
209354	8499.01639344
235439	208.251428571
66427	60285.7142857
66997	896929.824561
66397	13973.7373737
70675	2077.04918033
223593	9062.28571429
66590	44488.1889764
56200	3730.85714286
67863	173142.857143
26914	68548.3870968
105148	32171.1568938
66857	106857.142857
22321	14014.2517815
69089	1410.55427252
18222	1708.42266462
73139	3044.0
360013	9463.41463415
71745	8168.59060403
140483	2612.54237288
109168	24014.2857143
58875	498507.462687
99371	9113.42857143
208718	7079.71428571
22230	29010.4234528
18803	9754.22427035
72361	23755.7142857
217365	57072.3684211
67054	381176.470588
107045	4892.10526316
53315	62000.0
219189	95428.5714286
228140	6234.85714286
19942	150735.294118
67671	17122.8571429
56280	9546.85714286
15925	110893.032385
224897	3874.94199536
217337	53120.0
99237	2885.71428571
67941	428571.428571
52040	20617.7142857
71586	1548.68292683
11640	1253.25714286
76890	25486.0
13358	220285.714286
27267	14921.7809868
70247	113326.33788
27407	57428.5714286
17719	748.496732026
230709	25684.2105263
330177	1626.83741648
56384	71428.5714286
192159	6295.50321199
66711	17142.0
21780	74485.5967078
69956	12349.7142857
217866	10825.4285714
98828	38285.7142857
81910	31401.8691589
14376	41207.6271186
665155	54571.4285714
107732	2523.45714286
27419	6417.14285714
22320	101980.19802
20751	368199.233716
381045	36571.4285714
224742	3530.57142857
234407	2179.57860616
67441	3038.57142857
108654	468.4
17159	19545.9032577
13367	503.466135458
66384	5275.76388889
224045	3159.69316597
73130	16652.5714286
245474	424.499017682
22139	1120000.0
55989	43142.8571429
66258	5127.71428571
20055	172602.739726
18777	320434.782609
12896	193009.118541
629974	8588.0
71472	3764.92647059
73158	15191.1428571
56464	5332.25108225
338359	14579.7142857
235406	6351.14285714
12628	17909.2382496
69597	3588.65336658
66841	353896.103896
192136	4008.57142857
68015	139660.056657
19212	8470.57142857
232536	5439.71428571
19266	2459.36192469
18139	6990.28571429
110826	1440000.0
56043	8809.6345515
69202	284000.0
22224	14646.4646465
257635	1759.62857143
217615	38571.4285714
225326	8417.02367531
15441	7842.85714286
67871	29914.8854962
66890	32402.2346369
20818	12267657.9926
11881	12929.7752809
225791	4944.28571429
56187	3448.50088183
14635	193861.892583
27207	106962.025316
27364	6738.3480826
66885	86342.5925926
223267	2160.6
69632	1126.11795204
18950	550173.010381
67006	25388.0
14268	93257.9733549
93687	2251.18694362
226562	21584.2857143
14252	49299.0654206
331401	829.987452949
67994	4042.57142857
19330	35406.3106796
56305	188000.0
78523	270.037142857
207304	14018.3346066
69955	14029.9334812
76187	42580.6451613
228961	45610.6870229
67713	12301.7241379
13384	4132.28571429
74142	56480.5057956
229900	48857.1428571
229211	74400.0
66821	1131.94285714
66948	25665.8595642
100705	20792.5714286
11845	72571.4285714
67163	35428.5714286
66475	88111.8881119
74769	6174.62406015
78913	852.228571429
14870	1276190.47619
13088	1148.1
110446	1830188.67925
20917	323325.635104
226139	1635.15738499
239528	3518.8372093
77721	7831.42857143
94064	5691.42857143
20717	68857.1428571
26462	63549.6183206
72039	108926.080893
69562	1753.60688286
11905	279569.892473
13884	323104.693141
22325	1193.77880184
64143	90776.6990291
72722	3770.85714286
13113	485.129224652
328099	308571.428571
12034	214857.142857
97998	1629.62857143
72535	72832.3699422
66052	47127.8106509
66753	17731.26294
3338902	553.542857143
66071	22511.1428571
664994	34571.4285714
229317	46571.4285714
28200	111827.956989
27368	1465.57142857
117586	9116.85714286
65973	3352.49662618
11637	682008.368201
21974	1897.51861042
74838	69364.1618497
231801	9655.42857143
110198	11711.7166213
14057	37142.8571429
20102	134980.988593
68147	5967.96536797
56248	375770.92511
57344	107446.808511
110135	103742.203742
68133	32285.7142857
75456	742857.142857
75778	1472.68571429
18816	43788.1873727
76740	2713.6
68052	94039.7350993
68585	289.057142857
22235	25354.969574
13885	985815.602837
110157	754.783950617
107508	70105.8201058
24071	52571.4285714
67812	5614.28571429
140630	24157.4285714
14962	978.633377135
71602	260162.601626
216136	836.885714286
212974	2700.57142857
20655	1961038.96104
20239	26646.0
71701	28735.6321839
16564	6220.09569378
170571	4096.28571429
22247	284823.284823
28185	95714.2857143
226414	255489.021956
13494	25711.1428571
26965	14175.257732
17777	117714.285714
69219	42456.1403509
67452	27443.1428571
72584	18041.2371134
67636	1927.51428571
56428	20527.1428571
26926	157026.143791
232078	5364.57142857
78903	26362.2857143
11287	1491428.57143
15160	4563.17991632
19179	445454.545455
67414	32000.0
20649	35714.2857143
17281	3301.42857143
52637	261142.857143
20317	9342.85714286
71336	12390.0928793
67976	671.685714286
15108	135249.042146
229900	19472.5714286
78781	3057.14285714
56298	13008.2857143
230073	26673.8660907
52815	2031.67355372
320560	4663.14285714
11818	56571.4285714
14466	5583.49514563
53973	6295.63492063
319876	7695.71428571
68917	42285.7142857
192156	11834.6633416
20714	622857.142857
19043	32307.6923077
66488	29714.2857143
216443	16962.3059867
78038	68028.4191829
16337	627.908163265
266645	239.300595238
80892	103.676056338
623661	1884.07506702
11773	21563.908046
72502	2868.57142857
70361	22823.9845261
14132	5795.14285714
108888	37142.8571429
67841	20878.6624204
11980	719.773716275
80898	145161.290323
26912	27403.8461538
22019	76782.8843106
80708	2517.57142857
13036	25092.4924925
14972	170189.701897
67763	17152.0
110006	13710.1851852
217069	1896.68769716
16784	260240.963855
67895	1366782.00692
13804	3330.6122449
103742	32000.0
68193	7778.34394904
338366	66000.0
223722	2029.4488189
77038	6481.15384615
70568	106857.142857
77697	2994.26160338
212442	84857.1428571
D3YW41	525.628571429
67451	5505.42857143
104776	968224.299065
218629	2465.37142857
66477	16991.7142857
56422	3015.42857143
106564	36977.4919614
27377	755.79020979
233016	21590.2912621
12258	15903.3730159
67993	2057.14285714
209200	13636.3636364
231327	54571.4285714
22123	40566.0377358
110265	128755.364807
54381	47142.8571429
27425	861165.048544
622402	3382.0
19044	7409.01467505
547253	6474.28571429
19981	7901.52173913
20872	490.459016393
16424	20975.1428571
233016	11453.8834951
18477	8643216.0804
56348	17463.7820513
77987	899.590536852
15502	355163.72796
319625	39473.6842105
12038	1239.95024876
218236	36000.0
433256	17276.7203514
18115	66114.1804788
140740	4242.36842105
11758	1839285.71429
22017	38029.5833333
218865	42785.2348993
103554	1419.53336951
13667	3445.22900763
209131	4528.28571429
70257	37428.5714286
76238	71341.4634146
102866	774285.714286
97112	505.228628231
15953	862857.142857
16548	75167.7852349
16554	65142.8571429
232906	1332.62857143
12499	33957.8454333
78689	3559.71428571
16865	315.714285714
270106	20620.8530806
71147	2469.28104575
50798	19944.598338
18405	65714.2857143
208846	775.376044568
14161	186000.0
14061	16181.2297735
113868	16928.3018868
53328	83142.8571429
56357	490566.037736
114896	13941.6983523
11606	883.018867925
12319	2864.19243986
67809	35142.8571429
74244	8616.33237822
80861	678.495575221
19989	5424.07407407
226856	497.621621622
230935	1669.91055456
70152	2375.57142857
14863	779816.513761
71775	6593.14285714
16987	535.402455662
268566	51714.2857143
226352	321.0
77300	1390.57142857
20847	3703.57529794
59010	10556.0
68472	326.714285714
27367	92059.5533499
272589	34857.1428571
20116	58653.8461538
98999	1086.37142857
57440	13191.9626168
20181	12291.6488223
208643	21625.0
14232	5599.75124378
13171	162655.60166
19684	473413.379074
67732	24692.8571429
228607	740.636182903
319195	32973.9130435
57279	55428.5714286
20104	130120.481928
70435	777.2
50880	25925.9259259
15926	1021739.13043
19305	40062.5978091
64291	504.6
53415	75428.5714286
18815	45197.044335
18984	105604.719764
69656	8720.0
17961	1374.65277778
14872	133606.557377
75475	3223.60248447
54342	67934.7826087
56752	453441.295547
270166	36435.3312303
214579	23518.1644359
66813	3872.85714286
76846	2268041.23711
20341	271142.857143
27045	2388.6377709
70456	42571.4285714
14718	392251.815981
26451	141216.216216
213753	667.0
67979	22144.5714286
78894	35714.2857143
234734	102892.561983
67844	7983.85650224
217980	7356.28571429
12492	7808.57740586
74616	7722.48803828
68021	240285.714286
243168	2650.42857143
19921	9277.55102041
99571	147247.706422
14630	89051.0948905
110954	30029.4392523
66536	19232.5714286
26961	7308.56031128
63828	510.841423948
13195	329.208333333
15199	103428.571429
74148	22678.5714286
27376	31457.1428571
243385	464.885714286
232449	31050.3144654
67115	6170.96774194
67426	11107.751938
68817	16847.1177945
12039	21573.5294118
22436	22471.9101124
12460	47810.2189781
17850	20454.5454545
27176	10164.6616541
23986	102046.035806
223646	1126.65714286
239570	95714.2857143
14732	255.804111245
26363	3338.46153846
22275	6164.57765668
72748	19934.2857143
11816	77170.4180064
110960	40581.7174515
71743	17666.4298401
16971	52365.2365237
14865	960.0
15439	7867.42857143
433375	26447.7142857
107146	84797.2972973
110094	595.748987854
76763	2070.42857143
80285	28370.0
13482	107105.263158
14719	925581.395349
234309	19572.4576271
27384	55417.9566563
22121	37066.9950739
269180	920.0
15473	94285.7142857
14651	1556634.30421
17155	1135.66412214
170460	1694.14285714
104923	81005.5865922
19159	19539.7142857
15356	275692.307692
83490	651.418002466
14325	47142.8571429
16427	69714.2857143
76491	552380.952381
67891	36515.5131265
52705	42000.0
66988	317919.075145
11428	161979.752531
15378	5594.93670886
66480	20869.6078431
18605	196.721854305
108079	349.293478261
227399	160.079716563
14081	492131.616595
11306	551.329787234
99375	14229.2490119
83946	38.3289401428
13361	700534.759358
227696	1680.94285714
109801	480978.26087
244141	354.696016771
13107	983.075356415
52633	159420.289855
432502	22511.1428571
109754	171428.571429
230161	260.628571429
77371	3700.55045872
230857	1320.67620286
18770	12697.9094077
20249	46760.5633803
66234	211.081911263
56382	15479.1044776
238055	8723.42857143
246221	54545.4545455
319277	4657.14285714
12846	228679.245283
11699	11691.7142857
65967	30571.4285714
52538	1188916.87657
110391	547717.842324
13121	408.528827038
110460	117904.761905
319263	3686.57142857
15446	33521.9330855
102093	6502.30414747
13180	6494.90384615
12268	2552.47410817
211389	44505.4945055
94175	48000.0
80907	14490.5714286
100039707	2760.6
76282	10468.3467742
18242	105239.179954
74735	3763.63636364
17025	27374.8484848
12894	11518.1112549
14151	6275.71428571
69834	9050.0
16425	12388.8571429
56690	5502.23577236
14864	4144.46428571
50790	2852.74261603
52585	72843.4504792
14775	245273.631841
94279	186.78
13087	520.668016194
20280	130000.0
17855	3178.2278481
103711	42911.8773946
108037	311428.571429
216558	303149.606299
109672	1211428.57143
56615	130322.580645
100043108	150.297142857
15488	67074.829932
66681	182258.064516
67247	146000.0
212647	177935.94306
12266	161154.539988
100198	9498.60583016
16889	23842.5692695
14661	768817.204301
17533	9890.10989011
68671	122524.752475
14121	59171.5976331
15944	3333.71428571
71911	101166.180758
14645	608579.088472
111175	30440.5940594
20743	144.74
16859	30594.9008499
71382	70.5023364486
17158	1786.69565217
67856	16583.4285714
12040	17162.0512821
69574	85714.2857143
14430	3744.32717678
67432	5498.28571429
380660	1944.72140762
223776	27138.0
110213	4341.71428571
12892	34311.5124153
117589	10173.8993711
68347	23936.0
11670	14628.4768212
11520	18677.7142857
13897	889.804270463
60525	38231.0984308
11669	1119460.50096
14473	260285.714286
68646	21885.4285714
67880	82786.8852459
432720	562.057142857
68312	3574.35779817
268860	30200.0
171282	178.895486936
68267	1983.48571429
G3UYJ7	325714.285714
544963	29968.2539683
74147	7262.53481894
26358	430501.930502
75731	12204.5714286
11532	919786.096257
18194	13563.8121547
56738	5661.00628931
231396	92.3228571429
20216	1530.55172414
11655	79750.7788162
67442	189.08045977
14862	297706.422018
12350	11500000.0
19299	1071.50227618
19125	2116.52754591
26458	17580.6451613
13849	59560.4395604
110196	137110.481586
18973	448.751642576
104158	1070796.46018
72599	39845.2611219
14261	2965.22556391
21743	939393.939394
19733	949.057142857
108156	309090.909091
20322	490196.078431
434437	661.811414392
74114	15903.5947712
14073	3982.57142857
74185	23931.6239316
76263	46017.699115
19090	1680.76550388
13850	129783.393502
235674	89386.7924528
16922	2294.17159763
15490	2873.05389222
19193	400.743589744
231691	453.039513678
74637	983.571428571
69981	3509.71428571
110695	56400.742115
18082	119142.857143
17117	13989.7637795
50799	106857.142857
75578	1672.42857143
71755	82582.5825826
14629	20879.1208791
223337	1576.85714286
264895	68000.0
104174	1259.12195122
105387	396.542857143
11720	129292.929293
17842	559.714285714
67307	1965.88571429
12007	5113.42857143
217328	48.8285714286
14085	49642.0047733
18105	70562.7705628
234564	22416.2857143
70266	27358.490566
212933	1420.79522863
229905	69010.989011
99586	491.658536585
103140	25157.7142857
394432	8435.40489642
20425	1117154.81172
16880	10897.4358974
12359	747628.083491
230696	5612.0
319554	290308.370044
14080	578740.15748
64705	114.928709056
11761	621.27531883
76184	1799.81527094
70789	5891.37931034
11534	257894.736842
74754	578.875968992
17836	267428.571429
11668	109780.439122
102632	6138.0
108682	3853.63984674
209692	231.791428571
18559	2327.2
30956	20086.3930886
20768	41592.920354
270076	22230.3652968
13649	1307.27272727
11812	79142.8571429
28199	2555.00910747
18408	818.885714286
208715	40576.9230769
68371	3030.57142857
320940	116.191319752
66887	40.1384976526
15360	50984.2519685
11430	17246.5960666
56018	4201.71428571
268782	648.323586745
72472	1651.58203125
246277	36308.31643
102294	144.264761905
68591	1421.48571429
100039008	8218.85714286
266744	6483.71428571
12411	3284.13547237
67528	3558.0
11898	567961.165049
22117	291919.191919
11671	36363.6363636
67815	23603.4285714
103655	450.028571429
15233	5586.51685393
269378	1064814.81481
227231	163333.333333
272428	629.671280277
14871	59583.3333333
107869	8474.3718593
20887	36426.1168385
382053	11701.2259194
14874	443518.518519
192166	7060.06528836
15445	15472.519084
109900	51508.6206897
12623	5699.14285714
107747	216186.252772
77559	28571.4285714
237320	35142.8571429
67375	5892.97658863
18478	953.200883002
83702	23347.3684211
21816	3424.66257669
74129	3357.76754891
56794	16122.7194492
13106	1571.76470588
14711	11358.7030717
70762	1366.7989418
11522	277333.333333
381110	218.065714286
11846	35407.7253219
117147	108.054101222
110095	72941.1764706
240549	3210.28571429
67758	199.404522613
12116	15776.6584767
109731	36730.7692308
243537	244.452662722
18416	250282.485876
104086	17125.3283302
22262	127062.706271
14859	338914.027149
54150	456.742857143
27400	2624.3533123
15109	1773.21156773
116852	874.485714286
15483	30514.3835616
11889	443.204225352
18979	14833.8028169
67816	8324.85714286
66193	24081.4285714
66874	7004.57142857
66274	1135.88571429
67892	5814.0
112419	47428.5714286
72275	5490.85714286
70415	91714.2857143
76482	2496.97142857
240185	720.542857143
224805	11224.4897959
69684	1121.08571429
56321	16614.8571429
17250	957.657068063
239273	3321.14285714
11666	2773.36956522
27406	189.04
66610	38285.7142857
76507	70.6524633822
233099	36571.4285714
216859	2520.81081081
72482	1057.45714286
11421	725.56402439
94180	315.714285714
56444	13558.5714286
109275	2127.76859504
56249	362.387820513
231821	2245.31428571
56417	15.3522920204
76889	1087.3358349
11519	10681.1428571
11529	171.526737968
11538	1183.88571429
11568	10758.0
226250	4547.42857143
280662	5965.71428571
216549	10413.4285714
68262	391.005291005
100155	34000.0
105349	6887.92569659
70861	494.028571429
67605	8670.0
23797	514.90605428
19378	22200.7722008
56847	2171.484375
621603	15362.2857143
268420	4592.85714286
11687	90045.2488688
11689	736.869436202
76768	17055.4285714
11647	161.530534351
13929	57428.5714286
56317	323893.80531
108857	1191.62857143
70797	4117.69585253
71782	6096.57142857
241158	31428.5714286
225187	20987.7142857
237615	209.337142857
77531	200.125714286
68743	559.457142857
105722	1482.11428571
11752	1962.31428571
11768	7673.52245863
11778	6527.4611399
11782	6438.125
74385	364.514285714
11783	7612.9703763
11804	873.026874116
11815	4272.57142857
11834	3414.5172181
11836	209.917218543
69710	424.490358127
215821	7387.71428571
71302	1449.85714286
544817	4611.14285714
226652	9115.42857143
12549	12126.5714286
216831	237.037142857
213498	6376.57142857
16800	36857.1428571
381112	223714.285714
54126	6175.63805104
77044	6825.71428571
238247	7351.14285714
76813	3393.71428571
170735	7111.71428571
216869	1837.26829268
11883	2920.55335968
13196	393.757628596
211914	173.653444676
75452	780.685714286
320817	99428.5714286
11920	13209.3933464
53313	1779.96146435
381290	2803.25714286
54411	2562.41900648
21871	94.488317757
242341	2030.77142857
66237	29574.5762712
11979	4608.13953488
22589	4725.3634895
110616	13654.6478873
382423	6397.71428571
78937	36571.4285714
27215	10346.9135802
14422	4220.58823529
14595	1635.03759398
102774	848.2
319845	51142.8571429
227707	60571.4285714
229003	3943.71428571
100034684	3767.71428571
57278	3428.61736334
12032	654.575311438
29815	1260.71428571
12035	4150.77720207
80288	1388.8
56208	498.191964286
12075	14893.1240658
57784	510.314285714
11799	7585.71428571
69556	3273.14285714
18843	274.737142857
228801	2138.57142857
14312	1800.37593985
12182	930.578778135
59048	23089.8734177
77644	2041.54285714
217310	5756.28571429
71934	14470.9923664
12297	1045.22727273
12298	337.360308285
12326	50746.2686567
55984	353.564356436
235604	107.44140625
67088	1975.37142857
76025	893.672456576
67252	54857.1428571
12337	334.515625
12339	869.065190652
170725	20056.8990043
12345	3361.58844765
80733	22695.9876543
12390	251234.567901
494448	64009.6618357
67433	473.428571429
216613	5556.85714286
68339	102.017142857
215707	18371.4285714
12454	10066.2857143
235505	46.4680998613
12476	24544.6640316
93671	2212.75646744
12481	4283.72093023
17470	13803.5971223
69165	3483.69230769
12490	41361.2565445
12494	1369.11184211
12502	35012.6373626
12504	775.536105033
12520	11619.4915254
12521	27056.0150376
12525	122672.064777
66440	30218.8235294
216150	9035.74468085
226751	8031.42857143
240505	410.612508059
109332	293.349339736
12556	149.951807229
12558	970.419426049
268663	4921.71428571
12534	121142.857143
18555	982.681451613
12567	24092.0792079
12570	744.542857143
12571	16024.5398773
12572	884.421965318
107951	6725.0
12576	112182.741117
12583	15192.0
214932	25820.5714286
108013	961.543209877
545389	9405.14285714
74107	4582.57142857
382044	1719.62857143
234669	9600.0
12626	3056.28571429
106143	3966.0
68044	1629.2
27221	6057.9582876
244059	21593.7142857
12662	13748.5714286
12675	554.993288591
53621	895.060869565
104625	5482.9443447
97484	4617.14285714
12817	13546.5714286
12825	228.169398907
12827	1380.96074985
665033	256.0
245026	24.2163355408
140792	145.485175202
17846	9295.14285714
235431	933.057142857
12856	16807.9365079
18117	14770.8571429
232680	14386.3309353
12873	3789.44844125
12874	2416.48511256
12876	1229.09663866
67579	1099.71428571
12890	11729.1428571
234577	1193.68571429
12903	1542.02857143
12905	2183.77142857
66877	2617.68115942
12944	1900.65714286
56693	450.8
56449	1498.47645429
70425	1661.74528302
121021	96.0979802321
67337	28338.2857143
67655	601.666666667
30785	2384.17142857
13047	10627.0627063
72017	2449.1147541
74256	2242.43697479
72303	358.885714286
19157	1077.22857143
52846	3934.85714286
28040	2101.94285714
231871	2353.57142857
13143	835.351351351
13163	2314.61434371
56320	13886.0
83703	32000.0
71833	3135.96491228
13178	160384.615385
319618	1729.91349481
102323	686.371428571
234733	3685.71428571
53975	6937.09090909
67997	811.742857143
72121	1295.94285714
105841	218.682857143
13347	22650.1510574
54722	467.742857143
13139	12913.6986301
56077	303.404255319
192119	116.899791232
23856	742.628571429
64451	317.428571429
213550	1013.05714286
23859	3446.85714286
240283	5221.14285714
13417	55428.5714286
99349	27204.5714286
72685	8056.50319829
74006	5263.20754717
210293	6031.42857143
68813	64857.1428571
70028	2179.02857143
19708	11665.9846547
13483	274.36
74388	546.177130045
65254	275.691489362
66556	17685.1428571
13518	45.9737447557
110074	414285.714286
110350	1188.1328379
26903	344.4
13586	3184.85714286
66967	36.1063372718
13626	5129.70521542
67484	1530.17142857
13661	37333.3333333
77683	1254.24382716
110147	895.091053048
13664	9684.72222222
69860	10742.2857143
27103	63.8713592233
26987	14220.0
74203	2309.8
15571	20566.7574932
13709	29084.9673203
140580	29298.4869326
140579	932.171428571
54325	1813.15412186
58523	12515.0421179
77766	13355.450237
13723	3968.28571429
14791	648.228571429
13733	403.684210526
13800	17705.7356608
71946	6572.65469062
19011	31714.2857143
13805	170.88820827
209558	286.945080092
13821	752.013651877
13821	3418.65756542
13829	7837.71428571
13844	231.841046278
226090	3268.28571429
78943	908.556806551
207920	1338.14285714
23871	5375.90909091
74190	1935.14285714
107371	3520.57142857
66583	7546.15384615
14050	1816.03921569
23873	11420.2857143
211922	15826.8571429
72543	8125.86750789
213056	679.314285714
71721	245.402857143
226252	5952.85714286
214469	470.085714286
192173	39142.8571429
18300	629.914285714
68099	1066.82857143
67420	433.223300971
230904	4667.003367
71865	699.450402145
14158	612.794653706
631797	28511.4285714
241639	427.828571429
108101	33428.5714286
59083	5241.14285714
225020	296.971428571
14198	5349.4
14200	1368.96057348
58249	3564.57142857
78749	15667.1428571
14230	353.21858864
14231	9103.21100917
14247	6267.42722266
71436	283.802857143
57778	56000.0
71409	11894.2857143
55935	6158.85714286
319448	538.742857143
110606	4920.36613272
108655	4615.31914894
71665	808.030973451
67391	3401.71428571
73068	1287.81186094
14344	8033.14121037
14349	1809.88571429
11936	2058.57142857
14380	24756.3352827
14391	12498.1723238
14399	1536.37969095
14420	1728.50877193
14423	550.858676208
14425	336.429699842
14426	31487.8892734
108150	4042.92237443
80909	2310.91428571
14526	3293.83333333
102371	7225.71428571
14545	4010.0
58991	98290.5982906
243374	1970.17142857
317758	6966.0
272551	54054.0540541
78833	3206.15740741
109145	4008.65470852
235533	240.908571429
68888	372.714285714
12091	688.330757342
74412	1866.91428571
384009	2965.71428571
170823	4077.42857143
66489	6412.84552846
D3YU46	21723.4285714
269700	3386.57142857
544990	54857.1428571
228715	434.971428571
69080	4155.71428571
66066	16647.9452055
14702	42242.2535211
14710	12342.4637681
53334	3456.48
14723	444.005449591
237943	67714.2857143
14756	1222.46117085
74254	4853.71428571
78249	24498.5673352
14766	558.45705968
67298	25181.7142857
232431	140.707865169
67839	2773.31428571
17444	319875.776398
77998	347.828571429
76758	1001.65714286
331063	788571.428571
270328	3323.14285714
382034	5118.0
606496	6301.63265306
83602	20573.5449735
229906	17738.2911392
71752	3877.71428571
98488	3804.57142857
70676	8298.0
14964	36413.0434783
15043	2475.83333333
209462	91.401540154
225745	11515.1428571
66296	4812.85714286
68576	9635.42857143
67933	453.057142857
15162	38.5019083969
69692	17784.5714286
217995	1228.08571429
234549	7585.42857143
217026	922.057142857
56016	1086.45714286
15203	390.354364736
216019	1178.37142857
14950	2903.96825397
66867	47714.2857143
15331	1979.44444444
70719	40571.4285714
15374	24827.7142857
54486	1271.70854271
246694	789.942857143
14979	121235.521236
72630	1968.57142857
243912	1151.41975309
15194	156.890028855
74096	4985.14285714
216792	1039.14285714
15896	10730.6859206
226695	1375.85714286
15957	11581.425486
55978	5620.0
67042	10746.2365591
67694	37428.5714286
68259	1231.14285714
16010	446.714285714
F6TLU3	3412.28571429
16069	11972.8571429
P01845	2879.42857143
22778	10188.7814313
16193	4400.99526066
67444	11624.2857143
76614	3811.71428571
242291	2506.08571429
71777	35629.4536817
234515	277.651515152
19062	10167.3076923
16332	5801.5115354
16337	306.479591837
72656	435.236180905
210925	8603.03951368
27399	68.5727482679
320495	10667.4285714
266632	3596.51416122
210146	1553.91428571
16396	6353.93518519
16398	2046.77419355
16408	14359.4153052
192897	1310.50605061
16419	915.551378446
16429	488.085714286
233011	4727.71428571
16438	1161.22226264
16440	115.146067416
16451	2274.84822203
76071	8764.85714286
107351	15268.0
81601	3450.29239766
71206	53142.8571429
72320	6890.57142857
74287	15400.0
16498	39509.5367847
233107	3383.14285714
72050	3782.85714286
99982	5806.0961313
22289	993.290506781
74741	3214.0
231570	5716.57142857
67467	15405.1428571
16551	3882.69961977
16553	289.302458548
209737	411.117519827
16562	4464.45454545
19348	170.721533258
16574	56.0847280335
16579	1728.45714286
16590	31.0153217569
232943	15642.9133858
16599	2763.19767442
234825	5822.28571429
224023	74.6545741325
69540	18789.7142857
13646	1172.85714286
16644	3251.43721634
385643	12790.8571429
208628	208.151336656
16647	5043.14285714
66059	1384.85714286
16772	1745.65499351
207214	10272.2857143
16818	74857.1428571
16819	3765.42857143
16822	81801.1257036
226413	17178.5714286
24131	1238.14285714
100017	1501.98051948
235497	14291.1428571
16858	3204.63235294
16881	33833.9222615
77569	10688.0
16885	1720.86553323
16886	1254.46708464
16897	310.173745174
214895	7982.13256484
30937	1042.0
93689	1651.62857143
67774	4388.0
76113	1216.22857143
107321	27928.0
380916	38285.7142857
216011	23617.1428571
231549	101428.571429
227738	164.222833563
241846	5871.14285714
17068	99142.8571429
17069	14244.0
17076	25188.6244922
108755	2274.48571429
11426	1518.42857143
228355	656.657142857
59003	5630.85714286
17132	770.891891892
94275	3181.41935484
50791	2268.0
99470	8468.83468835
26415	191.612021858
30957	255.011219147
26420	16192.4349882
17357	36535.0
17187	52554.375
17191	6675.52301255
17192	27991.8864097
171170	20710.2857143
84004	1587.5
230125	2048.62857143
17227	6896.85714286
19014	331.342857143
28077	8256.57142857
20933	11031.1428571
70208	3029.42857143
17299	1889.73880597
56335	10975.6896552
17304	3872.57142857
17309	80.4144981413
70478	4575.24613221
17345	13399.7142857
67027	5334.85714286
17350	1582.23684211
381022	7319.2555476
17434	8433.33333333
21761	3626.51933702
68533	15975.1552795
66448	308.742857143
66845	2770.62857143
66163	2551.48571429
69163	2179.65714286
66973	137142.857143
68735	850.942857143
69902	1543.74285714
12482	10190.3780069
17686	46929.4225481
17688	77319.5876289
17706	27652.238806
74238	1417.11428571
67900	2266.6
17768	5744.0
53332	9794.76831091
77116	1498.38258165
54384	173.787878788
382793	221.348571429
68753	50857.1428571
17874	3700.33783784
667772	4874.85714286
17883	1205.72164948
17901	10157.4468085
59310	190594.059406
17906	4185.48192771
17898	12193.7142857
