Gene names	Intensity L Spleeen
27418	8228.85714286
74600	51428.5714286
67727	31293.3554817
68195	840000.0
11772	196162.046908
69863	17208.8571429
15510	15654450.2618
13177	2795847.75087
24015	882857.142857
66419	27809.7142857
23874	2342954.15959
103080	92285.7142857
68767	16120.8571429
71702	78553.6159601
19951	166666.666667
107358	2328.37142857
18534	83762.0578778
667846	1391428.57143
24070	72469.6356275
28080	1929577.46479
53381	167153.284672
217666	42456.8965517
70207	42857.1428571
230866	125714.285714
20851	143765.903308
193813	49428.5714286
13506	1460.97560976
68493	36285.7142857
23942	88173.6526946
110842	7771428.57143
20848	423376.623377
16774	2437.92379238
19934	1718750.0
235439	52571.4285714
66427	348571.428571
66997	2631578.94737
66397	48130.3030303
223593	66571.4285714
19352	144542.772861
66590	405511.811024
56200	57714.2857143
67863	271142.857143
26914	1502688.17204
105148	208399.366086
66857	6057142.85714
22321	95011.8764846
69089	2175.56581986
18222	14494.0275651
73139	40857.1428571
360013	76097.5609756
71745	33691.2751678
140483	62033.8983051
109168	308571.428571
58875	916417.910448
99371	167428.571429
22230	229641.693811
18803	11290.3225806
72361	253142.857143
217365	218750.0
67054	1614117.64706
107045	67741.9354839
53315	119142.857143
219189	1602857.14286
170728	117142.857143
228140	34571.4285714
19942	919117.647059
67671	367142.857143
56280	37142.8571429
15925	496565.260059
224897	15429.2343387
217337	252800.0
99237	14780.0
67941	2809523.80952
52040	27227.1428571
71586	104390.243902
11640	4704.0
76890	198571.428571
13358	54000.0
27267	71841.1552347
70247	890870.933893
27407	124000.0
330177	28062.3608018
56384	434285.714286
192159	56959.3147752
66711	36857.1428571
21780	753086.419753
69956	31714.2857143
217866	162000.0
98828	200000.0
81910	333956.386293
14376	1122881.35593
665155	246000.0
107732	17464.0
22320	1693069.30693
20751	1885057.47126
381045	302857.142857
224742	33142.8571429
234407	43760.1296596
67441	8283.14285714
108654	13491.1428571
17159	297137.21619
13367	37450.1992032
66384	12756.25
224045	44351.4644351
245474	33005.8939096
22139	10428571.4286
55989	497142.857143
66258	23300.8571429
20055	1979452.05479
18777	1660869.56522
12896	861702.12766
629974	237428.571429
71472	25661.7647059
73158	89714.2857143
56464	14074.8917749
338359	95142.8571429
235406	22657.7142857
69597	53117.2069825
66841	993506.493506
192136	1995.77142857
68015	644475.92068
19212	99428.5714286
232536	54285.7142857
19266	18933.0543933
18139	48000.0
110826	6257142.85714
56043	9629.2358804
69202	948571.428571
66942	2151.96969697
22224	61616.1616162
257635	40000.0
217615	265428.571429
225326	43291.9954904
50529	21138.8571429
15441	12079.7142857
67871	124045.801527
27395	17510.2857143
66890	83519.5530726
20818	30074349.4424
11881	138202.247191
225791	206571.428571
56187	53262.7865961
56709	4326.32978723
14635	687979.539642
27207	612025.316456
27364	3269.02654867
66885	171064.814815
223267	255428.571429
69632	13220.9980557
18950	5847750.86505
67006	140285.714286
14268	283407.347598
93687	18039.1691395
11855	1736.04263824
226562	351428.571429
14252	53738.317757
331401	2916.49937265
67994	10706.8571429
19330	587378.640777
56305	428571.428571
78523	334285.714286
207304	197478.991597
69955	23946.7849224
76187	17084.9462366
228961	1572519.08397
67713	123275.862069
13384	317142.857143
74142	110642.781876
229900	1034285.71429
229211	563200.0
66821	49714.2857143
66948	49636.8038741
100705	6555.42857143
11845	828571.428571
67163	237142.857143
66475	534265.734266
78913	3922.28571429
14870	11523809.5238
110446	6391509.43396
20917	2540415.70439
239528	34534.8837209
94064	11327.4285714
20717	242857.142857
70829	196000.0
26462	643129.770992
72039	312412.831241
67075	13893.4285714
69562	10125.74454
11905	1625806.45161
13884	1967509.02527
22325	29377.8801843
64143	1378640.7767
72722	25709.1428571
13113	3307.95228628
328099	1800000.0
12034	1008571.42857
97998	21884.5714286
72535	574181.117534
66052	121301.775148
66753	91097.3084886
3338902	10356.5714286
66071	164000.0
664994	11651.7142857
229317	351428.571429
28200	240143.369176
117586	77714.2857143
65973	55870.4453441
11637	2288702.92887
21974	8064.51612903
74838	89826.5895954
231801	132000.0
110198	199727.520436
14057	580000.0
20102	1821292.77567
68147	43036.3636364
56248	2030837.00441
57344	262500.0
110135	5717255.71726
68133	46571.4285714
75456	2268571.42857
75778	15955.1428571
18816	207739.307536
76740	52857.1428571
68052	535761.589404
68585	3055.42857143
22235	92900.6085193
13885	5425531.91489
110157	9477.62345679
107508	727513.227513
24071	26526.8571429
67812	28383.4285714
140630	125428.571429
14962	34691.195795
71602	52845.5284553
216136	4987.71428571
212974	10407.4285714
20655	17337662.3377
20239	42857.1428571
71701	135376.756066
16564	2155.26315789
22247	908523.908524
28185	571428.571429
226414	2035928.14371
13494	782857.142857
26965	21649.4845361
17777	180571.428571
69219	279298.245614
67452	97428.5714286
72584	129896.907216
67636	52285.7142857
56428	437142.857143
26926	1075163.39869
232078	41428.5714286
11287	13371428.5714
19179	879545.454545
20649	261428.571429
17281	50571.4285714
52637	431428.571429
20317	52857.1428571
71336	144582.043344
15108	1080459.77011
229900	177142.857143
78781	144000.0
56298	5362.57142857
230073	149028.077754
52815	8503.71900826
320560	12206.2857143
14466	127961.165049
53973	15492.4603175
319876	23134.5714286
68917	172285.714286
192156	39650.872818
20714	1660000.0
19043	158205.128205
66488	41428.5714286
216443	72283.8137472
78038	227353.463588
266645	4780.05952381
80892	1280.11267606
623661	4738.60589812
11773	115402.298851
72502	53142.8571429
70361	185686.653772
14132	114285.714286
108888	388571.428571
67841	187898.089172
11980	8790.25239339
80898	1096774.19355
26912	396634.615385
22019	582408.874802
13036	489489.489489
14972	2284552.84553
67763	168857.142857
52575	10831.7142857
110006	141975.308642
213027	11767.4285714
71973	1022.11428571
75599	12427.4285714
217069	36750.7886435
16784	886746.987952
67895	4671280.27682
13804	9519.72789116
103742	85714.2857143
68193	61091.7197452
338366	278000.0
19933	12727.5
77038	51153.8461538
70568	520000.0
212442	405714.285714
D3YW41	25019.4285714
67451	64000.0
104776	1222429.90654
218629	12792.8571429
66477	134000.0
56422	51142.8571429
106564	46945.3376206
13052	16561.0958904
27377	2155.24475524
233016	6310679.61165
12258	118253.968254
67993	3013.41991342
209200	113101.604278
231327	202285.714286
22123	186037.735849
110265	703862.660944
54381	931428.571429
27425	1533980.58252
622402	14400.2857143
19044	75052.4109015
547253	58000.0
19981	219565.217391
20872	2897.01639344
16424	212857.142857
233016	4854368.93204
18477	65326633.1658
56348	146794.871795
77987	33303.0027298
15502	1639798.48866
319625	461988.304094
218236	248571.428571
433256	102196.193265
18115	1418047.88214
140740	32894.7368421
11758	10803571.4286
22017	192916.666667
218865	21308.7248322
103554	7867.60716224
13667	15537.0229008
209131	56571.4285714
70257	198000.0
76238	396341.463415
102866	6742857.14286
15953	5057142.85714
16548	402684.563758
16554	314285.714286
12499	70725.9953162
16865	28508.2857143
270106	68720.3791469
71147	54684.0958606
50798	148199.445983
18405	158285.714286
14161	9542857.14286
14061	49190.9385113
113868	60849.0566038
53328	250285.714286
56357	2547169.81132
67809	172000.0
74244	202005.730659
80861	35398.2300885
19989	18200.3703704
226856	6564.32432432
14863	7614678.89908
71775	20420.8571429
268566	477142.857143
226352	1702.6
20847	11159.2632719
59010	93111.1111111
68472	2295.14285714
14248	37428.5714286
27367	325062.034739
272589	166285.714286
20116	111538.461538
98999	24739.1428571
57440	512149.53271
20181	120985.010707
208869	6514.28571429
208643	111250.0
14232	14668.159204
13171	618257.261411
19684	1433962.26415
67732	394285.714286
228607	11358.4493042
319195	171195.652174
57279	154571.428571
20104	318875.502008
70435	186571.428571
15139	2106.8452381
50880	89583.3333333
15926	5000000.0
19305	112832.550861
53415	420000.0
18815	69334.9753695
18984	538348.082596
69656	8028.85714286
17961	17824.0740741
14872	1172131.14754
75475	6796.04037267
54342	456521.73913
56752	2914979.75709
270166	126025.236593
214579	133460.803059
76846	270103.092784
20341	5714285.71429
27045	22379.2569659
70456	71142.8571429
14718	2639225.1816
26451	972972.972973
67979	17160.5714286
78894	282738.095238
234734	455578.512397
67844	131838.565022
66461	21400.5181347
217980	14488.5714286
12492	48744.7698745
74616	349282.296651
68021	1071428.57143
19921	85204.0816327
99571	10366972.4771
106648	17203.7142857
14630	2467153.28467
110954	185514.018692
66536	256857.142857
26961	205836.575875
63828	61488.6731392
13195	5144.79166667
15199	2148571.42857
74148	150000.0
27376	29274.2160279
232449	380503.144654
170459	17680.0
67115	6345.16129032
67426	49767.4418605
11433	198165.137615
68817	40350.877193
12039	46832.5791855
381038	2644.933687
22436	153558.052434
12460	324087.591241
17850	99732.6203209
76429	43703.7037037
27176	136090.225564
23986	163171.355499
223646	15117.7142857
239570	391428.571429
14732	1711.12454655
26363	28846.1538462
22275	183378.746594
11816	578778.135048
110960	379501.385042
14071	89596.6029724
71743	55772.6465364
16971	239823.982398
14865	9272.28571429
14431	2691.56779661
15439	800000.0
433375	2782857.14286
107146	1597972.97297
76763	56857.1428571
80285	1051428.57143
13482	515789.473684
14719	4348837.2093
234309	256355.932203
27384	513931.888545
22121	248768.472906
269180	8570.07454739
15473	420000.0
14651	4724919.09385
17155	26564.8854962
170460	263714.285714
104923	302793.296089
19159	184857.142857
15356	2692307.69231
83490	36621.4549938
14325	365714.285714
16427	671428.571429
76491	2995238.09524
67891	149642.004773
52705	25582.5714286
66988	3102119.4605
11428	724409.448819
66480	203431.372549
227399	9123.11780337
14081	397711.015737
11306	29255.3191489
99375	175230.566535
83946	1201.92202087
13361	1016042.78075
227696	23536.8571429
109801	2320652.17391
244141	8675.89098532
13107	3105.70264766
52633	829710.144928
432502	608571.428571
109754	1820598.00664
230161	3839.42857143
77371	26146.7889908
18770	209059.233449
20249	135492.957746
56382	112935.323383
238055	220000.0
19899	117553.191489
246221	280808.080808
319277	19688.5714286
12846	1105660.37736
11699	32285.7142857
100163	3738.46153846
65967	89714.2857143
52538	2846347.60705
110391	4647302.90456
13121	3114.91053678
110460	339047.619048
319263	210000.0
15446	427509.29368
102093	16221.1981567
17912	3551.76151762
13180	119230.769231
12268	81703.1070196
211389	203296.703297
94175	7545.42857143
80907	388571.428571
18242	571753.986333
74735	138863.636364
17025	146666.666667
18670	7671.63009404
12894	200517.464424
14151	173333.333333
69834	118095.238095
16425	29428.5714286
26377	38214.2857143
26876	8001.32625995
56690	74796.7479675
14864	16130.3571429
50790	13738.6779184
52585	728434.504792
14775	13582089.5522
94279	35142.8571429
20280	906666.666667
17855	18555.1898734
103711	616858.237548
108037	825714.285714
216558	907480.314961
109672	2162857.14286
56615	93548.3870968
15488	185034.013605
66681	1225806.45161
67247	4885714.28571
211006	7252.77777778
212647	471530.24911
12266	1196632.5917
100198	310519.64512
16889	974811.083123
14661	5340501.79211
17533	84478.021978
68671	97029.7029703
14121	458579.881657
15944	84857.1428571
71911	150437.317784
14645	353887.399464
111175	167326.732673
20743	152285.714286
17158	23304.3478261
67856	34857.1428571
192188	402857.142857
12040	46153.8461538
69574	942857.142857
14430	9089.44591029
67432	5242.57142857
223776	185714.285714
110213	31714.2857143
12892	160948.081264
117589	2184.55974843
68347	97714.2857143
11670	89403.9735099
11520	150857.142857
13897	2463.16725979
60525	93009.9857347
11669	11811175.3372
14473	511428.571429
68646	41714.2857143
67880	155327.868852
432720	11790.8571429
68312	22528.8990826
268860	238000.0
68267	10319.7142857
G3UYJ7	12753.1428571
544963	217777.777778
74147	27437.3259053
26358	2644787.64479
75731	71142.8571429
73132	1233.57142857
11532	4197860.96257
20853	1884.54285714
18194	21190.6077348
56738	35534.591195
11655	1129283.4891
67442	580.443349754
14862	2660550.45872
12350	5230769.23077
19125	9900.66777963
26458	3647.90322581
13849	837362.637363
110196	256373.937677
104158	1608849.55752
72599	752417.794971
21743	275757.575758
19733	10750.8571429
108156	1689839.57219
20322	1226890.7563
434437	1147.09677419
74114	154411.764706
74185	53276.3532764
76263	805309.734513
19090	17538.7596899
71724	788.428571429
13850	355595.66787
235674	804245.283019
16922	24461.5384615
15490	19952.6946108
19193	11263.3333333
74637	1392.89915966
69981	116857.142857
110695	283858.998145
18082	216285.714286
17117	33595.8005249
50799	172285.714286
75578	22722.2857143
71755	462462.462462
14629	372056.514914
264895	2274285.71429
105387	6290.57142857
11720	558080.808081
67307	6274.85714286
12007	16418.8571429
217328	751.771428571
14085	109785.202864
18105	1463203.4632
234564	9618.85714286
70266	100707.54717
212933	1793.77733598
229905	237362.637363
103140	186000.0
394432	24105.4613936
20425	4728033.4728
16880	176739.92674
17454	3574.85714286
12359	7760910.81594
230696	15849.1428571
319554	643171.806167
14080	1299212.59843
11761	4337.43435859
70789	342672.413793
11534	2617728.53186
17836	1354285.71429
11668	1445109.78044
102632	3838.0
18559	6437.14285714
30956	12742.9805616
20768	320796.460177
270076	111415.525114
11812	757142.857143
28199	28961.7486339
18408	5088.0
208715	20384.6153846
320940	13728.9636847
66887	5331.45539906
15360	633858.267717
11430	44175.4916793
56018	89714.2857143
72472	20898.4375
246277	135091.27789
102294	4479.80952381
68591	5935.42857143
100039008	69428.5714286
266744	22188.8571429
67528	22466.0
11898	3470873.78641
22117	491582.491582
11671	114256.198347
67815	305714.285714
60440	21230.0
15233	48314.6067416
269378	10069444.4444
217593	3775.42857143
227231	198000.0
14871	1979166.66667
107869	21082.9145729
20887	259793.814433
14874	620370.37037
192166	24156.6920566
15445	7037.91348601
109900	978448.275862
12623	57714.2857143
107747	350332.594235
77559	72000.0
237320	15232.5714286
67375	4983.61204013
18478	1256.13686534
71761	43896.713615
107766	35314.6853147
98256	36951.9832985
83702	10543.6532508
21816	393865.030675
74129	6596.08745685
56794	52839.9311532
14711	73378.8395904
70762	187830.687831
11522	576000.0
11846	36480.6866953
117147	1661.93717277
110095	751764.705882
67758	1880.55276382
12116	64864.8648649
109731	50000.0
243537	1863.46153846
18416	895480.225989
104086	330206.378987
22262	41914.1914191
14859	2348416.28959
15483	636986.30137
18979	73521.1267606
66874	17677.7142857
67892	7834.0
112419	101714.285714
72275	12664.2857143
66421	11832.8571429
70415	328571.428571
76482	16086.5714286
652925	79142.8571429
240185	8087.71428571
69684	41142.8571429
56321	102000.0
56199	3017.34265734
17250	9096.85863874
11666	82472.826087
66610	311428.571429
76507	18774.9667111
233099	39428.5714286
216859	48108.1081081
72482	8683.14285714
74205	31666.6666667
56444	64857.1428571
109275	27438.0165289
67019	10812.3737374
23792	3626.1761158
231821	119714.285714
11519	247142.857143
226250	5664.85714286
216549	16013.7142857
170812	542857.142857
100155	72571.4285714
226691	13628.2857143
105349	8168.11145511
67605	71428.5714286
23797	11788.7265136
19378	17810.6177606
621603	30285.7142857
268420	8570.85714286
11684	102564.102564
11687	146003.016591
11689	15727.0029674
76768	1285.88571429
11647	14719.0839695
93835	683.828571429
52206	3970.13630731
11600	7023.89558233
108857	5999.14285714
70797	89769.5852535
71782	37142.8571429
241158	854285.714286
245886	16276.0
225187	22739.7142857
105722	23349.4285714
71790	2480.22857143
11768	385.437352246
11778	87564.7668394
11782	55173.6111111
11783	116092.874299
319924	4553.42857143
11804	6011.88118812
11815	43428.5714286
11834	26873.7339635
11836	11720.1986755
215821	1645714.28571
231532	26781.1428571
71302	11620.5714286
226652	84000.0
12549	71714.2857143
171207	71428.5714286
11856	58857.1428571
213498	82000.0
16800	12416.2857143
73341	42931.2581064
54126	32598.6078886
77044	47142.8571429
238247	47714.2857143
54208	44571.4285714
78795	27233.4285714
170735	15761.1428571
216869	51219.5121951
215705	9655.42857143
11883	83003.9525692
11877	12719.1428571
13196	10026.1551874
211914	10185.6993737
75452	11791.4285714
11899	4320.0
320817	1494285.71429
73991	1199.74285714
98660	10196.0784314
53313	22157.9961464
11941	3672.20367279
54411	15567.6025918
66237	10292.3728814
11979	23597.8112175
22589	10823.9095315
110616	49859.1549296
382423	43142.8571429
11567	8079.48717949
78937	113142.857143
27215	26419.7530864
14422	337254.901961
14595	14089.9749373
242248	717142.857143
319845	173714.285714
227707	297142.857143
229003	13920.5714286
57278	25723.4726688
14025	28290.2857143
80288	6136.28571429
56208	13818.0803571
12075	2105.38116592
11799	14132.8571429
140780	9138.8400703
224630	1640350.87719
66162	155714.285714
78653	108000.0
105246	10595.4697987
12217	66857.1428571
12182	159485.530547
59048	7315.18987342
12260	79841.8972332
224171	305714.285714
320827	49428.5714286
217310	3167.14285714
71934	42748.0916031
12293	10335.4487761
12295	382.462311558
12297	26239.6694215
54598	10406.9114471
12326	12528.9978678
227634	50857.1428571
76025	2230.76923077
67252	153142.857143
12337	17656.25
170725	1032716.92745
12345	49097.4729242
80733	283950.617284
12365	596.848249027
494448	21045.8937198
434446	18375.4285714
207607	3765.42857143
52570	13638.8571429
216613	35714.2857143
68339	106571.428571
215707	129714.285714
12454	133428.571429
235505	233.59223301
12476	48221.3438735
17470	106474.820144
69165	97538.4615385
12483	44779.5823666
12490	53403.1413613
12494	990131.578947
12504	9858.86214442
12506	95000.0
12517	103672.316384
12520	73728.8135593
12521	247368.421053
17064	12126.7080745
171486	18879.4285714
66440	93580.0
240505	1966.98903933
72729	57428.5714286
12534	76857.1428571
12567	110561.056106
12570	34285.7142857
12572	24693.3526012
107951	8609.94623656
12576	152284.263959
214932	42000.0
108013	23868.3127572
57754	1809.42857143
382044	8538.28571429
234669	508571.428571
12626	12123.7142857
106143	34571.4285714
68044	6392.85714286
12648	768.790181181
244059	121142.857143
12662	79142.8571429
12675	14496.6442953
21771	30571.4285714
12722	23877.3274918
65945	7548.57142857
53621	28347.826087
338349	38857.1428571
97484	39428.5714286
12825	430.088797814
68553	7639.14285714
245026	558.322295806
17846	60571.4285714
12856	113855.555556
18117	65142.8571429
232680	25179.8561151
12876	4438.02521008
12890	11295.1428571
70574	51015.8013544
234577	21138.2857143
54188	51142.8571429
12902	34731.7073171
12905	31428.5714286
12914	1323.18721835
66877	16521.7391304
56693	6590.85714286
74343	156285.714286
56449	18112.1883657
12978	44626.4073695
114564	152000.0
13008	437823.834197
108062	97714.2857143
67655	9165.20833333
227292	17427.5862069
80281	17746.5714286
231293	8882.85714286
72017	35737.704918
13058	80877.1929825
74256	11134.4537815
77951	14982.6839827
19157	15968.8571429
72318	120000.0
28040	48000.0
231871	28857.1428571
56320	185428.571429
71833	21838.0116959
13175	7358.99470899
319618	15680.6228374
22428	162631.578947
102323	7114.0
234733	16719.4285714
53975	8165.45454545
67997	14494.0
234311	7750.28571429
105841	50857.1428571
229541	6447.14285714
13347	39274.9244713
13139	14657.5342466
192119	33507.3068894
23856	14610.5714286
64451	9284.57142857
213550	9134.0
23859	37714.2857143
13400	1792.55150555
240283	18369.4285714
30045	3882.22222222
72685	7723.45415778
68598	65612.6482213
13423	279886.685552
74006	57681.9407008
71972	6836.28571429
210293	420000.0
238130	24722.5714286
68813	588571.428571
13448	27055.4285714
19708	45268.5421995
74388	12668.161435
65254	2739.71631206
66556	69428.5714286
13518	1208.39085127
68730	5344.42105263
68082	39459.0909091
110350	1241.1518811
56455	47443.8202247
26903	26033.4285714
70601	13404.2857143
13626	48526.0770975
67484	21279.1428571
98363	74571.4285714
13642	3578.27380952
13661	301666.666667
110147	41488.5193983
13664	136111.111111
27103	3833.98058252
15571	106267.029973
13709	99183.0065359
140580	547455.295736
54325	54480.2867384
77766	19941.943128
13723	5710.57142857
13733	36842.1052632
13800	45261.8453865
71946	9198.20359281
13805	10140.7350689
217364	27656.6757493
209558	3736.84210526
12495	49215.6862745
13821	15244.596132
13821	15017.0648464
13823	7260.49515608
13823	4706.88912809
13829	203428.571429
13844	4119.81891348
77781	6953.14285714
56226	8503.71428571
216984	67142.8571429
74190	53714.2857143
107371	50571.4285714
66583	55897.4358974
23873	34000.0
211922	74857.1428571
213056	18191.7142857
68936	2872.85714286
319604	1464.45714286
214469	3311.71428571
68675	21199.7142857
70967	51714.2857143
73385	30000.0
192173	173142.857143
235461	17264.8571429
193385	143142.857143
76886	8428.0
68099	6423.71428571
67420	8028.93203883
380601	954285.714286
74202	14284.5714286
230904	6565.31986532
98752	250285.714286
14158	7685.7837181
631797	234571.428571
A6X940	30571.4285714
108101	940000.0
59083	15645.7142857
14191	98839.4584139
14200	56989.2473118
78749	377142.857143
14230	13130.292599
14231	22245.8715596
14247	15892.9976397
57778	574285.714286
55935	23491.1428571
110606	14993.3638444
53320	1281.18351064
56458	6057.36196319
108655	28936.1702128
71665	5784.95575221
66848	17596.3123644
14344	17421.6138329
11936	2356.14285714
14380	49707.6023392
14415	1580.01686341
14423	7439.7137746
14426	41176.4705882
80909	3988.57142857
14526	6156.66666667
102371	584.628571429
14545	36000.0
23887	2704.88656195
66092	14483.1428571
58991	8164.52991453
57330	8653.42857143
231932	204571.428571
243374	97714.2857143
317758	235428.571429
78833	14185.1851852
68888	620.857142857
74412	18472.0
226075	7846.15384615
79554	8306.28571429
D3YU46	16512.8571429
P06328	15990.0
544990	266285.714286
D3YYZ2	24117.4285714
100038725	22534.5714286
78816	75714.2857143
69080	46190.4761905
14700	59625.0
66066	386301.369863
64337	14413.5820896
14699	66255.4054054
14710	362318.84058
30877	16098.5714286
53334	56000.0
14723	14986.3760218
67471	3183.97849462
237943	22632.2857143
78249	183381.088825
67298	525714.285714
14776	11325.2631579
235283	1540.25714286
71520	68000.0
76758	6030.28571429
382034	19373.7142857
606496	33061.2244898
83602	165343.915344
229906	77848.1012658
74197	7097.72727273
23894	20501.010101
71752	8714.28571429
14939	19647.7732794
14964	252445.652174
15043	21561.9791667
107435	10877.6442308
66296	39714.2857143
15129	8231292.51701
15135	11719.7142857
544763	39428.5714286
68576	83714.2857143
67933	2325.6
15162	110496.183206
217995	288571.428571
234549	9792.85714286
217026	16876.5714286
93966	43142.8571429
15203	1804.92653414
212032	18763.5574837
20585	12919.7142857
545370	2823.68571429
66867	116000.0
70719	15756.8571429
15374	317142.857143
54486	268341.708543
246694	34285.7142857
23908	3035.11235955
14979	540540.540541
15482	5725.27301092
15194	2556.17184995
74096	308571.428571
216792	40000.0
226695	29428.5714286
15957	37365.0107991
67694	425714.285714
16001	1313.47414421
16010	6963.42857143
16061	46857.1428571
16069	19213.4285714
P01845	525714.285714
22778	22050.2901354
16193	20389.0995261
67444	274000.0
76614	15845.7142857
242291	10538.8571429
71777	136579.572447
234515	13311.6883117
19062	47222.2222222
16332	5767.06443914
210925	54863.2218845
27399	11385.9122402
320495	81142.8571429
266632	188671.023965
15900	52358.490566
54396	71714.2857143
57905	74385.9649123
16396	17592.5925926
16398	25806.4516129
16399	96321.3939981
16401	26660.2502406
381924	18750.0
16408	71797.0765262
16429	7447.14285714
16438	7093.48854129
16440	4606.74157303
67767	54857.1428571
107351	491428.571429
71206	136571.428571
72320	27212.8571429
74287	42000.0
16498	569482.288828
16517	13939.1408115
233529	2044.28571429
233107	451428.571429
72050	19623.7142857
99982	9625.08792497
104263	2327.05971277
219094	10311.1428571
100317	65714.2857143
66132	3162.0
231570	15172.2857143
67467	44571.4285714
77480	6050.85714286
16551	1146.1026616
16553	1995.19725557
16561	2834.14096916
16574	775.962343096
16579	13990.5714286
16599	15509.3023256
234825	11697.4285714
208628	697.643860444
16647	61714.2857143
66059	21326.0
16728	1395.3968254
16818	23055.4285714
16819	425714.285714
16822	102626.641651
16881	238515.90106
77569	48285.7142857
16885	815.888717156
30937	200000.0
93689	28464.2857143
67774	49714.2857143
107321	1548571.42857
211228	113428.571429
231549	677142.857143
67070	13310.2857143
17002	414285.714286
233271	12798.5714286
17068	204000.0
17076	2620.60359837
108755	5927.42857143
11426	44571.4285714
59003	10617.1428571
94275	20774.1935484
14924	1277.8382053
50791	7210.74509804
99470	801.62601626
67920	71714.2857143
240354	52043.2692308
26412	10961.2667479
26420	104491.725768
17357	475000.0
17187	313125.0
17191	69874.4769874
17192	96348.8843813
171170	14630.2857143
84004	19907.4074074
230125	13281.4285714
328949	44571.4285714
17207	12563.4285714
17227	20150.5714286
17231	39142.8571429
19014	29142.8571429
28077	18643.7142857
234959	58857.1428571
70208	2527.37142857
231803	328571.428571
17289	7277.46478873
17295	317.505438724
17299	15624.2537313
67493	301989.15009
56335	120862.068966
17304	205714.285714
67569	240585.774059
194401	11197.4285714
70478	2745.2883263
17345	24840.2857143
67027	10154.8571429
17350	5059.07894737
381022	36148.8904796
17395	42876.7123288
17434	42066.1375661
17434	61904.7619048
57377	3248.441247
21761	5728.17679558
68533	67080.7453416
17535	14872.5212465
67568	12522.5714286
66448	5237.14285714
94067	3483.71428571
69163	4142.0
66973	39714.2857143
68735	6838.28571429
69902	24710.2857143
12482	3642611.68385
17686	186984.417965
17688	68483.0633284
17758	3835.82222222
17706	335820.895522
3338892	9566.28571429
17768	80000.0
53332	82660.6875934
77116	3259.09797823
77116	1951.32192846
54384	3901.96969697
66175	13239.1428571
68753	522857.142857
105689	1351.09318616
667772	55142.8571429
17901	259042.553191
59310	1722772.27723
17906	38154.8192771
17898	46980.5714286
213435	3472.20125786
217328	1643.54285714
17918	7285.48300054
17925	2667.45506149
67111	156077.348066
78914	2296.27586207
17940	619.501069138
215690	224000.0
26422	3215.42857143
68298	26867.816092
54392	82571.4285714
215387	8776.60738714
26562	7740.28571429
17972	32448.3775811
105855	1362857.14286
103425	37714.2857143
228869	28571.4285714
211329	16483.1428571
66647	48571.4285714
17996	25282.8571429
74103	53142.8571429
67602	139714.285714
18003	28857.1428571
217718	6597.25609756
54003	72571.4285714
66208	94000.0
18007	14601.4735432
18008	9334.7639485
68810	19075.1428571
18015	670.010559662
18016	5285714.28571
18020	7398.0
18027	13448.4962406
18028	285964.912281
18035	205732.484076
212114	40857.1428571
18081	61142.8571429
216856	1199.28229665
268857	622857.142857
101613	462857.142857
100608	55714.2857143
68979	9804.57142857
70769	79714.2857143
67134	10310.8571429
66394	63787.3754153
384569	18566.0
20320	200285.714286
14815	2120.94508301
18176	64021.1640212
223649	4721.04208417
319504	174.74522293
18181	14574.8987854
60345	4787.03703704
18186	3255.57963164
74455	34571.4285714
319638	110000.0
23959	100000.0
209586	40571.4285714
101706	47142.8571429
18223	4558.60927152
69912	128947.368421
67459	9036.0
108689	60571.4285714
320634	97888.8888889
94190	57142.8571429
67749	18968.2857143
74309	248857.142857
667214	133714.285714
97820	6358.0
18602	13379.5795796
54624	223142.857143
27355	25492.0
18484	792.167268096
103135	3663.0
212503	25869.8940998
214627	21273.4285714
18789	308571.428571
671535	25666.0
230577	19500.6315789
170736	753424.657534
64099	217824.773414
114774	50285.7142857
18514	11417.6744186
18515	70000.0
229534	31142.8571429
74737	50571.4285714
66425	9818.85714286
240334	70571.4285714
18573	6058.2300885
83679	170285.714286
242202	86127.1676301
236900	12218.7951807
213019	237142.857143
30794	22893.7142857
381511	215613.3829
319518	46571.4285714
107368	9071.71428571
244895	11260.2857143
18613	12832.0495186
100048644	5244.0
58869	16182.8571429
58869	2771.37142857
109054	98571.4285714
18639	84713.3757962
18663	13270.5035971
56698	9212.98701299
219131	28012.5714286
78246	42571.4285714
208177	7792.28571429
244650	1121.43939394
237928	4240.4494382
18783	127272.727273
232889	2972.28571429
224860	139714.285714
239318	3458.28571429
56193	155714.285714
240753	33142.8571429
67759	90000.0
22038	22548.5714286
67448	14148.5714286
18844	245.966209081
667034	46857.1428571
66853	747.971428571
50767	38857.1428571
67463	18897.1428571
224143	40306.122449
18972	25373.1343284
67811	48285.7142857
59001	521379.310345
20019	1711.58998253
20017	5197.7092511
20018	67239.8496241
231329	8773.4241908
67710	122674.418605
245841	654000.0
218832	128285.714286
19012	48056.5371025
327814	14139.1428571
68507	14596.8571429
228005	15558.5106383
320472	1434.17890521
319468	113450.292398
19051	1032.70440252
74521	2772.97142857
71474	115428.571429
217430	51714.2857143
108097	39852.398524
18759	12053.1092437
18761	5983.30975955
19126	13033.4486736
53761	7618.0
22073	86571.4285714
66506	62045.0819672
68927	12057.4285714
19224	140863.787375
71461	11111.1111111
19249	93142.8571429
19253	22075.0551876
15170	6166.55462185
