1490	Q5M8T4
3491	O00622
3491	Q6FI18
4267	P14209
4267	A6NIW1
255743	Q6UXI9
255743	B4DIT4
255743	E9PF04
255743	B4DYK3
255743	E9PE64
255743	E9PCK8
255743	E9PCQ1
255743	B4E3H2
255743	B4E2H7
7040	P01137
7042	P61812
7043	B3KVH9
7043	P10600
7043	A5YM40
8038	O43184
8038	A8K6G4
3386	Q14773
3386	Q9BWR0
7448	P04004
7448	D9ZGG2
3383	P05362
3384	P13598
3384	Q6FHE2
3385	P32942
7087	Q9UMF0
7087	Q8N6I2
2243	P02671
2244	P02675
2266	P02679
718	P01024
2159	P00742
2159	Q5JVE7
2147	P00734
8745	O75077
2200	P35555
2200	D2JYH6
3381	P21815
4313	P08253
4313	E9PE45
8174	Q13477
8174	B2RPL9
8174	Q5UGI7
999	A8K1U7
999	P12830
947	P28906
5420	Q96N83
5420	O00592
50512	Q9NZ53
6404	Q14242
6404	B7Z5C7
1462	Q6MZK8
1462	P13611
1462	Q86W61
1462	Q59FG9
960	B6EAT9
960	O95370
960	P16070
2734	Q92896
2734	B7Z8Y4
100133941	P25063
100133941	B6EC88
5552	P10124
1404	P10915
3682	P38570
1001	P22223
1002	P55283
1003	P33151
1004	P55285
1005	Q9ULB5
1007	Q9ULB4
1008	Q9Y6N8
1013	P55291
1010	P55289
1006	P55286
1009	P55287
1016	Q13634
1016	B4DHG6
28513	Q9H159
28316	Q9HBT6
1012	B7Z3H7
1012	P55290
1012	A8W477
1012	B7Z590
1012	B7Z9B1
1012	A8W476
1014	O75309
1014	B4DPA8
1015	Q12864
1015	B2R778
64405	Q9UJ99
64072	Q5QGS5
64072	A5D6V9
64072	Q5QGS6
64072	Q9H251
64072	Q5QGS1
64072	Q8N5B3
64072	Q5QGS2
64072	Q6P152
64403	Q86UP0
6614	Q9BZZ2
6403	Q6NUL9
6403	P16109
6403	Q5R349
959	P29965
958	P25942
5228	P49763
5228	Q86TW6
5228	Q53XY6
7422	P15692
7423	P49765
7423	Q7LAP4
2277	O43915
7424	P49767
10505	O95754
10507	Q92854
54910	Q9C0C4
57715	Q9NTN9
57715	A1A5C6
57715	Q9NWU8
64218	Q5TCJ6
64218	B3KR76
64218	Q9H3S1
10500	Q9H3T2
10501	Q9H3T3
57556	Q9H2E6
80031	Q8NFY4
80031	A6NM95
54437	Q9P283
9037	Q13591
8482	F5GYX3
8482	O75326
8482	B4DDP7
8482	F5H1S0
3082	P14210
10686	Q9Y5I7
1364	Q75L80
1364	O14493
1365	O15551
1365	Q75L79
1366	F5H496
1366	O95471
137075	Q96B33
149461	B7Z5I2
149461	Q8N6F1
149461	F5H5P9
23562	O95500
24146	P56746
26285	P56750
49861	P56880
5010	O75508
51208	P56856
53842	Q8N7P3
7122	D3DX19
7122	O00501
9071	P78369
9071	Q96N78
9071	Q6IBF9
9073	P56748
9074	P56747
9075	B2R6B9
9075	P57739
9076	A5JSJ9
9076	O95832
9080	O95484
22871	Q8N2Q7
54413	D3DVV1
54413	D2X2H6
54413	Q86V51
54413	Q9NZ94
54413	Q4G160
57502	Q8N0W4
57555	Q8NFZ4
9369	Q9Y4C0
9369	Q9HDB5
9378	Q9ULB1
9378	P58400
9378	A7E294
9378	Q49A31
9378	A4FVB9
9379	Q9P2S2
9379	P58401
2554	P14867
2554	A8K177
2555	P47869
2555	A8K0U7
2556	P34903
2557	P48169
2558	P31644
2559	Q16445
2560	P18505
2561	P47870
2562	B7Z825
2562	B2RCW8
2562	P28472
2562	B7Z2W1
2562	F5H3D2
2563	O14764
2563	A8K496
2564	Q6PCD2
2564	P78334
2565	Q8N1C3
2566	P18507
2566	F5HB82
2567	Q99928
2568	O00591
2569	P24046
2570	P28476
55879	Q9UN88
2741	P23415
2742	P23416
2742	B7Z4F5
8001	O75311
8001	Q9UPF3
441509	Q5JXX5
2743	P48167
2743	F5GWE1
1134	P02708
1134	Q53SH4
1135	Q15822
1136	P32297
1137	P43681
1138	Q6EWN4
1138	P30532
8973	B4DQH1
8973	Q15825
1139	B4DFS0
1139	P36544
55584	Q9UGM1
57053	Q9GZZ6
1140	Q8IZ46
1140	P11230
1141	P17787
1141	Q5SXY3
1142	Q05901
1143	P30926
1144	Q07001
1144	A8K661
1145	Q04844
1146	P07510
170572	Q8WXA8
200909	F6WC43
200909	Q70Z44
285242	A5X5Y0
3359	B4E398
3359	Q7KZM7
3359	P46098
3359	B4DSY6
9177	O95264
2890	Q59GL5
2890	P42261
2891	P42262
2892	P42263
2892	Q17R51
2893	Q1WWK6
2893	P48058
2893	Q86XE8
2897	P39086
2898	Q13002
2898	A8K0H7
2898	Q8IY40
2898	D7RWZ3
2899	Q13003
2899	A9Z1Z8
2900	Q16099
2901	Q16478
2894	Q9ULK0
2894	A8KAN9
2895	O43424
2902	Q5VSF4
2902	Q9UPF9
2902	Q59GW0
2902	Q5VSF5
2902	Q9UPF8
2902	Q05586
2903	Q17RZ6
2903	Q547U9
2903	Q12879
2903	Q59EW6
2903	B4DII7
2904	Q13224
2905	Q14957
2905	O15398
2906	Q59G17
2906	O15399
116443	Q8TCU5
116444	O60391
6337	P37088
6337	B4E2Q5
6338	P51168
6338	B2R812
6339	A6NNF7
6339	P51172
6340	A5X2V1
6340	P51170
40	E9PBX2
40	Q16515
41	P78348
9311	Q9UHC3
55515	Q96FT7
51802	Q9NY37
5023	P51575
22953	Q9UBL9
5024	P56373
5025	Q99571
5026	Q93086
5026	Q308M5
5027	Q4VKI2
5027	A8K2Z0
9127	O15547
9127	Q32MB6
9127	F6V3D7
6323	E9PG49
6323	P35498
6323	Q8IUJ6
6326	Q99250
6328	Q9NY46
6328	Q9C007
6329	P35499
6331	E9PEK2
6331	Q14524
6331	E9PEF3
6331	E9PHB6
6331	E9PG18
6331	Q86V90
6332	Q01118
6334	Q9UQD0
6335	Q15858
6336	Q9Y5Y9
11280	Q9UI33
6324	Q07699
6327	O60939
6327	Q5U0K8
55800	Q9NY72
6330	Q8IWT1
6330	E9PPT5
6330	B0YJ93
773	O00555
773	B5TYJ1
773	Q9NS88
774	Q00975
774	B1AQK4
775	Q13936
775	E9PDJ1
775	E9PDJ0
776	Q59GD8
776	Q01668
776	B0FYA3
777	Q15878
777	Q59FG1
778	O60840
8913	Q19QZ8
8913	O43497
8913	Q19R17
8913	Q2TAC4
8913	Q19R02
8913	Q19R11
8913	Q19R08
8913	Q19R12
8913	Q19R03
8913	Q19QZ9
8913	Q19R13
8912	B3KQH9
8912	O95180
8911	Q9P0X4
779	Q13698
781	P54289
9254	Q9NY47
55799	Q8IZS8
93589	Q7Z3S7
782	B3KXG1
782	Q02641
783	Q08289
783	A6PVM7
783	Q6TME2
783	Q5VVH1
783	Q6TME3
783	Q59H42
783	Q5QJ99
784	F8VSG3
784	F5H2P6
784	P54284
784	B7ZAK8
784	F5GZW7
784	B7Z973
785	O00305
785	A7BJ74
785	B4DG40
786	Q06432
10369	Q9Y698
10368	O60359
27092	Q9UBN1
27091	Q9UF02
59285	A6NP74
59285	A6NFR2
59285	Q9BXT2
59284	P62955
59283	Q8WXS5
3736	Q09470
3737	Q86XG6
3737	A8K1Z6
3737	P16389
3738	Q6P2D3
3738	P22001
3739	P22459
3741	P22460
3742	P17658
3743	Q96RP8
3744	Q16322
7881	B3KPZ4
7881	Q14722
8514	B2R776
8514	B0AZR7
8514	Q13303
9196	O43448
3745	Q14721
9312	Q92953
3746	Q3KNS8
3746	P48547
3747	Q96PR1
3748	Q14003
3749	Q03721
3750	Q9NSA2
3751	A4D0V9
3751	Q9NZV8
3752	Q9UK17
3752	Q14D71
3753	C7S316
3753	P15382
3753	Q6FHJ6
23630	Q9UJ90
23630	Q5JWV7
9992	Q9Y6J6
10008	Q6IAE6
10008	Q9Y6H6
23704	Q8WWG9
23704	A5H1P5
3754	Q9H3M0
3755	Q9UIX4
3755	Q86Y85
26251	Q9UJ96
170850	Q8TAE7
93107	Q547S7
93107	Q8TDN1
93107	Q32MC1
3756	O95259
3756	Q14CL3
3757	Q12809
3757	Q15BH2
3757	Q708S9
23416	Q9ULD8
23415	Q9UQ05
27133	C9JP98
27133	Q8NCM2
81033	Q9H252
90134	Q9NS40
131096	Q96L42
3775	O00180
3776	O95069
3776	Q6ZW95
3777	O14649
50801	Q9NYG8
50801	Q2YDA1
8645	O95279
9424	Q9Y257
9424	B2RDS2
10089	Q9Y2U2
51305	Q9NPC2
54207	B5TJL4
54207	P57789
54207	B2R8T4
54207	Q6B014
56660	Q9HB15
56659	B5TJL8
56659	Q9HB14
60598	Q9H427
83795	Q96T55
83795	B5TJL9
89822	E9PB46
89822	Q96T54
3784	P51787
3784	Q96AI9
3785	O43526
3785	Q53Y30
3786	B4DJY4
3786	O43525
3786	E7EQ89
9132	B3KQH8
9132	P56696
56479	Q9NR82
56479	B4DS33
56479	A6PVT6
56479	F5GZV0
3787	Q96KK3
3787	A2RUL8
3788	Q9ULS6
3790	Q9BQ31
3790	Q4ZFY1
27012	Q6PIU1
169522	Q8TDN2
3778	Q12791
3778	Q59FH2
157855	A8MYU2
3779	Q16558
10242	Q9Y691
27094	B7Z9C9
27094	E9PER5
27094	Q9NPA1
27345	Q86W47
3780	Q92952
3781	Q6PJI0
3781	Q9H2S1
3782	Q9UGI6
3783	O15554
57582	B9EGP2
57582	B3KXF7
57582	B7ZVY4
343450	Q6UVM3
343450	Q6ZS12
343450	A9LNM6
1259	Q4W5E3
1259	P29973
1260	B3KXY3
1260	Q16280
1261	Q16281
1261	Q4VAP7
1262	Q8IV77
1258	Q14028
54714	Q9NQW8
348980	O60741
348980	Q86WJ6
610	Q9UL51
57657	Q9P1Z3
57657	Q86WJ5
10021	Q9Y3Q4
3708	Q59H91
3708	Q14643
3708	E7EPX7
3708	B4DGH1
3708	B4DER3
3709	Q14571
3710	Q14573
3710	A6H8K3
3710	Q59ES2
6261	P21817
6262	Q92736
6263	Q15413
7220	P48995
7222	Q13507
7222	Q5G1L5
7223	Q9UBN4
7223	Q3KR50
7224	Q9UL62
7225	Q9Y210
57113	F5H5U9
57113	Q9HCX4
57113	Q8IWP7
57113	Q70T26
7442	Q8NER1
51393	Q9Y5S1
162514	Q8NET8
59341	Q9HBA0
56302	Q9NQA5
55503	Q9H1D0
4308	Q7Z4N2
4308	Q6PE48
7226	O94759
80036	Q9HCF6
80036	A9Z1Y7
80036	Q6NW43
80036	A2A3F4
80036	Q9H200
80036	E9PBI7
54795	Q8TD43
29850	Q9NZQ8
79054	Q7Z2W7
79054	Q3YFM7
8989	O75762
5310	P98161
168507	Q8TDX9
114780	Q7Z442
5311	Q13563
5311	Q9UEU6
9033	Q9P0L9
27039	Q9NZM6
57192	Q9GZU1
255231	Q8IZK6
55283	Q8TDD5
3758	P48048
3759	P63252
3760	P48549
3761	P48050
3762	P48544
3763	P48051
3764	Q15842
3765	Q92806
3766	P78508
3767	B2RC52
3767	E9PNK0
3767	B4DWI4
3768	Q14500
3769	O60928
3769	A0PGH1
3769	Q53SA1
3770	Q9UNX9
3772	Q99712
3773	Q8N538
3773	Q9NPI9
1180	P35523
1181	E9PBD9
1181	P51788
1181	B4DQT9
1181	E9PCD2
1181	B4DZ58
1182	P51790
1182	B9EGJ9
1182	B3KXK0
1182	B7Z932
1183	A1L3U1
1183	P51793
1184	P51795
1184	B3KRR2
1185	P51797
1186	P51798
1186	B3KVJ8
1186	E9PDB9
1186	Q9BRN4
1186	B3KXZ3
1187	P51800
1187	Q5T5Q4
1188	P51801
1188	B3KUY3
1188	Q8WW53
1207	P54105
1192	O00299
1192	Q5SRT3
1193	O15247
9022	O95833
25932	Q9Y696
25932	Q6FIC5
53405	Q9NZA1
53405	Q53G01
54102	Q96NY7
1179	A8K7I4
9635	Q9UQC9
22802	Q14CN2
1080	P13569
6833	Q09428
10060	O60706
6529	P30531
6530	B4DX48
6530	P23975
6530	Q96KH8
6531	A2RUN4
6531	Q01959
6532	P31645
6532	B2R7Y7
6532	Q5EE02
9152	Q4VAM5
9152	Q9Y345
9152	Q4VAM6
6533	Q9BRI2
6533	P31641
6533	B2RNU7
6534	Q99884
6535	B4DIA3
6535	P48029
6535	Q59EV7
6535	E9PFC0
6536	P48067
6538	P48066
6539	P48065
6540	Q8WW56
6540	Q9NSD5
6540	B4DJL1
11254	Q9UN76
55117	Q9H9F5
55117	Q9H2J7
55117	Q8IXG2
55117	Q9NW50
55117	B7Z2P7
28968	Q9GZN6
388662	Q9H1V8
348932	Q96N87
340024	Q695T7
54716	Q9NP91
4284	P30301
358	E7EM69
358	F5GY19
358	P29972
358	E9PC21
359	P41181
361	P55087
361	F1DSG4
362	P55064
363	Q13520
343	O94778
282679	Q8NBQ7
375318	Q8IXF9
653437	A6NM10
653437	Q8IUS6
360	Q92482
364	O14520
366	O43315
89872	Q96PS8
6382	P18827
6383	P34741
6383	Q6PIS6
6385	P31431
6385	Q6FGN3
9672	O75056
2817	P35052
221914	Q8N158
2719	Q2L882
2719	B4DTD8
2719	P51654
2719	C9JLE3
2719	Q53H15
2719	Q2L880
2239	O75487
2262	P78333
10082	Q9Y625
5803	C9JFM0
5803	P23471
5803	B4DFE7
7049	Q03167
7049	A8K5N0
1464	Q6UVK1
972	P04233
10675	O95196
10675	B7Z2E0
7056	P07204
351	E9PG40
351	P05067
351	B4DGD0
334	Q06481
334	B4E3I5
334	B3KXX9
633	P21810
1634	P07585
1634	Q6FH10
1842	O94769
54829	Q9BXN1
54829	B4E2Z7
2331	Q12833
2331	Q06828
4060	P51884
11081	O60938
4958	Q99983
5549	Q6FG38
5549	P51888
4969	Q7Z532
4969	P20774
4969	A8K0R3
1833	Q99645
26254	Q9UBM4
60506	Q9GZU5
25987	Q8WUA8
25987	B3KRF9
176	E7EX88
176	E7ENV9
63827	Q96GW7
1297	P20849
1298	Q14055
1299	Q14050
1303	Q99715
7373	Q05707
3339	P98160
9126	Q9UQE7
64175	Q32P28
1306	P39059
50859	B4DI52
50859	B4DI46
50859	Q9BQ16
50859	B4DHV3
50859	B4DHB4
50859	E7EP61
50859	F5H099
50859	B4DJY3
6695	Q08629
9806	Q92563
9806	C9J767
7314	Q5U5U6
7314	P0CG47
7316	P0CG48
10537	O15205
4738	Q15843
2197	P35544
9636	P05161
387082	Q6EEV6
6612	P55854
6613	P61956
6613	F2Z3D0
7341	P63165
7341	A8MUS8
11337	O95166
11337	Q6IAW1
11345	P60520
11345	Q6FG91
23710	Q9H0R8
9140	O94817
81605	Q9BTM9
51569	P61960
93550	Q86XD8
7317	P22314
10055	F5GXX7
10055	Q9UBE0
10055	B3KMQ2
10054	Q9UBT2
9039	Q8TBC4
8883	A6NFN4
8883	A8MU28
8883	Q13564
27304	O95396
79876	Q9GZZ9
7318	P41226
55236	A0AVT1
10533	E9PB95
10533	O95352
10533	B4E170
7319	A6NFE9
7319	P49459
7319	A6NGR2
7320	P63146
11065	Q5TZN3
11065	O00762
11065	A6NP33
11065	E1P5N7
10477	Q969T4
51619	Q9Y2X8
7321	P51668
7322	P62837
7322	Q96RP6
7323	P61077
7324	P51965
7324	C9J8K2
7325	Q96LR5
140739	Q969M7
7326	P62253
7327	P60604
7327	A6NMQ7
7328	P62256
7328	A4D1L6
7328	A4D1L5
7328	Q7Z6F4
51465	Q9Y385
118424	Q8N2K1
118424	A6NGS0
118424	A8MYC7
7332	P68036
9246	O14933
389898	Q5JXB2
389898	E9KL27
7334	P61088
63893	Q9C0C9
134111	A1L167
55585	Q7Z7E8
55585	Q29SN7
92912	E9PHD0
92912	Q8WVN8
92912	B7Z3Q2
54926	Q712K3
997	P49427
27338	Q16763
29089	Q9NPD8
148581	Q5VVX9
55284	Q96B02
55284	Q1XBE0
65264	Q9H832
3093	C9JGP1
3093	P61086
57448	Q9NR09
7329	A8K503
7329	P63279
9040	P61081
64422	Q9NT62
51506	Q9Y3C8
7337	Q9H2G0
7337	Q05086
7337	Q9BUI6
89910	Q7Z3V4
9690	Q15386
57154	B7ZMB6
57154	B9EGV3
57154	Q9HCE7
57154	Q547Q3
64750	Q9HAU4
64750	Q96DE7
11060	O00308
11060	Q6ZTQ5
83737	Q96J02
83737	Q5QP37
11059	Q9H0M0
11059	Q5YLC1
9320	Q14669
4734	P46934
23327	Q96PU5
23327	B7Z2P9
23327	B7Z6K0
23327	Q3LSM7
10075	Q7Z6Z7
51366	O95071
8925	Q15751
8924	O95714
8916	Q15034
26091	Q5GLZ8
57531	Q8IYU2
57531	B3KY89
23072	Q76N89
57520	Q9P2P5
25831	Q9ULT8
143279	Q5U5R9
143279	Q5VZ98
143279	Q8N1X7
143279	B3KV18
79654	Q5T447
79654	A1A4G1
79654	B3KU34
9354	Q14139
10277	O95155
10277	A8K8S9
10273	Q9UNE7
22888	Q86X87
22888	O94941
56254	Q5VTR2
9810	O75150
9810	A8K6K1
23624	Q9ULV8
867	P22681
868	A8K9S7
868	Q13191
868	B3KSS7
6477	Q8IUQ4
6478	O43255
220972	Q5T0T0
55016	Q8TCQ1
55016	A8K0Z6
51257	Q9P0N8
115123	Q86UD3
441061	A6NNE9
57574	Q9P2E8
92979	Q8N9T1
92979	Q86YJ5
54708	Q9NX47
10299	O60337
64844	Q9H992
162333	Q8NA82
162333	B3KVK0
246330	Q8N2H9
57161	Q9H716
57161	Q9HAT8
57162	Q53T26
57162	Q96FA3
5071	Q5VVX3
5071	O60260
5071	Q5VVX4
54467	Q9P2G1
25820	Q9Y4X5
10425	Q6IBL8
10425	O95376
23113	Q8IWT3
10616	Q9BYM8
9604	Q9UBS8
9604	A8MTW5
25897	Q9NV58
127544	E9PAW6
127544	Q6ZMZ0
55072	Q96EP0
55072	A0A962
255488	Q7Z419
9781	P50876
54476	Q9NWF9
54476	A8K8N1
154214	Q8TC41
7186	Q12933
7188	O00463
7188	Q6FHY1
7189	Q9Y4K3
84231	Q6Q0C0
84231	B3KQY7
11043	Q9UJV3
10612	O75382
23321	Q9C040
23321	D3DP09
89122	Q9C037
85363	Q9C035
10346	B4DQS5
10346	Q8IYM9
117854	Q9C030
117854	B4DDQ5
53840	Q9BYJ4
81786	Q9C029
81603	Q9BZR9
114088	Q9C026
440730	Q6ZTA4
10107	Q9UDY6
81559	Q96F44
10206	O60858
10206	Q8N5I3
9830	Q14142
9830	Q548W9
89870	Q5SRL0
89870	Q9C019
10626	O95361
147166	Q309B1
51127	Q9Y577
4281	O15344
5371	P29590
5371	E9PBR7
6737	P19474
373	P36406
7706	Q14258
7726	Q12899
7726	Q5SRL2
5987	P14373
23650	Q14134
11074	Q9BZY9
11074	Q2L6J1
22954	Q13049
23087	Q9UPQ4
4591	A8K0V9
4591	O94972
4591	A8K8U4
10475	O00635
56658	Q9HCM9
56658	Q5STG3
135644	Q6P9F5
135644	Q5SRJ6
90933	Q8WV44
90933	Q658W3
287015	Q8IWZ5
120146	A6NGJ6
129868	Q96BQ3
57093	P0CI25
642446	A6NI03
653192	A6NCK2
729384	C9J1S8
79097	Q8IWZ4
84767	Q9BSJ1
54765	Q96DX7
80263	Q9H8W5
80128	Q7Z4K8
91107	Q96LD4
135892	Q86XT4
375593	Q86UV7
378108	Q86UV6
84851	Q96A61
57159	Q9BYV2
84675	Q9BYV6
81844	Q9BRZ2
25893	Q8NG06
286827	Q8IWR1
166655	Q495X7
391712	Q5EBN2
55223	Q9BVG3
84676	Q969Q1
201292	Q6PJ69
201292	Q96DX1
9866	O15016
55128	Q6AZZ1
140691	Q86WT6
131405	Q2Q1W2
493829	Q6ZMU5
197131	Q8IWV7
23304	Q8IWV8
23304	B3KXG6
130507	Q6ZT12
23352	Q5T4S7
55148	Q8N806
267	Q9UKV5
326	O43918
326	B2RP50
329	Q13490
330	Q13489
331	P98170
331	B2R9R2
8315	Q7Z569
8315	Q59H81
672	Q6IN79
672	E9PFZ0
672	Q1RMC1
672	P38398
672	Q3LRJ6
57820	Q9NPC3
55743	Q96EP1
4850	E7ET38
4850	O95628
4850	F8VQP3
9666	Q86Y13
55120	Q9NW38
84708	Q8TBB1
90678	Q6UWE0
4193	Q00987
23295	O60291
142678	B4DZ57
142678	Q96AX9
142678	B3KXY1
142678	F8WA73
142678	E9PGU1
142678	E9PHQ1
57534	Q86YT6
23077	O75592
29116	Q8WY64
54492	A8MQ27
54492	C9DQJ5
9148	O76050
9148	B4DS86
378884	Q6VVB1
64219	Q8NG27
64219	A2A322
9867	O43164
56852	Q9NS91
5896	P15918
25898	Q96PM5
25898	C7E542
64326	Q8NHY2
64326	Q504W6
64326	Q05CT6
6015	Q06587
6015	A8JZZ0
6045	Q99496
6048	Q99942
9025	O76064
26994	Q9Y3C5
64320	Q96BH1
10193	Q9H4P4
10193	A6NFW0
27246	Q9Y4L5
55658	A8K0Q1
55658	Q9BV68
63891	Q5XPI4
54941	Q96EQ8
79589	Q8TEB7
51444	Q8WVD3
221687	Q8N6D2
57630	Q7Z6J0
84447	Q86TM6
10210	Q9NS56
10293	Q9BWF2
29128	Q2HIX7
29128	Q96T88
29128	A0JBR2
223082	Q8NHG8
84937	Q8ND25
5903	P49792
10401	Q9Y6X2
10401	B3KNI3
51588	Q8N2W9
8554	O75925
9063	O75928
8535	O00257
9978	P62877
8454	Q13616
8454	B3KTW0
6500	P63208
23291	Q9UKB1
8945	Q9Y297
8945	Q5W141
26190	Q9UKT8
6468	P57775
54461	Q969U6
55294	Q969H0
26259	Q8N3Y1
84261	Q5XUX1
10517	Q5XX13
285231	Q494Z0
285231	E9PG36
285231	Q6X9E4
285231	Q494Y9
6502	Q13309
6502	B4DJT4
25827	B4DQV0
25827	E9PD06
25827	Q9UKC9
84961	Q96IG2
26224	Q9UKT7
26235	Q9UKA2
26234	Q9UKA1
26233	Q8N531
23194	Q9UJT9
55336	Q96CD0
26231	Q8WV35
22992	Q9Y2K7
84678	Q8NHM5
84678	A8MRS1
54850	Q9NXK8
222235	Q8NEE6
222235	Q8N1P0
144699	Q8N1E6
79176	Q9H469
146330	Q8N461
64839	Q9UF56
80028	Q96ME1
54620	Q6PCT2
26223	Q9UKT6
26223	Q3KPF8
283807	Q6P050
899	P41002
899	Q59HD0
26232	Q9UK22
26273	Q9UK99
26273	Q49AF1
26272	B3KNA0
26272	Q9UKT5
26271	Q9UKT4
26271	Q5TF47
26270	Q9NRD1
25793	Q9Y3I1
26269	Q9NRD0
26269	Q8IXA8
26268	Q9UK97
26267	Q9UK96
26267	Q59F51
80204	A1L491
80204	Q86XK2
201456	B3KST3
201456	Q8NCQ5
157574	Q8IX29
115290	Q96EF6
84893	Q8NFZ0
4008	E9PLH4
4008	Q8WWI1
23014	O94952
23014	Q4G104
23014	Q8IUQ5
26263	Q8NEZ5
26262	Q96FV3
26261	O75426
26261	B4DX91
26261	B4DY42
26261	A4D2D3
114907	A4KYM0
114907	Q498Y9
114907	Q969P5
114907	Q0VAQ6
26260	Q8TCJ0
126433	Q8NI29
23219	E9PEM8
23219	Q9NVF7
84085	Q8TB52
79791	Q5XUX0
254170	Q7Z6M2
55030	Q9NWN3
130888	B3KVQ6
130888	Q8NEA4
81545	Q6PIJ6
162517	Q8N4B4
51725	Q9UH90
150726	Q8TF61
150726	Q2M1V8
54455	Q6P3S6
286151	Q4G163
93611	Q9H4M3
200933	P0C2W1
23403	Q6PJ61
494188	Q5MNV8
8453	Q13617
6921	E5RGD9
6921	Q15369
6923	Q15370
6923	B7WPD3
7428	P40337
122769	Q96L50
122769	Q6AWA7
10116	Q9UK73
10444	Q7Z7L7
440590	Q6WRX3
79699	Q9C0D3
79699	B4DK95
8452	Q13618
51088	Q96PQ7
51088	Q7Z6D5
51088	Q59HD9
51088	Q6Y881
51088	F8WAE7
51088	E9PCF4
56062	Q9C0H6
56062	A5PKX1
57626	Q9NR64
57626	Q8TBJ7
11275	O95198
11275	F5H6M3
11275	B4DFH7
26249	Q9UH77
89857	Q8WZ60
55975	B7Z5I9
55975	Q8IXQ5
55975	A8K364
57563	Q7Z330
57563	Q9P2G9
57563	Q49A95
55958	Q58EZ4
55958	Q9P2J3
90293	Q9P2N7
90293	B7ZB44
90293	Q96HC9
317719	Q6JEL2
55175	Q9NVR0
59349	Q53G59
57565	Q9P2G3
80311	Q96M94
8139	Q9H2C0
8139	B3KTC3
339451	Q6TDP4
23276	O94889
9817	Q14145
27252	Q9Y2M5
9903	Q9UJP4
84861	Q53GT1
151230	Q8NBE8
283212	Q6PF15
283212	F5H412
54800	Q6TFL4
64410	Q9H0H3
8507	Q53XS2
8507	O14682
55295	Q53HC5
3652	A2A6V3
3652	Q9Y573
54813	Q9NXS3
114818	Q96CT2
377007	Q0D2K2
401265	Q9H511
114792	Q96NJ5
123103	A6NCF5
123103	B2RUZ8
257240	Q8N239
79786	Q8N4N3
340359	Q2WGJ6
25948	Q8IY47
143879	Q8NAB2
143879	A8K1K0
55709	Q9NVX7
10324	O60662
131377	Q2TBA0
84078	Q8WVZ9
89890	Q86V97
84541	Q8NFY9
9920	O94819
53339	A6NMI8
53339	Q9H0C5
55643	Q9BX70
22903	Q9Y2F9
90135	Q96KE9
55727	Q9P203
284697	Q5XKL5
114781	Q96Q07
114781	Q494V9
114781	Q494W1
84280	Q6P5W1
84280	Q9BSF8
84280	D3DQW7
121551	A6QL63
121551	B3KXG3
121551	B3KVD0
121551	B3KXB0
121551	E9PHS4
84464	Q8IY92
64395	Q53SE7
64395	Q96IK5
112939	Q96RE7
138151	Q96BF6
118663	Q32M84
22890	Q9Y2K1
57621	Q8N680
79842	Q9H5J0
57659	Q9P1Z0
57659	B3KVD4
9925	O15062
9925	Q5T942
10773	Q15916
201501	B2RG49
201501	A1YPR0
51043	O15156
51341	O95365
51341	Q8TB76
653121	Q96BR9
728116	Q8NAP8
221504	A2AB19
221504	Q96C00
65986	Q9H9H3
65986	Q96DT7
27107	Q59H97
27107	O95625
221527	Q9Y330
7704	Q05516
7709	Q13105
7709	F5H411
7709	B4DXB4
26137	Q9HC78
26137	A8K251
26137	B2RCW4
9278	O15209
9841	O43167
7597	P24278
57684	Q9HCK0
27033	Q9Y2Y4
10009	Q86T24
403341	Q8NCN2
84614	Q8WYT0
84614	Q5TC79
253461	Q8NAP3
253461	Q9H6F0
9880	O15060
9923	Q9NUA8
9923	Q1RMZ5
9923	B3KR52
360023	Q5SVQ8
23099	O43298
23099	Q5JU96
29068	Q8NCP5
84878	Q96K62
140685	Q6ZMU8
140685	Q86UZ6
92999	Q9UFB7
92999	Q6ZSY6
3104	P10074
80325	Q969K4
25841	E9PRW7
25841	A8K6S9
23221	A8K9Z8
23221	Q9BYZ6
23221	E9PBU2
23221	E9PEI7
9886	O94844
22836	O94955
56616	Q9NR28
56616	Q6W3F3
8405	O43791
8450	Q13620
8451	Q13619
1642	Q16531
1643	Q92466
1161	Q13216
55070	Q7L5Y6
55070	B3KNN6
9730	Q9Y4B6
51514	Q9NZJ0
90379	Q66K64
79016	Q9BW61
51185	Q96SW2
55827	Q58WW2
55827	B4DNB8
26133	Q8TEL6
26133	E1P5Q0
55023	Q8WWQ0
55023	A7J992
254065	Q6RI45
54014	Q9NSI6
54014	Q6P2D1
26094	Q8WV16
26094	B4DUT6
26094	B2RDD6
26094	Q8IV10
26094	B4DN30
8816	Q96JK2
80344	Q8TEB1
80344	Q59GN6
80344	B3KSW2
79269	Q5QP82
25853	Q5T6F0
50717	Q5TAQ9
50717	B7Z8C9
10238	P61962
25879	Q9NV06
23038	Q8N5D0
9616	Q9UBF6
9616	C9JYL3
8065	Q93034
1154	Q9NSE2
8651	O15524
8651	Q4JHT5
8835	O14508
8835	A8K3D1
9021	O14543
9021	Q6FI39
122809	Q8WXH5
122809	Q5H9R6
9655	O75159
9655	Q53SD4
9306	O14544
30837	O14512
51665	Q9Y576
51676	B4E166
51676	Q96Q27
100302652	Q2TAI4
51130	Q9Y575
51666	Q14D68
51666	Q9Y574
51666	Q8TBT2
